osmid,ref,name,highway,oneway,reversed,length,geometry,lanes
261987889,Р-21,вулиця Данила Галицького,primary,False,False,15.423,"LINESTRING (23.9102312 48.93327, 23.910069 48.9331812)",
173119301,С-090513,,tertiary,False,False,39.816,"LINESTRING (23.9102312 48.93327, 23.910192 48.9333161, 23.9100462 48.9334813, 23.9100122 48.9335934)",
261987889,Р-21,вулиця Данила Галицького,primary,False,True,174.78300000000002,"LINESTRING (23.9102312 48.93327, 23.9103592 48.9333359, 23.9105509 48.9334338, 23.9112632 48.9337981, 23.9119578 48.9341725, 23.9121011 48.9342505)",
261987889,Р-21,вулиця Данила Галицького,primary,False,False,151.915,"LINESTRING (23.9187128 48.9377414, 23.9185344 48.9376039, 23.9183211 48.937486, 23.9171387 48.9368523)",
228945666,,Заводська вулиця,residential,False,True,292.659,"LINESTRING (23.9112006 48.9306586, 23.9104049 48.9325618, 23.9102869 48.9328205, 23.9100912 48.9331355, 23.910069 48.9331812)",
"[490932696, 261987893]",,Заводська вулиця,residential,False,"[False, True]",275.42900000000003,"LINESTRING (23.9112006 48.9306586, 23.9101472 48.9304473, 23.9101151 48.9305688, 23.9100775 48.9306375, 23.9100249 48.9306879, 23.9099193 48.930789, 23.9098037 48.9308675, 23.9082483 48.9314939, 23.9081568 48.9315201)",
261987893,,Заводська вулиця,residential,False,True,159.43900000000002,"LINESTRING (23.9112006 48.9306586, 23.911437 48.9306917, 23.9115006 48.9307006, 23.9120348 48.9308005, 23.9132312 48.9310243, 23.9133047 48.9310381)",
261987893,,Заводська вулиця,residential,False,True,146.006,"LINESTRING (23.9133047 48.9310381, 23.9150747 48.931648)",
"[228945668, 228945669]",,"['вулиця Шевченка', 'вулиця Івана Франка']",residential,False,"[False, True]",359.462,"LINESTRING (23.9133047 48.9310381, 23.9114938 48.9321243, 23.9115815 48.9321676, 23.9133691 48.93305, 23.9134674 48.9330985)",
261987893,,Заводська вулиця,residential,False,False,159.43900000000002,"LINESTRING (23.9133047 48.9310381, 23.9132312 48.9310243, 23.9120348 48.9308005, 23.9115006 48.9307006, 23.911437 48.9306917, 23.9112006 48.9306586)",
261987893,,Заводська вулиця,residential,False,False,146.006,"LINESTRING (23.9150747 48.931648, 23.9133047 48.9310381)",
