osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,access,junction
62062324,,Manglier Street,tertiary,,False,False,275.287,"LINESTRING (55.4531739 -4.6210558, 55.4531838 -4.6214132, 55.4532081 -4.6215352, 55.4532881 -4.6216548, 55.4534114 -4.6217334, 55.4535078 -4.6217664, 55.4536364 -4.6217699, 55.4544816 -4.6217544, 55.4551151 -4.621735)",,,,
788173886,,Constitution Avenue,primary,40,False,False,168.628,"LINESTRING (55.4551151 -4.621735, 55.4551117 -4.6202185)",,,,
62062324,,Manglier Street,tertiary,,False,True,275.28700000000003,"LINESTRING (55.4551151 -4.621735, 55.4544816 -4.6217544, 55.4536364 -4.6217699, 55.4535078 -4.6217664, 55.4534114 -4.6217334, 55.4532881 -4.6216548, 55.4532081 -4.6215352, 55.4531838 -4.6214132, 55.4531739 -4.6210558)",,,,
"[147289857, 788173886, 149703623]",,"['5th June Avenue', 'Constitution Avenue']",primary,40,False,True,110.47000000000001,"LINESTRING (55.4551151 -4.621735, 55.4551259 -4.6225738, 55.4551272 -4.622686, 55.4551276 -4.6227284)",,yes,,
147289856,,Constitution Avenue,primary,,True,False,29.817999999999998,"LINESTRING (55.4551107 -4.6234914, 55.4550748 -4.6232785, 55.4550605 -4.6232282)",,,,
"[276987480, 147289855]",2,Constitution Avenue,primary,40,False,True,356.439,"LINESTRING (55.4551107 -4.6234914, 55.4550984 -4.6235732, 55.4550794 -4.6237027, 55.4550184 -4.6241121, 55.4549664 -4.6244542, 55.4549148 -4.6247975, 55.4548282 -4.6253101, 55.4548231 -4.6253401, 55.4547813 -4.625765, 55.4547579 -4.6260821, 55.4547366 -4.6266715)",,,,
149703624,,Constitution Avenue,primary,40,False,False,17.815,"LINESTRING (55.4551108 -4.620016, 55.4551087 -4.6198558)",,,,
149703624,,Constitution Avenue,primary,40,False,True,22.517,"LINESTRING (55.4551108 -4.620016, 55.4551117 -4.6202185)",,,,
788173885,,Palm Street,secondary,,False,True,21.007,"LINESTRING (55.4551108 -4.620016, 55.4549214 -4.6200232)",,,,
101122149,,,residential,,False,False,116.05799999999999,"LINESTRING (55.4483474 -4.6259808, 55.4484126 -4.6258195, 55.4484834 -4.6255934, 55.4485126 -4.6255218, 55.4486358 -4.625443, 55.4488134 -4.6253427, 55.4489671 -4.6252045)",,,,
147289822,2,Bel Air Road,secondary,40,False,False,68.63799999999999,"LINESTRING (55.4483474 -4.6259808, 55.4484555 -4.6259694, 55.4485436 -4.6259585, 55.4486433 -4.6259495, 55.4486941 -4.6259394, 55.4487437 -4.6259247, 55.4488173 -4.6258873, 55.4488798 -4.6258491, 55.4489256 -4.6258071)",,,,
40433801,2,French Chang-Him Road,secondary,40,False,False,258.601,"LINESTRING (55.4489256 -4.6258071, 55.4490013 -4.625865, 55.4490926 -4.6259281, 55.4491664 -4.6259731, 55.4492584 -4.6260142, 55.4492755 -4.6260152, 55.4493319 -4.6260188, 55.4494429 -4.6260148, 55.4496189 -4.6260038, 55.449742 -4.626014, 55.4500282 -4.6260554, 55.4501072 -4.6260804, 55.4501775 -4.6261273, 55.4502228 -4.6262075, 55.450234 -4.6263273, 55.4502585 -4.6263958, 55.4503281 -4.6264641, 55.4504186 -4.6265183, 55.4505634 -4.6266238, 55.4507698 -4.6268798)",,,,
147289822,2,Bel Air Road,secondary,40,False,True,68.63799999999999,"LINESTRING (55.4489256 -4.6258071, 55.4488798 -4.6258491, 55.4488173 -4.6258873, 55.4487437 -4.6259247, 55.4486941 -4.6259394, 55.4486433 -4.6259495, 55.4485436 -4.6259585, 55.4484555 -4.6259694, 55.4483474 -4.6259808)",,,,
788279887,2,Bel Air Road,secondary,40,False,False,69.092,"LINESTRING (55.4489256 -4.6258071, 55.4489402 -4.625745, 55.4489577 -4.6256694, 55.448988 -4.6255433, 55.4490156 -4.6254589, 55.4490177 -4.6253816, 55.4489972 -4.6252994, 55.4489671 -4.6252045)",,,,
"[992702412, 788279887]","['2', '3']",Bel Air Road,secondary,40,False,False,282.475,"LINESTRING (55.4484629 -4.6240915, 55.4484431 -4.6240397, 55.4484397 -4.6239591, 55.44845 -4.6237364, 55.4484648 -4.6236759, 55.448491 -4.6236062, 55.4485466 -4.623542, 55.4486122 -4.6234913, 55.448676 -4.6234531, 55.4487498 -4.6234265, 55.4488188 -4.6234129, 55.4489207 -4.6234129, 55.4490337 -4.623417, 55.4491337 -4.6234127, 55.4491987 -4.6234043, 55.4494306 -4.6233124, 55.4495489 -4.6232488, 55.4495968 -4.6232122, 55.4496482 -4.6231568, 55.4497054 -4.6230563, 55.4497469 -4.6229629, 55.4497674 -4.6228493, 55.449771 -4.6227075, 55.4497746 -4.6225666, 55.4497781 -4.6224257)",,,,
788279887,2,Bel Air Road,secondary,40,False,True,118.224,"LINESTRING (55.4484629 -4.6240915, 55.4484958 -4.6241404, 55.4485293 -4.6241707, 55.4485589 -4.6241857, 55.448624 -4.6241876, 55.4486693 -4.6241633, 55.4486948 -4.6241307, 55.4487072 -4.6240844, 55.4487061 -4.6240439, 55.4487016 -4.6240058, 55.4486962 -4.6239769, 55.4486889 -4.6239396, 55.4486895 -4.6239219, 55.4486989 -4.6239063, 55.4487116 -4.6238981, 55.4487217 -4.6238959, 55.448732 -4.6238966, 55.4487418 -4.6239002, 55.4487519 -4.6239082, 55.4487601 -4.6239245, 55.4487972 -4.624023, 55.4488454 -4.6241571, 55.4489181 -4.6243581)",,,,
865985704,2,,residential,,False,False,100.124,"LINESTRING (55.4484629 -4.6240915, 55.448373 -4.6243089, 55.4483837 -4.6244319, 55.4485929 -4.6247367, 55.4486144 -4.6249079)",4,,,
37519106,2,Rue Royale,primary,40,False,False,83.793,"LINESTRING (55.4497781 -4.6224257, 55.4490221 -4.6224325)",6,,,
101120297,,Harrison Street,residential,,True,False,130.567,"LINESTRING (55.4497781 -4.6224257, 55.4497716 -4.6212515)",,,,
788279891,2,Royal Street,primary,40,False,True,84.696,"LINESTRING (55.4497781 -4.6224257, 55.4505422 -4.6224153)",5,,,
"[992702412, 788279887]","['2', '3']",Bel Air Road,secondary,40,False,True,282.4750000000001,"LINESTRING (55.4497781 -4.6224257, 55.4497746 -4.6225666, 55.449771 -4.6227075, 55.4497674 -4.6228493, 55.4497469 -4.6229629, 55.4497054 -4.6230563, 55.4496482 -4.6231568, 55.4495968 -4.6232122, 55.4495489 -4.6232488, 55.4494306 -4.6233124, 55.4491987 -4.6234043, 55.4491337 -4.6234127, 55.4490337 -4.623417, 55.4489207 -4.6234129, 55.4488188 -4.6234129, 55.4487498 -4.6234265, 55.448676 -4.6234531, 55.4486122 -4.6234913, 55.4485466 -4.623542, 55.448491 -4.6236062, 55.4484648 -4.6236759, 55.44845 -4.6237364, 55.4484397 -4.6239591, 55.4484431 -4.6240397, 55.4484629 -4.6240915)",,,,
"[992710072, 37518927]",2,State House Avenue,residential,40,False,False,753.844,"LINESTRING (55.4489671 -4.6252045, 55.4490472 -4.6251076, 55.449201 -4.6249917, 55.4493841 -4.6249106, 55.4495907 -4.6248741, 55.4497266 -4.6248354, 55.4498847 -4.624831, 55.4500745 -4.6248642, 55.4503079 -4.6249718, 55.450483 -4.6250705, 55.450639 -4.6251374, 55.450797 -4.6251599, 55.45091 -4.6251547, 55.4509378 -4.6251534, 55.451066 -4.6251075, 55.4512066 -4.625038, 55.4513479 -4.6249604, 55.4514259 -4.624923, 55.4515096 -4.6249152, 55.4515842 -4.6249261, 55.4518295 -4.6249709, 55.4519299 -4.624973, 55.452012 -4.6249423, 55.4520608 -4.6248952, 55.4520854 -4.6248325, 55.4520877 -4.6247492, 55.4520479 -4.6246527, 55.4519195 -4.6245111, 55.4517505 -4.6243413, 55.4516123 -4.6242892, 55.45145 -4.6242451, 55.4513307 -4.6241876, 55.4510879 -4.6239149, 55.4510356 -4.6238307, 55.4509646 -4.6236769, 55.4509418 -4.623558, 55.4509458 -4.6234912, 55.4509659 -4.623411, 55.4510437 -4.6233066, 55.4511429 -4.6232292, 55.4512572 -4.6231992, 55.4513823 -4.6231975, 55.4514741 -4.6231941, 55.4516116 -4.6231913, 55.4516776 -4.6231894, 55.4519731 -4.623178, 55.4522853 -4.6231619)",6,,permit,
101122149,,,residential,,False,True,116.058,"LINESTRING (55.4489671 -4.6252045, 55.4488134 -4.6253427, 55.4486358 -4.625443, 55.4485126 -4.6255218, 55.4484834 -4.6255934, 55.4484126 -4.6258195, 55.4483474 -4.6259808)",,,,
788279887,2,Bel Air Road,secondary,40,False,False,94.655,"LINESTRING (55.4489671 -4.6252045, 55.4489562 -4.6250811, 55.4489656 -4.6248584, 55.4489691 -4.6247748, 55.4489607 -4.6245862, 55.4489181 -4.6243581)",,,,
788279887,2,Bel Air Road,secondary,40,False,True,69.092,"LINESTRING (55.4489671 -4.6252045, 55.4489972 -4.6252994, 55.4490177 -4.6253816, 55.4490156 -4.6254589, 55.448988 -4.6255433, 55.4489577 -4.6256694, 55.4489402 -4.625745, 55.4489256 -4.6258071)",,,,
101120300,,Lodge Street,residential,,False,False,71.451,"LINESTRING (55.4491277 -4.6212828, 55.4497716 -4.6212515)",,,,
27940991,,Malakoff Street,residential,,True,False,128.836,"LINESTRING (55.4491277 -4.6212828, 55.4491051 -4.6213334, 55.4490942 -4.6213702, 55.4490885 -4.6214059, 55.4490221 -4.6224325)",,,,
101120300,,Lodge Street,residential,,False,True,39.436,"LINESTRING (55.4491277 -4.6212828, 55.4489336 -4.6212801, 55.44885 -4.6212759, 55.4487729 -4.6212642)",,,,
62062326,1,Benezet Street,residential,,False,True,137.184,"LINESTRING (55.4512097 -4.6211763, 55.4512084 -4.6216297, 55.451207 -4.6221011, 55.4512101 -4.62241)",,,,
"[62062329, 657699612]",1,"['Market Street', 'Rue Félix Paul']",residential,10,True,False,160.069,"LINESTRING (55.4512097 -4.6211763, 55.4517368 -4.6211479, 55.4517243 -4.6207739, 55.4517223 -4.6203274, 55.4517259 -4.6202348)",,,,
101115796,,,secondary_link,,True,False,31.932999999999996,"LINESTRING (55.4520849 -4.6201677, 55.4521572 -4.6201819, 55.4522005 -4.6202077, 55.4522339 -4.6202479, 55.4522496 -4.6202941, 55.4522526 -4.6203565)",,,,
147289854,,,secondary,,True,False,27.89,"LINESTRING (55.4520849 -4.6201677, 55.4522418 -4.6201345, 55.452332 -4.6201208)",,,,
101115809,3,Rue Albert,secondary,50,True,False,82.082,"LINESTRING (55.4522526 -4.6203565, 55.4522695 -4.6207076, 55.4522769 -4.6210942)",9,,,
37519106,2,Rue Royale,primary,40,False,False,1.253,"LINESTRING (55.4483037 -4.6224485, 55.4482924 -4.6224488)",6,,,
37519106,2,Rue Royale,primary,40,False,True,79.643,"LINESTRING (55.4483037 -4.6224485, 55.4490221 -4.6224325)",6,,,
101120302,,Frere Mariste,residential,,False,True,172.08899999999997,"LINESTRING (55.4483037 -4.6224485, 55.4482882 -4.6220098, 55.4482704 -4.621574, 55.4482682 -4.6215047, 55.448271 -4.6214681, 55.4482855 -4.6214206, 55.4483072 -4.6213948, 55.4483346 -4.6213796, 55.4484569 -4.6213457, 55.4487729 -4.6212642)",,,,
101120299,,,residential,,False,False,71.00399999999999,"LINESTRING (55.4487729 -4.6212642, 55.4486592 -4.6211872, 55.4485801 -4.6211164, 55.4485086 -4.6210512, 55.4483148 -4.620823)",,,,
101120300,,Lodge Street,residential,,False,False,39.436,"LINESTRING (55.4487729 -4.6212642, 55.44885 -4.6212759, 55.4489336 -4.6212801, 55.4491277 -4.6212828)",,,,
101120302,,Frere Mariste,residential,,False,False,172.089,"LINESTRING (55.4487729 -4.6212642, 55.4484569 -4.6213457, 55.4483346 -4.6213796, 55.4483072 -4.6213948, 55.4482855 -4.6214206, 55.448271 -4.6214681, 55.4482682 -4.6215047, 55.4482704 -4.621574, 55.4482882 -4.6220098, 55.4483037 -4.6224485)",,,,
101120299,,,residential,,False,True,31.336,"LINESTRING (55.4481463 -4.6205967, 55.4483148 -4.620823)",,,,
788279883,,,residential,,False,True,91.271,"LINESTRING (55.4481463 -4.6205967, 55.4482804 -4.6205777, 55.4489616 -4.6204812)",,,,
101120300,,Lodge Street,residential,,False,False,83.213,"LINESTRING (55.4497716 -4.6212515, 55.4505209 -4.6212044)",,,,
101120300,,Lodge Street,residential,,False,True,71.451,"LINESTRING (55.4497716 -4.6212515, 55.4491277 -4.6212828)",,,,
101120299,,,residential,,False,False,31.336,"LINESTRING (55.4483148 -4.620823, 55.4481463 -4.6205967)",,,,
101120299,,,residential,,False,True,71.00399999999999,"LINESTRING (55.4483148 -4.620823, 55.4485086 -4.6210512, 55.4485801 -4.6211164, 55.4486592 -4.6211872, 55.4487729 -4.6212642)",,,,
101121260,,,residential,,False,True,37.44,"LINESTRING (55.4483148 -4.620823, 55.4481799 -4.6209192, 55.4480866 -4.6209924, 55.4480426 -4.6210222)",,,,
62062325,,Olivier Maradan Street,secondary,,True,False,78.26,"LINESTRING (55.4510963 -4.6199525, 55.4511994 -4.6199978, 55.4512662 -4.6200378, 55.451373 -4.6201112, 55.4514672 -4.6201791, 55.4515464 -4.6202176, 55.4516231 -4.6202348, 55.4517259 -4.6202348)",,,,
101121271,,,residential,,False,False,82.86099999999999,"LINESTRING (55.4510963 -4.6199525, 55.4510799 -4.6199882, 55.4510748 -4.6200312, 55.4510759 -4.6202642, 55.4510786 -4.620317, 55.4510792 -4.6203504, 55.4510853 -4.6203712, 55.4511061 -4.6204026, 55.4511563 -4.6204193, 55.4513865 -4.6204483)",,,,
101121271,,,residential,,False,True,82.86099999999999,"LINESTRING (55.4513865 -4.6204483, 55.4511563 -4.6204193, 55.4511061 -4.6204026, 55.4510853 -4.6203712, 55.4510792 -4.6203504, 55.4510786 -4.620317, 55.4510759 -4.6202642, 55.4510748 -4.6200312, 55.4510799 -4.6199882, 55.4510963 -4.6199525)",,,,
101122155,,,residential,,False,True,69.883,"LINESTRING (55.4526425 -4.6254902, 55.4527122 -4.6254882, 55.4531663 -4.6251602)",,,,
667576393,,,residential,,False,False,80.873,"LINESTRING (55.4489616 -4.6204812, 55.4487652 -4.6199427, 55.4487652 -4.6199213, 55.4487705 -4.6199026, 55.4487853 -4.6198879, 55.4488778 -4.6198786)",,,,
788279883,,,residential,,False,False,91.271,"LINESTRING (55.4489616 -4.6204812, 55.4482804 -4.6205777, 55.4481463 -4.6205967)",,,,
788279883,,,residential,,False,True,80.136,"LINESTRING (55.4489616 -4.6204812, 55.4493615 -4.6204331, 55.4496601 -4.6203178)",,,,
226244724,,,tertiary,,True,False,33.098,"LINESTRING (55.4553178 -4.6229869, 55.4553898 -4.6230123, 55.4554662 -4.6230265, 55.4556104 -4.6230362)",,,,
788173911,,,primary,,True,False,18.465,"LINESTRING (55.4553178 -4.6229869, 55.4553394 -4.6230224, 55.4553521 -4.6230619, 55.4553553 -4.6231033, 55.4553486 -4.6231443)",,,,roundabout
788173902,2,,primary,40,True,False,3.973,"LINESTRING (55.4548307 -4.6272262, 55.4547962 -4.6272359)",,,,roundabout
788173910,,,primary,,True,False,1.294,"LINESTRING (55.4553486 -4.6231443, 55.4553451 -4.6231554)",,,,roundabout
788173907,,,primary,,True,False,1.908,"LINESTRING (55.4550605 -4.6232282, 55.4550482 -4.6232162)",,,,roundabout
788173900,2,,primary,40,True,False,3.445,"LINESTRING (55.4545956 -4.627103, 55.4545914 -4.6270723)",,,,roundabout
788173905,,,primary,,True,False,9.362,"LINESTRING (55.4550177 -4.6230204, 55.4550709 -4.622955)",,,,roundabout
27941024,1,Constitution Avenue,primary,40,True,False,34.228,"LINESTRING (55.4547366 -4.6266715, 55.4547849 -4.6267828, 55.4548877 -4.6269387)",,,,
"[276987480, 147289855]",2,Constitution Avenue,primary,40,False,False,356.439,"LINESTRING (55.4547366 -4.6266715, 55.4547579 -4.6260821, 55.4547813 -4.625765, 55.4548231 -4.6253401, 55.4548282 -4.6253101, 55.4549148 -4.6247975, 55.4549664 -4.6244542, 55.4550184 -4.6241121, 55.4550794 -4.6237027, 55.4550984 -4.6235732, 55.4551107 -4.6234914)",,,,
788173912,,,primary,,True,False,8.981,"LINESTRING (55.4552551 -4.6229366, 55.4552894 -4.6229581, 55.4553178 -4.6229869)",,,,roundabout
147289835,2,,secondary,40,True,False,34.727000000000004,"LINESTRING (55.4547962 -4.6272359, 55.4546996 -4.6273338, 55.4546458 -4.6273924, 55.4545956 -4.6274738)",,,,
788173901,2,,primary,40,True,False,29.330000000000002,"LINESTRING (55.4547962 -4.6272359, 55.4547433 -4.627237, 55.4546924 -4.6272222, 55.4546484 -4.627193, 55.454615 -4.627152, 55.4545956 -4.627103)",,,,roundabout
144767443,,Avenue de l'Indépendance,primary,,True,False,303.065,"LINESTRING (55.4550482 -4.6232162, 55.4549553 -4.6231596, 55.4549072 -4.6231474, 55.4548343 -4.6231389, 55.4531961 -4.6231759, 55.4523946 -4.6231945, 55.4523386 -4.6231676)",,,,
788173906,,,primary,,True,False,23.237000000000002,"LINESTRING (55.4550482 -4.6232162, 55.4550116 -4.6231568, 55.4550009 -4.623088, 55.4550177 -4.6230204)",,,,roundabout
144767470,1,Chemin Latanier,tertiary,40,True,False,57.8,"LINESTRING (55.4548877 -4.6269387, 55.4550529 -4.626938, 55.4551697 -4.6269382, 55.4554058 -4.6269783)",,,,
788173904,2,,primary,40,True,False,16.365000000000002,"LINESTRING (55.4548877 -4.6269387, 55.4549175 -4.6269767, 55.4549357 -4.6270213, 55.4549462 -4.627071)",,,,roundabout
27941052,,Constitution Avenue,primary,,True,False,26.009999999999998,"LINESTRING (55.4550709 -4.622955, 55.4551077 -4.622835, 55.4551276 -4.6227284)",,,,
144767459,,,primary,,True,False,21.471999999999998,"LINESTRING (55.4550709 -4.622955, 55.4551286 -4.622926, 55.4551928 -4.6229196, 55.4552551 -4.6229366)",,,,roundabout
147289852,2,,secondary,40,True,False,41.525000000000006,"LINESTRING (55.4545956 -4.6274738, 55.4545741 -4.6272409, 55.4545956 -4.627103)",,,,
144767465,,,primary,,True,False,27.124000000000002,"LINESTRING (55.4551276 -4.6227284, 55.4551826 -4.6228201, 55.4552551 -4.6229366)",,,,
"[147289857, 788173886, 149703623]",,"['Constitution Avenue', '5th June Avenue']",primary,40,False,False,110.47,"LINESTRING (55.4551276 -4.6227284, 55.4551272 -4.622686, 55.4551259 -4.6225738, 55.4551151 -4.621735)",,yes,,
144767471,,Constitution Avenue,primary,,True,False,35.435,"LINESTRING (55.4552929 -4.6232305, 55.4552685 -4.6232642, 55.4552099 -4.6233315, 55.4551107 -4.6234914)",,,,
788173908,,,primary,,True,False,27.938,"LINESTRING (55.4552929 -4.6232305, 55.4552384 -4.623262, 55.4551763 -4.6232726, 55.4551144 -4.6232608, 55.4550605 -4.6232282)",,,,roundabout
144767483,1,Constitution Avenue,primary,40,True,False,28.738,"LINESTRING (55.4546677 -4.6269199, 55.4547137 -4.6267903, 55.4547366 -4.6266715)",,,,
788173899,2,,primary,40,True,False,26.351000000000003,"LINESTRING (55.4546677 -4.6269199, 55.4547219 -4.6268954, 55.4547811 -4.6268904, 55.4548386 -4.6269054, 55.4548877 -4.6269387)",,,,roundabout
788173909,,,primary,,True,False,10.159,"LINESTRING (55.4553451 -4.6231554, 55.4552929 -4.6232305)",,,,roundabout
684834104,1,Telemaque Road,tertiary,40,True,False,65.794,"LINESTRING (55.4553451 -4.6231554, 55.4553374 -4.6232411, 55.4552717 -4.623427, 55.4552535 -4.6235212, 55.4552263 -4.6236621, 55.4552132 -4.62373)",4,,,
144767472,2,,primary,40,True,False,19.735999999999997,"LINESTRING (55.4545914 -4.6270723, 55.4545949 -4.627028, 55.4546096 -4.6269861, 55.4546344 -4.6269493, 55.4546677 -4.6269199)",,,,roundabout
147289824,2,Rue de la Possession,secondary,40,True,False,264.993,"LINESTRING (55.4545914 -4.6270723, 55.4545247 -4.6270028, 55.4544661 -4.6269213, 55.4544381 -4.6268824, 55.4544052 -4.6268388, 55.4543504 -4.6267578, 55.4542271 -4.6266022, 55.4541037 -4.6264219, 55.4536647 -4.6258276, 55.4533463 -4.6253967, 55.4533254 -4.62537, 55.4531663 -4.6251602)",,,,
147289848,,,tertiary,,True,False,78.37,"LINESTRING (55.4563662 -4.6272364, 55.4556598 -4.6272678)",,,,
997188841,,Chemin Latanier,tertiary,,False,True,65.079,"LINESTRING (55.4563662 -4.6272364, 55.455804 -4.6270675)",,,,
147289851,,,secondary,,True,False,36.260999999999996,"LINESTRING (55.4524478 -4.620108, 55.4524165 -4.6201275, 55.4523767 -4.6201595, 55.4523338 -4.6201967, 55.452303 -4.62023, 55.4522762 -4.6202856, 55.4522526 -4.6203565)",,,,
147289854,,,secondary,,True,False,48.415,"LINESTRING (55.4524478 -4.620108, 55.4526963 -4.6200862, 55.4528836 -4.6200813)",,,,
147289854,,,secondary,,True,False,12.915,"LINESTRING (55.452332 -4.6201208, 55.4524099 -4.6201113, 55.4524478 -4.620108)",,,,
734895259,,Chemin Latanier,tertiary,,False,False,16.636,"LINESTRING (55.4554058 -4.6269783, 55.4555552 -4.6269927)",,,,
226082675,2,,tertiary,40,True,False,52.629999999999995,"LINESTRING (55.4554058 -4.6269783, 55.4550598 -4.6270145, 55.4549462 -4.627071)",,,,
788279892,1,Rue Albert,secondary,40,True,False,33.286,"LINESTRING (55.4522823 -4.622198, 55.4522917 -4.6224972)",4,,,
149550965,1,,secondary,40,True,False,25.427,"LINESTRING (55.4522823 -4.622198, 55.4522699 -4.6222394, 55.4522583 -4.6222781, 55.4522193 -4.6223125, 55.4521432 -4.6223666)",,,,
149550966,2,Rue Royale,primary,40,True,False,103.6,"LINESTRING (55.4521432 -4.6223666, 55.4517137 -4.6224034, 55.4512101 -4.62241)",5,,,
149550967,,Rue Royale,primary,40,True,False,23.691000000000003,"LINESTRING (55.4522917 -4.6224972, 55.4522606 -4.6224292, 55.4522392 -4.6224061, 55.4522204 -4.6223859, 55.4521432 -4.6223666)",,,,
"[149703621, 149703622, 101122143]",2,"['Rue Albert', 'Albert Street']",primary,40,False,True,70.185,"LINESTRING (55.4522917 -4.6224972, 55.4522976 -4.6227086, 55.4522988 -4.6227526, 55.4523021 -4.6228287, 55.4523104 -4.6231281)","['9', '8.5']",yes,,
149703624,,Constitution Avenue,primary,40,False,True,17.815,"LINESTRING (55.4551087 -4.6198558, 55.4551108 -4.620016)",,,,
788173885,,Palm Street,secondary,,False,False,21.007,"LINESTRING (55.4549214 -4.6200232, 55.4551108 -4.620016)",,,,
"[791048568, 149721914, 788173884]",2,Palm Street,secondary,40,False,True,226.05800000000002,"LINESTRING (55.4549214 -4.6200232, 55.4543924 -4.6200468, 55.4542814 -4.6200518, 55.4542281 -4.6200535, 55.4542067 -4.6200523, 55.4541559 -4.6200552, 55.4535768 -4.6200745, 55.4534567 -4.6200642, 55.4528836 -4.6200813)",,,,
149721918,,,primary_link,,True,False,28.871000000000002,"LINESTRING (55.4549214 -4.6200232, 55.4549616 -4.6200101, 55.4550146 -4.6199781, 55.4550564 -4.6199412, 55.455078 -4.6199065, 55.4551087 -4.6198558)",,,,
149703624,,Constitution Avenue,primary,40,False,False,22.517,"LINESTRING (55.4551117 -4.6202185, 55.4551108 -4.620016)",,,,
788173886,,Constitution Avenue,primary,40,False,True,168.628,"LINESTRING (55.4551117 -4.6202185, 55.4551151 -4.621735)",,,,
149721915,,,primary_link,,True,False,32.162,"LINESTRING (55.4551117 -4.6202185, 55.4550837 -4.6201655, 55.4550644 -4.6201134, 55.4550259 -4.620067, 55.454964 -4.6200349, 55.4549214 -4.6200232)",,,,
62062325,,Olivier Maradan Street,secondary,,True,False,88.608,"LINESTRING (55.4504782 -4.6201768, 55.4504988 -4.6200497, 55.4505207 -4.6200029, 55.4505458 -4.6199701, 55.4506166 -4.61993, 55.450678 -4.6199054, 55.4506929 -4.6198995, 55.4507817 -4.6198874, 55.4509436 -4.619902, 55.4510397 -4.619928, 55.4510963 -4.6199525)",,,,
87326677,,,residential,,False,False,93.999,"LINESTRING (55.4504782 -4.6201768, 55.4503796 -4.6201509, 55.4503094 -4.6201439, 55.4502519 -4.620144, 55.4501773 -4.6201559, 55.4500909 -4.6201745, 55.4496601 -4.6203178)",,,,
87326677,,,residential,,False,True,93.99900000000001,"LINESTRING (55.4496601 -4.6203178, 55.4500909 -4.6201745, 55.4501773 -4.6201559, 55.4502519 -4.620144, 55.4503094 -4.6201439, 55.4503796 -4.6201509, 55.4504782 -4.6201768)",,,,
788279883,,,residential,,False,False,80.136,"LINESTRING (55.4496601 -4.6203178, 55.4493615 -4.6204331, 55.4489616 -4.6204812)",,,,
27941028,2,Grandcourt Road,tertiary,40,False,False,58.074,"LINESTRING (55.4556104 -4.6230362, 55.456134 -4.623056)",7,,,
226244723,,,tertiary,,True,False,31.459000000000003,"LINESTRING (55.4556104 -4.6230362, 55.4555182 -4.6230702, 55.4553948 -4.6231296, 55.4553486 -4.6231443)",,,,
