osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref,junction
139513900,residential,False,False,94.733,,,,"LINESTRING (-1.9603086 32.5343464, -1.959365 32.5340415)",,
309445377,residential,False,True,50.384,2,Boulevard La Marche شارع المشي,40,"LINESTRING (-1.9603086 32.5343464, -1.9605132 32.5339274)",,
148990376,residential,False,True,121.243,,,,"LINESTRING (-1.9603086 32.5343464, -1.9606646 32.5344533, -1.9610193 32.5345663, -1.9615216 32.5347246)",,
309445377,residential,False,False,117.01299999999999,2,Boulevard La Marche شارع المشي,40,"LINESTRING (-1.9603086 32.5343464, -1.9601398 32.5347259, -1.9598687 32.5353312)",,
139513898,residential,False,False,79.568,,,,"LINESTRING (-1.9636667 32.5361543, -1.9631463 32.5367196)",,
139513915,residential,False,False,117.022,,,,"LINESTRING (-1.9636667 32.5361543, -1.9626562 32.5355364)",,
139513898,residential,False,True,147.836,,,,"LINESTRING (-1.9636667 32.5361543, -1.9639701 32.5358165, -1.9642903 32.5354737, -1.9646283 32.5351006)",,
139513915,residential,False,True,225.83100000000002,,,,"LINESTRING (-1.9636667 32.5361543, -1.9641709 32.5364828, -1.9643367 32.5365867, -1.9648066 32.5368813, -1.9655804 32.5373878)",,
139513898,residential,False,True,79.568,,,,"LINESTRING (-1.9631463 32.5367196, -1.9636667 32.5361543)",,
148990325,residential,False,False,150.592,,,,"LINESTRING (-1.9631463 32.5367196, -1.9636833 32.5368962, -1.9639611 32.5369876, -1.9640536 32.5370184, -1.9643761 32.5371232, -1.9646417 32.5372143)",,
148990325,residential,False,True,101.20700000000001,,,,"LINESTRING (-1.9631463 32.5367196, -1.962398 32.5365285, -1.9621117 32.5364596)",,
139513911,residential,False,False,25.53,2,,,"LINESTRING (-1.9621901 32.5350904, -1.9620145 32.5352659)",,
139513911,residential,False,True,104.172,2,,,"LINESTRING (-1.9621901 32.5350904, -1.9629063 32.5343741)",,
148990333,residential,False,False,43.391,,,,"LINESTRING (-1.9621901 32.5350904, -1.9618374 32.5348377)",,
309443807,residential,False,False,46.394,,,,"LINESTRING (-1.9583049 32.5353493, -1.9587998 32.5353504)",,
309444773,primary,False,True,138.624,2,Boulevard Hassan II شارع الحسن الثاني,40,"LINESTRING (-1.9583049 32.5353493, -1.9583032 32.5351965, -1.9582925 32.5348874, -1.9582929 32.5348324, -1.9582647 32.5342984, -1.9582723 32.5341034)",RN17,
139513896,residential,False,False,43.408,2,,,"LINESTRING (-1.9680119 32.5347037, -1.9683957 32.5349221)",,
627050614,residential,False,False,104.107,2,,,"LINESTRING (-1.9680119 32.5347037, -1.9673668 32.5354658)",,
627050614,residential,False,True,35.11,2,,,"LINESTRING (-1.9680119 32.5347037, -1.9682188 32.5344405)",,
139513896,residential,False,True,120.08000000000001,2,,,"LINESTRING (-1.9680119 32.5347037, -1.9676283 32.5344821, -1.9672582 32.5342633, -1.9669605 32.5340869)",,
139513888,residential,False,True,45.742,,,,"LINESTRING (-1.9673668 32.5354658, -1.9677731 32.5356936)",,
627050614,residential,False,False,101.822,2,,,"LINESTRING (-1.9673668 32.5354658, -1.9667588 32.5362246)",,
627050614,residential,False,True,104.107,2,,,"LINESTRING (-1.9673668 32.5354658, -1.9680119 32.5347037)",,
148990377,residential,False,True,44.012,,,,"LINESTRING (-1.9622236 32.5360752, -1.9621767 32.5362329, -1.9621117 32.5364596)",,
309442340,residential,False,True,165.13899999999998,,,,"LINESTRING (-1.9622236 32.5360752, -1.9620969 32.5361628, -1.9609965 32.5371394)",,
309443809,residential,False,False,60.089000000000006,,,,"LINESTRING (-1.9622236 32.5360752, -1.9622397 32.5360336, -1.9622657 32.5359834, -1.9622922 32.5359437, -1.9623363 32.5358835, -1.9624718 32.5357196, -1.9625683 32.5356237)",,
309445366,primary,True,False,15.036,2,شارع سيدي محمد,40,"LINESTRING (-1.9612653 32.5316525, -1.9613225 32.5316651, -1.9613575 32.5316742, -1.9613876 32.5316819, -1.9614196 32.5316893)","RN17,RN4",
309445378,primary,False,False,145.038,4,Boulevard Sidi Mohamed شارع سيدي محمد,40,"LINESTRING (-1.9612653 32.5316525, -1.9608933 32.5316283, -1.9606508 32.5316125, -1.9600055 32.5315752, -1.9597822 32.531561, -1.9597223 32.5315578)","RN17,RN4",
139513904,residential,False,False,280.408,2,Avenue Moulay Abdellah,,"LINESTRING (-1.9637847 32.5312563, -1.9640719 32.5306046, -1.9642599 32.5301728, -1.9644406 32.5297578, -1.9645904 32.5294139, -1.9647986 32.5288841)",,
309412395,primary,False,False,47.32899999999999,4,Boulevard Sidi Mohamed شارع سيدي محمد,40,"LINESTRING (-1.9637847 32.5312563, -1.9634983 32.5313351, -1.9633026 32.5313824)","RN17,RN4",
309412395,primary,False,True,242.712,4,Boulevard Sidi Mohamed شارع سيدي محمد,40,"LINESTRING (-1.9637847 32.5312563, -1.9649593 32.5309387, -1.966177 32.5306152, -1.9662528 32.5305973)","RN17,RN4",
309444773,primary,False,False,52.396,2,Boulevard Hassan II شارع الحسن الثاني,40,"LINESTRING (-1.9585159 32.5332863, -1.9583366 32.5337326)",RN17,
309444773,primary,False,True,9.938,2,Boulevard Hassan II شارع الحسن الثاني,40,"LINESTRING (-1.9585159 32.5332863, -1.9585537 32.5332028)",RN17,
139513908,residential,False,True,200.35000000000002,,,,"LINESTRING (-1.9585159 32.5332863, -1.9592699 32.5335272, -1.9598425 32.5337104, -1.9605132 32.5339274)",,
139513911,residential,False,True,43.305,2,,,"LINESTRING (-1.9604574 32.5367976, -1.9607501 32.5364963)",,
139513918,residential,False,False,57.44,,,,"LINESTRING (-1.9604574 32.5367976, -1.9609462 32.5371091)",,
139513918,residential,False,True,38.783,,,,"LINESTRING (-1.9604574 32.5367976, -1.9601309 32.5365834)",,
309412395,primary,False,False,32.809,4,Boulevard Sidi Mohamed شارع سيدي محمد,40,"LINESTRING (-1.9631477 32.5314271, -1.9628084 32.5314994)","RN17,RN4",
309412395,primary,False,True,15.349,4,Boulevard Sidi Mohamed شارع سيدي محمد,40,"LINESTRING (-1.9631477 32.5314271, -1.9633026 32.5313824)","RN17,RN4",
139513913,residential,False,False,169.334,,,,"LINESTRING (-1.9631477 32.5314271, -1.9628312 32.5320976, -1.9625878 32.5325829, -1.9624429 32.5328285)",,
139513896,residential,False,True,34.465,2,,,"LINESTRING (-1.9652552 32.5330914, -1.9649539 32.5329138)",,
139513896,residential,False,False,90.465,2,,,"LINESTRING (-1.9652552 32.5330914, -1.9655261 32.5332684, -1.9655436 32.5332768, -1.9658151 32.5334385, -1.9660364 32.5335685)",,
309442341,residential,False,True,122.016,,,,"LINESTRING (-1.9652552 32.5330914, -1.9648589 32.5334402, -1.9643696 32.5338954)",,
309442750,residential,False,False,98.03399999999999,,,,"LINESTRING (-1.9652552 32.5330914, -1.9654027 32.5329461, -1.9656864 32.5326612, -1.9659358 32.5324221)",,
139513913,residential,False,False,24.194,,,,"LINESTRING (-1.9615216 32.5347246, -1.9614515 32.534934)",,
139513913,residential,False,True,4.507,,,,"LINESTRING (-1.9615216 32.5347246, -1.961537 32.5346862)",,
148990376,residential,False,False,121.243,,,,"LINESTRING (-1.9615216 32.5347246, -1.9610193 32.5345663, -1.9606646 32.5344533, -1.9603086 32.5343464)",,
139513898,residential,False,False,56.135,,,,"LINESTRING (-1.964995 32.5347015, -1.9646283 32.5351006)",,
139513898,residential,False,True,159.425,,,,"LINESTRING (-1.964995 32.5347015, -1.9650094 32.5346858, -1.9653987 32.5342594, -1.9656297 32.5340287, -1.9658178 32.5338147, -1.9660364 32.5335685)",,
148990371,residential,False,False,102.123,,,,"LINESTRING (-1.964995 32.5347015, -1.9646135 32.5344521, -1.9643969 32.5343136, -1.9641273 32.5341463)",,
309412395,primary,False,True,43.658,4,Boulevard Sidi Mohamed شارع سيدي محمد,40,"LINESTRING (-1.9674379 32.5302715, -1.9678788 32.5301451)","RN17,RN4",
139513893,residential,False,False,158.268,,,,"LINESTRING (-1.9674379 32.5302715, -1.9677208 32.5296134, -1.9678053 32.5293986, -1.9678435 32.529311, -1.9678945 32.5291877, -1.9679998 32.5289294)",,
309412395,primary,False,False,57.471000000000004,4,Boulevard Sidi Mohamed شارع سيدي محمد,40,"LINESTRING (-1.9674379 32.5302715, -1.9669976 32.5303962, -1.9668572 32.5304371)","RN17,RN4",
139513918,residential,False,False,44.926,,,,"LINESTRING (-1.9609965 32.5371394, -1.9613801 32.5373816)",,
139513918,residential,False,True,5.795,,,,"LINESTRING (-1.9609965 32.5371394, -1.9609462 32.5371091)",,
309442340,residential,False,True,20.523,,,,"LINESTRING (-1.9609965 32.5371394, -1.9608452 32.5372728)",,
309442340,residential,False,False,165.13899999999998,,,,"LINESTRING (-1.9609965 32.5371394, -1.9620969 32.5361628, -1.9622236 32.5360752)",,
309412379,tertiary,False,True,39.085,4,Boulevard Hassan II شارع الحسن الثاني,,"LINESTRING (-1.9604745 32.5287446, -1.9603352 32.5290759)",,
139513902,residential,False,True,179.00900000000001,2,Boulevard Tarek Ibn Ziad,,"LINESTRING (-1.9604745 32.5287446, -1.9607918 32.5288336, -1.9610415 32.5289028, -1.9613303 32.5289819, -1.9622894 32.5292448)",,
139513909,residential,False,False,44.879,,,,"LINESTRING (-1.9683008 32.5371214, -1.9679043 32.5368952)",,
139513902,residential,False,False,40.837,2,Boulevard Tarek Ibn Ziad,,"LINESTRING (-1.9626995 32.5293686, -1.9622894 32.5292448)",,
309441057,residential,False,False,108.58300000000001,2,Avenue Moulay Ali Cherif,,"LINESTRING (-1.9626995 32.5293686, -1.9626009 32.52959, -1.9624103 32.5300121, -1.9623199 32.5301935, -1.9622763 32.5302774)",,
139513918,residential,False,False,43.673,,,,"LINESTRING (-1.9597647 32.5363406, -1.9601309 32.5365834)",,
139513918,residential,False,True,28.949,,,,"LINESTRING (-1.9597647 32.5363406, -1.9595133 32.5361894)",,
148990332,residential,False,False,114.445,,,,"LINESTRING (-1.9597647 32.5363406, -1.959645 32.5364618, -1.9595012 32.5366122, -1.9593953 32.5367354, -1.9592611 32.5368949, -1.9591834 32.5369912, -1.9591337 32.5370565, -1.9590519 32.5371744)",,
309444773,primary,False,False,37.016,2,Boulevard Hassan II شارع الحسن الثاني,40,"LINESTRING (-1.9588463 32.5325086, -1.95872 32.532824)",RN17,
309444773,primary,False,True,53.212,2,Boulevard Hassan II شارع الحسن الثاني,40,"LINESTRING (-1.9588463 32.5325086, -1.9590371 32.5320579)",RN17,
139513905,residential,False,True,201.142,,,,"LINESTRING (-1.9588463 32.5325086, -1.9595012 32.532703, -1.9608626 32.5331269)",,
309443807,residential,False,False,43.196,,,,"LINESTRING (-1.9587998 32.5353504, -1.9592605 32.5353431)",,
309443807,residential,False,True,46.394,,,,"LINESTRING (-1.9587998 32.5353504, -1.9583049 32.5353493)",,
"[731572781, 309445374]",residential,False,True,203.51099999999997,,"['Rue Taforalt', 'Rue Taforalt زنقة تافوغالت']",,"LINESTRING (-1.9587998 32.5353504, -1.9588199 32.5363191, -1.958832 32.5365147, -1.958832 32.5367151, -1.9588332 32.5367944, -1.9588337 32.536825, -1.9588353 32.5368776, -1.9588374 32.5369303, -1.9588436 32.5369751, -1.958853 32.5370229, -1.9588607 32.5370506, -1.9588713 32.537076, -1.9588944 32.5371056, -1.9589269 32.5371309, -1.9589589 32.5371391)",,
309412395,primary,False,False,15.349,4,Boulevard Sidi Mohamed شارع سيدي محمد,40,"LINESTRING (-1.9633026 32.5313824, -1.9631477 32.5314271)","RN17,RN4",
148990324,residential,False,True,79.291,,,,"LINESTRING (-1.9633026 32.5313824, -1.9633663 32.5314757, -1.9634125 32.5315362, -1.9634648 32.5316142, -1.9635242 32.5316815, -1.9635773 32.5317343, -1.9636513 32.5318002, -1.9638316 32.5319302)",,
309412395,primary,False,True,47.32899999999999,4,Boulevard Sidi Mohamed شارع سيدي محمد,40,"LINESTRING (-1.9633026 32.5313824, -1.9634983 32.5313351, -1.9637847 32.5312563)","RN17,RN4",
139513905,residential,False,False,201.142,,,,"LINESTRING (-1.9608626 32.5331269, -1.9595012 32.532703, -1.9588463 32.5325086)",,
148990310,residential,False,True,122.843,,,,"LINESTRING (-1.9608626 32.5331269, -1.9611025 32.5332005, -1.9614847 32.5332927, -1.9621231 32.5334255)",,
309445377,residential,False,False,94.84700000000001,2,Boulevard La Marche شارع المشي,40,"LINESTRING (-1.9608626 32.5331269, -1.9606717 32.5335643, -1.9605132 32.5339274)",,
