osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,name,junction
234546377,residential,False,True,63.146,"LINESTRING (-4.7431097 32.6808192, -4.7433271 32.6802816)",,,,,
406592637,tertiary,False,False,63.386,"LINESTRING (-4.7431097 32.6808192, -4.7425439 32.6805059)",2,,60,,
406592637,tertiary,False,True,39.953,"LINESTRING (-4.7431097 32.6808192, -4.7431272 32.6811782)",2,,60,,
88047440,primary,True,False,13.423,"LINESTRING (-4.7410105 32.6797192, -4.7409593 32.679677, -4.7408929 32.6796541)",2,RN13,,Rond Point La Pomme,roundabout
158859520,residential,False,False,27.041,"LINESTRING (-4.7431801 32.6817073, -4.7428912 32.6817042)",,,,,
406592637,tertiary,False,False,43.735,"LINESTRING (-4.7431801 32.6817073, -4.74315 32.6813148)",2,,60,,
406592637,tertiary,False,True,71.966,"LINESTRING (-4.7431801 32.6817073, -4.7432529 32.6823516)",2,,60,,
406592641,primary,True,False,36.722,"LINESTRING (-4.7431249 32.6838578, -4.7430753 32.6835302)",,RN13,,,
34781998,residential,False,True,68.918,"LINESTRING (-4.7410852 32.6781226, -4.7418092 32.6782356)",,,,,
152678876,residential,False,False,14.405,"LINESTRING (-4.7410852 32.6781226, -4.7409617 32.6781999)",,,,,
152678877,residential,False,False,103.159,"LINESTRING (-4.7410852 32.6781226, -4.7405534 32.67731)",,,,,
34781998,residential,False,False,219.567,"LINESTRING (-4.7410852 32.6781226, -4.7408142 32.6780233, -4.7407052 32.6780028, -4.7404785 32.6779757, -4.740276 32.6779656, -4.7400199 32.6779881, -4.7388426 32.6783401)",,,,,
406592637,tertiary,False,False,99.527,"LINESTRING (-4.7421629 32.6802876, -4.7412463 32.6798338)",2,,60,,
774540625,unclassified,False,False,52.303,"LINESTRING (-4.7421629 32.6802876, -4.7420827 32.6798221)",,,,,
406592637,tertiary,False,True,43.137,"LINESTRING (-4.7421629 32.6802876, -4.7424546 32.6804547, -4.7425439 32.6805059)",2,,60,,
216483416,residential,False,False,72.329,"LINESTRING (-4.7418786 32.6786383, -4.7411142 32.6787339)",,,,,
216483438,residential,False,False,51.191,"LINESTRING (-4.7418786 32.6786383, -4.7415876 32.6790281)",,,,,
774540625,unclassified,False,False,45.247,"LINESTRING (-4.7418786 32.6786383, -4.7418092 32.6782356)",,,,,
774540625,unclassified,False,True,67.741,"LINESTRING (-4.7418786 32.6786383, -4.7419825 32.6792412)",,,,,
34781998,residential,False,False,68.918,"LINESTRING (-4.7418092 32.6782356, -4.7410852 32.6781226)",,,,,
774540625,unclassified,False,False,138.282,"LINESTRING (-4.7418092 32.6782356, -4.741597 32.6770049)",,,,,
774540625,unclassified,False,True,45.247,"LINESTRING (-4.7418092 32.6782356, -4.7418786 32.6786383)",,,,,
152678873,unclassified,False,True,42.415,"LINESTRING (-4.7398171 32.6761848, -4.7402629 32.6762533)",,,,,
152678877,residential,False,True,142.841,"LINESTRING (-4.7398171 32.6761848, -4.7405534 32.67731)",,,,,
216483473,residential,False,True,199.93099999999998,"LINESTRING (-4.7398171 32.6761848, -4.7396342 32.6771342, -4.7396449 32.6771825, -4.7396641 32.6772031, -4.7396885 32.6772208, -4.7397398 32.6772275, -4.7399113 32.6772363, -4.7405534 32.67731)",,,,,
735266886,unclassified,False,False,82.413,"LINESTRING (-4.7398171 32.6761848, -4.7389451 32.676082)",,,,,
406592637,tertiary,False,False,15.397,"LINESTRING (-4.7431514 32.6827968, -4.7431847 32.6826612)",2,,60,,
406592637,tertiary,False,True,11.564,"LINESTRING (-4.7431514 32.6827968, -4.7431382 32.6829002)",2,,60,,
870233909,residential,True,False,83.45,"LINESTRING (-4.7431514 32.6827968, -4.7440123 32.6829922)",,,,,
152679730,residential,False,False,130.091,"LINESTRING (-4.7442296 32.6830553, -4.7438464 32.6841799)",,,,شارع علال بن عبد الله,
152679730,residential,False,True,21.513,"LINESTRING (-4.7442296 32.6830553, -4.7440123 32.6829922)",,,,شارع علال بن عبد الله,
216483425,residential,False,False,197.787,"LINESTRING (-4.7442296 32.6830553, -4.7449652 32.6833765, -4.7450282 32.6834385, -4.7450437 32.6834651, -4.7450477 32.6834944, -4.7450329 32.6835221, -4.7447325 32.6839188, -4.7445364 32.6843264)",,,,,
406592637,tertiary,False,False,11.564,"LINESTRING (-4.7431382 32.6829002, -4.7431514 32.6827968)",2,,60,,
406592637,tertiary,False,True,38.388,"LINESTRING (-4.7431382 32.6829002, -4.7430906 32.6832431)",2,,60,,
158859528,residential,False,False,104.22800000000001,"LINESTRING (-4.7431382 32.6829002, -4.7424265 32.6827658, -4.7424017 32.6827494, -4.7423923 32.682728, -4.7424688 32.6824616)",,,,,
576092859,residential,False,True,102.332,"LINESTRING (-4.7415407 32.6815858, -4.742619 32.6817382)",,,,,
152679732,residential,False,True,21.996,"LINESTRING (-4.744058 32.6827698, -4.744109 32.6825767)",2,,60,زنقة الزرقطوني,
158859525,residential,True,False,82.819,"LINESTRING (-4.744058 32.6827698, -4.7432121 32.6825511)",,,,,
870233908,residential,False,False,25.097,"LINESTRING (-4.744058 32.6827698, -4.7440123 32.6829922)",2,,60,,
158859521,residential,False,False,33.593,"LINESTRING (-4.7424688 32.6824616, -4.7425306 32.682164)",,,,,
158859527,residential,False,True,70.582,"LINESTRING (-4.7424688 32.6824616, -4.7431847 32.6826612)",,,,,
158859528,residential,False,True,104.228,"LINESTRING (-4.7424688 32.6824616, -4.7423923 32.682728, -4.7424017 32.6827494, -4.7424265 32.6827658, -4.7431382 32.6829002)",,,,,
158859527,residential,False,False,70.582,"LINESTRING (-4.7431847 32.6826612, -4.7424688 32.6824616)",,,,,
406592637,tertiary,False,False,12.508,"LINESTRING (-4.7431847 32.6826612, -4.7432121 32.6825511)",2,,60,,
406592637,tertiary,False,True,15.397,"LINESTRING (-4.7431847 32.6826612, -4.7431514 32.6827968)",2,,60,,
158859529,residential,False,False,70.746,"LINESTRING (-4.7432529 32.6823516, -4.7425306 32.682164)",,,,,
158859529,residential,False,True,83.941,"LINESTRING (-4.7432529 32.6823516, -4.744109 32.6825767)",,,,,
406592637,tertiary,False,False,71.966,"LINESTRING (-4.7432529 32.6823516, -4.7431801 32.6817073)",2,,60,,
406592637,tertiary,False,True,22.51,"LINESTRING (-4.7432529 32.6823516, -4.7432121 32.6825511)",2,,60,,
158859521,residential,False,False,23.434,"LINESTRING (-4.7425306 32.682164, -4.7425737 32.6819564)",,,,,
158859521,residential,False,True,33.593,"LINESTRING (-4.7425306 32.682164, -4.7424688 32.6824616)",,,,,
158859529,residential,False,True,70.746,"LINESTRING (-4.7425306 32.682164, -4.7432529 32.6823516)",,,,,
158859521,residential,False,True,24.63,"LINESTRING (-4.742619 32.6817382, -4.7425737 32.6819564)",,,,,
576092859,residential,False,False,102.332,"LINESTRING (-4.742619 32.6817382, -4.7415407 32.6815858)",,,,,
"[576092859, 49031109]",residential,False,"[False, True]",27.831,"LINESTRING (-4.742619 32.6817382, -4.7427584 32.6817505, -4.7428174 32.6817505, -4.7428516 32.6817426, -4.7428791 32.6817268, -4.7428912 32.6817042)",,,,ساحة المسيرة الخضراء,
158859526,residential,False,False,139.717,"LINESTRING (-4.7390556 32.6802311, -4.7392611 32.681368, -4.7392947 32.6814707)",,,,,
158859526,residential,False,True,117.52100000000002,"LINESTRING (-4.7390556 32.6802311, -4.7390261 32.6798834, -4.7389966 32.679468, -4.7390248 32.6791768)",,,,,
216483481,residential,False,False,157.278,"LINESTRING (-4.7390556 32.6802311, -4.7399287 32.6799342, -4.7400199 32.6799207, -4.7401392 32.6799241, -4.7406583 32.6799997)",,,,,
216483481,residential,False,True,169.42000000000002,"LINESTRING (-4.7390556 32.6802311, -4.7381618 32.6806788, -4.7380299 32.680694, -4.7379159 32.6806542, -4.7378133 32.6805919, -4.7377112 32.6804689, -4.7376404 32.6803036)",,,,,
216483397,residential,False,True,54.955999999999996,"LINESTRING (-4.7393792 32.6844382, -4.7395078 32.6843987, -4.7399341 32.6842766)",,,,,
310265189,residential,False,True,61.523999999999994,"LINESTRING (-4.7393792 32.6844382, -4.7393571 32.6843483, -4.7393051 32.6841999, -4.7392233 32.6840554, -4.7391348 32.683929)",,,,,
152679732,residential,False,False,21.996,"LINESTRING (-4.744109 32.6825767, -4.744058 32.6827698)",2,,60,زنقة الزرقطوني,
158859529,residential,False,False,83.941,"LINESTRING (-4.744109 32.6825767, -4.7432529 32.6823516)",,,,,
152679732,residential,False,True,117.164,"LINESTRING (-4.744109 32.6825767, -4.7442082 32.682158, -4.7442269 32.681974, -4.7442169 32.6818447, -4.7441994 32.6817539, -4.7441632 32.6816466, -4.7441364 32.68154)",2,,60,زنقة الزرقطوني,
310265189,residential,False,False,23.456,"LINESTRING (-4.7387968 32.6835004, -4.7389269 32.6836807)",,,,,
216483460,residential,False,True,166.012,"LINESTRING (-4.7387968 32.6835004, -4.738399 32.6837321, -4.7381012 32.6839055, -4.738017 32.6839546, -4.7379653 32.6840295, -4.7378808 32.684271, -4.7377615 32.684613)",,,,,
310265189,residential,False,True,41.362,"LINESTRING (-4.7387968 32.6835004, -4.7386211 32.6832811, -4.7385973 32.6832407, -4.7385621 32.6831858)",,,,,
216483494,residential,False,False,53.772,"LINESTRING (-4.7445364 32.6843264, -4.7439793 32.6842081)",,,,,
216483494,residential,False,True,48.513,"LINESTRING (-4.7445364 32.6843264, -4.745039 32.6844332)",,,,,
216483425,residential,False,True,197.78699999999998,"LINESTRING (-4.7445364 32.6843264, -4.7447325 32.6839188, -4.7450329 32.6835221, -4.7450477 32.6834944, -4.7450437 32.6834651, -4.7450282 32.6834385, -4.7449652 32.6833765, -4.7442296 32.6830553)",,,,,
158859526,residential,False,True,56.655,"LINESTRING (-4.7403632 32.6841367, -4.7402117 32.6836434)",,,,,
216483397,residential,False,False,43.067,"LINESTRING (-4.7403632 32.6841367, -4.7399341 32.6842766)",,,,,
737603392,residential,False,True,171.54500000000002,"LINESTRING (-4.7403632 32.6841367, -4.7414428 32.68378, -4.7416252 32.6837619, -4.7418076 32.6837653, -4.7418867 32.6837902, -4.7419444 32.6838285, -4.7420436 32.6839222)",,,,,
158859526,residential,False,False,32.05,"LINESTRING (-4.7401486 32.6833601, -4.7402117 32.6836434)",,,,,
216483420,residential,False,False,46.914,"LINESTRING (-4.7401486 32.6833601, -4.739652 32.6834176)",,,,,
158859526,residential,False,True,42.467,"LINESTRING (-4.7401486 32.6833601, -4.7400776 32.6830971, -4.7400423 32.6829889)",,,,,
216483420,residential,False,True,174.167,"LINESTRING (-4.7401486 32.6833601, -4.7412296 32.683245, -4.7413422 32.683219, -4.7414542 32.6831752, -4.7416755 32.6830232, -4.7418572 32.6828843)",,,,,
88119512,primary,False,False,73.263,"LINESTRING (-4.7374678 32.6794488, -4.7367047 32.6795956)",2,RN13,60,,
88119512,primary,False,True,60.318,"LINESTRING (-4.7374678 32.6794488, -4.7380967 32.6793303)",2,RN13,60,,
216483407,residential,False,True,72.082,"LINESTRING (-4.7374678 32.6794488, -4.7375974 32.6800878)",,,,,
152678878,residential,False,False,38.69,"LINESTRING (-4.7400391 32.67891, -4.7400103 32.6792571)",,,,,
152678878,residential,False,True,15.914,"LINESTRING (-4.7400391 32.67891, -4.7400549 32.6787675)",,,,,
216483416,residential,False,True,102.511,"LINESTRING (-4.7400391 32.67891, -4.7411142 32.6787339)",,,,,
216483416,residential,False,False,102.511,"LINESTRING (-4.7411142 32.6787339, -4.7400391 32.67891)",,,,,
216483416,residential,False,True,72.329,"LINESTRING (-4.7411142 32.6787339, -4.7418786 32.6786383)",,,,,
216483461,residential,False,False,55.076,"LINESTRING (-4.7411142 32.6787339, -4.7415876 32.6790281)",,,,,
216483461,residential,False,True,61.07,"LINESTRING (-4.7411142 32.6787339, -4.7409617 32.6781999)",,,,,
310265189,residential,False,True,77.134,"LINESTRING (-4.737421 32.6816749, -4.736832 32.6811897)",,,,,
216483467,residential,False,False,96.453,"LINESTRING (-4.737421 32.6816749, -4.7373672 32.6817392, -4.7368871 32.6816703, -4.7366792 32.6816432, -4.7364398 32.6816327)",,,,Rue Essaada زنقة السعادة,
310265189,residential,False,False,60.015,"LINESTRING (-4.737421 32.6816749, -4.7376128 32.6818401, -4.7376518 32.6818737, -4.7378641 32.682065)",,,,,
216483494,residential,False,False,48.513,"LINESTRING (-4.745039 32.6844332, -4.7445364 32.6843264)",,,,,
88047442,primary,True,False,31.246,"LINESTRING (-4.7406583 32.6799997, -4.7406591 32.6802807)",1,RN13,,,
216483481,residential,False,True,157.278,"LINESTRING (-4.7406583 32.6799997, -4.7401392 32.6799241, -4.7400199 32.6799207, -4.7399287 32.6799342, -4.7390556 32.6802311)",,,,,
216483391,residential,False,False,276.08599999999996,"LINESTRING (-4.7377615 32.684613, -4.7368783 32.6844173, -4.736883 32.6842902, -4.7368797 32.6840945, -4.7368146 32.6835881, -4.7367865 32.6834323, -4.7367087 32.6831688, -4.7366832 32.6831231, -4.7366162 32.6830068, -4.7365464 32.6829402, -4.7364968 32.6829075, -4.7364116 32.6828843, -4.7363459 32.6828759)",,,,,
216483460,residential,False,False,166.012,"LINESTRING (-4.7377615 32.684613, -4.7378808 32.684271, -4.7379653 32.6840295, -4.738017 32.6839546, -4.7381012 32.6839055, -4.738399 32.6837321, -4.7387968 32.6835004)",,,,,
152679730,residential,False,True,130.091,"LINESTRING (-4.7438464 32.6841799, -4.7442296 32.6830553)",,,,شارع علال بن عبد الله,
216483494,residential,False,True,12.827,"LINESTRING (-4.7438464 32.6841799, -4.7439793 32.6842081)",,,,,
774540625,unclassified,False,True,138.282,"LINESTRING (-4.741597 32.6770049, -4.7418092 32.6782356)",,,,,
152678873,unclassified,False,False,152.972,"LINESTRING (-4.741597 32.6770049, -4.7415206 32.6768333, -4.7414683 32.6767396, -4.7413503 32.6766256, -4.7412081 32.6765274, -4.7410432 32.6764461, -4.7409664 32.6764224, -4.740842 32.6763841, -4.7403371 32.6762638)",,,,,
216483473,residential,False,False,104.45400000000001,"LINESTRING (-4.741597 32.6770049, -4.7413315 32.6771291, -4.7411639 32.6771901, -4.7410177 32.6772409, -4.7405534 32.67731)",,,,,
216483420,residential,False,True,42.438,"LINESTRING (-4.7389269 32.6836807, -4.7393359 32.6835159)",,,,,
310265189,residential,False,False,33.777,"LINESTRING (-4.7389269 32.6836807, -4.7391348 32.683929)",,,,,
310265189,residential,False,True,23.456,"LINESTRING (-4.7389269 32.6836807, -4.7387968 32.6835004)",,,,,
216483467,residential,False,True,73.623,"LINESTRING (-4.7348507 32.6816361, -4.7356369 32.6816584)",,,,Rue Essaada زنقة السعادة,
736572350,residential,False,True,17.793,"LINESTRING (-4.7348507 32.6816361, -4.7349224 32.6817843)",,,,,
406592636,primary,False,True,79.849,"LINESTRING (-4.7418572 32.6828843, -4.7425851 32.6832589)",2,RN13,60,,
216483420,residential,False,False,174.167,"LINESTRING (-4.7418572 32.6828843, -4.7416755 32.6830232, -4.7414542 32.6831752, -4.7413422 32.683219, -4.7412296 32.683245, -4.7401486 32.6833601)",,,,,
406592636,primary,False,False,318.709,"LINESTRING (-4.7418572 32.6828843, -4.74174 32.6827816, -4.7414853 32.6825212, -4.7413109 32.6823012, -4.7410712 32.681942, -4.7409978 32.6817961, -4.7408943 32.6815631, -4.7407874 32.6812154, -4.7407118 32.6809195, -4.7406677 32.6806055, -4.7406591 32.6802807)",2,RN13,60,,
49031108,tertiary,True,False,19.159,"LINESTRING (-4.7410416 32.6798328, -4.7412463 32.6798338)",,,,,
88047440,primary,True,False,13.199,"LINESTRING (-4.7410416 32.6798328, -4.741039 32.6797735, -4.7410105 32.6797192)",2,RN13,,Rond Point La Pomme,roundabout
216483418,residential,False,False,86.236,"LINESTRING (-4.7413112 32.6793981, -4.7420827 32.6798221)",,,,,
216483438,residential,False,False,43.942,"LINESTRING (-4.7413112 32.6793981, -4.7410614 32.6797327)",,,,,
216483438,residential,False,True,48.599,"LINESTRING (-4.7413112 32.6793981, -4.7415876 32.6790281)",,,,,
216483494,residential,False,False,12.827,"LINESTRING (-4.7439793 32.6842081, -4.7438464 32.6841799)",,,,,
216483494,residential,False,True,53.772,"LINESTRING (-4.7439793 32.6842081, -4.7445364 32.6843264)",,,,,
88047469,tertiary,True,False,4.995,"LINESTRING (-4.7410614 32.6797327, -4.7410105 32.6797192)",1,,,,
216483438,residential,False,True,43.942,"LINESTRING (-4.7410614 32.6797327, -4.7413112 32.6793981)",,,,,
152678876,residential,False,False,105.767,"LINESTRING (-4.7409617 32.6781999, -4.7400549 32.6787675)",,,,,
152678876,residential,False,True,14.405,"LINESTRING (-4.7409617 32.6781999, -4.7410852 32.6781226)",,,,,
216483461,residential,False,False,61.07,"LINESTRING (-4.7409617 32.6781999, -4.7411142 32.6787339)",,,,,
216483438,residential,False,False,48.599,"LINESTRING (-4.7415876 32.6790281, -4.7413112 32.6793981)",,,,,
216483438,residential,False,True,51.191,"LINESTRING (-4.7415876 32.6790281, -4.7418786 32.6786383)",,,,,
216483461,residential,False,False,43.904,"LINESTRING (-4.7415876 32.6790281, -4.7419825 32.6792412)",,,,,
216483461,residential,False,True,55.076,"LINESTRING (-4.7415876 32.6790281, -4.7411142 32.6787339)",,,,,
216483407,residential,False,True,61.432,"LINESTRING (-4.736832 32.6811897, -4.7364398 32.6816327)",,,,,
310265189,residential,False,False,77.134,"LINESTRING (-4.736832 32.6811897, -4.737421 32.6816749)",,,,,
310265189,residential,False,True,29.307,"LINESTRING (-4.736832 32.6811897, -4.7366135 32.6810009)",,,,,
216483407,residential,False,False,126.495,"LINESTRING (-4.736832 32.6811897, -4.7371097 32.6807267, -4.737158 32.6806601, -4.7371989 32.68062, -4.7376404 32.6803036)",,,,,
216483407,residential,False,False,61.432,"LINESTRING (-4.7364398 32.6816327, -4.736832 32.6811897)",,,,,
216483467,residential,False,False,75.199,"LINESTRING (-4.7364398 32.6816327, -4.7356369 32.6816584)",,,,Rue Essaada زنقة السعادة,
216483467,residential,False,True,96.453,"LINESTRING (-4.7364398 32.6816327, -4.7366792 32.6816432, -4.7368871 32.6816703, -4.7373672 32.6817392, -4.737421 32.6816749)",,,,Rue Essaada زنقة السعادة,
216483418,residential,False,True,86.236,"LINESTRING (-4.7420827 32.6798221, -4.7413112 32.6793981)",,,,,
774540625,unclassified,False,False,65.27,"LINESTRING (-4.7420827 32.6798221, -4.7419825 32.6792412)",,,,,
774540625,unclassified,False,True,52.303,"LINESTRING (-4.7420827 32.6798221, -4.7421629 32.6802876)",,,,,
216483461,residential,False,True,43.904,"LINESTRING (-4.7419825 32.6792412, -4.7415876 32.6790281)",,,,,
774540625,unclassified,False,False,67.741,"LINESTRING (-4.7419825 32.6792412, -4.7418786 32.6786383)",,,,,
774540625,unclassified,False,True,65.27,"LINESTRING (-4.7419825 32.6792412, -4.7420827 32.6798221)",,,,,
152678877,residential,False,False,142.841,"LINESTRING (-4.7405534 32.67731, -4.7398171 32.6761848)",,,,,
216483473,residential,False,False,199.93099999999998,"LINESTRING (-4.7405534 32.67731, -4.7399113 32.6772363, -4.7397398 32.6772275, -4.7396885 32.6772208, -4.7396641 32.6772031, -4.7396449 32.6771825, -4.7396342 32.6771342, -4.7398171 32.6761848)",,,,,
152678877,residential,False,True,103.159,"LINESTRING (-4.7405534 32.67731, -4.7410852 32.6781226)",,,,,
216483473,residential,False,True,104.45400000000001,"LINESTRING (-4.7405534 32.67731, -4.7410177 32.6772409, -4.7411639 32.6771901, -4.7413315 32.6771291, -4.741597 32.6770049)",,,,,
216483412,residential,False,False,27.006,"LINESTRING (-4.7392481 32.6830933, -4.7395331 32.6830553)",,,,,
216483412,residential,False,True,65.021,"LINESTRING (-4.7392481 32.6830933, -4.7385621 32.6831858)",,,,,
736572351,residential,False,True,47.704,"LINESTRING (-4.7392481 32.6830933, -4.7393359 32.6835159)",,,,,
216483407,residential,False,False,24.331,"LINESTRING (-4.7376404 32.6803036, -4.7375974 32.6800878)",,,,,
216483407,residential,False,True,126.495,"LINESTRING (-4.7376404 32.6803036, -4.7371989 32.68062, -4.737158 32.6806601, -4.7371097 32.6807267, -4.736832 32.6811897)",,,,,
216483481,residential,False,False,169.42000000000002,"LINESTRING (-4.7376404 32.6803036, -4.7377112 32.6804689, -4.7378133 32.6805919, -4.7379159 32.6806542, -4.7380299 32.680694, -4.7381618 32.6806788, -4.7390556 32.6802311)",,,,,
216483412,residential,False,True,48.224,"LINESTRING (-4.7400423 32.6829889, -4.7395331 32.6830553)",,,,,
158859526,residential,False,False,42.467,"LINESTRING (-4.7400423 32.6829889, -4.7400776 32.6830971, -4.7401486 32.6833601)",,,,,
158859526,residential,False,True,183.138,"LINESTRING (-4.7400423 32.6829889, -4.7399971 32.6828578, -4.7399341 32.6827088, -4.7398134 32.6824718, -4.7396913 32.6822539, -4.7394113 32.6817744, -4.7393212 32.6815518, -4.7392947 32.6814707)",,,,,
216483412,residential,False,False,65.021,"LINESTRING (-4.7385621 32.6831858, -4.7392481 32.6830933)",,,,,
310265189,residential,False,False,41.362,"LINESTRING (-4.7385621 32.6831858, -4.7385973 32.6832407, -4.7386211 32.6832811, -4.7387968 32.6835004)",,,,,
310265189,residential,False,True,141.956,"LINESTRING (-4.7385621 32.6831858, -4.7382671 32.6826072, -4.7381346 32.6823433, -4.7380525 32.6822392, -4.7378996 32.682097, -4.7378641 32.682065)",,,,,
234546377,residential,False,False,63.146,"LINESTRING (-4.7433271 32.6802816, -4.7431097 32.6808192)",,,,,
234546397,residential,False,True,77.429,"LINESTRING (-4.7433271 32.6802816, -4.7425439 32.6805059)",,,,,
234546397,residential,False,False,78.36099999999999,"LINESTRING (-4.7433271 32.6802816, -4.7435512 32.6801838, -4.7436373 32.6801767, -4.7437335 32.680172, -4.7438394 32.680193, -4.7439571 32.680263, -4.7440513 32.6803602)",,,,,
234546397,residential,False,True,78.361,"LINESTRING (-4.7440513 32.6803602, -4.7439571 32.680263, -4.7438394 32.680193, -4.7437335 32.680172, -4.7436373 32.6801767, -4.7435512 32.6801838, -4.7433271 32.6802816)",,,,,
234546397,residential,False,False,77.429,"LINESTRING (-4.7425439 32.6805059, -4.7433271 32.6802816)",,,,,
406592637,tertiary,False,True,63.386,"LINESTRING (-4.7425439 32.6805059, -4.7431097 32.6808192)",2,,60,,
406592637,tertiary,False,False,43.137,"LINESTRING (-4.7425439 32.6805059, -4.7424546 32.6804547, -4.7421629 32.6802876)",2,,60,,
216483391,residential,False,False,192.24599999999998,"LINESTRING (-4.7363459 32.6828759, -4.735841 32.6826998, -4.7351282 32.6822714, -4.7350243 32.6818713, -4.7349224 32.6817843)",,,,,
