osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge,junction
586400464,False,,,residential,,False,52.235,"LINESTRING (-3.4571676 35.0449481, -3.4571078 35.0448464, -3.4570246 35.0447947, -3.456888 35.0447014, -3.4567653 35.0446258)",,,
144803503,False,,,residential,,True,72.342,"LINESTRING (-3.4547047 35.0431935, -3.4549163 35.0438206)",,,
163144162,False,,,residential,,False,14.447,"LINESTRING (-3.4547047 35.0431935, -3.4546718 35.0430664)",,,
586400333,False,,,residential,,False,85.475,"LINESTRING (-3.4547047 35.0431935, -3.4555596 35.0428757)",,,
583798236,False,4,RR511,secondary,60,False,64.313,"LINESTRING (-3.4555596 35.0428757, -3.4558117 35.043416)",,,
583798236,False,4,RR511,secondary,60,True,37.997,"LINESTRING (-3.4555596 35.0428757, -3.4554175 35.0425544)",,,
586400333,False,,,residential,,True,85.475,"LINESTRING (-3.4555596 35.0428757, -3.4547047 35.0431935)",,,
586400511,False,,,residential,,True,39.845,"LINESTRING (-3.4555596 35.0428757, -3.4556253 35.042856, -3.4557192 35.0428241, -3.4559699 35.0427512)",,,
144803511,False,,,residential,,False,10.807,"LINESTRING (-3.4573212 35.0420857, -3.4574362 35.0421098)",,,
144803488,False,,,residential,,False,23.208,"LINESTRING (-3.4552574 35.0450304, -3.4552013 35.0448268)",,,
144803488,False,,,residential,,True,38.429,"LINESTRING (-3.4552574 35.0450304, -3.4553572 35.0453662)",,,
144803513,False,,,residential,,False,63.66,"LINESTRING (-3.4552574 35.0450304, -3.4548649 35.0451019, -3.4545752 35.0451562)",,,
"[144803513, 586400465]",False,,,residential,,True,83.705,"LINESTRING (-3.4552574 35.0450304, -3.4553759 35.0450069, -3.4554872 35.0449877, -3.45563 35.044969, -3.4556931 35.0449635, -3.4557433 35.0449635, -3.4557816 35.0449701, -3.455852 35.0449959, -3.4559358 35.0450404, -3.4559914 35.0450717, -3.4560498 35.0451068, -3.4561021 35.0451442)",,,
144803488,False,,,residential,,False,38.429,"LINESTRING (-3.4553572 35.0453662, -3.4552574 35.0450304)",,,
144803488,False,,,residential,,True,58.024,"LINESTRING (-3.4553572 35.0453662, -3.4555024 35.0458743)",,,
144803492,False,,,residential,,False,27.976,"LINESTRING (-3.4553572 35.0453662, -3.4555214 35.0453369, -3.4556562 35.0453083)",,,
144803492,False,,,residential,,True,33.891,"LINESTRING (-3.4553572 35.0453662, -3.4551767 35.0454038, -3.4549957 35.045439)",,,
144803482,False,,,residential,,True,19.864,"LINESTRING (-3.4524322 35.0447039, -3.4522362 35.0447824)",,,
586400499,False,,,residential,,False,26.932,"LINESTRING (-3.4524322 35.0447039, -3.4523718 35.044941)",,,
144803500,False,,,residential,,True,110.848,"LINESTRING (-3.4524322 35.0447039, -3.4526387 35.0447434, -3.4528103 35.044772, -3.4529176 35.0447818, -3.4529981 35.044773, -3.4531081 35.0447555, -3.4536204 35.0446468)",,,
586400499,False,,,residential,,True,76.268,"LINESTRING (-3.4524322 35.0447039, -3.4525126 35.0443514, -3.4525849 35.0440295)",,,
144803499,False,,,residential,,False,11.389,"LINESTRING (-3.4516932 35.0416171, -3.451767 35.0416998)",,,
144803499,False,,,residential,,True,27.768,"LINESTRING (-3.4516932 35.0416171, -3.4515322 35.041405)",,,
1210654828,False,,,residential,,True,79.764,"LINESTRING (-3.4516932 35.0416171, -3.4509746 35.0420275)",,,
144803498,False,,,residential,,False,17.499,"LINESTRING (-3.4551179 35.0470011, -3.4550646 35.0468499)",,,
144917279,False,,,residential,,True,67.862,"LINESTRING (-3.4551179 35.0470011, -3.4552914 35.0470368, -3.4553407 35.047051, -3.4554188 35.0470634, -3.4555536 35.0471062, -3.4556843 35.0471441, -3.4558218 35.0471962)",,,
586400468,False,,,residential,,False,140.062,"LINESTRING (-3.4551179 35.0470011, -3.4549876 35.046964, -3.4548341 35.0469613, -3.4546785 35.0469668, -3.4545551 35.0469635, -3.4544317 35.0469426, -3.4543009 35.0469308, -3.4540988 35.0468978, -3.4538645 35.0468683, -3.4535989 35.0468449)",,,
583798236,False,4,RR511,secondary,60,False,48.859,"LINESTRING (-3.4552229 35.0421449, -3.4554175 35.0425544)",,,
586400314,False,,,residential,,True,69.679,"LINESTRING (-3.4552229 35.0421449, -3.4544969 35.0423433)",,,
583798236,False,4,RR511,secondary,60,True,116.36599999999999,"LINESTRING (-3.4552229 35.0421449, -3.4550785 35.0418407, -3.4547463 35.0411739)",,,
144803488,False,,,residential,,False,58.024,"LINESTRING (-3.4555024 35.0458743, -3.4553572 35.0453662)",,,
144803488,False,,,residential,,True,24.636,"LINESTRING (-3.4555024 35.0458743, -3.455561 35.0460906)",,,
144803515,False,,,residential,,False,26.052,"LINESTRING (-3.4555024 35.0458743, -3.4557809 35.0458204)",,,
144803498,False,,,residential,,False,37.285,"LINESTRING (-3.4548806 35.0462233, -3.4547715 35.0459001)",,,
144803498,False,,,residential,,True,17.996,"LINESTRING (-3.4548806 35.0462233, -3.4549454 35.0463762)",,,
144917272,True,,,residential,,False,29.703,"LINESTRING (-3.4548806 35.0462233, -3.4551975 35.0461597)",,,
144917307,False,,,residential,,False,60.858,"LINESTRING (-3.4559699 35.0427512, -3.4562214 35.0432583)",,,
144917307,False,,,residential,,True,38.44,"LINESTRING (-3.4559699 35.0427512, -3.4558175 35.0424288)",,,
586400511,False,,,residential,,True,28.672,"LINESTRING (-3.4559699 35.0427512, -3.4562473 35.0426291)",,,
586400511,False,,,residential,,False,39.845,"LINESTRING (-3.4559699 35.0427512, -3.4557192 35.0428241, -3.4556253 35.042856, -3.4555596 35.0428757)",,,
144803498,False,,,residential,,True,22.521,"LINESTRING (-3.4544968 35.0449641, -3.4545752 35.0451562)",,,
586400478,False,2,RR610,secondary,60,True,61.835,"LINESTRING (-3.4544968 35.0449641, -3.4538329 35.0450816)",,,
586400478,False,2,RR610,secondary,60,False,65.946,"LINESTRING (-3.4544968 35.0449641, -3.4547764 35.0449169, -3.4552013 35.0448268)",,,
144803493,False,,,residential,,True,86.145,"LINESTRING (-3.4541347 35.0431606, -3.4544076 35.0439024)",,,
586400335,False,,,residential,,True,53.439,"LINESTRING (-3.4541347 35.0431606, -3.4535688 35.0432883)",,,
"[586400314, 144803493]",False,,,residential,,False,131.64800000000002,"LINESTRING (-3.4541347 35.0431606, -3.4539644 35.0425595, -3.453953 35.0425249, -3.4539463 35.0424892, -3.4539436 35.0424629, -3.4544969 35.0423433)",,,
586400335,False,,,residential,,False,50.036,"LINESTRING (-3.4541347 35.0431606, -3.4545055 35.043103, -3.4546718 35.0430664)",,,
144803482,False,,,residential,,False,27.024,"LINESTRING (-3.4508765 35.0450212, -3.4511674 35.0449728)",,,
144803482,False,,,residential,,True,86.669,"LINESTRING (-3.4508765 35.0450212, -3.4504728 35.0451145, -3.4499592 35.0452298)",,,
1210575871,False,,,residential,,False,50.12199999999999,"LINESTRING (-3.4508765 35.0450212, -3.4507799 35.0447225, -3.4507544 35.0446435, -3.4507282 35.0445874)",,,
144803483,False,,,residential,,False,39.114,"LINESTRING (-3.450918 35.0457519, -3.4513362 35.0456712)",,,
144803991,False,,,unclassified,,False,41.384,"LINESTRING (-3.450918 35.0457519, -3.4505358 35.0455504)",,,
"[586400498, 144803991]",False,,,unclassified,,True,57.486000000000004,"LINESTRING (-3.450918 35.0457519, -3.4510843 35.0458353, -3.4512158 35.0459034, -3.4513204 35.0459528, -3.4514065 35.0459863, -3.451424 35.0459948, -3.4514361 35.046005, -3.4514414 35.0460179, -3.4514404 35.0460264)",,,
144803494,False,,,residential,,True,54.011,"LINESTRING (-3.4547715 35.0459001, -3.4541903 35.0459977)",,,
144803498,False,,,residential,,False,41.003,"LINESTRING (-3.4547715 35.0459001, -3.4546745 35.04554)",,,
144803498,False,,,residential,,True,37.285,"LINESTRING (-3.4547715 35.0459001, -3.4548806 35.0462233)",,,
144917278,False,,,residential,,True,48.789,"LINESTRING (-3.458215 35.0421104, -3.458687 35.0423182)",,,
135987961,False,2,RP6203,tertiary,60,False,80.422,"LINESTRING (-3.458215 35.0421104, -3.4583323 35.0419062, -3.4584872 35.0416334, -3.4585939 35.0414571)",,,
135987961,False,2,RP6203,tertiary,60,True,37.605000000000004,"LINESTRING (-3.458215 35.0421104, -3.4581888 35.0421681, -3.4581238 35.0422933, -3.4580621 35.0424245)",,,
144803511,False,,,residential,,True,70.93,"LINESTRING (-3.458215 35.0421104, -3.4580058 35.0421022, -3.4574362 35.0421098)",,,
144803522,False,,,residential,,False,30.168,"LINESTRING (-3.4582805 35.0413841, -3.4583639 35.0413814, -3.4584336 35.0414055, -3.4585939 35.0414571)",,,
144803500,False,,,residential,,False,110.84800000000001,"LINESTRING (-3.4536204 35.0446468, -3.4531081 35.0447555, -3.4529981 35.044773, -3.4529176 35.0447818, -3.4528103 35.044772, -3.4526387 35.0447434, -3.4524322 35.0447039)",,,
144803502,False,,,residential,,False,60.95099999999999,"LINESTRING (-3.4536204 35.0446468, -3.4534769 35.0443448, -3.4533857 35.0441335)",,,
144803502,False,,,residential,,True,52.086,"LINESTRING (-3.4536204 35.0446468, -3.4537491 35.0449229, -3.4538329 35.0450816)",,,
144803515,False,,,residential,,False,35.982,"LINESTRING (-3.4561058 35.0457772, -3.4564894 35.0456992)",,,
144803515,False,,,residential,,True,29.965,"LINESTRING (-3.4561058 35.0457772, -3.4557809 35.0458204)",,,
144803530,False,,,residential,,False,62.148,"LINESTRING (-3.4561058 35.0457772, -3.4560155 35.0452232)",,,
586400464,False,,,residential,,True,52.235,"LINESTRING (-3.4567653 35.0446258, -3.456888 35.0447014, -3.4570246 35.0447947, -3.4571078 35.0448464, -3.4571676 35.0449481)",,,
163144162,False,,,residential,,True,49.588,"LINESTRING (-3.4544969 35.0423433, -3.4546043 35.0427805)",,,
586400314,False,,,residential,,False,69.679,"LINESTRING (-3.4544969 35.0423433, -3.4552229 35.0421449)",,,
"[586400314, 144803493]",False,,,residential,,True,131.648,"LINESTRING (-3.4544969 35.0423433, -3.4539436 35.0424629, -3.4539463 35.0424892, -3.453953 35.0425249, -3.4539644 35.0425595, -3.4541347 35.0431606)",,,
144803515,False,,,residential,,False,29.965,"LINESTRING (-3.4557809 35.0458204, -3.4561058 35.0457772)",,,
144803515,False,,,residential,,True,26.052,"LINESTRING (-3.4557809 35.0458204, -3.4555024 35.0458743)",,,
1055057192,False,,,residential,,True,58.064,"LINESTRING (-3.4557809 35.0458204, -3.4556562 35.0453083)",,,
135987961,False,2,RP6203,tertiary,60,False,55.632000000000005,"LINESTRING (-3.4577584 35.0428582, -3.4578556 35.0427292, -3.4579743 35.0425683, -3.4580621 35.0424245)",,,
135987961,False,2,RP6203,tertiary,60,True,33.858000000000004,"LINESTRING (-3.4577584 35.0428582, -3.4577081 35.0429306, -3.4576772 35.0429691, -3.45759 35.0430701, -3.4575532 35.0431118)",,,
144803481,False,,,residential,,True,88.316,"LINESTRING (-3.4577584 35.0428582, -3.4576906 35.0427308, -3.4576189 35.0425798, -3.4575371 35.042374, -3.4574861 35.0422356, -3.4574362 35.0421098)",,,
583798236,False,4,RR511,secondary,60,False,37.997,"LINESTRING (-3.4554175 35.0425544, -3.4555596 35.0428757)",,,
583798236,False,4,RR511,secondary,60,True,48.859,"LINESTRING (-3.4554175 35.0425544, -3.4552229 35.0421449)",,,
144803475,False,,,residential,,False,78.22200000000001,"LINESTRING (-3.4554175 35.0425544, -3.4549964 35.0426828, -3.4546043 35.0427805)",,,
144803475,False,,,residential,,True,39.221000000000004,"LINESTRING (-3.4554175 35.0425544, -3.4554932 35.0425172, -3.4556293 35.0424706, -3.4558175 35.0424288)",,,
144803488,False,,,residential,,True,23.208,"LINESTRING (-3.4552013 35.0448268, -3.4552574 35.0450304)",,,
586400478,False,2,RR610,secondary,60,False,50.033,"LINESTRING (-3.4552013 35.0448268, -3.4553095 35.0448032, -3.4554973 35.0447665, -3.455734 35.0447162)",,,
586400478,False,2,RR610,secondary,60,True,65.946,"LINESTRING (-3.4552013 35.0448268, -3.4547764 35.0449169, -3.4544968 35.0449641)",,,
144803493,False,,,residential,,False,86.145,"LINESTRING (-3.4544076 35.0439024, -3.4541347 35.0431606)",,,
144803516,False,,,residential,,False,57.959,"LINESTRING (-3.4544076 35.0439024, -3.4537934 35.0440396)",,,
144803516,False,,,residential,,True,47.251,"LINESTRING (-3.4544076 35.0439024, -3.454712 35.0438431, -3.4549163 35.0438206)",,,
135987965,False,2,RR610,secondary,60,False,3.959,"LINESTRING (-3.4564894 35.0456992, -3.4564885 35.0457348)",,,
135987965,False,2,RR610,secondary,60,True,47.542,"LINESTRING (-3.4564894 35.0456992, -3.4564449 35.0452732)",,,
144803515,False,,,residential,,True,35.982,"LINESTRING (-3.4564894 35.0456992, -3.4561058 35.0457772)",,,
586400511,False,,,residential,,False,28.672,"LINESTRING (-3.4562473 35.0426291, -3.4559699 35.0427512)",,,
"[586400457, 144803475]",False,,,residential,,False,67.661,"LINESTRING (-3.4562473 35.0426291, -3.4561511 35.0423716, -3.4561338 35.0423169, -3.4560601 35.0423406, -3.4559322 35.0423956, -3.4558175 35.0424288)",,,
586400478,False,2,RR610,secondary,60,False,61.835,"LINESTRING (-3.4538329 35.0450816, -3.4544968 35.0449641)",,,
144803502,False,,,residential,,False,52.086,"LINESTRING (-3.4538329 35.0450816, -3.4537491 35.0449229, -3.4536204 35.0446468)",,,
"[153732001, 586400478]",False,2,RR610,secondary,60,True,145.32100000000003,"LINESTRING (-3.4538329 35.0450816, -3.4530162 35.0452422, -3.4525353 35.0453481, -3.4525015 35.0453613, -3.4524677 35.0453775, -3.4524052 35.0454095, -3.4523698 35.0454409, -3.4523402 35.0454797)",,,
135987961,False,2,RP6203,tertiary,60,False,24.264,"LINESTRING (-3.4585939 35.0414571, -3.4586482 35.041372, -3.4587152 35.0412628)",,,
135987961,False,2,RP6203,tertiary,60,True,80.422,"LINESTRING (-3.4585939 35.0414571, -3.4584872 35.0416334, -3.4583323 35.0419062, -3.458215 35.0421104)",,,
144803522,False,,,residential,,True,30.168,"LINESTRING (-3.4585939 35.0414571, -3.4584336 35.0414055, -3.4583639 35.0413814, -3.4582805 35.0413841)",,,
144803503,False,,,residential,,False,72.342,"LINESTRING (-3.4549163 35.0438206, -3.4547047 35.0431935)",,,
144803503,False,,,residential,,True,34.365,"LINESTRING (-3.4549163 35.0438206, -3.4549668 35.0439551, -3.4550205 35.0441176)",,,
144803516,False,,,residential,,False,47.251,"LINESTRING (-3.4549163 35.0438206, -3.454712 35.0438431, -3.4544076 35.0439024)",,,
144917290,False,,,residential,,True,93.13499999999999,"LINESTRING (-3.4549163 35.0438206, -3.4553447 35.0436317, -3.4556373 35.0435044, -3.4558117 35.043416)",,,
135987965,False,2,RR610,secondary,60,False,16.96,"LINESTRING (-3.4564139 35.0451228, -3.4564449 35.0452732)",,,
135987965,False,2,RR610,secondary,60,True,19.276,"LINESTRING (-3.4564139 35.0451228, -3.4563777 35.044952)",,,
144803492,False,,,residential,,True,28.485999999999997,"LINESTRING (-3.4564139 35.0451228, -3.4562261 35.0451343, -3.4561021 35.0451442)",,,
144803499,False,,,residential,,True,11.389,"LINESTRING (-3.451767 35.0416998, -3.4516932 35.0416171)",,,
586400503,False,,,residential,,False,23.108,"LINESTRING (-3.451767 35.0416998, -3.4518988 35.0418774)",,,
144803491,False,2,,residential,60,False,79.434,"LINESTRING (-3.451767 35.0416998, -3.4519883 35.0416075, -3.45229 35.0414956, -3.4525678 35.0414195)",,,
144803492,False,,,residential,,False,11.803,"LINESTRING (-3.4560155 35.0452232, -3.4561021 35.0451442)",,,
144803530,False,,,residential,,True,62.148,"LINESTRING (-3.4560155 35.0452232, -3.4561058 35.0457772)",,,
144803492,False,,,residential,,True,34.061,"LINESTRING (-3.4560155 35.0452232, -3.4558486 35.0452666, -3.4556562 35.0453083)",,,
144803498,False,,,residential,,False,37.255,"LINESTRING (-3.4546563 35.0454846, -3.4545752 35.0451562)",,,
144803498,False,,,residential,,True,6.379,"LINESTRING (-3.4546563 35.0454846, -3.4546745 35.04554)",,,
144803492,False,,,residential,,False,31.357,"LINESTRING (-3.4546563 35.0454846, -3.4548334 35.0454686, -3.4549957 35.045439)",,,
144803498,False,,,residential,,False,22.521,"LINESTRING (-3.4545752 35.0451562, -3.4544968 35.0449641)",,,
144803498,False,,,residential,,True,37.255,"LINESTRING (-3.4545752 35.0451562, -3.4546563 35.0454846)",,,
144803513,False,,,residential,,True,63.66,"LINESTRING (-3.4545752 35.0451562, -3.4548649 35.0451019, -3.4552574 35.0450304)",,,
144803494,False,,,residential,,False,56.686,"LINESTRING (-3.4535788 35.0460939, -3.4541903 35.0459977)",,,
586400336,False,,,residential,,True,37.863,"LINESTRING (-3.4535788 35.0460939, -3.4534925 35.0457608)",,,
144803494,False,,,residential,,True,103.519,"LINESTRING (-3.4535788 35.0460939, -3.4534122 35.0461285, -3.4529753 35.0462191, -3.4527799 35.0462608, -3.4527178 35.046274, -3.4524778 35.0463267)",,,
144803991,False,,,unclassified,,False,33.694,"LINESTRING (-3.4505358 35.0455504, -3.450226 35.0453846)",,,
144803991,False,,,unclassified,,True,41.384,"LINESTRING (-3.4505358 35.0455504, -3.450918 35.0457519)",,,
144803479,False,,,residential,,False,167.821,"LINESTRING (-3.4505358 35.0455504, -3.4514596 35.0453955, -3.4523249 35.0451914)",,,
586400499,False,,,residential,,True,28.169,"LINESTRING (-3.4523249 35.0451914, -3.4523718 35.044941)",,,
144803479,False,,,residential,,True,167.821,"LINESTRING (-3.4523249 35.0451914, -3.4514596 35.0453955, -3.4505358 35.0455504)",,,
586400499,False,,,residential,,False,27.848,"LINESTRING (-3.4523249 35.0451914, -3.4523141 35.0453045, -3.4523309 35.0454408)",,,
144803483,False,,,residential,,True,44.652,"LINESTRING (-3.4523309 35.0454408, -3.4518597 35.0455523)",,,
586400499,False,,,residential,,False,4.408,"LINESTRING (-3.4523309 35.0454408, -3.4523402 35.0454797)",,,
586400499,False,,,residential,,True,27.848,"LINESTRING (-3.4523309 35.0454408, -3.4523141 35.0453045, -3.4523249 35.0451914)",,,
144803502,False,,,residential,,True,36.95,"LINESTRING (-3.4531644 35.0435071, -3.4531859 35.0435889, -3.4532073 35.043652, -3.4532683 35.0438282)",,,
586400335,False,,,residential,,False,51.734,"LINESTRING (-3.4531644 35.0435071, -3.4531567 35.0434719, -3.453153 35.0434511, -3.4531537 35.0434286, -3.4531575 35.0434066, -3.4531626 35.0433965, -3.4531724 35.0433863, -3.4532087 35.0433701, -3.4532556 35.0433578, -3.4535688 35.0432883)",,,
1210654922,False,,,residential,,True,55.482,"LINESTRING (-3.4531644 35.0435071, -3.4529918 35.0436251, -3.4526431 35.0437579)",,,
144803528,False,,,residential,,True,110.369,"LINESTRING (-3.4534925 35.0457608, -3.4546745 35.04554)",,,
586400336,False,,,residential,,False,37.863,"LINESTRING (-3.4534925 35.0457608, -3.4535788 35.0460939)",,,
586400336,False,,,residential,,True,17.571,"LINESTRING (-3.4534925 35.0457608, -3.4534514 35.0456064)",,,
144803492,False,,,residential,,True,11.803,"LINESTRING (-3.4561021 35.0451442, -3.4560155 35.0452232)",,,
144803492,False,,,residential,,False,28.485999999999997,"LINESTRING (-3.4561021 35.0451442, -3.4562261 35.0451343, -3.4564139 35.0451228)",,,
"[586400465, 144803513]",False,,,residential,,False,83.705,"LINESTRING (-3.4561021 35.0451442, -3.4560498 35.0451068, -3.4559914 35.0450717, -3.4559358 35.0450404, -3.455852 35.0449959, -3.4557816 35.0449701, -3.4557433 35.0449635, -3.4556931 35.0449635, -3.45563 35.044969, -3.4554872 35.0449877, -3.4553759 35.0450069, -3.4552574 35.0450304)",,,
144803516,False,,,residential,,True,38.556,"LINESTRING (-3.4533857 35.0441335, -3.4537934 35.0440396)",,,
144803502,False,,,residential,,False,35.595,"LINESTRING (-3.4533857 35.0441335, -3.4533414 35.0440264, -3.4532683 35.0438282)",,,
144803502,False,,,residential,,True,60.95099999999999,"LINESTRING (-3.4533857 35.0441335, -3.4534769 35.0443448, -3.4536204 35.0446468)",,,
144917307,False,,,residential,,False,38.44,"LINESTRING (-3.4558175 35.0424288, -3.4559699 35.0427512)",,,
144917307,False,,,residential,,True,32.199,"LINESTRING (-3.4558175 35.0424288, -3.4556613 35.042169)",,,
144803475,False,,,residential,,False,39.221000000000004,"LINESTRING (-3.4558175 35.0424288, -3.4556293 35.0424706, -3.4554932 35.0425172, -3.4554175 35.0425544)",,,
