osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,junction
253299339,False,2,RN12,primary,80,False,263.307,"LINESTRING (-6.3981843 32.7679795, -6.3981317 32.7678909, -6.398077 32.7677822, -6.3979805 32.7675849, -6.3979094 32.767392, -6.3978423 32.76718, -6.3978128 32.7670695, -6.3977887 32.7669376, -6.3977619 32.7666579, -6.3977204 32.7662012, -6.3976854 32.7656711)",
407869704,True,,RN12,primary,,False,60.587,"LINESTRING (-6.3981843 32.7679795, -6.3982433 32.7681058, -6.3983332 32.7682716, -6.3984752 32.7684646)",
407869703,True,,RN12,primary,,False,71.995,"LINESTRING (-6.399318 32.7691923, -6.3989371 32.7686296)",
204516399,False,,,residential,,True,107.319,"LINESTRING (-6.3900371 32.7719613, -6.3904994 32.7710779)",
251228267,False,2,RR710,secondary,,False,37.741,"LINESTRING (-6.3900371 32.7719613, -6.3903992 32.7721113)",
251228267,False,2,RR710,secondary,,True,29.04,"LINESTRING (-6.3900371 32.7719613, -6.3897461 32.77187)",
1056554113,False,,,residential,,True,88.338,"LINESTRING (-6.3900371 32.7719613, -6.3897384 32.772715)",
250081278,False,4,RR710,secondary,,False,31.525,"LINESTRING (-6.3976607 32.7716848, -6.3979281 32.7718575)",
734354299,True,,,residential,,False,46.113,"LINESTRING (-6.3976607 32.7716848, -6.3976624 32.7712701)",
250081278,False,4,RR710,secondary,,True,62.26,"LINESTRING (-6.3976607 32.7716848, -6.3972603 32.7714437, -6.3971074 32.7713749)",
250081278,False,4,RR710,secondary,,False,8.127,"LINESTRING (-6.3966742 32.7712563, -6.3967572 32.771278)",
408546998,True,,RR710,secondary,,False,50.761,"LINESTRING (-6.3966742 32.7712563, -6.3961897 32.7710503)",
154824366,False,,,residential,,True,12.788,"LINESTRING (-6.3904994 32.7710779, -6.3905513 32.7709715)",
204516399,False,,,residential,,False,107.319,"LINESTRING (-6.3904994 32.7710779, -6.3900371 32.7719613)",
154824366,False,,,residential,,False,154.436,"LINESTRING (-6.3904994 32.7710779, -6.3905722 32.7713355, -6.3906366 32.7715249, -6.3907063 32.7716783, -6.3907841 32.7717798, -6.390886 32.7718858, -6.3910684 32.7720572, -6.3912602 32.772281)",
275342573,False,,,residential,,True,24.729,"LINESTRING (-6.3975844 32.768998, -6.3974534 32.7688048)",
508340354,False,,,residential,,False,25.351,"LINESTRING (-6.3975844 32.768998, -6.3977274 32.7688043)",
275342573,False,,,residential,,False,173.475,"LINESTRING (-6.3975844 32.768998, -6.3976049 32.7693079, -6.3976076 32.7696, -6.3976103 32.7700973, -6.3976264 32.7705574)",
154824366,False,,,residential,,True,37.434,"LINESTRING (-6.3909772 32.7657512, -6.3910604 32.7654219)",
253150697,False,,,residential,,False,87.369,"LINESTRING (-6.3909772 32.7657512, -6.3917724 32.7661638)",
154824366,False,,,residential,,False,99.58599999999998,"LINESTRING (-6.3909772 32.7657512, -6.3910241 32.7659587, -6.3910617 32.766156, -6.3910818 32.7663342, -6.3911743 32.7666297)",
275342573,False,,,residential,,False,24.729,"LINESTRING (-6.3974534 32.7688048, -6.3975844 32.768998)",
275342573,False,,,residential,,True,25.619,"LINESTRING (-6.3974534 32.7688048, -6.3977274 32.7688043)",
