osmid,ref,highway,oneway,reversed,length,geometry,name,lanes,maxspeed
51560765,A1702,trunk,False,False,100.687,"LINESTRING (92.0699776 49.9786693, 92.0689559 49.9792924)",,,
28908728,A1701,primary,False,True,433.333,"LINESTRING (92.0699776 49.9786693, 92.0714054 49.9778141, 92.0722377 49.9773178, 92.0724624 49.9771839, 92.0726552 49.9770689, 92.0729933 49.9768672, 92.0732146 49.9767334, 92.074409 49.9760112)",,,
207884446,,tertiary,False,False,395.56399999999996,"LINESTRING (92.0699776 49.9786693, 92.0681108 49.9773221, 92.0672958 49.9766995, 92.0663385 49.9759904)",,,
579308896,A1702,trunk,False,True,132.508,"LINESTRING (92.0699776 49.9786693, 92.0700708 49.9787331, 92.0701904 49.9787761, 92.0703287 49.9788116, 92.0714049 49.9789346, 92.0717342 49.9789835)",,,
51560765,A1702,trunk,False,False,12.773,"LINESTRING (92.0660267 49.9810503, 92.0658957 49.9811284)",,,
28908729,,tertiary,False,False,239.527,"LINESTRING (92.0660267 49.9810503, 92.0666983 49.9814452, 92.0670295 49.9816321, 92.0673542 49.9817765, 92.0678306 49.9819976, 92.0683738 49.9822406, 92.0686586 49.9823771)",,,
51560765,A1702,trunk,False,True,142.523,"LINESTRING (92.0660267 49.9810503, 92.0669778 49.9804855, 92.0674745 49.9801696)",,,
51560765,A1702,trunk,False,True,178.493,"LINESTRING (92.0622864 49.9833152, 92.0631156 49.982803, 92.0640955 49.9822091)",,,
207884482,,tertiary,False,True,59.351,"LINESTRING (92.0629242 49.9769314, 92.0635042 49.9773132)",,,
207884453,,living_street,False,False,76.029,"LINESTRING (92.0629242 49.9769314, 92.0622622 49.977253, 92.0620717 49.9773399)",,,
28908728,A1701,primary,False,True,7.18,"LINESTRING (92.074409 49.9760112, 92.0744807 49.975966)",,,
207884439,,tertiary,False,False,40.244,"LINESTRING (92.074409 49.9760112, 92.0739968 49.9757648)",,,
28908728,A1701,primary,False,False,433.333,"LINESTRING (92.074409 49.9760112, 92.0732146 49.9767334, 92.0729933 49.9768672, 92.0726552 49.9770689, 92.0724624 49.9771839, 92.0722377 49.9773178, 92.0714054 49.9778141, 92.0699776 49.9786693)",,,
207884475,,living_street,False,False,205.39199999999997,"LINESTRING (92.0641214 49.9796897, 92.0644705 49.9799744, 92.0647375 49.9802634, 92.0650416 49.980572, 92.0654134 49.9808458, 92.0658957 49.9811284)",,,
207884485,,living_street,False,False,63.849000000000004,"LINESTRING (92.0641214 49.9796897, 92.064389 49.9794291, 92.0646518 49.979229)",,,
207884485,,living_street,False,True,64.471,"LINESTRING (92.0641214 49.9796897, 92.0640325 49.9797851, 92.0638686 49.9799793, 92.0638069 49.9801052, 92.063783 49.9802198)",,,
207884485,,living_street,False,False,64.471,"LINESTRING (92.063783 49.9802198, 92.0638069 49.9801052, 92.0638686 49.9799793, 92.0640325 49.9797851, 92.0641214 49.9796897)",,,
207884485,,living_street,False,True,72.842,"LINESTRING (92.063783 49.9802198, 92.0638501 49.9803095, 92.0636365 49.9808478)",,,
207884442,,tertiary,False,False,27.1,"LINESTRING (92.0629244 49.9814432, 92.0626587 49.9812694)",surguuliin horoo,,
207884442,,tertiary,False,True,119.435,"LINESTRING (92.0629244 49.9814432, 92.0640955 49.9822091)",surguuliin horoo,,
207884485,,living_street,False,False,85.08600000000001,"LINESTRING (92.0629244 49.9814432, 92.0635818 49.9809856, 92.0636365 49.9808478)",,,
207884482,,tertiary,False,False,41.343,"LINESTRING (92.0654368 49.9787516, 92.0650527 49.9784737)",,,
207884482,,tertiary,False,True,214.69,"LINESTRING (92.0654368 49.9787516, 92.0659548 49.9791121, 92.0674745 49.9801696)",,,
207884485,,living_street,False,True,77.279,"LINESTRING (92.0654368 49.9787516, 92.0650783 49.9789807, 92.0646518 49.979229)",,,
207884442,,tertiary,False,False,119.435,"LINESTRING (92.0640955 49.9822091, 92.0629244 49.9814432)",surguuliin horoo,,
51560765,A1702,trunk,False,False,178.493,"LINESTRING (92.0640955 49.9822091, 92.0631156 49.982803, 92.0622864 49.9833152)",,,
51560765,A1702,trunk,False,True,176.094,"LINESTRING (92.0640955 49.9822091, 92.0651976 49.9815446, 92.0658957 49.9811284)",,,
207884439,,tertiary,False,True,40.244,"LINESTRING (92.0739968 49.9757648, 92.074409 49.9760112)",,,
51560765,A1702,trunk,False,True,100.687,"LINESTRING (92.0689559 49.9792924, 92.0699776 49.9786693)",,,
51560765,A1702,trunk,False,False,120.458,"LINESTRING (92.0689559 49.9792924, 92.0681683 49.9797515, 92.0677212 49.9800292)",,,
207884455,,tertiary,False,True,258.673,"LINESTRING (92.0689559 49.9792924, 92.0699412 49.9798638, 92.0708201 49.9803439, 92.0716871 49.9808175)",,,
207884435,,living_street,False,True,279.58,"LINESTRING (92.0620717 49.9773399, 92.0644938 49.979109, 92.0646518 49.979229)",,,
207884453,,living_street,False,True,76.029,"LINESTRING (92.0620717 49.9773399, 92.0622622 49.977253, 92.0629242 49.9769314)",,,
207884435,,living_street,False,False,279.58,"LINESTRING (92.0646518 49.979229, 92.0644938 49.979109, 92.0620717 49.9773399)",,,
207884485,,living_street,False,False,77.279,"LINESTRING (92.0646518 49.979229, 92.0650783 49.9789807, 92.0654368 49.9787516)",,,
207884485,,living_street,False,True,63.849000000000004,"LINESTRING (92.0646518 49.979229, 92.064389 49.9794291, 92.0641214 49.9796897)",,,
