osmid,oneway,name,highway,reversed,length,geometry,ref,lanes
30018748,True,Rue Sténio Vincent,residential,False,54.426,"LINESTRING (-73.7486057 18.1913787, -73.7485491 18.1918652)",,
48378406,False,Rue Du Quai,residential,False,97.18299999999999,"LINESTRING (-73.7486057 18.1913787, -73.7478393 18.1913071, -73.7477555 18.1913008, -73.7476897 18.191302)",,
48378406,False,Rue Du Quai,residential,True,93.43,"LINESTRING (-73.7486057 18.1913787, -73.74926 18.19145, -73.7493188 18.1914582, -73.7494849 18.191468)",,
177519782,False,Rue Capitale,tertiary,False,95.053,"LINESTRING (-73.7535265 18.1958795, -73.7533837 18.1967235)",,
177519782,False,Rue Capitale,tertiary,True,95.093,"LINESTRING (-73.7535265 18.1958795, -73.753656 18.1950332)",,
329148567,False,Avenue Cartgena,tertiary,True,114.243,"LINESTRING (-73.7535265 18.1958795, -73.7545028 18.1963215)",,
48485839,False,Avenue Cartagena,residential,False,100.89,"LINESTRING (-73.7535265 18.1958795, -73.7534687 18.1958723, -73.7525796 18.195761)",,
30018789,False,Rue 3 Frères Rigaud,tertiary,True,35.112,"LINESTRING (-73.7491624 18.1971323, -73.7488356 18.1970746)",,
48486674,False,Avenue des Quatre Chemins,secondary,False,82.509,"LINESTRING (-73.7491624 18.1971323, -73.7496866 18.1976824)",2,
172227784,False,Rue 3 Frères Rigaud,residential,False,61.914,"LINESTRING (-73.7491624 18.1971323, -73.7497469 18.1971736)",,
301217322,False,Rue Général Marion,residential,False,39.76,"LINESTRING (-73.747874 18.1978331, -73.7475008 18.1977866)",,
301217322,False,Rue Général Marion,residential,True,90.921,"LINESTRING (-73.747874 18.1978331, -73.7481519 18.1978814, -73.748724 18.197961)",,
445643841,False,,residential,False,117.013,"LINESTRING (-73.747874 18.1978331, -73.7477996 18.1981121, -73.7477366 18.1986166, -73.7477097 18.1988718)",,
711803422,False,Rue Sténio Vincent,residential,False,96.491,"LINESTRING (-73.747874 18.1978331, -73.7479505 18.1971279, -73.7479676 18.1969699)",,
48378414,False,Rue Antoine Simon,residential,False,97.311,"LINESTRING (-73.7472182 18.1951645, -73.7471024 18.1960327)",,
48378414,False,Rue Antoine Simon,residential,True,93.176,"LINESTRING (-73.7472182 18.1951645, -73.74731 18.1943311)",,
48485839,False,Avenue Cartagena,residential,True,99.847,"LINESTRING (-73.7472182 18.1951645, -73.7481554 18.1952811)",,
30018727,False,Rue Toussaint Louverture,residential,False,95.058,"LINESTRING (-73.7520897 18.1922662, -73.7511982 18.19215)",,
30018727,False,Rue Toussaint Louverture,residential,True,93.697,"LINESTRING (-73.7520897 18.1922662, -73.7529702 18.1923678)",,
30018785,False,Rue J Jacques Acaau,residential,True,99.066,"LINESTRING (-73.7520897 18.1922662, -73.7520847 18.1923128, -73.7519954 18.1931526)",,
30018802,False,Rue Général Marion,tertiary,False,19.572,"LINESTRING (-73.7528991 18.1984147, -73.7530749 18.1984703)",,
30018802,False,Rue Général Marion,tertiary,True,133.918,"LINESTRING (-73.7528991 18.1984147, -73.7516418 18.1982603)",,
177519782,False,Rue Capitale,tertiary,True,13.025,"LINESTRING (-73.7528991 18.1984147, -73.7529372 18.1983033)",,
48485837,True,Rue Nicolas Geffrard,residential,False,95.929,"LINESTRING (-73.749028 18.1953865, -73.7491341 18.1945297)",,
48485839,False,Avenue Cartagena,residential,False,92.919,"LINESTRING (-73.749028 18.1953865, -73.7481554 18.1952811)",,
48485839,False,Avenue Cartagena,residential,True,96.179,"LINESTRING (-73.749028 18.1953865, -73.749933 18.1954813)",,
48378412,False,Rue de L Union,residential,False,56.934,"LINESTRING (-73.7496866 18.1976824, -73.7497469 18.1971736)",,
48486674,False,Avenue des Quatre Chemins,secondary,False,49.115,"LINESTRING (-73.7496866 18.1976824, -73.749982 18.1980235)",2,
48486674,False,Avenue des Quatre Chemins,secondary,True,82.509,"LINESTRING (-73.7496866 18.1976824, -73.7491624 18.1971323)",2,
48378412,False,Rue de L Union,residential,False,94.074,"LINESTRING (-73.7497469 18.1971736, -73.7498326 18.1963315)",,
48378412,False,Rue de L Union,residential,True,56.934,"LINESTRING (-73.7497469 18.1971736, -73.7496866 18.1976824)",,
172227784,False,Rue 3 Frères Rigaud,residential,False,94.473,"LINESTRING (-73.7497469 18.1971736, -73.7506352 18.1972722)",,
172227784,False,Rue 3 Frères Rigaud,residential,True,61.914,"LINESTRING (-73.7497469 18.1971736, -73.7491624 18.1971323)",,
30018785,False,Rue J Jacques Acaau,residential,False,93.207,"LINESTRING (-73.7514718 18.1982326, -73.7515346 18.1973965)",,
30018802,False,Rue Général Marion,tertiary,False,18.22,"LINESTRING (-73.7514718 18.1982326, -73.7516418 18.1982603)",,
30018802,False,Rue Général Marion,tertiary,True,99.186,"LINESTRING (-73.7514718 18.1982326, -73.7505382 18.1981374)",,
177519782,False,Rue Capitale,tertiary,False,13.025,"LINESTRING (-73.7529372 18.1983033, -73.7528991 18.1984147)",,
177519782,False,Rue Capitale,tertiary,True,59.911,"LINESTRING (-73.7529372 18.1983033, -73.7531086 18.1977897)",,
172227784,False,Rue 3 Frères Rigaud,residential,True,105.673,"LINESTRING (-73.7529372 18.1983033, -73.7525229 18.1978142, -73.7523912 18.1975169)",,
48378415,False,Rue Chateaudin,tertiary,True,100.362,"LINESTRING (-73.7523912 18.1975169, -73.7525108 18.1966215)",,
172227784,False,Rue 3 Frères Rigaud,residential,True,91.471,"LINESTRING (-73.7523912 18.1975169, -73.7515346 18.1973965)",,
172227784,False,Rue 3 Frères Rigaud,residential,False,105.673,"LINESTRING (-73.7523912 18.1975169, -73.7525229 18.1978142, -73.7529372 18.1983033)",,
30018789,False,Rue 3 Frères Rigaud,tertiary,False,35.112,"LINESTRING (-73.7488356 18.1970746, -73.7491624 18.1971323)",,
30018789,False,Rue 3 Frères Rigaud,tertiary,True,92.426,"LINESTRING (-73.7488356 18.1970746, -73.7479676 18.1969699)",,
48485837,True,Rue Nicolas Geffrard,residential,False,93.923,"LINESTRING (-73.7488356 18.1970746, -73.7489366 18.1962354)",,
711803423,True,Rue Nicolas Geffrard,residential,False,99.266,"LINESTRING (-73.7488356 18.1970746, -73.748724 18.197961)",,
30018748,True,Rue Sténio Vincent,residential,False,95.304,"LINESTRING (-73.7481554 18.1952811, -73.7480642 18.1961338)",,
48485839,False,Avenue Cartagena,residential,False,99.847,"LINESTRING (-73.7481554 18.1952811, -73.7472182 18.1951645)",,
48485839,False,Avenue Cartagena,residential,True,92.919,"LINESTRING (-73.7481554 18.1952811, -73.749028 18.1953865)",,
30018789,False,Rue 3 Frères Rigaud,tertiary,False,92.426,"LINESTRING (-73.7479676 18.1969699, -73.7488356 18.1970746)",,
