osmid,ref,name,highway,oneway,reversed,length,lanes,bridge,geometry,maxspeed,width,tunnel
48519110,,Impasse Metellus,residential,False,False,261.507,1,,"LINESTRING (-72.6955305 19.1009567, -72.6955827 19.100984, -72.6957411 19.1010525, -72.6960412 19.1011908, -72.6965266 19.1013937, -72.6967672 19.1014942, -72.6968174 19.1015151, -72.6970737 19.1016222, -72.6973226 19.1017262, -72.6976444 19.1018393, -72.6978126 19.1018903)",,,
152532948,,Route de Fleurenceau,residential,False,False,55.056000000000004,2,,"LINESTRING (-72.6955305 19.1009567, -72.6953431 19.1012682, -72.6952797 19.1013912)",,,
147379740,,Rue Cite Vernat,unclassified,False,False,57.359,1,,"LINESTRING (-72.6969557 19.1056157, -72.6967547 19.1060953)",,,
"[152519803, 313846252]",,"['Rue Stéphen Léonard', 'Rue Osse Batroni']",residential,False,False,234.524,1,,"LINESTRING (-72.6969557 19.1056157, -72.6970933 19.105661, -72.6977334 19.1058734, -72.6977413 19.1059048, -72.6977382 19.1059385, -72.6977193 19.1060091, -72.6976757 19.1061325, -72.6976478 19.1062026, -72.6976301 19.1062387, -72.697583 19.106353, -72.6974588 19.1063127, -72.6967547 19.1060953)",,,
48452590,,Rue Stéphen Léonard,residential,False,True,107.03899999999999,1,,"LINESTRING (-72.6969557 19.1056157, -72.6966613 19.1055162, -72.6959964 19.1052917)",,,
"[147379740, 147379741, 48374822]",,"['Pont Cité Vernat', 'Cité Vernat', 'Rue Cite Vernat']","['unclassified', 'residential']",False,True,70.123,1,yes,"LINESTRING (-72.6969557 19.1056157, -72.6970242 19.1054481, -72.697109 19.1052519, -72.6971689 19.105108, -72.6971755 19.1050953, -72.697195 19.1050549, -72.6972057 19.1050311)",40,4.0,
146663552,,Avenue Jean-Jacques Dessalines,tertiary,False,False,13.765,,,"LINESTRING (-72.6956269 19.1063909, -72.6955037 19.1063488)",,,
146663552,,Avenue Jean-Jacques Dessalines,tertiary,False,True,42.453,,,"LINESTRING (-72.6956269 19.1063909, -72.6960089 19.1065153)",,,
"[458751732, 170349084, 458751733]",,Rue Cité Narcisse,residential,False,False,69.24300000000001,1,yes,"LINESTRING (-72.6956269 19.1063909, -72.6956463 19.1063353, -72.695656 19.1063061, -72.6956664 19.1062722, -72.6957055 19.1061503, -72.695764 19.105986, -72.6958341 19.1057999)",,,
152516010,,Place Dartiguenave 2,unclassified,False,False,117.772,1,,"LINESTRING (-72.7024026 19.1054668, -72.7023197 19.1054078, -72.7022572 19.105391, -72.7018713 19.1054002, -72.7018349 19.1054008, -72.7013053 19.10541)",,,
"[169980560, 169980562, 48830580]",,"['Avenue Maurepas', 'Rue Christophe']",tertiary,False,True,183.81099999999998,2,,"LINESTRING (-72.7024026 19.1054668, -72.7025453 19.1054299, -72.7026814 19.1053928, -72.70273 19.1053689, -72.7027744 19.1053291, -72.7028288 19.1052394, -72.7028932 19.1051578, -72.7030925 19.1049051, -72.703322 19.1046141, -72.7035665 19.1043042)",,,
169980563,,Avenue Maurepas,tertiary,False,False,16.23,2,,"LINESTRING (-72.7024026 19.1054668, -72.7023745 19.1055137, -72.7023612 19.1056049)",,,
129701705,RN 1,Rue Louverture,primary,False,False,22.869,,,"LINESTRING (-72.7038808 19.0979483, -72.703707 19.0980721)",,,
129701705,RN 1,Rue Louverture,primary,False,True,1.512,,,"LINESTRING (-72.7038808 19.0979483, -72.7038922 19.09794)",,,
49335121,,,residential,False,False,66.15,,,"LINESTRING (-72.7022428 19.098803, -72.7020494 19.098754, -72.7019194 19.0987168, -72.701881 19.098683, -72.7018391 19.0986555, -72.7016602 19.098595)",,,
152126299,RN 1,Rue Louverture,primary,False,False,46.120999999999995,,,"LINESTRING (-72.7027244 19.0990324, -72.7025858 19.0992129, -72.7024672 19.0993685)",,,
152126299,RN 1,Rue Louverture,primary,False,True,63.937,,,"LINESTRING (-72.7027244 19.0990324, -72.7029115 19.0988153, -72.7029573 19.0987667, -72.703113 19.09859)",,,
49335121,,,residential,False,True,66.15,,,"LINESTRING (-72.7016602 19.098595, -72.7018391 19.0986555, -72.701881 19.098683, -72.7019194 19.0987168, -72.7020494 19.098754, -72.7022428 19.098803)",,,
"[49363704, 161761142]",,2e Impasse Héctor Paultre,residential,False,"[False, True]",137.70200000000003,1,,"LINESTRING (-72.7016602 19.098595, -72.7016495 19.0985495, -72.7016369 19.0985244, -72.7014027 19.0984792, -72.7010204 19.0984081, -72.700819 19.0983829, -72.7006295 19.0983652, -72.7005798 19.0984682, -72.7005125 19.0985243)",,,
49363704,,,residential,False,True,102.126,,,"LINESTRING (-72.7016602 19.098595, -72.7016233 19.0986655, -72.7015564 19.0988761, -72.7015364 19.0990163, -72.7016484 19.0990365, -72.7017604 19.0990567, -72.7019052 19.0991068, -72.7020273 19.0991275)",,,
49335147,,,residential,False,True,95.95100000000001,,,"LINESTRING (-72.7014075 19.0988354, -72.7013684 19.0989814, -72.7013413 19.0990946, -72.7013127 19.099206, -72.70128 19.0993563, -72.7012628 19.099444, -72.7012243 19.0996802)",,,
49335117,,Rue Cité Kebreau,residential,False,True,37.327,2,,"LINESTRING (-72.7008766 19.0996114, -72.7012243 19.0996802)",,,
49335117,,Rue Cité Kebreau,residential,False,False,58.94200000000001,2,,"LINESTRING (-72.7008766 19.0996114, -72.7006982 19.099573, -72.7005113 19.0995317, -72.7003531 19.0995073, -72.7003277 19.0995033)",,,
49335141,,Rue Option Plus,residential,False,False,43.421,1,,"LINESTRING (-72.7008766 19.0996114, -72.7008841 19.0995697, -72.7008955 19.0994288, -72.7009287 19.0992243)",,,
49335117,,Rue Cité Kebreau,residential,False,False,37.327,2,,"LINESTRING (-72.7012243 19.0996802, -72.7008766 19.0996114)",,,
49335117,,Rue Cité Kebreau,residential,False,True,24.913,2,,"LINESTRING (-72.7012243 19.0996802, -72.7014573 19.0997217)",,,
49335147,,,residential,False,False,95.951,,,"LINESTRING (-72.7012243 19.0996802, -72.7012628 19.099444, -72.70128 19.0993563, -72.7013127 19.099206, -72.7013413 19.0990946, -72.7013684 19.0989814, -72.7014075 19.0988354)",,,
49335142,,Rue Héctor Paultre Prolongée,unclassified,False,True,185.16299999999998,1,,"LINESTRING (-72.7005125 19.0985243, -72.700413 19.0984739, -72.7001905 19.0984262, -72.6998518 19.0983611, -72.6996969 19.0983272, -72.6996062 19.0983074, -72.6993977 19.0982653, -72.6992083 19.0982258, -72.6989919 19.0981885, -72.6987972 19.0981649)",,,
"[152692768, 161731748]",,,residential,False,True,67.74199999999999,1,,"LINESTRING (-72.7005125 19.0985243, -72.7005351 19.0985752, -72.7005506 19.0986348, -72.7005432 19.0986749, -72.7004367 19.0991155)",,,
"[49363704, 161761142]",,2e Impasse Héctor Paultre,residential,False,"[False, True]",137.702,1,,"LINESTRING (-72.7005125 19.0985243, -72.7005798 19.0984682, -72.7006295 19.0983652, -72.700819 19.0983829, -72.7010204 19.0984081, -72.7014027 19.0984792, -72.7016369 19.0985244, -72.7016495 19.0985495, -72.7016602 19.098595)",,,
49335117,,Rue Cité Kebreau,residential,False,False,63.69,2,,"LINESTRING (-72.7003277 19.0995033, -72.7001924 19.0994751, -72.7000336 19.0994235, -72.6997564 19.09934, -72.699748 19.0993378)",,,
49335117,,Rue Cité Kebreau,residential,False,True,58.942,2,,"LINESTRING (-72.7003277 19.0995033, -72.7003531 19.0995073, -72.7005113 19.0995317, -72.7006982 19.099573, -72.7008766 19.0996114)",,,
152692768,,,residential,False,False,41.303,1,,"LINESTRING (-72.7003277 19.0995033, -72.7003346 19.0994671, -72.7004296 19.0991447)",,,
49335148,,Rue Anacaona,residential,False,False,26.029,1,,"LINESTRING (-72.7004296 19.0991447, -72.7001854 19.0991054)",,,
152692768,,,residential,False,False,3.332,1,,"LINESTRING (-72.7004296 19.0991447, -72.7004367 19.0991155)",,,
152692768,,,residential,False,True,41.303,1,,"LINESTRING (-72.7004296 19.0991447, -72.7003346 19.0994671, -72.7003277 19.0995033)",,,
170366793,,Route de Fleurenceau,residential,False,False,16.855,2,,"LINESTRING (-72.6972581 19.0978906, -72.69718 19.098023)",,,
49335142,,Rue Héctor Paultre Prolongée,unclassified,False,False,95.703,1,,"LINESTRING (-72.6972581 19.0978906, -72.6973207 19.0979117, -72.6975267 19.0979628, -72.6977811 19.098001, -72.6981492 19.0980623)",,,
161761136,,Rue Kebreau 2,residential,False,True,23.119,1,,"LINESTRING (-72.6981492 19.0980623, -72.6981125 19.0982673)",,,
49335142,,Rue Héctor Paultre Prolongée,unclassified,False,False,69.096,1,,"LINESTRING (-72.6981492 19.0980623, -72.6982748 19.098083, -72.6986662 19.0981542, -72.6987527 19.0981623, -72.6987972 19.0981649)",,,
49335142,,Rue Héctor Paultre Prolongée,unclassified,False,True,95.703,1,,"LINESTRING (-72.6981492 19.0980623, -72.6977811 19.098001, -72.6975267 19.0979628, -72.6973207 19.0979117, -72.6972581 19.0978906)",,,
49335117,,Rue Cité Kebreau,residential,False,True,92.49600000000001,2,,"LINESTRING (-72.6988874 19.0991717, -72.6991206 19.0991942, -72.6993473 19.0992364, -72.699748 19.0993378)",,,
170366793,,Route de Fleurenceau,residential,False,True,23.748,2,,"LINESTRING (-72.696516 19.0991669, -72.6966265 19.0989806)",,,
49335110,,Rue Des Lauriers,residential,False,False,315.07900000000006,1,,"LINESTRING (-72.696516 19.0991669, -72.6965829 19.099192, -72.6966751 19.0992243, -72.6967767 19.0992523, -72.6970355 19.0992907, -72.6972831 19.0993198, -72.6975607 19.0993601, -72.6978038 19.0994062, -72.6978482 19.0994138, -72.6980443 19.0994475, -72.6984304 19.0994982, -72.6986384 19.0995279, -72.6988334 19.09956, -72.6991575 19.0996177, -72.6994609 19.0996772)",,,
170366793,,Route de Fleurenceau,residential,False,False,16.876,2,,"LINESTRING (-72.696516 19.0991669, -72.6964895 19.0992156, -72.696441 19.0993011)",,,
170366793,,Route de Fleurenceau,residential,False,True,18.465,2,,"LINESTRING (-72.6968952 19.0985077, -72.6969797 19.0983621)",,,
148998132,,Rue Toya Fouché,residential,False,True,108.243,1,,"LINESTRING (-72.6968952 19.0985077, -72.6967296 19.0984181, -72.6964925 19.0982893, -72.6959882 19.0980468)",,,
170366793,,Route de Fleurenceau,residential,False,False,59.685,2,,"LINESTRING (-72.6968952 19.0985077, -72.696843 19.0985997, -72.6966265 19.0989806)",,,
152126299,RN 1,Rue Louverture,primary,False,False,18.752,,,"LINESTRING (-72.7021801 19.0998717, -72.7021069 19.1000255)",,,
49335117,,Rue Cité Kebreau,residential,False,False,77.844,2,,"LINESTRING (-72.7021801 19.0998717, -72.7021399 19.0998554, -72.7018656 19.0998028, -72.7014573 19.0997217)",,,
152126299,RN 1,Rue Louverture,primary,False,True,35.098,,,"LINESTRING (-72.7021801 19.0998717, -72.7022158 19.0998057, -72.7022733 19.0996977, -72.7023269 19.0995982, -72.7023312 19.0995902)",,,
49335150,,Impasse Mathis,residential,False,False,84.379,,,"LINESTRING (-72.7024496 19.1017933, -72.7026285 19.1017821, -72.7027418 19.1017833, -72.7028829 19.1018112, -72.7029342 19.1017768, -72.7029855 19.1017327, -72.7030258 19.1016817, -72.7030894 19.1016145, -72.7031452 19.1015726)",,,
49335150,,Impasse Mathis,residential,False,True,88.935,,,"LINESTRING (-72.7024496 19.1017933, -72.702281 19.1017707, -72.7020865 19.1017511, -72.7019985 19.1017371, -72.701723 19.1016827, -72.7016142 19.1016685)",,,
315063049,,,residential,False,False,25.005000000000003,,,"LINESTRING (-72.7024496 19.1017933, -72.7024374 19.1018766, -72.702404 19.1020138)",,,
49335110,,Rue Des Lauriers,residential,False,True,133.43200000000002,1,,"LINESTRING (-72.7006176 19.1001549, -72.7005429 19.100131, -72.7003775 19.100057, -72.700327 19.1000327, -72.7002134 19.0999779, -72.699845 19.0997829, -72.6997336 19.0997406, -72.6996464 19.0997132, -72.6995564 19.0996915, -72.6994609 19.0996772)",,,
152681837,,,residential,False,False,45.066,,,"LINESTRING (-72.7006176 19.1001549, -72.7006095 19.1001974, -72.7005967 19.100281, -72.7005081 19.1005338, -72.7005045 19.1005446)",,,
195105335,,Ruelle Désir,residential,False,False,69.906,,,"LINESTRING (-72.7006176 19.1001549, -72.7006488 19.1001604, -72.7007753 19.1001963, -72.7009693 19.1002643, -72.7012458 19.1003603)",,,
195105335,,Ruelle Désir,residential,False,True,69.90599999999999,,,"LINESTRING (-72.7012458 19.1003603, -72.7009693 19.1002643, -72.7007753 19.1001963, -72.7006488 19.1001604, -72.7006176 19.1001549)",,,
153248557,RN 1,Rue Louverture,primary,False,False,16.922,,,"LINESTRING (-72.7016142 19.1016685, -72.7015979 19.1018199)",,,
49335150,,Impasse Mathis,residential,False,False,88.935,,,"LINESTRING (-72.7016142 19.1016685, -72.701723 19.1016827, -72.7019985 19.1017371, -72.7020865 19.1017511, -72.702281 19.1017707, -72.7024496 19.1017933)",,,
153248557,RN 1,Rue Louverture,primary,False,True,51.165,,,"LINESTRING (-72.7016142 19.1016685, -72.7016457 19.1014385, -72.7016897 19.1012141)",,,
30051736,,Rue Pétion,unclassified,False,True,16.259,,,"LINESTRING (-72.6999583 19.1025998, -72.7000175 19.1024647)",,,
30051736,,Rue Pétion,unclassified,False,False,105.855,,,"LINESTRING (-72.6999583 19.1025998, -72.6997255 19.1031655, -72.6995834 19.1034833)",,,
49335151,,Cité Miami 1,residential,False,True,27.722,,,"LINESTRING (-72.6999583 19.1025998, -72.6997766 19.102522, -72.6997146 19.1025057)",,,
48452567,,Rue Pétion,residential,False,False,21.844,2,,"LINESTRING (-72.7002046 19.1019914, -72.7002754 19.1018067)",,,
48452567,,Rue Pétion,residential,False,True,56.182,2,,"LINESTRING (-72.7002046 19.1019914, -72.700133 19.1021684, -72.7001089 19.1022271, -72.7000175 19.1024647)",,,
