osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,ref,bridge
243721989,2,,secondary,False,True,144.40999999999997,"LINESTRING (89.3776598 24.8520315, 89.3775358 24.8519662, 89.3774506 24.851876, 89.3773303 24.8515556, 89.3771872 24.851267, 89.377065 24.8510784, 89.3769281 24.8509536)",,Z5032,
"[631740667, 626135247]",,,residential,False,False,73.955,"LINESTRING (89.3776598 24.8520315, 89.3776635 24.8520637, 89.377668 24.852103, 89.3776265 24.8525407, 89.3775729 24.8526867)",,,
32645779,2,নবাব বাড়ি সড়ক,secondary,False,True,21.966,"LINESTRING (89.3747554 24.8506254, 89.3745808 24.8507434)",,,
32645779,2,নবাব বাড়ি সড়ক,secondary,False,False,223.13600000000002,"LINESTRING (89.3747554 24.8506254, 89.3751079 24.8503904, 89.3752226 24.8503018, 89.3752762 24.8501707, 89.3753064 24.8499585, 89.3752895 24.8495765, 89.3753194 24.8492671, 89.3754045 24.8488874, 89.3754116 24.848849)",,,
240328600,,Galapottri Road,residential,False,True,81.099,"LINESTRING (89.3747554 24.8506254, 89.3747184 24.8504774, 89.3746539 24.8501292, 89.3746461 24.8500844, 89.3745869 24.8499135)",,,
32645779,2,নবাব বাড়ি সড়ক,secondary,False,False,21.966,"LINESTRING (89.3745808 24.8507434, 89.3747554 24.8506254)",,,
"[243721988, 243721989, 154879790]",2,,secondary,False,False,193.51799999999997,"LINESTRING (89.3745808 24.8507434, 89.3754378 24.8507595, 89.3756332 24.8507837, 89.3760688 24.8508505, 89.3764875 24.8508044)",,Z5032,yes
154879790,2,,secondary,False,True,61.18899999999999,"LINESTRING (89.3745808 24.8507434, 89.3743829 24.8507539, 89.3739749 24.8507423)",,Z5032,
172432162,2,সেউজগাড়ী পানির ট্যাংক রোড,tertiary,False,False,279.525,"LINESTRING (89.3712836 24.8462145, 89.3711781 24.8462242, 89.3705319 24.8462242, 89.3705005 24.8462242, 89.3704546 24.8462242, 89.3696977 24.8462853, 89.3694067 24.8463088, 89.3687578 24.8463612, 89.368521 24.8463738)",,,
874658126,,,residential,False,False,148.632,"LINESTRING (89.3712836 24.8462145, 89.3713827 24.846165, 89.371478 24.8461431, 89.3720152 24.8460871, 89.3725782 24.8460364, 89.3727333 24.8460369)",,,
1041721821,2,গোহাইল সড়ক,secondary,False,True,214.633,"LINESTRING (89.3712836 24.8462145, 89.3723504 24.8474774, 89.3724344 24.8475625, 89.3725386 24.847689, 89.3725812 24.8477435)",,,
133748430,2,নবাব বাড়ী সড়ক,secondary,False,False,107.578,"LINESTRING (89.3744614 24.8481451, 89.3755195 24.8482639)",,,
243663406,,Hotelpatti Road,residential,False,False,57.996,"LINESTRING (89.3744614 24.8481451, 89.3744346 24.8486661)",,,
133748430,2,নবাব বাড়ী সড়ক,secondary,False,True,140.382,"LINESTRING (89.3744614 24.8481451, 89.3738611 24.8480888, 89.3733963 24.848058, 89.373075 24.8480428)",,,
172432992,,বিআরটিসি মার্কেট সড়ক,unclassified,False,True,266.805,"LINESTRING (89.3722765 24.8505966, 89.3723377 24.8504697, 89.3723843 24.8503295, 89.3723093 24.8497294, 89.3721645 24.848403, 89.3721467 24.8483271, 89.3721078 24.8482335)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,False,47.046,"LINESTRING (89.3722765 24.8505966, 89.3721391 24.850667, 89.3720186 24.8507287, 89.3718506 24.850753)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,True,62.769,"LINESTRING (89.3722765 24.8505966, 89.3726203 24.8506443, 89.3728946 24.8506453)",,,
172432992,,বিআরটিসি মার্কেট সড়ক,unclassified,False,False,266.80500000000006,"LINESTRING (89.3721078 24.8482335, 89.3721467 24.8483271, 89.3721645 24.848403, 89.3723093 24.8497294, 89.3723843 24.8503295, 89.3723377 24.8504697, 89.3722765 24.8505966)",,,
243672302,2,কলেজ রোড,trunk,True,False,73.815,"LINESTRING (89.3721078 24.8482335, 89.3723091 24.8481126, 89.3727978 24.8480783)",,N510,
240328473,,মেরিনা সড়ক,residential,False,False,248.47200000000004,"LINESTRING (89.3730279 24.8481969, 89.3734503 24.848786, 89.3735533 24.8488931, 89.3739181 24.8492978, 89.3741832 24.849552, 89.3744982 24.8498053, 89.3745869 24.8499135)",,,
243650444,,বীর শ্রেষ্ঠ চত্বর (সাতমাথা),trunk,True,False,9.437000000000001,"LINESTRING (89.3730279 24.8481969, 89.3730603 24.8481663, 89.3730802 24.8481279)",roundabout,,
240328598,,মন্দির সড়ক,residential,False,True,60.779,"LINESTRING (89.3736322 24.8483467, 89.3730802 24.8481279)",,,
243663420,,পিডিবি সড়ক,residential,False,False,88.41,"LINESTRING (89.3736322 24.8483467, 89.3744346 24.8486661)",,,
240328598,,মন্দির সড়ক,residential,False,False,188.84199999999998,"LINESTRING (89.3736322 24.8483467, 89.3739371 24.8488332, 89.3742166 24.8492847, 89.3745573 24.849823)",,,
240328600,,Galapottri Road,residential,False,False,10.497,"LINESTRING (89.3745573 24.849823, 89.3745869 24.8499135)",,,
243663406,,Hotelpatti Road,residential,False,True,129.236,"LINESTRING (89.3745573 24.849823, 89.3744346 24.8486661)",,,
240328598,,মন্দির সড়ক,residential,False,True,188.84199999999998,"LINESTRING (89.3745573 24.849823, 89.3742166 24.8492847, 89.3739371 24.8488332, 89.3736322 24.8483467)",,,
240328598,,মন্দির সড়ক,residential,False,False,60.779,"LINESTRING (89.3730802 24.8481279, 89.3736322 24.8483467)",,,
243650444,,বীর শ্রেষ্ঠ চত্বর (সাতমাথা),trunk,True,False,9.607,"LINESTRING (89.3730802 24.8481279, 89.3730854 24.848085, 89.373075 24.8480428)",roundabout,,
243650444,,বীর শ্রেষ্ঠ চত্বর (সাতমাথা),trunk,True,False,8.637,"LINESTRING (89.3729159 24.8479632, 89.3728754 24.8479756, 89.3728406 24.8479983)",roundabout,,
243689732,2,শেরপুর সড়ক,trunk,True,False,215.09300000000002,"LINESTRING (89.3729159 24.8479632, 89.3728868 24.847797, 89.3728187 24.8473732, 89.3727619 24.847096, 89.3727317 24.8468354, 89.3728185 24.8460455)",,N514,
243650444,,বীর শ্রেষ্ঠ চত্বর (সাতমাথা),trunk,True,False,10.665000000000001,"LINESTRING (89.3727978 24.8480783, 89.3727984 24.8481102, 89.3728075 24.8481411, 89.3728246 24.8481691)",roundabout,,
243650444,,বীর শ্রেষ্ঠ চত্বর (সাতমাথা),trunk,True,False,13.404,"LINESTRING (89.3728246 24.8481691, 89.3728558 24.8481976, 89.372895 24.8482162, 89.3729387 24.848223)",roundabout,,
243665272,4,রংপুর সড়ক,trunk,True,False,276.26599999999996,"LINESTRING (89.3728246 24.8481691, 89.3727801 24.8483051, 89.3728445 24.8495107, 89.3728726 24.850156, 89.3728847 24.8505387, 89.3728946 24.8506453)",,,
243663406,,Hotelpatti Road,residential,False,False,129.236,"LINESTRING (89.3744346 24.8486661, 89.3745573 24.849823)",,,
243663406,,Hotelpatti Road,residential,False,True,57.996,"LINESTRING (89.3744346 24.8486661, 89.3744614 24.8481451)",,,
243663420,,পিডিবি সড়ক,residential,False,True,88.41,"LINESTRING (89.3744346 24.8486661, 89.3736322 24.8483467)",,,
243663516,,,residential,False,False,106.559,"LINESTRING (89.3754116 24.848849, 89.3764303 24.8491017)",,,
32645779,2,নবাব বাড়ি সড়ক,secondary,False,False,65.965,"LINESTRING (89.3754116 24.848849, 89.3754346 24.8487244, 89.3755195 24.8482639)",,,
32645779,2,নবাব বাড়ি সড়ক,secondary,False,True,223.13600000000002,"LINESTRING (89.3754116 24.848849, 89.3754045 24.8488874, 89.3753194 24.8492671, 89.3752895 24.8495765, 89.3753064 24.8499585, 89.3752762 24.8501707, 89.3752226 24.8503018, 89.3751079 24.8503904, 89.3747554 24.8506254)",,,
243663516,,,residential,False,True,106.559,"LINESTRING (89.3764303 24.8491017, 89.3754116 24.848849)",,,
172432162,2,সেউজগাড়ী পানির ট্যাংক রোড,tertiary,False,False,27.023,"LINESTRING (89.368521 24.8463738, 89.3682533 24.846381)",,,
172432162,2,সেউজগাড়ী পানির ট্যাংক রোড,tertiary,False,True,279.525,"LINESTRING (89.368521 24.8463738, 89.3687578 24.8463612, 89.3694067 24.8463088, 89.3696977 24.8462853, 89.3704546 24.8462242, 89.3705005 24.8462242, 89.3705319 24.8462242, 89.3711781 24.8462242, 89.3712836 24.8462145)",,,
172432162,2,সেউজগাড়ী পানির ট্যাংক রোড,tertiary,False,True,27.023,"LINESTRING (89.3682533 24.846381, 89.368521 24.8463738)",,,
243671419,,,unclassified,False,False,46.517,"LINESTRING (89.3682533 24.846381, 89.3682271 24.8462834, 89.368187 24.8460357, 89.3681787 24.8459686)",,,
243671419,,,unclassified,False,True,46.517,"LINESTRING (89.3681787 24.8459686, 89.368187 24.8460357, 89.3682271 24.8462834, 89.3682533 24.846381)",,,
243671701,,,residential,False,False,93.262,"LINESTRING (89.3713905 24.8507802, 89.3713748 24.8516188)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,True,46.522,"LINESTRING (89.3713905 24.8507802, 89.3718506 24.850753)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,False,240.891,"LINESTRING (89.3713905 24.8507802, 89.3710539 24.8508001, 89.3702294 24.8508551, 89.3695196 24.8509753, 89.3690355 24.8510936)",,,
243671701,,,residential,False,True,93.262,"LINESTRING (89.3713748 24.8516188, 89.3713905 24.8507802)",,,
243671701,,,residential,False,False,142.956,"LINESTRING (89.3713748 24.8516188, 89.3713698 24.8518504, 89.371468 24.8520426, 89.3715845 24.8521194, 89.3716245 24.8522771, 89.3716581 24.8524876, 89.3716549 24.8526176, 89.3716404 24.8528241)",,,
541402272,,,residential,False,True,136.756,"LINESTRING (89.3713748 24.8516188, 89.3709791 24.8516765, 89.3707028 24.8516935, 89.3706759 24.8516972, 89.3705419 24.8517154, 89.370051 24.8518566)",,,
243663758,,Shantahar Road,primary,False,False,128.676,"LINESTRING (89.3716404 24.8528241, 89.3719497 24.8528161, 89.3725704 24.852772, 89.3728943 24.8526688)",,R545,
243663758,,Shantahar Road,primary,False,True,107.866,"LINESTRING (89.3716404 24.8528241, 89.3714725 24.8528481, 89.3712803 24.8528902, 89.3709821 24.8529945, 89.3709479 24.8530146, 89.3707678 24.8531207, 89.3706993 24.853217)",,R545,
243671701,,,residential,False,True,142.956,"LINESTRING (89.3716404 24.8528241, 89.3716549 24.8526176, 89.3716581 24.8524876, 89.3716245 24.8522771, 89.3715845 24.8521194, 89.371468 24.8520426, 89.3713698 24.8518504, 89.3713748 24.8516188)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,True,4.995,"LINESTRING (89.3689877 24.8511053, 89.3690355 24.8510936)",,,
243671747,,Namazgarh Cross Lane,unclassified,False,False,41.941,"LINESTRING (89.3689877 24.8511053, 89.3689486 24.8513292, 89.3689126 24.8514761)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,False,71.237,"LINESTRING (89.3689877 24.8511053, 89.3688545 24.8511068, 89.3682941 24.8509992)",,,
243663758,,Shantahar Road,primary,False,False,148.648,"LINESTRING (89.3682551 24.8540302, 89.3684363 24.8540242, 89.3687654 24.8540041, 89.369194 24.853954, 89.3696777 24.8538718, 89.3697134 24.8538604)",,R545,
243706744,,Namazgarh Cross Lane,unclassified,False,True,175.692,"LINESTRING (89.3682551 24.8540302, 89.3682386 24.8536578, 89.368219 24.8534362, 89.3684894 24.8527122, 89.3685712 24.8525045)",,,
243672302,2,কলেজ রোড,trunk,True,False,96.664,"LINESTRING (89.3712161 24.8485513, 89.3721078 24.8482335)",,N510,
1170369352,,,residential,False,False,156.731,"LINESTRING (89.3712161 24.8485513, 89.3713228 24.849596, 89.371227 24.8499457)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,False,46.522,"LINESTRING (89.3718506 24.850753, 89.3713905 24.8507802)",,,
243673256,,,unclassified,False,True,417.708,"LINESTRING (89.3718506 24.850753, 89.3715688 24.8506324, 89.3713201 24.8504611, 89.3708556 24.8502544, 89.3702532 24.8500532, 89.3696958 24.8499118, 89.3691893 24.849716, 89.3686379 24.8494875, 89.3681554 24.8494032, 89.3680376 24.8493535)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,True,47.046,"LINESTRING (89.3718506 24.850753, 89.3720186 24.8507287, 89.3721391 24.850667, 89.3722765 24.8505966)",,,
243673256,,,unclassified,False,False,417.708,"LINESTRING (89.3680376 24.8493535, 89.3681554 24.8494032, 89.3686379 24.8494875, 89.3691893 24.849716, 89.3696958 24.8499118, 89.3702532 24.8500532, 89.3708556 24.8502544, 89.3713201 24.8504611, 89.3715688 24.8506324, 89.3718506 24.850753)",,,
243673261,,,unclassified,False,False,75.483,"LINESTRING (89.3680376 24.8493535, 89.3681704 24.8495555, 89.3682423 24.8499661, 89.3682445 24.8499939)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,False,26.057,"LINESTRING (89.3682941 24.8509992, 89.3680475 24.8509296)",,,
243673261,,,unclassified,False,True,96.315,"LINESTRING (89.3682941 24.8509992, 89.3682753 24.8503904, 89.3682553 24.8501339)",,,
243721990,2,চকযাদু সড়ক,tertiary,False,True,71.237,"LINESTRING (89.3682941 24.8509992, 89.3688545 24.8511068, 89.3689877 24.8511053)",,,
243650444,,বীর শ্রেষ্ঠ চত্বর (সাতমাথা),trunk,True,False,9.588,"LINESTRING (89.3729387 24.848223, 89.3729857 24.8482167, 89.3730279 24.8481969)",roundabout,,
154879790,2,,secondary,False,True,17.026,"LINESTRING (89.3730633 24.8506488, 89.3728946 24.8506453)",,Z5032,
154879790,2,,secondary,False,False,63.676,"LINESTRING (89.3730633 24.8506488, 89.3734112 24.8506926, 89.3736884 24.8507275)",,Z5032,
243691528,2,রংপুর সড়ক,trunk,True,False,270.07,"LINESTRING (89.3730633 24.8506488, 89.3729988 24.8496382, 89.3729414 24.8485895, 89.3729388 24.8484048, 89.3729387 24.848223)",,N514,
32645779,2,নবাব বাড়ি সড়ক,secondary,False,True,73.132,"LINESTRING (89.3757982 24.847188, 89.375695 24.847709, 89.3756681 24.847835)",,,
243692717,2,গোলচক্কর,secondary,True,False,16.709,"LINESTRING (89.3757982 24.847188, 89.3758312 24.8471899, 89.3758633 24.8471824, 89.3758913 24.8471664, 89.3759125 24.8471432, 89.3759247 24.8471153)",roundabout,,
243662890,4,শহীদ হিটলু সড়ক,secondary,False,True,257.168,"LINESTRING (89.3759247 24.8471153, 89.3764874 24.8471215, 89.376647 24.8470988, 89.3768009 24.8470726, 89.3768239 24.8470609, 89.3769009 24.8469644, 89.376947 24.8468667, 89.3770082 24.8467591, 89.3775513 24.8458041, 89.3775785 24.8457404)",,,
243692717,2,গোলচক্কর,secondary,True,False,22.488000000000003,"LINESTRING (89.3759247 24.8471153, 89.375927 24.8470865, 89.3759197 24.8470584, 89.3759036 24.8470335, 89.37588 24.847014, 89.3758512 24.8470018, 89.3758196 24.846998, 89.3757882 24.8470028)",roundabout,,
243692717,2,গোলচক্কর,secondary,True,False,27.726999999999997,"LINESTRING (89.3757882 24.8470028, 89.3757718 24.8470091, 89.3757449 24.8470276, 89.3757257 24.8470528, 89.3757162 24.8470822, 89.3757174 24.8471128, 89.3757292 24.8471416, 89.3757503 24.8471655, 89.3757787 24.8471821, 89.3757982 24.847188)",roundabout,,
243692718,2,রোমেনা আফাজ সড়ক,secondary,False,False,112.186,"LINESTRING (89.3757882 24.8470028, 89.3758379 24.8466268, 89.3759606 24.8460065)",,,
243662890,4,শহীদ হিটলু সড়ক,secondary,False,False,9.159,"LINESTRING (89.3776113 24.8456636, 89.3775785 24.8457404)",,,
243692986,,চন্দন - বাইশা সড়ক,secondary,False,True,50.818000000000005,"LINESTRING (89.3764875 24.8508044, 89.3766432 24.850727, 89.3768872 24.8506666, 89.3769604 24.8506666)",,,
243721989,2,,secondary,False,False,48.396,"LINESTRING (89.3764875 24.8508044, 89.3766653 24.8508205, 89.3769281 24.8509536)",,Z5032,
"[243721988, 243721989, 154879790]",2,,secondary,False,True,193.518,"LINESTRING (89.3764875 24.8508044, 89.3760688 24.8508505, 89.3756332 24.8507837, 89.3754378 24.8507595, 89.3745808 24.8507434)",,Z5032,yes
243663758,,Shantahar Road,primary,False,True,33.056,"LINESTRING (89.3700224 24.8537616, 89.3697134 24.8538604)",,R545,
243663758,,Shantahar Road,primary,False,False,95.743,"LINESTRING (89.3700224 24.8537616, 89.3701284 24.8537255, 89.3705012 24.8535165, 89.3706434 24.8533888, 89.3706993 24.853217)",,R545,
243705688,,,tertiary,False,True,19.303,"LINESTRING (89.3730845 24.8526501, 89.3728943 24.8526688)",,,
243691528,2,রংপুর সড়ক,trunk,True,False,222.685,"LINESTRING (89.3730845 24.8526501, 89.3730666 24.8521949, 89.3730692 24.8514563, 89.3730884 24.8510037, 89.3730633 24.8506488)",,N514,
243705705,,রাজা বাজার সড়ক,tertiary,False,False,211.54100000000003,"LINESTRING (89.3730845 24.8526501, 89.3732127 24.8523566, 89.3735455 24.8516576, 89.3736287 24.8513529, 89.3736632 24.8512236, 89.3737704 24.850858)",,,
243705705,,রাজা বাজার সড়ক,tertiary,False,True,211.541,"LINESTRING (89.3737704 24.850858, 89.3736632 24.8512236, 89.3736287 24.8513529, 89.3735455 24.8516576, 89.3732127 24.8523566, 89.3730845 24.8526501)",,,
243705775,,Raja Bazaar Road,tertiary,True,False,24.405,"LINESTRING (89.3737704 24.850858, 89.373848 24.8508033, 89.3739749 24.8507423)",,,
154879790,2,,secondary,False,False,61.18899999999999,"LINESTRING (89.3739749 24.8507423, 89.3743829 24.8507539, 89.3745808 24.8507434)",,Z5032,
154879790,2,,secondary,False,True,28.984,"LINESTRING (89.3739749 24.8507423, 89.3737569 24.8507361, 89.3736884 24.8507275)",,Z5032,
154879790,2,,secondary,False,False,28.984,"LINESTRING (89.3736884 24.8507275, 89.3737569 24.8507361, 89.3739749 24.8507423)",,Z5032,
154879790,2,,secondary,False,True,63.676,"LINESTRING (89.3736884 24.8507275, 89.3734112 24.8506926, 89.3730633 24.8506488)",,Z5032,
243705795,,Raja Bazaar Road,tertiary,True,False,16.948,"LINESTRING (89.3736884 24.8507275, 89.373734 24.8507745, 89.3737704 24.850858)",,,
1041721821,2,গোহাইল সড়ক,secondary,False,False,214.63299999999998,"LINESTRING (89.3725812 24.8477435, 89.3725386 24.847689, 89.3724344 24.8475625, 89.3723504 24.8474774, 89.3712836 24.8462145)",,,
1041721821,2,গোহাইল সড়ক,secondary,False,True,29.596,"LINESTRING (89.3725812 24.8477435, 89.3726659 24.8478496, 89.3727476 24.8479626)",,,
243671747,,Namazgarh Cross Lane,unclassified,False,True,41.941,"LINESTRING (89.3689126 24.8514761, 89.3689486 24.8513292, 89.3689877 24.8511053)",,,
243706671,,,residential,False,False,43.866,"LINESTRING (89.3689126 24.8514761, 89.3690505 24.8514766, 89.3691914 24.8514553, 89.3692514 24.8514837, 89.3692931 24.8515523)",,,
243706744,,Namazgarh Cross Lane,unclassified,False,False,119.854,"LINESTRING (89.3689126 24.8514761, 89.3688704 24.8516483, 89.3686587 24.8522098, 89.3686489 24.8523191, 89.3685712 24.8525045)",,,
243706671,,,residential,False,False,170.097,"LINESTRING (89.3692931 24.8515523, 89.3693192 24.8518033, 89.3693323 24.8520234, 89.3692957 24.8521655, 89.3692644 24.8523051, 89.3693244 24.8525963, 89.369361 24.8526957, 89.3693923 24.8527478, 89.3694392 24.8527952, 89.3694471 24.8530398)",,,
243706671,,,residential,False,True,43.866,"LINESTRING (89.3692931 24.8515523, 89.3692514 24.8514837, 89.3691914 24.8514553, 89.3690505 24.8514766, 89.3689126 24.8514761)",,,
"[541402257, 875056398]",,,residential,False,"[False, True]",212.019,"LINESTRING (89.3692931 24.8515523, 89.3693979 24.8515303, 89.3694761 24.8515591, 89.3696667 24.8521025, 89.3697083 24.8521158, 89.3699942 24.8520337, 89.3700939 24.8525965, 89.3701395 24.8527571, 89.3701959 24.8528593)",,,
243706671,,,residential,False,False,95.377,"LINESTRING (89.3694471 24.8530398, 89.3694862 24.8531739, 89.3695357 24.8532947, 89.3695905 24.8534627, 89.3696271 24.8536545, 89.3697134 24.8538604)",,,
243706671,,,residential,False,True,170.09699999999998,"LINESTRING (89.3694471 24.8530398, 89.3694392 24.8527952, 89.3693923 24.8527478, 89.369361 24.8526957, 89.3693244 24.8525963, 89.3692644 24.8523051, 89.3692957 24.8521655, 89.3693323 24.8520234, 89.3693192 24.8518033, 89.3692931 24.8515523)",,,
541402259,,,residential,False,False,78.565,"LINESTRING (89.3694471 24.8530398, 89.3697989 24.8529762, 89.3698713 24.8529372, 89.3701959 24.8528593)",,,
243663758,,Shantahar Road,primary,False,False,33.056,"LINESTRING (89.3697134 24.8538604, 89.3700224 24.8537616)",,R545,
243663758,,Shantahar Road,primary,False,True,148.64800000000002,"LINESTRING (89.3697134 24.8538604, 89.3696777 24.8538718, 89.369194 24.853954, 89.3687654 24.8540041, 89.3684363 24.8540242, 89.3682551 24.8540302)",,R545,
243706671,,,residential,False,True,95.37700000000001,"LINESTRING (89.3697134 24.8538604, 89.3696271 24.8536545, 89.3695905 24.8534627, 89.3695357 24.8532947, 89.3694862 24.8531739, 89.3694471 24.8530398)",,,
243692718,2,রোমেনা আফাজ সড়ক,secondary,False,True,112.186,"LINESTRING (89.3759606 24.8460065, 89.3758379 24.8466268, 89.3757882 24.8470028)",,,
243848110,,,residential,False,False,116.913,"LINESTRING (89.3759606 24.8460065, 89.375731 24.8460001, 89.3754269 24.8459569, 89.3753977 24.8459407, 89.3753129 24.8458937, 89.3751292 24.8457989, 89.3749549 24.8457184, 89.3748758 24.845704)",,,
243848110,,,residential,False,False,139.836,"LINESTRING (89.3748758 24.845704, 89.3747047 24.8457327, 89.3746889 24.8459225, 89.3746485 24.8459773, 89.374626 24.8460078, 89.3745273 24.8460892, 89.3743341 24.8461668, 89.3741725 24.8462128, 89.373935 24.8462444, 89.3738019 24.8462243)",,,
243848110,,,residential,False,True,116.91300000000001,"LINESTRING (89.3748758 24.845704, 89.3749549 24.8457184, 89.3751292 24.8457989, 89.3753129 24.8458937, 89.3753977 24.8459407, 89.3754269 24.8459569, 89.375731 24.8460001, 89.3759606 24.8460065)",,,
626131761,,,living_street,False,False,68.292,"LINESTRING (89.3738019 24.8462243, 89.3737312 24.8468351)",,,
243848110,,,residential,False,False,101.42799999999998,"LINESTRING (89.3738019 24.8462243, 89.3736024 24.8461725, 89.3733472 24.8461181, 89.3731673 24.846082, 89.3729847 24.8460576, 89.3728185 24.8460455)",,,
243848110,,,residential,False,True,139.83599999999998,"LINESTRING (89.3738019 24.8462243, 89.373935 24.8462444, 89.3741725 24.8462128, 89.3743341 24.8461668, 89.3745273 24.8460892, 89.374626 24.8460078, 89.3746485 24.8459773, 89.3746889 24.8459225, 89.3747047 24.8457327, 89.3748758 24.845704)",,,
243848110,,,residential,False,False,8.65,"LINESTRING (89.3728185 24.8460455, 89.3727333 24.8460369)",,,
243848110,,,residential,False,True,101.42800000000001,"LINESTRING (89.3728185 24.8460455, 89.3729847 24.8460576, 89.3731673 24.846082, 89.3733472 24.8461181, 89.3736024 24.8461725, 89.3738019 24.8462243)",,,
133748430,2,নবাব বাড়ী সড়ক,secondary,False,True,107.578,"LINESTRING (89.3755195 24.8482639, 89.3744614 24.8481451)",,,
32645779,2,নবাব বাড়ি সড়ক,secondary,False,False,50.76,"LINESTRING (89.3755195 24.8482639, 89.3756011 24.8481488, 89.3756276 24.8480245, 89.3756681 24.847835)",,,
32645779,2,নবাব বাড়ি সড়ক,secondary,False,True,65.965,"LINESTRING (89.3755195 24.8482639, 89.3754346 24.8487244, 89.3754116 24.848849)",,,
243673261,,,unclassified,False,True,15.605,"LINESTRING (89.3682553 24.8501339, 89.3682445 24.8499939)",,,
243673261,,,unclassified,False,False,96.315,"LINESTRING (89.3682553 24.8501339, 89.3682753 24.8503904, 89.3682941 24.8509992)",,,
541402251,,,residential,False,True,11.016,"LINESTRING (89.3688923 24.8502125, 89.368785 24.8502308)",,,
541402251,,,residential,False,False,11.016,"LINESTRING (89.368785 24.8502308, 89.3688923 24.8502125)",,,
541402251,,,residential,False,True,86.39899999999999,"LINESTRING (89.368785 24.8502308, 89.3686603 24.8502004, 89.3686134 24.85017, 89.3685865 24.8501249, 89.3685463 24.8498974, 89.368521 24.8498855, 89.368482 24.8498878, 89.3684338 24.8499032, 89.3684195 24.8499256, 89.3684117 24.8499622, 89.3682445 24.8499939)",,,
541402253,,,residential,False,False,70.728,"LINESTRING (89.368785 24.8502308, 89.368836 24.8506044, 89.3688586 24.8506316, 89.3690895 24.8507151)",,,
541402255,,,residential,False,True,71.298,"LINESTRING (89.3693496 24.8501249, 89.3693161 24.8502795, 89.3691914 24.8505679, 89.3690895 24.8507151)",,,
