osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed
180019026,False,,residential,True,316.25,"LINESTRING (89.2369671 25.7577682, 89.2375041 25.7592497, 89.2381237 25.7591567, 89.238915 25.7590547)",,,
180021291,False,,residential,False,18.239,"LINESTRING (89.2411039 25.7600454, 89.2412197 25.760172)",,,
61788712,False,ধাপ,trunk,False,455.913,"LINESTRING (89.2411039 25.7600454, 89.241204 25.7599333, 89.2412639 25.7597913, 89.2413111 25.7596578, 89.2415382 25.7589651, 89.2418037 25.7582036, 89.2419432 25.7576649, 89.2419888 25.7569957, 89.2420113 25.7560757)",N517,,
61788712,False,ধাপ,trunk,True,117.724,"LINESTRING (89.2411039 25.7600454, 89.2406985 25.76011, 89.2399452 25.7602239)",N517,,
180021291,False,,residential,True,27.206,"LINESTRING (89.2457457 25.7585531, 89.2455526 25.7587252)",,,
180097017,False,,living_street,False,180.333,"LINESTRING (89.2457457 25.7585531, 89.2452796 25.7569866)",,,
180009784,False,Pourobazar Road,trunk,True,59.123,"LINESTRING (89.2459693 25.7548627, 89.2454193 25.7550559)",N517,,
181157989,False,,living_street,False,7.958,"LINESTRING (89.2428761 25.7528579, 89.2428258 25.7528025)",,,
180051388,False,,residential,True,35.607,"LINESTRING (89.2419575 25.754253, 89.2419537 25.7545732)",,,
180097017,False,,living_street,True,180.333,"LINESTRING (89.2452796 25.7569866, 89.2457457 25.7585531)",,,
"[181157034, 180160647]",False,,living_street,False,172.994,"LINESTRING (89.2371153 25.7535013, 89.2373179 25.7534603, 89.2373456 25.7534582, 89.2373581 25.7534796, 89.2374104 25.7538191, 89.2373755 25.7539423, 89.2374479 25.7542516, 89.2374449 25.7543011, 89.237472 25.7545197, 89.2374949 25.7547829)",,,
180099157,False,Kacharibazar Road,residential,False,263.259,"LINESTRING (89.243906 25.7530197, 89.2440167 25.7534206, 89.2442447 25.7542709, 89.2445691 25.7553103)",,,
179997998,False,Kotki Para Road,residential,False,44.697,"LINESTRING (89.2366446 25.7560738, 89.236643 25.7562021, 89.236718 25.7564673)",,,
179997998,False,Kotki Para Road,residential,False,146.803,"LINESTRING (89.236718 25.7564673, 89.2370448 25.7577543)",,,
179997998,False,Kotki Para Road,residential,True,44.697,"LINESTRING (89.236718 25.7564673, 89.236643 25.7562021, 89.2366446 25.7560738)",,,
181155517,False,,living_street,True,102.843,"LINESTRING (89.2375217 25.7565884, 89.2376053 25.7567957, 89.2377121 25.7569819, 89.2378203 25.7571733, 89.2379334 25.7574341)",,,
179997804,False,Cantonment Road,secondary,False,95.849,"LINESTRING (89.2379334 25.7574341, 89.2370448 25.7577543)",,,
179997804,False,Cantonment Road,secondary,True,46.564,"LINESTRING (89.2379334 25.7574341, 89.2383766 25.7573075)",,,
181155517,False,,living_street,False,102.843,"LINESTRING (89.2379334 25.7574341, 89.2378203 25.7571733, 89.2377121 25.7569819, 89.2376053 25.7567957, 89.2375217 25.7565884)",,,
181155526,False,,living_street,True,86.446,"LINESTRING (89.238038 25.7565924, 89.2381504 25.7568352, 89.2383766 25.7573075)",,,
179997804,False,Cantonment Road,secondary,False,46.564,"LINESTRING (89.2383766 25.7573075, 89.2379334 25.7574341)",,,
179997804,False,Cantonment Road,secondary,True,165.065,"LINESTRING (89.2383766 25.7573075, 89.2388463 25.7571536, 89.2399757 25.7569662)",,,
181155526,False,,living_street,False,86.446,"LINESTRING (89.2383766 25.7573075, 89.2381504 25.7568352, 89.238038 25.7565924)",,,
181155537,False,,living_street,False,41.517,"LINESTRING (89.2409423 25.7569449, 89.2408082 25.7565916)",,,
180008457,False,,residential,False,18.862,"LINESTRING (89.240594 25.7545196, 89.2405629 25.7543523)",,,
180008457,False,,residential,True,12.372,"LINESTRING (89.240594 25.7545196, 89.2406053 25.7546304)",,,
181155896,False,,living_street,False,137.349,"LINESTRING (89.240594 25.7545196, 89.2406987 25.7545197, 89.2409053 25.7545173, 89.2410581 25.7545197, 89.2412781 25.7545245, 89.241538 25.7545934, 89.2419537 25.7545732)",,,
180051388,False,,residential,False,35.607,"LINESTRING (89.2419537 25.7545732, 89.2419575 25.754253)",,,
180051388,False,,residential,True,168.115,"LINESTRING (89.2419537 25.7545732, 89.2420193 25.7548314, 89.2420449 25.7551062, 89.242053 25.7556615, 89.2420113 25.7560757)",,,
181155896,False,,living_street,True,137.349,"LINESTRING (89.2419537 25.7545732, 89.241538 25.7545934, 89.2412781 25.7545245, 89.2410581 25.7545197, 89.2409053 25.7545173, 89.2406987 25.7545197, 89.240594 25.7545196)",,,
411305919,False,,residential,True,13.361,"LINESTRING (89.239766 25.7557903, 89.2398914 25.7557493)",,,
181156768,False,,living_street,True,88.09100000000001,"LINESTRING (89.239766 25.7557903, 89.2398234 25.7559776, 89.2397876 25.7560253, 89.239878 25.7563315, 89.2399521 25.7565448)",,,
411305919,False,,residential,False,170.04500000000002,"LINESTRING (89.239766 25.7557903, 89.2397238 25.7558041, 89.2395495 25.755879, 89.2391579 25.7560167, 89.2389513 25.7560916, 89.2387636 25.7561907, 89.2385571 25.7562559, 89.2384283 25.7561496, 89.2383505 25.7561109, 89.2382513 25.7561665)",,,
179997804,False,Cantonment Road,secondary,False,14.267,"LINESTRING (89.240092 25.7568921, 89.2399757 25.7569662)",,,
179997804,False,Cantonment Road,secondary,True,79.127,"LINESTRING (89.240092 25.7568921, 89.2408082 25.7565916)",,,
181156768,False,,living_street,False,41.237,"LINESTRING (89.240092 25.7568921, 89.2400107 25.7567373, 89.2399521 25.7565448)",,,
181156768,False,,living_street,False,88.09100000000001,"LINESTRING (89.2399521 25.7565448, 89.239878 25.7563315, 89.2397876 25.7560253, 89.2398234 25.7559776, 89.239766 25.7557903)",,,
181156768,False,,living_street,True,41.237,"LINESTRING (89.2399521 25.7565448, 89.2400107 25.7567373, 89.240092 25.7568921)",,,
181156801,False,,living_street,True,23.264,"LINESTRING (89.2399521 25.7565448, 89.2400818 25.7564982, 89.2401649 25.7564613)",,,
180008457,False,,residential,True,41.819,"LINESTRING (89.2406594 25.7562402, 89.2408082 25.7565916)",,,
181156801,False,,living_street,False,55.29,"LINESTRING (89.2406594 25.7562402, 89.2401649 25.7564613)",,,
180008457,False,,residential,False,74.713,"LINESTRING (89.2406594 25.7562402, 89.2406 25.755941, 89.2405417 25.7555768)",,,
181156832,False,,living_street,False,67.892,"LINESTRING (89.2405417 25.7555768, 89.2398914 25.7557493)",,,
180008457,False,,residential,False,67.457,"LINESTRING (89.2405417 25.7555768, 89.2405449 25.7552115, 89.2405329 25.7549704)",,,
180008457,False,,residential,True,74.713,"LINESTRING (89.2405417 25.7555768, 89.2406 25.755941, 89.2406594 25.7562402)",,,
181156832,False,,living_street,True,43.598,"LINESTRING (89.2382767 25.7556068, 89.2386867 25.755475)",,,
181156832,False,,living_street,True,67.892,"LINESTRING (89.2398914 25.7557493, 89.2405417 25.7555768)",,,
411305919,False,,residential,False,13.361,"LINESTRING (89.2398914 25.7557493, 89.239766 25.7557903)",,,
181156832,False,,living_street,False,177.761,"LINESTRING (89.2398914 25.7557493, 89.2399209 25.7556261, 89.2399126 25.7553133, 89.2398604 25.7552547, 89.2397814 25.7552444, 89.2391053 25.7553954, 89.2386867 25.755475)",,,
181156850,False,,living_street,False,38.831,"LINESTRING (89.2400684 25.7561238, 89.2400979 25.7562711, 89.2401649 25.7564613)",,,
181156801,False,,living_street,True,55.29,"LINESTRING (89.2401649 25.7564613, 89.2406594 25.7562402)",,,
181156801,False,,living_street,False,23.264,"LINESTRING (89.2401649 25.7564613, 89.2400818 25.7564982, 89.2399521 25.7565448)",,,
181156850,False,,living_street,True,38.831,"LINESTRING (89.2401649 25.7564613, 89.2400979 25.7562711, 89.2400684 25.7561238)",,,
180008457,False,,residential,False,38.495,"LINESTRING (89.2405329 25.7549704, 89.2406053 25.7546304)",,,
181156877,False,,living_street,False,86.975,"LINESTRING (89.2405329 25.7549704, 89.2396768 25.7551019)",,,
180008457,False,,residential,True,67.457,"LINESTRING (89.2405329 25.7549704, 89.2405449 25.7552115, 89.2405417 25.7555768)",,,
181156877,False,,living_street,True,86.975,"LINESTRING (89.2396768 25.7551019, 89.2405329 25.7549704)",,,
180008457,False,,residential,False,79.925,"LINESTRING (89.2405629 25.7543523, 89.240419 25.7536453)",,,
180008457,False,,residential,True,18.862,"LINESTRING (89.2405629 25.7543523, 89.240594 25.7545196)",,,
"[181157929, 181156884]",False,,living_street,"[False, True]",118.508,"LINESTRING (89.2405629 25.7543523, 89.2401762 25.7544735, 89.2400786 25.7541101, 89.2400403 25.7539454, 89.2399705 25.7538039)",,,
181156959,False,,living_street,False,120.786,"LINESTRING (89.2394542 25.7549111, 89.2401355 25.7547927, 89.2401996 25.7547359, 89.2406053 25.7546304)",,,
181157052,False,,living_street,False,58.321,"LINESTRING (89.2374949 25.7547829, 89.2380514 25.7546284)",,,
181157881,False,,living_street,True,44.066,"LINESTRING (89.2374949 25.7547829, 89.2376786 25.755143)",,,
"[181157034, 180160647]",False,,living_street,True,172.99399999999997,"LINESTRING (89.2374949 25.7547829, 89.237472 25.7545197, 89.2374449 25.7543011, 89.2374479 25.7542516, 89.2373755 25.7539423, 89.2374104 25.7538191, 89.2373581 25.7534796, 89.2373456 25.7534582, 89.2373179 25.7534603, 89.2371153 25.7535013)",,,
181157052,False,,living_street,True,58.321,"LINESTRING (89.2380514 25.7546284, 89.2374949 25.7547829)",,,
181157052,False,,living_street,False,134.46699999999998,"LINESTRING (89.2380514 25.7546284, 89.2381799 25.7548953, 89.2382821 25.7551019, 89.23833 25.7552915, 89.2385526 25.7552178, 89.2386867 25.755475)",,,
181157103,False,,living_street,False,129.82500000000002,"LINESTRING (89.2380514 25.7546284, 89.2380138 25.7544424, 89.2379656 25.7540462, 89.2379199 25.7537539, 89.2378637 25.7534737)",,,
"[181156897, 181157908]",False,,living_street,False,218.56699999999998,"LINESTRING (89.2380514 25.7546284, 89.2382659 25.7545704, 89.238542 25.7544968, 89.2390596 25.7543639, 89.2393308 25.7542298, 89.2394756 25.7540414, 89.2395507 25.7539762, 89.2397057 25.7538878, 89.2399705 25.7538039)",,,
181156832,False,,living_street,False,43.598,"LINESTRING (89.2386867 25.755475, 89.2382767 25.7556068)",,,
181156832,False,,living_street,True,177.761,"LINESTRING (89.2386867 25.755475, 89.2391053 25.7553954, 89.2397814 25.7552444, 89.2398604 25.7552547, 89.2399126 25.7553133, 89.2399209 25.7556261, 89.2398914 25.7557493)",,,
181157052,False,,living_street,True,134.46699999999998,"LINESTRING (89.2386867 25.755475, 89.2385526 25.7552178, 89.23833 25.7552915, 89.2382821 25.7551019, 89.2381799 25.7548953, 89.2380514 25.7546284)",,,
181157103,False,,living_street,True,129.82500000000002,"LINESTRING (89.2378637 25.7534737, 89.2379199 25.7537539, 89.2379656 25.7540462, 89.2380138 25.7544424, 89.2380514 25.7546284)",,,
180008457,False,,residential,True,73.446,"LINESTRING (89.2404098 25.7528052, 89.2404712 25.7534634)",,,
181157164,False,,living_street,True,27.73,"LINESTRING (89.2404098 25.7528052, 89.240133 25.7527992)",,,
181157164,False,,living_street,False,27.73,"LINESTRING (89.240133 25.7527992, 89.2404098 25.7528052)",,,
181157881,False,,living_street,False,44.066,"LINESTRING (89.2376786 25.755143, 89.2374949 25.7547829)",,,
181156897,False,,living_street,False,48.255,"LINESTRING (89.2399705 25.7538039, 89.240419 25.7536453)",,,
"[181156897, 181157908]",False,,living_street,True,218.56699999999998,"LINESTRING (89.2399705 25.7538039, 89.2397057 25.7538878, 89.2395507 25.7539762, 89.2394756 25.7540414, 89.2393308 25.7542298, 89.2390596 25.7543639, 89.238542 25.7544968, 89.2382659 25.7545704, 89.2380514 25.7546284)",,,
"[181157929, 181156884]",False,,living_street,"[False, True]",118.508,"LINESTRING (89.2399705 25.7538039, 89.2400403 25.7539454, 89.2400786 25.7541101, 89.2401762 25.7544735, 89.2405629 25.7543523)",,,
181157969,False,,living_street,True,34.658,"LINESTRING (89.2414426 25.7536588, 89.2417839 25.7537103)",,,
180008499,False,Kachari Bazar Road,residential,False,101.221,"LINESTRING (89.2414426 25.7536588, 89.2412427 25.7536736, 89.2409276 25.7536251, 89.2404712 25.7534634)",,,
180008499,False,Kachari Bazar Road,residential,True,99.85700000000001,"LINESTRING (89.2414426 25.7536588, 89.241463 25.7536509, 89.2417769 25.7534061, 89.2419915 25.7532901, 89.2422527 25.7531408)",,,
181157969,False,,living_street,False,34.658,"LINESTRING (89.2417839 25.7537103, 89.2414426 25.7536588)",,,
181157984,False,,living_street,False,7.804,"LINESTRING (89.2423011 25.7531958, 89.2422527 25.7531408)",,,
180008499,False,Kachari Bazar Road,residential,True,68.625,"LINESTRING (89.2422527 25.7531408, 89.2428258 25.7528025)",,,
181157984,False,,living_street,True,7.804,"LINESTRING (89.2422527 25.7531408, 89.2423011 25.7531958)",,,
180008499,False,Kachari Bazar Road,residential,False,99.85700000000001,"LINESTRING (89.2422527 25.7531408, 89.2419915 25.7532901, 89.2417769 25.7534061, 89.241463 25.7536509, 89.2414426 25.7536588)",,,
180008499,False,Kachari Bazar Road,residential,False,68.625,"LINESTRING (89.2428258 25.7528025, 89.2422527 25.7531408)",,,
180008499,False,Kachari Bazar Road,residential,True,52.95,"LINESTRING (89.2428258 25.7528025, 89.2432644 25.7525366)",,,
181157989,False,,living_street,True,7.958,"LINESTRING (89.2428258 25.7528025, 89.2428761 25.7528579)",,,
180008499,False,Kachari Bazar Road,residential,False,52.95,"LINESTRING (89.2432644 25.7525366, 89.2428258 25.7528025)",,,
181157990,False,,living_street,True,8.61,"LINESTRING (89.2432644 25.7525366, 89.2433106 25.7526019)",,,
181157990,False,,living_street,False,8.61,"LINESTRING (89.2433106 25.7526019, 89.2432644 25.7525366)",,,
181158818,False,,living_street,False,99.38499999999999,"LINESTRING (89.245172 25.7541907, 89.2452114 25.7542942, 89.2454193 25.7550559)",,,
180009784,False,Pourobazar Road,trunk,False,59.123,"LINESTRING (89.2454193 25.7550559, 89.2459693 25.7548627)",N517,,
180009784,False,Pourobazar Road,trunk,True,89.723,"LINESTRING (89.2454193 25.7550559, 89.2445691 25.7553103)",N517,,
181158818,False,,living_street,True,99.38499999999999,"LINESTRING (89.2454193 25.7550559, 89.2452114 25.7542942, 89.245172 25.7541907)",,,
375152238,False,,residential,False,123.508,"LINESTRING (89.2458244 25.7598078, 89.2456098 25.7590397, 89.2455526 25.7587252)",,,
180021291,False,,residential,False,27.206,"LINESTRING (89.2455526 25.7587252, 89.2457457 25.7585531)",,,
180021291,False,,residential,True,512.3170000000001,"LINESTRING (89.2455526 25.7587252, 89.245408 25.7588127, 89.2444049 25.7590833, 89.2432804 25.7593439, 89.2430745 25.7593877, 89.2429571 25.759484, 89.242882 25.759629, 89.2428492 25.7599964, 89.2427473 25.7600979, 89.2415849 25.7603401, 89.2413215 25.7602833, 89.2412197 25.760172)",,,
375152238,False,,residential,True,123.508,"LINESTRING (89.2455526 25.7587252, 89.2456098 25.7590397, 89.2458244 25.7598078)",,,
375152242,False,,residential,False,94.423,"LINESTRING (89.2413666 25.7610108, 89.2412197 25.760172)",,,
448556812,False,,residential,True,229.106,"LINESTRING (89.2413666 25.7610108, 89.2413154 25.7610268, 89.2404696 25.7611799, 89.2401289 25.7612391, 89.2397407 25.7613105, 89.2394703 25.7613691, 89.239121 25.7613809)",,,
180021291,False,,residential,True,18.239,"LINESTRING (89.2412197 25.760172, 89.2411039 25.7600454)",,,
375152242,False,,residential,True,94.423,"LINESTRING (89.2412197 25.760172, 89.2413666 25.7610108)",,,
180021291,False,,residential,False,512.317,"LINESTRING (89.2412197 25.760172, 89.2413215 25.7602833, 89.2415849 25.7603401, 89.2427473 25.7600979, 89.2428492 25.7599964, 89.242882 25.759629, 89.2429571 25.759484, 89.2430745 25.7593877, 89.2432804 25.7593439, 89.2444049 25.7590833, 89.245408 25.7588127, 89.2455526 25.7587252)",,,
411305919,False,,residential,True,170.04500000000002,"LINESTRING (89.2382513 25.7561665, 89.2383505 25.7561109, 89.2384283 25.7561496, 89.2385571 25.7562559, 89.2387636 25.7561907, 89.2389513 25.7560916, 89.2391579 25.7560167, 89.2395495 25.755879, 89.2397238 25.7558041, 89.239766 25.7557903)",,,
169841137,False,Gangachara Road,secondary,False,153.35899999999998,"LINESTRING (89.239121 25.7613809, 89.239253 25.7611107, 89.2399452 25.7602239)",,2,20
448556812,False,,residential,False,229.10599999999997,"LINESTRING (89.239121 25.7613809, 89.2394703 25.7613691, 89.2397407 25.7613105, 89.2401289 25.7612391, 89.2404696 25.7611799, 89.2413154 25.7610268, 89.2413666 25.7610108)",,,
180019018,False,,residential,True,148.29899999999998,"LINESTRING (89.238915 25.7590547, 89.2389364 25.7591724, 89.2389647 25.7596396, 89.2389471 25.7597811, 89.2389432 25.7598126, 89.2389269 25.7599055, 89.238906 25.7600246, 89.2388849 25.7603819)",,,
180019026,False,,residential,False,316.25,"LINESTRING (89.238915 25.7590547, 89.2381237 25.7591567, 89.2375041 25.7592497, 89.2369671 25.7577682)",,,
306026129,False,,residential,False,334.903,"LINESTRING (89.238915 25.7590547, 89.2390839 25.7589888, 89.2393401 25.7589646, 89.2395962 25.7589743, 89.239843 25.7589381, 89.2399658 25.7589045, 89.2401271 25.7588415, 89.240036 25.7579184, 89.2400182 25.7574513, 89.2400154 25.7571983, 89.2400125 25.7570781, 89.2399757 25.7569662)",,,
180009784,False,Pourobazar Road,trunk,False,89.723,"LINESTRING (89.2445691 25.7553103, 89.2454193 25.7550559)",N517,,
180009784,False,Pourobazar Road,trunk,True,54.16,"LINESTRING (89.2445691 25.7553103, 89.2440559 25.7554639)",N517,,
180099157,False,Kacharibazar Road,residential,True,263.25899999999996,"LINESTRING (89.2445691 25.7553103, 89.2442447 25.7542709, 89.2440167 25.7534206, 89.243906 25.7530197)",,,
180009784,False,Pourobazar Road,trunk,False,54.16,"LINESTRING (89.2440559 25.7554639, 89.2445691 25.7553103)",N517,,
180009784,False,Pourobazar Road,trunk,True,215.768,"LINESTRING (89.2440559 25.7554639, 89.2420113 25.7560757)",N517,,
830061383,False,Gano Purto Road,living_street,False,319.788,"LINESTRING (89.2440559 25.7554639, 89.2444843 25.7571299, 89.2444948 25.7572373, 89.2445579 25.7576194, 89.2444212 25.7578152, 89.2445299 25.7582446)",,,
830061383,False,Gano Purto Road,living_street,True,319.788,"LINESTRING (89.2445299 25.7582446, 89.2444212 25.7578152, 89.2445579 25.7576194, 89.2444948 25.7572373, 89.2444843 25.7571299, 89.2440559 25.7554639)",,,
837852049,False,,unclassified,True,54.510999999999996,"LINESTRING (89.2371635 25.7612522, 89.2372501 25.7612181, 89.2371749 25.7610449, 89.2371134 25.7610244, 89.2370438 25.7608771)",,,
61788712,False,ধাপ,trunk,False,192.903,"LINESTRING (89.2370438 25.7608771, 89.2375781 25.760692, 89.2384512 25.7604498, 89.2388849 25.7603819)",N517,,
837852049,False,,unclassified,False,54.510999999999996,"LINESTRING (89.2370438 25.7608771, 89.2371134 25.7610244, 89.2371749 25.7610449, 89.2372501 25.7612181, 89.2371635 25.7612522)",,,
