osmid,highway,oneway,reversed,length,geometry,bridge,lanes,name,maxspeed
"[660865901, 660865902, 660865911]",tertiary,False,True,331.833,"LINESTRING (91.0588689 23.1652701, 91.0584683 23.165258, 91.0574925 23.1651366, 91.0568842 23.1651057, 91.0564725 23.1650897, 91.0561198 23.1650934, 91.0558723 23.1650943, 91.055674 23.1650968, 91.0556352 23.1651078)",yes,1,"Poamgaon - Monohorganj Rd, Monohorganj",40
1044419022,tertiary,False,True,32.717,"LINESTRING (91.0588689 23.1652701, 91.0590158 23.165368, 91.0591306 23.1654394)",,1,Laksam-Monohorganj Road,40
1098167953,tertiary,False,False,129.66,"LINESTRING (91.0588689 23.1652701, 91.0587316 23.1651044, 91.0586268 23.1649353, 91.0585419 23.1647471, 91.0584589 23.1645524, 91.0583795 23.1644149, 91.0582757 23.1642453)",,1,Laksam-Monohorganj Road,40
1095598252,unclassified,False,True,22.973,"LINESTRING (91.0580345 23.1639794, 91.0578402 23.1638756)",,,,
"[660865912, 1098167953, 660865913]",tertiary,False,False,436.58299999999997,"LINESTRING (91.0580345 23.1639794, 91.0580339 23.1638924, 91.0580343 23.1636903, 91.0580519 23.1634436, 91.0580786 23.1631496, 91.0580811 23.1628715, 91.058086 23.1626967, 91.0581131 23.1625311, 91.0581378 23.1624608, 91.0581626 23.1624175, 91.058176 23.162377, 91.0581879 23.1621897, 91.0582453 23.1616759, 91.0582439 23.1616422, 91.0582662 23.161447, 91.0583234 23.1611538, 91.0583545 23.1609577, 91.0583954 23.160759, 91.0585281 23.160233, 91.0585514 23.1600977)",yes,1,"['Laksam-Monohorganj Road', 'Monohorgonj College Road']",40
1098167953,tertiary,False,True,38.516000000000005,"LINESTRING (91.0580345 23.1639794, 91.0581516 23.1641048, 91.0582354 23.1641949, 91.0582757 23.1642453)",,1,Laksam-Monohorganj Road,40
1205396324,unclassified,False,True,3.258,"LINESTRING (91.0620534 23.1648061, 91.0620845 23.1648125)",,1,Hatirpar Road,
"[1096202272, 1096202274, 1205396324]",unclassified,False,False,152.538,"LINESTRING (91.0620534 23.1648061, 91.0615673 23.1646674, 91.061506 23.1646397, 91.0614452 23.1646052, 91.0613957 23.1645639, 91.0613595 23.164507, 91.061311 23.1644496, 91.0612623 23.1644385, 91.0612106 23.1644355, 91.0611675 23.1644195, 91.0611285 23.1643902, 91.0610775 23.1643475, 91.0610193 23.1643356, 91.0609272 23.1643341, 91.0607491 23.1643316, 91.060721 23.1643309)",,1,Hatirpar Road,
1206907677,living_street,False,False,55.931000000000004,"LINESTRING (91.0620534 23.1648061, 91.0620775 23.1649283, 91.0620822 23.1651634, 91.0620775 23.165307)",,,,
1096202272,unclassified,False,True,46.64,"LINESTRING (91.0582757 23.1642453, 91.0583474 23.1642562, 91.058428 23.1642738, 91.058717 23.1643502)",,1,Hatirpar Road,
1098167953,tertiary,False,False,38.516000000000005,"LINESTRING (91.0582757 23.1642453, 91.0582354 23.1641949, 91.0581516 23.1641048, 91.0580345 23.1639794)",,1,Laksam-Monohorganj Road,40
1098167953,tertiary,False,True,129.66,"LINESTRING (91.0582757 23.1642453, 91.0583795 23.1644149, 91.0584589 23.1645524, 91.0585419 23.1647471, 91.0586268 23.1649353, 91.0587316 23.1651044, 91.0588689 23.1652701)",,1,Laksam-Monohorganj Road,40
1206889860,residential,False,True,48.204,"LINESTRING (91.0577951 23.1622412, 91.0577817 23.1624493, 91.057773 23.1626742)",,,,
660865906,unclassified,False,False,191.161,"LINESTRING (91.0533868 23.1628995, 91.0535304 23.1628562, 91.0536661 23.1628232, 91.0537761 23.162807, 91.0539037 23.1627916, 91.054111 23.1627714, 91.0543684 23.1627405, 91.0548317 23.1626887, 91.0552334 23.1626535)",,1,"Poamgaon - Monohorgonj Rd, Monohorganj",
"[1206872192, 965903966, 1206872191]",residential,False,False,304.076,"LINESTRING (91.0533868 23.1628995, 91.0533875 23.1629374, 91.0533958 23.1630291, 91.053396 23.1630865, 91.0534037 23.1633254, 91.053439 23.1638993, 91.0534482 23.1639941, 91.0534702 23.1642866, 91.0534641 23.1644309, 91.0533615 23.1645142, 91.0533283 23.164639, 91.0532891 23.1648945, 91.053294 23.1650447, 91.0532937 23.1652858, 91.0533132 23.1654439, 91.0533766 23.1654633, 91.0533749 23.1655397)",yes,,,
660865911,tertiary,False,False,158.505,"LINESTRING (91.0533749 23.1655397, 91.0538745 23.1656211, 91.0549068 23.1657587)",,1,"Poamgaon - Monohorganj Rd, Monohorganj",40
"[1206872192, 965903966, 1206872191]",residential,False,True,304.07599999999996,"LINESTRING (91.0533749 23.1655397, 91.0533766 23.1654633, 91.0533132 23.1654439, 91.0532937 23.1652858, 91.053294 23.1650447, 91.0532891 23.1648945, 91.0533283 23.164639, 91.0533615 23.1645142, 91.0534641 23.1644309, 91.0534702 23.1642866, 91.0534482 23.1639941, 91.053439 23.1638993, 91.0534037 23.1633254, 91.053396 23.1630865, 91.0533958 23.1630291, 91.0533875 23.1629374, 91.0533868 23.1628995)",yes,,,
1044419022,tertiary,False,False,32.717,"LINESTRING (91.0591306 23.1654394, 91.0590158 23.165368, 91.0588689 23.1652701)",,1,Laksam-Monohorganj Road,40
1044419022,tertiary,False,True,170.912,"LINESTRING (91.0591306 23.1654394, 91.0593377 23.1655638, 91.059604 23.165778, 91.059882 23.1660055, 91.060042 23.1661253, 91.0602635 23.1662409, 91.0604806 23.1663292)",,1,Laksam-Monohorganj Road,40
660865911,tertiary,False,False,140.53900000000002,"LINESTRING (91.0549068 23.1657587, 91.0554208 23.1658148, 91.0554842 23.1658044, 91.055547 23.1657551, 91.0555691 23.1656662, 91.0556238 23.1652024, 91.0556352 23.1651078)",,1,"Poamgaon - Monohorganj Rd, Monohorganj",40
660865911,tertiary,False,True,158.505,"LINESTRING (91.0549068 23.1657587, 91.0538745 23.1656211, 91.0533749 23.1655397)",,1,"Poamgaon - Monohorganj Rd, Monohorganj",40
1092791161,residential,False,False,61.86099999999999,"LINESTRING (91.0549068 23.1657587, 91.0548998 23.1658093, 91.0548586 23.1660937, 91.0548518 23.1662197, 91.054845 23.1662539, 91.0548247 23.1662804, 91.054801 23.1662928)",,,,
1092791161,residential,False,True,61.861,"LINESTRING (91.054801 23.1662928, 91.0548247 23.1662804, 91.054845 23.1662539, 91.0548518 23.1662197, 91.0548586 23.1660937, 91.0548998 23.1658093, 91.0549068 23.1657587)",,,,
"[660865905, 660865906, 1095598253, 961929455]",unclassified,False,False,216.298,"LINESTRING (91.0557978 23.1625975, 91.0561501 23.1625584, 91.0564983 23.1625577, 91.0571515 23.1625339, 91.0572 23.1625073, 91.0572473 23.1624821, 91.0573185 23.162459, 91.0573594 23.1624568, 91.0574357 23.1624743, 91.0574637 23.1625139, 91.0574894 23.1625875, 91.0575437 23.1626489, 91.0575984 23.1626568, 91.0576432 23.1626644, 91.0577464 23.1626707, 91.057773 23.1626742)",yes,1,"Poamgaon - Monohorgonj Rd, Monohorganj",
660865906,unclassified,False,True,58.036,"LINESTRING (91.0557978 23.1625975, 91.0556628 23.1626111, 91.0553956 23.1626359, 91.0552334 23.1626535)",,1,"Poamgaon - Monohorgonj Rd, Monohorganj",
1108606017,residential,False,False,236.685,"LINESTRING (91.0557978 23.1625975, 91.0557675 23.1623016, 91.0557532 23.1622167, 91.0557325 23.1620914, 91.0557265 23.1620179, 91.0557502 23.16191, 91.0557957 23.1617785, 91.0558666 23.1616973, 91.0559393 23.1616364, 91.0559546 23.1615958, 91.0559309 23.1614269, 91.0559072 23.1612091, 91.0558894 23.1610674, 91.0558569 23.1609476, 91.0557973 23.1608454, 91.0557401 23.1605621)",,,,
1108606017,residential,False,True,236.685,"LINESTRING (91.0557401 23.1605621, 91.0557973 23.1608454, 91.0558569 23.1609476, 91.0558894 23.1610674, 91.0559072 23.1612091, 91.0559309 23.1614269, 91.0559546 23.1615958, 91.0559393 23.1616364, 91.0558666 23.1616973, 91.0557957 23.1617785, 91.0557502 23.16191, 91.0557265 23.1620179, 91.0557325 23.1620914, 91.0557532 23.1622167, 91.0557675 23.1623016, 91.0557978 23.1625975)",,,,
660865906,unclassified,False,False,58.036,"LINESTRING (91.0552334 23.1626535, 91.0553956 23.1626359, 91.0556628 23.1626111, 91.0557978 23.1625975)",,1,"Poamgaon - Monohorgonj Rd, Monohorganj",
660865906,unclassified,False,True,191.161,"LINESTRING (91.0552334 23.1626535, 91.0548317 23.1626887, 91.0543684 23.1627405, 91.054111 23.1627714, 91.0539037 23.1627916, 91.0537761 23.162807, 91.0536661 23.1628232, 91.0535304 23.1628562, 91.0533868 23.1628995)",,1,"Poamgaon - Monohorgonj Rd, Monohorganj",
"[1179649344, 1206872189, 1206872190]",living_street,False,False,137.646,"LINESTRING (91.0552334 23.1626535, 91.055237 23.1626881, 91.0552504 23.1628136, 91.0552594 23.1629386, 91.0553032 23.1633671, 91.0553327 23.1634484, 91.0553488 23.1637123, 91.0553682 23.1638827)",yes,,,
"[1179649344, 1206872189, 1206872190]",living_street,False,True,137.646,"LINESTRING (91.0553682 23.1638827, 91.0553488 23.1637123, 91.0553327 23.1634484, 91.0553032 23.1633671, 91.0552594 23.1629386, 91.0552504 23.1628136, 91.055237 23.1626881, 91.0552334 23.1626535)",yes,,,
660865913,tertiary,False,False,47.981,"LINESTRING (91.0585514 23.1600977, 91.0585572 23.1600642, 91.0586126 23.1596699)",,1,Monohorgonj College Road,40
"[660865912, 660865913, 1098167953]",tertiary,False,True,436.58299999999986,"LINESTRING (91.0585514 23.1600977, 91.0585281 23.160233, 91.0583954 23.160759, 91.0583545 23.1609577, 91.0583234 23.1611538, 91.0582662 23.161447, 91.0582439 23.1616422, 91.0582453 23.1616759, 91.0581879 23.1621897, 91.058176 23.162377, 91.0581626 23.1624175, 91.0581378 23.1624608, 91.0581131 23.1625311, 91.058086 23.1626967, 91.0580811 23.1628715, 91.0580786 23.1631496, 91.0580519 23.1634436, 91.0580343 23.1636903, 91.0580339 23.1638924, 91.0580345 23.1639794)",yes,1,"['Laksam-Monohorganj Road', 'Monohorgonj College Road']",40
1205445609,residential,False,False,66.477,"LINESTRING (91.0585514 23.1600977, 91.0584636 23.1600734, 91.058248 23.1600339, 91.0580892 23.1600073, 91.0579143 23.1599806)",,,,
1205445609,residential,False,True,66.477,"LINESTRING (91.0579143 23.1599806, 91.0580892 23.1600073, 91.058248 23.1600339, 91.0584636 23.1600734, 91.0585514 23.1600977)",,,,
1206872194,living_street,False,True,152.174,"LINESTRING (91.055679 23.1637423, 91.0556949 23.164049, 91.0556611 23.1643265, 91.0556631 23.1645255, 91.0556631 23.16475, 91.0556413 23.1650038, 91.0556352 23.1651078)",,,,
1096202272,unclassified,False,False,46.64,"LINESTRING (91.058717 23.1643502, 91.058428 23.1642738, 91.0583474 23.1642562, 91.0582757 23.1642453)",,1,Hatirpar Road,
1096202272,unclassified,False,True,263.28200000000004,"LINESTRING (91.058717 23.1643502, 91.0588749 23.164392, 91.0592111 23.1644357, 91.0592745 23.1644552, 91.0593862 23.1644526, 91.0594831 23.1644309, 91.0595255 23.1643941, 91.0595444 23.1643161, 91.0595677 23.1641594, 91.0595821 23.1641045, 91.0596223 23.1640701, 91.0597094 23.1640231, 91.0598282 23.164001, 91.0599915 23.1640142, 91.0600146 23.1640161, 91.0602665 23.1640706, 91.0603589 23.1640838, 91.0604625 23.1640885, 91.0606395 23.1640725, 91.0606599 23.1640754, 91.0606687 23.1640892, 91.0606748 23.1641226, 91.0606793 23.1642214, 91.0606869 23.1642735, 91.0607 23.1643208, 91.060721 23.1643309)",,1,Hatirpar Road,
1206899635,living_street,False,False,54.162,"LINESTRING (91.058717 23.1643502, 91.0587554 23.1640705, 91.0587892 23.1638677)",,,,
1206899635,living_street,False,True,54.162,"LINESTRING (91.0587892 23.1638677, 91.0587554 23.1640705, 91.058717 23.1643502)",,,,
1044419022,tertiary,False,False,170.912,"LINESTRING (91.0604806 23.1663292, 91.0602635 23.1662409, 91.060042 23.1661253, 91.059882 23.1660055, 91.059604 23.165778, 91.0593377 23.1655638, 91.0591306 23.1654394)",,1,Laksam-Monohorganj Road,40
1206899636,living_street,False,False,226.49000000000004,"LINESTRING (91.0604806 23.1663292, 91.0605184 23.1661529, 91.0605444 23.1659851, 91.0605765 23.1658045, 91.0606326 23.1655465, 91.0605805 23.165458, 91.0605605 23.1653492, 91.0605945 23.1651926, 91.0606366 23.1649474, 91.0606808 23.1647373, 91.0607068 23.1645917, 91.060721 23.1643309)",,,,
1096202272,unclassified,False,False,263.282,"LINESTRING (91.060721 23.1643309, 91.0607 23.1643208, 91.0606869 23.1642735, 91.0606793 23.1642214, 91.0606748 23.1641226, 91.0606687 23.1640892, 91.0606599 23.1640754, 91.0606395 23.1640725, 91.0604625 23.1640885, 91.0603589 23.1640838, 91.0602665 23.1640706, 91.0600146 23.1640161, 91.0599915 23.1640142, 91.0598282 23.164001, 91.0597094 23.1640231, 91.0596223 23.1640701, 91.0595821 23.1641045, 91.0595677 23.1641594, 91.0595444 23.1643161, 91.0595255 23.1643941, 91.0594831 23.1644309, 91.0593862 23.1644526, 91.0592745 23.1644552, 91.0592111 23.1644357, 91.0588749 23.164392, 91.058717 23.1643502)",,1,Hatirpar Road,
"[1096202272, 1096202274, 1205396324]",unclassified,False,True,152.538,"LINESTRING (91.060721 23.1643309, 91.0607491 23.1643316, 91.0609272 23.1643341, 91.0610193 23.1643356, 91.0610775 23.1643475, 91.0611285 23.1643902, 91.0611675 23.1644195, 91.0612106 23.1644355, 91.0612623 23.1644385, 91.061311 23.1644496, 91.0613595 23.164507, 91.0613957 23.1645639, 91.0614452 23.1646052, 91.061506 23.1646397, 91.0615673 23.1646674, 91.0620534 23.1648061)",,1,Hatirpar Road,
1206899636,living_street,False,True,226.49000000000004,"LINESTRING (91.060721 23.1643309, 91.0607068 23.1645917, 91.0606808 23.1647373, 91.0606366 23.1649474, 91.0605945 23.1651926, 91.0605605 23.1653492, 91.0605805 23.165458, 91.0606326 23.1655465, 91.0605765 23.1658045, 91.0605444 23.1659851, 91.0605184 23.1661529, 91.0604806 23.1663292)",,,,
1205396324,unclassified,False,False,3.258,"LINESTRING (91.0620845 23.1648125, 91.0620534 23.1648061)",,1,Hatirpar Road,
1206907676,living_street,False,False,77.26,"LINESTRING (91.0620845 23.1648125, 91.0621083 23.1644429, 91.0621225 23.1641186)",,,,
1206907676,living_street,False,True,77.26,"LINESTRING (91.0621225 23.1641186, 91.0621083 23.1644429, 91.0620845 23.1648125)",,,,
1206907677,living_street,False,True,55.931000000000004,"LINESTRING (91.0620775 23.165307, 91.0620822 23.1651634, 91.0620775 23.1649283, 91.0620534 23.1648061)",,,,
1213608122,residential,False,False,38.893,"LINESTRING (91.0612054 23.1602327, 91.0611785 23.1598838)",,,,
1043456764,tertiary,False,True,7.156,"LINESTRING (91.0611785 23.1598838, 91.0611086 23.1598805)",,1,Batabariya - Monohorgonj Road,40
1213608122,residential,False,True,38.893,"LINESTRING (91.0611785 23.1598838, 91.0612054 23.1602327)",,,,
