osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
330460687,2,R775,ঝিনাইদাহ-চুয়াডাঙ্গা সড়ক,primary,False,False,208.209,"LINESTRING (88.8472804 23.6442028, 88.8492665 23.6437601)",,
330460687,2,R775,ঝিনাইদাহ-চুয়াডাঙ্গা সড়ক,primary,False,True,129.017,"LINESTRING (88.8472804 23.6442028, 88.8464298 23.6444401, 88.8461298 23.6445463, 88.8460818 23.6445724)",,
936815336,,,,residential,False,False,218.028,"LINESTRING (88.8472804 23.6442028, 88.8473332 23.6445734, 88.8473183 23.6449947, 88.8473502 23.6453847, 88.8474905 23.6458336, 88.8474588 23.6461397)",,
330460687,2,R775,ঝিনাইদাহ-চুয়াডাঙ্গা সড়ক,primary,False,False,25.104,"LINESTRING (88.8451163 23.6452829, 88.8452851 23.6451184)",,
330489358,,R748,Chuadanga - Darsana Road,primary,False,True,188.353,"LINESTRING (88.8451163 23.6452829, 88.8437905 23.6441021)",,
"[330493179, 1221396525, 330493110, 330460687]",2,"['R745', 'R775']","['মেহেরপুর-চুয়াডাঙ্গা সড়ক', 'মাথাভাঙ্গা সেতু', 'ঝিনাইদাহ-চুয়াডাঙ্গা সড়ক']",primary,False,"[False, True]",348.741,"LINESTRING (88.8451163 23.6452829, 88.8448891 23.6456173, 88.8445697 23.6460008, 88.8436504 23.6469517, 88.8429021 23.6475891, 88.8428596 23.6476263)",yes,
330489359,,,ফেরীঘাট সড়ক,unclassified,False,False,240.02200000000002,"LINESTRING (88.8451163 23.6452829, 88.8451083 23.6454848, 88.8451791 23.6456889, 88.8452728 23.645835, 88.8453618 23.6459276, 88.8462233 23.6467116, 88.8464718 23.6469603)",,20
"[1221396522, 1221396526, 1221396527]",,,,unclassified,False,False,344.924,"LINESTRING (88.8451163 23.6452829, 88.844936 23.645397, 88.844569 23.6457842, 88.8444596 23.6459081, 88.8435155 23.6468653, 88.8430949 23.6472702, 88.8428696 23.6474904, 88.8428146 23.6475504)",yes,
330460687,2,R775,ঝিনাইদাহ-চুয়াডাঙ্গা সড়ক,primary,False,False,39.644999999999996,"LINESTRING (88.8457624 23.6447746, 88.8459114 23.6446651, 88.8460818 23.6445724)",,
330460687,2,R775,ঝিনাইদাহ-চুয়াডাঙ্গা সড়ক,primary,False,True,61.848,"LINESTRING (88.8457624 23.6447746, 88.8455253 23.6449455, 88.8452851 23.6451184)",,
330492030,,,সাতভাই পুকুর সড়ক,residential,False,False,132.882,"LINESTRING (88.8457624 23.6447746, 88.8455847 23.6443461, 88.8453751 23.6436349)",,
"[330492030, 467174382]",,,সাতভাই পুকুর সড়ক,residential,False,False,305.70399999999995,"LINESTRING (88.8453751 23.6436349, 88.8452897 23.6435851, 88.8452198 23.6434642, 88.8452043 23.6429095, 88.8451965 23.6427957, 88.8451347 23.6427379, 88.8450347 23.6427021, 88.8448155 23.6427109, 88.8447612 23.6427037, 88.844643 23.6416958, 88.8446381 23.6415486, 88.8446295 23.6412894)",,
