osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,tunnel
24762489,2,1;12,徳島引田線,primary,40,False,False,132.254,,"LINESTRING (134.461918 34.1415677, 134.4604976 34.1413871)",
174261994,,,,unclassified,,False,False,27.368,,"LINESTRING (134.461918 34.1415677, 134.4617739 34.141783)",
"[24762488, 24762489, 24762487]",2,1;12,徳島引田線,primary,40,False,True,72.821,yes,"LINESTRING (134.461918 34.1415677, 134.4619816 34.1415814, 134.4623762 34.1416326, 134.4626986 34.1416733)",
174261850,,,,unclassified,,False,True,158.161,,"LINESTRING (134.461918 34.1415677, 134.4619567 34.1414446, 134.4620687 34.1411998, 134.4622654 34.1408153, 134.4623835 34.1405543, 134.4624429 34.1404428, 134.4625415 34.1403226, 134.4626055 34.1402768)",
"[24762488, 24762489, 24762487]",2,1;12,徳島引田線,primary,40,False,False,72.821,yes,"LINESTRING (134.4626986 34.1416733, 134.4623762 34.1416326, 134.4619816 34.1415814, 134.461918 34.1415677)",
24762487,2,1;12,徳島引田線,primary,40,False,True,96.744,,"LINESTRING (134.4626986 34.1416733, 134.4634789 34.1417811, 134.463736 34.1418138)",
"[174261062, 174260854]",,,,"['residential', 'unclassified']",,False,True,225.494,,"LINESTRING (134.4626986 34.1416733, 134.4627171 34.1418201, 134.4627621 34.1420334, 134.4627862 34.1422187, 134.4627704 34.142313, 134.4627634 34.1423697, 134.46278 34.1424437, 134.4628302 34.1425015, 134.4628652 34.1425417, 134.4629329 34.142574, 134.4630842 34.142611, 134.463186 34.142616, 134.4632532 34.142681, 134.4633028 34.1427534, 134.4632911 34.142915, 134.4633361 34.1432561, 134.4633035 34.1434298)",
"[174261229, 174261107, 174261925]",,,郡頭橋,residential,,False,False,180.848,yes,"LINESTRING (134.4626986 34.1416733, 134.4626964 34.1415938, 134.4627166 34.1414057, 134.4627664 34.1412587, 134.4628501 34.1410602, 134.4629148 34.1408444, 134.4630032 34.1405522, 134.4629733 34.1405471, 134.4627954 34.1405157, 134.4627634 34.1405094, 134.4626789 34.1403551, 134.4626055 34.1402768)",
174261321,,,,unclassified,,False,True,44.176,,"LINESTRING (134.461312 34.1435927, 134.4613401 34.1431961)",
"[25444697, 25444698, 25444699]",,,郡頭橋,unclassified,30,False,False,59.526,yes,"LINESTRING (134.461312 34.1435927, 134.4613522 34.143598, 134.4616389 34.1436015, 134.4618954 34.1436135, 134.4619544 34.1436305)",
