osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel,bridge
73225560,2,647,白木西町線,secondary,False,False,74.761,"LINESTRING (136.4470874 34.857643, 136.446995 34.8578089, 136.4466518 34.8582098)",,
201264356,,,,residential,False,True,37.704,"LINESTRING (136.4470874 34.857643, 136.4472033 34.857615, 136.4474664 34.8575103)",,
201263857,,,,unclassified,True,False,29.219,"LINESTRING (136.4443795 34.8645062, 136.4440604 34.8644839)",,
"[717139169, 717139170, 73259715]",2,,,tertiary,False,False,51.681000000000004,"LINESTRING (136.4443795 34.8645062, 136.4444172 34.8645957, 136.4444356 34.8646254, 136.4445639 34.8648554, 136.4446114 34.8649296)",yes,
73259715,2,,,tertiary,False,True,154.528,"LINESTRING (136.4443795 34.8645062, 136.4443357 34.864423, 136.4442366 34.8642613, 136.4441532 34.8641096, 136.4440653 34.8639587, 136.4440324 34.8638927, 136.4439967 34.8638073, 136.4439679 34.863723, 136.4439546 34.8636736, 136.4439463 34.8636287, 136.4439328 34.8635363, 136.443928 34.8634765, 136.4439321 34.8633965, 136.4439366 34.8633414, 136.443954 34.8632579, 136.4439677 34.8631926)",,
984608296,,,,residential,False,False,5.531,"LINESTRING (136.4492446 34.866414, 136.4492586 34.8664624)",,
73259707,2,,,tertiary,False,False,53.442,"LINESTRING (136.4492446 34.866414, 136.4495101 34.8663436, 136.4498023 34.866267)",,
73225560,2,647,白木西町線,secondary,False,False,215.97499999999997,"LINESTRING (136.4460962 34.8587074, 136.4460029 34.858736, 136.4458955 34.8587633, 136.4456463 34.8588263, 136.4455099 34.858878, 136.4451475 34.858973, 136.4450608 34.8590106, 136.4449691 34.8590522, 136.4449026 34.8590938, 136.4448432 34.8591354, 136.4447634 34.8592164, 136.4446998 34.8592963, 136.4446465 34.859385, 136.4445437 34.8595471, 136.444499 34.8596052, 136.4444387 34.8596786, 136.4443626 34.859741, 136.4442721 34.859797)",,
73225560,2,647,白木西町線,secondary,False,True,36.59100000000001,"LINESTRING (136.4460962 34.8587074, 136.4461604 34.8586773, 136.4462461 34.8586277, 136.4463412 34.8585583, 136.4464058 34.8585012)",,
"[73259715, 73259716, 73259733]",2,,,tertiary,False,False,439.066,"LINESTRING (136.4460962 34.8587074, 136.4461522 34.8588461, 136.4462344 34.859051, 136.4462657 34.8591292, 136.4462908 34.8592086, 136.4463156 34.8592897, 136.4463353 34.8593888, 136.4463471 34.8594971, 136.4463512 34.8596194, 136.4463436 34.8597703, 136.4463289 34.8598757, 136.4462879 34.8600687, 136.4462439 34.86027, 136.4461753 34.8605459, 136.4461437 34.8606547, 136.4461038 34.8607689, 136.446052 34.8608788, 136.4459919 34.8609706, 136.4459258 34.8610496, 136.4458585 34.8611155, 136.4457647 34.8611964, 136.445649 34.8612739, 136.4455197 34.8613562, 136.4452658 34.8615047, 136.4451173 34.861603, 136.4450158 34.861689, 136.4449354 34.861774, 136.4447882 34.861958, 136.4446787 34.8621048, 136.444658 34.8621335)",,yes
