osmid,highway,oneway,reversed,length,geometry,name,ref,lanes,bridge
47972715,unclassified,False,True,154.617,"LINESTRING (132.5467271 33.5071073, 132.5483795 33.5069198)",,,,
156305444,unclassified,False,False,43.115,"LINESTRING (132.5467271 33.5071073, 132.5467833 33.5074922)",,,,
156305444,unclassified,False,True,39.949,"LINESTRING (132.5467271 33.5071073, 132.5466632 33.506752)",,,,
47972715,unclassified,False,False,155.595,"LINESTRING (132.5467271 33.5071073, 132.5458406 33.5072253, 132.5450678 33.5073162)",,,,
156305444,unclassified,False,True,43.115,"LINESTRING (132.5467833 33.5074922, 132.5467271 33.5071073)",,,,
156305444,unclassified,False,False,65.4,"LINESTRING (132.5467833 33.5074922, 132.5468087 33.5078144, 132.5468371 33.5080786)",,,,
156310418,unclassified,False,False,151.885,"LINESTRING (132.5467833 33.5074922, 132.5461009 33.5075762, 132.5453805 33.5076658, 132.5451631 33.507694)",,,,
156310418,unclassified,False,True,66.364,"LINESTRING (132.5467833 33.5074922, 132.5474517 33.5074067, 132.5474908 33.5074017)",,,,
1024941005,unclassified,False,False,26.369,"LINESTRING (132.5483405 33.5066849, 132.5483795 33.5069198)",,,,
47972719,residential,False,False,116.354,"LINESTRING (132.5483405 33.5066849, 132.5477012 33.5067599, 132.5472554 33.5068122, 132.5472265 33.5066817)",おはなはん通り,,,
"[156305637, 1024941005]","['unclassified', 'residential']",False,True,58.617999999999995,"LINESTRING (132.5483405 33.5066849, 132.5483297 33.5065842, 132.548292 33.5061593)",,,,
47972717,unclassified,False,True,16.57,"LINESTRING (132.5484132 33.5072889, 132.5484062 33.50714)",,,,
"[369508385, 156315403, 47972717]","['unclassified', 'residential']",False,"[False, True]",236.262,"LINESTRING (132.5484132 33.5072889, 132.5484225 33.5074031, 132.5484401 33.5076203, 132.5484408 33.5077243, 132.5484839 33.5079047, 132.5485187 33.507965, 132.5482452 33.50805, 132.5480637 33.5080779, 132.5480243 33.508084, 132.5476536 33.5080814, 132.5476498 33.5079724, 132.5476276 33.5079346, 132.5476039 33.5078943, 132.5475753 33.5077386, 132.5474984 33.5074547, 132.5474908 33.5074017)",,,,
156310418,unclassified,False,False,86.436,"LINESTRING (132.5484132 33.5072889, 132.5480157 33.5073374, 132.5474908 33.5074017)",,,,
47972718,unclassified,False,False,34.997,"LINESTRING (132.5486987 33.5069238, 132.5490739 33.5068894)",,,,
47972718,unclassified,False,True,1.982,"LINESTRING (132.5486987 33.5069238, 132.5486774 33.5069253)",,,,
156306455,residential,False,True,21.611,"LINESTRING (132.5486987 33.5069238, 132.5487105 33.5071179)",,,,
156306348,unclassified,False,False,52.809,"LINESTRING (132.5472265 33.5066817, 132.5466632 33.506752)",,,,
