osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,bridge
60615526,False,582,苫前停車場線,secondary,True,124.24,"LINESTRING (141.6583685 44.3083872, 141.6581926 44.307277)",,
154254904,False,,,unclassified,True,60.536,"LINESTRING (141.6583685 44.3083872, 141.6576137 44.3084554)",,
60615527,False,,,tertiary,False,110.80199999999999,"LINESTRING (141.6583685 44.3083872, 141.6585031 44.309247, 141.6585069 44.3093383, 141.6584955 44.3093774)",,
60615526,False,582,苫前停車場線,secondary,False,59.284,"LINESTRING (141.6539312 44.3076304, 141.6546714 44.3075697)",,
154254654,False,,,unclassified,False,58.615,"LINESTRING (141.6539312 44.3076304, 141.6531996 44.3076919)",,
444525322,False,232,国道232号,trunk,True,91.2,"LINESTRING (141.6539312 44.3076304, 141.6537908 44.3068164)",2,
444525322,False,232,国道232号,trunk,False,123.628,"LINESTRING (141.6539312 44.3076304, 141.6540435 44.3082294, 141.6541022 44.3087351)",2,
60615527,False,,,tertiary,True,126.357,"LINESTRING (141.6555479 44.3105701, 141.656357 44.3097889, 141.6564302 44.3097241, 141.6565256 44.3096811)",,
444525322,False,232,国道232号,trunk,True,125.46,"LINESTRING (141.6555479 44.3105701, 141.654412 44.3099439, 141.6543227 44.3098641)",2,
60615526,False,582,苫前停車場線,secondary,False,124.24,"LINESTRING (141.6581926 44.307277, 141.6583685 44.3083872)",,
60615526,False,582,苫前停車場線,secondary,True,61.147,"LINESTRING (141.6581926 44.307277, 141.6574289 44.3073381)",,
154255569,False,,,tertiary,False,89.184,"LINESTRING (141.6581926 44.307277, 141.6581615 44.3070955, 141.6581561 44.3070351, 141.6581645 44.3069883, 141.6581915 44.3069373, 141.6582375 44.3068893, 141.6582957 44.3068441, 141.6586831 44.306652)",,
60615527,False,,,tertiary,False,40.873,"LINESTRING (141.6583011 44.3095271, 141.6577912 44.3095716)",,
60615527,False,,,tertiary,True,24.299999999999997,"LINESTRING (141.6583011 44.3095271, 141.6584221 44.309486, 141.6584704 44.3094402, 141.6584955 44.3093774)",,
154255029,False,,,unclassified,False,137.839,"LINESTRING (141.658352 44.302278, 141.656829 44.302528, 141.656664 44.302556)",,
"[154254902, 154254604, 154254892]",False,,,unclassified,True,139.901,"LINESTRING (141.656664 44.302556, 141.656476 44.30259, 141.6559767 44.3026643, 141.6549477 44.3028281)",,yes
154255029,False,,,unclassified,True,137.839,"LINESTRING (141.656664 44.302556, 141.656829 44.302528, 141.658352 44.302278)",,
154255827,False,,,residential,True,205.828,"LINESTRING (141.656664 44.302556, 141.656656 44.302601, 141.656649 44.302635, 141.656609 44.30273, 141.656539 44.302955, 141.656539 44.303158, 141.65657 44.303333, 141.656758 44.303941, 141.656966 44.3043545)",,
154254627,False,,,unclassified,True,60.484,"LINESTRING (141.6549477 44.3028281, 141.6542054 44.302945)",,
154254883,False,,,unclassified,False,91.824,"LINESTRING (141.6549477 44.3028281, 141.6552013 44.3036337)",,
