osmid,highway,oneway,reversed,length,bridge,geometry,ref,name,lanes,maxspeed
1213988809,unclassified,False,True,16.473,,"LINESTRING (129.7112339 33.3374292, 129.711152 33.3372978)",,,,
"[1213988809, 1213988810, 134713764]",unclassified,False,False,307.8810000000001,yes,"LINESTRING (129.7112339 33.3374292, 129.7112969 33.3375396, 129.7113469 33.3376281, 129.7113733 33.337682, 129.7113825 33.3378436, 129.711377 33.338039, 129.7113371 33.3384833, 129.7113134 33.3386768, 129.711318 33.3387808, 129.711346 33.3388606, 129.7114003 33.3389268, 129.711542 33.3390359, 129.7119437 33.339335, 129.7122145 33.3395366, 129.7125259 33.339709)",,,,
"[1213988816, 1213988817, 1213988818]",unclassified,False,False,91.026,yes,"LINESTRING (129.7112339 33.3374292, 129.7111724 33.3374764, 129.7111357 33.3375449, 129.7110981 33.3376205, 129.7110205 33.3377153, 129.7109906 33.3377702, 129.7109471 33.3378857, 129.7109249 33.3380376, 129.7109121 33.3380811, 129.7108788 33.3381068, 129.7108105 33.3381253)",,,,
134713928,tertiary,False,False,111.564,,"LINESTRING (129.7061888 33.338273, 129.7073402 33.3385582)",,,,
134714211,unclassified,False,False,214.755,,"LINESTRING (129.7061888 33.338273, 129.705394 33.3400866)",,,,
"[134713928, 134713972, 1213990389, 1213990390, 134714037]",tertiary,False,True,138.326,yes,"LINESTRING (129.7061888 33.338273, 129.7059438 33.3382144, 129.7056124 33.3381292, 129.705543 33.3381116, 129.7048781 33.3379484, 129.7047634 33.3379139)",,,,
134713506,primary,False,True,228.026,,"LINESTRING (129.7073402 33.3385582, 129.7062991 33.3404153)",11,県道11号 日野松浦線,,40
134713928,tertiary,False,True,111.564,,"LINESTRING (129.7073402 33.3385582, 129.7061888 33.338273)",,,,
134713506,primary,False,False,151.47899999999998,,"LINESTRING (129.7073402 33.3385582, 129.707797 33.3377162, 129.7079224 33.3375756, 129.7080713 33.3374955, 129.7082028 33.3374631)",11,県道11号 日野松浦線,,40
"[134713928, 134714054]",tertiary,False,False,60.541000000000004,yes,"LINESTRING (129.7073402 33.3385582, 129.7078839 33.3386865, 129.7079665 33.3387086)",,,,
134714054,tertiary,False,True,15.452,yes,"LINESTRING (129.7081249 33.338751, 129.7079665 33.3387086)",,,,
134714332,tertiary,False,True,66.191,,"LINESTRING (129.7081249 33.338751, 129.7088104 33.3389134)",,,,
"[1213988824, 1213988822, 1213988823]",unclassified,False,False,147.75300000000001,yes,"LINESTRING (129.7081249 33.338751, 129.7081226 33.3386807, 129.7081784 33.3384742, 129.7082661 33.3381386, 129.7083389 33.3378529, 129.7083499 33.3378204, 129.7083738 33.3376813, 129.7083808 33.3374981, 129.7083835 33.3374446)",,,,
134714332,tertiary,False,False,66.191,,"LINESTRING (129.7088104 33.3389134, 129.7081249 33.338751)",,,,
134714332,tertiary,False,True,76.88,,"LINESTRING (129.7088104 33.3389134, 129.7096034 33.3391112)",,,,
134714457,tertiary,False,True,198.863,,"LINESTRING (129.7088104 33.3389134, 129.7081985 33.3406272)",,,,
"[1213988808, 134714457, 1213988807]",tertiary,False,False,230.106,yes,"LINESTRING (129.7088104 33.3389134, 129.7090227 33.3383096, 129.7090989 33.3380927, 129.7091727 33.3379641, 129.7091993 33.3379119, 129.7092858 33.3377791, 129.7099228 33.3370991)",,,,
134714332,tertiary,False,False,76.88,,"LINESTRING (129.7096034 33.3391112, 129.7088104 33.3389134)",,,,
134714332,tertiary,False,True,275.891,,"LINESTRING (129.7096034 33.3391112, 129.712449 33.3398215)",,,,
134714224,tertiary,False,True,272.77,,"LINESTRING (129.7096034 33.3391112, 129.7095775 33.3393092, 129.7095918 33.3395598, 129.709691 33.3415611)",,,,
134714040,unclassified,False,False,14.405,,"LINESTRING (129.7125259 33.339709, 129.712449 33.3398215)",,,,
"[1213988809, 1213988810, 134713764]",unclassified,False,True,307.88100000000003,yes,"LINESTRING (129.7125259 33.339709, 129.7122145 33.3395366, 129.7119437 33.339335, 129.711542 33.3390359, 129.7114003 33.3389268, 129.711346 33.3388606, 129.711318 33.3387808, 129.7113134 33.3386768, 129.7113371 33.3384833, 129.711377 33.338039, 129.7113825 33.3378436, 129.7113733 33.337682, 129.7113469 33.3376281, 129.7112969 33.3375396, 129.7112339 33.3374292)",,,,
134714404,unclassified,False,False,146.207,,"LINESTRING (129.7125259 33.339709, 129.713774 33.3400033, 129.7140404 33.3400668)",,,,
134714040,unclassified,False,True,14.405,,"LINESTRING (129.712449 33.3398215, 129.7125259 33.339709)",,,,
134714332,tertiary,False,False,275.891,,"LINESTRING (129.712449 33.3398215, 129.7096034 33.3391112)",,,,
134713958,unclassified,False,False,61.345,,"LINESTRING (129.712449 33.3398215, 129.712289 33.3400372, 129.7121473 33.3403106)",,,,
134714332,tertiary,False,True,100.667,,"LINESTRING (129.712449 33.3398215, 129.7126563 33.3399094, 129.7128813 33.3400504, 129.7130861 33.3402251, 129.7132232 33.3404264)",,,,
134714036,unclassified,False,False,37.525,,"LINESTRING (129.7140404 33.3400668, 129.714019 33.3404038)",,,,
134714404,unclassified,False,True,146.207,,"LINESTRING (129.7140404 33.3400668, 129.713774 33.3400033, 129.7125259 33.339709)",,,,
134714211,unclassified,False,False,91.68,,"LINESTRING (129.705394 33.3400866, 129.7062991 33.3404153)",,,,
134714211,unclassified,False,True,214.755,,"LINESTRING (129.705394 33.3400866, 129.7061888 33.338273)",,,,
"[134714540, 134714308]",unclassified,False,False,277.74399999999997,,"LINESTRING (129.705394 33.3400866, 129.7052624 33.3403407, 129.7051245 33.340727, 129.7050949 33.3408893, 129.7047442 33.3425168)",,,,
134713953,unclassified,False,False,76.124,,"LINESTRING (129.7121473 33.3403106, 129.7118216 33.3409388)",,,,
134714006,unclassified,False,False,59.331,,"LINESTRING (129.7121473 33.3403106, 129.712732 33.3405253)",,,,
134713958,unclassified,False,True,61.345,,"LINESTRING (129.7121473 33.3403106, 129.712289 33.3400372, 129.712449 33.3398215)",,,,
134714036,unclassified,False,True,37.525,,"LINESTRING (129.714019 33.3404038, 129.7140404 33.3400668)",,,,
134714047,unclassified,False,True,73.968,,"LINESTRING (129.714019 33.3404038, 129.7132232 33.3404264)",,,,
134713979,unclassified,False,True,46.936,,"LINESTRING (129.7132232 33.3404264, 129.712732 33.3405253)",,,,
134714047,unclassified,False,False,73.968,,"LINESTRING (129.7132232 33.3404264, 129.714019 33.3404038)",,,,
134714332,tertiary,False,False,100.667,,"LINESTRING (129.7132232 33.3404264, 129.7130861 33.3402251, 129.7128813 33.3400504, 129.7126563 33.3399094, 129.712449 33.3398215)",,,,
134714332,tertiary,False,True,112.716,,"LINESTRING (129.7132232 33.3404264, 129.7133184 33.3406276, 129.7133804 33.3408216, 129.7134049 33.3409867, 129.7134195 33.3414167)",,,,
134713506,primary,False,False,228.026,,"LINESTRING (129.7062991 33.3404153, 129.7073402 33.3385582)",11,県道11号 日野松浦線,,40
134714203,unclassified,False,True,32.827,,"LINESTRING (129.7062991 33.3404153, 129.7066486 33.3404589)",,,,
134714211,unclassified,False,True,91.68,,"LINESTRING (129.7062991 33.3404153, 129.705394 33.3400866)",,,,
134713506,primary,False,True,106.05199999999999,,"LINESTRING (129.7062991 33.3404153, 129.7058757 33.3412635, 129.7058683 33.3412782, 129.7058592 33.3412954)",11,県道11号 日野松浦線,,40
134713979,unclassified,False,False,46.936,,"LINESTRING (129.712732 33.3405253, 129.7132232 33.3404264)",,,,
134714006,unclassified,False,True,59.331,,"LINESTRING (129.712732 33.3405253, 129.7121473 33.3403106)",,,,
134714012,unclassified,False,True,43.004,,"LINESTRING (129.712732 33.3405253, 129.7127393 33.340912)",,,,
134714203,unclassified,False,False,45.414,,"LINESTRING (129.7071321 33.3405193, 129.7066486 33.3404589)",,,,
433855292,unclassified,False,True,92.473,,"LINESTRING (129.7071321 33.3405193, 129.7069533 33.3413374)",,,,
"[134714193, 134714049]",unclassified,False,False,51.399,yes,"LINESTRING (129.7071321 33.3405193, 129.7076342 33.3405742, 129.7076811 33.3405755)",,,,
134714457,tertiary,False,False,198.863,,"LINESTRING (129.7081985 33.3406272, 129.7088104 33.3389134)",,,,
134714457,tertiary,False,True,100.387,,"LINESTRING (129.7081985 33.3406272, 129.7078923 33.341493)",,,,
"[134714336, 134714049]",unclassified,False,True,48.46,yes,"LINESTRING (129.7081985 33.3406272, 129.7078021 33.3405789, 129.7076811 33.3405755)",,,,
134714012,unclassified,False,False,43.004,,"LINESTRING (129.7127393 33.340912, 129.712732 33.3405253)",,,,
134714043,unclassified,False,True,59.627,,"LINESTRING (129.7127393 33.340912, 129.7127793 33.3414472)",,,,
134714065,unclassified,False,True,85.301,,"LINESTRING (129.7127393 33.340912, 129.7118216 33.3409388)",,,,
134713953,unclassified,False,True,76.124,,"LINESTRING (129.7118216 33.3409388, 129.7121473 33.3403106)",,,,
134714065,unclassified,False,False,85.301,,"LINESTRING (129.7118216 33.3409388, 129.7127393 33.340912)",,,,
134714324,unclassified,False,False,61.407,,"LINESTRING (129.7118216 33.3409388, 129.7117175 33.3411528, 129.7117271 33.3413908, 129.7117343 33.3414737)",,,,
134713947,unclassified,False,False,61.572,,"LINESTRING (129.7140819 33.3413968, 129.7134195 33.3414167)",,,,
134713999,unclassified,False,True,55.583,,"LINESTRING (129.7140819 33.3413968, 129.7141105 33.3418961)",,,,
134714373,unclassified,False,False,88.926,,"LINESTRING (129.7069533 33.3413374, 129.7078923 33.341493)",,,,
433855292,unclassified,False,False,92.473,,"LINESTRING (129.7069533 33.3413374, 129.7071321 33.3405193)",,,,
433855292,unclassified,False,True,30.293,,"LINESTRING (129.7069533 33.3413374, 129.7068947 33.3416054)",,,,
134713946,unclassified,False,True,59.567,,"LINESTRING (129.7134195 33.3414167, 129.7127793 33.3414472)",,,,
134713947,unclassified,False,True,61.572,,"LINESTRING (129.7134195 33.3414167, 129.7140819 33.3413968)",,,,
134714332,tertiary,False,True,112.591,,"LINESTRING (129.7134195 33.3414167, 129.7134799 33.342428)",,,,
134714332,tertiary,False,False,112.716,,"LINESTRING (129.7134195 33.3414167, 129.7134049 33.3409867, 129.7133804 33.3408216, 129.7133184 33.3406276, 129.7132232 33.3404264)",,,,
134713931,unclassified,False,True,55.749,,"LINESTRING (129.7127793 33.3414472, 129.7128051 33.3419481)",,,,
134713946,unclassified,False,False,59.567,,"LINESTRING (129.7127793 33.3414472, 129.7134195 33.3414167)",,,,
134713982,unclassified,False,True,97.118,,"LINESTRING (129.7127793 33.3414472, 129.7117343 33.3414737)",,,,
134714043,unclassified,False,False,59.627,,"LINESTRING (129.7127793 33.3414472, 129.7127393 33.340912)",,,,
134713982,unclassified,False,False,97.118,,"LINESTRING (129.7117343 33.3414737, 129.7127793 33.3414472)",,,,
134714018,unclassified,False,True,57.907,,"LINESTRING (129.7117343 33.3414737, 129.7116528 33.34199)",,,,
134714324,unclassified,False,True,61.407000000000004,,"LINESTRING (129.7117343 33.3414737, 129.7117271 33.3413908, 129.7117175 33.3411528, 129.7118216 33.3409388)",,,,
134714373,unclassified,False,True,88.926,,"LINESTRING (129.7078923 33.341493, 129.7069533 33.3413374)",,,,
134714456,tertiary,False,False,33.56,,"LINESTRING (129.7078923 33.341493, 129.7082412 33.3415713)",,,,
134714457,tertiary,False,False,100.387,,"LINESTRING (129.7078923 33.341493, 129.7081985 33.3406272)",,,,
134714457,tertiary,False,True,74.311,,"LINESTRING (129.7078923 33.341493, 129.7077717 33.3419649, 129.7077278 33.342147)",,,,
134713936,unclassified,False,True,57.369,,"LINESTRING (129.7068947 33.3416054, 129.7063133 33.3414314)",,,,
134713938,unclassified,False,False,39.348,,"LINESTRING (129.7068947 33.3416054, 129.7068192 33.3419536)",,,,
433855292,unclassified,False,False,30.293,,"LINESTRING (129.7068947 33.3416054, 129.7069533 33.3413374)",,,,
134714224,tertiary,False,True,136.114,,"LINESTRING (129.709691 33.3415611, 129.7097472 33.3427843)",,,,
134714224,tertiary,False,False,272.77,,"LINESTRING (129.709691 33.3415611, 129.7095918 33.3395598, 129.7095775 33.3393092, 129.7096034 33.3391112)",,,,
134714456,tertiary,False,True,135.855,,"LINESTRING (129.709691 33.3415611, 129.7089919 33.3416196, 129.7086716 33.3416349, 129.7084717 33.341623, 129.7082412 33.3415713)",,,,
134713960,unclassified,False,True,57.155,,"LINESTRING (129.7141105 33.3418961, 129.7141403 33.3424095)",,,,
134713999,unclassified,False,False,55.583,,"LINESTRING (129.7141105 33.3418961, 129.7140819 33.3413968)",,,,
134713938,unclassified,False,False,84.302,,"LINESTRING (129.7068192 33.3419536, 129.7066574 33.3426996)",,,,
134713938,unclassified,False,True,39.348,,"LINESTRING (129.7068192 33.3419536, 129.7068947 33.3416054)",,,,
134714242,residential,False,False,142.59699999999998,,"LINESTRING (129.7068192 33.3419536, 129.7066219 33.3420287, 129.7065087 33.3420021, 129.7062538 33.3419164, 129.7061654 33.3419223, 129.7059672 33.3420406, 129.7058681 33.34215, 129.705677 33.3419755, 129.7055473 33.341919)",,,,
134714242,residential,False,True,88.756,,"LINESTRING (129.7068192 33.3419536, 129.7069552 33.3419397, 129.7071325 33.3419515, 129.7075077 33.3420897, 129.7077278 33.342147)",,,,
134713925,unclassified,False,True,107.142,,"LINESTRING (129.7128051 33.3419481, 129.7116528 33.34199)",,,,
134713931,unclassified,False,False,55.749,,"LINESTRING (129.7128051 33.3419481, 129.7127793 33.3414472)",,,,
134713934,unclassified,False,True,56.053,,"LINESTRING (129.7128051 33.3419481, 129.7128221 33.342452)",,,,
134713925,unclassified,False,False,107.142,,"LINESTRING (129.7116528 33.34199, 129.7128051 33.3419481)",,,,
134714007,unclassified,False,True,57.183,,"LINESTRING (129.7116528 33.34199, 129.7115578 33.3424981)",,,,
134714018,unclassified,False,False,57.907,,"LINESTRING (129.7116528 33.34199, 129.7117343 33.3414737)",,,,
134714457,tertiary,False,True,72.65,,"LINESTRING (129.7077278 33.342147, 129.7075587 33.3427849)",,,,
134714242,residential,False,False,88.75599999999999,,"LINESTRING (129.7077278 33.342147, 129.7075077 33.3420897, 129.7071325 33.3419515, 129.7069552 33.3419397, 129.7068192 33.3419536)",,,,
134714457,tertiary,False,False,74.311,,"LINESTRING (129.7077278 33.342147, 129.7077717 33.3419649, 129.7078923 33.341493)",,,,
134713920,unclassified,False,True,61.381,,"LINESTRING (129.7141403 33.3424095, 129.7134799 33.342428)",,,,
134713960,unclassified,False,False,57.155,,"LINESTRING (129.7141403 33.3424095, 129.7141105 33.3418961)",,,,
134713920,unclassified,False,False,61.381,,"LINESTRING (129.7134799 33.342428, 129.7141403 33.3424095)",,,,
134713990,unclassified,False,True,61.163,,"LINESTRING (129.7134799 33.342428, 129.7128221 33.342452)",,,,
134714332,tertiary,False,False,112.591,,"LINESTRING (129.7134799 33.342428, 129.7134195 33.3414167)",,,,
134714332,tertiary,False,True,60.468,,"LINESTRING (129.7134799 33.342428, 129.7135016 33.3429715)",,,,
134713934,unclassified,False,False,56.053,,"LINESTRING (129.7128221 33.342452, 129.7128051 33.3419481)",,,,
134713990,unclassified,False,False,61.163,,"LINESTRING (129.7128221 33.342452, 129.7134799 33.342428)",,,,
134713990,unclassified,False,True,117.556,,"LINESTRING (129.7128221 33.342452, 129.7115578 33.3424981)",,,,
134713974,unclassified,False,True,50.162,,"LINESTRING (129.7115578 33.3424981, 129.7115531 33.3429492)",,,,
134713990,unclassified,False,False,117.556,,"LINESTRING (129.7115578 33.3424981, 129.7128221 33.342452)",,,,
134714007,unclassified,False,False,57.183,,"LINESTRING (129.7115578 33.3424981, 129.7116528 33.34199)",,,,
134714225,unclassified,False,True,121.78899999999999,,"LINESTRING (129.7115578 33.3424981, 129.7107608 33.3425166, 129.7107595 33.3429458)",,,,
134713665,trunk,False,False,52.994,,"LINESTRING (129.7047442 33.3425168, 129.7053115 33.3425671)",204;383,国道204号,2,
"[134713665, 134711689, 134713596]",trunk,False,"[False, True]",129.355,yes,"LINESTRING (129.7047442 33.3425168, 129.7044427 33.3425276, 129.70431 33.342565, 129.7041398 33.3426421, 129.703566 33.342928, 129.7034865 33.3429614)",204;383,国道204号,2,
"[134714308, 134714540]",unclassified,False,True,277.74399999999997,,"LINESTRING (129.7047442 33.3425168, 129.7050949 33.3408893, 129.7051245 33.340727, 129.7052624 33.3403407, 129.705394 33.3400866)",,,,
134713665,trunk,False,True,52.994,,"LINESTRING (129.7053115 33.3425671, 129.7047442 33.3425168)",204;383,国道204号,2,
134713506,primary,False,False,75.34299999999999,,"LINESTRING (129.7053115 33.3425671, 129.7055076 33.3420088, 129.7055473 33.341919)",11,県道11号 日野松浦線,,40
134713665,trunk,False,False,125.88900000000001,,"LINESTRING (129.7053115 33.3425671, 129.7059485 33.3426298, 129.7066574 33.3426996)",204;383,国道204号,2,
134714244,unclassified,False,True,71.593,,"LINESTRING (129.7053115 33.3425671, 129.7052869 33.3427001, 129.7051723 33.3432003)",,,,
134713938,unclassified,False,True,84.302,,"LINESTRING (129.7066574 33.3426996, 129.7068192 33.3419536)",,,,
134713665,trunk,False,False,84.27000000000001,,"LINESTRING (129.7066574 33.3426996, 129.7068824 33.3427262, 129.7072531 33.3427584, 129.7075587 33.3427849)",204;383,国道204号,2,
134713665,trunk,False,True,125.88900000000001,,"LINESTRING (129.7066574 33.3426996, 129.7059485 33.3426298, 129.7053115 33.3425671)",204;383,国道204号,2,
134713665,trunk,False,False,99.533,,"LINESTRING (129.7075587 33.3427849, 129.7086231 33.3428877)",204;383,国道204号,2,
134714457,tertiary,False,False,72.65,,"LINESTRING (129.7075587 33.3427849, 129.7077278 33.342147)",,,,
134714457,tertiary,False,True,46.818,,"LINESTRING (129.7075587 33.3427849, 129.7074972 33.3432028)",,,,
134713665,trunk,False,True,84.27000000000001,,"LINESTRING (129.7075587 33.3427849, 129.7072531 33.3427584, 129.7068824 33.3427262, 129.7066574 33.3426996)",204;383,国道204号,2,
134714332,tertiary,False,False,60.468,,"LINESTRING (129.7135016 33.3429715, 129.7134799 33.342428)",,,,
134714332,tertiary,False,True,100.984,,"LINESTRING (129.7135016 33.3429715, 129.7135367 33.3438792)",,,,
134714058,tertiary,False,True,181.017,,"LINESTRING (129.7135016 33.3429715, 129.7126725 33.342962, 129.7115531 33.3429492)",,,,
134713974,unclassified,False,False,50.162,,"LINESTRING (129.7115531 33.3429492, 129.7115578 33.3424981)",,,,
134714058,tertiary,False,True,73.72,,"LINESTRING (129.7115531 33.3429492, 129.7107595 33.3429458)",,,,
134714058,tertiary,False,False,181.017,,"LINESTRING (129.7115531 33.3429492, 129.7126725 33.342962, 129.7135016 33.3429715)",,,,
134714205,unclassified,False,True,160.54500000000002,,"LINESTRING (129.7115531 33.3429492, 129.711553 33.3432451, 129.7114337 33.343346, 129.7110778 33.3433521, 129.7103522 33.3437193)",,,,
134714058,tertiary,False,False,73.72,,"LINESTRING (129.7107595 33.3429458, 129.7115531 33.3429492)",,,,
134714058,tertiary,False,True,89.706,,"LINESTRING (129.7107595 33.3429458, 129.7097938 33.3429468)",,,,
134714225,unclassified,False,False,121.78899999999999,,"LINESTRING (129.7107595 33.3429458, 129.7107608 33.3425166, 129.7115578 33.3424981)",,,,
134714058,tertiary,False,False,89.706,,"LINESTRING (129.7097938 33.3429468, 129.7107595 33.3429458)",,,,
134714224,tertiary,False,False,18.58,,"LINESTRING (129.7097938 33.3429468, 129.7097472 33.3427843)",,,,
134714224,tertiary,False,True,11.044,,"LINESTRING (129.7097938 33.3429468, 129.7097914 33.3430461)",,,,
134713685,trunk,False,True,11.002,,"LINESTRING (129.7097914 33.3430461, 129.709679 33.3430149)",204;383,国道204号,2,
134714224,tertiary,False,False,11.044,,"LINESTRING (129.7097914 33.3430461, 129.7097938 33.3429468)",,,,
134713685,trunk,False,False,91.827,,"LINESTRING (129.7097914 33.3430461, 129.7099184 33.3431359, 129.7101254 33.3434106, 129.7103418 33.3437041, 129.7103522 33.3437193)",204;383,国道204号,2,
134714457,tertiary,False,False,46.818,,"LINESTRING (129.7074972 33.3432028, 129.7075587 33.3427849)",,,,
"[134713994, 134714437, 134714501]",unclassified,False,True,233.00300000000001,,"LINESTRING (129.7074972 33.3432028, 129.7072957 33.3431835, 129.7070379 33.3431588, 129.7068197 33.3431379, 129.70677 33.343164, 129.7067448 33.3433001, 129.7066348 33.3433091, 129.7065361 33.343309, 129.7064047 33.3433046, 129.7062831 33.3432845, 129.7061309 33.3432336, 129.7060317 33.3431953, 129.7059253 33.3431703, 129.7057589 33.3431703, 129.7054935 33.3431782, 129.7053459 33.3431923, 129.7051723 33.3432003)",,,,
134714517,residential,False,False,108.11,,"LINESTRING (129.7074972 33.3432028, 129.7079959 33.3432893, 129.7083224 33.3433334, 129.7084834 33.3433533, 129.7086437 33.3433659)",,,,
134714019,unclassified,False,False,37.561,,"LINESTRING (129.7051723 33.3432003, 129.7048134 33.3433559)",,,,
134714244,unclassified,False,False,71.593,,"LINESTRING (129.7051723 33.3432003, 129.7052869 33.3427001, 129.7053115 33.3425671)",,,,
"[134713994, 134714437, 134714501]",unclassified,False,False,233.00299999999996,,"LINESTRING (129.7051723 33.3432003, 129.7053459 33.3431923, 129.7054935 33.3431782, 129.7057589 33.3431703, 129.7059253 33.3431703, 129.7060317 33.3431953, 129.7061309 33.3432336, 129.7062831 33.3432845, 129.7064047 33.3433046, 129.7065361 33.343309, 129.7066348 33.3433091, 129.7067448 33.3433001, 129.70677 33.343164, 129.7068197 33.3431379, 129.7070379 33.3431588, 129.7072957 33.3431835, 129.7074972 33.3432028)",,,,
134714019,unclassified,False,True,37.561,,"LINESTRING (129.7048134 33.3433559, 129.7051723 33.3432003)",,,,
134714517,residential,False,True,69.248,,"LINESTRING (129.7093406 33.3435207, 129.7092163 33.3435065, 129.7090725 33.34349, 129.7087355 33.3434475, 129.7086437 33.3433659)",,,,
134713685,trunk,False,True,30.639,,"LINESTRING (129.7112091 33.3449113, 129.7110253 33.3446825)",204;383,国道204号,2,
134713937,tertiary,False,True,35.168,,"LINESTRING (129.7112091 33.3449113, 129.7109486 33.3451408)",,,,
"[134713937, 134714537, 134714241]",tertiary,False,"[False, True]",135.965,yes,"LINESTRING (129.709699 33.3453929, 129.7100672 33.3455173, 129.7102284 33.3455429, 129.7103743 33.3455369, 129.7105252 33.3454849, 129.7106119 33.3454381, 129.7107931 33.3452779, 129.7109486 33.3451408)",,,,
435909819,unclassified,False,False,174.292,,"LINESTRING (129.709699 33.3453929, 129.7087622 33.3450484, 129.708004 33.3447223)",,,,
"[196800569, 134713506]",primary,False,True,16.955,yes,"LINESTRING (129.7083835 33.3374446, 129.7082305 33.3374563, 129.7082028 33.3374631)",11,県道11号 日野松浦線,,40
375269918,primary,False,True,151.392,,"LINESTRING (129.7083835 33.3374446, 129.7088446 33.337417, 129.7092363 33.3373897, 129.7094495 33.3373309, 129.7096998 33.3372257, 129.7099228 33.3370991)",11,県道11号 日野松浦線,,50
"[1213988824, 1213988822, 1213988823]",unclassified,False,True,147.753,yes,"LINESTRING (129.7083835 33.3374446, 129.7083808 33.3374981, 129.7083738 33.3376813, 129.7083499 33.3378204, 129.7083389 33.3378529, 129.7082661 33.3381386, 129.7081784 33.3384742, 129.7081226 33.3386807, 129.7081249 33.338751)",,,,
134714224,tertiary,False,False,136.114,,"LINESTRING (129.7097472 33.3427843, 129.709691 33.3415611)",,,,
134714224,tertiary,False,True,18.58,,"LINESTRING (129.7097472 33.3427843, 129.7097938 33.3429468)",,,,
1065986929,residential,False,False,206.04,,"LINESTRING (129.7097472 33.3427843, 129.7094922 33.3427915, 129.7089322 33.3424235, 129.7088387 33.3423602, 129.7086216 33.3421618, 129.7084198 33.3419312, 129.7082412 33.3415713)",,,,
134714517,residential,False,False,69.24799999999999,,"LINESTRING (129.7086437 33.3433659, 129.7087355 33.3434475, 129.7090725 33.34349, 129.7092163 33.3435065, 129.7093406 33.3435207)",,,,
134714517,residential,False,True,108.11,,"LINESTRING (129.7086437 33.3433659, 129.7084834 33.3433533, 129.7083224 33.3433334, 129.7079959 33.3432893, 129.7074972 33.3432028)",,,,
433855291,residential,False,True,53.848,,"LINESTRING (129.7086437 33.3433659, 129.708643 33.3431957, 129.7086149 33.3431442, 129.7086068 33.3430019, 129.7086231 33.3428877)",,,,
134713665,trunk,False,True,99.533,,"LINESTRING (129.7086231 33.3428877, 129.7075587 33.3427849)",204;383,国道204号,2,
"[134713665, 134713685, 134713590]",trunk,False,"[False, True]",99.209,yes,"LINESTRING (129.7086231 33.3428877, 129.7092263 33.342946, 129.7093949 33.3429623, 129.7096259 33.343003, 129.709679 33.3430149)",204;383,国道204号,2,
433855291,residential,False,False,53.848,,"LINESTRING (129.7086231 33.3428877, 129.7086068 33.3430019, 129.7086149 33.3431442, 129.708643 33.3431957, 129.7086437 33.3433659)",,,,
"[134714336, 134714049]",unclassified,False,False,48.46,yes,"LINESTRING (129.7076811 33.3405755, 129.7078021 33.3405789, 129.7081985 33.3406272)",,,,
"[134714193, 134714049]",unclassified,False,True,51.399,yes,"LINESTRING (129.7076811 33.3405755, 129.7076342 33.3405742, 129.7071321 33.3405193)",,,,
433855295,unclassified,False,False,211.345,,"LINESTRING (129.7076811 33.3405755, 129.7076307 33.3400803, 129.7076345 33.3398959, 129.7079665 33.3387086)",,,,
134714054,tertiary,False,False,15.452,yes,"LINESTRING (129.7079665 33.3387086, 129.7081249 33.338751)",,,,
"[134713928, 134714054]",tertiary,False,True,60.541000000000004,yes,"LINESTRING (129.7079665 33.3387086, 129.7078839 33.3386865, 129.7073402 33.3385582)",,,,
433855295,unclassified,False,True,211.345,,"LINESTRING (129.7079665 33.3387086, 129.7076345 33.3398959, 129.7076307 33.3400803, 129.7076811 33.3405755)",,,,
