osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,width,geometry,bridge,tunnel
147441469,,,,residential,False,True,124.68900000000001,,,"LINESTRING (138.6903116 35.6932281, 138.6901055 35.6933338, 138.689261 35.6937417, 138.6891234 35.6937986)",,
330996232,,216,万力小屋敷線,secondary,False,False,243.47299999999998,40,6,"LINESTRING (138.6903116 35.6932281, 138.6901072 35.6929446, 138.6899896 35.6927946, 138.6898768 35.6925814, 138.689822 35.6922338, 138.6896759 35.6917909, 138.6895541 35.6914242, 138.6895234 35.6913502, 138.6893853 35.6912039)",,
330996232,,216,万力小屋敷線,secondary,False,True,181.844,40,6,"LINESTRING (138.6903116 35.6932281, 138.6904724 35.6935223, 138.6906189 35.6938587, 138.6906926 35.693995, 138.6908525 35.694218, 138.6910298 35.6944544, 138.6912109 35.6946843)",,
147442054,,,,residential,False,False,78.583,,,"LINESTRING (138.6865168 35.6931697, 138.6857376 35.6934843)",,
167628313,2,,,tertiary,False,False,29.991999999999997,,,"LINESTRING (138.6865168 35.6931697, 138.6864421 35.6930105, 138.686393 35.6929195)",,
167628313,2,,,tertiary,False,True,111.27199999999999,,,"LINESTRING (138.6865168 35.6931697, 138.6867701 35.6936667, 138.6869875 35.6940945)",,
147441422,,,,unclassified,False,False,56.146,,,"LINESTRING (138.6848631 35.6937974, 138.6847738 35.6936513, 138.68465 35.6933246)",,
147442054,,,,residential,False,True,86.383,,,"LINESTRING (138.6848631 35.6937974, 138.6851951 35.6936957, 138.6857376 35.6934843)",,
147442516,,,,unclassified,False,True,156.352,,,"LINESTRING (138.6848631 35.6937974, 138.6849517 35.6939922, 138.6850914 35.694237, 138.6853419 35.6944367, 138.685516 35.6945661, 138.685987 35.6948067)",,
301715693,,,,residential,False,False,68.714,,,"LINESTRING (138.6848631 35.6937974, 138.6846071 35.6938883, 138.6845371 35.6937972, 138.6844857 35.6938086, 138.6843386 35.6936)",,
"[147441930, 147442182]",,,,unclassified,False,False,224.80399999999997,,,"LINESTRING (138.682567 35.6939245, 138.682685 35.6931054, 138.6826911 35.6930631, 138.6826957 35.6928121, 138.68267 35.6927512, 138.6826278 35.692679, 138.6826161 35.6925991, 138.6825997 35.6924755, 138.6824991 35.6921275, 138.6824489 35.6919349)",,
147442161,,,,unclassified,False,False,79.17099999999999,,,"LINESTRING (138.682567 35.6939245, 138.682656 35.6940995, 138.6826653 35.6942457, 138.6826934 35.6943824, 138.6827074 35.6946198)",,
147441469,,,,residential,False,False,6.95,,,"LINESTRING (138.6890533 35.6938244, 138.6891234 35.6937986)",,
147438123,,,,unclassified,False,False,269.806,,,"LINESTRING (138.6890533 35.6938244, 138.6889223 35.6935496, 138.6888607 35.6934272, 138.6883329 35.6927899, 138.6878936 35.6922749, 138.6877941 35.6921645, 138.6877428 35.6920898, 138.6877241 35.692028, 138.6876663 35.6917125)",,
311836892,,,,residential,False,True,189.397,,,"LINESTRING (138.6890533 35.6938244, 138.6889783 35.6938293, 138.6881049 35.6939126, 138.6871612 35.694041, 138.6869875 35.6940945)",,
147440670,,,,unclassified,False,True,120.21000000000001,,,"LINESTRING (138.6869875 35.6940945, 138.68694 35.694139, 138.685987 35.6948067)",,
167628313,2,,,tertiary,False,False,111.27199999999999,,,"LINESTRING (138.6869875 35.6940945, 138.6867701 35.6936667, 138.6865168 35.6931697)",,
167628313,2,,,tertiary,False,True,202.36299999999994,,,"LINESTRING (138.6869875 35.6940945, 138.6870628 35.6942435, 138.6871269 35.6943605, 138.6871767 35.6944657, 138.6872368 35.6945859, 138.6873808 35.6948595, 138.687463 35.6950328, 138.6875503 35.6952004, 138.6877079 35.695478, 138.6878567 35.6957715)",,
311836892,,,,residential,False,False,189.39699999999996,,,"LINESTRING (138.6869875 35.6940945, 138.6871612 35.694041, 138.6881049 35.6939126, 138.6889783 35.6938293, 138.6890533 35.6938244)",,
267388316,2,214,休息山梨線,secondary,False,False,122.323,,,"LINESTRING (138.6924483 35.6942368, 138.6912109 35.6946843)",,
147440381,,,,unclassified,False,False,68.452,,,"LINESTRING (138.689254 35.694405, 138.6891234 35.6937986)",,
147438083,,,,unclassified,False,True,177.22900000000004,,,"LINESTRING (138.689254 35.694405, 138.6890673 35.6945972, 138.6887589 35.6950137, 138.6886089 35.6951805, 138.6885314 35.6953283, 138.6884024 35.6954191, 138.688395 35.6954873, 138.6884405 35.695522, 138.6885997 35.695676, 138.6886231 35.6957077)",,
147442545,,,,unclassified,False,False,111.958,,,"LINESTRING (138.689254 35.694405, 138.6893151 35.6944838, 138.6894236 35.694539, 138.6895711 35.6945912, 138.6897358 35.6947166, 138.689839 35.694845, 138.6900162 35.6951557)",,
147442161,,,,unclassified,False,True,79.17099999999999,,,"LINESTRING (138.6827074 35.6946198, 138.6826934 35.6943824, 138.6826653 35.6942457, 138.682656 35.6940995, 138.682567 35.6939245)",,
303247714,,,,unclassified,False,True,83.301,,,"LINESTRING (138.6827074 35.6946198, 138.6827308 35.694766, 138.6826985 35.69482, 138.6826115 35.6949654, 138.6825708 35.6950112, 138.6823376 35.6952735)",,
563884040,,,,residential,False,False,75.642,,,"LINESTRING (138.6827074 35.6946198, 138.6828855 35.6947261, 138.6829959 35.6948439, 138.6831768 35.6950583, 138.6832324 35.6951394)",,
147440670,,,,unclassified,False,False,120.21000000000001,,,"LINESTRING (138.685987 35.6948067, 138.68694 35.694139, 138.6869875 35.6940945)",,
147442516,,,,unclassified,False,False,156.352,,,"LINESTRING (138.685987 35.6948067, 138.685516 35.6945661, 138.6853419 35.6944367, 138.6850914 35.694237, 138.6849517 35.6939922, 138.6848631 35.6937974)",,
147442728,,,,unclassified,False,False,201.101,,,"LINESTRING (138.685987 35.6948067, 138.6861746 35.6949144, 138.6866605 35.6952257, 138.6869467 35.6953156, 138.6873364 35.6954795, 138.6876474 35.6956599, 138.6878567 35.6957715)",,
267388316,2,214,休息山梨線,secondary,False,False,139.979,,,"LINESTRING (138.6900162 35.6951557, 138.6886231 35.6957077)",,
267388316,2,214,休息山梨線,secondary,False,True,49.486,,,"LINESTRING (138.6900162 35.6951557, 138.6905043 35.6949534)",,
147442545,,,,unclassified,False,True,111.958,,,"LINESTRING (138.6900162 35.6951557, 138.689839 35.694845, 138.6897358 35.6947166, 138.6895711 35.6945912, 138.6894236 35.694539, 138.6893151 35.6944838, 138.689254 35.694405)",,
167628313,2,,,tertiary,False,True,25.064,,,"LINESTRING (138.6878567 35.6957715, 138.6879702 35.6959772)",,
147442728,,,,unclassified,False,True,201.101,,,"LINESTRING (138.6878567 35.6957715, 138.6876474 35.6956599, 138.6873364 35.6954795, 138.6869467 35.6953156, 138.6866605 35.6952257, 138.6861746 35.6949144, 138.685987 35.6948067)",,
167628313,2,,,tertiary,False,False,202.36299999999997,,,"LINESTRING (138.6878567 35.6957715, 138.6877079 35.695478, 138.6875503 35.6952004, 138.687463 35.6950328, 138.6873808 35.6948595, 138.6872368 35.6945859, 138.6871767 35.6944657, 138.6871269 35.6943605, 138.6870628 35.6942435, 138.6869875 35.6940945)",,
267388316,2,214,休息山梨線,secondary,False,False,66.138,,,"LINESTRING (138.6886231 35.6957077, 138.6879702 35.6959772)",,
267388316,2,214,休息山梨線,secondary,False,True,139.979,,,"LINESTRING (138.6886231 35.6957077, 138.6900162 35.6951557)",,
147438083,,,,unclassified,False,False,177.229,,,"LINESTRING (138.6886231 35.6957077, 138.6885997 35.695676, 138.6884405 35.695522, 138.688395 35.6954873, 138.6884024 35.6954191, 138.6885314 35.6953283, 138.6886089 35.6951805, 138.6887589 35.6950137, 138.6890673 35.6945972, 138.689254 35.694405)",,
"[301720505, 147438083]",,,,"['unclassified', 'residential']",False,True,22.162999999999997,,,"LINESTRING (138.6886231 35.6957077, 138.6886864 35.6958024, 138.6887237 35.6958888)",,
167628313,2,,,tertiary,False,False,25.064,,,"LINESTRING (138.6879702 35.6959772, 138.6878567 35.6957715)",,
267388316,2,214,休息山梨線,secondary,False,False,96.511,,,"LINESTRING (138.6879702 35.6959772, 138.6870035 35.6963473)",,
267388316,2,214,休息山梨線,secondary,False,True,66.138,,,"LINESTRING (138.6879702 35.6959772, 138.6886231 35.6957077)",,
167628313,2,,,tertiary,False,True,160.838,,,"LINESTRING (138.6879702 35.6959772, 138.6881187 35.6961338, 138.6883961 35.6963945, 138.6891499 35.69706)",,
147439273,2,,,tertiary,False,False,71.35,,,"LINESTRING (138.6840876 35.6916602, 138.6845573 35.6915778, 138.6848629 35.6915379)",,
"[147439273, 147442345, 147440179]",2,,,tertiary,False,"[False, True]",151.157,,,"LINESTRING (138.6840876 35.6916602, 138.6840372 35.6916739, 138.6831875 35.6918095, 138.6825891 35.6919149, 138.6825275 35.6919228, 138.6824489 35.6919349)",yes,
167623347,2,,,tertiary,False,True,78.96000000000001,,,"LINESTRING (138.6840876 35.6916602, 138.6840077 35.6915593, 138.6837197 35.6910175)",,
330996232,,216,万力小屋敷線,secondary,False,False,128.162,40,6,"LINESTRING (138.6893853 35.6912039, 138.6886067 35.6905624, 138.6883639 35.6904058)",,
330996232,,216,万力小屋敷線,secondary,False,True,243.47299999999998,40,6,"LINESTRING (138.6893853 35.6912039, 138.6895234 35.6913502, 138.6895541 35.6914242, 138.6896759 35.6917909, 138.689822 35.6922338, 138.6898768 35.6925814, 138.6899896 35.6927946, 138.6901072 35.6929446, 138.6903116 35.6932281)",,
1252797373,,,,residential,False,True,177.461,,,"LINESTRING (138.6893853 35.6912039, 138.6891731 35.691359, 138.6891747 35.6914626, 138.6887122 35.6915766, 138.6885144 35.6915571, 138.6876663 35.6917125)",,
330996232,,216,万力小屋敷線,secondary,False,False,24.472,40,6,"LINESTRING (138.6913857 35.695758, 138.6914436 35.695543)",,
330996232,,216,万力小屋敷線,secondary,False,True,83.25999999999999,40,6,"LINESTRING (138.6913857 35.695758, 138.6913079 35.6961283, 138.6911908 35.6964891)",,
330996232,,216,万力小屋敷線,secondary,False,False,83.25999999999999,40,6,"LINESTRING (138.6911908 35.6964891, 138.6913079 35.6961283, 138.6913857 35.695758)",,
"[301007850, 948056991]",,,,"['residential', 'tertiary']",False,True,232.32500000000002,,,"LINESTRING (138.6913336 35.6892914, 138.6903281 35.6896263, 138.6892983 35.6900138, 138.6889848 35.6901416)",,
301007850,,,,tertiary,False,True,40.343,,,"LINESTRING (138.6889848 35.6901416, 138.6885897 35.6903109)",,
301715649,,,,residential,False,False,49.969,,,"LINESTRING (138.6889848 35.6901416, 138.688866 35.6897027)",,
"[301007850, 948056991]",,,,"['residential', 'tertiary']",False,False,232.325,,,"LINESTRING (138.6889848 35.6901416, 138.6892983 35.6900138, 138.6903281 35.6896263, 138.6913336 35.6892914)",,
301715649,,,,residential,False,True,49.969,,,"LINESTRING (138.688866 35.6897027, 138.6889848 35.6901416)",,
147442666,,,,residential,False,True,93.44200000000001,,,"LINESTRING (138.688866 35.6897027, 138.6884935 35.6897918, 138.6885897 35.6903109)",,
267388316,2,214,休息山梨線,secondary,False,True,96.511,,,"LINESTRING (138.6870035 35.6963473, 138.6879702 35.6959772)",,
"[147437530, 267388316, 147443212]",2,"['214', '205']","['三日市場南線', '休息山梨線']",secondary,False,False,181.37699999999998,,,"LINESTRING (138.6870035 35.6963473, 138.6863839 35.6966, 138.6863329 35.6966228, 138.685311 35.6970596, 138.6852155 35.6970891)",yes,
301715681,,,,residential,False,False,110.603,,,"LINESTRING (138.6870035 35.6963473, 138.6869126 35.6962127, 138.6869103 35.6961022, 138.6868915 35.6960451, 138.6867227 35.6958356, 138.68665 35.6957404, 138.6865937 35.6955805, 138.6864882 35.6954662)",,
301720497,,,,residential,False,False,121.978,,,"LINESTRING (138.6870035 35.6963473, 138.6871154 35.6965422, 138.6871835 35.6965817, 138.6872467 35.6966172, 138.6873584 35.6967887, 138.6874263 35.6968301, 138.6876035 35.6968814, 138.6878463 35.6969385, 138.6879999 35.696977)",,
301715681,,,,residential,False,True,110.60300000000001,,,"LINESTRING (138.6864882 35.6954662, 138.6865937 35.6955805, 138.68665 35.6957404, 138.6867227 35.6958356, 138.6868915 35.6960451, 138.6869103 35.6961022, 138.6869126 35.6962127, 138.6870035 35.6963473)",,
301715689,,,,residential,False,True,10.268,,,"LINESTRING (138.6850899 35.6925532, 138.6851816 35.6924986)",,
"[301715685, 301715686]",,,,residential,False,False,117.26299999999998,,,"LINESTRING (138.6850899 35.6925532, 138.6847156 35.6922667, 138.6845939 35.6921529, 138.6845774 35.6920375, 138.6845211 35.6916704)",,
"[301715688, 301715686, 147441422]",,,,"['residential', 'unclassified']",False,True,113.245,,,"LINESTRING (138.6850899 35.6925532, 138.6845228 35.6928874, 138.6845905 35.6930959, 138.6846354 35.6932705, 138.68465 35.6933246)",,
167628313,2,,,tertiary,False,False,93.195,,,"LINESTRING (138.6860338 35.6921918, 138.6856503 35.6914137)",,
167628313,2,,,tertiary,False,True,87.176,,,"LINESTRING (138.6860338 35.6921918, 138.6861965 35.6925201, 138.686393 35.6929195)",,
301715689,,,,residential,False,False,84.24,,,"LINESTRING (138.6860338 35.6921918, 138.6855598 35.6923503, 138.6852843 35.6924527, 138.6851816 35.6924986)",,
147442054,,,,residential,False,True,78.583,,,"LINESTRING (138.6857376 35.6934843, 138.6865168 35.6931697)",,
147442054,,,,residential,False,False,86.383,,,"LINESTRING (138.6857376 35.6934843, 138.6851951 35.6936957, 138.6848631 35.6937974)",,
301715690,,,,residential,False,False,51.037,,,"LINESTRING (138.6857376 35.6934843, 138.6855498 35.6931664, 138.6855003 35.6930679)",,
301715689,,,,residential,False,False,10.268,,,"LINESTRING (138.6851816 35.6924986, 138.6850899 35.6925532)",,
301715689,,,,residential,False,True,84.24000000000001,,,"LINESTRING (138.6851816 35.6924986, 138.6852843 35.6924527, 138.6855598 35.6923503, 138.6860338 35.6921918)",,
301715690,,,,residential,False,True,69.59599999999999,,,"LINESTRING (138.6851816 35.6924986, 138.6852697 35.6926412, 138.6853466 35.6927803, 138.6854094 35.6929161, 138.6855003 35.6930679)",,
167628313,2,,,tertiary,False,False,87.176,,,"LINESTRING (138.686393 35.6929195, 138.6861965 35.6925201, 138.6860338 35.6921918)",,
167628313,2,,,tertiary,False,True,29.991999999999997,,,"LINESTRING (138.686393 35.6929195, 138.6864421 35.6930105, 138.6865168 35.6931697)",,
301715692,,,,residential,False,False,89.896,,,"LINESTRING (138.686393 35.6929195, 138.6862977 35.6929496, 138.68623 35.6929647, 138.6860852 35.692868, 138.6859848 35.6928927, 138.6857933 35.6929609, 138.6856275 35.6930159, 138.6855003 35.6930679)",,
301715690,,,,residential,False,False,69.596,,,"LINESTRING (138.6855003 35.6930679, 138.6854094 35.6929161, 138.6853466 35.6927803, 138.6852697 35.6926412, 138.6851816 35.6924986)",,
301715690,,,,residential,False,True,51.037,,,"LINESTRING (138.6855003 35.6930679, 138.6855498 35.6931664, 138.6857376 35.6934843)",,
301715692,,,,residential,False,False,82.099,,,"LINESTRING (138.6855003 35.6930679, 138.685401 35.6931126, 138.6852035 35.6931724, 138.6850619 35.6932189, 138.6849016 35.6932599, 138.6847518 35.6932957, 138.68465 35.6933246)",,
301715692,,,,residential,False,True,89.896,,,"LINESTRING (138.6855003 35.6930679, 138.6856275 35.6930159, 138.6857933 35.6929609, 138.6859848 35.6928927, 138.6860852 35.692868, 138.68623 35.6929647, 138.6862977 35.6929496, 138.686393 35.6929195)",,
"[301715688, 301715686, 147441422]",,,,"['unclassified', 'residential']",False,False,113.245,,,"LINESTRING (138.68465 35.6933246, 138.6846354 35.6932705, 138.6845905 35.6930959, 138.6845228 35.6928874, 138.6850899 35.6925532)",,
147441422,,,,unclassified,False,True,56.146,,,"LINESTRING (138.68465 35.6933246, 138.6847738 35.6936513, 138.6848631 35.6937974)",,
301715692,,,,residential,False,True,82.099,,,"LINESTRING (138.68465 35.6933246, 138.6847518 35.6932957, 138.6849016 35.6932599, 138.6850619 35.6932189, 138.6852035 35.6931724, 138.685401 35.6931126, 138.6855003 35.6930679)",,
301715693,,,,residential,False,True,68.714,,,"LINESTRING (138.6843386 35.6936, 138.6844857 35.6938086, 138.6845371 35.6937972, 138.6846071 35.6938883, 138.6848631 35.6937974)",,
301720497,,,,residential,False,True,25.097,,,"LINESTRING (138.6882516 35.6969563, 138.6881473 35.6970115, 138.6880744 35.6969957, 138.6879999 35.696977)",,
330996232,,216,万力小屋敷線,secondary,False,True,24.472,40,6,"LINESTRING (138.6914436 35.695543, 138.6913857 35.695758)",,
301720503,,,,residential,False,False,66.695,,,"LINESTRING (138.6914436 35.695543, 138.6912126 35.6955978, 138.6910401 35.6956221, 138.6909642 35.695581, 138.6908482 35.6954182)",,
330996232,,216,万力小屋敷線,secondary,False,False,101.87700000000001,40,6,"LINESTRING (138.6914436 35.695543, 138.6914759 35.6954316, 138.691494 35.6952952, 138.691483 35.6951373, 138.6914345 35.6950131, 138.691406 35.6949565, 138.6912109 35.6946843)",,
267388316,2,214,休息山梨線,secondary,False,False,49.486,,,"LINESTRING (138.6905043 35.6949534, 138.6900162 35.6951557)",,
267388316,2,214,休息山梨線,secondary,False,True,70.477,,,"LINESTRING (138.6905043 35.6949534, 138.6912109 35.6946843)",,
301720503,,,,residential,False,True,60.298,,,"LINESTRING (138.6905043 35.6949534, 138.6906721 35.6951814, 138.6908032 35.6953551, 138.6908482 35.6954182)",,
301720503,,,,residential,False,False,60.298,,,"LINESTRING (138.6908482 35.6954182, 138.6908032 35.6953551, 138.6906721 35.6951814, 138.6905043 35.6949534)",,
301720503,,,,residential,False,True,66.695,,,"LINESTRING (138.6908482 35.6954182, 138.6909642 35.695581, 138.6910401 35.6956221, 138.6912126 35.6955978, 138.6914436 35.695543)",,
301720504,,,,residential,False,False,202.58499999999998,,,"LINESTRING (138.6908482 35.6954182, 138.6905572 35.6955138, 138.6904169 35.6955586, 138.6901271 35.6955736, 138.6900006 35.6956464, 138.6899063 35.6956819, 138.6897454 35.6956856, 138.689566 35.6956819, 138.6893912 35.6956987, 138.6892486 35.6957342, 138.6890693 35.6957641, 138.6889405 35.6958033, 138.6888048 35.6958425, 138.6887237 35.6958888)",,
301720504,,,,residential,False,True,202.58499999999998,,,"LINESTRING (138.6887237 35.6958888, 138.6888048 35.6958425, 138.6889405 35.6958033, 138.6890693 35.6957641, 138.6892486 35.6957342, 138.6893912 35.6956987, 138.689566 35.6956819, 138.6897454 35.6956856, 138.6899063 35.6956819, 138.6900006 35.6956464, 138.6901271 35.6955736, 138.6904169 35.6955586, 138.6905572 35.6955138, 138.6908482 35.6954182)",,
"[301720505, 147438083]",,,,"['residential', 'unclassified']",False,False,22.162999999999997,,,"LINESTRING (138.6887237 35.6958888, 138.6886864 35.6958024, 138.6886231 35.6957077)",,
"[301720505, 301720506]",,,,residential,False,"[False, True]",147.893,,,"LINESTRING (138.6887237 35.6958888, 138.6888761 35.6960517, 138.6890785 35.6963673, 138.6891751 35.6965802, 138.689294 35.696871, 138.6892647 35.6969855, 138.6891499 35.69706)",,
167628313,2,,,tertiary,False,False,160.83800000000002,,,"LINESTRING (138.6891499 35.69706, 138.6883961 35.6963945, 138.6881187 35.6961338, 138.6879702 35.6959772)",,
"[301720505, 301720506]",,,,residential,False,"[False, True]",147.893,,,"LINESTRING (138.6891499 35.69706, 138.6892647 35.6969855, 138.689294 35.696871, 138.6891751 35.6965802, 138.6890785 35.6963673, 138.6888761 35.6960517, 138.6887237 35.6958888)",,
147442706,,,,tertiary,False,True,329.85600000000005,,,"LINESTRING (138.6823376 35.6952735, 138.6825297 35.6953775, 138.6836029 35.6959737, 138.684221 35.696341, 138.684287 35.6963889, 138.6843761 35.6964536, 138.684586 35.696606, 138.684917 35.696859, 138.6852155 35.6970891)",,
303247714,,,,unclassified,False,False,83.301,,,"LINESTRING (138.6823376 35.6952735, 138.6825708 35.6950112, 138.6826115 35.6949654, 138.6826985 35.69482, 138.6827308 35.694766, 138.6827074 35.6946198)",,
301715685,,,,residential,False,False,39.66,,,"LINESTRING (138.6845211 35.6916704, 138.6848711 35.6916018, 138.6848629 35.6915379)",,
"[301715685, 301715686]",,,,residential,False,True,117.26299999999999,,,"LINESTRING (138.6845211 35.6916704, 138.6845774 35.6920375, 138.6845939 35.6921529, 138.6847156 35.6922667, 138.6850899 35.6925532)",,
"[383767345, 383767346]",,,,residential,False,False,128.09799999999998,,,"LINESTRING (138.6845211 35.6916704, 138.6844937 35.6915031, 138.6844412 35.6912238, 138.684106 35.6912687, 138.6840273 35.6912285, 138.6839166 35.6910723, 138.6837197 35.6910175)",,yes
147439273,2,,,tertiary,False,False,72.438,,,"LINESTRING (138.6848629 35.6915379, 138.6856503 35.6914137)",,
147439273,2,,,tertiary,False,True,71.35,,,"LINESTRING (138.6848629 35.6915379, 138.6845573 35.6915778, 138.6840876 35.6916602)",,
301715685,,,,residential,False,True,39.66,,,"LINESTRING (138.6848629 35.6915379, 138.6848711 35.6916018, 138.6845211 35.6916704)",,
167628313,2,,,tertiary,False,True,62.401,,,"LINESTRING (138.6843623 35.688566, 138.6844381 35.6887321, 138.6845122 35.6888995, 138.6845981 35.6890935)",,
330996232,,216,万力小屋敷線,secondary,False,True,24.306,40,6,"LINESTRING (138.6863852 35.6884692, 138.6864844 35.6886724)",,
301720497,,,,residential,False,False,25.097,,,"LINESTRING (138.6879999 35.696977, 138.6880744 35.6969957, 138.6881473 35.6970115, 138.6882516 35.6969563)",,
301720497,,,,residential,False,True,121.97799999999998,,,"LINESTRING (138.6879999 35.696977, 138.6878463 35.6969385, 138.6876035 35.6968814, 138.6874263 35.6968301, 138.6873584 35.6967887, 138.6872467 35.6966172, 138.6871835 35.6965817, 138.6871154 35.6965422, 138.6870035 35.6963473)",,
310338754,,,,residential,False,False,44.015,,,"LINESTRING (138.6879999 35.696977, 138.6880141 35.6968868, 138.6883275 35.6967189)",,
