osmid,lanes,ref,name,highway,maxspeed,est_width,oneway,reversed,length,geometry
141781042,,,,unclassified,,3.0m〜5.5m,False,False,45.239000000000004,"LINESTRING (139.5452782 35.7318742, 139.544999 35.731905, 139.5447825 35.731934)"
141781317,,245,新青梅街道,secondary,40,5.5m〜13.0m,False,False,105.273,"LINESTRING (139.5516629 35.7319018, 139.5511555 35.7318772, 139.5506611 35.7318568, 139.5504989 35.7318442)"
141781317,,245,新青梅街道,secondary,40,5.5m〜13.0m,False,True,103.92500000000001,"LINESTRING (139.5516629 35.7319018, 139.5522253 35.7319259, 139.5528121 35.7319584)"
141780957,,,,unclassified,,3.0m〜5.5m,False,False,17.896,"LINESTRING (139.5528121 35.7319584, 139.5527992 35.732119)"
141781066,,,,unclassified,,3.0m〜5.5m,False,False,24.335,"LINESTRING (139.5528121 35.7319584, 139.5528179 35.7317396)"
141781317,,245,新青梅街道,secondary,40,5.5m〜13.0m,False,True,132.779,"LINESTRING (139.5528121 35.7319584, 139.554281 35.7320225)"
141781317,,245,新青梅街道,secondary,40,5.5m〜13.0m,False,False,103.92500000000001,"LINESTRING (139.5528121 35.7319584, 139.5522253 35.7319259, 139.5516629 35.7319018)"
141780933,,,,unclassified,,3.0m〜5.5m,False,False,20.349,"LINESTRING (139.5452707 35.7320571, 139.5452782 35.7318742)"
141780840,,,,unclassified,,3.0m〜5.5m,False,True,39.75,"LINESTRING (139.5452707 35.7320571, 139.5454053 35.7320818, 139.5456463 35.7321378, 139.5456953 35.7321512)"
141780926,,,,residential,,3.0m〜5.5m,False,True,90.97999999999999,"LINESTRING (139.5452707 35.7320571, 139.5452694 35.7322134, 139.5452682 35.7323678, 139.5452715 35.732509, 139.5452865 35.732655, 139.5452641 35.732874)"
36504137,,,,tertiary,,5.5m〜13.0m,False,False,100.529,"LINESTRING (139.5546546 35.7320372, 139.5545215 35.7329348)"
141781317,,245,新青梅街道,secondary,40,5.5m〜13.0m,False,True,96.541,"LINESTRING (139.5546546 35.7320372, 139.5557241 35.7320288)"
141781048,,,伏見稲荷通り,unclassified,,3.0m〜5.5m,False,False,43.526999999999994,"LINESTRING (139.5546546 35.7320372, 139.5546977 35.7317161, 139.5547009 35.7316477)"
141781317,,245,新青梅街道,secondary,40,5.5m〜13.0m,False,False,33.765,"LINESTRING (139.5546546 35.7320372, 139.554461 35.7320281, 139.5544046 35.7320275, 139.554281 35.7320225)"
141780893,,,,unclassified,,3.0m〜5.5m,False,False,38.327,"LINESTRING (139.5527992 35.732119, 139.552782 35.7324634)"
141780957,,,,unclassified,,3.0m〜5.5m,False,True,17.896,"LINESTRING (139.5527992 35.732119, 139.5528121 35.7319584)"
141781083,,,,unclassified,,3.0m〜5.5m,False,True,108.556,"LINESTRING (139.5527992 35.732119, 139.5516 35.732193)"
548851138,,,,residential,,,False,True,61.838,"LINESTRING (139.5460825 35.7322166, 139.5460883 35.7327727)"
141780840,,,,unclassified,,3.0m〜5.5m,False,False,35.699,"LINESTRING (139.5460825 35.7322166, 139.5457904 35.7321673, 139.5456953 35.7321512)"
141780840,,,,unclassified,,3.0m〜5.5m,False,True,69.001,"LINESTRING (139.5460825 35.7322166, 139.5465424 35.7323077, 139.5468329 35.7323222)"
141781083,,,,unclassified,,3.0m〜5.5m,False,False,108.556,"LINESTRING (139.5516 35.732193, 139.5527992 35.732119)"
141780983,,,,unclassified,,3.0m〜5.5m,False,False,57.672000000000004,"LINESTRING (139.5516 35.732193, 139.5516083 35.7325947, 139.551752 35.732587)"
141781012,,,,unclassified,,3.0m〜5.5m,False,False,95.10900000000001,"LINESTRING (139.5516 35.732193, 139.550931 35.732243, 139.5505495 35.7322564)"
141780920,,,,unclassified,,3.0m〜5.5m,False,True,46.062,"LINESTRING (139.5505495 35.7322564, 139.5504989 35.7318442)"
141781012,,,,unclassified,,3.0m〜5.5m,False,True,95.10900000000001,"LINESTRING (139.5505495 35.7322564, 139.550931 35.732243, 139.5516 35.732193)"
"[141781082, 141781151]",,,,unclassified,,3.0m〜5.5m,False,"[False, True]",140.23499999999999,"LINESTRING (139.5505495 35.7322564, 139.5505347 35.7327405, 139.550511 35.7328893, 139.550531 35.7331789, 139.5505459 35.7332917, 139.5505875 35.7335125)"
141780853,,,,unclassified,,3.0m〜5.5m,False,False,51.088,"LINESTRING (139.5527789 35.732522, 139.5528089 35.7329808)"
141780893,,,,unclassified,,3.0m〜5.5m,False,True,6.522,"LINESTRING (139.5527789 35.732522, 139.552782 35.7324634)"
141781057,,,,unclassified,,3.0m〜5.5m,False,True,92.973,"LINESTRING (139.5527789 35.732522, 139.5522566 35.7325532, 139.551752 35.732587)"
141780977,,,,unclassified,,3.0m〜5.5m,False,True,51.683,"LINESTRING (139.551752 35.732587, 139.551758 35.73279, 139.5517637 35.7330517)"
141780983,,,,unclassified,,3.0m〜5.5m,False,True,57.672000000000004,"LINESTRING (139.551752 35.732587, 139.5516083 35.7325947, 139.5516 35.732193)"
141781057,,,,unclassified,,3.0m〜5.5m,False,False,92.973,"LINESTRING (139.551752 35.732587, 139.5522566 35.7325532, 139.5527789 35.732522)"
141781342,2,233,保谷街道,secondary,40,5.5m〜13.0m,False,True,52.535,"LINESTRING (139.5488829 35.7326001, 139.5485216 35.7322297)"
141781236,,,,unclassified,,3.0m〜5.5m,False,True,64.232,"LINESTRING (139.5488829 35.7326001, 139.5488775 35.7328895, 139.5488674 35.7331776)"
141781342,2,233,保谷街道,secondary,40,5.5m〜13.0m,False,False,136.791,"LINESTRING (139.5488829 35.7326001, 139.5489435 35.7326632, 139.5494931 35.7332353, 139.5498192 35.7335674)"
141780969,,,,residential,,3.0m〜5.5m,False,False,18.202,"LINESTRING (139.5452641 35.732874, 139.5452992 35.7330352)"
141781002,,,,residential,,3.0m〜5.5m,False,False,39.955,"LINESTRING (139.5452641 35.732874, 139.544822 35.732856)"
282910486,,,,residential,,,False,True,42.283,"LINESTRING (139.5452641 35.732874, 139.5457319 35.732854)"
141780926,,,,residential,,3.0m〜5.5m,False,False,90.98,"LINESTRING (139.5452641 35.732874, 139.5452865 35.732655, 139.5452715 35.732509, 139.5452682 35.7323678, 139.5452694 35.7322134, 139.5452707 35.7320571)"
141780853,,,,unclassified,,3.0m〜5.5m,False,True,51.088,"LINESTRING (139.5528089 35.7329808, 139.5527789 35.732522)"
141780870,,,,unclassified,,3.0m〜5.5m,False,True,70.274,"LINESTRING (139.5528089 35.7329808, 139.552033 35.7330329)"
141780929,,,,unclassified,,3.0m〜5.5m,False,False,34.649,"LINESTRING (139.5528089 35.7329808, 139.5528612 35.7332895)"
141780870,,,,unclassified,,3.0m〜5.5m,False,False,24.397,"LINESTRING (139.5517637 35.7330517, 139.552033 35.7330329)"
141780977,,,,unclassified,,3.0m〜5.5m,False,True,51.096,"LINESTRING (139.5517637 35.7330517, 139.5517812 35.733511)"
141780977,,,,unclassified,,3.0m〜5.5m,False,False,51.683,"LINESTRING (139.5517637 35.7330517, 139.551758 35.73279, 139.551752 35.732587)"
141780969,,,,residential,,3.0m〜5.5m,False,False,17.944,"LINESTRING (139.5452992 35.7330352, 139.5453566 35.7331897)"
141780969,,,,residential,,3.0m〜5.5m,False,True,18.202,"LINESTRING (139.5452992 35.7330352, 139.5452641 35.732874)"
141781236,,,,unclassified,,3.0m〜5.5m,False,False,64.232,"LINESTRING (139.5488674 35.7331776, 139.5488775 35.7328895, 139.5488829 35.7326001)"
141781236,,,,unclassified,,3.0m〜5.5m,False,True,49.371,"LINESTRING (139.5488674 35.7331776, 139.5488197 35.733484, 139.5487988 35.7336181)"
239955951,,,,residential,,,False,False,92.801,"LINESTRING (139.5488674 35.7331776, 139.5483747 35.733184, 139.5478449 35.7332465)"
141780929,,,,unclassified,,3.0m〜5.5m,False,False,34.459,"LINESTRING (139.5527936 35.7334686, 139.552784 35.7337784)"
141780929,,,,unclassified,,3.0m〜5.5m,False,True,20.829,"LINESTRING (139.5527936 35.7334686, 139.5528612 35.7332895)"
141781154,,,,unclassified,,3.0m〜5.5m,False,True,91.503,"LINESTRING (139.5527936 35.7334686, 139.5517812 35.733511)"
141780977,,,,unclassified,,3.0m〜5.5m,False,False,51.096,"LINESTRING (139.5517812 35.733511, 139.5517637 35.7330517)"
141781154,,,,unclassified,,3.0m〜5.5m,False,False,91.503,"LINESTRING (139.5517812 35.733511, 139.5527936 35.7334686)"
141781154,,,,unclassified,,3.0m〜5.5m,False,True,106.015,"LINESTRING (139.5517812 35.733511, 139.5506109 35.7335918)"
141781138,,,,unclassified,,3.0m〜5.5m,False,True,9.067,"LINESTRING (139.5505875 35.7335125, 139.5506109 35.7335918)"
141781154,,,,unclassified,,3.0m〜5.5m,False,False,9.067,"LINESTRING (139.5505875 35.7335125, 139.5506109 35.7335918)"
141781151,,,,unclassified,,3.0m〜5.5m,False,False,69.616,"LINESTRING (139.5505875 35.7335125, 139.5498192 35.7335674)"
"[141781082, 141781151]",,,,unclassified,,3.0m〜5.5m,False,"[False, True]",140.23499999999999,"LINESTRING (139.5505875 35.7335125, 139.5505459 35.7332917, 139.550531 35.7331789, 139.550511 35.7328893, 139.5505347 35.7327405, 139.5505495 35.7322564)"
141780913,,,,residential,,3.0m〜5.5m,False,False,27.675,"LINESTRING (139.5455168 35.7337416, 139.5455879 35.7339837)"
141780969,,,,residential,,3.0m〜5.5m,False,True,27.6,"LINESTRING (139.5455168 35.7337416, 139.5454467 35.7335)"
141781018,,,,residential,,3.0m〜5.5m,False,False,61.398,"LINESTRING (139.5455168 35.7337416, 139.5448394 35.7337919)"
141781018,,,,residential,,3.0m〜5.5m,False,True,77.939,"LINESTRING (139.5455168 35.7337416, 139.5463792 35.7337066)"
141780991,,,,unclassified,,3.0m〜5.5m,False,True,29.552,"LINESTRING (139.5481873 35.7338398, 139.5482688 35.7340972)"
141781231,,,,residential,,3.0m〜5.5m,False,False,50.919,"LINESTRING (139.5481873 35.7338398, 139.5476232 35.7338351)"
141780840,,,,unclassified,,3.0m〜5.5m,False,False,72.954,"LINESTRING (139.5481873 35.7338398, 139.5480749 35.7336057, 139.5479241 35.7333744, 139.5478449 35.7332465)"
141781231,,,,residential,,3.0m〜5.5m,False,False,75.598,"LINESTRING (139.5464254 35.7339769, 139.5455879 35.7339837)"
239955921,,,,residential,,,False,False,30.344,"LINESTRING (139.5464254 35.7339769, 139.5463792 35.7337066)"
141781231,,,,residential,,3.0m〜5.5m,False,True,104.21,"LINESTRING (139.5464254 35.7339769, 139.5467361 35.733978, 139.5471188 35.7339141, 139.5475348 35.7338344, 139.5475605 35.7338346)"
141780991,,,,unclassified,,3.0m〜5.5m,False,False,29.552,"LINESTRING (139.5482688 35.7340972, 139.5481873 35.7338398)"
141780991,,,,unclassified,,3.0m〜5.5m,False,True,38.332,"LINESTRING (139.5482688 35.7340972, 139.5483668 35.734276, 139.5484388 35.7343729, 139.5484606 35.7344041)"
282910509,,,,residential,,,False,True,58.129999999999995,"LINESTRING (139.5482688 35.7340972, 139.5479737 35.734116, 139.5476257 35.7341137)"
141780913,,,,residential,,3.0m〜5.5m,False,True,27.675,"LINESTRING (139.5455879 35.7339837, 139.5455168 35.7337416)"
141781231,,,,residential,,3.0m〜5.5m,False,True,75.598,"LINESTRING (139.5455879 35.7339837, 139.5464254 35.7339769)"
141781202,,,,residential,,3.0m〜5.5m,False,True,53.006,"LINESTRING (139.5455879 35.7339837, 139.5456114 35.7341336, 139.5455548 35.7344339, 139.5455524 35.7344556)"
36504137,,,,tertiary,,5.5m〜13.0m,False,True,44.614,"LINESTRING (139.5543755 35.7340033, 139.5544319 35.7336047)"
141781054,,,,unclassified,,3.0m〜5.5m,False,True,31.9,"LINESTRING (139.5543755 35.7340033, 139.5547289 35.7340006)"
36504137,,,,tertiary,,5.5m〜13.0m,False,False,144.275,"LINESTRING (139.5543755 35.7340033, 139.5542926 35.7346174, 139.5542017 35.7352931)"
141780929,,,,unclassified,,3.0m〜5.5m,False,True,40.902,"LINESTRING (139.5527114 35.7342202, 139.5527816 35.7338568)"
141780986,,,,unclassified,,3.0m〜5.5m,False,True,28.218,"LINESTRING (139.5527114 35.7342202, 139.5526855 35.7344731)"
141781176,,,,unclassified,,3.0m〜5.5m,False,True,72.70400000000001,"LINESTRING (139.5527114 35.7342202, 139.552387 35.73426, 139.551917 35.734328)"
141780986,,,,unclassified,,3.0m〜5.5m,False,False,28.218,"LINESTRING (139.5526855 35.7344731, 139.5527114 35.7342202)"
141780986,,,,unclassified,,3.0m〜5.5m,False,True,32.129,"LINESTRING (139.5526855 35.7344731, 139.552624 35.7347577)"
141780896,,,,unclassified,,3.0m〜5.5m,False,True,83.41499999999999,"LINESTRING (139.5526855 35.7344731, 139.5522962 35.7345013, 139.5522983 35.7349342)"
141781058,,,,unclassified,,3.0m〜5.5m,False,True,53.184,"LINESTRING (139.551917 35.734328, 139.5518321 35.7338547)"
141781176,,,,unclassified,,3.0m〜5.5m,False,False,72.70400000000001,"LINESTRING (139.551917 35.734328, 139.552387 35.73426, 139.5527114 35.7342202)"
141781176,,,,unclassified,,3.0m〜5.5m,False,True,73.028,"LINESTRING (139.551917 35.734328, 139.551386 35.734396, 139.551116 35.7344192)"
141780950,,,,unclassified,,3.0m〜5.5m,False,False,3.5,"LINESTRING (139.5484979 35.7344127, 139.5484606 35.7344041)"
141781061,,,,unclassified,,3.0m〜5.5m,False,True,23.53,"LINESTRING (139.5484979 35.7344127, 139.5485484 35.7344477, 139.5486733 35.7345685)"
141781236,,,,unclassified,,3.0m〜5.5m,False,False,95.709,"LINESTRING (139.5484979 35.7344127, 139.5485807 35.7343723, 139.5486156 35.7343351, 139.5487216 35.7340843, 139.548753 35.7338814, 139.5487988 35.7336181)"
141781176,,,,unclassified,,3.0m〜5.5m,False,True,29.408,"LINESTRING (139.551116 35.7344192, 139.5507904 35.7344288)"
141781176,,,,unclassified,,3.0m〜5.5m,False,False,73.028,"LINESTRING (139.551116 35.7344192, 139.551386 35.734396, 139.551917 35.734328)"
260421349,,,,unclassified,,,False,True,61.069,"LINESTRING (139.551116 35.7344192, 139.5510704 35.7342248, 139.551108 35.7341812, 139.551057 35.733886)"
141781138,,,,unclassified,,3.0m〜5.5m,False,False,57.729,"LINESTRING (139.5507904 35.7344288, 139.5506626 35.7339201)"
141781176,,,,unclassified,,3.0m〜5.5m,False,False,29.408,"LINESTRING (139.5507904 35.7344288, 139.551116 35.7344192)"
1041942493,,,,unclassified,,3.0m〜5.5m,False,False,16.768,"LINESTRING (139.5507904 35.7344288, 139.5508115 35.7345161, 139.5507792 35.7345721)"
141781167,,,,unclassified,,3.0m〜5.5m,False,False,40.473,"LINESTRING (139.555212 35.734666, 139.5548558 35.7348871)"
141781209,,,,unclassified,,,False,False,77.3,"LINESTRING (139.555212 35.734666, 139.5549895 35.7339947)"
141780867,,,,unclassified,,,False,True,29.403000000000002,"LINESTRING (139.555212 35.734666, 139.555412 35.734604, 139.5555202 35.7345816)"
141781209,,,,unclassified,,,False,True,78.66300000000001,"LINESTRING (139.555212 35.734666, 139.5552905 35.7349423, 139.5553155 35.735079, 139.5553547 35.7353629)"
141780986,,,,unclassified,,3.0m〜5.5m,False,False,32.129,"LINESTRING (139.552624 35.7347577, 139.5526855 35.7344731)"
141780986,,,,unclassified,,3.0m〜5.5m,False,True,19.492,"LINESTRING (139.552624 35.7347577, 139.5525539 35.7349235)"
198095976,,,,unclassified,,3.0m〜5.5m,False,True,105.162,"LINESTRING (139.552624 35.7347577, 139.5529654 35.7348253, 139.5531483 35.7348373, 139.5537779 35.7348149)"
141781169,,,,unclassified,,3.0m〜5.5m,False,False,31.278,"LINESTRING (139.5484201 35.7347755, 139.5484215 35.7348148, 139.5483767 35.7350212, 139.548356 35.7350489)"
141781169,,,,unclassified,,3.0m〜5.5m,False,True,41.987,"LINESTRING (139.5484201 35.7347755, 139.5484094 35.7345564, 139.5484438 35.7344353, 139.5484606 35.7344041)"
239955914,,,,residential,,3.0m〜5.5m,False,True,115.55100000000002,"LINESTRING (139.5484201 35.7347755, 139.5473324 35.734786, 139.5473288 35.7349118, 139.5472914 35.7349115)"
141781202,,,,residential,,3.0m〜5.5m,False,True,38.743,"LINESTRING (139.5455126 35.7348077, 139.5450888 35.734863)"
141781202,,,,residential,,3.0m〜5.5m,False,False,39.316,"LINESTRING (139.5455126 35.7348077, 139.5455358 35.7346021, 139.5455524 35.7344556)"
595774675,,,,residential,,,False,False,191.90300000000002,"LINESTRING (139.5455126 35.7348077, 139.5465678 35.734921, 139.5466145 35.7346708, 139.5463483 35.7345988, 139.5463506 35.7342178)"
198095976,,,,unclassified,,3.0m〜5.5m,False,False,10.391,"LINESTRING (139.553893 35.734813, 139.5537779 35.7348149)"
141781230,,,,unclassified,,3.0m〜5.5m,False,False,65.438,"LINESTRING (139.553893 35.734813, 139.5540797 35.7343882, 139.5541333 35.7342578)"
141781230,,,,unclassified,,3.0m〜5.5m,False,True,63.487,"LINESTRING (139.553893 35.734813, 139.553928 35.73488, 139.5540125 35.7350862, 139.5540978 35.7353584)"
141781131,,,,unclassified,,3.0m〜5.5m,False,False,10.452,"LINESTRING (139.5450888 35.734863, 139.5451295 35.734951)"
141781202,,,,residential,,3.0m〜5.5m,False,False,38.743,"LINESTRING (139.5450888 35.734863, 139.5455126 35.7348077)"
245303721,,,,unclassified,,3.0m〜5.5m,False,True,26.334,"LINESTRING (139.5450888 35.734863, 139.5448728 35.7347038)"
141780986,,,,unclassified,,3.0m〜5.5m,False,False,19.492,"LINESTRING (139.5525539 35.7349235, 139.552624 35.7347577)"
141781065,,,,unclassified,,3.0m〜5.5m,False,True,23.101,"LINESTRING (139.5525539 35.7349235, 139.5522983 35.7349342)"
141781173,,,,unclassified,,3.0m〜5.5m,False,False,39.645,"LINESTRING (139.5525539 35.7349235, 139.55256 35.73528)"
141781065,,,,unclassified,,3.0m〜5.5m,False,False,96.509,"LINESTRING (139.5511894 35.7349823, 139.5522572 35.7349374)"
141781342,2,233,保谷街道,secondary,40,5.5m〜13.0m,False,False,134.399,"LINESTRING (139.5511894 35.7349823, 139.552104 35.7359361)"
141781342,2,233,保谷街道,secondary,40,5.5m〜13.0m,False,True,44.996,"LINESTRING (139.5511894 35.7349823, 139.5508754 35.734668)"
239955912,,,,residential,,,False,False,41.184,"LINESTRING (139.545272 35.7352807, 139.5457212 35.7352157)"
245303716,,,,unclassified,,3.0m〜5.5m,False,True,9.958,"LINESTRING (139.545272 35.7352807, 139.5452358 35.7351961)"
245303722,,,,unclassified,,3.0m〜5.5m,False,False,18.668,"LINESTRING (139.545272 35.7352807, 139.5453475 35.735437)"
141780860,,,,unclassified,,3.0m〜5.5m,False,True,29.758,"LINESTRING (139.548356 35.7350489, 139.548297 35.7353122)"
141780905,,,,residential,,3.0m〜5.5m,False,False,95.784,"LINESTRING (139.548356 35.7350489, 139.5472948 35.735047)"
141781169,,,,unclassified,,3.0m〜5.5m,False,True,31.278,"LINESTRING (139.548356 35.7350489, 139.5483767 35.7350212, 139.5484215 35.7348148, 139.5484201 35.7347755)"
141780905,,,,residential,,3.0m〜5.5m,False,True,95.784,"LINESTRING (139.5472948 35.735047, 139.548356 35.7350489)"
239955923,,,,residential,,3.0m〜5.5m,False,False,15.07,"LINESTRING (139.5472948 35.735047, 139.5472914 35.7349115)"
239955923,,,,residential,,3.0m〜5.5m,False,True,23.713,"LINESTRING (139.5472948 35.735047, 139.5472886 35.7352602)"
141780885,,,,unclassified,,3.0m〜5.5m,False,False,89.688,"LINESTRING (139.5509429 35.7351513, 139.5509899 35.7353951, 139.5510086 35.7355159, 139.5510384 35.7359533)"
141780963,,,,unclassified,,3.0m〜5.5m,False,False,54.516999999999996,"LINESTRING (139.5509429 35.7351513, 139.5508587 35.7347294, 139.5508754 35.734668)"
