osmid,lanes,highway,oneway,reversed,length,ref,name,geometry,maxspeed,tunnel
723937542,1,unclassified,True,False,58.902,,,"LINESTRING (134.9505229 34.8593583, 134.9504216 34.8593809, 134.9499294 34.8593862, 134.9498895 34.8594086)",,
"[176970986, 723934076]",,unclassified,False,True,268.057,,,"LINESTRING (134.9498895 34.8594086, 134.9499178 34.8594842, 134.9503837 34.859496, 134.950435 34.8595306, 134.9508248 34.8599664, 134.9508105 34.8613204)",,
"[723937539, 723937540, 176972860]",,unclassified,False,True,127.33500000000001,,,"LINESTRING (134.9498895 34.8594086, 134.9504497 34.8594119, 134.9508022 34.8594169, 134.951285 34.8594157)",,yes
723937542,1,unclassified,True,False,66.449,,,"LINESTRING (134.9498895 34.8594086, 134.9499852 34.8594489, 134.9506059 34.8594492)",,
176972860,,unclassified,False,False,57.209,,,"LINESTRING (134.951912 34.859414, 134.951285 34.8594157)",,
176973023,,unclassified,False,False,47.827,,,"LINESTRING (134.951912 34.859414, 134.9522278 34.8597573)",,
"[176972295, 176973023]",,unclassified,False,True,117.57,,,"LINESTRING (134.951912 34.859414, 134.951153 34.858637, 134.9511032 34.858591)",,
723937535,,residential,False,False,4.641,,,"LINESTRING (134.9545049 34.8599288, 134.9545557 34.8599267)",,
176973215,,unclassified,False,False,202.394,,,"LINESTRING (134.9545049 34.8599288, 134.954694 34.86029, 134.954864 34.86095, 134.9550654 34.8616841)",,
176975231,,unclassified,False,True,200.5,,,"LINESTRING (134.9545049 34.8599288, 134.954434 34.859766, 134.954318 34.85949, 134.954208 34.859117, 134.954118 34.858899, 134.954098 34.85887, 134.953982 34.858526, 134.953853 34.8582091)",,
723937537,,unclassified,False,False,108.91300000000001,,,"LINESTRING (134.9545049 34.8599288, 134.9542734 34.8599688, 134.9541423 34.8600466, 134.9540153 34.8601624, 134.9539366 34.8602352, 134.9538439 34.8602865, 134.9536866 34.8603179, 134.9535273 34.8603726, 134.9534869 34.8603707)",,
176969872,,unclassified,False,True,69.238,,,"LINESTRING (134.9536171 34.860747, 134.9536251 34.8609347, 134.9535546 34.8611555, 134.9535624 34.861362)",,
176973023,,unclassified,False,True,176.781,,,"LINESTRING (134.9536171 34.860747, 134.953448 34.8606732, 134.9533331 34.8605924, 134.9532347 34.8604417, 134.9531823 34.8603394, 134.9529789 34.8601564, 134.9527821 34.8601726, 134.952314 34.8598367, 134.9522278 34.8597573)",,
723937538,,unclassified,False,False,44.28,,,"LINESTRING (134.9536171 34.860747, 134.953612 34.8606786, 134.953566 34.8605655, 134.953484 34.8604283, 134.9534869 34.8603707)",,
60420266,2,primary,False,False,13.346,75,小野藍本線,"LINESTRING (134.9585196 34.8612895, 134.9586192 34.8613774)",,
60420266,2,primary,False,True,150.611,75,小野藍本線,"LINESTRING (134.9585196 34.8612895, 134.9572921 34.8603839)",,
176974979,,unclassified,False,True,301.529,,,"LINESTRING (134.9585196 34.8612895, 134.9585196 34.8612157, 134.95847 34.8610276, 134.9584942 34.8608625, 134.9585064 34.8604972, 134.9587342 34.8597687, 134.9587677 34.8596201, 134.9588884 34.8592735, 134.958986 34.859045, 134.9591272 34.8586539)",,
176970986,,unclassified,False,True,146.049,,,"LINESTRING (134.9508105 34.8613204, 134.9507967 34.8626338)",,
723934073,,unclassified,False,False,59.693,,,"LINESTRING (134.9508105 34.8613204, 134.9514646 34.8613318)",,
"[176970986, 723934076]",,unclassified,False,False,268.05699999999996,,,"LINESTRING (134.9508105 34.8613204, 134.9508248 34.8599664, 134.950435 34.8595306, 134.9503837 34.859496, 134.9499178 34.8594842, 134.9498895 34.8594086)",,
176969406,2,trunk,True,False,8.394,175;427,小野バイパス,"LINESTRING (134.9520061 34.8613048, 134.9520356 34.8613763)",60,
723934075,,unclassified,True,False,52.897999999999996,,,"LINESTRING (134.9520061 34.8613048, 134.9514645 34.8613005, 134.9514646 34.8613318)",,
176974907,,unclassified,False,True,85.71,,,"LINESTRING (134.9535624 34.861362, 134.9526231 34.8613514)",,
176969872,,unclassified,False,False,69.238,,,"LINESTRING (134.9535624 34.861362, 134.9535546 34.8611555, 134.9536251 34.8609347, 134.9536171 34.860747)",,
723934070,,unclassified,False,True,73.712,,,"LINESTRING (134.9535624 34.861362, 134.9538132 34.8618606, 134.9538797 34.8619714)",,
60420266,2,primary,False,False,34.793,75,小野藍本線,"LINESTRING (134.9586192 34.8613774, 134.9588906 34.8615972)",,
60420266,2,primary,False,True,13.346,75,小野藍本線,"LINESTRING (134.9586192 34.8613774, 134.9585196 34.8612895)",,
176972499,,residential,False,True,60.613,,,"LINESTRING (134.9586192 34.8613774, 134.9580216 34.8616155)",,
176973215,,unclassified,False,True,12.115,,,"LINESTRING (134.9550945 34.8617904, 134.9550654 34.8616841)",,
176973629,,unclassified,False,False,85.32000000000001,,,"LINESTRING (134.9550945 34.8617904, 134.955186 34.862319, 134.955224 34.8625503)",,
176974408,,residential,False,True,167.145,,,"LINESTRING (134.9550945 34.8617904, 134.955754 34.861728, 134.956375 34.861857, 134.956669 34.861908, 134.9568956 34.8619188)",,
176972499,,residential,False,False,40.364,,,"LINESTRING (134.957011 34.861903, 134.9574369 34.8618048)",,
176974408,,residential,False,False,10.675,,,"LINESTRING (134.957011 34.861903, 134.9568956 34.8619188)",,
723937530,,residential,False,False,135.922,,,"LINESTRING (134.957011 34.861903, 134.9570531 34.8620375, 134.9570444 34.8621614, 134.9569409 34.8625118, 134.9570034 34.8628339, 134.9570214 34.8631062)",,
60420266,2,primary,False,False,89.766,75,小野藍本線,"LINESTRING (134.9593621 34.862107, 134.9593854 34.8621829, 134.9595379 34.8629011)",,
60420266,2,primary,False,True,72.328,75,小野藍本線,"LINESTRING (134.9593621 34.862107, 134.9592989 34.8619582, 134.9591599 34.8618218, 134.9588906 34.8615972)",,
176973629,,unclassified,False,False,104.825,,,"LINESTRING (134.955224 34.8625503, 134.955124 34.863029, 134.955131 34.863486)",,
176973629,,unclassified,False,True,85.32000000000001,,,"LINESTRING (134.955224 34.8625503, 134.955186 34.862319, 134.9550945 34.8617904)",,
723934068,,residential,False,False,110.053,,,"LINESTRING (134.955224 34.8625503, 134.9553043 34.8627568, 134.9554632 34.8629807, 134.9559439 34.8633101)",,
176970986,,unclassified,False,False,146.049,,,"LINESTRING (134.9507967 34.8626338, 134.9508105 34.8613204)",,
176970986,,unclassified,False,True,172.755,,,"LINESTRING (134.9507967 34.8626338, 134.9507859 34.8641874)",,
723934072,,tertiary,False,True,140.025,,,"LINESTRING (134.9507967 34.8626338, 134.951357 34.862793, 134.952244 34.8630527)",,
60420266,2,primary,False,False,88.322,75,小野藍本線,"LINESTRING (134.9595379 34.8629011, 134.959713 34.8636823)",,
60420266,2,primary,False,True,89.766,75,小野藍本線,"LINESTRING (134.9595379 34.8629011, 134.9593854 34.8621829, 134.9593621 34.862107)",,
176970701,,residential,False,True,76.207,,,"LINESTRING (134.9595379 34.8629011, 134.9590918 34.8629422, 134.958706 34.8629592)",,
176974470,,residential,False,True,40.135,,,"LINESTRING (134.958706 34.8629592, 134.9582663 34.8629698)",,
176970701,,residential,False,False,76.207,,,"LINESTRING (134.958706 34.8629592, 134.9590918 34.8629422, 134.9595379 34.8629011)",,
723937534,,residential,False,True,164.16,,,"LINESTRING (134.958706 34.8629592, 134.9586917 34.8628484, 134.9584243 34.8623563, 134.9584307 34.8622342, 134.9580216 34.8616155)",,
176974470,,residential,False,False,40.135,,,"LINESTRING (134.9582663 34.8629698, 134.958706 34.8629592)",,
176974470,,residential,False,True,114.59,,,"LINESTRING (134.9582663 34.8629698, 134.9570214 34.8631062)",,
723937531,,residential,False,False,159.422,,,"LINESTRING (134.9582663 34.8629698, 134.9582452 34.8627563, 134.9581676 34.862636, 134.9579842 34.8624731, 134.9578915 34.8624165, 134.9577944 34.8623599, 134.957665 34.8623156, 134.9576219 34.8622431, 134.9576262 34.8621386, 134.9575183 34.861974, 134.9574369 34.8618048)",,
1042346575,,tertiary,False,True,13.013,,,"LINESTRING (134.952244 34.8630527, 134.9523783 34.8630921)",,
723934072,,tertiary,False,False,140.025,,,"LINESTRING (134.952244 34.8630527, 134.951357 34.862793, 134.9507967 34.8626338)",,
1042346575,,tertiary,False,False,13.013,,,"LINESTRING (134.9523783 34.8630921, 134.952244 34.8630527)",,
127896388,2,trunk,True,False,191.80599999999998,175;427,小野バイパス,"LINESTRING (134.9523783 34.8630921, 134.9523636 34.862605, 134.9523405 34.8622452, 134.9523059 34.861909, 134.9522597 34.8616462, 134.9521554 34.8613854)",60,
176970031,,tertiary,False,True,185.939,,,"LINESTRING (134.9523783 34.8630921, 134.9530364 34.8632848, 134.9541146 34.8636075, 134.9542906 34.8636695)",,
176972890,,residential,False,False,48.204,,,"LINESTRING (134.9570214 34.8631062, 134.9565085 34.8632102)",,
176974470,,residential,False,False,114.59,,,"LINESTRING (134.9570214 34.8631062, 134.9582663 34.8629698)",,
723937530,,residential,False,True,135.922,,,"LINESTRING (134.9570214 34.8631062, 134.9570034 34.8628339, 134.9569409 34.8625118, 134.9570444 34.8621614, 134.9570531 34.8620375, 134.957011 34.861903)",,
176972430,,residential,False,False,78.372,,,"LINESTRING (134.955131 34.863486, 134.9552574 34.8634007, 134.9559439 34.8633101)",,
"[176974635, 176972519]",,unclassified,False,False,145.696,,,"LINESTRING (134.955131 34.863486, 134.955138 34.863531, 134.955153 34.863566, 134.955254 34.863802, 134.955494 34.864172, 134.9555593 34.8643308, 134.9555809 34.864496, 134.9555709 34.8646467, 134.9555088 34.8647002)",,
176973629,,unclassified,False,True,104.825,,,"LINESTRING (134.955131 34.863486, 134.955124 34.863029, 134.955224 34.8625503)",,
723934067,,residential,False,False,66.823,,,"LINESTRING (134.955131 34.863486, 134.9547983 34.8636607, 134.9545 34.8637901)",,
176970031,,tertiary,False,True,23.342,,,"LINESTRING (134.9542906 34.8636695, 134.9545 34.8637901)",,
176970031,,tertiary,False,False,185.93900000000002,,,"LINESTRING (134.9542906 34.8636695, 134.9541146 34.8636075, 134.9530364 34.8632848, 134.9523783 34.8630921)",,
723934070,,unclassified,False,False,198.147,,,"LINESTRING (134.9542906 34.8636695, 134.9543408 34.8635561, 134.9541889 34.8632614, 134.9541682 34.8631849, 134.9542061 34.8630942, 134.9542085 34.8630033, 134.9540146 34.8623315, 134.9540141 34.8621952, 134.9538797 34.8619714)",,
176970031,,tertiary,False,False,23.342,,,"LINESTRING (134.9545 34.8637901, 134.9542906 34.8636695)",,
176970031,,tertiary,False,True,137.065,,,"LINESTRING (134.9545 34.8637901, 134.9547268 34.8639531, 134.9549174 34.8641159, 134.9551921 34.8643858, 134.9555088 34.8647002)",,
"[723934064, 176970723]",,unclassified,False,False,48.294,,,"LINESTRING (134.9545 34.8637901, 134.9544483 34.8638919, 134.9544426 34.8642159)",,
723934067,,residential,False,True,66.823,,,"LINESTRING (134.9545 34.8637901, 134.9547983 34.8636607, 134.955131 34.863486)",,
176970986,,unclassified,False,False,172.755,,,"LINESTRING (134.9507859 34.8641874, 134.9507967 34.8626338)",,
"[440586138, 440586139, 176974429]",,unclassified,False,True,333.658,,,"LINESTRING (134.9507859 34.8641874, 134.9515862 34.864183, 134.9520273 34.864194, 134.952569 34.8641984, 134.9544426 34.8642159)",,yes
723934064,,unclassified,False,False,54.625,,,"LINESTRING (134.9544426 34.8642159, 134.9544339 34.8647071)",,
"[440586138, 440586139, 176974429]",,unclassified,False,False,333.658,,,"LINESTRING (134.9544426 34.8642159, 134.952569 34.8641984, 134.9520273 34.864194, 134.9515862 34.864183, 134.9507859 34.8641874)",,yes
"[723934064, 176970723]",,unclassified,False,True,48.294,,,"LINESTRING (134.9544426 34.8642159, 134.9544483 34.8638919, 134.9545 34.8637901)",,
"[60420266, 60420284]",2,primary,False,True,91.413,75,小野藍本線,"LINESTRING (134.9599768 34.8650512, 134.9598684 34.8643738, 134.9598392 34.864237)",,
176970031,,tertiary,False,False,61.988,,,"LINESTRING (134.9559415 34.86513, 134.9555088 34.8647002)",,
176970031,,tertiary,False,True,61.988,,,"LINESTRING (134.9555088 34.8647002, 134.9559415 34.86513)",,
176970031,,tertiary,False,False,137.065,,,"LINESTRING (134.9555088 34.8647002, 134.9551921 34.8643858, 134.9549174 34.8641159, 134.9547268 34.8639531, 134.9545 34.8637901)",,
"[176974635, 176972519]",,unclassified,False,True,145.696,,,"LINESTRING (134.9555088 34.8647002, 134.9555709 34.8646467, 134.9555809 34.864496, 134.9555593 34.8643308, 134.955494 34.864172, 134.955254 34.863802, 134.955153 34.863566, 134.955138 34.863531, 134.955131 34.863486)",,
723934066,,residential,False,False,98.385,,,"LINESTRING (134.9555088 34.8647002, 134.9554455 34.8647174, 134.9544339 34.8647071)",,
723934064,,unclassified,False,True,54.625,,,"LINESTRING (134.9544339 34.8647071, 134.9544426 34.8642159)",,
723934066,,residential,False,True,98.385,,,"LINESTRING (134.9544339 34.8647071, 134.9554455 34.8647174, 134.9555088 34.8647002)",,
"[176972890, 176972430]",,residential,False,"[False, True]",52.738,,,"LINESTRING (134.9559439 34.8633101, 134.956149 34.863283, 134.9565085 34.8632102)",,
176972430,,residential,False,True,78.372,,,"LINESTRING (134.9559439 34.8633101, 134.9552574 34.8634007, 134.955131 34.863486)",,
723934068,,residential,False,False,68.198,,,"LINESTRING (134.9559439 34.8633101, 134.9561504 34.8634709, 134.9561815 34.8636437, 134.9561539 34.8638475)",,
723934068,,residential,False,True,110.053,,,"LINESTRING (134.9559439 34.8633101, 134.9554632 34.8629807, 134.9553043 34.8627568, 134.955224 34.8625503)",,
723934069,,residential,False,False,113.096,,,"LINESTRING (134.9538797 34.8619714, 134.9542338 34.8618502, 134.9550654 34.8616841)",,
723934070,,unclassified,False,False,73.712,,,"LINESTRING (134.9538797 34.8619714, 134.9538132 34.8618606, 134.9535624 34.861362)",,
723934070,,unclassified,False,True,198.14700000000002,,,"LINESTRING (134.9538797 34.8619714, 134.9540141 34.8621952, 134.9540146 34.8623315, 134.9542085 34.8630033, 134.9542061 34.8630942, 134.9541682 34.8631849, 134.9541889 34.8632614, 134.9543408 34.8635561, 134.9542906 34.8636695)",,
176973215,,unclassified,False,False,12.115,,,"LINESTRING (134.9550654 34.8616841, 134.9550945 34.8617904)",,
176973215,,unclassified,False,True,202.394,,,"LINESTRING (134.9550654 34.8616841, 134.954864 34.86095, 134.954694 34.86029, 134.9545049 34.8599288)",,
723934069,,residential,False,True,113.096,,,"LINESTRING (134.9550654 34.8616841, 134.9542338 34.8618502, 134.9538797 34.8619714)",,
127896388,2,trunk,True,False,7.886,175;427,小野バイパス,"LINESTRING (134.9521554 34.8613854, 134.9521385 34.8613432, 134.9521285 34.861318)",60,
723934074,,unclassified,True,False,45.955,,,"LINESTRING (134.9521554 34.8613854, 134.9526194 34.8613838, 134.9526231 34.8613514)",,
176974907,,unclassified,False,False,85.71,,,"LINESTRING (134.9526231 34.8613514, 134.9535624 34.861362)",,
"[723934073, 440586146, 176974907]",,unclassified,False,True,105.726,,,"LINESTRING (134.9526231 34.8613514, 134.9522347 34.861347, 134.9519252 34.8613399, 134.9514646 34.8613318)",,yes
723934074,,unclassified,True,False,47.162,,,"LINESTRING (134.9526231 34.8613514, 134.9526097 34.8613243, 134.9521285 34.861318)",,
127896388,2,trunk,True,False,240.719,175;427,小野バイパス,"LINESTRING (134.9521285 34.861318, 134.9520606 34.8611467, 134.9518038 34.8606922, 134.9515096 34.8602826, 134.9507527 34.8594883)",60,
723934073,,unclassified,False,True,59.693,,,"LINESTRING (134.9514646 34.8613318, 134.9508105 34.8613204)",,
"[723934073, 440586146, 176974907]",,unclassified,False,False,105.726,,,"LINESTRING (134.9514646 34.8613318, 134.9519252 34.8613399, 134.9522347 34.861347, 134.9526231 34.8613514)",,yes
723934075,,unclassified,True,False,55.65,,,"LINESTRING (134.9514646 34.8613318, 134.9514729 34.8613699, 134.9520356 34.8613763)",,
176969406,2,trunk,True,False,188.116,175;427,小野バイパス,"LINESTRING (134.9520356 34.8613763, 134.9520651 34.8614627, 134.9521805 34.861935, 134.9522324 34.8622854, 134.952244 34.8630527)",60,
723936471,,residential,False,False,32.126,,,"LINESTRING (134.9527504 34.858371, 134.95284 34.8586504)",,
723936471,,residential,False,True,29.124,,,"LINESTRING (134.9527504 34.858371, 134.9526692 34.8581177)",,
723937525,,residential,False,False,90.324,,,"LINESTRING (134.9527504 34.858371, 134.9517879 34.8585609)",,
723936472,,residential,False,False,36.623,,,"LINESTRING (134.9517879 34.8585609, 134.9520308 34.8588231)",,
723936472,,residential,False,True,28.319,,,"LINESTRING (134.9517879 34.8585609, 134.9516 34.8583582)",,
723937525,,residential,False,True,90.324,,,"LINESTRING (134.9517879 34.8585609, 134.9527504 34.858371)",,
60420266,2,primary,False,False,35.356,75,小野藍本線,"LINESTRING (134.9563493 34.8596643, 134.9566215 34.8598906)",,
723937527,,residential,False,False,20.983,,,"LINESTRING (134.9563493 34.8596643, 134.9561935 34.8598031)",,
60420266,2,primary,False,True,163.439,75,小野藍本線,"LINESTRING (134.9563493 34.8596643, 134.9560252 34.8593775, 134.955055 34.8586496)",,
723937527,,residential,False,True,20.983,,,"LINESTRING (134.9561935 34.8598031, 134.9563493 34.8596643)",,
723937527,,residential,False,False,183.59699999999998,,,"LINESTRING (134.9561935 34.8598031, 134.9560355 34.8599436, 134.9556798 34.8598439, 134.9555435 34.8598147, 134.9554961 34.8595594, 134.955662 34.8594183, 134.9561935 34.8598031)",,
723937527,,residential,False,True,183.597,,,"LINESTRING (134.9561935 34.8598031, 134.955662 34.8594183, 134.9554961 34.8595594, 134.9555435 34.8598147, 134.9556798 34.8598439, 134.9560355 34.8599436, 134.9561935 34.8598031)",,
60420266,2,primary,False,False,36.405,75,小野藍本線,"LINESTRING (134.9566215 34.8598906, 134.9569207 34.8601072)",,
60420266,2,primary,False,True,35.356,75,小野藍本線,"LINESTRING (134.9566215 34.8598906, 134.9563493 34.8596643)",,
723937528,,residential,False,False,30.725,,,"LINESTRING (134.9566215 34.8598906, 134.9563941 34.8600944)",,
723937528,,residential,False,True,30.725,,,"LINESTRING (134.9563941 34.8600944, 134.9566215 34.8598906)",,
60420266,2,primary,False,False,45.771,75,小野藍本線,"LINESTRING (134.9569207 34.8601072, 134.9572921 34.8603839)",,
60420266,2,primary,False,True,36.405,75,小野藍本線,"LINESTRING (134.9569207 34.8601072, 134.9566215 34.8598906)",,
723937529,,residential,False,False,34.019999999999996,,,"LINESTRING (134.9569207 34.8601072, 134.9568158 34.8602481, 134.9567726 34.8603844)",,
723937529,,residential,False,False,177.304,,,"LINESTRING (134.9567726 34.8603844, 134.9567791 34.8605366, 134.9568352 34.8607012, 134.9569193 34.8608003, 134.956956 34.8608818, 134.956956 34.8609986, 134.9569042 34.8611136, 134.9568374 34.8612711, 134.9568007 34.861411, 134.9568956 34.8618658, 134.9568956 34.8619188)",,
723937529,,residential,False,True,34.019999999999996,,,"LINESTRING (134.9567726 34.8603844, 134.9568158 34.8602481, 134.9569207 34.8601072)",,
723937535,,residential,False,True,216.07400000000004,,,"LINESTRING (134.9567726 34.8603844, 134.9567167 34.8603562, 134.9563416 34.8601394, 134.9556923 34.8599293, 134.9553657 34.8598896, 134.9551499 34.859873, 134.9548555 34.8599144, 134.9545557 34.8599267)",,
176974408,,residential,False,True,10.675,,,"LINESTRING (134.9568956 34.8619188, 134.957011 34.861903)",,
176974408,,residential,False,False,167.145,,,"LINESTRING (134.9568956 34.8619188, 134.956669 34.861908, 134.956375 34.861857, 134.955754 34.861728, 134.9550945 34.8617904)",,
723937529,,residential,False,True,177.304,,,"LINESTRING (134.9568956 34.8619188, 134.9568956 34.8618658, 134.9568007 34.861411, 134.9568374 34.8612711, 134.9569042 34.8611136, 134.956956 34.8609986, 134.956956 34.8608818, 134.9569193 34.8608003, 134.9568352 34.8607012, 134.9567791 34.8605366, 134.9567726 34.8603844)",,
176972499,,residential,False,False,57.35,,,"LINESTRING (134.9574369 34.8618048, 134.9580216 34.8616155)",,
176972499,,residential,False,True,40.364,,,"LINESTRING (134.9574369 34.8618048, 134.957011 34.861903)",,
723937531,,residential,False,True,159.422,,,"LINESTRING (134.9574369 34.8618048, 134.9575183 34.861974, 134.9576262 34.8621386, 134.9576219 34.8622431, 134.957665 34.8623156, 134.9577944 34.8623599, 134.9578915 34.8624165, 134.9579842 34.8624731, 134.9581676 34.862636, 134.9582452 34.8627563, 134.9582663 34.8629698)",,
176972499,,residential,False,False,60.613,,,"LINESTRING (134.9580216 34.8616155, 134.9586192 34.8613774)",,
176972499,,residential,False,True,57.35,,,"LINESTRING (134.9580216 34.8616155, 134.9574369 34.8618048)",,
723937534,,residential,False,False,164.16,,,"LINESTRING (134.9580216 34.8616155, 134.9584307 34.8622342, 134.9584243 34.8623563, 134.9586917 34.8628484, 134.958706 34.8629592)",,
723937534,,residential,False,True,158.674,,,"LINESTRING (134.9580216 34.8616155, 134.9577507 34.8612319, 134.9576105 34.8610178, 134.9573452 34.8607735, 134.957246 34.8606001, 134.9572481 34.8604974, 134.9572921 34.8603839)",,
60420266,2,primary,False,False,62.745,75,小野藍本線,"LINESTRING (134.959713 34.8636823, 134.9598392 34.864237)",,
60420266,2,primary,False,True,88.322,75,小野藍本線,"LINESTRING (134.959713 34.8636823, 134.9595379 34.8629011)",,
28183105,2,tertiary,False,False,79.038,,,"LINESTRING (134.9525558 34.8570243, 134.9532385 34.8574618)",,
60420266,2,primary,False,False,88.2,75,小野藍本線,"LINESTRING (134.954324 34.8581306, 134.955055 34.8586496)",,
60420266,2,primary,False,True,124.189,75,小野藍本線,"LINESTRING (134.954324 34.8581306, 134.9536899 34.8576901, 134.9532385 34.8574618)",,
723936469,,unclassified,False,True,44.999,,,"LINESTRING (134.954324 34.8581306, 134.9542712 34.8581713, 134.953853 34.8582091)",,
176974233,,residential,False,True,3.329,,,"LINESTRING (134.9534576 34.8583013, 134.9534773 34.8582761)",,
176974233,,residential,False,False,62.076,,,"LINESTRING (134.9534576 34.8583013, 134.9532622 34.8585512, 134.9532018 34.858577, 134.9529587 34.8586263)",,
