osmid,highway,oneway,reversed,length,geometry,name,ref,maxspeed,lanes,bridge,access
31893808,tertiary,False,False,53.869,"LINESTRING (133.9243598 34.6516014, 133.9243678 34.6516856, 133.9243668 34.6520856)",,,,,,
34988256,tertiary,False,False,136.674,"LINESTRING (133.9243598 34.6516014, 133.9242237 34.6516294, 133.923819 34.6517195, 133.9229162 34.6519184)",大学病院通り,,,,,
181956924,tertiary,False,False,50.742,"LINESTRING (133.9243598 34.6516014, 133.9243315 34.6515167, 133.9241825 34.6511692)",,,,,,
31893808,tertiary,False,False,12.942,"LINESTRING (133.9243341 34.6544104, 133.9243284 34.6545267)",,,,,,
31893808,tertiary,False,True,21.229,"LINESTRING (133.9243341 34.6544104, 133.9243311 34.6542195)",,,,,,
181955390,unclassified,False,True,20.249,"LINESTRING (133.9243341 34.6544104, 133.9244479 34.6542542)",,,,,,
31893815,residential,True,False,39.932,"LINESTRING (133.9242482 34.6592747, 133.9242441 34.6596338)",,,,,,
182104622,unclassified,False,True,115.435,"LINESTRING (133.9242482 34.6592747, 133.9230382 34.6592625, 133.9229862 34.659262)",,,,,,
34988256,tertiary,False,True,13.404,"LINESTRING (133.92255 34.6520063, 133.9226919 34.6519762)",大学病院通り,,,,,
34236266,tertiary,False,False,16.003,"LINESTRING (133.92255 34.6520063, 133.9225635 34.6519081, 133.9225697 34.6518633)",,,,,,
34988256,tertiary,False,False,123.02000000000001,"LINESTRING (133.92255 34.6520063, 133.9224985 34.6520169, 133.9224125 34.6520358, 133.921382 34.6522593, 133.9212488 34.652286)",大学病院通り,,,,,
181955760,unclassified,True,False,74.513,"LINESTRING (133.92255 34.6520063, 133.9225917 34.6520744, 133.9226693 34.6522588, 133.9226984 34.6523683, 133.9227344 34.6524812, 133.922747 34.6526508)",枝川筋,,,,,
238747995,secondary,True,False,12.286,"LINESTRING (133.9194329 34.6563418, 133.9194141 34.6562324)",大元停車場線,173,40,,,
34236277,primary,True,False,75.222,"LINESTRING (133.9194329 34.6563418, 133.9196106 34.6563451, 133.9196861 34.656346, 133.9202552 34.6563521)",岡山児島線,21;162,,2,,
69566668,unclassified,False,False,12.034,"LINESTRING (133.9173786 34.6531838, 133.9172623 34.6532344)",,,,,,
34988256,tertiary,False,True,71.431,"LINESTRING (133.9173786 34.6531838, 133.9176331 34.6531131, 133.917662 34.6531066, 133.9181273 34.6530021)",大学病院通り,,,,,
181959375,tertiary,False,True,107.143,"LINESTRING (133.9173786 34.6531838, 133.9173989 34.653056, 133.9173966 34.6529185, 133.9173573 34.6522221)",,,,,,
238689332,secondary,True,False,56.603,"LINESTRING (133.9173786 34.6531838, 133.9172849 34.6530985, 133.9172187 34.6530345, 133.9169625 34.6528071)",大元停車場線,173,,,,
34988256,tertiary,False,False,16.734,"LINESTRING (133.9190473 34.6527991, 133.9188706 34.6528381)",大学病院通り,,,,,
34988256,tertiary,False,True,78.132,"LINESTRING (133.9190473 34.6527991, 133.9198738 34.6526217)",大学病院通り,,,,,
181956571,unclassified,False,False,71.254,"LINESTRING (133.9190473 34.6527991, 133.9193589 34.6533864)",,,,,,
34988256,tertiary,False,True,70.393,"LINESTRING (133.9181273 34.6530021, 133.9188706 34.6528381)",大学病院通り,,,,,
181959579,unclassified,False,True,83.448,"LINESTRING (133.9181273 34.6530021, 133.918564 34.653661)",,,,,,
34988256,tertiary,False,False,71.431,"LINESTRING (133.9181273 34.6530021, 133.917662 34.6531066, 133.9176331 34.6531131, 133.9173786 34.6531838)",大学病院通り,,,,,
181954295,secondary,False,True,12.662,"LINESTRING (133.914401 34.6509482, 133.9143575 34.6510563)",大元停車場線,173,,2,,
242567775,unclassified,False,False,102.28899999999999,"LINESTRING (133.9204543 34.6584105, 133.9205101 34.658411, 133.9205778 34.6584116, 133.9210338 34.6584154, 133.9211525 34.6584164, 133.9214791 34.6584191, 133.9215726 34.6584199)",,,30,,,
242567775,unclassified,False,True,99.947,"LINESTRING (133.9204543 34.6584105, 133.9203981 34.6584101, 133.920207 34.6584086, 133.9198362 34.6584058, 133.919562 34.6584004, 133.9195169 34.6583999, 133.9194681 34.6583957, 133.9193625 34.6583866)",,,30,,,
361579597,unclassified,True,False,47.190999999999995,"LINESTRING (133.9204543 34.6584105, 133.920453 34.6584793, 133.9204511 34.6585827, 133.9204451 34.658614, 133.920431 34.6586875, 133.9204249 34.6588335)",,,,,,
69566691,unclassified,False,False,109.022,"LINESTRING (133.9203733 34.6598159, 133.9204077 34.659818, 133.9209559 34.6598431, 133.9210961 34.6598496, 133.9215634 34.659871)",,,,,,
69566668,unclassified,False,False,56.092,"LINESTRING (133.9165663 34.65356, 133.9160554 34.653839)",,,,,,
181957510,unclassified,False,False,97.323,"LINESTRING (133.9165663 34.65356, 133.917224 34.654248)",,,,,,
181957510,unclassified,False,True,102.458,"LINESTRING (133.9165663 34.65356, 133.9158739 34.6528357)",,,,,,
69566668,unclassified,False,True,73.292,"LINESTRING (133.9165663 34.65356, 133.9170389 34.6533286, 133.9170972 34.6532994, 133.9172623 34.6532344)",,,,,,
69566668,unclassified,False,True,56.092,"LINESTRING (133.9160554 34.653839, 133.9165663 34.65356)",,,,,,
69566671,unclassified,True,False,66.289,"LINESTRING (133.9160554 34.653839, 133.9164981 34.654311)",,,,,,
181955294,unclassified,False,False,17.594,"LINESTRING (133.9160554 34.653839, 133.9159497 34.6537068)",,,,,,
69566671,unclassified,True,False,80.775,"LINESTRING (133.9167135 34.6545452, 133.9172138 34.6551438)",,,,,,
181956710,unclassified,False,True,57.206,"LINESTRING (133.9167135 34.6545452, 133.917224 34.654248)",,,,,,
181957577,unclassified,False,False,46.465,"LINESTRING (133.9167135 34.6545452, 133.916291 34.6547772)",,,,,,
69566671,unclassified,True,False,9.258,"LINESTRING (133.9172138 34.6551438, 133.917252 34.6552209)",,,,,,
181956483,unclassified,False,False,46.762,"LINESTRING (133.9172138 34.6551438, 133.9169294 34.6552005, 133.9167108 34.6551998)",,,,,,
182104918,unclassified,False,False,94.149,"LINESTRING (133.9173423 34.6563011, 133.91735 34.6563886, 133.9173485 34.6564349, 133.9173252 34.6571473)",,,,,,
242282207,primary,True,False,134.852,"LINESTRING (133.9173423 34.6563011, 133.9174912 34.6563039, 133.9188161 34.6563335)",岡山児島線,21;162,,2,,
182104936,unclassified,False,False,106.484,"LINESTRING (133.9227266 34.6595324, 133.9215627 34.6595095)",,,,,,
182105000,unclassified,True,False,40.197,"LINESTRING (133.9215634 34.659871, 133.9215627 34.6595095)",,,,,,
69566691,unclassified,False,True,109.022,"LINESTRING (133.9215634 34.659871, 133.9210961 34.6598496, 133.9209559 34.6598431, 133.9204077 34.659818, 133.9203733 34.6598159)",,,,,,
34236266,tertiary,False,True,74.17599999999999,"LINESTRING (133.9221647 34.6509342, 133.922307 34.6512563, 133.92232 34.6512857, 133.9224445 34.6515603)",,,,,,
181957522,unclassified,False,False,32.342,"LINESTRING (133.9230372 34.6511151, 133.9231634 34.6513868)",,,,,,
181957199,unclassified,False,True,96.308,"LINESTRING (133.9241825 34.6511692, 133.9231634 34.6513868)",,,,,,
181956924,tertiary,False,True,50.742,"LINESTRING (133.9241825 34.6511692, 133.9243315 34.6515167, 133.9243598 34.6516014)",,,,,,
181955581,unclassified,False,True,68.531,"LINESTRING (133.9231634 34.6513868, 133.9224445 34.6515603)",,,,,,
181957199,unclassified,False,False,96.308,"LINESTRING (133.9231634 34.6513868, 133.9241825 34.6511692)",,,,,,
181957522,unclassified,False,True,32.342,"LINESTRING (133.9231634 34.6513868, 133.9230372 34.6511151)",,,,,,
34236266,tertiary,False,True,35.585,"LINESTRING (133.9224445 34.6515603, 133.9225697 34.6518633)",,,,,,
181955581,unclassified,False,False,68.531,"LINESTRING (133.9224445 34.6515603, 133.9231634 34.6513868)",,,,,,
34236266,tertiary,False,False,74.17599999999999,"LINESTRING (133.9224445 34.6515603, 133.92232 34.6512857, 133.922307 34.6512563, 133.9221647 34.6509342)",,,,,,
181955063,unclassified,False,False,36.998,"LINESTRING (133.9173046 34.6517237, 133.9169016 34.6517521)",,,,,,
181959375,tertiary,False,False,55.629,"LINESTRING (133.9173046 34.6517237, 133.9173573 34.6522221)",,,,,,
181955063,unclassified,False,True,36.998,"LINESTRING (133.9169016 34.6517521, 133.9173046 34.6517237)",,,,,,
181957882,unclassified,False,False,32.58,"LINESTRING (133.9169016 34.6517521, 133.9169117 34.6518218, 133.9169514 34.6520422)",,,,,,
34988256,tertiary,False,False,21.5,"LINESTRING (133.9229162 34.6519184, 133.9226919 34.6519762)",大学病院通り,,,,,
34988256,tertiary,False,True,136.674,"LINESTRING (133.9229162 34.6519184, 133.923819 34.6517195, 133.9242237 34.6516294, 133.9243598 34.6516014)",大学病院通り,,,,,
181956730,unclassified,False,True,129.254,"LINESTRING (133.9145955 34.6520841, 133.915411 34.6530334)",,,,,,
181957912,unclassified,False,True,35.555,"LINESTRING (133.9145955 34.6520841, 133.9144933 34.6520288, 133.9142377 34.6519671)",,,,,,
181959484,unclassified,False,True,84.257,"LINESTRING (133.9145955 34.6520841, 133.9151389 34.651588, 133.915216 34.6515242)",,,,,,
31893808,tertiary,False,False,48.008,"LINESTRING (133.9243668 34.6520856, 133.9243594 34.6525173)",,,,,,
31893808,tertiary,False,True,53.869,"LINESTRING (133.9243668 34.6520856, 133.9243678 34.6516856, 133.9243598 34.6516014)",,,,,,
181960863,unclassified,False,True,128.703,"LINESTRING (133.9243668 34.6520856, 133.9239858 34.6521693, 133.9230074 34.6523842)",,,,,,
34988256,tertiary,False,False,53.555,"LINESTRING (133.9212488 34.652286, 133.9206899 34.6524295)",大学病院通り,,,,,
181955731,unclassified,False,True,6.9,"LINESTRING (133.9212488 34.652286, 133.9212258 34.6522269)",,,,,,
34988256,tertiary,False,True,123.01999999999998,"LINESTRING (133.9212488 34.652286, 133.921382 34.6522593, 133.9224125 34.6520358, 133.9224985 34.6520169, 133.92255 34.6520063)",大学病院通り,,,,,
181955731,unclassified,False,False,45.481,"LINESTRING (133.9212488 34.652286, 133.9212569 34.6523718, 133.9212887 34.6526937)",,,,,,
181954925,unclassified,True,False,24.141,"LINESTRING (133.9230074 34.6523842, 133.9229181 34.6521799)",,,,,,
181960863,unclassified,False,False,128.703,"LINESTRING (133.9230074 34.6523842, 133.9239858 34.6521693, 133.9243668 34.6520856)",,,,,,
34988256,tertiary,False,False,77.648,"LINESTRING (133.9206899 34.6524295, 133.9198738 34.6526217)",大学病院通り,,,,,
34988256,tertiary,False,True,53.555,"LINESTRING (133.9206899 34.6524295, 133.9212488 34.652286)",大学病院通り,,,,,
181960605,unclassified,False,False,51.086,"LINESTRING (133.9206899 34.6524295, 133.9208954 34.6528567)",,,,,,
31893808,tertiary,False,False,46.985,"LINESTRING (133.9243594 34.6525173, 133.9243517 34.6529398)",,,,,,
31893808,tertiary,False,True,48.008,"LINESTRING (133.9243594 34.6525173, 133.9243668 34.6520856)",,,,,,
181954536,unclassified,False,True,124.066,"LINESTRING (133.9243594 34.6525173, 133.9240559 34.6525483, 133.9230131 34.6526528)",,,,,,
34988256,tertiary,False,False,78.132,"LINESTRING (133.9198738 34.6526217, 133.9190473 34.6527991)",大学病院通り,,,,,
34988256,tertiary,False,True,77.648,"LINESTRING (133.9198738 34.6526217, 133.9206899 34.6524295)",大学病院通り,,,,,
181957195,unclassified,False,False,36.232,"LINESTRING (133.9198738 34.6526217, 133.9199472 34.6529419)",,,,,,
181957195,unclassified,False,True,8.626,"LINESTRING (133.9198738 34.6526217, 133.9198475 34.6525472)",,,,,,
181955760,unclassified,True,False,39.164,"LINESTRING (133.922747 34.6526508, 133.9227504 34.653003)",枝川筋,,,,,
181959346,unclassified,False,True,133.477,"LINESTRING (133.922747 34.6526508, 133.9216854 34.6526807, 133.9212887 34.6526937)",,,,,,
181954925,unclassified,True,False,29.872,"LINESTRING (133.9230131 34.6526528, 133.9230074 34.6523842)",,,,,,
181954536,unclassified,False,False,124.066,"LINESTRING (133.9230131 34.6526528, 133.9240559 34.6525483, 133.9243594 34.6525173)",,,,,,
181955022,unclassified,False,True,44.215,"LINESTRING (133.9212887 34.6526937, 133.9213267 34.6530901)",,,,,,
181955731,unclassified,False,True,45.481,"LINESTRING (133.9212887 34.6526937, 133.9212569 34.6523718, 133.9212488 34.652286)",,,,,,
