osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,est_width,tunnel,width
289519055,False,2,3,世田谷通り,primary,40,False,66.485,"LINESTRING (139.6572733 35.6419888, 139.6574057 35.6419617, 139.657758 35.6419061, 139.6578885 35.6418932, 139.6579972 35.6418885)",,,,
289519055,False,2,3,世田谷通り,primary,40,True,50.913999999999994,"LINESTRING (139.6572733 35.6419888, 139.6571926 35.6420046, 139.6567239 35.6420903)",,,,
28980240,False,2,423,淡島通り,secondary,40,True,42.67400000000001,"LINESTRING (139.6603268 35.6500519, 139.6602279 35.6500451, 139.6598565 35.6500168)",,,,
"[289521033, 28980243, 28980241]",False,2,423,"['淡島通り', '淡島通り (Awashima-dori)']",secondary,40,False,20.798,"LINESTRING (139.6603268 35.6500519, 139.6603585 35.6500532, 139.6605199 35.6500624, 139.6605565 35.6500638)",yes,,,
289521036,True,,,,primary_link,,False,55.957,"LINESTRING (139.6603268 35.6500519, 139.6603222 35.6501036, 139.6602962 35.6505545)",,,,
"[28980241, 289521033, 28980243]",False,2,423,"['淡島通り', '淡島通り (Awashima-dori)']",secondary,40,True,20.798,"LINESTRING (139.6605565 35.6500638, 139.6605199 35.6500624, 139.6603585 35.6500532, 139.6603268 35.6500519)",yes,,,
289521037,True,,,,primary_link,40,False,67.967,"LINESTRING (139.6605565 35.6500638, 139.6605587 35.650016, 139.6605622 35.6498632, 139.6605719 35.6494527)",,,,
"[289521034, 951732381]",False,2,423,淡島通り,secondary,40,False,33.94,"LINESTRING (139.6605565 35.6500638, 139.6606705 35.6500697, 139.6606943 35.650071, 139.6609312 35.6500853)",,,,
292551214,True,2,318,環七通り,primary,40,False,35.174,"LINESTRING (139.6607132 35.6458996, 139.6607356 35.6455838)",,,,
36768250,False,,,,residential,,True,28.582,"LINESTRING (139.6607132 35.6458996, 139.6607905 35.6459096, 139.6610256 35.6459399)",,,,
36768250,False,,,,residential,,False,43.413,"LINESTRING (139.6614999 35.6460021, 139.6610256 35.6459399)",,,,
154315992,False,,,,residential,,False,26.754,"LINESTRING (139.6614999 35.6460021, 139.661519 35.645762)",,,,
36768250,False,,,,residential,,True,43.413,"LINESTRING (139.6610256 35.6459399, 139.6614999 35.6460021)",,,,
154315999,False,,,,unclassified,,False,16.689,"LINESTRING (139.6610256 35.6459399, 139.6610318 35.6457899)",,,,
36768250,False,,,,residential,,False,28.582,"LINESTRING (139.6610256 35.6459399, 139.6607905 35.6459096, 139.6607132 35.6458996)",,,,
849627834,False,2,,世田谷区役所通り,tertiary,40,True,15.325,"LINESTRING (139.6533555 35.6449996, 139.6533106 35.6448667)",,,,
49902766,False,2,,,tertiary,30,False,161.039,"LINESTRING (139.6533555 35.6449996, 139.6527767 35.6450041, 139.6515734 35.6449969)",,,,
849627834,False,2,,世田谷区役所通り,tertiary,40,False,38.073,"LINESTRING (139.6533555 35.6449996, 139.6534062 35.645173, 139.6534425 35.6453345)",,,,
90992199,False,,,,residential,,False,26.76,"LINESTRING (139.6515734 35.6449969, 139.6514974 35.6447643)",,,,
49902766,False,2,,,tertiary,30,True,161.039,"LINESTRING (139.6515734 35.6449969, 139.6527767 35.6450041, 139.6533555 35.6449996)",,,,
49902767,False,,,,residential,,True,22.761,"LINESTRING (139.6515734 35.6449969, 139.6516208 35.6451513, 139.6516344 35.6451955)",,,,
50806208,False,,,,unclassified,,False,39.797000000000004,"LINESTRING (139.6542787 35.6495621, 139.65433 35.649548, 139.654691 35.6494363)",,,,
50806208,False,,,,unclassified,,True,31.762,"LINESTRING (139.6542787 35.6495621, 139.654229 35.6495773, 139.653952 35.6496675)",,,,
94095047,False,2,,世田谷区役所通り,tertiary,30,False,43.281,"LINESTRING (139.6542787 35.6495621, 139.6544295 35.6498712, 139.6544355 35.6498901, 139.6544404 35.6499091, 139.6544444 35.6499266)",,,,
94095047,False,2,,世田谷区役所通り,tertiary,30,True,48.684999999999995,"LINESTRING (139.6542787 35.6495621, 139.6541747 35.6493655, 139.6541518 35.6493082, 139.6541174 35.6492001, 139.6541107 35.6491708, 139.654106 35.649149)",,,,
50808998,True,,,,residential,,False,55.627,"LINESTRING (139.6573493 35.6497225, 139.6574292 35.6501796, 139.6574349 35.6502179)",,,,
719100628,False,1,423,渋谷経堂線,secondary,20,False,59.955999999999996,"LINESTRING (139.6573493 35.6497225, 139.6578049 35.6498197, 139.6579952 35.6498433)",,,,
719100628,False,1,423,渋谷経堂線,secondary,20,True,33.341,"LINESTRING (139.6573493 35.6497225, 139.6572248 35.649697, 139.6569842 35.6496958)",,,,
864077142,False,,,,residential,,False,33.537,"LINESTRING (139.6576066 35.650583, 139.6579307 35.650436)",,,,
50809173,False,,,,residential,,False,49.188,"LINESTRING (139.6585788 35.6498968, 139.6583841 35.6494837)",,,,
719100628,False,1,423,渋谷経堂線,secondary,20,False,7.641,"LINESTRING (139.6585788 35.6498968, 139.6586558 35.6499252)",,,,
719100628,False,1,423,渋谷経堂線,secondary,20,True,19.745,"LINESTRING (139.6585788 35.6498968, 139.6583635 35.6498664)",,,,
50809173,False,,,,residential,,True,49.188,"LINESTRING (139.6583841 35.6494837, 139.6585788 35.6498968)",,,,
50809186,False,,,,residential,,False,41.214,"LINESTRING (139.6583841 35.6494837, 139.6587873 35.6493104)",,,,
50809173,False,,,,residential,,False,98.849,"LINESTRING (139.6583841 35.6494837, 139.6582916 35.6493094, 139.6590511 35.6489809)",,,,
50809186,False,,,,residential,,True,40.642,"LINESTRING (139.6591849 35.6491395, 139.6587873 35.6493104)",,,,
50809226,True,,,,residential,20,False,15.773,"LINESTRING (139.6591849 35.6491395, 139.6590884 35.6490213)",,,,
50809226,True,,,,residential,20,False,42.892,"LINESTRING (139.6590511 35.6489809, 139.6587993 35.6486539)",,,,
50809173,False,,,,residential,,True,98.849,"LINESTRING (139.6590511 35.6489809, 139.6582916 35.6493094, 139.6583841 35.6494837)",,,,
50809226,True,,,,residential,20,False,38.813,"LINESTRING (139.6587664 35.6486038, 139.6585073 35.6483254)",,,,
94066294,False,,,,residential,,False,56.885999999999996,"LINESTRING (139.6587664 35.6486038, 139.6590728 35.6485485, 139.6593861 35.6485169)",,,,
94066293,False,,,,residential,,True,42.468,"LINESTRING (139.6585073 35.6483254, 139.6588849 35.648098)",,,,
50809226,True,,,,residential,20,False,41.94,"LINESTRING (139.6585073 35.6483254, 139.6583609 35.6481532, 139.6582079 35.6480404)",,,,
50809226,True,,,,residential,20,False,39.131,"LINESTRING (139.6581779 35.6480212, 139.6578232 35.6478193)",,,,
94075929,False,,,,residential,,True,51.662,"LINESTRING (139.6581779 35.6480212, 139.6583535 35.6478472, 139.6586028 35.6477193)",,,,
50809356,False,,,,unclassified,20,True,77.071,"LINESTRING (139.6578232 35.6478193, 139.6571816 35.648276)",,,,
50809356,False,,,,unclassified,20,False,61.041,"LINESTRING (139.6578232 35.6478193, 139.6580869 35.6476447, 139.6583351 35.6474614)",,,,
90992939,False,,,,unclassified,,False,51.16,"LINESTRING (139.6578232 35.6478193, 139.6575949 35.6476865, 139.6573581 35.647557)",,,,
50809356,False,,,,unclassified,20,False,48.185,"LINESTRING (139.6583351 35.6474614, 139.6587341 35.6471739)",,,,
94071276,False,,,,residential,,True,37.517,"LINESTRING (139.6583351 35.6474614, 139.6586028 35.6477193)",,,,
50809356,False,,,,unclassified,20,True,61.041,"LINESTRING (139.6583351 35.6474614, 139.6580869 35.6476447, 139.6578232 35.6478193)",,,,
90994464,False,,,,residential,,True,50.599000000000004,"LINESTRING (139.6583351 35.6474614, 139.6581556 35.6472948, 139.6579719 35.6471151)",,,,
50809356,False,,,,unclassified,20,False,63.956,"LINESTRING (139.6593521 35.6468783, 139.6600548 35.6468094)",,,,
94075935,False,,,,residential,,True,35.013,"LINESTRING (139.6593521 35.6468783, 139.6594479 35.6471834)",,,,
50809356,False,,,,unclassified,20,True,66.485,"LINESTRING (139.6593521 35.6468783, 139.6590929 35.6469278, 139.6587341 35.6471739)",,,,
94075917,False,,,,unclassified,20,False,50.826,"LINESTRING (139.6593521 35.6468783, 139.6592834 35.6466553, 139.6592165 35.6464347)",,,,
50809356,False,,,,unclassified,20,True,63.956,"LINESTRING (139.6600548 35.6468094, 139.6593521 35.6468783)",,,,
94066290,True,,,堀之内道（古道）,residential,20,False,35.921,"LINESTRING (139.6600548 35.6468094, 139.6600279 35.6471317)",,,,
50809356,False,,,,unclassified,20,False,47.329,"LINESTRING (139.6600548 35.6468094, 139.6602633 35.6468359, 139.6605014 35.6468693, 139.6605715 35.6468791)",,,,
59277348,True,2,318,環七通り,primary,40,False,23.27,"LINESTRING (139.6605715 35.6468791, 139.6605611 35.6470882)",,,,
50809356,False,,,,unclassified,20,True,47.32899999999999,"LINESTRING (139.6605715 35.6468791, 139.6605014 35.6468693, 139.6602633 35.6468359, 139.6600548 35.6468094)",,,,
"[50809360, 116433126]",False,,,,"['residential', 'unclassified']",,"[False, True]",77.536,"LINESTRING (139.6606607 35.6468939, 139.6607342 35.6469179, 139.6609698 35.6469944, 139.6611869 35.6470599, 139.6614389 35.6471823)",,3.0m〜5.5m,,
292551214,True,2,318,環七通り,primary,40,False,62.699,"LINESTRING (139.6606607 35.6468939, 139.660682 35.6465772, 139.660694 35.6463307)",,,,
50809504,False,,,,unclassified,,False,8.388,"LINESTRING (139.6606066 35.6461461, 139.6606974 35.6461618)",,3.0m〜5.5m,,
50809504,False,,,,unclassified,,True,42.917,"LINESTRING (139.6606066 35.6461461, 139.6605382 35.6461348, 139.6601411 35.6460695)",,3.0m〜5.5m,,
59277348,True,2,318,環七通り,primary,40,False,81.568,"LINESTRING (139.6606066 35.6461461, 139.6606051 35.6461674, 139.6605864 35.6465511, 139.6605715 35.6468791)",,,,
50809504,False,,,,unclassified,,False,7.224,"LINESTRING (139.6606974 35.6461618, 139.6607756 35.6461753)",,3.0m〜5.5m,,
50809504,False,,,,unclassified,,True,8.388,"LINESTRING (139.6606974 35.6461618, 139.6606066 35.6461461)",,3.0m〜5.5m,,
292551214,True,2,318,環七通り,primary,40,False,29.195,"LINESTRING (139.6606974 35.6461618, 139.6606989 35.6461059, 139.6607009 35.646079, 139.6607064 35.64601, 139.6607076 35.645995, 139.660709 35.6459776, 139.6607132 35.6458996)",,,,
51682134,False,,,,residential,,False,28.609,"LINESTRING (139.6527852 35.6498826, 139.6528508 35.6501343)",,,,
719100630,False,,423,渋谷経堂線,secondary,30,True,80.03800000000001,"LINESTRING (139.6527852 35.6498826, 139.652444 35.6499554, 139.6522252 35.6500161, 139.6521184 35.6500377, 139.6520302 35.6500468, 139.6519811 35.6500458, 139.651932 35.650028)",,,,
719100630,False,,423,渋谷経堂線,secondary,30,True,10.3,"LINESTRING (139.651932 35.650028, 139.6518296 35.6499873)",,,,
32544039,False,2,154,都市計画道路補助第154号線（区役所西通り）,tertiary,40,True,169.344,"LINESTRING (139.651932 35.650028, 139.6519267 35.6499985, 139.6517971 35.6492711, 139.6517495 35.6490093, 139.6516607 35.6485211)",,,,
719100630,False,,423,渋谷経堂線,secondary,30,False,80.03800000000001,"LINESTRING (139.651932 35.650028, 139.6519811 35.6500458, 139.6520302 35.6500468, 139.6521184 35.6500377, 139.6522252 35.6500161, 139.652444 35.6499554, 139.6527852 35.6498826)",,,,
719100630,False,,423,渋谷経堂線,secondary,30,False,10.3,"LINESTRING (139.6518296 35.6499873, 139.651932 35.650028)",,,,
384643144,False,2,3,世田谷通り,primary,40,True,3.446,"LINESTRING (139.6527318 35.6424755, 139.6526938 35.6424781)",,,,
1090503590,False,2,3,世田谷通り,primary,40,False,18.102,"LINESTRING (139.6527318 35.6424755, 139.6529312 35.6424599)",,,,
58671124,False,,,,residential,,False,130.88400000000001,"LINESTRING (139.6527318 35.6424755, 139.6528366 35.6433362, 139.6528737 35.6436469)",,,,
90992936,False,,,,residential,,False,6.582,"LINESTRING (139.6560976 35.6460571, 139.6560713 35.6460019)",,,,
90992939,False,,,,unclassified,,True,34.194,"LINESTRING (139.6560976 35.6460571, 139.6562357 35.6463434)",,,,
90992734,False,2,,,tertiary,30,True,33.498999999999995,"LINESTRING (139.6560976 35.6460571, 139.6559849 35.6460925, 139.6558763 35.6461266, 139.6557518 35.6461657)",,,,
384643144,False,2,3,世田谷通り,primary,40,False,3.446,"LINESTRING (139.6526938 35.6424781, 139.6527318 35.6424755)",,,,
384643144,False,2,3,世田谷通り,primary,40,True,26.564,"LINESTRING (139.6526938 35.6424781, 139.6524018 35.6425057)",,,,
25797216,False,2,154,駒沢公園通り,tertiary,40,False,50.313,"LINESTRING (139.6509055 35.6426164, 139.6508485 35.6421663)",,,,
384643144,False,2,3,世田谷通り,primary,40,False,54.26,"LINESTRING (139.6509055 35.6426164, 139.6515044 35.6425813)",,,,
1223186338,False,,,,residential,,True,75.259,"LINESTRING (139.6601082 35.6462494, 139.6593013 35.6464171)",,,,
"[94066290, 90994999]",True,,,堀之内道（古道）,"['unclassified', 'residential']",20,False,62.554,"LINESTRING (139.6601082 35.6462494, 139.6600763 35.6464041, 139.6600736 35.6464987, 139.6600548 35.6468094)",,,,
58672637,True,,,堀之内道（古道）,unclassified,,False,47.775,"LINESTRING (139.6606366 35.645444, 139.6605699 35.6455027, 139.6602777 35.6457595)",,,,
1025871525,True,2,318,環七通り,primary,40,False,78.11900000000001,"LINESTRING (139.6606366 35.645444, 139.6606201 35.645888, 139.6606168 35.6459677, 139.6606153 35.6459921, 139.6606142 35.6460085, 139.6606107 35.6460638, 139.6606093 35.6460906, 139.6606066 35.6461461)",,,,
1223186337,False,,,,residential,,False,43.335,"LINESTRING (139.6588142 35.64652, 139.6584466 35.6467703)",,,,
1223186337,False,,,,residential,,True,37.569,"LINESTRING (139.6588142 35.64652, 139.6592165 35.6464347)",,,,
90994511,False,,,,residential,,False,69.436,"LINESTRING (139.6588142 35.64652, 139.6587143 35.6463276, 139.6585247 35.6464345, 139.6582579 35.6465054)",,,,
1223186337,False,,,,residential,,False,74.098,"LINESTRING (139.6579719 35.6471151, 139.6573581 35.647557)",,,,
1223186337,False,,,,residential,,True,57.531,"LINESTRING (139.6579719 35.6471151, 139.6584466 35.6467703)",,,,
90994372,False,,,,residential,,True,41.171,"LINESTRING (139.6579719 35.6471151, 139.6577502 35.6469163, 139.6576704 35.6468376)",,,,
90994464,False,,,,residential,,False,50.599000000000004,"LINESTRING (139.6579719 35.6471151, 139.6581556 35.6472948, 139.6583351 35.6474614)",,,,
58672637,True,,,堀之内道（古道）,unclassified,,False,20.224,"LINESTRING (139.6601411 35.6460695, 139.6601082 35.6462494)",,,,
50809504,False,,,,unclassified,,False,42.917,"LINESTRING (139.6601411 35.6460695, 139.6605382 35.6461348, 139.6606066 35.6461461)",,3.0m〜5.5m,,
90992939,False,,,,unclassified,,False,40.988,"LINESTRING (139.6573581 35.647557, 139.6569916 35.6473398)",,,,
163731359,False,,,,residential,,False,90.786,"LINESTRING (139.6573581 35.647557, 139.656597 35.64809)",,,,
1223186337,False,,,,residential,,True,74.098,"LINESTRING (139.6573581 35.647557, 139.6579719 35.6471151)",,,,
90992939,False,,,,unclassified,,True,51.16,"LINESTRING (139.6573581 35.647557, 139.6575949 35.6476865, 139.6578232 35.6478193)",,,,
94066293,False,,,,residential,,False,18.485,"LINESTRING (139.6592445 35.6478865, 139.6590788 35.647984)",,,,
94075934,False,,,,residential,,True,63.019,"LINESTRING (139.6592445 35.6478865, 139.658893 35.647397)",,,,
94066293,False,,,,residential,,True,41.42,"LINESTRING (139.6592445 35.6478865, 139.6594784 35.6477464, 139.6596353 35.647698)",,,,
90994310,False,,,,residential,,True,7.039,"LINESTRING (139.6602777 35.6457595, 139.6601998 35.6457597)",,,,
58672637,True,,,堀之内道（古道）,unclassified,,False,36.64,"LINESTRING (139.6602777 35.6457595, 139.6602564 35.6457977, 139.6602413 35.6458376, 139.6602218 35.6458858, 139.6601829 35.6459708, 139.6601735 35.6459916, 139.660162 35.6460172, 139.6601511 35.6460434, 139.6601411 35.6460695)",,,,
73848450,False,,,,residential,30,False,16.593,"LINESTRING (139.6567788 35.6504717, 139.6567479 35.6503246)",,,,
50808714,False,,,,residential,,True,27.453000000000003,"LINESTRING (139.6567788 35.6504717, 139.6567052 35.6504903, 139.6565093 35.6505831)",,,,
50808714,False,,,,residential,,False,27.453000000000003,"LINESTRING (139.6565093 35.6505831, 139.6567052 35.6504903, 139.6567788 35.6504717)",,,,
454663089,False,,,,residential,,False,43.309,"LINESTRING (139.6565093 35.6505831, 139.6564412 35.650498, 139.6563084 35.650231)",,,,
73848450,False,,,,residential,30,True,16.593,"LINESTRING (139.6567479 35.6503246, 139.6567788 35.6504717)",,,,
154498636,False,,,,residential,,True,32.2,"LINESTRING (139.6567479 35.6503246, 139.6570969 35.650266)",,,,
94071269,False,,,,residential,30,False,68.771,"LINESTRING (139.6567479 35.6503246, 139.6566195 35.6498936, 139.6566081 35.6498593, 139.6565743 35.6497484, 139.6565668 35.6497239)",,,,
51682242,True,,,,residential,,False,68.856,"LINESTRING (139.6510703 35.6500395, 139.651419 35.6500164, 139.6517674 35.6499932, 139.6518296 35.6499873)",,,,
197101808,False,,,,residential,,True,36.378,"LINESTRING (139.6510703 35.6500395, 139.6511113 35.6501662, 139.6511309 35.6503617)",,,,
90990708,False,,,,residential,,False,17.747,"LINESTRING (139.6510652 35.6478498, 139.6512423 35.6477808)",,,,
90990708,False,,,,residential,,True,8.024,"LINESTRING (139.6510652 35.6478498, 139.6509832 35.6478775)",,,,
94094969,False,,,,residential,,False,53.686,"LINESTRING (139.6510652 35.6478498, 139.6512743 35.6481737, 139.6513307 35.6482814)",,,,
90990708,False,,,,residential,,True,17.747,"LINESTRING (139.6512423 35.6477808, 139.6510652 35.6478498)",,,,
90990708,False,,,,residential,,False,25.627,"LINESTRING (139.6512423 35.6477808, 139.6514471 35.6477292, 139.6515066 35.6477005)",,,,
49902770,False,2,154,都市計画道路補助第154号線（区役所西通り）,tertiary,40,False,20.118,"LINESTRING (139.6515066 35.6477005, 139.6514654 35.6475227)",,,,
32544039,False,2,154,都市計画道路補助第154号線（区役所西通り）,tertiary,40,False,56.817,"LINESTRING (139.6515066 35.6477005, 139.6515476 35.6478792, 139.6516064 35.6482049)",,,,
90990708,False,,,,residential,,True,25.627,"LINESTRING (139.6515066 35.6477005, 139.6514471 35.6477292, 139.6512423 35.6477808)",,,,
49902770,False,2,154,都市計画道路補助第154号線（区役所西通り）,tertiary,40,False,47.261,"LINESTRING (139.6514654 35.6475227, 139.6513298 35.6471122)",,,,
49902770,False,2,154,都市計画道路補助第154号線（区役所西通り）,tertiary,40,True,20.118,"LINESTRING (139.6514654 35.6475227, 139.6515066 35.6477005)",,,,
90992935,False,2,,,tertiary,30,False,15.262,"LINESTRING (139.6514654 35.6475227, 139.6516298 35.6474912)",,,,
49902770,False,2,154,都市計画道路補助第154号線（区役所西通り）,tertiary,40,True,22.452,"LINESTRING (139.650976 35.6461234, 139.6510486 35.6463165)",,,,
90992298,False,,,,residential,,False,93.96399999999998,"LINESTRING (139.650976 35.6461234, 139.6511556 35.6460884, 139.6512935 35.6460526, 139.6513921 35.6460003, 139.6515041 35.645913, 139.6515937 35.6458696, 139.651627 35.6458591, 139.6519108 35.6457867)",,,,
90992322,True,,,,residential,,False,24.447,"LINESTRING (139.6519108 35.6457867, 139.6521491 35.6456826)",,,,
49902767,False,,,,residential,,False,70.821,"LINESTRING (139.6519108 35.6457867, 139.6518525 35.6457196, 139.6518112 35.6456587, 139.6517232 35.6454544, 139.6516388 35.6452097, 139.6516344 35.6451955)",,,,
90992298,False,,,,residential,,True,93.964,"LINESTRING (139.6519108 35.6457867, 139.651627 35.6458591, 139.6515937 35.6458696, 139.6515041 35.645913, 139.6513921 35.6460003, 139.6512935 35.6460526, 139.6511556 35.6460884, 139.650976 35.6461234)",,,,
90992366,False,2,,,tertiary,,False,170.41,"LINESTRING (139.6519108 35.6457867, 139.6519948 35.6458359, 139.6521205 35.6459827, 139.6522496 35.6461194, 139.6524366 35.6462431, 139.6526704 35.6465016, 139.652906 35.6467793, 139.6530843 35.6469746)",,,,
849627834,False,2,,世田谷区役所通り,tertiary,40,False,3.878,"LINESTRING (139.6534425 35.6453345, 139.6534509 35.6453687)",,,,
849627834,False,2,,世田谷区役所通り,tertiary,40,True,38.073,"LINESTRING (139.6534425 35.6453345, 139.6534062 35.645173, 139.6533555 35.6449996)",,,,
90992734,False,2,,,tertiary,30,False,57.51,"LINESTRING (139.6535892 35.6468133, 139.6536814 35.6467955, 139.6539022 35.6467427, 139.6542009 35.6466708)",,,,
90992935,False,2,,,tertiary,30,True,49.155,"LINESTRING (139.6535892 35.6468133, 139.6534755 35.6468366, 139.6534179 35.6468525, 139.6531664 35.6469429, 139.6530843 35.6469746)",,,,
"[292551216, 292551218, 849627834]",False,2,,世田谷区役所通り,tertiary,40,True,161.26000000000002,"LINESTRING (139.6535892 35.6468133, 139.6535508 35.646351, 139.6535183 35.6457721, 139.6534912 35.6455575, 139.6534662 35.6454528, 139.6534509 35.6453687)",,,,
"[1090503592, 94095044, 94095047]",False,2,,世田谷区役所通り,tertiary,30,False,254.815,"LINESTRING (139.6535892 35.6468133, 139.6536193 35.6469457, 139.6538381 35.64771, 139.6539799 35.648183, 139.6540458 35.6483814, 139.6540634 35.6484513, 139.6540855 35.6485576, 139.6540967 35.6486547, 139.6541047 35.6487543, 139.6540955 35.6490292, 139.6540968 35.6490576)",,,yes,
90992734,False,2,,,tertiary,30,False,45.479,"LINESTRING (139.6542009 35.6466708, 139.6546738 35.6465308)",,,,
90992734,False,2,,,tertiary,30,True,57.510000000000005,"LINESTRING (139.6542009 35.6466708, 139.6539022 35.6467427, 139.6536814 35.6467955, 139.6535892 35.6468133)",,,,
199339063,False,,,,unclassified,,True,240.15500000000003,"LINESTRING (139.6542009 35.6466708, 139.6546238 35.6474101, 139.6547786 35.6476807, 139.655246 35.6475137, 139.6555597 35.6480911)",,,,
90992734,False,2,,,tertiary,30,False,32.06,"LINESTRING (139.6554353 35.646296, 139.6557518 35.6461657)",,,,
90992734,False,2,,,tertiary,30,True,73.643,"LINESTRING (139.6554353 35.646296, 139.6551155 35.6464006, 139.6548589 35.6464845, 139.6546738 35.6465308)",,,,
222715942,False,,,,residential,,False,166.022,"LINESTRING (139.6554353 35.646296, 139.655199 35.6458757, 139.6545057 35.6461504, 139.6546738 35.6465308)",,,,
90992936,False,,,,residential,,True,6.582,"LINESTRING (139.6560713 35.6460019, 139.6560976 35.6460571)",,,,
90993003,False,,,,residential,,False,61.251999999999995,"LINESTRING (139.6560713 35.6460019, 139.6561838 35.6459747, 139.6563927 35.6459105, 139.6567294 35.6458964)",,,,
90992939,False,,,,unclassified,,False,54.017,"LINESTRING (139.6564538 35.6467957, 139.6562357 35.6463434)",,,,
90994280,False,,,,residential,,False,36.534,"LINESTRING (139.6564538 35.6467957, 139.6568081 35.6466374)",,,,
90992939,False,,,,unclassified,,True,42.659,"LINESTRING (139.6564538 35.6467957, 139.6565781 35.6470544, 139.6566583 35.6471379)",,,,
90994280,False,,,,residential,,True,60.124,"LINESTRING (139.6574191 35.6464233, 139.6568081 35.6466374)",,,,
90994372,False,,,,residential,,False,33.463,"LINESTRING (139.6574191 35.6464233, 139.6575684 35.6466987)",,,,
