osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction,bridge
24633079,True,2,18,primary,50,False,25.217,"LINESTRING (139.4461701 35.6347817, 139.4464106 35.6346667)",,,
24633066,False,2,,tertiary,40,False,58.087999999999994,"LINESTRING (139.4461701 35.6347817, 139.4460353 35.6348629, 139.4459685 35.6349031, 139.4456153 35.635041)",,,
255749060,True,3,18,primary,60,False,245.444,"LINESTRING (139.4461701 35.6347817, 139.4464109 35.6349, 139.4471097 35.6352435, 139.4475884 35.6354985, 139.4479651 35.6357657, 139.4481596 35.6359177, 139.4481974 35.6359491, 139.4483451 35.6360834)",鎌倉街道,,
25154643,True,3,18,primary,60,False,16.649,"LINESTRING (139.4425418 35.6329855, 139.4426912 35.6330731)",鎌倉街道,,
24551088,True,2,18,primary,50,False,138.939,"LINESTRING (139.4425418 35.6329855, 139.4425568 35.6332222, 139.4425994 35.6340141, 139.4425899 35.6341627, 139.4425758 35.6342328)",,,
27386191,False,,,unclassified,,False,27.932,"LINESTRING (139.4462721 35.6363067, 139.4461718 35.6365443)",,,
497872991,False,2,18,primary,40,True,69.173,"LINESTRING (139.4462721 35.6363067, 139.4469799 35.6365435)",,,
497872991,False,2,18,primary,40,False,111.147,"LINESTRING (139.4462721 35.6363067, 139.4453258 35.6359749, 139.4451429 35.6359106)",,,
322576852,False,2,18,primary,40,False,25.073,"LINESTRING (139.4428167 35.6347033, 139.4426723 35.6346687, 139.4425532 35.6346331)",,,
322576854,False,2,,tertiary,40,True,117.25299999999999,"LINESTRING (139.4428167 35.6347033, 139.4431731 35.6347646, 139.443684 35.634864, 139.4440796 35.6349445)",,,
497872991,False,2,18,primary,40,True,74.658,"LINESTRING (139.4428167 35.6347033, 139.4428733 35.6348015, 139.4429452 35.6348872, 139.4430388 35.6349735, 139.4433373 35.6351339, 139.4433943 35.6351604)",,,
398438350,False,2,18,primary,40,True,10.451,"LINESTRING (139.4424481 35.6345939, 139.4425532 35.6346331)",,,
24570676,False,2,,tertiary,40,False,147.483,"LINESTRING (139.4424481 35.6345939, 139.4423436 35.6345495, 139.4422743 35.6345163, 139.4410759 35.6338769)",,,
398438348,True,2,157,secondary,50,False,371.87299999999993,"LINESTRING (139.4424481 35.6345939, 139.4423508 35.634752, 139.4422649 35.6348762, 139.4421849 35.6349724, 139.4420234 35.6351376, 139.4419318 35.635214, 139.4411486 35.635713, 139.4410032 35.6357998, 139.4408843 35.6358515, 139.4407635 35.6358942, 139.4406034 35.6359443, 139.4399385 35.6361132, 139.4397074 35.6361856, 139.4395412 35.6362522, 139.4393135 35.6363731, 139.4391759 35.6364584)",東京都道157号乞田東寺方線,,
254113003,False,,,tertiary,40,False,11.302,"LINESTRING (139.4391759 35.6364584, 139.4392508 35.6365398)",愛宕北通り (Atago kita dori),,
27542459,True,,,secondary_link,40,False,107.898,"LINESTRING (139.4391759 35.6364584, 139.4389621 35.6365495, 139.438834 35.6366792, 139.4387509 35.6367895, 139.4386515 35.6369308, 139.4385784 35.6370613, 139.4385128 35.6372252)",,,
54795871,False,2,,tertiary,40,True,48.698,"LINESTRING (139.4391759 35.6364584, 139.4390908 35.6363662, 139.4390574 35.6363299, 139.4388528 35.6361079)",愛宕北通り,,
