osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,bridge,maxspeed,tunnel
110036443,unclassified,False,False,39.628,,,,"LINESTRING (139.8374015 38.9125784, 139.8376837 38.9128591)",,,
110038760,tertiary,False,False,79.41099999999999,,,,"LINESTRING (139.8374015 38.9125784, 139.8375303 38.9124567, 139.8376378 38.9123226, 139.8377018 38.912251, 139.8378264 38.9120649, 139.8378695 38.9119692)",,,
110038760,tertiary,False,True,83.13,,,,"LINESTRING (139.8374015 38.9125784, 139.837346 38.9126249, 139.8371867 38.9127471, 139.8369103 38.9128797, 139.8366143 38.9129947)",,,
110030180,primary,False,False,92.637,,42,酒田港線,"LINESTRING (139.8385296 38.9145443, 139.8375351 38.914853)",,,
110030180,primary,False,True,100.768,,42,酒田港線,"LINESTRING (139.8385296 38.9145443, 139.8396102 38.9142062)",,,
110031232,unclassified,False,False,56.015,,,,"LINESTRING (139.8385296 38.9145443, 139.8387565 38.9150161)",,,
110036443,unclassified,False,True,180.231,,,,"LINESTRING (139.8385296 38.9145443, 139.8381042 38.9137101, 139.8380623 38.9136262, 139.8377669 38.913036)",,,
110026798,tertiary,False,False,87.19,,,,"LINESTRING (139.8347803 38.917137, 139.8351505 38.9178663)",,,
110026798,tertiary,False,True,78.441,,,,"LINESTRING (139.8347803 38.917137, 139.8344472 38.9164809)",,,
110029160,tertiary,False,False,90.589,,,,"LINESTRING (139.8347803 38.917137, 139.833807 38.9174374)",,,
110029160,tertiary,False,True,98.741,,,,"LINESTRING (139.8347803 38.917137, 139.8358463 38.9168198)",,,
110035661,primary,False,False,47.688,,42,酒田港線,"LINESTRING (139.8321259 38.9160429, 139.832361 38.9164308)",,,
110046321,unclassified,False,True,91.682,,,,"LINESTRING (139.8321259 38.9160429, 139.8316272 38.9153154)",,,
110048026,primary,False,False,131.382,,42,酒田港線,"LINESTRING (139.8321259 38.9160429, 139.8318058 38.9161714, 139.8316341 38.9162444, 139.8308203 38.9166446)",,,
110027667,primary,False,False,110.791,,42,酒田港線,"LINESTRING (139.8363885 38.9152104, 139.8351956 38.9155727)",,,
110030180,primary,False,True,106.866,,42,酒田港線,"LINESTRING (139.8363885 38.9152104, 139.8375351 38.914853)",,,
110039628,trunk,False,True,176.00900000000001,2,112,国道112号,"LINESTRING (139.8363885 38.9152104, 139.8360752 38.9146321, 139.8356142 38.9137467)",,,
629883980,trunk,False,False,108.015,2,112,国道112号,"LINESTRING (139.8363885 38.9152104, 139.8366941 38.915806, 139.8368457 38.9161143)",,,
110027667,primary,False,False,97.327,,42,酒田港線,"LINESTRING (139.8351956 38.9155727, 139.8341451 38.9158858)",,,
110027667,primary,False,True,110.791,,42,酒田港線,"LINESTRING (139.8351956 38.9155727, 139.8363885 38.9152104)",,,
110030772,unclassified,False,False,149.663,,,,"LINESTRING (139.8351956 38.9155727, 139.8358463 38.9168198)",,,
110046730,unclassified,False,True,165.08700000000002,,,,"LINESTRING (139.8351956 38.9155727, 139.8348848 38.9149352, 139.8347975 38.914784, 139.8346898 38.9145788, 139.834599 38.9144056, 139.8344843 38.9141954)",,,
110027714,primary,True,False,42.656,,42,酒田港線,"LINESTRING (139.8408486 38.9152508, 139.8409865 38.9156191)",,,
110035961,tertiary,False,True,11.319,,,,"LINESTRING (139.8408486 38.9152508, 139.8409742 38.9152223)",,,
110037523,unclassified,False,False,156.969,,,,"LINESTRING (139.8408486 38.9152508, 139.8400575 38.9154914, 139.8397929 38.9155719, 139.8391891 38.915762, 139.8391618 38.9157706)",,,
110030772,unclassified,False,False,43.11,,,,"LINESTRING (139.8360263 38.9171649, 139.8362138 38.9175241)",,,
110030772,unclassified,False,True,41.413,,,,"LINESTRING (139.8360263 38.9171649, 139.8358463 38.9168198)",,,
110037278,unclassified,False,False,107.539,,,,"LINESTRING (139.8360263 38.9171649, 139.8371813 38.9168075)",,,
110030237,unclassified,False,False,46.737,,,,"LINESTRING (139.8419313 38.9163967, 139.8414041 38.9164884)",,,
110039729,unclassified,False,False,73.881,,,,"LINESTRING (139.8419313 38.9163967, 139.8417089 38.9157552)",,,
110031400,unclassified,False,False,76.09,,,,"LINESTRING (139.8337513 38.9191188, 139.8345733 38.9188754)",,,
110038689,secondary,False,True,82.507,,353,吹浦酒田線,"LINESTRING (139.8337513 38.9191188, 139.8333996 38.9184291)",,,
110032689,unclassified,False,False,38.811,,,,"LINESTRING (139.8381588 38.9160865, 139.8379923 38.9157624)",,,
110037523,unclassified,False,False,107.232,,,,"LINESTRING (139.8381588 38.9160865, 139.8370098 38.9164481)",,,
110037523,unclassified,False,True,93.617,,,,"LINESTRING (139.8381588 38.9160865, 139.8391618 38.9157706)",,,
110032689,unclassified,False,True,43.251,,,,"LINESTRING (139.8381588 38.9160865, 139.838188 38.9161435, 139.8383446 38.9164476)",,,
110034491,unclassified,False,False,63.669,,,,"LINESTRING (139.8404345 38.9162278, 139.8411228 38.9160252)",,,
110034491,unclassified,False,True,86.83,,,,"LINESTRING (139.8404345 38.9162278, 139.8395435 38.9164874, 139.8394946 38.9165016)",,,
332479390,unclassified,False,True,39.396,,,,"LINESTRING (139.8404345 38.9162278, 139.8404548 38.9162722, 139.8405875 38.9165615)",,,
110026774,unclassified,False,True,105.794,,,,"LINESTRING (139.8377543 38.9179496, 139.8366026 38.9182694)",,,
110029492,trunk,True,False,31.756,2,112,国道112号,"LINESTRING (139.8377543 38.9179496, 139.8378905 38.9182148)",,,
110042827,tertiary,False,False,41.514,,,,"LINESTRING (139.8377543 38.9179496, 139.8381985 38.9178084)",,,
629883980,trunk,False,True,52.386,2,112,国道112号,"LINESTRING (139.8377543 38.9179496, 139.8375349 38.9175105)",,,
110034583,unclassified,False,True,83.226,,,,"LINESTRING (139.8316272 38.9153154, 139.8324869 38.9149796)",,,
110046321,unclassified,False,False,91.682,,,,"LINESTRING (139.8316272 38.9153154, 139.8321259 38.9160429)",,,
110046321,unclassified,False,True,4.097,,,,"LINESTRING (139.8316272 38.9153154, 139.8316049 38.9152829)",,,
110039729,unclassified,False,False,37.156,,,,"LINESTRING (139.8415985 38.9154286, 139.8414875 38.9151058)",,,
110039729,unclassified,False,True,37.551,,,,"LINESTRING (139.8415985 38.9154286, 139.8417089 38.9157552)",,,
110036443,unclassified,False,False,20.946,,,,"LINESTRING (139.8376837 38.9128591, 139.8377669 38.913036)",,,
110036443,unclassified,False,True,39.628,,,,"LINESTRING (139.8376837 38.9128591, 139.8374015 38.9125784)",,,
110042758,unclassified,False,False,71.869,,,,"LINESTRING (139.8376837 38.9128591, 139.8384362 38.9125854)",,,
110030181,unclassified,False,True,91.156,,,,"LINESTRING (139.8377669 38.913036, 139.8368143 38.9133862)",,,
110036443,unclassified,False,True,20.946,,,,"LINESTRING (139.8377669 38.913036, 139.8376837 38.9128591)",,,
110036443,unclassified,False,False,180.231,,,,"LINESTRING (139.8377669 38.913036, 139.8380623 38.9136262, 139.8381042 38.9137101, 139.8385296 38.9145443)",,,
110046283,unclassified,False,True,67.228,,,,"LINESTRING (139.8401865 38.9131691, 139.8394276 38.9132989)",,,
"[587902779, 1107367774]",secondary,True,False,95.446,"['2', '3']",353,吹浦酒田線,"LINESTRING (139.8401865 38.9131691, 139.8402675 38.913424, 139.8404376 38.9140049)",,40,
110038856,unclassified,False,True,48.016999999999996,,,,"LINESTRING (139.8402602 38.9120414, 139.8402193 38.9120909, 139.8399168 38.9122488, 139.839818 38.9122947)",,,
110041816,unclassified,False,False,135.087,,,,"LINESTRING (139.8402602 38.9120414, 139.8403517 38.9120382, 139.8404318 38.9120637, 139.8406543 38.9122504, 139.841363 38.9128595)",,,
110042213,unclassified,False,True,119.872,,,,"LINESTRING (139.8402602 38.9120414, 139.8400535 38.9118264, 139.840035 38.9117835, 139.8400591 38.9117373, 139.8407154 38.9112377)",,,
110034491,unclassified,False,False,90.217,,,,"LINESTRING (139.8385178 38.9167856, 139.8394946 38.9165016)",,,
110039300,unclassified,False,True,108.482,,,,"LINESTRING (139.8385178 38.9167856, 139.837358 38.9171564)",,,
110032689,unclassified,False,False,40.461000000000006,,,,"LINESTRING (139.8385178 38.9167856, 139.8385038 38.9167584, 139.8383446 38.9164476)",,,
110032689,unclassified,False,True,43.187,,,,"LINESTRING (139.8385178 38.9167856, 139.8385488 38.9168461, 139.8387029 38.9171463)",,,
110026798,tertiary,False,True,85.854,,,,"LINESTRING (139.8355151 38.9185844, 139.8351505 38.9178663)",,,
110030042,unclassified,False,False,100.393,,,,"LINESTRING (139.8355151 38.9185844, 139.8358427 38.918488, 139.8366026 38.9182694)",,,
110045891,unclassified,False,True,87.671,,,,"LINESTRING (139.8355151 38.9185844, 139.8352098 38.9186763, 139.8345733 38.9188754)",,,
110037383,unclassified,False,False,74.083,,,,"LINESTRING (139.8328826 38.9116578, 139.8330869 38.9110108)",,,
110029104,unclassified,False,False,57.504,,,,"LINESTRING (139.8329212 38.9141274, 139.8332914 38.9145569)",,,
110032267,tertiary,False,False,77.694,,,,"LINESTRING (139.8329212 38.9141274, 139.8321948 38.9145382)",,,
110036336,tertiary,False,True,115.475,,,,"LINESTRING (139.8329212 38.9141274, 139.8333556 38.9138183, 139.8336652 38.9136755, 139.8340174 38.9135524)",,,
110037523,unclassified,False,True,107.232,,,,"LINESTRING (139.8370098 38.9164481, 139.8381588 38.9160865)",,,
629883980,trunk,False,False,42.629,2,112,国道112号,"LINESTRING (139.8370098 38.9164481, 139.8371813 38.9168075)",,,
629883980,trunk,False,True,39.74,2,112,国道112号,"LINESTRING (139.8370098 38.9164481, 139.8368457 38.9161143)",,,
110030180,primary,False,True,10.063,,42,酒田港線,"LINESTRING (139.8404376 38.9140049, 139.8405472 38.9139746)",,,
110027714,primary,True,False,103.36699999999999,,42,酒田港線,"LINESTRING (139.8404376 38.9140049, 139.8404856 38.9141836, 139.8407411 38.9149037)",,,
110030180,primary,False,False,70.236,,42,酒田港線,"LINESTRING (139.8404376 38.9140049, 139.8402983 38.914043, 139.8396621 38.9141913)",,,
110027667,primary,False,True,74.229,,42,酒田港線,"LINESTRING (139.832361 38.9164308, 139.8331639 38.9161955)",,,
110035661,primary,False,True,47.688,,42,酒田港線,"LINESTRING (139.832361 38.9164308, 139.8321259 38.9160429)",,,
110038689,secondary,False,False,44.101,,353,吹浦酒田線,"LINESTRING (139.832361 38.9164308, 139.8325514 38.9167987)",,,
110031232,unclassified,False,True,37.987,,,,"LINESTRING (139.8391618 38.9157706, 139.8389928 38.9154553)",,,
110037523,unclassified,False,False,93.617,,,,"LINESTRING (139.8391618 38.9157706, 139.8381588 38.9160865)",,,
110037523,unclassified,False,True,156.969,,,,"LINESTRING (139.8391618 38.9157706, 139.8391891 38.915762, 139.8397929 38.9155719, 139.8400575 38.9154914, 139.8408486 38.9152508)",,,
110038689,secondary,False,False,105.798,,353,吹浦酒田線,"LINESTRING (139.8325514 38.9167987, 139.8329942 38.9176856)",,,
110038689,secondary,False,True,44.101,,353,吹浦酒田線,"LINESTRING (139.8325514 38.9167987, 139.832361 38.9164308)",,,
110046154,unclassified,False,True,119.123,,,,"LINESTRING (139.8325514 38.9167987, 139.8312667 38.9171841)",,,
110029160,tertiary,False,False,98.741,,,,"LINESTRING (139.8358463 38.9168198, 139.8347803 38.917137)",,,
110030772,unclassified,False,False,41.413,,,,"LINESTRING (139.8358463 38.9168198, 139.8360263 38.9171649)",,,
110030772,unclassified,False,True,149.663,,,,"LINESTRING (139.8358463 38.9168198, 139.8351956 38.9155727)",,,
110028552,unclassified,False,False,47.101,,,,"LINESTRING (139.8344843 38.9141954, 139.8349526 38.9139794)",,,
110042562,unclassified,False,True,42.64,,,,"LINESTRING (139.8344843 38.9141954, 139.8342489 38.9138585)",,,
110046730,unclassified,False,False,165.087,,,,"LINESTRING (139.8344843 38.9141954, 139.834599 38.9144056, 139.8346898 38.9145788, 139.8347975 38.914784, 139.8348848 38.9149352, 139.8351956 38.9155727)",,,
110032689,unclassified,False,False,51.669,,,,"LINESTRING (139.8389245 38.9175778, 139.8387029 38.9171463)",,,
110037403,tertiary,False,False,20.928,,,,"LINESTRING (139.8389245 38.9175778, 139.8391462 38.9175025)",,,
110042827,tertiary,False,True,21.434,,,,"LINESTRING (139.8389245 38.9175778, 139.8386951 38.9176506)",,,
110038228,unclassified,False,False,3.995,,,,"LINESTRING (139.8394197 38.9132635, 139.8394276 38.9132989)",,,
110046283,unclassified,False,False,3.995,,,,"LINESTRING (139.8394197 38.9132635, 139.8394276 38.9132989)",,,
110038228,unclassified,False,True,90.319,,,,"LINESTRING (139.8394197 38.9132635, 139.839143 38.9124803)",,,
110031334,unclassified,False,True,144.993,,,,"LINESTRING (139.8394197 38.9132635, 139.838835 38.9134167, 139.8384686 38.9126437)",,,
110030068,unclassified,False,True,84.543,,,,"LINESTRING (139.8405875 38.9165615, 139.8396796 38.9168427)",,,
313517208,residential,False,True,46.345,,,,"LINESTRING (139.8405875 38.9165615, 139.840773 38.9169525)",,,
332479390,unclassified,False,False,39.396,,,,"LINESTRING (139.8405875 38.9165615, 139.8404548 38.9162722, 139.8404345 38.9162278)",,,
110039729,unclassified,False,False,37.551,,,,"LINESTRING (139.8417089 38.9157552, 139.8415985 38.9154286)",,,
110039729,unclassified,False,True,73.881,,,,"LINESTRING (139.8417089 38.9157552, 139.8419313 38.9163967)",,,
110039814,unclassified,False,False,61.113,,,,"LINESTRING (139.8384686 38.9126437, 139.839143 38.9124803)",,,
110042758,unclassified,False,True,7.063,,,,"LINESTRING (139.8384686 38.9126437, 139.8384362 38.9125854)",,,
501856507,residential,False,False,7.063,,,,"LINESTRING (139.8384686 38.9126437, 139.8384362 38.9125854)",,,
110031334,unclassified,False,False,144.993,,,,"LINESTRING (139.8384686 38.9126437, 139.838835 38.9134167, 139.8394197 38.9132635)",,,
110042822,unclassified,False,False,56.567,,,,"LINESTRING (139.833289 38.9102756, 139.8339271 38.9103863)",,,
110037383,unclassified,False,True,83.60900000000001,,,,"LINESTRING (139.833289 38.9102756, 139.8331323 38.9108671, 139.8330869 38.9110108)",,,
110038833,unclassified,False,True,107.103,,,,"LINESTRING (139.837358 38.9171564, 139.8362138 38.9175241)",,,
110039300,unclassified,False,False,108.482,,,,"LINESTRING (139.837358 38.9171564, 139.8385178 38.9167856)",,,
629883980,trunk,False,False,42.244,2,112,国道112号,"LINESTRING (139.837358 38.9171564, 139.8375349 38.9175105)",,,
629883980,trunk,False,True,41.699,2,112,国道112号,"LINESTRING (139.837358 38.9171564, 139.8371813 38.9168075)",,,
110039014,unclassified,False,False,71.347,,,,"LINESTRING (139.8308203 38.9166446, 139.8312667 38.9171841)",,,
110048026,primary,False,True,131.382,,42,酒田港線,"LINESTRING (139.8308203 38.9166446, 139.8316341 38.9162444, 139.8318058 38.9161714, 139.8321259 38.9160429)",,,
110039628,trunk,False,True,58.896,2,112,国道112号,"LINESTRING (139.8356142 38.9137467, 139.835367 38.9132532)",,,
110028552,unclassified,False,True,62.818,,,,"LINESTRING (139.8356142 38.9137467, 139.8350145 38.913957, 139.8349526 38.9139794)",,,
110039628,trunk,False,False,176.00900000000001,2,112,国道112号,"LINESTRING (139.8356142 38.9137467, 139.8360752 38.9146321, 139.8363885 38.9152104)",,,
110041517,unclassified,False,False,56.546,,,,"LINESTRING (139.8356142 38.9137467, 139.8359162 38.913646, 139.8362205 38.9135572)",,,
110037403,tertiary,False,True,61.881,,,,"LINESTRING (139.8414726 38.9168367, 139.840773 38.9169525)",,,
110040534,tertiary,False,False,42.479,,,,"LINESTRING (139.8414726 38.9168367, 139.8419612 38.916799)",,,
110028663,primary,False,False,182.748,,42,酒田港線,"LINESTRING (139.8414726 38.9168367, 139.841766 38.9178115, 139.8419542 38.9184369)",,,
501715846,primary,True,False,39.873999999999995,,42,酒田港線,"LINESTRING (139.8414726 38.9168367, 139.8414893 38.9167121, 139.8414041 38.9164884)",,,
110032267,tertiary,False,True,77.694,,,,"LINESTRING (139.8321948 38.9145382, 139.8329212 38.9141274)",,,
110034061,tertiary,False,False,85.0,,,,"LINESTRING (139.8321948 38.9145382, 139.8314085 38.9149965)",,,
110047325,unclassified,False,False,55.206,,,,"LINESTRING (139.8321948 38.9145382, 139.8324869 38.9149796)",,,
110042822,unclassified,False,True,56.567,,,,"LINESTRING (139.8339271 38.9103863, 139.833289 38.9102756)",,,
