osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,tunnel
508665255,residential,False,False,28.830000000000002,"LINESTRING (139.9874002 37.5637388, 139.987574 37.563601, 139.9876314 37.5635554)",,,,
566409496,primary,False,False,116.56,"LINESTRING (139.9874002 37.5637388, 139.9877305 37.5638871, 139.9880352 37.5639931, 139.9883121 37.5640837, 139.988605 37.5641654)",7;64,猪苗代塩川線,,
566409496,primary,False,True,156.283,"LINESTRING (139.9874002 37.5637388, 139.9870605 37.5635653, 139.986675 37.5633489, 139.9862696 37.5630912, 139.9859828 37.5628973)",7;64,猪苗代塩川線,,
110399059,primary,False,False,143.651,"LINESTRING (139.9914563 37.5643127, 139.9920731 37.5640972, 139.9924248 37.5639344, 139.9927048 37.5637772, 139.9928672 37.5636776)",7;64,猪苗代塩川線,,
"[566409496, 110399097, 110399059]",primary,False,True,257.327,"LINESTRING (139.9914563 37.5643127, 139.9911302 37.5643821, 139.9908255 37.5644379, 139.9905801 37.5644669, 139.9903354 37.56447, 139.9899797 37.564437, 139.989554 37.5643758, 139.9892839 37.5643187, 139.9888858 37.5642319, 139.988605 37.5641654)",7;64,猪苗代塩川線,yes,
243739834,tertiary,False,False,187.071,"LINESTRING (139.9914563 37.5643127, 139.9923401 37.5654369, 139.9925881 37.5657358)",,,,
243739826,unclassified,False,True,109.709,"LINESTRING (139.9877866 37.5664528, 139.9881535 37.56551)",,,,
"[75142835, 420843558, 420843559]",unclassified,False,False,152.957,"LINESTRING (139.9877866 37.5664528, 139.9869663 37.5662445, 139.9865777 37.5661423, 139.9864331 37.5661043, 139.9861321 37.5660384)",,,yes,
243739837,residential,False,True,13.709,"LINESTRING (139.9897108 37.56107, 139.9897246 37.5609472)",,,,
75142834,tertiary,False,False,226.86199999999997,"LINESTRING (139.9897108 37.56107, 139.9896086 37.5613786, 139.9893795 37.562006, 139.989369 37.5620348, 139.9893345 37.5621293, 139.9891742 37.5625683, 139.9890049 37.5630319)",,,,
110399062,secondary,False,False,246.862,"LINESTRING (139.9897108 37.56107, 139.9893651 37.5609226, 139.9890493 37.5607856, 139.9887056 37.5606361, 139.9884986 37.5605268, 139.9882726 37.5603756, 139.9879003 37.5600692, 139.9875246 37.5597242)",207,磐梯町停車場線,,
110399062,secondary,False,True,310.89700000000005,"LINESTRING (139.9897108 37.56107, 139.9900586 37.5611852, 139.9902568 37.561229, 139.9904817 37.5612646, 139.9907065 37.5612589, 139.9931656 37.560948)",207,磐梯町停車場線,,
75142834,tertiary,False,True,91.014,"LINESTRING (139.988605 37.5641654, 139.9888104 37.5635647, 139.9888792 37.5633763)",,,,
243739826,unclassified,False,False,154.824,"LINESTRING (139.988605 37.5641654, 139.988527 37.5644084, 139.9884346 37.5646913, 139.988365 37.564949, 139.9882767 37.5651496, 139.9882404 37.5652543, 139.9881535 37.56551)",,,,
"[566409496, 110399097, 110399059]",primary,False,False,257.327,"LINESTRING (139.988605 37.5641654, 139.9888858 37.5642319, 139.9892839 37.5643187, 139.989554 37.5643758, 139.9899797 37.564437, 139.9903354 37.56447, 139.9905801 37.5644669, 139.9908255 37.5644379, 139.9911302 37.5643821, 139.9914563 37.5643127)",7;64,猪苗代塩川線,yes,
566409496,primary,False,True,116.56,"LINESTRING (139.988605 37.5641654, 139.9883121 37.5640837, 139.9880352 37.5639931, 139.9877305 37.5638871, 139.9874002 37.5637388)",7;64,猪苗代塩川線,,
110399087,secondary,False,True,80.45400000000001,"LINESTRING (139.9930532 37.55813, 139.9928493 37.5585519, 139.9927305 37.5588068)",207,磐梯町停車場線,,
227237565,unclassified,False,False,151.348,"LINESTRING (139.9930532 37.55813, 139.9931195 37.5585369, 139.9931275 37.5586743, 139.9931781 37.5587504, 139.9932069 37.5594773)",,,,
"[110399072, 110399100]","['residential', 'unclassified']",False,True,143.029,"LINESTRING (139.9871063 37.5577892, 139.9869788 37.5579007, 139.9865502 37.558013, 139.9865133 37.5580402, 139.9863345 37.5582893, 139.98608 37.5586931)",,,,
110399081,unclassified,False,False,201.006,"LINESTRING (139.9871063 37.5577892, 139.9867504 37.5577133, 139.9864166 37.5576373, 139.9863136 37.5576277, 139.9860798 37.5576431, 139.985947 37.5576417, 139.9858216 37.557684, 139.9852971 37.5583186)",,,,
110399093,unclassified,False,False,540.7840000000001,"LINESTRING (139.9871063 37.5577892, 139.9872609 37.5577997, 139.988251 37.5577858, 139.9883997 37.5577517, 139.9885447 37.5576922, 139.9885723 37.557687, 139.9886489 37.5576727, 139.9887966 37.5576598, 139.9897795 37.5577425, 139.9898146 37.5577697, 139.9900708 37.5581099, 139.9901848 37.5581836, 139.9902772 37.5581957, 139.9906513 37.5581889, 139.9909623 37.5581934, 139.9912489 37.5582156, 139.9914451 37.5582556, 139.9915583 37.5583038, 139.9918912 37.5584615, 139.9927305 37.5588068)",,,,
110399087,secondary,False,False,217.55199999999996,"LINESTRING (139.9897973 37.5595796, 139.9898785 37.5595893, 139.9902061 37.5595914, 139.9903504 37.5595812, 139.9905473 37.5595646, 139.9908664 37.5595223, 139.9912083 37.5594734, 139.9914397 37.5594232, 139.991803 37.559343, 139.992145 37.5592618, 139.9922126 37.559246)",207,磐梯町停車場線,,
110399087,secondary,False,True,238.41699999999997,"LINESTRING (139.9897973 37.5595796, 139.9897565 37.5595449, 139.9896321 37.5594361, 139.9895476 37.5593667, 139.9895098 37.5593454, 139.9894839 37.5593304, 139.9894222 37.5593091, 139.9893436 37.5592878, 139.9892272 37.5592697, 139.9891029 37.559276, 139.9889519 37.5592924, 139.9885946 37.5593359, 139.988319 37.559382, 139.9881101 37.5594132, 139.9879947 37.559429, 139.9878256 37.55944, 139.9875954 37.5594551, 139.9874579 37.5594526, 139.9872558 37.5594415)",207,磐梯町停車場線,,
243739837,residential,False,False,153.607,"LINESTRING (139.9897973 37.5595796, 139.9897613 37.5596129, 139.9897311 37.5598637, 139.9897053 37.5600209, 139.9896962 37.5602156, 139.9896923 37.5602547, 139.9897138 37.5606003, 139.989717 37.5606514, 139.9897246 37.5609472)",,,,
110399087,secondary,False,False,80.45400000000001,"LINESTRING (139.9927305 37.5588068, 139.9928493 37.5585519, 139.9930532 37.55813)",207,磐梯町停車場線,,
110399087,secondary,False,True,72.74900000000001,"LINESTRING (139.9927305 37.5588068, 139.9926981 37.5589361, 139.9926444 37.559026, 139.9925598 37.559108, 139.9924593 37.5591877, 139.992329 37.5592239, 139.9922126 37.559246)",207,磐梯町停車場線,,
110399093,unclassified,False,True,540.784,"LINESTRING (139.9927305 37.5588068, 139.9918912 37.5584615, 139.9915583 37.5583038, 139.9914451 37.5582556, 139.9912489 37.5582156, 139.9909623 37.5581934, 139.9906513 37.5581889, 139.9902772 37.5581957, 139.9901848 37.5581836, 139.9900708 37.5581099, 139.9898146 37.5577697, 139.9897795 37.5577425, 139.9887966 37.5576598, 139.9886489 37.5576727, 139.9885723 37.557687, 139.9885447 37.5576922, 139.9883997 37.5577517, 139.988251 37.5577858, 139.9872609 37.5577997, 139.9871063 37.5577892)",,,,
