osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,bridge,maxspeed,tunnel
22741099,True,富士見本通り,unclassified,False,133.491,"LINESTRING (140.1167145 35.6101612, 140.1169416 35.6100619, 140.1181535 35.6099567)",,,,,
34125524,False,,tertiary,False,77.106,"LINESTRING (140.1167145 35.6101612, 140.1168647 35.6100452, 140.1170994 35.6095561)",2,,,,
265148156,False,千葉街道,trunk,True,41.601,"LINESTRING (140.1167145 35.6101612, 140.1166416 35.6101545, 140.1162571 35.6101889)",2,14,,,
292965754,False,千葉街道,trunk,True,117.661,"LINESTRING (140.1167145 35.6101612, 140.1168065 35.6101768, 140.1169028 35.6102123, 140.1169931 35.6102623, 140.1171135 35.6103225, 140.1173387 35.6104085, 140.1175135 35.61049, 140.1178373 35.6106822)",,14,,,
477314349,True,,unclassified,False,13.679,"LINESTRING (140.1199896 35.6105636, 140.1200984 35.6106491)",,,,,
143031568,True,千葉駅前大通り,trunk,False,91.767,"LINESTRING (140.1199896 35.6105636, 140.1201092 35.610469, 140.1201664 35.610399, 140.1202093 35.6103421, 140.1202468 35.6102732, 140.1202739 35.6101919, 140.1202864 35.6101023, 140.1202894 35.6099598, 140.1202805 35.6099349, 140.1202389 35.6098191)",,14,,,
22372204,False,,tertiary,False,68.57600000000001,"LINESTRING (140.1204845 35.6088707, 140.1205048 35.6088026, 140.1206255 35.6083987, 140.1206635 35.6082714)",,,,,
22372204,False,,tertiary,True,107.769,"LINESTRING (140.1204845 35.6088707, 140.1204619 35.6089578, 140.1202622 35.6097291, 140.1202389 35.6098191)",,,,,
187938983,False,,tertiary,False,49.477000000000004,"LINESTRING (140.1204845 35.6088707, 140.1206142 35.6089372, 140.1209992 35.6090051)",2,,,,
"[187938993, 187938983]",False,文化橋,tertiary,True,46.918,"LINESTRING (140.1204845 35.6088707, 140.1201721 35.6088225, 140.1199752 35.6087896)",2,,yes,,
22372204,False,,tertiary,False,107.769,"LINESTRING (140.1202389 35.6098191, 140.1202622 35.6097291, 140.1204619 35.6089578, 140.1204845 35.6088707)",,,,,
143031564,True,千葉駅前大通り,trunk,False,73.595,"LINESTRING (140.1202389 35.6098191, 140.1201925 35.6099198, 140.1201778 35.6099517, 140.1201705 35.6100946, 140.120153 35.610208, 140.1201163 35.6102866, 140.1200495 35.610363, 140.1199741 35.6104221)",,14,,,
172687213,False,千葉街道,trunk,False,104.63099999999999,"LINESTRING (140.1202389 35.6098191, 140.1204356 35.6098376, 140.1212597 35.6099153, 140.1213886 35.6099275)",,14,,,
24025472,False,ハミングロードパルサ,tertiary,True,81.44500000000001,"LINESTRING (140.1213886 35.6099275, 140.1213599 35.6100592, 140.1212519 35.6105539, 140.1212623 35.6106498)",,,,,
172687213,False,千葉街道,trunk,False,83.226,"LINESTRING (140.1213886 35.6099275, 140.1215649 35.6099588, 140.1222102 35.6100735, 140.122288 35.6100873)",,14,,,
172687213,False,千葉街道,trunk,True,104.63099999999999,"LINESTRING (140.1213886 35.6099275, 140.1212597 35.6099153, 140.1204356 35.6098376, 140.1202389 35.6098191)",,14,,,
688447210,False,千葉銀座,tertiary,False,94.368,"LINESTRING (140.1213886 35.6099275, 140.1215318 35.6094297, 140.121624 35.6091007)",,,,,
172621257,False,,tertiary,True,20.378,"LINESTRING (140.1178004 35.6069391, 140.1175867 35.6068808)",2,,,,
399830825,True,,residential,False,64.623,"LINESTRING (140.1178004 35.6069391, 140.1178469 35.6068715, 140.1181496 35.606432)",,,,,
22871666,False,,tertiary,False,61.518,"LINESTRING (140.1161193 35.6065349, 140.1163762 35.6060226)",2,,,40,
22871666,False,,tertiary,True,68.991,"LINESTRING (140.1161193 35.6065349, 140.1158311 35.6071094)",2,,,40,
172621257,False,,tertiary,False,138.124,"LINESTRING (140.1161193 35.6065349, 140.1175867 35.6068808)",2,,,,
172621257,False,,tertiary,True,44.809,"LINESTRING (140.1161193 35.6065349, 140.1156463 35.6064145)",2,,,,
400101061,False,本千葉停車場線,secondary,False,109.206,"LINESTRING (140.1192912 35.6056714, 140.1192169 35.6058297, 140.1188606 35.606589)",,217,,,
971040651,False,,tertiary,False,10.847999999999999,"LINESTRING (140.1192912 35.6056714, 140.1193812 35.6056948, 140.1194055 35.6057011)",,,,,
22372204,False,,tertiary,True,80.86500000000001,"LINESTRING (140.1208414 35.6075587, 140.1208084 35.6076909, 140.1206971 35.6081365, 140.1206635 35.6082714)",,,,,
198706602,False,きぼーる通り,tertiary,False,77.569,"LINESTRING (140.1208414 35.6075587, 140.1210522 35.6075719, 140.1216969 35.6076121)",,,,,
367282398,False,,tertiary,False,39.578,"LINESTRING (140.1208414 35.6075587, 140.1208898 35.6074022, 140.1209481 35.6072135)",,,,,
387941566,False,きぼーる通り,tertiary,True,41.428,"LINESTRING (140.1208414 35.6075587, 140.1206733 35.6075457, 140.1203852 35.6075235)",,,,,
172621199,False,,unclassified,False,20.323,"LINESTRING (140.1188606 35.606589, 140.1189383 35.6066137, 140.11907 35.6066555)",,,,,
400101061,False,本千葉停車場線,secondary,False,94.519,"LINESTRING (140.1188606 35.606589, 140.118611 35.6071683, 140.1186049 35.6072147, 140.1186102 35.6072641, 140.1186264 35.6073005, 140.1186566 35.6073419, 140.1187065 35.6073762)",,217,,,
400101061,False,本千葉停車場線,secondary,True,109.206,"LINESTRING (140.1188606 35.606589, 140.1192169 35.6058297, 140.1192912 35.6056714)",,217,,,
144785469,True,,tertiary_link,False,75.383,"LINESTRING (140.118263 35.6140013, 140.1182202 35.6139201, 140.1181461 35.6138388, 140.1176496 35.6135638)",,,,,
689339942,False,栄町南通り,tertiary,False,30.494,"LINESTRING (140.118263 35.6140013, 140.1182974 35.6139796, 140.1183248 35.6139655, 140.1183519 35.6139567, 140.118379 35.6139538, 140.1185838 35.6139574)",,,,,
"[181995490, 1239096555, 22871666]",False,駅前地下道,tertiary,"[False, True]",542.8799999999999,"LINESTRING (140.118263 35.6140013, 140.1181499 35.613934, 140.1173414 35.6134723, 140.1172596 35.6134274, 140.1171392 35.6133713, 140.1164903 35.6131463, 140.1163395 35.6130835, 140.1161606 35.6130013, 140.1160471 35.6129284, 140.1159824 35.6128678, 140.1158486 35.6127306, 140.1157259 35.6125903, 140.1156515 35.6124815, 140.1155376 35.612322, 140.1151973 35.611816, 140.1148766 35.6112935, 140.1144489 35.6106468, 140.1143675 35.610518)",2,,,40,yes
22871666,False,,tertiary,False,11.374,"LINESTRING (140.1143675 35.610518, 140.1143572 35.6104869, 140.1143349 35.6104192)",2,,,40,
"[22871666, 1239096555, 181995490]",False,駅前地下道,tertiary,"[False, True]",542.88,"LINESTRING (140.1143675 35.610518, 140.1144489 35.6106468, 140.1148766 35.6112935, 140.1151973 35.611816, 140.1155376 35.612322, 140.1156515 35.6124815, 140.1157259 35.6125903, 140.1158486 35.6127306, 140.1159824 35.6128678, 140.1160471 35.6129284, 140.1161606 35.6130013, 140.1163395 35.6130835, 140.1164903 35.6131463, 140.1171392 35.6133713, 140.1172596 35.6134274, 140.1173414 35.6134723, 140.1181499 35.613934, 140.118263 35.6140013)",2,,,40,yes
265042168,True,,unclassified,False,118.17200000000003,"LINESTRING (140.1143675 35.610518, 140.1143672 35.6106011, 140.114374 35.6106675, 140.1143944 35.6107063, 140.1148075 35.6113244, 140.1148316 35.6113473, 140.1148597 35.611361, 140.1149166 35.6113877, 140.1149351 35.6114112, 140.1149517 35.6114372)",,,,,
22871666,False,,tertiary,False,8.178,"LINESTRING (140.1143349 35.6104192, 140.1143204 35.6103466)",2,,,40,
22871666,False,,tertiary,True,11.374,"LINESTRING (140.1143349 35.6104192, 140.1143572 35.6104869, 140.1143675 35.610518)",2,,,40,
"[172621260, 265148157]",True,千葉街道,trunk,False,76.238,"LINESTRING (140.1143349 35.6104192, 140.1145668 35.6103958, 140.1147625 35.6103761, 140.1150018 35.6103598, 140.1151732 35.6103454)",2,14,,40,
34125525,False,,unclassified,False,26.76,"LINESTRING (140.1221445 35.6107849, 140.1220897 35.6110214)",,,,,
477314344,False,,unclassified,True,30.319,"LINESTRING (140.1221445 35.6107849, 140.1224772 35.6108193)",,,,,
34125525,False,,unclassified,True,78.64699999999999,"LINESTRING (140.1221445 35.6107849, 140.1222629 35.6102095, 140.122288 35.6100873)",,,,,
477314344,False,,unclassified,False,81.154,"LINESTRING (140.1221445 35.6107849, 140.1213878 35.610669, 140.1212623 35.6106498)",,,,,
24025472,False,ハミングロードパルサ,tertiary,False,81.44500000000001,"LINESTRING (140.1212623 35.6106498, 140.1212519 35.6105539, 140.1213599 35.6100592, 140.1213886 35.6099275)",,,,,
24025472,False,ハミングロードパルサ,tertiary,True,47.573,"LINESTRING (140.1212623 35.6106498, 140.121279 35.6107379, 140.1212328 35.6110745)",,,,,
477314344,False,,unclassified,True,81.154,"LINESTRING (140.1212623 35.6106498, 140.1213878 35.610669, 140.1221445 35.6107849)",,,,,
477314346,True,,unclassified,False,110.44200000000001,"LINESTRING (140.1200984 35.6106491, 140.1203526 35.6105219, 140.1211612 35.6106356, 140.1212623 35.6106498)",,,,,
24025472,False,ハミングロードパルサ,tertiary,False,5.326,"LINESTRING (140.121229 35.6111223, 140.1212328 35.6110745)",,,,,
24025472,False,ハミングロードパルサ,tertiary,True,38.836,"LINESTRING (140.121229 35.6111223, 140.1211897 35.6114701)",,,,,
