osmid,highway,oneway,reversed,length,ref,name,geometry,tunnel,bridge
98998536,unclassified,False,False,66.803,,,"LINESTRING (132.8768347 33.7928947, 132.8771569 33.7934325)",,
155550871,unclassified,False,False,11.943,,,"LINESTRING (132.8768347 33.7928947, 132.8767063 33.7929069)",,
311140486,secondary,False,True,19.636,193,森松重信線,"LINESTRING (132.8768347 33.7928947, 132.8770461 33.7928768)",,
311140487,secondary,False,False,170.309,193,森松重信線,"LINESTRING (132.8768347 33.7928947, 132.87661 33.7925697, 132.8763304 33.7920976, 132.8761941 33.7919182, 132.8760508 33.7917564, 132.8758891 33.7916266, 132.8758589 33.7916089)",,
292002235,residential,False,False,22.192,,,"LINESTRING (132.8754901 33.7914252, 132.8756121 33.7912533)",,
311140487,secondary,False,False,21.733,193,森松重信線,"LINESTRING (132.8754901 33.7914252, 132.8752759 33.7913445)",,
311140487,secondary,False,True,39.829,193,森松重信線,"LINESTRING (132.8754901 33.7914252, 132.8756969 33.7915138, 132.8758589 33.7916089)",,
311140487,secondary,False,True,79.572,193,森松重信線,"LINESTRING (132.8738422 33.7912955, 132.8747032 33.7912865)",,
155550318,unclassified,False,True,76.328,,,"LINESTRING (132.8738422 33.7912955, 132.8738347 33.7913392, 132.8735979 33.7919506)",,
292006508,residential,False,True,68.632,,,"LINESTRING (132.8738422 33.7912955, 132.873869 33.7912276, 132.8739802 33.7910758, 132.8740804 33.790991, 132.8742262 33.7909668, 132.874369 33.7909256)",,
292006510,residential,False,False,138.37400000000002,,,"LINESTRING (132.8738422 33.7912955, 132.873796 33.7912231, 132.8734188 33.7908796, 132.8731418 33.7905428, 132.8729588 33.7902965)",,
"[312638801, 311140487]",secondary,False,False,260.534,193,森松重信線,"LINESTRING (132.8738422 33.7912955, 132.8716177 33.7913229, 132.8710232 33.7913302)",,
312638801,secondary,False,False,32.653,193,森松重信線,"LINESTRING (132.870843 33.7913365, 132.8704898 33.7913449)",,
312638801,secondary,False,True,16.667,193,森松重信線,"LINESTRING (132.870843 33.7913365, 132.8710232 33.7913302)",,
155550936,tertiary,False,False,152.845,,,"LINESTRING (132.870843 33.7913365, 132.8709499 33.7921452, 132.8709775 33.7924277, 132.8710095 33.792704)",,
155550968,tertiary,False,False,27.907,,,"LINESTRING (132.8750005 33.7912909, 132.8750271 33.7910409)",,
311140487,secondary,False,False,27.478,193,森松重信線,"LINESTRING (132.8750005 33.7912909, 132.8747032 33.7912865)",,
311140487,secondary,False,True,26.201,193,森松重信線,"LINESTRING (132.8750005 33.7912909, 132.8751042 33.7913033, 132.8752273 33.7913313, 132.8752759 33.7913445)",,
86482386,tertiary,False,False,28.104,,,"LINESTRING (132.8752054 33.7868414, 132.8752955 33.7866)",,
86482386,tertiary,False,True,12.739,,,"LINESTRING (132.8752054 33.7868414, 132.8751753 33.7869532)",,
86482387,unclassified,False,False,94.455,,,"LINESTRING (132.8752054 33.7868414, 132.8742286 33.7865914)",,
86482386,tertiary,False,True,8.721,,,"LINESTRING (132.8753235 33.7865251, 132.8752955 33.7866)",,
155550433,unclassified,False,False,128.15699999999998,,,"LINESTRING (132.8753235 33.7865251, 132.8757274 33.786609, 132.8761309 33.7867164, 132.8766433 33.7868749)",,
86482392,unclassified,False,False,22.085,,,"LINESTRING (132.8746416 33.7914784, 132.8747032 33.7912865)",,
86482392,unclassified,False,True,29.245,,,"LINESTRING (132.8746416 33.7914784, 132.8745839 33.791737)",,
292002228,unclassified,False,False,41.581,,,"LINESTRING (132.8746416 33.7914784, 132.8750793 33.7913917)",,
155550653,residential,False,True,110.13499999999999,,,"LINESTRING (132.8746416 33.7914784, 132.8746 33.7915016, 132.874016 33.791803, 132.8735979 33.7919506)",,
155550247,unclassified,False,False,67.842,,,"LINESTRING (132.8745949 33.7864178, 132.8752955 33.7866)",,
155550423,unclassified,False,False,38.969,,,"LINESTRING (132.8745949 33.7864178, 132.8742286 33.7865914)",,
86482387,unclassified,False,True,94.455,,,"LINESTRING (132.8742286 33.7865914, 132.8752054 33.7868414)",,
155550423,unclassified,False,True,38.969,,,"LINESTRING (132.8742286 33.7865914, 132.8745949 33.7864178)",,
86482387,unclassified,False,False,60.75,,,"LINESTRING (132.8742286 33.7865914, 132.8740693 33.7865811, 132.8739278 33.7865767, 132.8737473 33.7865546, 132.8735738 33.7865517)",,
86482387,unclassified,False,False,86.09299999999999,,,"LINESTRING (132.8735738 33.7865517, 132.8732194 33.7864612, 132.872663 33.7864027)",,
86482387,unclassified,False,True,60.74999999999999,,,"LINESTRING (132.8735738 33.7865517, 132.8737473 33.7865546, 132.8739278 33.7865767, 132.8740693 33.7865811, 132.8742286 33.7865914)",,
155550128,unclassified,False,True,69.663,,,"LINESTRING (132.8735738 33.7865517, 132.8730077 33.7866961, 132.8728767 33.7867123, 132.8728477 33.7867151)",,
155550433,unclassified,False,True,18.4,,,"LINESTRING (132.8768299 33.7869326, 132.8766433 33.7868749)",,
"[155550336, 155550241, 155550358]",unclassified,False,False,57.874,,,"LINESTRING (132.8768299 33.7869326, 132.8768334 33.7870194, 132.8768458 33.7873385, 132.8768653 33.7874517)",yes,
86482386,tertiary,False,False,12.739,,,"LINESTRING (132.8751753 33.7869532, 132.8752054 33.7868414)",,
155550663,unclassified,False,True,89.011,,,"LINESTRING (132.8751753 33.7869532, 132.8760855 33.787215)",,
86482386,tertiary,False,True,181.96699999999998,,,"LINESTRING (132.8751753 33.7869532, 132.8750943 33.787262, 132.875051 33.787479, 132.8750341 33.7876988, 132.8750235 33.7878665, 132.8750341 33.7882033, 132.8750536 33.7885783)",,
155550663,unclassified,False,False,89.011,,,"LINESTRING (132.8760855 33.787215, 132.8751753 33.7869532)",,
155550663,unclassified,False,True,76.721,,,"LINESTRING (132.8760855 33.787215, 132.8768653 33.7874517)",,
