osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,bridge,tunnel
1243706782,False,2,31,瓜連馬渡線,primary,True,11.017,"LINESTRING (140.4892682 36.4584002, 140.4891455 36.458409)",,
199031025,False,,,,unclassified,True,17.279,"LINESTRING (140.4892682 36.4584002, 140.4893245 36.4583284, 140.4893693 36.4582678)",,
199032320,False,,,,unclassified,False,138.144,"LINESTRING (140.4892682 36.4584002, 140.4893504 36.4585262, 140.4893919 36.4585641, 140.4900863 36.4593245, 140.4901429 36.4593809, 140.4901803 36.4593959)",,
373991678,False,2,,,tertiary,True,385.071,"LINESTRING (140.4892682 36.4584002, 140.4891866 36.458525, 140.4889491 36.4589075, 140.4888206 36.4591464, 140.4887489 36.4593726, 140.4886105 36.4599897, 140.4885369 36.4602716, 140.4884013 36.4607774, 140.4883018 36.4611521, 140.4880739 36.4617077)",,
1153639995,False,2,31,瓜連馬渡線,primary,False,118.12899999999999,"LINESTRING (140.4892682 36.4584002, 140.4894506 36.4583881, 140.4901605 36.4583217, 140.4905807 36.4582815)",,
"[199035768, 1243706770, 199033959]",False,2,,,"['unclassified', 'tertiary']",False,294.353,"LINESTRING (140.4880034 36.458448, 140.4880019 36.4585278, 140.4879905 36.458579, 140.4879324 36.4588871, 140.487883 36.459096, 140.487778 36.459657, 140.487615 36.460254, 140.487368 36.460922, 140.48732 36.461031)",,
"[1243706771, 1243706780]",False,2,,,tertiary,False,93.84100000000001,"LINESTRING (140.4880034 36.458448, 140.4880059 36.4583342, 140.4880068 36.4582782, 140.4879936 36.458066, 140.4879624 36.4577778, 140.4879319 36.4576072)",,
1243706773,False,2,31,瓜連馬渡線,primary,True,59.832,"LINESTRING (140.4880034 36.458448, 140.4878364 36.458449, 140.4877718 36.4584493, 140.4873344 36.4584519)",,
"[1243706782, 1243706774]",False,2,31,瓜連馬渡線,primary,False,102.263,"LINESTRING (140.4880034 36.458448, 140.4881583 36.4584454, 140.4882192 36.4584444, 140.4886309 36.4584376, 140.4891455 36.458409)",,
"[1243706763, 199035047]",False,2,,,tertiary,True,52.342999999999996,"LINESTRING (140.4835802 36.458481, 140.4835738 36.4585555, 140.4835771 36.4586032, 140.4835953 36.4586559, 140.4836392 36.4587067, 140.4838441 36.4588696)",,
"[1243706764, 1243706765]",False,2,31,瓜連馬渡線,primary,True,214.17199999999997,"LINESTRING (140.4835802 36.458481, 140.4834749 36.4584665, 140.4833502 36.4584381, 140.4832682 36.4584088, 140.4831712 36.4583692, 140.4830769 36.4583105, 140.4829933 36.4582536, 140.4825502 36.4579124, 140.4820997 36.4575923, 140.4817009 36.4573283)",,
"[1243706772, 1243706766]",False,2,31,瓜連馬渡線,primary,False,65.403,"LINESTRING (140.4835802 36.458481, 140.4838254 36.4584949, 140.4841008 36.4584905, 140.4843108 36.458487)",,
59828681,False,2,,,tertiary,False,160.626,"LINESTRING (140.4851099 36.455068, 140.4846414 36.4546838, 140.4842978 36.4543883, 140.4838549 36.4540349)",,
59828681,False,2,,,tertiary,True,373.1549999999999,"LINESTRING (140.4851099 36.455068, 140.4851652 36.4551164, 140.4856909 36.4555738, 140.4862529 36.4560408, 140.4863347 36.4561088, 140.4868067 36.4565317, 140.4869651 36.4566652, 140.4871667 36.4568351, 140.4873568 36.4569876, 140.4875141 36.4571127, 140.4877736 36.4573591, 140.4878371 36.4574345, 140.4878801 36.4574928, 140.4879048 36.4575487)",,
295192361,False,2,,,tertiary,False,344.217,"LINESTRING (140.4851099 36.455068, 140.484668 36.4553098, 140.4836233 36.455871, 140.4819204 36.4568005)",,
295192361,False,2,,,tertiary,True,167.905,"LINESTRING (140.4851099 36.455068, 140.4853864 36.4549752, 140.485829 36.4548913, 140.4863942 36.4548486, 140.4869472 36.4548076)",,
199035616,False,,,,unclassified,True,68.17699999999999,"LINESTRING (140.4892854 36.4546142, 140.4892757 36.4547929, 140.4892849 36.4552271)",,
295192361,False,2,,,tertiary,False,114.157,"LINESTRING (140.4892854 36.4546142, 140.4885647 36.4546711, 140.4880148 36.4547119)",,
295192361,False,2,,,tertiary,True,84.751,"LINESTRING (140.4892854 36.4546142, 140.489429 36.454602, 140.4895682 36.4545736, 140.4901478 36.4543825, 140.4901782 36.4543718)",,
199033761,False,,,,unclassified,False,6.599,"LINESTRING (140.4914863 36.4527947, 140.49156 36.4527974)",,
1259037175,False,,,,residential,True,134.978,"LINESTRING (140.4914863 36.4527947, 140.4912407 36.4539924)",,
"[199033761, 199033393]",False,,,,unclassified,True,101.511,"LINESTRING (140.4914863 36.4527947, 140.4908231 36.4528076, 140.4903526 36.4528331)",,
"[199033393, 199033761]",False,,,,unclassified,False,101.511,"LINESTRING (140.4903526 36.4528331, 140.4908231 36.4528076, 140.4914863 36.4527947)",,
