osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge
111900571,tertiary,False,True,40.278,"LINESTRING (140.8855939 42.5556731, 140.8855324 42.5556577, 140.8854716 42.5556291, 140.885268 42.5554152)",,,,
"[573357016, 573357020, 678062440]",trunk,False,True,157.66899999999998,"LINESTRING (140.8855939 42.5556731, 140.8856288 42.5556138, 140.8856724 42.5555642, 140.8858681 42.5554352, 140.8860969 42.5552622, 140.8861593 42.5552133, 140.8862023 42.5551795, 140.8862597 42.5550841, 140.8862817 42.5550084, 140.8862915 42.55492, 140.8862518 42.5547435, 140.8861143 42.5544649)",2,453,国道453号,yes
111901415,tertiary,False,True,34.998,"LINESTRING (140.889187 42.556093, 140.889363 42.5558062)",,,,
111900557,unclassified,False,False,147.976,"LINESTRING (140.8820689 42.5513625, 140.8807777 42.5504318)",,,,
"[111902105, 111902020, 111900405]",unclassified,False,"[False, True]",95.85499999999999,"LINESTRING (140.8820689 42.5513625, 140.881957 42.551453, 140.8817025 42.5516273, 140.8812368 42.5519682)",,,,yes
111902108,unclassified,False,True,116.478,"LINESTRING (140.8820689 42.5513625, 140.8824016 42.5511175, 140.8828884 42.5507823, 140.8831077 42.550648)",,,,
111900679,tertiary,False,True,24.141,"LINESTRING (140.884247 42.5495911, 140.8839686 42.5495199)",,,,
111900916,tertiary,False,True,91.941,"LINESTRING (140.884247 42.5495911, 140.8837915 42.5501243, 140.8836462 42.5502895)",,,,
111900452,tertiary,False,True,55.843,"LINESTRING (140.8839686 42.5495199, 140.8833267 42.5493508)",,,,
111900679,tertiary,False,False,24.141,"LINESTRING (140.8839686 42.5495199, 140.884247 42.5495911)",,,,
678062440,trunk,False,True,26.365,"LINESTRING (140.8861143 42.5544649, 140.8859963 42.5542443)",2,453,国道453号,
"[111902057, 111901359]",unclassified,False,"[False, True]",204.741,"LINESTRING (140.8861143 42.5544649, 140.8865044 42.5541958, 140.8868155 42.5539534, 140.8871215 42.5537166, 140.8880649 42.5540861)",,,,
"[678062440, 573357020, 573357016]",trunk,False,False,157.66899999999998,"LINESTRING (140.8861143 42.5544649, 140.8862518 42.5547435, 140.8862915 42.55492, 140.8862817 42.5550084, 140.8862597 42.5550841, 140.8862023 42.5551795, 140.8861593 42.5552133, 140.8860969 42.5552622, 140.8858681 42.5554352, 140.8856724 42.5555642, 140.8856288 42.5556138, 140.8855939 42.5556731)",2,453,国道453号,yes
111901176,tertiary,False,True,150.957,"LINESTRING (140.8828157 42.5551619, 140.8829322 42.55525, 140.8843476 42.5559112)",,,,
111901893,unclassified,False,False,51.598,"LINESTRING (140.8828157 42.5551619, 140.8831005 42.5548644, 140.8831788 42.5547827)",,,,
111902158,tertiary,False,False,264.88199999999995,"LINESTRING (140.8828157 42.5551619, 140.881796 42.5546721, 140.8810077 42.5542653, 140.8801948 42.5537711)",,,,
111901682,tertiary,False,True,47.9,"LINESTRING (140.8801173 42.5514129, 140.880596 42.5516603)",,,,
111901957,unclassified,False,True,23.174,"LINESTRING (140.8801173 42.5514129, 140.8799352 42.5515724)",,,,
111902338,unclassified,False,True,149.603,"LINESTRING (140.8811072 42.5486852, 140.8798208 42.5496402)",,,,
