osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,name,ref
110488129,unclassified,False,True,37.499,"LINESTRING (140.1110015 41.4315608, 140.1114495 41.4315307)",,,,,
110488627,unclassified,True,False,193.363,"LINESTRING (140.1110015 41.4315608, 140.1110952 41.4324648, 140.1113495 41.4332749)",,,,,
"[110488246, 110488519]",unclassified,False,False,144.64999999999998,"LINESTRING (140.104605 41.4333587, 140.1052188 41.4334672, 140.1053368 41.4335265, 140.1055845 41.4336368, 140.1062542 41.4335776)",,,,,
"[182502659, 182502579, 182502580]",tertiary,False,True,442.111,"LINESTRING (140.104605 41.4333587, 140.1044728 41.4322339, 140.1044621 41.4320047, 140.1044889 41.4317211, 140.1045184 41.4314738, 140.1045774 41.4311902, 140.1047384 41.4308547, 140.1051477 41.4300097, 140.1052202 41.429855, 140.1052467 41.4296659, 140.1052472 41.4294777)",2,40,yes,観桜橋,
110488233,unclassified,False,False,9.384,"LINESTRING (140.1148183 41.4331298, 140.1147059 41.4331253)",,,,,
110488233,unclassified,False,True,40.133,"LINESTRING (140.1148183 41.4331298, 140.115299 41.4331493)",,,,,
110488388,residential,False,True,61.536,"LINESTRING (140.1148183 41.4331298, 140.1148223 41.4325764)",,,,,
110488849,residential,False,False,32.374,"LINESTRING (140.1129465 41.4286197, 140.1133136 41.4285248)",,,,,
110488802,unclassified,False,True,80.605,"LINESTRING (140.1133459 41.4338048, 140.1133174 41.4335615, 140.1132553 41.4330831)",,,,,
488836881,residential,False,False,83.243,"LINESTRING (140.1133459 41.4338048, 140.1139077 41.4337746, 140.1143412 41.4338042)",,,,,
110488760,unclassified,False,True,90.929,"LINESTRING (140.1132553 41.4330831, 140.1143452 41.4331148)",,,,,
110488279,unclassified,False,True,70.49,"LINESTRING (140.1132553 41.4330831, 140.1132269 41.4326299, 140.11325 41.4324505)",,,,,
110488802,unclassified,False,False,80.605,"LINESTRING (140.1132553 41.4330831, 140.1133174 41.4335615, 140.1133459 41.4338048)",,,,,
110488380,unclassified,False,True,62.941,"LINESTRING (140.1118897 41.4299562, 140.1118992 41.4293902)",,,,,
110488818,unclassified,False,True,63.159,"LINESTRING (140.1118897 41.4299562, 140.1114009 41.4300504, 140.1111579 41.4301029)",,,,,
110488208,unclassified,False,True,105.233,"LINESTRING (140.109 41.432339, 140.1077435 41.4324295)",,,,,
"[110488211, 110488006]",unclassified,False,True,122.501,"LINESTRING (140.109 41.432339, 140.1087248 41.4316268, 140.1086662 41.43147, 140.1085918 41.4312807)",,,,,
"[110488456, 110488243, 110488468]",unclassified,False,False,334.176,"LINESTRING (140.109 41.432339, 140.109104 41.432586, 140.109118 41.432644, 140.109119 41.432811, 140.1090794 41.4329037, 140.1090074 41.4329681, 140.1088813 41.4330404, 140.1085793 41.4334551, 140.1062542 41.4335776)",,,,,
110488388,residential,False,False,135.858,"LINESTRING (140.1149614 41.4313601, 140.1148241 41.4323205, 140.1148223 41.4325764)",,,,,
182495047,tertiary,False,False,45.646,"LINESTRING (140.1149614 41.4313601, 140.1153741 41.4314116, 140.1154941 41.4314474)",,,,,
182495047,tertiary,False,True,150.809,"LINESTRING (140.1149614 41.4313601, 140.1145221 41.4313114, 140.1139022 41.4312528, 140.1131657 41.4311984)",,,,,
110488118,unclassified,False,False,204.50099999999998,"LINESTRING (140.1062542 41.4335776, 140.1062966 41.4333902, 140.1063686 41.4332237, 140.1065284 41.4329205, 140.1066802 41.4328028, 140.1068753 41.4327733, 140.107478 41.432729, 140.107617 41.432676, 140.1077435 41.4324295)",,,,,
"[110488456, 110488243, 110488468]",unclassified,False,True,334.17599999999993,"LINESTRING (140.1062542 41.4335776, 140.1085793 41.4334551, 140.1088813 41.4330404, 140.1090074 41.4329681, 140.1090794 41.4329037, 140.109119 41.432811, 140.109118 41.432644, 140.109104 41.432586, 140.109 41.432339)",,,,,
"[110488246, 110488519]",unclassified,False,True,144.65,"LINESTRING (140.1062542 41.4335776, 140.1055845 41.4336368, 140.1053368 41.4335265, 140.1052188 41.4334672, 140.104605 41.4333587)",,,,,
110488233,unclassified,False,False,72.232,"LINESTRING (140.1161644 41.4331811, 140.115299 41.4331493)",,,,,
110488190,tertiary,False,True,81.87,"LINESTRING (140.1161644 41.4331811, 140.116113 41.433707, 140.1160966 41.4339156)",,,,,
182495047,tertiary,False,True,174.36700000000002,"LINESTRING (140.1161644 41.4331811, 140.1162271 41.432701, 140.1162671 41.4322946, 140.1162414 41.4320571, 140.1161368 41.4318198, 140.1159759 41.431673)",,,,,
110488233,unclassified,False,True,9.384,"LINESTRING (140.1147059 41.4331253, 140.1148183 41.4331298)",,,,,
110488760,unclassified,False,False,30.093,"LINESTRING (140.1147059 41.4331253, 140.1143452 41.4331148)",,,,,
110488623,residential,False,False,77.636,"LINESTRING (140.1147059 41.4331253, 140.1147065 41.4335709, 140.1147464 41.4336524, 140.1147663 41.4338175)",,,,,
110488818,unclassified,False,False,41.66,"LINESTRING (140.1106705 41.4301855, 140.1111579 41.4301029)",,,,,
488836867,unclassified,False,True,41.344,"LINESTRING (140.1106705 41.4301855, 140.1101785 41.4302321)",,,,,
110488627,unclassified,True,False,155.432,"LINESTRING (140.1106705 41.4301855, 140.110689 41.4302899, 140.1107897 41.4306696, 140.1108813 41.4311011, 140.1110015 41.4315608)",,,,,
110488612,unclassified,False,True,146.267,"LINESTRING (140.107303 41.431466, 140.1073024 41.4324497, 140.10743 41.432451, 140.1077435 41.4324295)",,,,,
110488628,unclassified,False,True,109.462,"LINESTRING (140.107303 41.431466, 140.107969 41.431371, 140.1079935 41.4313695, 140.108066 41.431365, 140.1081639 41.4313475, 140.1085918 41.4312807)",,,,,
"[110488641, 182501017, 182501004, 182501030]",unclassified,False,True,337.06,"LINESTRING (140.107303 41.431466, 140.1074081 41.4309835, 140.1067463 41.4308384, 140.1064334 41.4307498, 140.1065292 41.4304965, 140.1065264 41.4303628, 140.1065009 41.4302271, 140.106415 41.4300853, 140.1062971 41.4299827, 140.1059309 41.4297686, 140.1055447 41.4295454, 140.105374 41.4294889, 140.1052472 41.4294777)",,,yes,桜橋,
"[110488211, 110488006]",unclassified,False,False,122.501,"LINESTRING (140.1085918 41.4312807, 140.1086662 41.43147, 140.1087248 41.4316268, 140.109 41.432339)",,,,,
"[110488595, 110488043]",unclassified,False,"[False, True]",282.41700000000003,"LINESTRING (140.1085918 41.4312807, 140.1085247 41.4310095, 140.1085492 41.4305296, 140.1087044 41.430527, 140.1089574 41.4304967, 140.1090463 41.4304753, 140.1090664 41.4304322, 140.1090395 41.4302472, 140.1090047 41.4299365, 140.1090042 41.4298817, 140.1090036 41.4298256, 140.1090015 41.4294209, 140.109001 41.4290748)",,,,,
110488628,unclassified,False,False,109.46199999999999,"LINESTRING (140.1085918 41.4312807, 140.1081639 41.4313475, 140.108066 41.431365, 140.1079935 41.4313695, 140.107969 41.431371, 140.107303 41.431466)",,,,,
110488190,tertiary,False,False,26.573,"LINESTRING (140.1160507 41.4343451, 140.1160708 41.4341066)",,,,,
110488623,residential,False,True,72.91,"LINESTRING (140.1160507 41.4343451, 140.1151789 41.4342928)",,,,,
182184332,secondary_link,True,False,39.5,"LINESTRING (140.1135177 41.4277766, 140.1137304 41.4276926, 140.1139562 41.4276484)",1,,,,
182501000,secondary,False,False,18.762,"LINESTRING (140.1135177 41.4277766, 140.1135617 41.4277455, 140.1135753 41.4277228, 140.1135778 41.4276992, 140.113567 41.4276248)",2,30,,松前港線,435
182501000,secondary,False,True,27.939999999999998,"LINESTRING (140.1135177 41.4277766, 140.113384 41.427824, 140.1132194 41.4278909)",2,30,,松前港線,435
488836867,unclassified,False,False,41.344,"LINESTRING (140.1101785 41.4302321, 140.1106705 41.4301855)",,,,,
682177170,unclassified,False,False,6.441,"LINESTRING (140.109001 41.4290748, 140.1090771 41.4290848)",,,,,
"[110488595, 110488043]",unclassified,False,"[False, True]",282.417,"LINESTRING (140.109001 41.4290748, 140.1090015 41.4294209, 140.1090036 41.4298256, 140.1090042 41.4298817, 140.1090047 41.4299365, 140.1090395 41.4302472, 140.1090664 41.4304322, 140.1090463 41.4304753, 140.1089574 41.4304967, 140.1087044 41.430527, 140.1085492 41.4305296, 140.1085247 41.4310095, 140.1085918 41.4312807)",,,,,
"[110488604, 110488461]",unclassified,False,"[False, True]",152.708,"LINESTRING (140.109001 41.4290748, 140.1080882 41.4289576, 140.1082051 41.4282843)",,,,,
110488208,unclassified,False,False,105.233,"LINESTRING (140.1077435 41.4324295, 140.109 41.432339)",,,,,
110488118,unclassified,False,True,204.50099999999998,"LINESTRING (140.1077435 41.4324295, 140.107617 41.432676, 140.107478 41.432729, 140.1068753 41.4327733, 140.1066802 41.4328028, 140.1065284 41.4329205, 140.1063686 41.4332237, 140.1062966 41.4333902, 140.1062542 41.4335776)",,,,,
110488612,unclassified,False,False,146.267,"LINESTRING (140.1077435 41.4324295, 140.10743 41.432451, 140.1073024 41.4324497, 140.107303 41.431466)",,,,,
110488192,unclassified,False,True,45.644000000000005,"LINESTRING (140.1114108 41.4336828, 140.1113992 41.433596, 140.1113495 41.4332749)",,,,,
110488129,unclassified,False,False,115.24799999999999,"LINESTRING (140.1131657 41.4311984, 140.1129654 41.4312572, 140.1128104 41.4313073, 140.1126925 41.4313741, 140.112548 41.4314638, 140.1124229 41.4315019, 140.112202 41.4315262, 140.1118973 41.4315197)",,,,,
110488279,unclassified,False,False,140.38,"LINESTRING (140.1131657 41.4311984, 140.1132369 41.4314244, 140.1132745 41.4316416, 140.113302 41.4320226, 140.11325 41.4324505)",,,,,
182495047,tertiary,False,False,150.809,"LINESTRING (140.1131657 41.4311984, 140.1139022 41.4312528, 140.1145221 41.4313114, 140.1149614 41.4313601)",,,,,
"[110488617, 182495044, 182495047]",tertiary,False,True,38.405,"LINESTRING (140.1131657 41.4311984, 140.1131509 41.4310806, 140.1131354 41.4308895, 140.113136 41.4308539)",,,yes,,
182495039,residential,False,True,15.119,"LINESTRING (140.115991 41.4289109, 140.1158106 41.428897)",,,,,
110488409,residential,False,False,52.526,"LINESTRING (140.115991 41.4289109, 140.1159446 41.4290284, 140.1158534 41.4292214, 140.1158096 41.4292537, 140.1157506 41.4292758, 140.1156915 41.429298)",,,,,
182495039,residential,False,False,34.492999999999995,"LINESTRING (140.115991 41.4289109, 140.1161692 41.4289247, 140.116285 41.428906, 140.1163835 41.4288599)",,,,,
182495039,residential,False,False,42.256,"LINESTRING (140.1139059 41.4281105, 140.1139347 41.4284899)",,,,,
110488380,unclassified,False,False,62.941,"LINESTRING (140.1118992 41.4293902, 140.1118897 41.4299562)",,,,,
110488380,unclassified,False,True,57.46,"LINESTRING (140.1118992 41.4293902, 140.1118723 41.4289629, 140.1118769 41.428874)",,,,,
110488617,tertiary,False,False,188.36499999999998,"LINESTRING (140.1118992 41.4293902, 140.1121142 41.4293404, 140.1122614 41.429337, 140.1123305 41.4293494, 140.1124105 41.4294041, 140.1124777 41.4295094, 140.1124866 41.429639, 140.1124679 41.4298515, 140.1124988 41.4299672, 140.1125528 41.4300535, 140.1126441 41.4301473, 140.1128685 41.4302772, 140.112998 41.4303727, 140.1130988 41.4304938)",,,,,
110488731,unclassified,False,True,116.44200000000001,"LINESTRING (140.1118992 41.4293902, 140.1112064 41.4295519, 140.1105715 41.4297149)",,,,,
182495037,residential,False,False,38.043,"LINESTRING (140.1149101 41.4281549, 140.1149039 41.428497)",,,,,
110488849,residential,False,True,32.374,"LINESTRING (140.1133136 41.4285248, 140.1129465 41.4286197)",,,,,
803249686,residential,False,True,51.928,"LINESTRING (140.1133136 41.4285248, 140.1139347 41.4284899)",,,,,
803249686,residential,False,False,78.006,"LINESTRING (140.1133136 41.4285248, 140.1131759 41.4285114, 140.1130454 41.428459, 140.1129535 41.4284184, 140.1128774 41.4284013, 140.1128316 41.4284156, 140.1127199 41.4284571, 140.1126635 41.4284508, 140.1125931 41.4284091, 140.1124811 41.4283441)",,,,,
110488818,unclassified,False,True,41.66,"LINESTRING (140.1111579 41.4301029, 140.1106705 41.4301855)",,,,,
110488818,unclassified,False,False,63.159,"LINESTRING (140.1111579 41.4301029, 140.1114009 41.4300504, 140.1118897 41.4299562)",,,,,
"[182495041, 803569978]",residential,False,False,160.639,"LINESTRING (140.1111579 41.4301029, 140.1112766 41.430606, 140.1114495 41.4315307)",,,,,
110488627,unclassified,True,False,52.976,"LINESTRING (140.1105715 41.4297149, 140.1106288 41.4299894, 140.1106705 41.4301855)",,,,,
110488731,unclassified,False,False,116.44200000000001,"LINESTRING (140.1105715 41.4297149, 140.1112064 41.4295519, 140.1118992 41.4293902)",,,,,
182495047,tertiary,False,False,174.36700000000002,"LINESTRING (140.1159759 41.431673, 140.1161368 41.4318198, 140.1162414 41.4320571, 140.1162671 41.4322946, 140.1162271 41.432701, 140.1161644 41.4331811)",,,,,
182495047,tertiary,False,True,39.238,"LINESTRING (140.1159759 41.431673, 140.1157913 41.4315362, 140.1155952 41.4314776)",,,,,
110488129,unclassified,False,False,37.499,"LINESTRING (140.1114495 41.4315307, 140.1110015 41.4315608)",,,,,
110488129,unclassified,False,True,37.352,"LINESTRING (140.1114495 41.4315307, 140.1118973 41.4315197)",,,,,
"[182495041, 803569978]",residential,False,True,160.639,"LINESTRING (140.1114495 41.4315307, 140.1112766 41.430606, 140.1111579 41.4301029)",,,,,
182495039,residential,False,True,65.855,"LINESTRING (140.1148996 41.4288551, 140.11411 41.4288388)",,,,,
803249687,residential,False,True,39.821,"LINESTRING (140.1148996 41.4288551, 140.1149039 41.428497)",,,,,
182495039,residential,False,False,76.163,"LINESTRING (140.1148996 41.4288551, 140.1154592 41.4288667, 140.1158106 41.428897)",,,,,
182495039,residential,False,False,15.119,"LINESTRING (140.1158106 41.428897, 140.115991 41.4289109)",,,,,
488836859,residential,False,False,40.198,"LINESTRING (140.1158106 41.428897, 140.1158132 41.4285355)",,,,,
182495039,residential,False,True,76.163,"LINESTRING (140.1158106 41.428897, 140.1154592 41.4288667, 140.1148996 41.4288551)",,,,,
110488192,unclassified,False,False,45.644000000000005,"LINESTRING (140.1113495 41.4332749, 140.1113992 41.433596, 140.1114108 41.4336828)",,,,,
110488627,unclassified,True,False,230.072,"LINESTRING (140.1113495 41.4332749, 140.1113946 41.4332737, 140.1117447 41.4332455, 140.1117884 41.4332373, 140.1118319 41.4332012, 140.1118717 41.4331432, 140.1118973 41.4315197)",,,,,
110488523,tertiary,False,False,305.335,"LINESTRING (140.1119046 41.4310745, 140.1123703 41.4310705, 140.112671 41.4310535, 140.1130287 41.4310048, 140.1133832 41.4309971, 140.1144352 41.4310817, 140.1155395 41.431217)",,,,,
110488627,unclassified,True,False,124.35900000000001,"LINESTRING (140.1119046 41.4310745, 140.1118921 41.4305458, 140.1118897 41.4299562)",,,,,
182495037,residential,False,True,38.043,"LINESTRING (140.1149039 41.428497, 140.1149101 41.4281549)",,,,,
803249687,residential,False,False,39.821,"LINESTRING (140.1149039 41.428497, 140.1148996 41.4288551)",,,,,
803249688,residential,False,True,75.931,"LINESTRING (140.1149039 41.428497, 140.1158132 41.4285355)",,,,,
803249686,residential,False,False,80.82499999999999,"LINESTRING (140.1149039 41.428497, 140.114404 41.4284858, 140.1139347 41.4284899)",,,,,
182501000,secondary,False,False,80.262,"LINESTRING (140.1124811 41.4283441, 140.1126741 41.4281718, 140.1128518 41.4280662, 140.1130573 41.4279623, 140.1132194 41.4278909)",2,30,,松前港線,435
182501000,secondary,False,True,77.74900000000001,"LINESTRING (140.1124811 41.4283441, 140.1119455 41.4288374, 140.1118769 41.428874)",2,30,,松前港線,435
803249686,residential,False,False,67.165,"LINESTRING (140.1124811 41.4283441, 140.1124085 41.4282884, 140.1122503 41.4281597, 140.1121188 41.4280209, 140.112014 41.427858)",,,,,
803249686,residential,False,True,78.006,"LINESTRING (140.1124811 41.4283441, 140.1125931 41.4284091, 140.1126635 41.4284508, 140.1127199 41.4284571, 140.1128316 41.4284156, 140.1128774 41.4284013, 140.1129535 41.4284184, 140.1130454 41.428459, 140.1131759 41.4285114, 140.1133136 41.4285248)",,,,,
488836873,residential,False,False,20.906,"LINESTRING (140.1155515 41.4310292, 140.1155395 41.431217)",,,,,
