osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,lanes
113919055,tertiary,False,False,49.964,"LINESTRING (129.558529 33.365594, 129.5589079 33.365275)",,,,
113919055,tertiary,False,True,127.625,"LINESTRING (129.558529 33.365594, 129.5582711 33.3658736, 129.5582267 33.3659434, 129.558212 33.366022, 129.5582056 33.3660771, 129.55823 33.3661328, 129.5586549 33.366515)",,,,
113920399,unclassified,False,True,91.486,"LINESTRING (129.558529 33.365594, 129.5580429 33.3651749, 129.5582225 33.3649885)",,,,
113920383,secondary,False,True,10.607,"LINESTRING (129.5518859 33.3672675, 129.5518336 33.3671827)",153,田ノ浦平戸港線,,
"[113919884, 113919287, 113919415]",unclassified,False,"[False, True]",94.483,"LINESTRING (129.5518859 33.3672675, 129.5523564 33.3670449, 129.5525008 33.3670033, 129.5528183 33.3669497)",,,yes,
113920383,secondary,False,False,140.853,"LINESTRING (129.5518859 33.3672675, 129.55197 33.36738, 129.5521306 33.3676564, 129.552288 33.3679246, 129.5523774 33.3681542, 129.5524608 33.3683563, 129.5524893 33.3684253)",153,田ノ浦平戸港線,,
113920274,unclassified,False,True,37.399,"LINESTRING (129.5528857 33.3683659, 129.5524893 33.3684253)",,,,
"[787827968, 113920401, 113919610]",tertiary,False,"[False, True]",160.053,"LINESTRING (129.5528857 33.3683659, 129.5528726 33.3681838, 129.5528825 33.3681154, 129.5529589 33.3679334, 129.5529753 33.3677215, 129.5529284 33.3674953, 129.5528183 33.3669497)",,,yes,
787827968,tertiary,False,True,63.603,"LINESTRING (129.5528857 33.3683659, 129.5528962 33.3684126, 129.5530169 33.3689273)",,,,
113919921,unclassified,False,True,87.899,"LINESTRING (129.5531196 33.3713713, 129.5521797 33.3714649)",,延命町通り,,
113919863,tertiary,False,False,73.474,"LINESTRING (129.5531196 33.3713713, 129.5530965 33.3711352, 129.5530639 33.3707122)",,,,
113919863,tertiary,False,True,30.676000000000002,"LINESTRING (129.5531196 33.3713713, 129.5531348 33.371463, 129.5531737 33.3715398, 129.553236 33.3716251)",,,,
"[113919952, 113919428]",unclassified,False,True,46.028000000000006,"LINESTRING (129.5502124 33.3662926, 129.5501284 33.3663133, 129.5499756 33.3666293)",,,,
"[113919777, 113919470]",unclassified,False,True,7.493,"LINESTRING (129.5502124 33.3662926, 129.5502105 33.3662787, 129.5502028 33.3662257)",,,yes,
113919750,unclassified,False,False,63.971,"LINESTRING (129.5502124 33.3662926, 129.5503101 33.3662882, 129.5506967 33.3662125, 129.5508833 33.3661684)",,,,
113919383,unclassified,False,False,70.107,"LINESTRING (129.553236 33.3716251, 129.5530227 33.3722299)",,歴史の道,,
113919863,tertiary,False,False,30.676,"LINESTRING (129.553236 33.3716251, 129.5531737 33.3715398, 129.5531348 33.371463, 129.5531196 33.3713713)",,,,
113919863,tertiary,False,True,117.67500000000001,"LINESTRING (129.553236 33.3716251, 129.5533145 33.3716869, 129.5534927 33.3717471, 129.5538373 33.3718173, 129.5540766 33.371848, 129.5544456 33.3718738)",,,,
113919250,trunk,True,False,91.719,"LINESTRING (129.5544611 33.3656541, 129.5548999 33.3654962, 129.5553852 33.3653657)",383,国道383号,,2
113919814,tertiary,False,False,146.808,"LINESTRING (129.5544611 33.3656541, 129.554378 33.36609, 129.5540954 33.3669366)",,,,
113920258,trunk,False,True,32.478,"LINESTRING (129.5544611 33.3656541, 129.5544702 33.3655041, 129.5544864 33.3654272, 129.5545205 33.3653701)",383,国道383号,,2
"[113919914, 113920334]",trunk,False,True,94.047,"LINESTRING (129.5544611 33.3656541, 129.5542187 33.3657242, 129.5539073 33.3658276, 129.5537077 33.3659173, 129.5535584 33.3660213)",383,国道383号,yes,2
113919878,tertiary,False,False,21.769,"LINESTRING (129.5528183 33.3669497, 129.5527868 33.3667557)",,,,
"[787827968, 113920401, 113919610]",tertiary,False,"[False, True]",160.053,"LINESTRING (129.5528183 33.3669497, 129.5529284 33.3674953, 129.5529753 33.3677215, 129.5529589 33.3679334, 129.5528825 33.3681154, 129.5528726 33.3681838, 129.5528857 33.3683659)",,,yes,
"[113919415, 113919884, 113919287]",unclassified,False,"[False, True]",94.483,"LINESTRING (129.5528183 33.3669497, 129.5525008 33.3670033, 129.5523564 33.3670449, 129.5518859 33.3672675)",,,yes,
113920383,secondary,False,False,65.184,"LINESTRING (129.5537421 33.3723411, 129.5540666 33.372342, 129.5544438 33.3723303)",153,田ノ浦平戸港線,,
113920383,secondary,False,True,67.94800000000001,"LINESTRING (129.5537421 33.3723411, 129.5534834 33.372306, 129.5532461 33.3722666, 129.5530227 33.3722299)",153,田ノ浦平戸港線,,
113919941,tertiary,False,False,54.443,"LINESTRING (129.5525634 33.3653019, 129.5525102 33.3648143)",,,,
113919108,tertiary,False,False,147.176,"LINESTRING (129.5525634 33.3653019, 129.5533267 33.3653233, 129.5541473 33.3653463)",,,,
"[113919108, 113919365, 113919838]",tertiary,False,"[False, True]",164.66500000000002,"LINESTRING (129.5525634 33.3653019, 129.5516699 33.365277, 129.5514854 33.3652778, 129.5513393 33.3652762, 129.5507909 33.3652676)",,,yes,
"[113919941, 113919653]",tertiary,False,"[False, True]",79.684,"LINESTRING (129.5525634 33.3653019, 129.5526145 33.3658547, 129.5526167 33.3658787, 129.5526308 33.3660163)",,,yes,
113919369,trunk,False,True,41.702,"LINESTRING (129.5509017 33.3649063, 129.550826 33.365074, 129.5507909 33.3652676)",383,国道383号,,2
"[113920363, 113919310, 113920369, 113920306, 113919702]",unclassified,False,False,149.745,"LINESTRING (129.5509017 33.3649063, 129.5512018 33.3648931, 129.5513524 33.3648876, 129.5515891 33.3648706, 129.5520555 33.3648378, 129.5525102 33.3648143)",,,yes,
113919878,tertiary,False,True,21.769,"LINESTRING (129.5527868 33.3667557, 129.5528183 33.3669497)",,,,
113920019,tertiary,False,True,61.748,"LINESTRING (129.5527868 33.3667557, 129.5534517 33.3667582)",,,,
113920158,tertiary,False,False,83.484,"LINESTRING (129.5527868 33.3667557, 129.5526308 33.3660163)",,,,
"[113920176, 113920396, 113919438]",tertiary,False,False,109.49100000000001,"LINESTRING (129.5527868 33.3667557, 129.5523767 33.3667558, 129.5522066 33.3667549, 129.5518176 33.3667571, 129.5516083 33.3667692)",,,yes,
113920042,tertiary,False,True,26.343,"LINESTRING (129.5498628 33.3669764, 129.5501369 33.3669154)",,,,
113919298,unclassified,False,False,42.348,"LINESTRING (129.5498628 33.3669764, 129.5498341 33.3668334, 129.5499756 33.3666293)",,,,
113920042,tertiary,False,False,48.26500000000001,"LINESTRING (129.5498628 33.3669764, 129.5497283 33.3670042, 129.5496341 33.3670036, 129.5495067 33.3669845, 129.5493581 33.3669408)",,,,
113919125,primary,False,False,38.309,"LINESTRING (129.549202 33.3672597, 129.5493581 33.3669408)",19,平戸田平線,,
996178352,residential,False,True,15.434,"LINESTRING (129.549202 33.3672597, 129.5490493 33.3672049)",,,,
"[113919672, 113919445]",unclassified,False,False,174.35500000000002,"LINESTRING (129.556423 33.3650487, 129.5565616 33.3646165, 129.5566683 33.3643817, 129.556723 33.36424, 129.556837 33.3641065, 129.556904 33.3640696, 129.557475 33.363959)",,,,
686564596,trunk,False,False,155.772,"LINESTRING (129.556423 33.3650487, 129.5565696 33.3649191, 129.5567184 33.3647696, 129.5569555 33.3644996, 129.5572358 33.3641953, 129.557475 33.363959)",383,国道383号,,2
686564596,trunk,False,True,37.723,"LINESTRING (129.556423 33.3650487, 129.5561453 33.3651792, 129.5560676 33.3652129)",383,国道383号,,2
113920042,tertiary,False,False,26.343,"LINESTRING (129.5501369 33.3669154, 129.5498628 33.3669764)",,,,
113920042,tertiary,False,True,137.86599999999999,"LINESTRING (129.5501369 33.3669154, 129.5504702 33.3668537, 129.5507834 33.3668205, 129.551176 33.3667873, 129.5516083 33.3667692)",,,,
