osmid,highway,oneway,reversed,length,lanes,name,geometry,ref,bridge
136260804,unclassified,False,True,34.461,,,"LINESTRING (140.3204778 35.5252904, 140.320232 35.5255271)",,
1079175337,tertiary,False,False,151.06900000000002,2,南町永田線,"LINESTRING (140.3204778 35.5252904, 140.3204368 35.5252506, 140.3199252 35.5247534, 140.319653 35.5244825, 140.3195035 35.5243221, 140.3194241 35.524237)",,
1084352993,tertiary,False,True,62.486000000000004,2,,"LINESTRING (140.3204778 35.5252904, 140.3205845 35.5252089, 140.3208754 35.5249865, 140.3209769 35.5249022)",,
1079173816,primary,False,True,130.266,2,山田台大網白里線,"LINESTRING (140.3246221 35.5178958, 140.3247893 35.5178307, 140.3259204 35.5173901)",83,
1086183614,primary,False,True,119.867,2,大網街道,"LINESTRING (140.3246221 35.5178958, 140.3244947 35.517942, 140.3234546 35.5183083, 140.3234074 35.5183254)",20,
1086183625,trunk,False,False,41.929,2,国道128号,"LINESTRING (140.3246221 35.5178958, 140.3246757 35.517988, 140.3248201 35.5182367)",128,
649132677,tertiary,False,False,5.136,2,南町永田線,"LINESTRING (140.3162856 35.522503, 140.3162359 35.5224807)",,
136261597,unclassified,False,True,64.089,,,"LINESTRING (140.3162856 35.522503, 140.3163501 35.5224803, 140.3164017 35.5224642, 140.316591 35.522438, 140.3169815 35.5224304)",,
649132677,tertiary,False,True,229.75800000000004,2,南町永田線,"LINESTRING (140.3162856 35.522503, 140.3163668 35.5225477, 140.3165452 35.5226368, 140.3176144 35.5231713, 140.3177796 35.5232263, 140.3182703 35.5233536, 140.3184612 35.5233898, 140.318543 35.5234142)",,
136260373,unclassified,False,False,86.788,,,"LINESTRING (140.3224064 35.5236397, 140.3216692 35.5231405)",,
649132678,tertiary,False,False,23.858,2,,"LINESTRING (140.3224064 35.5236397, 140.3222446 35.5238091)",,
649132678,tertiary,False,True,45.513,2,,"LINESTRING (140.3224064 35.5236397, 140.3227372 35.5233314)",,
136260373,unclassified,False,True,78.644,,,"LINESTRING (140.3224064 35.5236397, 140.322637 35.5238369, 140.3229675 35.5241788)",,
136262730,unclassified,False,True,47.792,,新田永田線,"LINESTRING (140.3234074 35.5183254, 140.323633 35.518714)",,
1086183614,primary,False,True,15.136,2,大網街道,"LINESTRING (140.3234074 35.5183254, 140.3232574 35.5183856)",20,
