osmid,highway,oneway,reversed,length,geometry,est_width,lanes,ref,name
99976027,tertiary,False,False,327.153,"LINESTRING (124.1878762 24.3417253, 124.1860201 24.3406354, 124.1855534 24.3403422, 124.1852013 24.3400809)",,,,
99976027,tertiary,False,True,79.351,"LINESTRING (124.1878762 24.3417253, 124.1882356 24.3419404, 124.1885381 24.3421066)",,,,
169114775,unclassified,False,True,196.022,"LINESTRING (124.1878762 24.3417253, 124.187695 24.342358, 124.187621 24.34255, 124.187546 24.342684, 124.187328 24.343039, 124.1871307 24.3433373)",3.0m〜5.5m,,,
169115532,unclassified,False,False,215.147,"LINESTRING (124.1878762 24.3417253, 124.1880258 24.3413299, 124.1880335 24.3412335, 124.1879874 24.3410989, 124.187991 24.3410291, 124.1880163 24.3409692, 124.1881784 24.3407177, 124.1882829 24.3405543, 124.188331 24.3404255, 124.1883474 24.3403365, 124.188344 24.3401672, 124.188336 24.3398988)",3.0m〜5.5m,,,
99976027,tertiary,False,False,79.351,"LINESTRING (124.1885381 24.3421066, 124.1882356 24.3419404, 124.1878762 24.3417253)",,,,
99976027,tertiary,False,True,71.018,"LINESTRING (124.1885381 24.3421066, 124.1888793 24.3422825, 124.1891579 24.3424042)",,,,
197310080,residential,False,False,114.725,"LINESTRING (124.1885381 24.3421066, 124.1883157 24.3424829, 124.1883211 24.3425098, 124.1888878 24.3427674)",,,,
99976027,tertiary,False,False,19.936,"LINESTRING (124.1908282 24.3431288, 124.1906508 24.3430512)",,,,
197310065,residential,False,False,75.76599999999999,"LINESTRING (124.1908282 24.3431288, 124.1907566 24.3432478, 124.1906546 24.3433065, 124.1904217 24.3436871)",,,,
43558304,trunk,False,False,56.921,"LINESTRING (124.188336 24.3398988, 124.1888698 24.3400585)",5.5m〜13.0m,2,390,国道390号
169115532,unclassified,False,True,215.147,"LINESTRING (124.188336 24.3398988, 124.188344 24.3401672, 124.1883474 24.3403365, 124.188331 24.3404255, 124.1882829 24.3405543, 124.1881784 24.3407177, 124.1880163 24.3409692, 124.187991 24.3410291, 124.1879874 24.3410989, 124.1880335 24.3412335, 124.1880258 24.3413299, 124.1878762 24.3417253)",3.0m〜5.5m,,,
43558304,trunk,False,False,59.006,"LINESTRING (124.1894105 24.3402202, 124.1899546 24.3404095)",5.5m〜13.0m,2,390,国道390号
43558304,trunk,False,True,57.654,"LINESTRING (124.1894105 24.3402202, 124.1888698 24.3400585)",5.5m〜13.0m,2,390,国道390号
43558304,trunk,False,True,59.006,"LINESTRING (124.1899546 24.3404095, 124.1894105 24.3402202)",5.5m〜13.0m,2,390,国道390号
169111830,unclassified,False,False,88.05,"LINESTRING (124.1899546 24.3404095, 124.1899375 24.3404441, 124.189703 24.340919, 124.189604 24.341134)",3.0m〜5.5m,,,
169111830,unclassified,False,True,88.05,"LINESTRING (124.189604 24.341134, 124.189703 24.340919, 124.1899375 24.3404441, 124.1899546 24.3404095)",3.0m〜5.5m,,,
197310065,residential,False,False,15.143,"LINESTRING (124.1904217 24.3436871, 124.1903365 24.343799)",,,,
197310065,residential,False,True,75.766,"LINESTRING (124.1904217 24.3436871, 124.1906546 24.3433065, 124.1907566 24.3432478, 124.1908282 24.3431288)",,,,
197310080,residential,False,True,186.924,"LINESTRING (124.1904217 24.3436871, 124.1895978 24.3431403, 124.1894825 24.3430377, 124.1888878 24.3427674)",,,,
197310069,residential,False,True,48.783,"LINESTRING (124.1891579 24.3424042, 124.1888878 24.3427674)",,,,
99976027,tertiary,False,False,71.018,"LINESTRING (124.1891579 24.3424042, 124.1888793 24.3422825, 124.1885381 24.3421066)",,,,
99976027,tertiary,False,True,86.63000000000001,"LINESTRING (124.1891579 24.3424042, 124.1892709 24.3424536, 124.1897644 24.3426638, 124.1899312 24.3427367)",,,,
197310069,residential,False,False,48.783,"LINESTRING (124.1888878 24.3427674, 124.1891579 24.3424042)",,,,
197310080,residential,False,False,186.924,"LINESTRING (124.1888878 24.3427674, 124.1894825 24.3430377, 124.1895978 24.3431403, 124.1904217 24.3436871)",,,,
197310080,residential,False,True,114.725,"LINESTRING (124.1888878 24.3427674, 124.1883211 24.3425098, 124.1883157 24.3424829, 124.1885381 24.3421066)",,,,
169114775,unclassified,False,False,196.022,"LINESTRING (124.1871307 24.3433373, 124.187328 24.343039, 124.187546 24.342684, 124.187621 24.34255, 124.187695 24.342358, 124.1878762 24.3417253)",3.0m〜5.5m,,,
197310065,residential,False,True,15.143,"LINESTRING (124.1903365 24.343799, 124.1904217 24.3436871)",,,,
292056629,residential,False,True,76.355,"LINESTRING (124.1903365 24.343799, 124.1909211 24.3442324)",,,,
"[197310065, 292056628]",residential,False,False,134.69,"LINESTRING (124.1903365 24.343799, 124.1902777 24.343863, 124.1901142 24.3440688, 124.1908342 24.344646)",,,,
292056629,residential,False,False,76.355,"LINESTRING (124.1909211 24.3442324, 124.1903365 24.343799)",,,,
99976027,tertiary,False,True,327.153,"LINESTRING (124.1852013 24.3400809, 124.1855534 24.3403422, 124.1860201 24.3406354, 124.1878762 24.3417253)",,,,
321817900,residential,False,True,58.884,"LINESTRING (124.1909443 24.3416432, 124.1907191 24.3419871, 124.1906524 24.342101)",,,,
99976027,tertiary,False,False,39.946,"LINESTRING (124.1902867 24.3428921, 124.1899312 24.3427367)",,,,
99976027,tertiary,False,True,40.91,"LINESTRING (124.1902867 24.3428921, 124.1906508 24.3430512)",,,,
321817900,residential,False,False,95.45,"LINESTRING (124.1902867 24.3428921, 124.1906524 24.342101)",,,,
321817900,residential,False,True,95.45,"LINESTRING (124.1906524 24.342101, 124.1902867 24.3428921)",,,,
321817900,residential,False,False,58.884,"LINESTRING (124.1906524 24.342101, 124.1907191 24.3419871, 124.1909443 24.3416432)",,,,
557370624,unclassified,False,False,126.55599999999998,"LINESTRING (124.1906524 24.342101, 124.1908488 24.3422534, 124.1909412 24.3423392, 124.1909679 24.3424072, 124.1909572 24.342493, 124.1909359 24.3425416, 124.1906508 24.3430512)",,,,
99976027,tertiary,False,False,40.91,"LINESTRING (124.1906508 24.3430512, 124.1902867 24.3428921)",,,,
99976027,tertiary,False,True,19.936,"LINESTRING (124.1906508 24.3430512, 124.1908282 24.3431288)",,,,
557370624,unclassified,False,True,126.556,"LINESTRING (124.1906508 24.3430512, 124.1909359 24.3425416, 124.1909572 24.342493, 124.1909679 24.3424072, 124.1909412 24.3423392, 124.1908488 24.3422534, 124.1906524 24.342101)",,,,
99976027,tertiary,False,True,39.946,"LINESTRING (124.1899312 24.3427367, 124.1902867 24.3428921)",,,,
557370625,unclassified,False,False,61.261,"LINESTRING (124.1899312 24.3427367, 124.1901486 24.3422226)",,,,
99976027,tertiary,False,False,86.63,"LINESTRING (124.1899312 24.3427367, 124.1897644 24.3426638, 124.1892709 24.3424536, 124.1891579 24.3424042)",,,,
557370625,unclassified,False,True,61.261,"LINESTRING (124.1901486 24.3422226, 124.1899312 24.3427367)",,,,
43558304,trunk,False,False,57.654,"LINESTRING (124.1888698 24.3400585, 124.1894105 24.3402202)",5.5m〜13.0m,2,390,国道390号
43558304,trunk,False,True,56.921,"LINESTRING (124.1888698 24.3400585, 124.188336 24.3398988)",5.5m〜13.0m,2,390,国道390号
1087134547,residential,False,False,37.817,"LINESTRING (124.1905769 24.3448924, 124.1908342 24.344646)",,,,
1087134546,residential,False,False,69.803,"LINESTRING (124.1905769 24.3448924, 124.1906108 24.3449217, 124.1910966 24.3453045)",,,,
1087134546,residential,False,True,64.789,"LINESTRING (124.1905769 24.3448924, 124.1905361 24.3449321, 124.1903616 24.3448054, 124.1903391 24.3447844, 124.1901248 24.3450064)",,,,
1087134546,residential,False,False,64.789,"LINESTRING (124.1901248 24.3450064, 124.1903391 24.3447844, 124.1903616 24.3448054, 124.1905361 24.3449321, 124.1905769 24.3448924)",,,,
1087134546,residential,False,True,69.803,"LINESTRING (124.1910966 24.3453045, 124.1906108 24.3449217, 124.1905769 24.3448924)",,,,
1087134547,residential,False,True,37.817,"LINESTRING (124.1908342 24.344646, 124.1905769 24.3448924)",,,,
"[197310065, 292056628]",residential,False,True,134.69,"LINESTRING (124.1908342 24.344646, 124.1901142 24.3440688, 124.1902777 24.343863, 124.1903365 24.343799)",,,,
