osmid,highway,oneway,reversed,length,geometry,bridge,ref,name
140522547,unclassified,False,False,73.494,"LINESTRING (130.6655376 33.7191965, 130.6657323 33.7198373)",,,
140522893,unclassified,False,True,63.886,"LINESTRING (130.6655376 33.7191965, 130.6648666 33.7193329)",,,
140522893,unclassified,False,False,63.886,"LINESTRING (130.6648666 33.7193329, 130.6655376 33.7191965)",,,
140522547,unclassified,False,True,73.494,"LINESTRING (130.6657323 33.7198373, 130.6655376 33.7191965)",,,
140525486,tertiary,False,False,146.868,"LINESTRING (130.6657323 33.7198373, 130.6658634 33.7198438, 130.6661701 33.7198987, 130.6662439 33.7199161, 130.6663048 33.7199462, 130.6663865 33.719999, 130.6665006 33.7200853, 130.666593 33.720121, 130.6666869 33.7201477, 130.666813 33.7201504, 130.6669392 33.7201685, 130.667071 33.7201921, 130.6672177 33.7202051)",,,
140525486,tertiary,False,True,28.109,"LINESTRING (130.6657323 33.7198373, 130.6656686 33.7198495, 130.6656121 33.71988, 130.6655768 33.7199193, 130.6655541 33.7200107)",,,
140525486,tertiary,False,True,151.81,"LINESTRING (130.6720413 33.7199004, 130.6718426 33.7200692, 130.6717748 33.7201613, 130.6717394 33.7202024, 130.6716619 33.7202471, 130.6715843 33.7202754, 130.6712681 33.7203772, 130.6706275 33.720462)",,,
140522715,unclassified,True,False,100.07,"LINESTRING (130.6655541 33.7200107, 130.665433 33.7199609, 130.6653627 33.7199075, 130.6651108 33.7196352, 130.6649742 33.7194852, 130.6648666 33.7193329)",,,
140525486,tertiary,False,False,28.109,"LINESTRING (130.6655541 33.7200107, 130.6655768 33.7199193, 130.6656121 33.71988, 130.6656686 33.7198495, 130.6657323 33.7198373)",,,
140525486,tertiary,False,True,42.031,"LINESTRING (130.6655541 33.7200107, 130.6655268 33.7201138, 130.6654295 33.7202237, 130.6653227 33.7203266)",,,
140522651,tertiary,False,False,38.94,"LINESTRING (130.6634827 33.7200317, 130.6635505 33.7200856, 130.6636616 33.720118, 130.6638124 33.7201346, 130.6638693 33.7201408)",,,
140522651,tertiary,False,True,67.74199999999999,"LINESTRING (130.6634827 33.7200317, 130.6633904 33.7199093, 130.6632822 33.7197305, 130.6632404 33.7196129, 130.6632271 33.7194714)",,,
