osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,est_width,geometry,bridge
150879027,primary,False,False,8.454,2,55,所沢武蔵村山立川線,40,,"LINESTRING (139.3880438 35.7527595, 139.3880412 35.7526835)",
150879027,primary,False,True,123.661,2,55,所沢武蔵村山立川線,40,,"LINESTRING (139.3880438 35.7527595, 139.3883757 35.7538385)",
240330092,tertiary,False,False,35.831,,,,30,,"LINESTRING (139.3834839 35.7545604, 139.3831615 35.7543723)",
138046442,residential,False,True,64.482,,,,,1.5m〜3.0m,"LINESTRING (139.3834839 35.7545604, 139.3832904 35.7547279, 139.3829571 35.7549505)",
1245225192,residential,True,False,127.55199999999999,,,,,1.5m〜3.0m,"LINESTRING (139.3834839 35.7545604, 139.3837463 35.7543364, 139.3839443 35.7540688, 139.3840444 35.7539629, 139.3841591 35.7538788, 139.384266 35.75383, 139.384341 35.753807, 139.384436 35.753788, 139.384464 35.7537846)",
1245225193,tertiary,False,True,39.657000000000004,,,,30,,"LINESTRING (139.3834839 35.7545604, 139.3835515 35.7546137, 139.38362 35.7546587, 139.3838459 35.7547583)",
42326539,primary,False,False,146.266,2,59,八王子武蔵村山線,40,,"LINESTRING (139.3851689 35.755163, 139.3845478 35.753948)",
42326539,primary,False,True,91.023,2,59,八王子武蔵村山線,40,,"LINESTRING (139.3851689 35.755163, 139.3855745 35.7559125)",
90289515,tertiary,False,True,53.93,,,,30,,"LINESTRING (139.3851689 35.755163, 139.3852032 35.7550798, 139.3852962 35.7549775, 139.3854401 35.7547339)",
1245225193,tertiary,False,False,42.729,,,,30,,"LINESTRING (139.3851689 35.755163, 139.3850933 35.7552206, 139.3849869 35.7552044, 139.3847404 35.7551334)",
925250341,primary,False,False,181.05,4,5,新青梅街道,50,,"LINESTRING (139.3829788 35.752408, 139.3810512 35.7528596)",
925250341,primary,False,True,66.078,4,5,新青梅街道,50,,"LINESTRING (139.3829788 35.752408, 139.3836785 35.7522328)",
138046447,residential,False,True,128.388,,,,,1.5m〜3.0m,"LINESTRING (139.3829788 35.752408, 139.382818 35.753175, 139.382778 35.7532686, 139.3827725 35.7533563, 139.3827968 35.7534602, 139.3828245 35.7535411)",
138046478,residential,False,True,26.783,,,,,1.5m〜3.0m,"LINESTRING (139.3850033 35.7524186, 139.3851105 35.7526432)",
695622098,residential,False,False,50.68,,,,,,"LINESTRING (139.3850033 35.7524186, 139.3855563 35.7523391)",
695622098,residential,False,True,74.397,,,,,,"LINESTRING (139.3850033 35.7524186, 139.3844202 35.7525383, 139.3842289 35.7525821, 139.3842056 35.7525874)",
42326539,primary,False,False,21.725,2,59,八王子武蔵村山線,40,,"LINESTRING (139.383995 35.752837, 139.3839008 35.7526572)",
42326539,primary,False,True,30.052,2,59,八王子武蔵村山線,40,,"LINESTRING (139.383995 35.752837, 139.3841191 35.7530878)",
138046401,residential,False,True,21.841,,,,,1.5m〜3.0m,"LINESTRING (139.383995 35.752837, 139.3838161 35.7529693)",
138046401,residential,False,False,21.841,,,,,1.5m〜3.0m,"LINESTRING (139.3838161 35.7529693, 139.383995 35.752837)",
138046401,residential,False,True,109.936,,,,,1.5m〜3.0m,"LINESTRING (139.3838161 35.7529693, 139.3835579 35.7531421, 139.383301 35.7532665, 139.3830622 35.753402, 139.3828245 35.7535411)",
695625034,residential,False,False,35.885000000000005,,,,,,"LINESTRING (139.3838161 35.7529693, 139.3839419 35.7531071, 139.3839902 35.7531182, 139.3840374 35.7531162, 139.3841191 35.7530878)",
138046511,residential,False,True,31.176,,,,,1.5m〜3.0m,"LINESTRING (139.3853881 35.7532044, 139.3851225 35.7533837)",
138046478,residential,False,False,43.427,,,,,1.5m〜3.0m,"LINESTRING (139.3853881 35.7532044, 139.3852826 35.7529183, 139.3852358 35.7528346)",
138046508,residential,False,False,130.27,,,,,1.5m〜3.0m,"LINESTRING (139.3853881 35.7532044, 139.385622 35.753361, 139.3859 35.753598, 139.3861026 35.753764, 139.3864213 35.754021)",
284302518,residential,False,True,44.774,,,,,,"LINESTRING (139.3853881 35.7532044, 139.3856537 35.7531365, 139.3857472 35.7531454, 139.3857899 35.7531508, 139.3858534 35.7531588, 139.3858661 35.7531508)",
138046460,residential,False,True,38.566,,,,,1.5m〜3.0m,"LINESTRING (139.3828245 35.7535411, 139.382492 35.753759)",
138046401,residential,False,False,109.936,,,,,1.5m〜3.0m,"LINESTRING (139.3828245 35.7535411, 139.3830622 35.753402, 139.383301 35.7532665, 139.3835579 35.7531421, 139.3838161 35.7529693)",
138046447,residential,False,False,128.388,,,,,1.5m〜3.0m,"LINESTRING (139.3828245 35.7535411, 139.3827968 35.7534602, 139.3827725 35.7533563, 139.382778 35.7532686, 139.382818 35.753175, 139.3829788 35.752408)",
138046460,residential,False,False,38.566,,,,,1.5m〜3.0m,"LINESTRING (139.382492 35.753759, 139.3828245 35.7535411)",
138046460,residential,False,True,43.512,,,,,1.5m〜3.0m,"LINESTRING (139.382492 35.753759, 139.382275 35.753887, 139.3820975 35.7539839)",
754962097,residential,False,True,163.176,,,,,,"LINESTRING (139.382492 35.753759, 139.3822274 35.7531602, 139.3813475 35.7535859)",
42326539,primary,False,True,19.68,2,59,八王子武蔵村山線,40,,"LINESTRING (139.384464 35.7537846, 139.3845478 35.753948)",
42326539,primary,False,False,24.495,2,59,八王子武蔵村山線,40,,"LINESTRING (139.384464 35.7537846, 139.3844373 35.7537307, 139.3843628 35.7535802)",
138046511,residential,False,False,56.257,,,,,1.5m〜3.0m,"LINESTRING (139.384464 35.7537846, 139.3845512 35.7537646, 139.3846337 35.753732, 139.3848752 35.7535553, 139.38496 35.7534912)",
138046513,residential,True,False,31.008000000000003,,,,,1.5m〜3.0m,"LINESTRING (139.382889 35.753815, 139.38286 35.753697, 139.3828245 35.7535411)",
695625552,residential,False,True,122.869,,,,,,"LINESTRING (139.382889 35.753815, 139.3833203 35.7536018, 139.3834543 35.7538112, 139.382966 35.7540432)",
90289515,tertiary,False,True,14.908,,,,30,,"LINESTRING (139.3864213 35.754021, 139.3865272 35.7539181)",
90289515,tertiary,False,False,48.725,,,,30,,"LINESTRING (139.3864213 35.754021, 139.386245 35.7542091, 139.3861982 35.754257, 139.3861139 35.7543242, 139.3860734 35.7543547)",
138046508,residential,False,True,130.26999999999998,,,,,1.5m〜3.0m,"LINESTRING (139.3864213 35.754021, 139.3861026 35.753764, 139.3859 35.753598, 139.385622 35.753361, 139.3853881 35.7532044)",
138046471,unclassified,False,True,93.341,,,,,3.0m〜5.5m,"LINESTRING (139.3820975 35.7539839, 139.3811775 35.7543676)",
240330092,tertiary,False,False,80.864,,,,30,,"LINESTRING (139.3820975 35.7539839, 139.3813475 35.7535859)",
138046460,residential,False,False,43.512,,,,,1.5m〜3.0m,"LINESTRING (139.3820975 35.7539839, 139.382275 35.753887, 139.382492 35.753759)",
240330092,tertiary,False,True,106.023,,,,30,,"LINESTRING (139.3820975 35.7539839, 139.382405 35.7541403, 139.3827028 35.7542575, 139.3829282 35.7543006, 139.3831615 35.7543723)",
240330092,tertiary,False,True,35.831,,,,30,,"LINESTRING (139.3831615 35.7543723, 139.3834839 35.7545604)",
138046513,residential,True,False,41.056999999999995,,,,,1.5m〜3.0m,"LINESTRING (139.3831615 35.7543723, 139.3831273 35.7542921, 139.3830054 35.754148, 139.382966 35.7540432)",
240330092,tertiary,False,False,106.023,,,,30,,"LINESTRING (139.3831615 35.7543723, 139.3829282 35.7543006, 139.3827028 35.7542575, 139.382405 35.7541403, 139.3820975 35.7539839)",
138046450,unclassified,False,True,49.893,,,,,3.0m〜5.5m,"LINESTRING (139.3808421 35.7545077, 139.3803386 35.7546931)",
138046471,unclassified,False,False,34.04,,,,,3.0m〜5.5m,"LINESTRING (139.3808421 35.7545077, 139.3811775 35.7543676)",
138046358,residential,False,True,163.39100000000002,,,,,1.5m〜3.0m,"LINESTRING (139.3808421 35.7545077, 139.3809686 35.7547139, 139.3811964 35.7550362, 139.3812961 35.7551664, 139.3814141 35.7552975, 139.3815239 35.7554077, 139.3816391 35.7554969, 139.3817534 35.755589, 139.381887 35.755693)",
138046386,residential,False,False,77.15599999999999,,,,,3.0m〜5.5m,"LINESTRING (139.3838459 35.7547583, 139.3836889 35.7548516, 139.3831561 35.7551683)",
1245225193,tertiary,False,False,39.657000000000004,,,,30,,"LINESTRING (139.3838459 35.7547583, 139.38362 35.7546587, 139.3835515 35.7546137, 139.3834839 35.7545604)",
1245225193,tertiary,False,True,90.86000000000001,,,,30,,"LINESTRING (139.3838459 35.7547583, 139.3846043 35.7550792, 139.3847404 35.7551334)",
138046370,unclassified,False,True,30.149,,,,,3.0m〜5.5m,"LINESTRING (139.3829571 35.7549505, 139.3831561 35.7551683)",
138046442,residential,False,False,64.482,,,,,1.5m〜3.0m,"LINESTRING (139.3829571 35.7549505, 139.3832904 35.7547279, 139.3834839 35.7545604)",
138046442,residential,False,True,80.044,,,,,1.5m〜3.0m,"LINESTRING (139.3829571 35.7549505, 139.3825731 35.755205, 139.3823425 35.7554615)",
138046384,residential,False,True,3.725,,,,,3.0m〜5.5m,"LINESTRING (139.3847404 35.7551334, 139.3847257 35.7551647)",
1245225193,tertiary,False,False,90.86000000000001,,,,30,,"LINESTRING (139.3847404 35.7551334, 139.3846043 35.7550792, 139.3838459 35.7547583)",
1245225193,tertiary,False,True,42.729,,,,30,,"LINESTRING (139.3847404 35.7551334, 139.3849869 35.7552044, 139.3850933 35.7552206, 139.3851689 35.755163)",
138046370,unclassified,False,False,30.149,,,,,3.0m〜5.5m,"LINESTRING (139.3831561 35.7551683, 139.3829571 35.7549505)",
138046386,residential,False,True,77.15599999999999,,,,,3.0m〜5.5m,"LINESTRING (139.3831561 35.7551683, 139.3836889 35.7548516, 139.3838459 35.7547583)",
138046482,unclassified,False,True,81.399,,,,,3.0m〜5.5m,"LINESTRING (139.3831561 35.7551683, 139.383394 35.755433, 139.38356 35.755614, 139.3836964 35.7557544)",
138046384,residential,False,False,3.725,,,,,3.0m〜5.5m,"LINESTRING (139.3847257 35.7551647, 139.3847404 35.7551334)",
138046384,residential,False,True,113.695,,,,,3.0m〜5.5m,"LINESTRING (139.3847257 35.7551647, 139.3841831 35.7554756, 139.3836964 35.7557544)",
138046507,residential,False,True,154.748,,,,,3.0m〜5.5m,"LINESTRING (139.3847257 35.7551647, 139.3848203 35.7555057, 139.3848628 35.7557188, 139.3848373 35.7557435, 139.3845618 35.7558804, 139.3845065 35.7559192, 139.3844515 35.7559997, 139.3842772 35.7560781, 139.3840636 35.7562116)",
138046442,residential,False,False,80.044,,,,,1.5m〜3.0m,"LINESTRING (139.3823425 35.7554615, 139.3825731 35.755205, 139.3829571 35.7549505)",
138046516,unclassified,False,False,59.432,,,,,3.0m〜5.5m,"LINESTRING (139.3823425 35.7554615, 139.3824273 35.7555562, 139.3824545 35.7556547, 139.3824632 35.7559711)",
"[138046419, 700073396]",residential,False,True,52.686,,,,,1.5m〜3.0m,"LINESTRING (139.3823425 35.7554615, 139.3822737 35.7554298, 139.382123 35.755536, 139.381887 35.755693)",yes
852737924,primary,False,False,63.329,2,5,青梅街道,40,,"LINESTRING (139.3873158 35.7553937, 139.3879725 35.7551928)",
852737924,primary,False,True,57.262,2,5,青梅街道,40,,"LINESTRING (139.3873158 35.7553937, 139.3867193 35.7555694)",
284302582,tertiary,False,True,180.765,,,,20,,"LINESTRING (139.3873158 35.7553937, 139.3871166 35.7549713, 139.3870474 35.754741, 139.3869959 35.7546324, 139.386863 35.7543517, 139.3868151 35.7542505, 139.3867981 35.7542147, 139.386783 35.7541926, 139.3867427 35.7541217, 139.3866846 35.7540545, 139.386608 35.7539824, 139.3865272 35.7539181)",
138046358,residential,False,False,163.39100000000002,,,,,1.5m〜3.0m,"LINESTRING (139.381887 35.755693, 139.3817534 35.755589, 139.3816391 35.7554969, 139.3815239 35.7554077, 139.3814141 35.7552975, 139.3812961 35.7551664, 139.3811964 35.7550362, 139.3809686 35.7547139, 139.3808421 35.7545077)",
"[138046419, 700073396]",residential,False,False,52.686,,,,,1.5m〜3.0m,"LINESTRING (139.381887 35.755693, 139.382123 35.755536, 139.3822737 35.7554298, 139.3823425 35.7554615)",yes
"[700073394, 138046517, 700073391]",residential,False,True,156.88400000000001,,,,,1.5m〜3.0m,"LINESTRING (139.381887 35.755693, 139.3816854 35.7558176, 139.3815469 35.7559123, 139.3814389 35.7560342, 139.3813575 35.756129, 139.3812985 35.7562282, 139.3812473 35.7563236, 139.3812367 35.7563558, 139.3811684 35.756562, 139.3811095 35.7566299, 139.380995 35.7567233, 139.3808902 35.7568033)",
138046384,residential,False,True,45.657,,,,,3.0m〜5.5m,"LINESTRING (139.3836964 35.7557544, 139.383242 35.755935)",
138046485,residential,False,True,46.8,,,,,3.0m〜5.5m,"LINESTRING (139.3836964 35.7557544, 139.3839796 35.756107)",
138046384,residential,False,False,113.695,,,,,3.0m〜5.5m,"LINESTRING (139.3836964 35.7557544, 139.3841831 35.7554756, 139.3847257 35.7551647)",
138046482,unclassified,False,False,81.399,,,,,3.0m〜5.5m,"LINESTRING (139.3836964 35.7557544, 139.38356 35.755614, 139.383394 35.755433, 139.3831561 35.7551683)",
138046384,residential,False,False,45.657,,,,,3.0m〜5.5m,"LINESTRING (139.383242 35.755935, 139.3836964 35.7557544)",
138046485,residential,False,False,46.8,,,,,3.0m〜5.5m,"LINESTRING (139.3839796 35.756107, 139.3836964 35.7557544)",
138046485,residential,False,True,13.883,,,,,3.0m〜5.5m,"LINESTRING (139.3839796 35.756107, 139.3840636 35.7562116)",
138046512,unclassified,False,False,140.064,,,,,3.0m〜5.5m,"LINESTRING (139.3839796 35.756107, 139.3833373 35.7564357, 139.3832316 35.7563079, 139.382944 35.7564719, 139.382938 35.756475, 139.3828944 35.7564918, 139.382717 35.75656)",
138046485,residential,False,False,13.883,,,,,3.0m〜5.5m,"LINESTRING (139.3840636 35.7562116, 139.3839796 35.756107)",
138046485,residential,False,True,35.171,,,,,3.0m〜5.5m,"LINESTRING (139.3840636 35.7562116, 139.3842764 35.7564766)",
138046507,residential,False,False,154.748,,,,,3.0m〜5.5m,"LINESTRING (139.3840636 35.7562116, 139.3842772 35.7560781, 139.3844515 35.7559997, 139.3845065 35.7559192, 139.3845618 35.7558804, 139.3848373 35.7557435, 139.3848628 35.7557188, 139.3848203 35.7555057, 139.3847257 35.7551647)",
138046516,unclassified,False,True,14.303,,,,,3.0m〜5.5m,"LINESTRING (139.3824667 35.7560997, 139.3824632 35.7559711)",
694479259,residential,False,False,49.702,,,,,,"LINESTRING (139.3824667 35.7560997, 139.3829756 35.7559287)",
138046516,unclassified,False,False,56.338,,,,,3.0m〜5.5m,"LINESTRING (139.3824667 35.7560997, 139.3825277 35.7562718, 139.3826087 35.7563789, 139.3826403 35.7564179, 139.3826981 35.7565185, 139.382717 35.75656)",
138046512,unclassified,False,True,140.064,,,,,3.0m〜5.5m,"LINESTRING (139.382717 35.75656, 139.3828944 35.7564918, 139.382938 35.756475, 139.382944 35.7564719, 139.3832316 35.7563079, 139.3833373 35.7564357, 139.3839796 35.756107)",
138046516,unclassified,False,True,56.33800000000001,,,,,3.0m〜5.5m,"LINESTRING (139.382717 35.75656, 139.3826981 35.7565185, 139.3826403 35.7564179, 139.3826087 35.7563789, 139.3825277 35.7562718, 139.3824667 35.7560997)",
138371546,unclassified,False,True,64.28,,,,,3.0m〜5.5m,"LINESTRING (139.382717 35.75656, 139.382986 35.756943, 139.3830585 35.757067)",
138371557,unclassified,False,False,68.524,,,,,3.0m〜5.5m,"LINESTRING (139.382717 35.75656, 139.382475 35.756701, 139.382274 35.756864, 139.382198 35.756994)",
"[700073388, 138046437, 700073389]",unclassified,False,False,98.829,,,,,3.0m〜5.5m,"LINESTRING (139.3808902 35.7568033, 139.3808916 35.7568086, 139.3808997 35.7568381, 139.3809775 35.7571248, 139.3810544 35.7572513, 139.381267 35.7574159, 139.381382 35.7575699)",yes
"[138046506, 138046469]",unclassified,False,True,78.73899999999999,,,,,3.0m〜5.5m,"LINESTRING (139.3808902 35.7568033, 139.3806377 35.756512, 139.3804689 35.7563123, 139.3804513 35.7562859, 139.3803968 35.7562195)",
"[700073394, 138046517, 700073391]",residential,False,False,156.88400000000001,,,,,1.5m〜3.0m,"LINESTRING (139.3808902 35.7568033, 139.380995 35.7567233, 139.3811095 35.7566299, 139.3811684 35.756562, 139.3812367 35.7563558, 139.3812473 35.7563236, 139.3812985 35.7562282, 139.3813575 35.756129, 139.3814389 35.7560342, 139.3815469 35.7559123, 139.3816854 35.7558176, 139.381887 35.755693)",
323785949,primary,False,False,17.703,2,5,青梅街道,40,,"LINESTRING (139.381382 35.7575699, 139.3815724 35.7575315)",
323785949,primary,False,True,11.862,2,5,青梅街道,40,,"LINESTRING (139.381382 35.7575699, 139.3812574 35.7576039)",
"[138046437, 700073388, 700073389]",unclassified,False,True,98.82900000000001,,,,,3.0m〜5.5m,"LINESTRING (139.381382 35.7575699, 139.381267 35.7574159, 139.3810544 35.7572513, 139.3809775 35.7571248, 139.3808997 35.7568381, 139.3808916 35.7568086, 139.3808902 35.7568033)",yes
323785949,primary,False,False,107.356,2,5,青梅街道,40,,"LINESTRING (139.3801395 35.7579212, 139.3804063 35.7578059, 139.3806498 35.7577343, 139.3812574 35.7576039)",
138371557,unclassified,False,False,41.185,,,,,3.0m〜5.5m,"LINESTRING (139.382198 35.756994, 139.3822656 35.7573603)",
694479257,residential,False,False,24.426,,,,,,"LINESTRING (139.382198 35.756994, 139.3819293 35.7570206)",
138371557,unclassified,False,True,68.524,,,,,3.0m〜5.5m,"LINESTRING (139.382198 35.756994, 139.382274 35.756864, 139.382475 35.756701, 139.382717 35.75656)",
42716522,primary,False,False,116.015,2,55,所沢武蔵村山立川線,40,,"LINESTRING (139.3864159 35.7575796, 139.3865153 35.7577993, 139.3868025 35.7583628, 139.3868438 35.758486, 139.3868573 35.758557)",
42716522,primary,False,True,105.9,2,55,所沢武蔵村山立川線,40,,"LINESTRING (139.3864159 35.7575796, 139.3864023 35.7575542, 139.3862297 35.7572323, 139.3862011 35.757179, 139.3859605 35.7567019)",
138371560,residential,False,False,36.707,,,,,1.5m〜3.0m,"LINESTRING (139.3864159 35.7575796, 139.3865433 35.7575527, 139.3868038 35.7576246)",
138371560,residential,False,True,59.539,,,,,1.5m〜3.0m,"LINESTRING (139.3864159 35.7575796, 139.3859839 35.7577227, 139.3857965 35.7577609)",
138371560,residential,False,True,2.968,,,,,1.5m〜3.0m,"LINESTRING (139.3857965 35.7577609, 139.3857646 35.7577674)",
138371560,residential,False,False,59.539,,,,,1.5m〜3.0m,"LINESTRING (139.3857965 35.7577609, 139.3859839 35.7577227, 139.3864159 35.7575796)",
138371564,unclassified,False,True,104.838,,,,,3.0m〜5.5m,"LINESTRING (139.3857965 35.7577609, 139.3857535 35.7573565, 139.3857497 35.7573206, 139.3856402 35.7570316, 139.3855828 35.7568386)",
"[138371560, 708468731, 708468732]",residential,False,False,44.54600000000001,,,,,1.5m〜3.0m,"LINESTRING (139.3868038 35.7576246, 139.3871016 35.7576916, 139.3871484 35.7577019, 139.3872728 35.7577468)",yes
138371560,residential,False,True,36.707,,,,,1.5m〜3.0m,"LINESTRING (139.3868038 35.7576246, 139.3865433 35.7575527, 139.3864159 35.7575796)",
"[708468729, 571969634]",residential,False,False,67.357,,,,,,"LINESTRING (139.3868038 35.7576246, 139.3867795 35.7575553, 139.3865987 35.7574811, 139.3865581 35.7574401, 139.3866483 35.7571875, 139.3866794 35.7571401)",yes
150878959,residential,False,False,75.43299999999999,,,,,1.5m〜3.0m,"LINESTRING (139.3872728 35.7577468, 139.3873911 35.7576674, 139.3875038 35.7575772, 139.3876507 35.7575049, 139.3879712 35.7573861)",
"[138371560, 708468731, 708468732]",residential,False,True,44.54600000000001,,,,,1.5m〜3.0m,"LINESTRING (139.3872728 35.7577468, 139.3871484 35.7577019, 139.3871016 35.7576916, 139.3868038 35.7576246)",yes
1246002886,residential,True,False,99.63900000000001,,,,,1.5m〜3.0m,"LINESTRING (139.3872728 35.7577468, 139.3871472 35.7579307, 139.3870218 35.7581394, 139.3869808 35.7582691, 139.3869592 35.7584624, 139.3868573 35.758557)",
138371560,residential,False,False,2.968,,,,,1.5m〜3.0m,"LINESTRING (139.3857646 35.7577674, 139.3857965 35.7577609)",
138371560,residential,False,True,30.902,,,,,1.5m〜3.0m,"LINESTRING (139.3857646 35.7577674, 139.3854284 35.7578203)",
"[283925752, 138371547]",unclassified,False,False,162.37500000000003,,,,,3.0m〜5.5m,"LINESTRING (139.3857646 35.7577674, 139.3858342 35.7580773, 139.3858469 35.7581371, 139.386055 35.758284, 139.3861253 35.7583711, 139.3862112 35.7584774, 139.3862352 35.758554, 139.3862433 35.7586563, 139.3862299 35.7589762, 139.3862114 35.7591032)",
"[685539312, 685539313, 138371539]",unclassified,False,"[False, True]",58.706999999999994,,,,,3.0m〜5.5m,"LINESTRING (139.3862114 35.7591032, 139.3867222 35.7591253, 139.3867604 35.7591285, 139.3868607 35.7591357)",yes
138371561,unclassified,False,False,71.76400000000001,,,,,3.0m〜5.5m,"LINESTRING (139.3862114 35.7591032, 139.3861821 35.7593579, 139.3861192 35.7595152, 139.3861077 35.7595677, 139.3861174 35.7597384)",
"[283925752, 138371547]",unclassified,False,True,162.375,,,,,3.0m〜5.5m,"LINESTRING (139.3862114 35.7591032, 139.3862299 35.7589762, 139.3862433 35.7586563, 139.3862352 35.758554, 139.3862112 35.7584774, 139.3861253 35.7583711, 139.386055 35.758284, 139.3858469 35.7581371, 139.3858342 35.7580773, 139.3857646 35.7577674)",
138371540,unclassified,False,False,15.325,,,,,,"LINESTRING (139.3869253 35.7599038, 139.3867627 35.7599436)",
42716522,primary,False,False,45.064,2,55,所沢武蔵村山立川線,40,,"LINESTRING (139.3869253 35.7599038, 139.3870201 35.760029, 139.3871121 35.7601338, 139.3872096 35.7602365)",
42716522,primary,False,True,26.783,2,55,所沢武蔵村山立川線,40,,"LINESTRING (139.3869253 35.7599038, 139.3868584 35.7597493, 139.3868431 35.7596732)",
138371540,unclassified,False,True,15.325,,,,,,"LINESTRING (139.3867627 35.7599436, 139.3869253 35.7599038)",
138371531,residential,False,False,13.663,,,,,1.5m〜3.0m,"LINESTRING (139.3861319 35.7602546, 139.3861399 35.7603773)",
1174750254,residential,False,False,28.95,,,,,,"LINESTRING (139.3861319 35.7602546, 139.3864516 35.7602327)",
138371536,residential,False,True,29.866,,,,,1.5m〜3.0m,"LINESTRING (139.3861319 35.7602546, 139.3858605 35.7602882, 139.3858165 35.7603169)",
138371561,unclassified,False,True,57.426,,,,,3.0m〜5.5m,"LINESTRING (139.3861319 35.7602546, 139.3861304 35.7599689, 139.3861174 35.7597384)",
1174750252,residential,False,True,30.395,,,,,,"LINESTRING (139.3856296 35.76045, 139.3857867 35.7606918)",
138371536,residential,False,False,22.445999999999998,,,,,1.5m〜3.0m,"LINESTRING (139.3856296 35.76045, 139.3857618 35.7603525, 139.3858165 35.7603169)",
138371536,residential,False,True,43.212999999999994,,,,,1.5m〜3.0m,"LINESTRING (139.3856296 35.76045, 139.3855429 35.7604985, 139.3854787 35.7605254, 139.3853877 35.7605495, 139.3852435 35.7605823, 139.3852014 35.7606121)",
138371536,residential,False,False,40.34400000000001,,,,,1.5m〜3.0m,"LINESTRING (139.3848821 35.7608483, 139.384973 35.760816, 139.385053 35.760778, 139.385109 35.760731, 139.385135 35.760684, 139.385165 35.760645, 139.3852014 35.7606121)",
139107326,unclassified,False,True,30.459,,,,,3.0m〜5.5m,"LINESTRING (139.390174 35.7523501, 139.3901904 35.7526237)",
139107341,residential,False,True,89.087,,,,,1.5m〜3.0m,"LINESTRING (139.390174 35.7523501, 139.3908812 35.752326, 139.391154 35.752277)",
139107326,unclassified,False,False,22.921,,,,,3.0m〜5.5m,"LINESTRING (139.3902235 35.7532949, 139.3902144 35.7530889)",
