osmid,oneway,highway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge
925240756,False,tertiary,False,8.372,,,,,"LINESTRING (133.797931 34.2903119, 133.7979513 34.2902385)",
49177185,True,primary,False,24.192999999999998,2,33,高松善通寺線,40,"LINESTRING (133.797931 34.2903119, 133.7980565 34.2903636, 133.798169 34.2904049)",
184691411,False,unclassified,True,48.981,,,,,"LINESTRING (133.797931 34.2903119, 133.7979061 34.2903533, 133.7978307 34.2904929, 133.79772 34.2907163)",
920721366,False,tertiary,True,9.933,2,,,,"LINESTRING (133.7967105 34.2898524, 133.7967591 34.2897726)",
49177185,True,primary,False,123.226,2,33,高松善通寺線,40,"LINESTRING (133.7967105 34.2898524, 133.796862 34.2899059, 133.7977161 34.2902279, 133.7977869 34.2902546, 133.797931 34.2903119)",
925215421,False,tertiary,False,9.676,,,,30,"LINESTRING (133.8019952 34.2917717, 133.8019561 34.2918525)",
61974667,True,primary,False,57.242000000000004,2,33,高松善通寺線,40,"LINESTRING (133.8019952 34.2917717, 133.8018592 34.2917157, 133.8016317 34.2916318, 133.8014321 34.2915515)",
78007290,False,tertiary,True,63.55,,,,30,"LINESTRING (133.8019952 34.2917717, 133.8020139 34.2917313, 133.8020251 34.2917008, 133.8020368 34.2916769, 133.8022509 34.2912408)",
57771756,True,primary,False,9.077,2,21;33;204,丸亀詫間豊浜線,40,"LINESTRING (133.794307 34.2889465, 133.7943405 34.2888697)",
920721419,True,primary,False,29.293,2,33,高松善通寺線,40,"LINESTRING (133.794307 34.2889465, 133.7945026 34.2890126, 133.794603 34.2890444)",
78007258,False,tertiary,True,7.225,,,,,"LINESTRING (133.7948158 34.2877657, 133.7947423 34.2877426)",
57771756,True,primary,False,67.768,2,21;33;204,丸亀詫間豊浜線,40,"LINESTRING (133.7948158 34.2877657, 133.7948636 34.2876477, 133.7950515 34.2871882)",
78007258,False,tertiary,False,47.848,,,,,"LINESTRING (133.7948158 34.2877657, 133.7948943 34.2877927, 133.7949324 34.2878057, 133.7953025 34.2879187)",
61974652,False,primary,True,24.888,4,21,丸亀詫間豊浜線,40,"LINESTRING (133.7966285 34.2869392, 133.7968754 34.2870313)",
61974652,False,primary,False,67.248,4,21,丸亀詫間豊浜線,40,"LINESTRING (133.7966285 34.2869392, 133.7965344 34.2869023, 133.7964627 34.2868736, 133.7963314 34.2868209, 133.7959696 34.2866758)",
925215207,False,tertiary,False,153.07999999999998,,,,30,"LINESTRING (133.7966285 34.2869392, 133.796695 34.2868153, 133.7967246 34.2867602, 133.7970473 34.2861819, 133.7971592 34.2859815, 133.7972737 34.2856723)",
61974652,False,primary,False,24.888,4,21,丸亀詫間豊浜線,40,"LINESTRING (133.7968754 34.2870313, 133.7966285 34.2869392)",
61974652,False,primary,True,20.311,4,21,丸亀詫間豊浜線,40,"LINESTRING (133.7968754 34.2870313, 133.7969914 34.2870693, 133.7970401 34.2870881, 133.7970788 34.2871027)",
61974675,False,tertiary,False,149.644,,,,,"LINESTRING (133.7968754 34.2870313, 133.7968244 34.2871273, 133.7968099 34.2871549, 133.7966715 34.287419, 133.796368 34.2879983, 133.7962912 34.2881449, 133.7962277 34.2882661)",
920721417,False,primary,False,7.128,4,21,丸亀詫間豊浜線,40,"LINESTRING (133.7953725 34.2864508, 133.7953009 34.2864261)",
61974652,False,primary,True,60.294000000000004,4,21,丸亀詫間豊浜線,40,"LINESTRING (133.7953725 34.2864508, 133.7954748 34.2864879, 133.7955657 34.2865224, 133.7959696 34.2866758)",
149694882,True,primary,False,49.095,2,33;204,高松善通寺線,40,"LINESTRING (133.7953725 34.2864508, 133.7954141 34.2863571, 133.7955549 34.2860358)",
61974675,False,tertiary,True,9.084,,,,,"LINESTRING (133.7956121 34.2894274, 133.7956555 34.289354)",
920721419,True,primary,False,111.43,2,33,高松善通寺線,40,"LINESTRING (133.7956121 34.2894274, 133.7957221 34.2894704, 133.7961623 34.2896425, 133.7965741 34.2897984, 133.7966118 34.2898127, 133.7967105 34.2898524)",
1167482960,False,residential,False,9.129,,,,,"LINESTRING (133.802959 34.29213, 133.802922 34.2922062)",
58770954,True,primary,False,32.278,2,33,高松善通寺線,40,"LINESTRING (133.802959 34.29213, 133.8028676 34.292098, 133.8026351 34.2920175)",
1118012150,False,tertiary,True,39.048,,,浜町商店街,,"LINESTRING (133.7952843 34.2923681, 133.7949041 34.2922111)",
176186035,False,unclassified,True,29.679000000000002,,,,,"LINESTRING (133.7952843 34.2923681, 133.7952799 34.292378, 133.7952443 34.2924569, 133.7951588 34.2926139)",
914822327,False,tertiary,False,147.719,,,,,"LINESTRING (133.7952843 34.2923681, 133.7953768 34.2924041, 133.7953971 34.2924119, 133.7967435 34.2929262)",
61974657,False,tertiary,False,143.572,2,,,30,"LINESTRING (133.7989807 34.2906208, 133.7990699 34.2905573, 133.7993301 34.2904947, 133.7994193 34.2904561, 133.7994859 34.2904103, 133.7995405 34.2903423, 133.7997898 34.289879, 133.7998278 34.2898083, 133.7998325 34.2897979, 133.7998916 34.2896687)",
61974667,True,primary,False,103.69,2,33,高松善通寺線,40,"LINESTRING (133.7989807 34.2906208, 133.7988287 34.2905616, 133.7981611 34.2903137, 133.7980977 34.2902898, 133.7979513 34.2902385)",
149700122,False,secondary,True,8.648,2,203,丸亀港線,40,"LINESTRING (133.7989807 34.2906208, 133.7989534 34.290661, 133.7989346 34.2906886)",
49177185,True,primary,False,106.35,2,33,高松善通寺線,40,"LINESTRING (133.7989346 34.2906886, 133.7991337 34.290762, 133.7999229 34.2910628, 133.7999859 34.2910889)",
149700122,False,secondary,False,8.648,2,203,丸亀港線,40,"LINESTRING (133.7989346 34.2906886, 133.7989534 34.290661, 133.7989807 34.2906208)",
149700122,False,secondary,True,52.196,2,203,丸亀港線,40,"LINESTRING (133.7989346 34.2906886, 133.798905 34.2907351, 133.7986814 34.2911088)",
61974667,True,primary,False,85.094,2,33,高松善通寺線,40,"LINESTRING (133.8014321 34.2915515, 133.8009759 34.2913702, 133.8005928 34.2912279)",
61974657,False,tertiary,True,148.48699999999997,2,,,30,"LINESTRING (133.8005551 34.2884517, 133.8004945 34.2885493, 133.8004703 34.288609, 133.8003488 34.2888344, 133.8003282 34.2888727, 133.800257 34.2890048, 133.8001712 34.2891639, 133.7999669 34.2895429, 133.7999487 34.2895767, 133.7998916 34.2896687)",
"[149700129, 920721361]",False,primary,False,136.865,"['2', '4']",21,丸亀詫間豊浜線,40,"LINESTRING (133.8005551 34.2884517, 133.8004725 34.2884199, 133.8004161 34.2883982, 133.7998987 34.2881949, 133.7997557 34.2881387, 133.7993836 34.2880019, 133.7993398 34.2879834, 133.7992067 34.2879287)",
149700129,False,primary,True,137.77899999999997,2,21,丸亀詫間豊浜線,40,"LINESTRING (133.8005551 34.2884517, 133.8006766 34.2884959, 133.8007201 34.2885118, 133.8010429 34.2886293, 133.8011868 34.2886816, 133.8013698 34.2887482, 133.8014885 34.2887897, 133.8017605 34.2888847, 133.8018431 34.2889135, 133.8019308 34.288945)",
149700129,False,primary,True,4.927,2,21,丸亀詫間豊浜線,40,"LINESTRING (133.802723 34.2892391, 133.8027731 34.2892549)",
925215581,False,residential,True,149.732,,,,,"LINESTRING (133.802723 34.2892391, 133.8033855 34.2880088)",
149700129,False,primary,False,79.789,2,21,丸亀詫間豊浜線,40,"LINESTRING (133.802723 34.2892391, 133.8020201 34.2889783, 133.8019308 34.288945)",
"[920721361, 149700129]",False,primary,True,136.865,"['2', '4']",21,丸亀詫間豊浜線,40,"LINESTRING (133.7992067 34.2879287, 133.7993398 34.2879834, 133.7993836 34.2880019, 133.7997557 34.2881387, 133.7998987 34.2881949, 133.8004161 34.2883982, 133.8004725 34.2884199, 133.8005551 34.2884517)",
920721418,False,primary,False,55.4,4,21,丸亀詫間豊浜線,40,"LINESTRING (133.7992067 34.2879287, 133.7991003 34.2878896, 133.7986608 34.2877171)",
925240755,False,tertiary,False,150.536,,,,30,"LINESTRING (133.7992067 34.2879287, 133.7991539 34.2880272, 133.7991382 34.2880563, 133.7990129 34.2882895, 133.7985936 34.28907, 133.798542 34.2891661)",
78007290,False,tertiary,False,154.38,,,,30,"LINESTRING (133.8035271 34.2894661, 133.8034315 34.2895389, 133.803372 34.2895789, 133.8033116 34.2896291, 133.8030524 34.2898069, 133.8029579 34.2898782, 133.8028825 34.289963, 133.8028297 34.2900304, 133.802665 34.2903519, 133.8025643 34.2905643)",
"[149700129, 920721370, 149700123]",False,primary,False,31.145,2,21,丸亀詫間豊浜線,40,"LINESTRING (133.8035271 34.2894661, 133.8033669 34.2894327, 133.8033333 34.2894254, 133.8032747 34.2894105, 133.8032374 34.2893992, 133.8032013 34.2893894)",yes
149700122,False,secondary,False,86.044,2,203,丸亀港線,40,"LINESTRING (133.7978828 34.2925168, 133.7982861 34.2918184)",
"[149700112, 1117982596]",False,"['unclassified', 'residential']","[False, True]",74.834,,,,,"LINESTRING (133.7978828 34.2925168, 133.7977824 34.2924766, 133.7977659 34.29247, 133.797141 34.2922388)",
149700112,False,unclassified,True,53.693,,,,,"LINESTRING (133.7978828 34.2925168, 133.7979802 34.292554, 133.7984195 34.2927079)",
149700122,False,secondary,True,83.54100000000001,2,203,丸亀港線,40,"LINESTRING (133.7978828 34.2925168, 133.7978426 34.2925872, 133.7974946 34.2931962)",
61974675,False,tertiary,False,9.084,,,,,"LINESTRING (133.7956555 34.289354, 133.7956121 34.2894274)",
61974675,False,tertiary,True,65.666,,,,,"LINESTRING (133.7956555 34.289354, 133.7957083 34.2892338, 133.7957414 34.2891584, 133.795802 34.2890424, 133.7958067 34.2890333, 133.7958279 34.2889926, 133.7959247 34.2888072)",
920721362,True,primary,False,49.178,2,33,高松善通寺線,40,"LINESTRING (133.7956555 34.289354, 133.7954774 34.2892878, 133.7951673 34.2891726)",
78007345,False,tertiary,True,13.407,,,,,"LINESTRING (133.7942717 34.2928564, 133.794248 34.292936, 133.7942278 34.2929708)",
289176014,False,residential,True,51.27,,,,,"LINESTRING (133.7942717 34.2928564, 133.7941708 34.2928518, 133.7937495 34.2927054)",
1118548481,True,tertiary_link,False,21.424,,,,,"LINESTRING (133.7942717 34.2928564, 133.7942997 34.2928416, 133.7943174 34.2928239, 133.7943876 34.2927202, 133.7943822 34.2926972)",
61974650,False,tertiary,False,21.851,,,鶏鳴通り,,"LINESTRING (133.7932421 34.2872329, 133.7931378 34.2873655, 133.7931113 34.287397)",
78007268,False,unclassified,False,110.20499999999998,,,,,"LINESTRING (133.7932421 34.2872329, 133.7932969 34.2872561, 133.7942763 34.2876709, 133.7943088 34.2876862)",
184691983,False,unclassified,False,62.925000000000004,,,,,"LINESTRING (133.7932421 34.2872329, 133.7932696 34.287177, 133.7932776 34.2871607, 133.7934151 34.2869795, 133.7935929 34.2867481)",
925240756,False,tertiary,True,8.372,,,,,"LINESTRING (133.7979513 34.2902385, 133.797931 34.2903119)",
61974667,True,primary,False,121.17000000000002,2,33,高松善通寺線,40,"LINESTRING (133.7979513 34.2902385, 133.7978217 34.2901841, 133.7969549 34.2898513, 133.7969048 34.289832, 133.7967591 34.2897726)",
925240756,False,tertiary,False,56.763000000000005,,,,,"LINESTRING (133.7979513 34.2902385, 133.7980032 34.2901361, 133.7980124 34.290118, 133.7980474 34.2900509, 133.7980863 34.2899763, 133.7981486 34.289857, 133.7981944 34.2897692)",
914822107,False,tertiary,True,8.891,,,,,"LINESTRING (133.7929386 34.2913465, 133.7928528 34.2913095)",
914822326,False,tertiary,False,21.762,,,,,"LINESTRING (133.7929386 34.2913465, 133.7930502 34.2913975, 133.7930878 34.2914151, 133.7931471 34.2914393)",
"[149694881, 914822332]",True,secondary,False,64.837,"['2', '3']",204,丸亀停車場線,40,"LINESTRING (133.7929386 34.2913465, 133.7929992 34.2912422, 133.7930596 34.2911364, 133.7932118 34.2908705, 133.7932414 34.2908198)",
1148409346,False,tertiary,True,9.072,,,,,"LINESTRING (133.798542 34.2891661, 133.7985012 34.2892404)",
1178297131,False,tertiary,True,13.55,,,,,"LINESTRING (133.798542 34.2891661, 133.7984089 34.2891136)",
925240755,False,tertiary,True,150.536,,,,30,"LINESTRING (133.798542 34.2891661, 133.7985936 34.28907, 133.7990129 34.2882895, 133.7991382 34.2880563, 133.7991539 34.2880272, 133.7992067 34.2879287)",
1178297131,False,tertiary,False,136.00099999999998,,,,,"LINESTRING (133.798542 34.2891661, 133.7986531 34.2892075, 133.7990292 34.2893476, 133.7993787 34.2894777, 133.799422 34.2894938, 133.7997941 34.2896324, 133.7998916 34.2896687)",
61974657,False,tertiary,False,148.48700000000002,2,,,30,"LINESTRING (133.7998916 34.2896687, 133.7999487 34.2895767, 133.7999669 34.2895429, 133.8001712 34.2891639, 133.800257 34.2890048, 133.8003282 34.2888727, 133.8003488 34.2888344, 133.8004703 34.288609, 133.8004945 34.2885493, 133.8005551 34.2884517)",
61974657,False,tertiary,True,143.572,2,,,30,"LINESTRING (133.7998916 34.2896687, 133.7998325 34.2897979, 133.7998278 34.2898083, 133.7997898 34.289879, 133.7995405 34.2903423, 133.7994859 34.2904103, 133.7994193 34.2904561, 133.7993301 34.2904947, 133.7990699 34.2905573, 133.7989807 34.2906208)",
1178297131,False,tertiary,True,136.00099999999998,,,,,"LINESTRING (133.7998916 34.2896687, 133.7997941 34.2896324, 133.799422 34.2894938, 133.7993787 34.2894777, 133.7990292 34.2893476, 133.7986531 34.2892075, 133.798542 34.2891661)",
61974675,False,tertiary,False,66.295,,,,,"LINESTRING (133.7962277 34.2882661, 133.7961712 34.288367, 133.7959247 34.2888072)",
61974675,False,tertiary,True,149.644,,,,,"LINESTRING (133.7962277 34.2882661, 133.7962912 34.2881449, 133.796368 34.2879983, 133.7966715 34.287419, 133.7968099 34.2871549, 133.7968244 34.2871273, 133.7968754 34.2870313)",
78007258,False,tertiary,False,57.057,,,,,"LINESTRING (133.7962277 34.2882661, 133.7963506 34.2883117, 133.7967911 34.288482)",
78007258,False,tertiary,True,47.182,,,,,"LINESTRING (133.7962277 34.2882661, 133.7960863 34.2882125, 133.7960241 34.2881889, 133.7957609 34.2880892)",
149700122,False,secondary,False,83.54100000000001,2,203,丸亀港線,40,"LINESTRING (133.7974946 34.2931962, 133.7978426 34.2925872, 133.7978828 34.2925168)",
914822327,False,tertiary,True,75.249,,,,,"LINESTRING (133.7974946 34.2931962, 133.7973854 34.2931569, 133.7967435 34.2929262)",
78007268,False,unclassified,False,5.968,,,,,"LINESTRING (133.7943088 34.2876862, 133.7943308 34.2877367)",
102225906,False,unclassified,False,79.638,,,,30,"LINESTRING (133.7943088 34.2876862, 133.7946135 34.2870157)",
78007268,False,unclassified,True,110.205,,,,,"LINESTRING (133.7943088 34.2876862, 133.7942763 34.2876709, 133.7932969 34.2872561, 133.7932421 34.2872329)",
1149371352,False,unclassified,True,72.398,,,,,"LINESTRING (133.7972737 34.2856723, 133.796553 34.285409)",
925215207,False,tertiary,True,153.07999999999998,,,,30,"LINESTRING (133.7972737 34.2856723, 133.7971592 34.2859815, 133.7970473 34.2861819, 133.7967246 34.2867602, 133.796695 34.2868153, 133.7966285 34.2869392)",
914822278,False,unclassified,True,8.62,,,,,"LINESTRING (133.7960261 34.2852027, 133.7959425 34.2851675)",
1149371351,True,primary,False,85.062,2,33;204,高松善通寺線,40,"LINESTRING (133.7960261 34.2852027, 133.7964111 34.284507)",
1149371352,False,unclassified,False,53.582,,,,,"LINESTRING (133.7960261 34.2852027, 133.79608 34.2852223, 133.7960972 34.2852311, 133.796553 34.285409)",
57771756,True,primary,False,12.293,2,21;33;204,丸亀詫間豊浜線,40,"LINESTRING (133.7947678 34.2878689, 133.7948158 34.2877657)",
78007268,False,unclassified,True,7.131,,,,,"LINESTRING (133.7947678 34.2878689, 133.7946952 34.2878462)",
1027107980,False,primary,False,38.448,4,21,丸亀詫間豊浜線,50,"LINESTRING (133.793842 34.2887773, 133.7934412 34.2886778)",
102225908,False,residential,True,59.321,,,,,"LINESTRING (133.793842 34.2887773, 133.793893 34.288694, 133.7940324 34.2884663, 133.7941373 34.2883029)",
174102615,False,residential,True,29.198,,,,,"LINESTRING (133.793842 34.2887773, 133.7937995 34.288848, 133.7937007 34.2890125)",
914822308,True,primary,False,39.437,3,21,丸亀詫間豊浜線,50,"LINESTRING (133.793842 34.2887773, 133.7940158 34.2888611, 133.7941063 34.2888796, 133.7942313 34.2889213)",
78007268,False,unclassified,True,5.968,,,,,"LINESTRING (133.7943308 34.2877367, 133.7943088 34.2876862)",
78007268,False,unclassified,False,35.626,,,,,"LINESTRING (133.7943308 34.2877367, 133.7943598 34.2877464, 133.7946052 34.287819, 133.7946312 34.2878262, 133.7946952 34.2878462)",
102225908,False,residential,False,67.23,,,,,"LINESTRING (133.7943308 34.2877367, 133.7943055 34.2878007, 133.7943366 34.2878844, 133.7941373 34.2883029)",
149694872,False,residential,False,7.056,,,,,"LINESTRING (133.7955549 34.2860358, 133.7954838 34.2860118)",
149694882,True,primary,False,42.671,2,33;204,高松善通寺線,40,"LINESTRING (133.7955549 34.2860358, 133.795613 34.2859336, 133.7957517 34.2856882)",
149694878,False,unclassified,True,7.577,,,,,"LINESTRING (133.7936535 34.290123, 133.7935764 34.2900988)",
149694878,False,unclassified,False,30.641,,,,,"LINESTRING (133.7936535 34.290123, 133.7937134 34.2901418, 133.7938199 34.2901753, 133.7939624 34.2902267)",
149694881,True,secondary,False,64.331,2,204,丸亀停車場線,40,"LINESTRING (133.7936535 34.290123, 133.7937045 34.2900358, 133.793945 34.289597)",
914822325,False,residential,False,7.916,,,,,"LINESTRING (133.7932414 34.2908198, 133.7931632 34.2907899)",
149694881,True,secondary,False,86.23700000000001,2,204,丸亀停車場線,40,"LINESTRING (133.7932414 34.2908198, 133.7932648 34.2907786, 133.7936275 34.2901658, 133.7936535 34.290123)",
61974652,False,primary,False,96.805,4,21,丸亀詫間豊浜線,40,"LINESTRING (133.7980335 34.287471, 133.7979081 34.2874229, 133.7975899 34.2872955, 133.7970788 34.2871027)",
149700097,False,tertiary,False,150.011,2,,,,"LINESTRING (133.7980335 34.287471, 133.7979788 34.287567, 133.7976824 34.2880932, 133.7975964 34.2882508, 133.7974079 34.2885961, 133.7974028 34.2886055, 133.7973546 34.2886979)",
920721418,False,primary,True,63.798,4,21,丸亀詫間豊浜線,40,"LINESTRING (133.7980335 34.287471, 133.7981621 34.2875214, 133.7986608 34.2877171)",
78007258,False,tertiary,False,14.75,,,,,"LINESTRING (133.7973546 34.2886979, 133.7974891 34.2887509, 133.7974994 34.2887552)",
78007258,False,tertiary,True,57.065,,,,,"LINESTRING (133.7973546 34.2886979, 133.7972183 34.2886457, 133.7969138 34.288529, 133.796893 34.288521, 133.7967911 34.288482)",
149700097,False,tertiary,False,131.443,2,,,,"LINESTRING (133.7973546 34.2886979, 133.7972936 34.2888124, 133.7970926 34.2891782, 133.7970185 34.2893165, 133.7969365 34.2894643, 133.7968532 34.2896079, 133.7968199 34.2896638, 133.7967922 34.2897102, 133.7967591 34.2897726)",
149700097,False,tertiary,True,150.011,2,,,,"LINESTRING (133.7973546 34.2886979, 133.7974028 34.2886055, 133.7974079 34.2885961, 133.7975964 34.2882508, 133.7976824 34.2880932, 133.7979788 34.287567, 133.7980335 34.287471)",
149700110,False,unclassified,False,149.235,,,,,"LINESTRING (133.8019308 34.288945, 133.8019739 34.2888722, 133.8024876 34.2880057, 133.8026392 34.2877373)",
149700129,False,primary,False,137.779,2,21,丸亀詫間豊浜線,40,"LINESTRING (133.8019308 34.288945, 133.8018431 34.2889135, 133.8017605 34.2888847, 133.8014885 34.2887897, 133.8013698 34.2887482, 133.8011868 34.2886816, 133.8010429 34.2886293, 133.8007201 34.2885118, 133.8006766 34.2884959, 133.8005551 34.2884517)",
149700129,False,primary,True,79.789,2,21,丸亀詫間豊浜線,40,"LINESTRING (133.8019308 34.288945, 133.8020201 34.2889783, 133.802723 34.2892391)",
920721366,False,tertiary,False,9.933,2,,,,"LINESTRING (133.7967591 34.2897726, 133.7967105 34.2898524)",
