osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry,width,ref,name,bridge
115960721,unclassified,False,False,44.082,,,"LINESTRING (131.621896 33.420483, 131.6223029 33.4202785)",,,,
115965995,unclassified,False,True,112.655,,,"LINESTRING (131.621896 33.420483, 131.6213227 33.4196796, 131.621291 33.4196062)",,,,
115960205,tertiary,False,True,110.868,,,"LINESTRING (131.6221192 33.418843, 131.6231874 33.4183967)",,,,
115962810,tertiary,False,True,38.618,,,"LINESTRING (131.6221192 33.418843, 131.6220993 33.4191899)",,,,
"[115961571, 115962251, 115959070]",unclassified,False,"[False, True]",241.708,,30,"LINESTRING (131.6221192 33.418843, 131.6216819 33.4185034, 131.6215269 33.4183875, 131.621179 33.4181939, 131.6211023 33.4181784, 131.6204542 33.4181467, 131.6203879 33.4181153, 131.6203297 33.4180684, 131.6202702 33.4179965, 131.6201591 33.4178169, 131.6200687 33.4177184)",5,,,yes
115965897,residential,False,False,56.819,,,"LINESTRING (131.6221192 33.418843, 131.6220298 33.4184156, 131.6220541 33.4183412)",,,,
115960205,tertiary,False,False,110.868,,,"LINESTRING (131.6231874 33.4183967, 131.6221192 33.418843)",,,,
115965030,tertiary,False,False,33.472,,30,"LINESTRING (131.6231874 33.4183967, 131.6232124 33.418697)",,,,
115965030,tertiary,False,True,15.669,,30,"LINESTRING (131.6231874 33.4183967, 131.6231682 33.4182567)",,,,
115959310,primary,False,True,189.85999999999999,,,"LINESTRING (131.6259837 33.4179503, 131.6256837 33.4180093, 131.6255391 33.4180406, 131.6254032 33.4180743, 131.6248088 33.4182202, 131.6242148 33.4183764, 131.624018 33.418421)",,49,大田杵築線,
"[1003345056, 115964626, 115961082]",unclassified,False,True,293.589,,,"LINESTRING (131.6259837 33.4179503, 131.62567 33.4176015, 131.6254252 33.4177343, 131.6250664 33.4178725, 131.624467 33.417998, 131.624246 33.4180422, 131.6240456 33.4180836, 131.6238105 33.4181304, 131.6235546 33.4181899, 131.6231682 33.4182567)",,,,
115962319,unclassified,False,False,132.49200000000002,,,"LINESTRING (131.624564 33.4170682, 131.6232344 33.4170885, 131.6231368 33.4170847)",,,,
115965030,tertiary,False,True,33.615,,30,"LINESTRING (131.6230396 33.4162276, 131.6228921 33.4159515)",,,,
"[115964330, 115960302, 115958558]",unclassified,False,"[False, True]",459.91600000000005,,,"LINESTRING (131.6230396 33.4162276, 131.6235351 33.4160301, 131.6236357 33.4159922, 131.6239661 33.4158675, 131.6241549 33.4157893, 131.6241939 33.4157693, 131.6242011 33.4157487, 131.6241972 33.4157155, 131.6241463 33.4156114, 131.624139 33.4155811, 131.6241482 33.4155476, 131.6241785 33.4155109, 131.6242703 33.4154591, 131.6244091 33.4154166, 131.6245404 33.4153943, 131.6249514 33.4153803, 131.6249806 33.4153888, 131.625229 33.4155404, 131.6253621 33.4156291, 131.6254037 33.4156568, 131.6257187 33.4158493, 131.6257495 33.4158633, 131.6262983 33.4160786, 131.6263287 33.4160835, 131.6264569 33.4160876, 131.6264803 33.4160796, 131.6266501 33.4159786, 131.6267344 33.4159401, 131.6268958 33.4158869, 131.6269813 33.4158588, 131.6270772 33.4158051, 131.6271346 33.4157628)",7,,,yes
115965030,tertiary,False,False,96.712,,30,"LINESTRING (131.6230396 33.4162276, 131.6231315 33.4164873, 131.6231575 33.4166859, 131.6231368 33.4170847)",,,,
115959639,unclassified,False,False,15.029,,,"LINESTRING (131.619948 33.417143, 131.619896 33.417015)",6,,,
115963342,unclassified,False,True,5.876,,30,"LINESTRING (131.619948 33.417143, 131.6199627 33.4171944)",6,,,
115961253,unclassified,False,False,157.356,,,"LINESTRING (131.619948 33.417143, 131.620602 33.416882, 131.620978 33.416725, 131.621166 33.416657, 131.621477 33.416532)",5,,,
115958613,unclassified,False,True,67.147,,,"LINESTRING (131.617064 33.418302, 131.617769 33.4181664)",,,,
561978844,residential,False,False,72.062,,,"LINESTRING (131.617064 33.418302, 131.6168902 33.4177278, 131.6168737 33.4176737)",,,,
"[115960611, 115960996]",residential,False,"[False, True]",125.38499999999999,,,"LINESTRING (131.6220541 33.4183412, 131.622575 33.41814, 131.622641 33.418119, 131.622703 33.418084, 131.622769 33.418026, 131.6230926 33.4176697)",,,,
115962582,residential,False,False,367.363,,,"LINESTRING (131.6220541 33.4183412, 131.6204816 33.4187129, 131.619904 33.418888, 131.619763 33.418938, 131.619642 33.41904, 131.619293 33.419536, 131.6189708 33.42005)",,,,
115965897,residential,False,True,56.819,,,"LINESTRING (131.6220541 33.4183412, 131.6220298 33.4184156, 131.6221192 33.418843)",,,,
115965030,tertiary,False,False,15.669,,30,"LINESTRING (131.6231682 33.4182567, 131.6231874 33.4183967)",,,,
115965030,tertiary,False,True,65.648,,30,"LINESTRING (131.6231682 33.4182567, 131.6230926 33.4176697)",,,,
"[1003345056, 115964626, 115961082]",unclassified,False,False,293.589,,,"LINESTRING (131.6231682 33.4182567, 131.6235546 33.4181899, 131.6238105 33.4181304, 131.6240456 33.4180836, 131.624246 33.4180422, 131.624467 33.417998, 131.6250664 33.4178725, 131.6254252 33.4177343, 131.62567 33.4176015, 131.6259837 33.4179503)",,,,
115959310,primary,False,True,88.151,,,"LINESTRING (131.6220993 33.4191899, 131.621291 33.4196062)",,49,大田杵築線,
115962810,tertiary,False,False,38.618,,,"LINESTRING (131.6220993 33.4191899, 131.6221192 33.418843)",,,,
115957877,secondary,False,False,122.539,,,"LINESTRING (131.6220993 33.4191899, 131.6221246 33.4192835, 131.6222059 33.4197405, 131.6223029 33.4202785)",,405,成仏杵築線,
115959310,primary,False,False,116.997,,,"LINESTRING (131.6220993 33.4191899, 131.6223611 33.419062, 131.6226385 33.4189344, 131.6232124 33.418697)",,49,大田杵築線,
"[115964037, 115961095]",unclassified,False,"[False, True]",81.943,,,"LINESTRING (131.622102 33.41628, 131.622575 33.416075, 131.6228921 33.4159515)",4,,,
115958613,unclassified,False,False,31.679,,,"LINESTRING (131.6181016 33.4181024, 131.617769 33.4181664)",,,,
115963069,unclassified,False,True,188.303,,30,"LINESTRING (131.6181016 33.4181024, 131.6188204 33.4179704, 131.6198994 33.4177128, 131.619993 33.4177076, 131.6200687 33.4177184)",5,,,
"[833486348, 115962582]",residential,False,True,286.226,,,"LINESTRING (131.6181016 33.4181024, 131.618125 33.418212, 131.618152 33.418381, 131.6182331 33.4187309, 131.6182588 33.4187937, 131.6184324 33.4188759, 131.6185951 33.4189668, 131.6186643 33.419093, 131.618675 33.419147, 131.618662 33.419192, 131.6184646 33.4195985, 131.61838 33.419772, 131.6183535 33.4198882, 131.6183991 33.4199297, 131.618662 33.4199422, 131.6189708 33.42005)",,,,
115962806,tertiary,False,False,359.46599999999995,2,30,"LINESTRING (131.6174105 33.416817, 131.618041 33.4166435, 131.6181841 33.4166138, 131.618809 33.4164926, 131.6191916 33.4164021, 131.619568 33.4162689, 131.620826 33.4157934, 131.6210567 33.4157684)",,,,
115962806,tertiary,False,True,73.401,2,30,"LINESTRING (131.6174105 33.416817, 131.6170058 33.416967, 131.6167009 33.4171071)",,,,
561978842,residential,False,True,79.534,,,"LINESTRING (131.6174105 33.416817, 131.617534 33.417136, 131.6175624 33.4172488, 131.6176191 33.4175093)",,,,
115960413,unclassified,False,True,291.95500000000004,,30,"LINESTRING (131.6257374 33.4151225, 131.6254808 33.4151262, 131.6250395 33.4151088, 131.6247502 33.4150759, 131.6244826 33.4150695, 131.6244188 33.4150757, 131.6236613 33.4152669, 131.6234214 33.4153269, 131.6228769 33.4154993, 131.6226925 33.4155619)",4,,,
153178944,unclassified,False,False,97.556,,,"LINESTRING (131.6257374 33.4151225, 131.6257348 33.4152469, 131.6257164 33.4153218, 131.6257017 33.415384, 131.6256999 33.4154569, 131.6257167 33.4155202, 131.6257495 33.4155823, 131.6257855 33.4156317, 131.6258427 33.4156791, 131.6258964 33.415706, 131.6260124 33.4157632, 131.6261257 33.4158331)",,,,
153178944,unclassified,False,True,97.55599999999998,,,"LINESTRING (131.6261257 33.4158331, 131.6260124 33.4157632, 131.6258964 33.415706, 131.6258427 33.4156791, 131.6257855 33.4156317, 131.6257495 33.4155823, 131.6257167 33.4155202, 131.6256999 33.4154569, 131.6257017 33.415384, 131.6257164 33.4153218, 131.6257348 33.4152469, 131.6257374 33.4151225)",,,,
115965030,tertiary,False,False,65.648,,30,"LINESTRING (131.6230926 33.4176697, 131.6231682 33.4182567)",,,,
"[115960611, 115960996]",residential,False,"[False, True]",125.385,,,"LINESTRING (131.6230926 33.4176697, 131.622769 33.418026, 131.622703 33.418084, 131.622641 33.418119, 131.622575 33.41814, 131.6220541 33.4183412)",,,,
115965030,tertiary,False,True,65.288,,30,"LINESTRING (131.6230926 33.4176697, 131.6231257 33.4174842, 131.6231368 33.4170847)",,,,
561978844,residential,False,True,65.012,,,"LINESTRING (131.6167009 33.4171071, 131.6168737 33.4176737)",,,,
115962806,tertiary,False,False,73.401,2,30,"LINESTRING (131.6167009 33.4171071, 131.6170058 33.416967, 131.6174105 33.416817)",,,,
561981120,residential,False,False,123.888,,,"LINESTRING (131.6186559 33.4174215, 131.6199627 33.4171944)",5,,,
115963342,unclassified,False,False,5.876,,30,"LINESTRING (131.6199627 33.4171944, 131.619948 33.417143)",6,,,
561981120,residential,False,True,123.888,,,"LINESTRING (131.6199627 33.4171944, 131.6186559 33.4174215)",5,,,
115963342,unclassified,False,True,60.528000000000006,,30,"LINESTRING (131.6199627 33.4171944, 131.620004 33.417339, 131.6201031 33.4176416, 131.6200687 33.4177184)",6,,,
561978842,residential,False,True,74.379,,,"LINESTRING (131.6176191 33.4175093, 131.617769 33.4181664)",,,,
833485052,residential,False,True,71.557,,,"LINESTRING (131.6176191 33.4175093, 131.6168737 33.4176737)",,,,
561978842,residential,False,False,79.534,,,"LINESTRING (131.6176191 33.4175093, 131.6175624 33.4172488, 131.617534 33.417136, 131.6174105 33.416817)",,,,
561978844,residential,False,False,65.012,,,"LINESTRING (131.6168737 33.4176737, 131.6167009 33.4171071)",,,,
833485052,residential,False,False,71.557,,,"LINESTRING (131.6168737 33.4176737, 131.6176191 33.4175093)",,,,
561978844,residential,False,True,72.062,,,"LINESTRING (131.6168737 33.4176737, 131.6168902 33.4177278, 131.617064 33.418302)",,,,
1003345060,residential,False,False,46.474,,,"LINESTRING (131.624217 33.4209507, 131.6241832 33.4205337)",,,,
1003345061,residential,False,False,117.56700000000001,,,"LINESTRING (131.624217 33.4209507, 131.6245563 33.4209255, 131.6246229 33.4207556, 131.624597 33.4205086, 131.6241832 33.4205337)",,,,
1003345060,residential,False,True,46.474,,,"LINESTRING (131.6241832 33.4205337, 131.624217 33.4209507)",,,,
1003345061,residential,False,True,117.567,,,"LINESTRING (131.6241832 33.4205337, 131.624597 33.4205086, 131.6246229 33.4207556, 131.6245563 33.4209255, 131.624217 33.4209507)",,,,
1003345060,residential,False,False,258.538,,,"LINESTRING (131.6241832 33.4205337, 131.6240531 33.4189306, 131.6243047 33.4188256, 131.6241271 33.4184828, 131.624018 33.418421)",,,,
1003345062,residential,False,True,51.121,,,"LINESTRING (131.6229886 33.4210929, 131.622441 33.4211426)",,,,
1003345063,residential,False,True,47.678,,,"LINESTRING (131.6229886 33.4210929, 131.6229432 33.4206658)",,,,
1003345063,residential,False,False,47.678,,,"LINESTRING (131.6229432 33.4206658, 131.6229886 33.4210929)",,,,
115957877,secondary,False,True,16.777,,,"LINESTRING (131.6223264 33.4204281, 131.6223029 33.4202785)",,405,成仏杵築線,
115957877,secondary,False,False,80.158,,,"LINESTRING (131.6223264 33.4204281, 131.6224077 33.420945, 131.6224166 33.4209981, 131.622441 33.4211426)",,405,成仏杵築線,
1003345064,residential,False,False,46.317,,,"LINESTRING (131.6223264 33.4204281, 131.6227068 33.4203711, 131.622803 33.4203223)",,,,
1003345064,residential,False,True,21.527,,,"LINESTRING (131.6229821 33.4202008, 131.622872 33.4202873, 131.622803 33.4203223)",,,,
1003345065,residential,False,False,69.77,,,"LINESTRING (131.622803 33.4203223, 131.623549 33.4202448)",,,,
1003345064,residential,False,False,21.527,,,"LINESTRING (131.622803 33.4203223, 131.622872 33.4202873, 131.6229821 33.4202008)",,,,
1003345064,residential,False,True,46.317,,,"LINESTRING (131.622803 33.4203223, 131.6227068 33.4203711, 131.6223264 33.4204281)",,,,
1003345065,residential,False,True,69.77,,,"LINESTRING (131.623549 33.4202448, 131.622803 33.4203223)",,,,
