osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel
63566490,2,186,大屋冨築港宇多津線,secondary,40,False,True,111.20400000000001,"LINESTRING (133.8288793 34.3121099, 133.8288882 34.3120276, 133.8289414 34.3116584, 133.8289957 34.3112454, 133.8289937 34.3111152)",,
63566492,,,,tertiary,,False,True,161.62300000000002,"LINESTRING (133.8288793 34.3121099, 133.8288536 34.3122335, 133.8287409 34.312688, 133.8287453 34.3127397, 133.8287822 34.3127804, 133.828818 34.3128028, 133.8288602 34.3128186, 133.8289323 34.3128223, 133.8292003 34.3127883, 133.8294577 34.312756, 133.8296818 34.3127264)",,
1157431582,2,33,高松善通寺線,primary,50,False,False,192.17700000000002,"LINESTRING (133.8288793 34.3121099, 133.8287221 34.3121301, 133.8284178 34.3121653, 133.8279331 34.3122137, 133.8276709 34.3122345, 133.8274248 34.3122396, 133.8272588 34.312232, 133.8270904 34.3122043, 133.8269794 34.3121794, 133.8268156 34.3121279)",,
1157431582,2,33,高松善通寺線,primary,50,False,True,30.320999999999998,"LINESTRING (133.8288793 34.3121099, 133.8290281 34.3120974, 133.8292069 34.3120766)",,
58770901,2,33,高松善通寺線,primary,40,False,False,111.621,"LINESTRING (133.8209365 34.3090705, 133.8205881 34.3089244, 133.8204416 34.3088481, 133.8204216 34.3088335, 133.8203452 34.308778, 133.8202562 34.3086958, 133.8200811 34.308499, 133.8200256 34.3084366)",,
58770901,2,33,高松善通寺線,primary,40,False,True,102.26500000000001,"LINESTRING (133.8209365 34.3090705, 133.8210355 34.3091096, 133.8219402 34.3094686)",,
1027107975,,,,unclassified,,False,False,41.978,"LINESTRING (133.8209365 34.3090705, 133.8209956 34.3090148, 133.8211653 34.3087956, 133.8211882 34.3087567)",,
1027107975,,,,unclassified,,False,True,26.948999999999998,"LINESTRING (133.8209365 34.3090705, 133.8208868 34.3091169, 133.8208693 34.3091455, 133.8208286 34.30929)",,
58770901,2,33,高松善通寺線,primary,40,False,False,49.248,"LINESTRING (133.825693 34.3113563, 133.825619 34.3112921, 133.8253166 34.3110409)",,
"[160591226, 58770915, 58770901]",2,33,高松善通寺線,primary,40,False,True,134.553,"LINESTRING (133.825693 34.3113563, 133.8258494 34.3114701, 133.8263143 34.3118278, 133.8265564 34.3119979, 133.8267168 34.3120827, 133.8268156 34.3121279)",yes,
87897639,,,,tertiary,,False,True,65.48400000000001,"LINESTRING (133.825693 34.3113563, 133.8256225 34.3114135, 133.8252035 34.3117844)",,
131994925,2,,,tertiary,,False,True,77.87100000000001,"LINESTRING (133.825693 34.3113563, 133.8257742 34.3112803, 133.8258385 34.3112124, 133.8259714 34.3110871, 133.826159 34.3108872, 133.8261961 34.3108431, 133.8262223 34.31081)",,
"[160591184, 199427205]",,,,"['unclassified', 'residential']",,False,True,71.398,"LINESTRING (133.8268156 34.3121279, 133.8267823 34.3122272, 133.826771 34.3122923, 133.8267665 34.3123354, 133.826773 34.3123909, 133.8268444 34.3125214, 133.8270062 34.3127099)",,
"[160591226, 58770915, 58770901]",2,33,高松善通寺線,primary,40,False,False,134.553,"LINESTRING (133.8268156 34.3121279, 133.8267168 34.3120827, 133.8265564 34.3119979, 133.8263143 34.3118278, 133.8258494 34.3114701, 133.825693 34.3113563)",yes,
