osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,tunnel
373025353,25,岩沼蔵王線,primary,False,True,89.228,"LINESTRING (140.6600395 38.095255, 140.6610566 38.0951984)",,
114651043,12,白石上山線,primary,False,False,144.62100000000004,"LINESTRING (140.6600395 38.095255, 140.6601543 38.0962133, 140.6601598 38.0963488, 140.6601102 38.0964663, 140.6600482 38.096528)",,
774912810,12;25,白石上山線,primary,False,False,195.25400000000002,"LINESTRING (140.6600395 38.095255, 140.6598889 38.0939504, 140.6598477 38.0935056)",,
"[114619275, 114619355]",,,residential,False,"[False, True]",377.171,"LINESTRING (140.6549754 38.0953952, 140.6553483 38.0951858, 140.655644 38.095015, 140.6558167 38.094879, 140.6564233 38.0947836, 140.656698 38.094719, 140.657018 38.0946488, 140.6572046 38.094631, 140.6574248 38.0946508, 140.6575768 38.0946148, 140.6581939 38.0942384, 140.6583302 38.094199, 140.658785 38.09415, 140.658835 38.09415)",,
114620832,,,unclassified,False,False,227.124,"LINESTRING (140.6549754 38.0953952, 140.6553774 38.0959228, 140.6559327 38.0966729, 140.6562792 38.0971612)",,
425636619,,,tertiary,False,False,86.389,"LINESTRING (140.6608065 38.09958, 140.6600956 38.0990409)",,
114621329,,,unclassified,False,True,432.845,"LINESTRING (140.6608065 38.09958, 140.6616395 38.0990807, 140.6617478 38.0990035, 140.6618449 38.098891, 140.6619419 38.0988039, 140.6622766 38.0986409, 140.6632455 38.0980116, 140.6636056 38.0977791, 140.6636914 38.0977156, 140.6637191 38.0976602, 140.6637197 38.0975439, 140.6637243 38.0974795, 140.6638712 38.0972685, 140.6642128 38.0968912)",,
425636619,,,tertiary,False,True,59.09,"LINESTRING (140.6608065 38.09958, 140.6610543 38.0998592, 140.6611481 38.1000352)",,
425636619,,,tertiary,False,False,30.896,"LINESTRING (140.6629254 38.1020741, 140.6626686 38.1018834)",,
114620767,,,residential,False,True,10.368,"LINESTRING (140.664137 38.0935954, 140.6642534 38.0936128)",,
"[114620248, 743781009, 743781008]",,,residential,False,False,112.28000000000002,"LINESTRING (140.664137 38.0935954, 140.664003 38.0935953, 140.6638622 38.0935855, 140.6635176 38.0935667, 140.6629258 38.0935259, 140.6628725 38.0935212, 140.662858 38.0935202)",yes,
114619408,,,residential,False,False,72.22399999999999,"LINESTRING (140.6610208 38.0945496, 140.661031 38.094876, 140.6610566 38.0951984)",,
114619581,,,residential,False,False,126.49000000000001,"LINESTRING (140.6610208 38.0945496, 140.660895 38.093514, 140.6608693 38.0934189)",,
"[743781003, 743781004, 114620117]",,,residential,False,True,198.051,"LINESTRING (140.6610208 38.0945496, 140.6618491 38.094591, 140.6621455 38.0946285, 140.662402 38.094665, 140.6624317 38.0946683, 140.6624968 38.0946755, 140.6625306 38.0946792, 140.6626554 38.0945573, 140.662682 38.0944993, 140.6627228 38.0944168, 140.6630752 38.0944289)",yes,
