osmid,bridge,highway,oneway,reversed,length,geometry,lanes,ref,name
"[120572449, 499015699]",yes,unclassified,False,False,25.639000000000003,"LINESTRING (136.066001 35.1490021, 136.0661071 35.1491478, 136.0661465 35.1491996)",,,
120571482,,unclassified,False,True,507.62499999999994,"LINESTRING (136.0661465 35.1491996, 136.0664983 35.1489915, 136.0668502 35.1487959, 136.0670527 35.1487176, 136.0672437 35.1486687, 136.0674766 35.1486545, 136.0676268 35.1486645, 136.0680124 35.1487375, 136.0686619 35.1488788, 136.0692005 35.1489919, 136.069437 35.1490484, 136.0695934 35.1491258, 136.0697244 35.1492552, 136.0700592 35.1497461, 136.0702011 35.1499841, 136.0703157 35.1501007, 136.0704576 35.1502073, 136.0706869 35.1503233)",,,
120574973,,tertiary,False,False,118.86099999999999,"LINESTRING (136.0661465 35.1491996, 136.0651087 35.1497779, 136.0650662 35.1498016)",2,,
120575119,,unclassified,False,True,423.444,"LINESTRING (136.0661465 35.1491996, 136.0662286 35.149252, 136.070259 35.1509842)",2,,
"[120572449, 499015699]",yes,unclassified,False,True,25.639000000000003,"LINESTRING (136.0661465 35.1491996, 136.0661071 35.1491478, 136.066001 35.1490021)",,,
120574973,,tertiary,False,True,118.86099999999999,"LINESTRING (136.0650662 35.1498016, 136.0651087 35.1497779, 136.0661465 35.1491996)",2,,
120627575,,primary,False,False,719.142,"LINESTRING (136.0650662 35.1498016, 136.0653804 35.1506241, 136.066575 35.1539547, 136.0666602 35.1543644, 136.0666602 35.1556482, 136.0667404 35.1560787)",2,26,大津守山近江八幡線
120575485,,unclassified,False,True,83.151,"LINESTRING (136.0706869 35.1503233, 136.070259 35.1509842)",,,
120571482,,unclassified,False,False,507.625,"LINESTRING (136.0706869 35.1503233, 136.0704576 35.1502073, 136.0703157 35.1501007, 136.0702011 35.1499841, 136.0700592 35.1497461, 136.0697244 35.1492552, 136.0695934 35.1491258, 136.069437 35.1490484, 136.0692005 35.1489919, 136.0686619 35.1488788, 136.0680124 35.1487375, 136.0676268 35.1486645, 136.0674766 35.1486545, 136.0672437 35.1486687, 136.0670527 35.1487176, 136.0668502 35.1487959, 136.0664983 35.1489915, 136.0661465 35.1491996)",,,
120571482,,unclassified,False,True,268.563,"LINESTRING (136.0706869 35.1503233, 136.0708928 35.1504227, 136.0720795 35.1510181, 136.0723972 35.1511358, 136.0726579 35.1511995, 136.0729096 35.1512411, 136.0731314 35.1512558, 136.0733532 35.1512436)",,,
120575485,,unclassified,False,False,83.151,"LINESTRING (136.070259 35.1509842, 136.0706869 35.1503233)",,,
120576601,,unclassified,False,False,262.433,"LINESTRING (136.070259 35.1509842, 136.0727998 35.1521042)",,,
