osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,lanes,bridge
193136497,False,327,弁景幌別線,secondary,False,84.401,"LINESTRING (141.1108492 42.4121817, 141.1110392 42.4120175, 141.1114297 42.41168, 141.111517 42.4116046)",,,
193136497,False,327,弁景幌別線,secondary,True,72.05699999999999,"LINESTRING (141.1108492 42.4121817, 141.1107306 42.412284, 141.1106672 42.4123415, 141.1106274 42.4123756, 141.1104883 42.4124969, 141.1102744 42.4126713)",,,
193138593,False,,,unclassified,False,122.45499999999998,"LINESTRING (141.1108492 42.4121817, 141.1105399 42.4119218, 141.1100372 42.411651, 141.1097644 42.4114343)",,,
64440245,False,,,tertiary,True,27.837,"LINESTRING (141.1071568 42.4104883, 141.1074236 42.4103338)",,,
434854431,False,,,tertiary,True,45.772,"LINESTRING (141.1071568 42.4104883, 141.1075514 42.4107791)",,,
193137472,False,,,tertiary,False,50.105999999999995,"LINESTRING (141.1071568 42.4104883, 141.1070709 42.4104133, 141.1067642 42.4101433)",,,
193137507,False,,,tertiary,False,66.532,"LINESTRING (141.1071568 42.4104883, 141.1070613 42.4105494, 141.1065442 42.41088)",,,
193136497,False,327,弁景幌別線,secondary,False,24.901,"LINESTRING (141.1100743 42.4128396, 141.1102744 42.4126713)",,,
193136497,False,327,弁景幌別線,secondary,True,42.605,"LINESTRING (141.1100743 42.4128396, 141.1099933 42.4129052, 141.1099848 42.412912, 141.1097246 42.4131227)",,,
193138667,False,,,unclassified,True,203.018,"LINESTRING (141.1100743 42.4128396, 141.1110352 42.4135969, 141.1114065 42.4138904, 141.1117649 42.4141721)",,,
64440245,False,,,tertiary,False,27.837,"LINESTRING (141.1074236 42.4103338, 141.1071568 42.4104883)",,,
106086504,False,,,unclassified,False,32.387,"LINESTRING (141.100888 42.4140884, 141.1009928 42.4138076)",,,
193137786,False,,,residential,False,65.755,"LINESTRING (141.100888 42.4140884, 141.1009842 42.4140906, 141.1012372 42.4140963, 141.1016886 42.4141065)",,,
193137786,False,,,residential,True,37.435,"LINESTRING (141.100888 42.4140884, 141.100871 42.4141636, 141.1008132 42.4144205)",,,
106086523,False,7,3･4･310西通,tertiary,False,69.302,"LINESTRING (141.1024001 42.408593, 141.1023069 42.4086548, 141.1017718 42.4090092)",,,
193137265,False,,中央通,tertiary,False,152.873,"LINESTRING (141.1024001 42.408593, 141.102503 42.4086822, 141.1032706 42.4093476, 141.1036075 42.4096396)",40,,
778851302,False,144,登別室蘭インター線,primary,False,54.461,"LINESTRING (141.1024001 42.408593, 141.1025221 42.4085203, 141.1029132 42.4082826)",,2,
106086503,False,327,弁景幌別線,secondary,False,70.06,"LINESTRING (141.1018469 42.4114111, 141.102067 42.411345, 141.1026339 42.4111675)",,,
106086509,False,,,tertiary,False,17.016,"LINESTRING (141.1018469 42.4114111, 141.1019081 42.4114862, 141.1019538 42.4115422)",,,
193137312,False,,,unclassified,True,21.249,"LINESTRING (141.1018469 42.4114111, 141.1018105 42.4113395, 141.1017559 42.4112322)",,,
471827521,False,327,弁景幌別線,secondary,True,67.021,"LINESTRING (141.1018469 42.4114111, 141.1017008 42.4114535, 141.1010873 42.4116319)",,,
106086504,False,,,unclassified,True,32.387,"LINESTRING (141.1009928 42.4138076, 141.100888 42.4140884)",,,
106086504,False,,,unclassified,False,35.969,"LINESTRING (141.1009928 42.4138076, 141.1010728 42.4136072, 141.1011166 42.4134973)",,,
193137786,False,,,residential,True,14.827,"LINESTRING (141.1006772 42.4151088, 141.1004983 42.4150905)",,,
193137181,False,,,unclassified,False,33.069,"LINESTRING (141.1006772 42.4151088, 141.1007768 42.4151403, 141.1009819 42.4152963)",,,
193137786,False,,,residential,False,51.3,"LINESTRING (141.1006772 42.4151088, 141.1007198 42.4148834, 141.1007657 42.4146521)",,,
106086521,False,,,unclassified,False,27.711,"LINESTRING (141.1040437 42.4144563, 141.104319 42.4146005)",,,
106086521,False,,,unclassified,True,35.082,"LINESTRING (141.1040437 42.4144563, 141.1036952 42.4142737)",,,
388211633,False,,,unclassified,False,62.437000000000005,"LINESTRING (141.1040437 42.4144563, 141.104457 42.414041, 141.1044683 42.4139956)",,,
106086504,False,,,unclassified,False,5.638,"LINESTRING (141.1011166 42.4134973, 141.101064 42.4134647)",,,
106086504,False,,,unclassified,True,35.969,"LINESTRING (141.1011166 42.4134973, 141.1010728 42.4136072, 141.1009928 42.4138076)",,,
193137957,False,,,residential,True,92.086,"LINESTRING (141.1011166 42.4134973, 141.1013524 42.4129007, 141.1014395 42.4127043)",,,
106086509,False,,,tertiary,True,17.016,"LINESTRING (141.1019538 42.4115422, 141.1019081 42.4114862, 141.1018469 42.4114111)",,,
193137957,False,,,residential,False,36.774,"LINESTRING (141.1019538 42.4115422, 141.1019237 42.4116122, 141.1018153 42.4118567)",,,
193138947,False,,,tertiary,True,54.816,"LINESTRING (141.1019538 42.4115422, 141.102201 42.411618, 141.102307 42.411631, 141.102432 42.41162, 141.1025971 42.4116031)",,,
193136507,False,327,弁景幌別線,secondary,False,62.071999999999996,"LINESTRING (141.1039288 42.4107493, 141.1044806 42.4105659, 141.104621 42.410525)",40,,
193136507,False,327,弁景幌別線,secondary,True,43.811,"LINESTRING (141.1039288 42.4107493, 141.1038057 42.4107868, 141.1034354 42.4108994)",40,,
193137644,False,,,unclassified,False,121.45399999999998,"LINESTRING (141.1039288 42.4107493, 141.1039886 42.4108026, 141.1042345 42.4110217, 141.1042087 42.411229, 141.1044088 42.4113898, 141.1043244 42.4115953, 141.1042814 42.4116872)",,,
471827519,False,,,unclassified,True,10.742,"LINESTRING (141.1049721 42.4118358, 141.1050855 42.4117876)",,,
134976129,False,,,residential,False,22.33,"LINESTRING (141.1049721 42.4118358, 141.1049746 42.4119635, 141.104976 42.4120366)",,,
193137045,False,,,tertiary,False,52.169,"LINESTRING (141.1049721 42.4118358, 141.1048046 42.4118142, 141.1043624 42.411707)",,,
193136495,False,327,弁景幌別線,secondary,True,45.749,"LINESTRING (141.1056755 42.411433, 141.1058012 42.4115425, 141.1060359 42.4117468)",40,,
193137408,False,,,tertiary,False,94.16699999999999,"LINESTRING (141.1056755 42.411433, 141.1057951 42.4113568, 141.1065442 42.41088)",,,
471827519,False,,,unclassified,False,62.578,"LINESTRING (141.1056755 42.411433, 141.105565 42.4115031, 141.1051866 42.4117431, 141.1050855 42.4117876)",,,
778851304,False,327,弁景幌別線,secondary,False,49.83,"LINESTRING (141.1056755 42.411433, 141.1055666 42.4113394, 141.1052798 42.4110932)",40,,
106086521,False,,,unclassified,True,69.298,"LINESTRING (141.1050038 42.4149649, 141.1048761 42.414897, 141.104319 42.4146005)",,,
134976129,False,,,residential,False,20.117,"LINESTRING (141.1050038 42.4149649, 141.1050048 42.4150329, 141.1050065 42.4151458)",,,
134976129,False,,,residential,True,55.355999999999995,"LINESTRING (141.1050038 42.4149649, 141.1050001 42.4148075, 141.1049982 42.4144671)",,,
193138827,False,,,unclassified,True,114.21,"LINESTRING (141.1050038 42.4149649, 141.1051298 42.4150333, 141.1061248 42.4155732)",,,
193136495,False,327,弁景幌別線,secondary,False,64.935,"LINESTRING (141.1089104 42.4137696, 141.1088044 42.4137032, 141.1083563 42.41342, 141.1083091 42.4133902)",40,,
193136497,False,327,弁景幌別線,secondary,False,39.268,"LINESTRING (141.1089104 42.4137696, 141.1090221 42.4136899, 141.1091365 42.413605, 141.1092444 42.413517)",,,
