osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,tunnel
33510907,4,東通り,tertiary,False,True,35.12,"LINESTRING (138.1987146 36.6444058, 138.1987082 36.64409)",,,
33510907,4,東通り,tertiary,False,False,166.915,"LINESTRING (138.1987146 36.6444058, 138.1987444 36.6450812, 138.198745 36.6450955, 138.1988117 36.6459047)",,,
114638119,,,unclassified,False,True,134.646,"LINESTRING (138.1987146 36.6444058, 138.1998441 36.6443753, 138.1999929 36.6443405, 138.2000896 36.6443117, 138.2002105 36.6443119)",,,
33510907,4,東通り,tertiary,False,False,121.136,"LINESTRING (138.1988117 36.6459047, 138.1988876 36.6469924)",,,
33510951,,,tertiary,False,False,77.317,"LINESTRING (138.1988117 36.6459047, 138.1979458 36.6459332)",,,
33510907,4,東通り,tertiary,False,True,166.915,"LINESTRING (138.1988117 36.6459047, 138.198745 36.6450955, 138.1987444 36.6450812, 138.1987146 36.6444058)",,,
834708180,,,tertiary,True,False,8.607,"LINESTRING (138.1905941 36.646471, 138.1905057 36.646502)",,,
1133626174,2,長野大通り,tertiary,True,False,8.024,"LINESTRING (138.1905941 36.646471, 138.1905445 36.6464108)",,,
128277838,,,residential,False,False,9.111,"LINESTRING (138.1898986 36.645609, 138.1898153 36.6456564)",,,
128277838,,,residential,False,True,49.58,"LINESTRING (138.1898986 36.645609, 138.1899591 36.645577, 138.1901845 36.6454577, 138.190248 36.645424, 138.190361 36.6453617)",,,
1133626174,2,長野大通り,tertiary,True,False,100.678,"LINESTRING (138.1898986 36.645609, 138.1893151 36.6449326, 138.1892564 36.6448645)",,,
779819932,2,,tertiary,False,True,8.382,"LINESTRING (138.1892564 36.6448645, 138.1891915 36.644919)",40,,
85083306,,,residential,False,False,36.572,"LINESTRING (138.1892564 36.6448645, 138.1893054 36.6448246, 138.1895442 36.6446303)",,,
42807827,,,unclassified,False,False,34.376,"LINESTRING (138.1914147 36.6469747, 138.191799 36.6469523)",,,
177758687,,,unclassified,False,False,57.641,"LINESTRING (138.1914147 36.6469747, 138.1914926 36.6474893)",,,
42807827,,,unclassified,False,True,50.375,"LINESTRING (138.1914147 36.6469747, 138.1909727 36.6470626, 138.1908667 36.6470839)",,,
177758687,,,unclassified,False,True,76.809,"LINESTRING (138.1914147 36.6469747, 138.1913728 36.6466948, 138.1917454 36.6464159)",,,
42807827,,,unclassified,False,True,38.715,"LINESTRING (138.1922318 36.6469269, 138.191799 36.6469523)",,,
374946018,2,,tertiary,False,True,22.669,"LINESTRING (138.1922318 36.6469269, 138.1922421 36.6471306)",40,,
374946018,2,,tertiary,False,False,60.509,"LINESTRING (138.1922318 36.6469269, 138.1921935 36.6464456, 138.1921778 36.646385)",40,,
43990265,2,早苗町通り,tertiary,False,True,99.548,"LINESTRING (138.1997352 36.6518135, 138.1988774 36.6512409)",,,
43990269,,,unclassified,False,False,72.086,"LINESTRING (138.1997352 36.6518135, 138.1989354 36.6519059)",,,
78183675,,,tertiary,False,True,50.968,"LINESTRING (138.1997352 36.6518135, 138.2000871 36.6514524)",,,
43990269,,,unclassified,False,False,75.849,"LINESTRING (138.1980469 36.6519995, 138.1972039 36.6520883)",,,
43990269,,,unclassified,False,True,60.781,"LINESTRING (138.1980469 36.6519995, 138.1987223 36.6519275)",,,
664996681,,,unclassified,False,True,36.768,"LINESTRING (138.1980469 36.6519995, 138.1980929 36.6523281)",,,
176085203,,,unclassified,False,True,73.314,"LINESTRING (138.1980469 36.6519995, 138.1979935 36.6516782, 138.1979481 36.651345)",,,
43990269,,,unclassified,False,False,113.933,"LINESTRING (138.1963792 36.6521925, 138.1951134 36.6523288)",,,
43990269,,,unclassified,False,True,74.477,"LINESTRING (138.1963792 36.6521925, 138.1972039 36.6520883)",,,
176085168,,,unclassified,False,False,35.668,"LINESTRING (138.1963792 36.6521925, 138.1964223 36.6525114)",,,
176085210,,,unclassified,False,True,72.52600000000001,"LINESTRING (138.1963792 36.6521925, 138.1963171 36.6518624, 138.1962618 36.6515471)",,,
834708179,1,長野菅平線,primary,True,False,14.093,"LINESTRING (138.1903654 36.6465417, 138.1905233 36.6465381)",,34,
962854665,2,錦町通り,primary,False,True,21.978,"LINESTRING (138.1903654 36.6465417, 138.1902838 36.6465483, 138.1901209 36.6465657)",,34,
46995873,,,tertiary,False,False,65.847,"LINESTRING (138.1926627 36.6525959, 138.1925981 36.652006)",,,
43990269,,,unclassified,False,True,99.892,"LINESTRING (138.1926627 36.6525959, 138.193221 36.6525292, 138.1937712 36.6524689)",,,
156310641,,,tertiary,False,False,69.092,"LINESTRING (138.1923499 36.6484914, 138.1923007 36.6478713)",,,
80602767,,,residential,False,False,111.594,"LINESTRING (138.1923499 36.6484914, 138.192686 36.6483628, 138.1928662 36.6483255, 138.1929933 36.6483322, 138.1930821 36.6483697, 138.1931773 36.6483679, 138.1933008 36.6483329, 138.193519 36.6482557)",,,
156310641,,,tertiary,False,True,71.756,"LINESTRING (138.1923499 36.6484914, 138.1923856 36.6490326, 138.1923963 36.6491356)",,,
177758693,,,unclassified,False,False,89.526,"LINESTRING (138.1923499 36.6484914, 138.1921399 36.6486073, 138.1919248 36.6487395, 138.1915374 36.6488402, 138.191473 36.6488631)",,,
71306610,,,unclassified,False,False,37.61,"LINESTRING (138.192262 36.6474168, 138.1918433 36.6474562)",,,
374946018,2,,tertiary,False,False,31.874,"LINESTRING (138.192262 36.6474168, 138.1922421 36.6471306)",40,,
374946018,2,,tertiary,False,True,50.656,"LINESTRING (138.192262 36.6474168, 138.1923007 36.6478713)",40,,
834708185,1,長野菅平線,primary,True,False,32.538,"LINESTRING (138.1914931 36.6462046, 138.1917454 36.6464159)",,34,
1104849084,,,residential,False,False,85.059,"LINESTRING (138.1914931 36.6462046, 138.191926 36.6458903, 138.191927 36.6458302, 138.1917899 36.6457127, 138.1917028 36.6456842)",,,
306472116,,,residential,False,True,59.836,"LINESTRING (138.1917454 36.6464159, 138.191799 36.6469523)",,,
834708185,1,長野菅平線,primary,True,False,38.73,"LINESTRING (138.1917454 36.6464159, 138.1921778 36.646385)",,34,
177758687,,,unclassified,False,False,76.809,"LINESTRING (138.1917454 36.6464159, 138.1913728 36.6466948, 138.1914147 36.6469747)",,,
739785253,,,tertiary,False,False,41.56,"LINESTRING (138.1938123 36.6456684, 138.1937406 36.6452991)",,,
"[619358289, 33510954]",,,tertiary,False,True,105.97,"LINESTRING (138.1938123 36.6456684, 138.1938346 36.6457035, 138.1940761 36.6460849, 138.1941782 36.6461121, 138.194673 36.6460675)",,,
87242855,1,長野菅平線,primary,False,False,74.328,"LINESTRING (138.1938123 36.6456684, 138.19392 36.6456192, 138.1944908 36.645431, 138.1945762 36.6454034)",,34,
"[80778904, 87242854, 87242855]",1,長野菅平線,primary,False,True,168.941,"LINESTRING (138.1938123 36.6456684, 138.1931505 36.6460406, 138.1927887 36.6462518, 138.1926686 36.6463024, 138.1925884 36.6463249, 138.1921778 36.646385)",,34,yes
87242855,1,長野菅平線,primary,False,True,8.68,"LINESTRING (138.1965138 36.6448195, 138.1964491 36.6448778)",,34,
"[80778904, 87242854, 87242855]",1,長野菅平線,primary,False,False,168.94099999999997,"LINESTRING (138.1921778 36.646385, 138.1925884 36.6463249, 138.1926686 36.6463024, 138.1927887 36.6462518, 138.1931505 36.6460406, 138.1938123 36.6456684)",,34,yes
374946018,2,,tertiary,False,True,60.509,"LINESTRING (138.1921778 36.646385, 138.1921935 36.6464456, 138.1922318 36.6469269)",40,,
71306610,,,unclassified,False,False,14.371,"LINESTRING (138.1910266 36.6475332, 138.1908666 36.6475482)",,,
183969547,2,長野大通り,tertiary,True,False,51.957,"LINESTRING (138.1910266 36.6475332, 138.1908667 36.6470839)",,,
71306610,,,unclassified,False,True,41.86,"LINESTRING (138.1910266 36.6475332, 138.1911247 36.6475239, 138.1914926 36.6474893)",,,
87235828,,,tertiary,False,True,13.886,"LINESTRING (138.1917127 36.6508388, 138.1918673 36.6508243)",,,
87235828,,,tertiary,False,False,122.732,"LINESTRING (138.1917127 36.6508388, 138.1915866 36.650848, 138.1914445 36.6508627, 138.1912788 36.6508798, 138.1910172 36.6509069, 138.1907754 36.6509319, 138.190572 36.6509529, 138.1903477 36.6509761)",,,
834708183,,長野大通り,tertiary,True,False,128.776,"LINESTRING (138.1917127 36.6508388, 138.1917112 36.6509254, 138.1917071 36.6509984, 138.1917022 36.6510856, 138.1916869 36.6513564, 138.1916727 36.6516078, 138.1916457 36.6519956)",,,
177058852,,,unclassified,False,False,113.818,"LINESTRING (138.1995738 36.6490529, 138.1987831 36.6498562)",,,
78183663,,,tertiary,False,True,59.56,"LINESTRING (138.1995738 36.6490529, 138.199224 36.6488016, 138.1990752 36.6486967)",,,
371438372,,,unclassified,False,False,41.782,"LINESTRING (138.1995738 36.6490529, 138.1995749 36.6489832, 138.1995277 36.6486795)",,,
42807827,,,unclassified,False,False,50.375,"LINESTRING (138.1908667 36.6470839, 138.1909727 36.6470626, 138.1914147 36.6469747)",,,
183969547,2,長野大通り,tertiary,True,False,63.973,"LINESTRING (138.1908667 36.6470839, 138.1907089 36.6466902, 138.1906885 36.6466489, 138.1906325 36.6465405)",,,
46995873,,,tertiary,False,False,45.02,"LINESTRING (138.192486 36.6502667, 138.1924549 36.6498626)",,,
80601179,,,unclassified,False,False,72.75,"LINESTRING (138.192486 36.6502667, 138.1933004 36.650233)",,,
46995873,,,tertiary,False,True,54.403000000000006,"LINESTRING (138.192486 36.6502667, 138.1924956 36.6503899, 138.1924971 36.6504083, 138.1925242 36.650755)",,,
80601178,,,unclassified,False,False,82.235,"LINESTRING (138.1960332 36.6500948, 138.1959245 36.6493604)",,,
80601179,,,unclassified,False,True,155.964,"LINESTRING (138.1960332 36.6500948, 138.1942886 36.6501855)",,,
176085236,,,unclassified,False,True,29.895,"LINESTRING (138.1960332 36.6500948, 138.1960642 36.6503625)",,,
846469965,,,unclassified,False,True,77.40799999999999,"LINESTRING (138.1960332 36.6500948, 138.1964808 36.6500637, 138.1968075 36.6500006, 138.1968897 36.6500051)",,,
