osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry
474931009,2,18;142,日本ロマンチック街道,trunk,False,True,33.005,,"LINESTRING (138.5018197 36.3247633, 138.5020594 36.3249887)"
36509361,,,,tertiary,False,False,182.989,,"LINESTRING (138.5056964 36.3205899, 138.5073353 36.321572)"
148809441,,135,御代田停車場線,secondary,False,True,36.894,,"LINESTRING (138.5056964 36.3205899, 138.5053667 36.3207887)"
"[36509362, 28596377, 28596378]",,135,御代田停車場線,secondary,False,True,264.206,yes,"LINESTRING (138.5056964 36.3205899, 138.5054632 36.3204538, 138.5052725 36.3203025, 138.505066 36.3201058, 138.504888 36.31983, 138.5047759 36.3192818, 138.5047501 36.3191231, 138.5046344 36.3184856)"
148809592,,,,tertiary,False,False,253.91800000000003,,"LINESTRING (138.5056964 36.3205899, 138.5058943 36.3204502, 138.5061332 36.320239, 138.5062957 36.3200952, 138.5064392 36.319958, 138.5070777 36.3192962, 138.5071928 36.3191916, 138.507288 36.3191158, 138.5073661 36.3190641, 138.5074476 36.3190197, 138.5075413 36.318991, 138.507644 36.3189737)"
36509363,,135,御代田停車場線,secondary,False,False,78.439,,"LINESTRING (138.5046344 36.3184856, 138.5054981 36.3183702)"
"[28596377, 36509362, 28596378]",,135,御代田停車場線,secondary,False,False,264.206,yes,"LINESTRING (138.5046344 36.3184856, 138.5047501 36.3191231, 138.5047759 36.3192818, 138.504888 36.31983, 138.505066 36.3201058, 138.5052725 36.3203025, 138.5054632 36.3204538, 138.5056964 36.3205899)"
"[362883667, 36509356, 36509357]",,,,tertiary,False,False,32.206,yes,"LINESTRING (138.507589 36.3186878, 138.5076104 36.3187702, 138.5076369 36.3189021, 138.507644 36.3189737)"
"[148811458, 36509357]",,,,tertiary,False,True,120.60600000000001,,"LINESTRING (138.507589 36.3186878, 138.5075556 36.318636, 138.507522 36.3185937, 138.5074453 36.3185374, 138.5072078 36.3184492, 138.5069965 36.3184025, 138.5068927 36.3183823, 138.5067308 36.3183713, 138.5066796 36.3183728, 138.5066368 36.3183693, 138.5065792 36.3183637, 138.506505 36.3183162, 138.506439 36.3182446)"
36509359,,,,unclassified,False,True,71.459,,"LINESTRING (138.507589 36.3186878, 138.5079198 36.3185155, 138.5079922 36.3184664, 138.5080355 36.3184206, 138.5080972 36.3183071, 138.5081236 36.318243)"
36509360,,,,tertiary,False,True,41.149,,"LINESTRING (138.5081236 36.318243, 138.5076748 36.3181644)"
