osmid,highway,oneway,reversed,length,geometry,ref,name,lanes,bridge
109038655,tertiary,False,True,92.336,"LINESTRING (139.7488587 38.0619749, 139.7482856 38.062672)",,,,
109041028,tertiary,False,False,24.675,"LINESTRING (139.7488587 38.0619749, 139.7487144 38.0619531, 139.7485819 38.0619731)",,,,
109037579,secondary,False,False,112.903,"LINESTRING (139.7448522 38.0597413, 139.7451243 38.0607338)",261,五味沢小国線,,
109041850,unclassified,False,True,90.28,"LINESTRING (139.7448522 38.0597413, 139.7438412 38.0599011)",,,,
109042050,secondary,False,True,108.695,"LINESTRING (139.7448522 38.0597413, 139.7446229 38.0587806)",261,五味沢小国線,,
109038564,unclassified,False,False,78.388,"LINESTRING (139.7420802 38.0618177, 139.7416405 38.0624318)",,,,
109040903,unclassified,False,True,46.711,"LINESTRING (139.7420802 38.0618177, 139.7416071 38.0616235)",,,,
109041091,unclassified,False,False,98.875,"LINESTRING (139.7420802 38.0618177, 139.7426095 38.0610322)",,,,
109041819,unclassified,False,False,78.286,"LINESTRING (139.7420802 38.0618177, 139.7429561 38.061676)",,,,
109037613,tertiary,False,False,67.941,"LINESTRING (139.7482856 38.062672, 139.7481059 38.0620776)",,,,
109038655,tertiary,False,False,92.336,"LINESTRING (139.7482856 38.062672, 139.7488587 38.0619749)",,,,
109037487,tertiary,False,False,313.98300000000006,"LINESTRING (139.7482856 38.062672, 139.7476921 38.0640459, 139.7474694 38.0644778, 139.7474228 38.0645382, 139.7471576 38.0648438, 139.7467673 38.0651936)",,,,
109037536,tertiary,False,False,57.091,"LINESTRING (139.7432575 38.062797, 139.7431292 38.0622936)",,,,
109041448,secondary,False,False,53.279,"LINESTRING (139.7432575 38.062797, 139.7438636 38.0627539)",261,五味沢小国線,,
109041925,unclassified,False,False,76.036,"LINESTRING (139.7432575 38.062797, 139.7423949 38.0628766)",,,,
109041939,secondary,False,False,143.919,"LINESTRING (139.7432575 38.062797, 139.7433404 38.0634003, 139.7434929 38.0638802, 139.7435722 38.0640626)",261,五味沢小国線,,
109037388,unclassified,False,False,93.488,"LINESTRING (139.7445079 38.0635296, 139.7445012 38.063296, 139.744263 38.0627186)",,,,
109037363,trunk,False,False,132.107,"LINESTRING (139.742114 38.0608372, 139.7427937 38.0597765)",113,国道113号,2,
109038746,trunk,False,True,98.051,"LINESTRING (139.742114 38.0608372, 139.7416071 38.0616235)",113,国道113号,2,
109039742,tertiary,False,True,48.498,"LINESTRING (139.742114 38.0608372, 139.7426095 38.0610322)",,,,
109039468,unclassified,False,True,90.532,"LINESTRING (139.7454014 38.0617904, 139.7444054 38.0620093)",,,,
109041081,secondary,False,True,88.35,"LINESTRING (139.7454014 38.0617904, 139.7456289 38.0625645)",261,五味沢小国線,,
109041184,secondary,False,True,8.465,"LINESTRING (139.7454014 38.0617904, 139.7453815 38.0617159)",261,五味沢小国線,,
109039271,unclassified,False,False,61.213,"LINESTRING (139.7423949 38.0628766, 139.7416992 38.0629316)",,,,
109041925,unclassified,False,True,76.036,"LINESTRING (139.7423949 38.0628766, 139.7432575 38.062797)",,,,
"[109040954, 109038836]","['unclassified', 'residential']",False,False,320.1619999999999,"LINESTRING (139.7423949 38.0628766, 139.7423726 38.0632449, 139.7423114 38.0634593, 139.7421967 38.0638619, 139.7421506 38.064027, 139.7421178 38.0641629, 139.7421249 38.0643351, 139.7421561 38.0644122, 139.7421678 38.064446, 139.7422127 38.0644939, 139.7422297 38.0645231, 139.7422851 38.0645457, 139.7423522 38.0645455, 139.7424157 38.0645372, 139.7425295 38.0644941, 139.7426907 38.0643647, 139.7428682 38.0643139, 139.7429902 38.064278, 139.743218 38.0642188, 139.7436045 38.0641281)",,,,
109037247,unclassified,False,False,43.347,"LINESTRING (139.7479053 38.0614262, 139.7483895 38.0613448)",,,,
109037454,tertiary,False,False,145.18,"LINESTRING (139.7479053 38.0614262, 139.7475505 38.0601508)",,,,
109038617,tertiary,False,True,74.531,"LINESTRING (139.7479053 38.0614262, 139.7481059 38.0620776)",,,,
109041986,tertiary,False,False,22.13,"LINESTRING (139.7469564 38.0653255, 139.7468613 38.0652546, 139.7467673 38.0651936)",,,,
1072323637,unclassified,False,False,192.618,"LINESTRING (139.7469564 38.0653255, 139.7473691 38.0649415, 139.7482351 38.0639187)",,,,
109040131,secondary,False,False,7.813,"LINESTRING (139.7435722 38.0640626, 139.7436045 38.0641281)",261,五味沢小国線,,
