osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,est_width
92374546,2,,tertiary,30,False,False,47.453,"LINESTRING (139.6925027 35.6205879, 139.6926426 35.6203741, 139.6927096 35.6203283, 139.6927541 35.6203001, 139.6928196 35.6202585)",,
"[92374546, 113975106]",2,,tertiary,30,False,True,61.987,"LINESTRING (139.6925027 35.6205879, 139.6924686 35.6206531, 139.6924153 35.6208435, 139.6924089 35.6208963, 139.6924045 35.6210188, 139.6924506 35.6211283)",,3.0m〜5.5m
92374551,,,residential,,False,True,41.043,"LINESTRING (139.6916126 35.6204242, 139.6916957 35.620252, 139.6917306 35.6201168, 139.691751 35.6200739)",,
92374551,,,residential,,False,False,44.719,"LINESTRING (139.6918406 35.6196807, 139.6917682 35.6200536, 139.691751 35.6200739)",,
92374545,,,unclassified,,False,False,45.12,"LINESTRING (139.691751 35.6200739, 139.6912585 35.6200078)",,
92374545,,,unclassified,,False,True,27.148,"LINESTRING (139.691751 35.6200739, 139.6920473 35.6201138)",,
92374551,,,residential,,False,False,41.043000000000006,"LINESTRING (139.691751 35.6200739, 139.6917306 35.6201168, 139.6916957 35.620252, 139.6916126 35.6204242)",,
92374551,,,residential,,False,True,44.719,"LINESTRING (139.691751 35.6200739, 139.6917682 35.6200536, 139.6918406 35.6196807)",,
113974345,,,unclassified,,False,True,10.586,"LINESTRING (139.6928196 35.6202585, 139.6929288 35.6202929)",,3.0m〜5.5m
92374545,,,unclassified,,False,False,53.544,"LINESTRING (139.6928196 35.6202585, 139.6925217 35.6201923, 139.6922482 35.6201315)",,
92374546,2,,tertiary,30,False,True,47.453,"LINESTRING (139.6928196 35.6202585, 139.6927541 35.6203001, 139.6927096 35.6203283, 139.6926426 35.6203741, 139.6925027 35.6205879)",,
92374540,,,residential,,False,False,30.83,"LINESTRING (139.691221 35.6207665, 139.6908856 35.6207161)",,
92374540,,,residential,,False,True,65.864,"LINESTRING (139.691221 35.6207665, 139.691923 35.6209253)",,
92374552,,,residential,,False,False,47.83,"LINESTRING (139.691221 35.6207665, 139.6912422 35.6203367)",,
113974646,,,residential,,False,False,69.071,"LINESTRING (139.691221 35.6207665, 139.6912129 35.6208155, 139.6911124 35.6210324, 139.691003 35.6211585, 139.6908587 35.6213024)",,3.0m〜5.5m
92374540,,,residential,,False,False,69.252,"LINESTRING (139.6892423 35.6204057, 139.6885191 35.6202001)",,
92374540,,,residential,,False,True,45.135,"LINESTRING (139.6892423 35.6204057, 139.6897136 35.6205398)",,
92374545,,,unclassified,,False,False,27.148,"LINESTRING (139.6920473 35.6201138, 139.691751 35.6200739)",,
92374545,,,unclassified,,False,True,18.266,"LINESTRING (139.6920473 35.6201138, 139.6922482 35.6201315)",,
191019672,,,residential,,False,True,89.715,"LINESTRING (139.6920473 35.6201138, 139.6922348 35.6193215)",,
92374545,,,unclassified,,False,True,45.12,"LINESTRING (139.6912585 35.6200078, 139.691751 35.6200739)",,
92374552,,,residential,,False,True,7.0,"LINESTRING (139.6912585 35.6200078, 139.6912554 35.6200707)",,
92374552,,,residential,,False,False,81.854,"LINESTRING (139.6912585 35.6200078, 139.6913005 35.6195472, 139.6913202 35.6192734)",,
113975168,,,unclassified,,True,False,56.934,"LINESTRING (139.6840426 35.6191937, 139.6846431 35.6193482)",,3.0m〜5.5m
162541678,,,unclassified,,False,True,97.455,"LINESTRING (139.6840426 35.6191937, 139.6837578 35.620039)",,3.0m〜5.5m
113974461,,,unclassified,,False,True,53.715,"LINESTRING (139.6839918 35.6211112, 139.6845049 35.6213549)",,3.0m〜5.5m
113974711,,,unclassified,,False,False,73.42,"LINESTRING (139.6839918 35.6211112, 139.6837676 35.6216619, 139.6837492 35.6217407)",,3.0m〜5.5m
113975013,,,unclassified,,False,True,130.305,"LINESTRING (139.6839918 35.6211112, 139.6842045 35.6205464, 139.6844139 35.6199907)",,3.0m〜5.5m
113975910,,,unclassified,,False,False,66.66499999999999,"LINESTRING (139.6839918 35.6211112, 139.683706 35.620981, 139.6833505 35.6208151)",,3.0m〜5.5m
113974668,,,unclassified,,False,True,50.482,"LINESTRING (139.6923662 35.6185412, 139.6918091 35.6185093)",,3.0m〜5.5m
113974668,,,unclassified,,False,False,43.36,"LINESTRING (139.6923662 35.6185412, 139.6926556 35.6185578, 139.6928447 35.6185687)",,3.0m〜5.5m
113974809,,,residential,,False,False,49.438,"LINESTRING (139.6923662 35.6185412, 139.6923463 35.6187063, 139.6923333 35.6188359, 139.6923185 35.6189841)",,3.0m〜5.5m
113975407,,,residential,,False,False,84.669,"LINESTRING (139.6912272 35.6250971, 139.6903298 35.6248787)",,3.0m〜5.5m
113975795,,,residential,,False,True,60.352,"LINESTRING (139.6912272 35.6250971, 139.6913889 35.6245705)",,3.0m〜5.5m
113975887,,,residential,,False,True,38.959,"LINESTRING (139.6912272 35.6250971, 139.6916423 35.6251915)",,3.0m〜5.5m
113974370,,,residential,,False,False,94.026,"LINESTRING (139.689527 35.6241185, 139.6894724 35.6241053, 139.6885302 35.6238766)",,3.0m〜5.5m
113974370,,,residential,,False,True,48.751,"LINESTRING (139.689527 35.6241185, 139.6895893 35.6241337, 139.6900438 35.624244)",,3.0m〜5.5m
113975181,,補助47号線,tertiary,,False,True,82.08200000000001,"LINESTRING (139.689527 35.6241185, 139.6894739 35.6247762, 139.6894675 35.6248551)",,3.0m〜5.5m
113976001,,補助47号線,tertiary,,False,False,72.826,"LINESTRING (139.689527 35.6241185, 139.6895765 35.6235137, 139.6895804 35.623465)",,3.0m〜5.5m
113974954,2,補助47号線,tertiary,,False,True,61.432,"LINESTRING (139.6895804 35.623465, 139.6896316 35.6229141)",,3.0m〜5.5m
113974465,,,residential,,False,False,92.173,"LINESTRING (139.6895804 35.623465, 139.6896358 35.6234779, 139.6905608 35.6236931)",,3.0m〜5.5m
113974465,,,residential,,False,True,78.701,"LINESTRING (139.6895804 35.623465, 139.6895273 35.6234516, 139.6894175 35.6234237, 139.6887441 35.6232681)",,3.0m〜5.5m
113976001,,補助47号線,tertiary,,False,True,72.826,"LINESTRING (139.6895804 35.623465, 139.6895765 35.6235137, 139.689527 35.6241185)",,3.0m〜5.5m
113974668,,,unclassified,,False,False,38.849,"LINESTRING (139.6913795 35.6184991, 139.6918091 35.6185093)",,3.0m〜5.5m
113975979,,,unclassified,,False,True,7.903,"LINESTRING (139.6913795 35.6184991, 139.6913719 35.6185699)",,3.0m〜5.5m
113974358,,,unclassified,,False,True,31.433,"LINESTRING (139.6913795 35.6184991, 139.6913722 35.6183957, 139.6913199 35.6182217)",,3.0m〜5.5m
113974670,,円融寺通り,tertiary,,False,False,43.35,"LINESTRING (139.6928788 35.6193598, 139.6928653 35.6189701)",,3.0m〜5.5m
113975873,,,unclassified,,False,True,54.884,"LINESTRING (139.6928788 35.6193598, 139.6922732 35.6193242)",,3.0m〜5.5m
113974670,,円融寺通り,tertiary,,False,True,48.07299999999999,"LINESTRING (139.6928788 35.6193598, 139.692881 35.6195369, 139.6928833 35.6195752, 139.6928966 35.6197918)",,3.0m〜5.5m
90140494,2,碑さくら通り,tertiary,,False,True,78.398,"LINESTRING (139.682836 35.6179355, 139.6835742 35.6183056)",,
113974370,,,residential,,False,False,17.715,"LINESTRING (139.6913889 35.6245705, 139.6912011 35.6245249)",,3.0m〜5.5m
113974370,,,residential,,False,True,40.899,"LINESTRING (139.6913889 35.6245705, 139.6918225 35.6246757)",,3.0m〜5.5m
113975795,,,residential,,False,False,60.352,"LINESTRING (139.6913889 35.6245705, 139.6912272 35.6250971)",,3.0m〜5.5m
113974841,2,補助47号線,tertiary,,False,False,57.470000000000006,"LINESTRING (139.6896567 35.6224451, 139.6896807 35.6223174, 139.6897241 35.6222001, 139.6898049 35.622073, 139.6898391 35.6220265, 139.689882 35.6219682)",,3.0m〜5.5m
113974841,2,補助47号線,tertiary,,False,True,33.532,"LINESTRING (139.6896567 35.6224451, 139.689641 35.6226039, 139.6896367 35.6227461)",,3.0m〜5.5m
455593035,,,residential,,False,False,75.277,"LINESTRING (139.6896567 35.6224451, 139.6903223 35.622417, 139.690395 35.6222954)",,
113975498,,,unclassified,,False,False,66.858,"LINESTRING (139.683529 35.6223147, 139.6837172 35.621828, 139.6837492 35.6217407)",,3.0m〜5.5m
309394155,2,目黒通り,primary,50,True,False,94.30199999999999,"LINESTRING (139.683529 35.6223147, 139.6828677 35.6219131, 139.6826875 35.6218136)",312,
113974670,,円融寺通り,tertiary,,False,False,14.28,"LINESTRING (139.6927916 35.6176022, 139.6927848 35.6174739)",,3.0m〜5.5m
113974670,,円融寺通り,tertiary,,False,True,38.293,"LINESTRING (139.6927916 35.6176022, 139.6928113 35.6179462)",,3.0m〜5.5m
113974588,,,unclassified,,False,True,62.994,"LINESTRING (139.6856064 35.6234811, 139.68565 35.6234318, 139.6859435 35.6230701, 139.6859815 35.6230045)",,3.0m〜5.5m
309394155,2,目黒通り,primary,50,True,False,104.264,"LINESTRING (139.6856064 35.6234811, 139.6847626 35.6230041, 139.6846608 35.6229441)",312,
113974647,2,,tertiary,30,False,False,61.115,"LINESTRING (139.6886959 35.6188935, 139.6885541 35.6194309)",,3.0m〜5.5m
113976074,,,unclassified,,False,False,23.665,"LINESTRING (139.6886959 35.6188935, 139.6884341 35.6188949)",,3.0m〜5.5m
113974647,2,,tertiary,30,False,True,30.508000000000003,"LINESTRING (139.6886959 35.6188935, 139.6887158 35.6188137, 139.6888426 35.6186506)",,3.0m〜5.5m
113974321,,,unclassified,,False,False,104.146,"LINESTRING (139.6902545 35.6167652, 139.6914061 35.6167937)",,3.0m〜5.5m
113974404,,,unclassified,,False,True,41.381,"LINESTRING (139.6902545 35.6167652, 139.6901923 35.6171339)",,3.0m〜5.5m
113975407,,,residential,,False,True,84.669,"LINESTRING (139.6903298 35.6248787, 139.6912272 35.6250971)",,3.0m〜5.5m
113974375,,,residential,,False,False,49.691,"LINESTRING (139.6903298 35.6248787, 139.6902844 35.6250034, 139.6901784 35.6253083)",,3.0m〜5.5m
113974375,,,residential,,False,True,60.25,"LINESTRING (139.6903298 35.6248787, 139.690411 35.624639, 139.6905045 35.6243558)",,3.0m〜5.5m
113974645,,,residential,,True,False,40.802,"LINESTRING (139.6913 35.6178773, 139.6908493 35.6178571)",,5.5m〜13.0m
113975026,,,unclassified,,False,False,38.216,"LINESTRING (139.6913 35.6178773, 139.6913335 35.6175347)",,3.0m〜5.5m
113974800,,,unclassified,,False,False,5.803,"LINESTRING (139.6913 35.6178773, 139.6913019 35.6179036, 139.6913038 35.6179294)",,3.0m〜5.5m
113974500,,,unclassified,,False,True,92.408,"LINESTRING (139.683724 35.6200415, 139.6833505 35.6208151)",,3.0m〜5.5m
113975156,,,unclassified,,False,False,52.303,"LINESTRING (139.683724 35.6200415, 139.6831454 35.6200359)",,3.0m〜5.5m
113975156,,,unclassified,,False,True,3.068,"LINESTRING (139.683724 35.6200415, 139.6837578 35.620039)",,3.0m〜5.5m
113974329,,,unclassified,,False,True,26.008,"LINESTRING (139.6915886 35.6217886, 139.6916773 35.6215661)",,3.0m〜5.5m
113974688,,,unclassified,,False,False,78.16,"LINESTRING (139.6915886 35.6217886, 139.692425 35.621967)",,3.0m〜5.5m
113975452,,,unclassified,,False,False,49.852,"LINESTRING (139.6915886 35.6217886, 139.6914171 35.6222147)",,3.0m〜5.5m
113975931,,,unclassified,,False,False,82.03399999999999,"LINESTRING (139.6915886 35.6217886, 139.6911159 35.621708, 139.6907006 35.6216362)",,3.0m〜5.5m
113975100,,,residential,,False,False,88.428,"LINESTRING (139.6853304 35.6192051, 139.6850513 35.6199673)",,3.0m〜5.5m
113975100,,,residential,,False,True,106.654,"LINESTRING (139.6853304 35.6192051, 139.6856843 35.6182901)",,3.0m〜5.5m
669618493,2,碑さくら通り,tertiary,,False,False,55.545,"LINESTRING (139.6853304 35.6192051, 139.6848116 35.6189374)",,
669618493,2,碑さくら通り,tertiary,,False,True,67.336,"LINESTRING (139.6853304 35.6192051, 139.685962 35.6195262)",,
113974704,,,residential,,False,False,99.158,"LINESTRING (139.6869401 35.6179927, 139.6872257 35.6180486, 139.6879422 35.6183437)",,3.0m〜5.5m
113974704,,,residential,,False,True,43.876000000000005,"LINESTRING (139.6869401 35.6179927, 139.6866984 35.617954, 139.6864708 35.6178946)",,3.0m〜5.5m
113975847,,,residential,,False,False,72.931,"LINESTRING (139.6869401 35.6179927, 139.6868581 35.6181317, 139.6865747 35.6185774)",,3.0m〜5.5m
113974638,,,unclassified,,False,True,36.799,"LINESTRING (139.6845776 35.6230657, 139.6846563 35.6233904)",,3.0m〜5.5m
113974906,,,unclassified,,False,False,7.042,"LINESTRING (139.6845776 35.6230657, 139.6846187 35.6230119)",,3.0m〜5.5m
113974670,,円融寺通り,tertiary,,False,False,40.303,"LINESTRING (139.692776 35.6173079, 139.6927631 35.6169456)",,3.0m〜5.5m
113974670,,円融寺通り,tertiary,,False,True,18.476,"LINESTRING (139.692776 35.6173079, 139.6927848 35.6174739)",,3.0m〜5.5m
113974670,,円融寺通り,tertiary,,False,False,63.684,"LINESTRING (139.6928447 35.6185687, 139.6928118 35.6179966)",,3.0m〜5.5m
113974670,,円融寺通り,tertiary,,False,True,44.673,"LINESTRING (139.6928447 35.6185687, 139.6928653 35.6189701)",,3.0m〜5.5m
113974668,,,unclassified,,False,True,43.36,"LINESTRING (139.6928447 35.6185687, 139.6926556 35.6185578, 139.6923662 35.6185412)",,3.0m〜5.5m
113974830,,,unclassified,,False,True,12.771,"LINESTRING (139.6826948 35.6219283, 139.6826875 35.6218136)",,3.0m〜5.5m
230531036,2,碑文谷公園通り,tertiary,30,False,False,35.405,"LINESTRING (139.6826948 35.6219283, 139.6826998 35.6220122, 139.6827087 35.6221618, 139.6827192 35.622246)",,3.0m〜5.5m
286167370,2,目黒通り,primary,50,True,False,103.425,"LINESTRING (139.6826948 35.6219283, 139.6828307 35.6220046, 139.6836362 35.622457)",312,
113974500,,,unclassified,,False,False,92.408,"LINESTRING (139.6833505 35.6208151, 139.683724 35.6200415)",,3.0m〜5.5m
113975547,,,unclassified,,False,True,44.185,"LINESTRING (139.6833505 35.6208151, 139.683299 35.620795, 139.6829178 35.6206303)",,3.0m〜5.5m
113975910,,,unclassified,,False,True,66.66499999999999,"LINESTRING (139.6833505 35.6208151, 139.683706 35.620981, 139.6839918 35.6211112)",,3.0m〜5.5m
113974750,,,residential,,False,True,37.911,"LINESTRING (139.6920656 35.6179149, 139.6920499 35.6175742)",,3.0m〜5.5m
113974857,,,residential,,True,False,69.331,"LINESTRING (139.6920656 35.6179149, 139.6913 35.6178773)",,5.5m〜13.0m
186764920,,,residential,,False,False,5.359,"LINESTRING (139.6920656 35.6179149, 139.6920672 35.6179362, 139.6920693 35.617963)",,3.0m〜5.5m
113974575,,,unclassified,,False,False,49.088,"LINESTRING (139.6847288 35.6237142, 139.6852538 35.6236012)",,3.0m〜5.5m
113974638,,,unclassified,,False,False,36.596,"LINESTRING (139.6847288 35.6237142, 139.6846563 35.6233904)",,3.0m〜5.5m
113974768,,,unclassified,,False,False,44.231,"LINESTRING (139.6847288 35.6237142, 139.6842559 35.6238165)",,3.0m〜5.5m
113975161,,,residential,,False,True,103.616,"LINESTRING (139.6847288 35.6237142, 139.6848501 35.6242517, 139.6849359 35.6246307)",,3.0m〜5.5m
113974747,,,unclassified,,False,True,40.432,"LINESTRING (139.6891255 35.6177782, 139.6891901 35.6174184)",,3.0m〜5.5m
113974645,,,residential,,True,False,64.884,"LINESTRING (139.6891255 35.6177782, 139.6885592 35.617753, 139.6884089 35.6177446)",,5.5m〜13.0m
113975114,,,unclassified,,True,False,5.077,"LINESTRING (139.6891255 35.6177782, 139.6891213 35.6178, 139.6891168 35.6178233)",,3.0m〜5.5m
113974900,,,unclassified,,False,False,4.682,"LINESTRING (139.6855841 35.6168899, 139.6855987 35.6168495)",,3.0m〜5.5m
113974789,,,residential,,False,False,142.39499999999998,"LINESTRING (139.6855841 35.6168899, 139.6868766 35.6174788, 139.6869453 35.6175305)",,3.0m〜5.5m
113975289,,,unclassified,,False,True,81.917,"LINESTRING (139.6855841 35.6168899, 139.68544 35.617221, 139.68539 35.617359, 139.6853164 35.6175931)",,3.0m〜5.5m
113974340,,,residential,,False,True,58.293,"LINESTRING (139.6865747 35.6185774, 139.6862706 35.6190397)",,3.0m〜5.5m
113974912,,,residential,,False,False,99.36500000000001,"LINESTRING (139.6865747 35.6185774, 139.6875203 35.6189045, 139.6875862 35.6189273)",,3.0m〜5.5m
