osmid,highway,oneway,reversed,length,ref,name,geometry,bridge
115582974,tertiary,False,False,47.255,,,"LINESTRING (131.1527071 33.2829081, 131.1521988 33.2829146)",
115581569,primary,False,False,50.061,43,玖珠山国線,"LINESTRING (131.1518708 33.2786981, 131.1519506 33.278822, 131.1520138 33.2789264, 131.1520626 33.2790171, 131.1521056 33.2791029)",
332691974,tertiary,False,False,52.637,,,"LINESTRING (131.1519572 33.2808333, 131.1525193 33.2807761)",
115581439,unclassified,False,False,107.167,,,"LINESTRING (131.1519572 33.2808333, 131.1520067 33.2811377, 131.1520801 33.2817914)",
332691974,tertiary,False,True,121.824,,,"LINESTRING (131.1519572 33.2808333, 131.1515184 33.280896, 131.1511517 33.2809475, 131.1510362 33.2809731, 131.1508978 33.2810072, 131.1507704 33.2810472, 131.1506842 33.2810778)",
"[115582104, 115581307, 115583342]",primary,False,"[False, True]",144.85200000000003,43;678,玖珠山国線,"LINESTRING (131.1511754 33.2846012, 131.1504715 33.2848726, 131.1500604 33.2850265, 131.1499976 33.2850521, 131.1499032 33.2850869, 131.1498468 33.2851031, 131.1497943 33.2851134, 131.1497482 33.2851129)",yes
115581307,primary,False,True,173.442,43;678,玖珠山国線,"LINESTRING (131.1511754 33.2846012, 131.151574 33.2844404, 131.151985 33.284272, 131.1525947 33.2840303, 131.1528584 33.2839278)",
115582017,unclassified,False,False,194.447,,,"LINESTRING (131.1511754 33.2846012, 131.15128 33.284728, 131.151408 33.284857, 131.1516091 33.2850359, 131.1517615 33.2851223, 131.1519407 33.2851853, 131.1520665 33.2852123, 131.1521548 33.285203, 131.1522314 33.2851759, 131.1523445 33.2851408, 131.1528271 33.2848259)",
115583208,unclassified,False,False,120.126,,,"LINESTRING (131.1511754 33.2846012, 131.1508006 33.2841741, 131.150757 33.2841116, 131.1507271 33.2840607, 131.1506994 33.2839914, 131.1506831 33.2839513, 131.1506702 33.2838967, 131.1506578 33.283831, 131.1506536 33.2837768, 131.1506517 33.2837454, 131.1506532 33.283702, 131.1506566 33.2836623, 131.1506587 33.2836474)",
115582238,secondary,False,True,332.172,678,書曲野田線,"LINESTRING (131.1528584 33.2839278, 131.1562001 33.2828695)",
852018844,tertiary,False,True,101.275,,,"LINESTRING (131.1528584 33.2839278, 131.1529789 33.284833)",
115580348,primary,False,False,73.75,43,玖珠山国線,"LINESTRING (131.1528584 33.2839278, 131.1527844 33.2833808, 131.1527721 33.2832685)",
