osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel,bridge
580862404,2,64,佐倉街道,primary,False,True,50.01,"LINESTRING (140.162949 35.6716042, 140.1630349 35.6711599)",,
682954531,2,155,四街道上志津線,secondary,False,False,58.345,"LINESTRING (140.162949 35.6716042, 140.1628222 35.6721187)",,
136958579,2,64,佐倉街道,primary,False,False,164.683,"LINESTRING (140.162949 35.6716042, 140.1634421 35.6717074, 140.1639437 35.6718281, 140.1640585 35.6718557, 140.1647019 35.6720105)",,
136959272,,,,tertiary,False,False,46.923,"LINESTRING (140.1634259 35.669458, 140.162916 35.6695385)",,
580862404,2,64,佐倉街道,primary,False,False,112.986,"LINESTRING (140.1634259 35.669458, 140.163159 35.6704507)",,
580862404,2,64,佐倉街道,primary,False,True,13.43,"LINESTRING (140.1634259 35.669458, 140.1634764 35.6693444)",,
136959252,,,,tertiary,False,False,149.869,"LINESTRING (140.1634259 35.669458, 140.1635901 35.6694299, 140.1639136 35.6693745, 140.1641923 35.6693532, 140.1644281 35.6693427, 140.1647535 35.6693528, 140.1650716 35.6693714)",,
136959239,,,,tertiary,False,True,26.542,"LINESTRING (140.1699772 35.6653536, 140.1702083 35.665501)",,
136960064,,,,tertiary,False,False,21.786,"LINESTRING (140.1699772 35.6653536, 140.1698251 35.6652557, 140.1697887 35.6652314)",,
508847240,,,,tertiary_link,False,False,165.35399999999998,"LINESTRING (140.1699772 35.6653536, 140.1696276 35.6656511, 140.1689323 35.6662425, 140.168854 35.6663092, 140.1686684 35.666378)",,
136958686,,,,residential,False,False,73.151,"LINESTRING (140.1639039 35.6659369, 140.1637933 35.6652852)",,
136958686,,,,residential,False,True,58.771,"LINESTRING (140.1639039 35.6659369, 140.1644736 35.6660005, 140.1645491 35.6660019)",,
749410864,,,,residential,False,False,63.939,"LINESTRING (140.1639039 35.6659369, 140.1637479 35.6659419, 140.1635604 35.6660039, 140.1632929 35.6661234, 140.1632542 35.6661403)",,
136959239,,,,tertiary,False,False,4.123,"LINESTRING (140.1710088 35.6660114, 140.1709729 35.6659885)",,
136960444,,,,unclassified,False,False,18.703,"LINESTRING (140.1710088 35.6660114, 140.1710082 35.6661796)",,
136959274,,,,tertiary,False,True,77.60300000000001,"LINESTRING (140.1710088 35.6660114, 140.171352 35.6662485, 140.1716428 35.6664816)",,
580862404,2,64,佐倉街道,primary,False,False,40.578,"LINESTRING (140.1645491 35.6660019, 140.1644425 35.6663564)",,
136958686,,,,residential,False,False,58.771,"LINESTRING (140.1645491 35.6660019, 140.1644736 35.6660005, 140.1639039 35.6659369)",,
136959263,,,,tertiary,False,False,61.714,"LINESTRING (140.162725 35.666283, 140.163405 35.6663362)",,
136958920,,,津の守通り,tertiary,False,False,25.692,"LINESTRING (140.163405 35.6663362, 140.1632542 35.6661403)",,
136959263,,,,tertiary,False,False,93.752,"LINESTRING (140.163405 35.6663362, 140.1644425 35.6663564)",,
136959263,,,,tertiary,False,True,61.714,"LINESTRING (140.163405 35.6663362, 140.162725 35.666283)",,
136958920,,,津の守通り,tertiary,False,True,58.120999999999995,"LINESTRING (140.163405 35.6663362, 140.1634393 35.6663813, 140.163589 35.6665779, 140.1637423 35.6667813)",,
771648447,,,,residential,True,False,88.45,"LINESTRING (140.163405 35.6663362, 140.163365 35.666373, 140.162544 35.6667079)",,
136959947,,,,unclassified,False,True,17.274,"LINESTRING (140.1686684 35.666378, 140.1686884 35.6662235)",,
766467554,3,,,tertiary,False,True,21.799,"LINESTRING (140.1686684 35.666378, 140.1685183 35.6665315)",,
508847240,,,,tertiary_link,False,True,165.35399999999998,"LINESTRING (140.1686684 35.666378, 140.168854 35.6663092, 140.1689323 35.6662425, 140.1696276 35.6656511, 140.1699772 35.6653536)",,
136959274,,,,tertiary,False,False,77.60300000000001,"LINESTRING (140.1716428 35.6664816, 140.171352 35.6662485, 140.1710088 35.6660114)",,
136959274,,,,tertiary,False,True,24.479999999999997,"LINESTRING (140.1716428 35.6664816, 140.1716787 35.6665542, 140.1717507 35.6666835)",,
136961137,,,,unclassified,False,False,90.188,"LINESTRING (140.1716428 35.6664816, 140.1720912 35.666194, 140.1721552 35.6661922, 140.1723693 35.666326, 140.1724381 35.6663767)",,
766467554,3,,,tertiary,False,False,21.799,"LINESTRING (140.1685183 35.6665315, 140.1686684 35.666378)",,
136959353,,,,unclassified,False,False,154.111,"LINESTRING (140.1685183 35.6665315, 140.1685724 35.6665339, 140.1688046 35.6665461, 140.1690628 35.6665593, 140.170146 35.6666145, 140.1702209 35.6666183)",,
766467554,3,,,tertiary,False,True,83.028,"LINESTRING (140.1685183 35.6665315, 140.1680555 35.6669754, 140.1679302 35.6671052)",,
136961137,,,,unclassified,False,False,31.867,"LINESTRING (140.1724381 35.6663767, 140.1726805 35.6665849)",,
1180531669,,,,residential,False,True,74.764,"LINESTRING (140.1724381 35.6663767, 140.1717857 35.6667904)",,
136961137,,,,unclassified,False,True,90.188,"LINESTRING (140.1724381 35.6663767, 140.1723693 35.666326, 140.1721552 35.6661922, 140.1720912 35.666194, 140.1716428 35.6664816)",,
136959557,,,,unclassified,False,False,64.808,"LINESTRING (140.1710345 35.6666498, 140.1717507 35.6666835)",,
"[136959353, 136959261]",,,,unclassified,False,True,73.612,"LINESTRING (140.1710345 35.6666498, 140.1703683 35.6666168, 140.1702209 35.6666183)",,
136960444,,,,unclassified,False,True,52.347,"LINESTRING (140.1710345 35.6666498, 140.171008 35.666238, 140.1710082 35.6661796)",,
136959274,,,,tertiary,False,True,12.3,"LINESTRING (140.1717507 35.6666835, 140.1717857 35.6667904)",,
136959557,,,,unclassified,False,True,64.808,"LINESTRING (140.1717507 35.6666835, 140.1710345 35.6666498)",,
136959274,,,,tertiary,False,False,24.479999999999997,"LINESTRING (140.1717507 35.6666835, 140.1716787 35.6665542, 140.1716428 35.6664816)",,
136959263,,,,tertiary,False,True,183.211,"LINESTRING (140.1664047 35.6667729, 140.1644425 35.6663564)",,
136959320,,,,tertiary,False,True,156.789,"LINESTRING (140.1664047 35.6667729, 140.1663701 35.6668842, 140.1659792 35.6681399)",,
766467556,,,,tertiary,False,False,142.677,"LINESTRING (140.1664047 35.6667729, 140.1675367 35.6670195, 140.1679302 35.6671052)",,
136960191,,,,unclassified,False,True,38.617,"LINESTRING (140.1728772 35.6667393, 140.1732219 35.6669447)",,
136961137,,,,unclassified,False,True,24.708,"LINESTRING (140.1728772 35.6667393, 140.1726805 35.6665849)",,
136960912,,,,unclassified,False,True,135.8,"LINESTRING (140.1728772 35.6667393, 140.1728361 35.6669011, 140.1728966 35.6671743, 140.1729523 35.6675089, 140.1729895 35.6679487)",,
766467554,3,,,tertiary,False,False,83.028,"LINESTRING (140.1679302 35.6671052, 140.1680555 35.6669754, 140.1685183 35.6665315)",,
766467554,3,,,tertiary,False,True,128.298,"LINESTRING (140.1679302 35.6671052, 140.1677275 35.6677521, 140.1676363 35.668027, 140.1675879 35.6682247)",,
766467556,,,,tertiary,False,True,142.677,"LINESTRING (140.1679302 35.6671052, 140.1675367 35.6670195, 140.1664047 35.6667729)",,
580862404,2,64,佐倉街道,primary,False,False,43.122,"LINESTRING (140.164138 35.6672989, 140.1640236 35.6676754)",,
580862404,2,64,佐倉街道,primary,False,True,108.351,"LINESTRING (140.164138 35.6672989, 140.1644425 35.6663564)",,
136958920,,,津の守通り,tertiary,False,False,67.759,"LINESTRING (140.164138 35.6672989, 140.1640744 35.6672218, 140.1637423 35.6667813)",,
580862404,2,64,佐倉街道,primary,False,True,43.122,"LINESTRING (140.1640236 35.6676754, 140.164138 35.6672989)",,
136960715,,,,unclassified,False,True,104.787,"LINESTRING (140.1640236 35.6676754, 140.1639374 35.6676624, 140.1628831 35.6675035)",,
580862404,2,64,佐倉街道,primary,False,False,192.079,"LINESTRING (140.1640236 35.6676754, 140.1639786 35.6678082, 140.1637856 35.6683779, 140.1635832 35.6689752, 140.1634903 35.6692964, 140.1634764 35.6693444)",,
136960912,,,,unclassified,False,False,135.79999999999998,"LINESTRING (140.1729895 35.6679487, 140.1729523 35.6675089, 140.1728966 35.6671743, 140.1728361 35.6669011, 140.1728772 35.6667393)",,
136960912,,,,unclassified,False,True,37.389,"LINESTRING (140.1729895 35.6679487, 140.1730385 35.668064, 140.1731783 35.6682457)",,
1180531666,,,,residential,False,True,102.39800000000001,"LINESTRING (140.1729895 35.6679487, 140.1723064 35.6680553, 140.1721661 35.6680057, 140.1718841 35.6680388)",,
136959320,,,,tertiary,False,False,156.789,"LINESTRING (140.1659792 35.6681399, 140.1663701 35.6668842, 140.1664047 35.6667729)",,
136959682,,,,tertiary,False,False,143.84799999999998,"LINESTRING (140.1659792 35.6681399, 140.1674106 35.6684552, 140.1675161 35.6684784)",,
"[136959120, 136958881, 136959767]",,,,tertiary,False,True,149.763,"LINESTRING (140.1659792 35.6681399, 140.1659338 35.6682807, 140.1657773 35.6687619, 140.1656935 35.6690188, 140.1655554 35.669442)",yes,
766467553,3,,,tertiary,False,True,28.946,"LINESTRING (140.1675879 35.6682247, 140.1675161 35.6684784)",,
136959803,,,,unclassified,False,False,230.95499999999998,"LINESTRING (140.1675879 35.6682247, 140.1676432 35.6682342, 140.168827 35.6684383, 140.1700827 35.6686782)",,
766467554,3,,,tertiary,False,False,128.298,"LINESTRING (140.1675879 35.6682247, 140.1676363 35.668027, 140.1677275 35.6677521, 140.1679302 35.6671052)",,
136960765,,,,unclassified,False,True,5.81,"LINESTRING (140.1731783 35.6682457, 140.1732088 35.6682917)",,
508847232,,,,residential,False,True,13.38,"LINESTRING (140.1731783 35.6682457, 140.1730309 35.6682575)",,
136960912,,,,unclassified,False,False,37.389,"LINESTRING (140.1731783 35.6682457, 140.1730385 35.668064, 140.1729895 35.6679487)",,
136958875,3,,,tertiary,False,True,95.617,"LINESTRING (140.1675161 35.6684784, 140.167288 35.6693181)",,
766467553,3,,,tertiary,False,False,28.946,"LINESTRING (140.1675161 35.6684784, 140.1675879 35.6682247)",,
136959682,,,,tertiary,False,True,143.84799999999998,"LINESTRING (140.1675161 35.6684784, 140.1674106 35.6684552, 140.1659792 35.6681399)",,
136959803,,,,unclassified,False,True,230.95499999999998,"LINESTRING (140.1700827 35.6686782, 140.168827 35.6684383, 140.1676432 35.6682342, 140.1675879 35.6682247)",,
136959561,,,,unclassified,False,True,34.669,"LINESTRING (140.1722944 35.6687757, 140.1719157 35.6688263)",,
508847232,,,,residential,False,False,17.828,"LINESTRING (140.1722944 35.6687757, 140.1723961 35.6686383)",,
136960968,,,,unclassified,False,True,88.055,"LINESTRING (140.1722944 35.6687757, 140.1723523 35.6687915, 140.1724139 35.6688381, 140.1724826 35.6688974, 140.1726381 35.6690756, 140.1728993 35.6693836)",,
136959274,,,,tertiary,False,False,87.613,"LINESTRING (140.1719157 35.6688263, 140.1718841 35.6680388)",,
136959561,,,,unclassified,False,False,34.669,"LINESTRING (140.1719157 35.6688263, 140.1722944 35.6687757)",,
136960417,,,,tertiary,False,True,68.349,"LINESTRING (140.1719157 35.6688263, 140.1719204 35.6693355, 140.1719131 35.6694408)",,
136958875,3,,,tertiary,False,False,95.617,"LINESTRING (140.167288 35.6693181, 140.1675161 35.6684784)",,
136958875,3,,,tertiary,False,True,70.796,"LINESTRING (140.167288 35.6693181, 140.1670834 35.6699327)",,
136960865,,,,unclassified,False,False,325.77500000000003,"LINESTRING (140.167288 35.6693181, 140.1673596 35.6693289, 140.1695255 35.6696552, 140.1695721 35.6697043, 140.1693391 35.6707056)",,
136960217,,,,unclassified,False,True,66.412,"LINESTRING (140.1728993 35.6693836, 140.1722118 35.6695952)",,
136960968,,,,unclassified,False,False,88.05499999999999,"LINESTRING (140.1728993 35.6693836, 140.1726381 35.6690756, 140.1724826 35.6688974, 140.1724139 35.6688381, 140.1723523 35.6687915, 140.1722944 35.6687757)",,
136959252,,,,tertiary,False,False,44.403,"LINESTRING (140.1650716 35.6693714, 140.1655554 35.669442)",,
136959252,,,,tertiary,False,True,149.869,"LINESTRING (140.1650716 35.6693714, 140.1647535 35.6693528, 140.1644281 35.6693427, 140.1641923 35.6693532, 140.1639136 35.6693745, 140.1635901 35.6694299, 140.1634259 35.669458)",,
136959534,,,,unclassified,False,False,34.203,"LINESTRING (140.1650716 35.6693714, 140.1650744 35.6694365, 140.1650758 35.6694678, 140.1650849 35.6696788)",,
136959252,,,,tertiary,False,True,44.403,"LINESTRING (140.1655554 35.669442, 140.1650716 35.6693714)",,
