osmid,highway,oneway,reversed,length,geometry,lanes,ref,name
179155159,unclassified,False,True,136.483,"LINESTRING (140.7623568 42.8972548, 140.7624662 42.8984796)",,,
179155279,unclassified,False,True,44.947,"LINESTRING (140.7623568 42.8972548, 140.7618063 42.8972823)",,,
179155269,tertiary,False,False,136.364,"LINESTRING (140.7618063 42.8972823, 140.7619098 42.8985063)",,,
179155279,unclassified,False,False,44.947,"LINESTRING (140.7618063 42.8972823, 140.7623568 42.8972548)",,,
179155279,unclassified,False,True,55.075,"LINESTRING (140.7618063 42.8972823, 140.7611311 42.8973079)",,,
179155279,unclassified,False,False,55.075,"LINESTRING (140.7611311 42.8973079, 140.7618063 42.8972823)",,,
179155279,unclassified,False,True,66.131,"LINESTRING (140.7611311 42.8973079, 140.7603209 42.8973456)",,,
179155106,unclassified,False,True,115.818,"LINESTRING (140.7611311 42.8973079, 140.7611673 42.8977616, 140.7603677 42.8978012)",,,
179155237,unclassified,False,False,50.804,"LINESTRING (140.7603209 42.8973456, 140.7603677 42.8978012)",,,
179155279,unclassified,False,False,66.131,"LINESTRING (140.7603209 42.8973456, 140.7611311 42.8973079)",,,
179155005,tertiary,False,True,39.932,"LINESTRING (140.7537859 42.897477, 140.7538209 42.8978352)",,,
179155230,unclassified,False,False,65.577,"LINESTRING (140.7565588 42.897561, 140.7557552 42.8975962)",,,
179155264,unclassified,False,True,40.315,"LINESTRING (140.7565588 42.897561, 140.7565929 42.8979227)",,,
179155204,unclassified,False,True,40.397,"LINESTRING (140.7557552 42.8975962, 140.7557836 42.8979589)",,,
179155230,unclassified,False,False,37.816,"LINESTRING (140.7557552 42.8975962, 140.7552926 42.8976247)",,,
179155230,unclassified,False,True,65.577,"LINESTRING (140.7557552 42.8975962, 140.7565588 42.897561)",,,
179155073,unclassified,False,True,80.082,"LINESTRING (140.7552926 42.8976247, 140.755358 42.8983433)",,,
179155230,unclassified,False,False,36.982,"LINESTRING (140.7552926 42.8976247, 140.7548391 42.8976403)",,,
179155230,unclassified,False,True,37.816,"LINESTRING (140.7552926 42.8976247, 140.7557552 42.8975962)",,,
179155230,unclassified,False,True,36.982,"LINESTRING (140.7548391 42.8976403, 140.7552926 42.8976247)",,,
179155283,tertiary,False,True,17.301,"LINESTRING (140.7548391 42.8976403, 140.7548497 42.8977957)",,,
179155022,unclassified,False,True,100.877,"LINESTRING (140.7580184 42.8977843, 140.7580823 42.8986903)",,,
