osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,tunnel
54781322,unclassified,False,False,34.406,"LINESTRING (132.2269655 34.5762894, 132.2271707 34.5761638, 132.2272487 34.5760886)",,,,,,
"[54781322, 116437399]",unclassified,False,"[False, True]",115.681,"LINESTRING (132.2269655 34.5762894, 132.2267352 34.5763161, 132.2264402 34.5764355, 132.2262058 34.5765897, 132.2260444 34.5767516, 132.2259424 34.5768397)",,,,,,
54781323,residential,False,True,72.773,"LINESTRING (132.2269655 34.5762894, 132.2270244 34.5763708, 132.227177 34.5765061, 132.2274772 34.5767882)",,,,,,
54781322,unclassified,False,False,33.336,"LINESTRING (132.2295138 34.5747223, 132.2296751 34.574662, 132.2298491 34.5746057)",,,,,,
54781322,unclassified,False,True,258.46799999999996,"LINESTRING (132.2295138 34.5747223, 132.2292838 34.5747943, 132.2291391 34.5748525, 132.2287823 34.5751157, 132.2283213 34.575415, 132.2279296 34.5756371, 132.2272487 34.5760886)",,,,,,
97926823,trunk,False,True,53.775000000000006,"LINESTRING (132.2295138 34.5747223, 132.2296401 34.574458, 132.2297827 34.5742966)",2,191,国道191号,50,,
678301643,trunk,False,False,145.401,"LINESTRING (132.2295138 34.5747223, 132.229349 34.5751575, 132.2291945 34.5754608, 132.2290757 34.5756613, 132.2289691 34.5757711, 132.2288275 34.5758795)",2,191,戸河内バイパス,50,,
116464232,residential,False,False,406.356,"LINESTRING (132.2321311 34.5738913, 132.2322465 34.5740542, 132.23239 34.574275, 132.232438 34.574405, 132.2325869 34.5749048, 132.2326379 34.575193, 132.232628 34.575593, 132.232634 34.576088, 132.232587 34.576404, 132.232587 34.576669, 132.232601 34.576725, 132.232601 34.576871, 132.232552 34.576978, 132.232464 34.577085, 132.232315 34.577243, 132.232201 34.577358)",,,,,,
345047010,residential,False,False,70.277,"LINESTRING (132.2321311 34.5738913, 132.2321424 34.5737387, 132.2321761 34.5735609, 132.2321898 34.5734128, 132.2322226 34.5732646)",,,,,,
"[54781322, 345047011, 345047012]",unclassified,False,True,73.292,"LINESTRING (132.2321311 34.5738913, 132.2320813 34.5739101, 132.2314035 34.5740915, 132.2313728 34.5741015)",,,戸河内橋,,yes,
295437252,trunk,False,False,190.599,"LINESTRING (132.2274772 34.5767882, 132.2258547 34.5778622)",2,191,戸河内バイパス,50,,
54781323,residential,False,False,72.773,"LINESTRING (132.2274772 34.5767882, 132.227177 34.5765061, 132.2270244 34.5763708, 132.2269655 34.5762894)",,,,,,
"[295437251, 295437252, 678301643]",trunk,False,True,159.678,"LINESTRING (132.2274772 34.5767882, 132.2282298 34.5762902, 132.2284389 34.5761498, 132.2287166 34.5759538, 132.2288275 34.5758795)",2,191,戸河内バイパス,50,yes,
97926823,trunk,False,True,13.468,"LINESTRING (132.2297827 34.5742966, 132.2298896 34.5742134)",2,191,国道191号,50,,
97926823,trunk,False,False,53.775000000000006,"LINESTRING (132.2297827 34.5742966, 132.2296401 34.574458, 132.2295138 34.5747223)",2,191,国道191号,50,,
116463701,unclassified,False,False,33.663,"LINESTRING (132.2297827 34.5742966, 132.229831 34.574451, 132.2298652 34.5745915)",,,,,,
