osmid,oneway,lanes,highway,reversed,length,geometry,name,tunnel,ref,bridge
139129671,False,2,tertiary,False,78.92800000000001,"LINESTRING (139.9783617 36.3007765, 139.9783565 36.3009002, 139.9783316 36.3014859)",,,,
322980383,False,2,tertiary,True,89.165,"LINESTRING (139.9783617 36.3007765, 139.9785113 36.3007941, 139.9793463 36.3008921)",,,,
139139556,False,,unclassified,False,69.421,"LINESTRING (139.9793463 36.3008921, 139.9793577 36.3009512, 139.9794653 36.301509)",,,,
322980383,False,2,tertiary,False,89.165,"LINESTRING (139.9793463 36.3008921, 139.9785113 36.3007941, 139.9783617 36.3007765)",,,,
322980383,False,2,tertiary,True,102.094,"LINESTRING (139.9793463 36.3008921, 139.980343 36.3010049, 139.9804745 36.3010197)",,,,
139147284,False,,unclassified,False,72.261,"LINESTRING (139.9804745 36.3010197, 139.9804563 36.3010929, 139.9802634 36.3014599, 139.980218 36.3016327)",,,,
322980383,False,2,tertiary,False,102.094,"LINESTRING (139.9804745 36.3010197, 139.980343 36.3010049, 139.9793463 36.3008921)",,,,
322980383,False,2,tertiary,True,118.62400000000001,"LINESTRING (139.9804745 36.3010197, 139.9805637 36.3010302, 139.9817844 36.3011735)",,,,
322980383,False,2,tertiary,True,103.321,"LINESTRING (139.9817844 36.3011735, 139.9829245 36.3013119)",,,,
139126049,False,,unclassified,True,70.572,"LINESTRING (139.9817844 36.3011735, 139.9817749 36.3012282, 139.9816749 36.301802)",,,,
322980383,False,2,tertiary,False,118.62400000000001,"LINESTRING (139.9817844 36.3011735, 139.9805637 36.3010302, 139.9804745 36.3010197)",,,,
322980383,False,2,tertiary,False,103.321,"LINESTRING (139.9829245 36.3013119, 139.9817844 36.3011735)",,,,
322980383,False,2,tertiary,True,64.97,"LINESTRING (139.9829245 36.3013119, 139.9836436 36.3013863)",,,,
139130850,False,,residential,True,69.80300000000001,"LINESTRING (139.9829245 36.3013119, 139.9829171 36.3013612, 139.9828309 36.3019351)",,,,
139125865,True,,unclassified,False,76.145,"LINESTRING (139.9758766 36.3012874, 139.9760044 36.3019644)",,,,
139128721,False,,unclassified,True,47.904,"LINESTRING (139.9758766 36.3012874, 139.9764103 36.3013118)",,,,
139128721,False,,unclassified,False,46.404,"LINESTRING (139.9769278 36.3013265, 139.9764103 36.3013118)",,,,
139139016,False,,unclassified,True,67.331,"LINESTRING (139.9769278 36.3013265, 139.9776714 36.3014132)",,,,
139143427,False,,unclassified,False,145.454,"LINESTRING (139.9769278 36.3013265, 139.9770958 36.3020938, 139.9772098 36.3026147)",,,,
139133280,False,,tertiary,False,73.354,"LINESTRING (139.9836436 36.3013863, 139.9837264 36.3020426)",,,,
322980383,False,2,tertiary,False,64.97,"LINESTRING (139.9836436 36.3013863, 139.9829245 36.3013119)",,,,
322980383,False,2,tertiary,True,90.596,"LINESTRING (139.9836436 36.3013863, 139.9846446 36.3015004)",,,,
139131092,False,,tertiary,False,65.923,"LINESTRING (139.9783316 36.3014859, 139.9783144 36.3020786)",,,,
139129671,False,2,tertiary,True,78.92800000000001,"LINESTRING (139.9783316 36.3014859, 139.9783565 36.3009002, 139.9783617 36.3007765)",,,,
139139016,False,,unclassified,False,59.713,"LINESTRING (139.9783316 36.3014859, 139.9782573 36.301478, 139.9776714 36.3014132)",,,,
322980383,False,2,tertiary,False,90.596,"LINESTRING (139.9846446 36.3015004, 139.9836436 36.3013863)",,,,
139130124,False,,unclassified,False,53.056,"LINESTRING (139.9745767 36.3015573, 139.9739847 36.301551)",,,,
139133077,False,,unclassified,True,8.335,"LINESTRING (139.9745767 36.3015573, 139.9746426 36.3016102)",,,,
139126534,False,,unclassified,False,38.041,"LINESTRING (139.9739847 36.301551, 139.9735602 36.3015503)",,,,
139130124,False,,unclassified,True,53.056,"LINESTRING (139.9739847 36.301551, 139.9745767 36.3015573)",,,,
139126056,False,,residential,False,26.187,"LINESTRING (139.9735602 36.3015503, 139.9735616 36.3017858)",,,,
139126534,False,,unclassified,True,38.041,"LINESTRING (139.9735602 36.3015503, 139.9739847 36.301551)",,,,
139127420,False,,unclassified,True,35.763,"LINESTRING (139.980218 36.3016327, 139.9801411 36.3019483)",,,,
139129230,False,,unclassified,True,61.964,"LINESTRING (139.980218 36.3016327, 139.9801735 36.3016256, 139.9795397 36.3015245)",,,,
139134043,False,,unclassified,False,131.90800000000002,"LINESTRING (139.980218 36.3016327, 139.9802733 36.3016393, 139.9816145 36.301795, 139.9816749 36.301802)",,,,
139147284,False,,unclassified,True,72.261,"LINESTRING (139.980218 36.3016327, 139.9802634 36.3014599, 139.9804563 36.3010929, 139.9804745 36.3010197)",,,,
139126049,False,,unclassified,True,36.347,"LINESTRING (139.9816749 36.301802, 139.9816185 36.3021257)",,,,
139134006,False,,residential,True,104.645,"LINESTRING (139.9816749 36.301802, 139.9828309 36.3019351)",,,,
139126049,False,,unclassified,False,70.572,"LINESTRING (139.9816749 36.301802, 139.9817749 36.3012282, 139.9817844 36.3011735)",,,,
139134043,False,,unclassified,True,131.90800000000002,"LINESTRING (139.9816749 36.301802, 139.9816145 36.301795, 139.9802733 36.3016393, 139.980218 36.3016327)",,,,
139126545,False,,residential,True,35.503,"LINESTRING (139.9828309 36.3019351, 139.9832228 36.3019819)",,,,
139134006,False,,residential,False,104.645,"LINESTRING (139.9828309 36.3019351, 139.9816749 36.301802)",,,,
139130850,False,,residential,False,69.80300000000001,"LINESTRING (139.9828309 36.3019351, 139.9829171 36.3013612, 139.9829245 36.3013119)",,,,
139133077,False,,unclassified,False,53.543,"LINESTRING (139.9750657 36.3019502, 139.9746426 36.3016102)",,,,
653749633,False,2,tertiary,False,5.114,"LINESTRING (139.9750657 36.3019502, 139.9750468 36.3019936)",旧国道294号,,,
139126545,False,,residential,False,35.503,"LINESTRING (139.9832228 36.3019819, 139.9828309 36.3019351)",,,,
139136094,False,,residential,False,55.458,"LINESTRING (139.9832228 36.3019819, 139.9831333 36.3024754)",,,,
139126626,False,,residential,False,45.631,"LINESTRING (139.9832228 36.3019819, 139.9836599 36.3020346, 139.9837264 36.3020426)",,,,
139142381,False,,unclassified,False,45.483,"LINESTRING (139.9806194 36.3020062, 139.9805457 36.3024109)",,,,
139142381,False,,unclassified,True,90.513,"LINESTRING (139.9806194 36.3020062, 139.9815613 36.3021185, 139.9816185 36.3021257)",,,,
905793369,False,,residential,True,43.342,"LINESTRING (139.9806194 36.3020062, 139.9801981 36.3019552, 139.9801411 36.3019483)",,,,
139133280,False,,tertiary,True,73.354,"LINESTRING (139.9837264 36.3020426, 139.9836436 36.3013863)",,,,
139126626,False,,residential,True,45.631,"LINESTRING (139.9837264 36.3020426, 139.9836599 36.3020346, 139.9832228 36.3019819)",,,,
139133280,False,,tertiary,False,113.68700000000001,"LINESTRING (139.9837264 36.3020426, 139.9837643 36.3025457, 139.983789 36.3030637)",,,,
139148534,False,,residential,False,179.656,"LINESTRING (139.9837264 36.3020426, 139.9837933 36.3020503, 139.9844885 36.30213, 139.9844927 36.3026217, 139.9846485 36.3031094)",,,,
139127165,False,,tertiary,False,56.249,"LINESTRING (139.9783144 36.3020786, 139.9782986 36.3025843)",,,,
139131092,False,,tertiary,True,65.923,"LINESTRING (139.9783144 36.3020786, 139.9783316 36.3014859)",,,,
139133165,False,,unclassified,True,58.329,"LINESTRING (139.9783144 36.3020786, 139.9784016 36.3020816, 139.9789647 36.3021011)",,,,
139127772,False,,unclassified,False,12.979,"LINESTRING (139.9789647 36.3021011, 139.9791094 36.3021061)",,,,
139133165,False,,unclassified,False,58.329,"LINESTRING (139.9789647 36.3021011, 139.9784016 36.3020816, 139.9783144 36.3020786)",,,,
139139098,False,,unclassified,True,108.386,"LINESTRING (139.9789647 36.3021011, 139.9789799 36.301519, 139.9793945 36.3015213, 139.9794653 36.301509)",,,,
139127772,False,,unclassified,True,12.979,"LINESTRING (139.9791094 36.3021061, 139.9789647 36.3021011)",,,,
139128523,False,,unclassified,False,39.711,"LINESTRING (139.9791094 36.3021061, 139.9795525 36.3021112)",,,,
139137312,False,,unclassified,True,123.891,"LINESTRING (139.9791094 36.3021061, 139.9790936 36.3032202)",,,,
139128523,False,,unclassified,True,39.711,"LINESTRING (139.9795525 36.3021112, 139.9791094 36.3021061)",,,,
139127543,False,,unclassified,True,8.373,"LINESTRING (139.9795525 36.3021112, 139.9796131 36.3021126, 139.9796459 36.3021133)",,,,
139146711,False,,unclassified,False,69.736,"LINESTRING (139.9795525 36.3021112, 139.9796596 36.3024083, 139.9798652 36.3025702, 139.9799416 36.3026304)",,,,
139126049,False,,unclassified,False,36.347,"LINESTRING (139.9816185 36.3021257, 139.9816749 36.301802)",,,,
139126049,False,,unclassified,True,19.37,"LINESTRING (139.9816185 36.3021257, 139.9815884 36.3022982)",,,,
139142381,False,,unclassified,False,90.513,"LINESTRING (139.9816185 36.3021257, 139.9815613 36.3021185, 139.9806194 36.3020062)",,,,
139127420,False,,unclassified,False,26.482,"LINESTRING (139.9800842 36.302182, 139.9801411 36.3019483)",,,,
139127543,False,,unclassified,False,40.013,"LINESTRING (139.9800842 36.302182, 139.9800331 36.302174, 139.9796459 36.3021133)",,,,
139134382,False,,unclassified,True,51.742999999999995,"LINESTRING (139.9800842 36.302182, 139.9799948 36.3025413, 139.9799416 36.3026304)",,,,
139126049,False,,unclassified,False,19.37,"LINESTRING (139.9815884 36.3022982, 139.9816185 36.3021257)",,,,
139126049,False,,unclassified,True,25.646,"LINESTRING (139.9815884 36.3022982, 139.9815486 36.3025266)",,,,
139129055,False,,residential,True,139.837,"LINESTRING (139.9815884 36.3022982, 139.9821208 36.3023593, 139.9831333 36.3024754)",,,,
139126056,False,,residential,False,22.936,"LINESTRING (139.9735648 36.3023394, 139.9735715 36.3025456)",,,,
139126056,False,,residential,True,61.558,"LINESTRING (139.9735648 36.3023394, 139.9735616 36.3017858)",,,,
139142381,False,,unclassified,True,45.483,"LINESTRING (139.9805457 36.3024109, 139.9806194 36.3020062)",,,,
"[139127923, 139130389]",False,,unclassified,"[False, True]",136.63700000000003,"LINESTRING (139.9805457 36.3024109, 139.9804784 36.3028233, 139.9814183 36.3029298, 139.9814772 36.3029365)",,,,
139142186,False,,unclassified,False,90.78800000000001,"LINESTRING (139.9805457 36.3024109, 139.9814928 36.3025201, 139.9815486 36.3025266)",,,,
