osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed
160702011,residential,False,False,290.08700000000005,"LINESTRING (138.4096311 36.7474803, 138.4093744 36.7472274, 138.4093117 36.7471655, 138.4091469 36.7470593, 138.4089359 36.7469683, 138.4088161 36.7468503, 138.4087695 36.7467763, 138.4086727 36.7465035, 138.4086094 36.7464436, 138.4079543 36.7460401, 138.4078863 36.7459926, 138.4077573 36.7458955, 138.4076288 36.7457723, 138.4074215 36.7456475)",,,,
160702011,residential,False,True,164.59699999999998,"LINESTRING (138.4096311 36.7474803, 138.4098478 36.7476861, 138.4100064 36.7477629, 138.4102032 36.7478108, 138.4105274 36.7479976, 138.4107027 36.7480131, 138.411245 36.7479726)",,,,
164549316,secondary,False,False,171.173,"LINESTRING (138.4096311 36.7474803, 138.4098136 36.7473254, 138.4100597 36.7470529, 138.4100863 36.7470235, 138.4101848 36.7469145, 138.4108146 36.7462693)",2,478,湯田中停車場線,
164549316,secondary,False,True,142.71200000000002,"LINESTRING (138.4096311 36.7474803, 138.4091237 36.7478778, 138.4086728 36.7483096, 138.4085461 36.7484225)",2,478,湯田中停車場線,
164549316,secondary,False,False,52.124,"LINESTRING (138.411833 36.7445847, 138.4119314 36.7444969, 138.4121146 36.7443508, 138.4122648 36.7442724)",2,478,湯田中停車場線,
164549316,secondary,False,True,211.904,"LINESTRING (138.411833 36.7445847, 138.4117982 36.7446134, 138.4116367 36.744789, 138.4113958 36.745018, 138.4113368 36.7452781, 138.4110874 36.7458996, 138.4109227 36.7461542, 138.4108146 36.7462693)",2,478,湯田中停車場線,
164649118,unclassified,False,False,200.51999999999998,"LINESTRING (138.411833 36.7445847, 138.412112 36.7447411, 138.4127012 36.7450271, 138.4128397 36.745064, 138.4131676 36.745085, 138.413908 36.7451594)",,,,
604449999,residential,False,False,38.124,"LINESTRING (138.4153522 36.7415281, 138.4156529 36.741772)",,,,
160702059,unclassified,False,True,190.327,"LINESTRING (138.4153522 36.7415281, 138.4154485 36.7414699, 138.4161395 36.7412347, 138.4163752 36.7411539, 138.4165657 36.7411142, 138.4173076 36.7408509)",,,,
164549316,secondary,False,False,37.365,"LINESTRING (138.4153522 36.7415281, 138.4153533 36.7414903, 138.4153418 36.7414585, 138.4152886 36.7413904, 138.41522 36.741318, 138.4151796 36.7412898, 138.4151227 36.7412671)",2,478,湯田中停車場線,
164549316,secondary,False,True,124.82800000000002,"LINESTRING (138.4153522 36.7415281, 138.4152771 36.741596, 138.4151817 36.7416973, 138.4150691 36.7418334, 138.4149491 36.7420486, 138.4148831 36.7422623, 138.4148019 36.7424476, 138.4147439 36.742524)",2,478,湯田中停車場線,
164549316,secondary,False,True,37.364999999999995,"LINESTRING (138.4151227 36.7412671, 138.4151796 36.7412898, 138.41522 36.741318, 138.4152886 36.7413904, 138.4153418 36.7414585, 138.4153533 36.7414903, 138.4153522 36.7415281)",2,478,湯田中停車場線,
987089273,secondary,False,True,20.984,"LINESTRING (138.4151227 36.7412671, 138.4150421 36.7412413, 138.4149524 36.7412204, 138.4149007 36.7412047)",,478,湯田中停車場線,
987093304,unclassified,False,True,194.064,"LINESTRING (138.4151227 36.7412671, 138.4158486 36.7409268, 138.4161908 36.7408069, 138.4163467 36.7407307, 138.4164275 36.740652, 138.4169303 36.7403173)",,,,
162324065,unclassified,False,True,10.175,"LINESTRING (138.4148017 36.7412503, 138.4149007 36.7412047)",,,,
162324065,unclassified,False,False,130.75400000000002,"LINESTRING (138.4148017 36.7412503, 138.4143264 36.7412728, 138.413861 36.7413339, 138.4136897 36.7413958, 138.4135089 36.7414909, 138.4134107 36.7415396)",,,,
"[323410896, 164649022]",residential,False,False,180.496,"LINESTRING (138.4148017 36.7412503, 138.4147451 36.7413245, 138.4145619 36.741521, 138.4144366 36.7416769, 138.4143939 36.7417742, 138.4142668 36.7417913, 138.413769 36.7418349, 138.4136852 36.7418069, 138.4135404 36.7418892, 138.4133336 36.74166)",,,,
987089329,unclassified,False,False,15.048,"LINESTRING (138.4134107 36.7415396, 138.4133336 36.74166)",,,,
162324065,unclassified,False,True,130.75400000000002,"LINESTRING (138.4134107 36.7415396, 138.4135089 36.7414909, 138.4136897 36.7413958, 138.413861 36.7413339, 138.4143264 36.7412728, 138.4148017 36.7412503)",,,,
162355597,residential,False,True,160.099,"LINESTRING (138.4134107 36.7415396, 138.4133199 36.7415602, 138.4132021 36.7415838, 138.4129259 36.7416257, 138.4127099 36.7416666, 138.4123936 36.741691, 138.4120513 36.7417773, 138.4118662 36.7418676, 138.4117489 36.7419818)",,,,
987089329,unclassified,False,True,15.048,"LINESTRING (138.4133336 36.74166, 138.4134107 36.7415396)",,,,
"[323410896, 164649022]",residential,False,True,180.49599999999998,"LINESTRING (138.4133336 36.74166, 138.4135404 36.7418892, 138.4136852 36.7418069, 138.413769 36.7418349, 138.4142668 36.7417913, 138.4143939 36.7417742, 138.4144366 36.7416769, 138.4145619 36.741521, 138.4147451 36.7413245, 138.4148017 36.7412503)",,,,
987089330,unclassified,False,False,120.121,"LINESTRING (138.4133336 36.74166, 138.4132663 36.7417643, 138.4122714 36.7423042)",,,,
323410897,residential,False,True,49.213,"LINESTRING (138.4122714 36.7423042, 138.4119524 36.7419429)",,,,
323410900,residential,False,True,36.303,"LINESTRING (138.4122714 36.7423042, 138.4124973 36.7425759)",,,,
987089330,unclassified,False,False,79.609,"LINESTRING (138.4122714 36.7423042, 138.411564 36.7427415)",,,,
987089330,unclassified,False,True,120.121,"LINESTRING (138.4122714 36.7423042, 138.4132663 36.7417643, 138.4133336 36.74166)",,,,
162355595,unclassified,False,True,34.148,"LINESTRING (138.411564 36.7427415, 138.4116406 36.7430424)",,,,
987089330,unclassified,False,True,79.609,"LINESTRING (138.411564 36.7427415, 138.4122714 36.7423042)",,,,
162355595,unclassified,False,False,90.64500000000001,"LINESTRING (138.411564 36.7427415, 138.411566 36.7424233, 138.4115216 36.7423111, 138.4115495 36.742233, 138.4116759 36.7420867, 138.4117489 36.7419818)",,,,
162355596,unclassified,False,True,122.05499999999999,"LINESTRING (138.411564 36.7427415, 138.4109523 36.7428704, 138.4106136 36.7430089, 138.410302 36.7431486)",,,,
162355595,unclassified,False,True,9.694,"LINESTRING (138.4116829 36.7419125, 138.4117489 36.7419818)",,,,
987089333,unclassified,False,True,50.202,"LINESTRING (138.4116829 36.7419125, 138.4121337 36.7416417)",,,,
"[987089333, 160701758]",unclassified,False,False,221.17499999999998,"LINESTRING (138.4116829 36.7419125, 138.4110132 36.7422788, 138.4102354 36.742751, 138.4096645 36.7430694)",,,,30
162324065,unclassified,False,False,10.175,"LINESTRING (138.4149007 36.7412047, 138.4148017 36.7412503)",,,,
987089273,secondary,False,False,20.984,"LINESTRING (138.4149007 36.7412047, 138.4149524 36.7412204, 138.4150421 36.7412413, 138.4151227 36.7412671)",,478,湯田中停車場線,
160701541,tertiary,False,True,41.337,"LINESTRING (138.4147439 36.742524, 138.4150581 36.742693, 138.415095 36.7427548)",,,,
164549316,secondary,False,False,124.82799999999999,"LINESTRING (138.4147439 36.742524, 138.4148019 36.7424476, 138.4148831 36.7422623, 138.4149491 36.7420486, 138.4150691 36.7418334, 138.4151817 36.7416973, 138.4152771 36.741596, 138.4153522 36.7415281)",2,478,湯田中停車場線,
164549316,secondary,False,True,296.986,"LINESTRING (138.4147439 36.742524, 138.4145784 36.7426312, 138.4139781 36.7429456, 138.4134057 36.7432549, 138.4132886 36.7433351, 138.4131968 36.7434274, 138.4130809 36.7435461, 138.4128986 36.7437327, 138.412661 36.743976, 138.4122648 36.7442724)",2,478,湯田中停車場線,
160701541,tertiary,False,False,21.563,"LINESTRING (138.4150742 36.7429466, 138.415101 36.7428305, 138.415095 36.7427548)",,,,
160701541,tertiary,False,True,267.996,"LINESTRING (138.4150742 36.7429466, 138.4145056 36.7438278, 138.4142588 36.7442491, 138.414008 36.7448997, 138.413908 36.7451594)",,,,
"[164554856, 164554875]",residential,False,False,400.079,"LINESTRING (138.4150742 36.7429466, 138.4163237 36.7434527, 138.4164218 36.7432697, 138.4163708 36.7431425, 138.4164695 36.7430958, 138.4167304 36.7429864, 138.4170254 36.742917, 138.4170266 36.7428824, 138.4168291 36.7425965, 138.4170213 36.7425182, 138.4171168 36.7424478, 138.417251 36.7423688, 138.4174106 36.7423285, 138.417585 36.742263, 138.4176748 36.7422021, 138.4177633 36.7421641, 138.4178501 36.7421419, 138.4181762 36.7421356)",,,,
160701541,tertiary,False,True,34.152,"LINESTRING (138.413908 36.7451594, 138.4138765 36.7454655)",,,,
160701541,tertiary,False,False,267.996,"LINESTRING (138.413908 36.7451594, 138.414008 36.7448997, 138.4142588 36.7442491, 138.4145056 36.7438278, 138.4150742 36.7429466)",,,,
164649118,unclassified,False,True,200.51999999999998,"LINESTRING (138.413908 36.7451594, 138.4131676 36.745085, 138.4128397 36.745064, 138.4127012 36.7450271, 138.412112 36.7447411, 138.411833 36.7445847)",,,,
160701758,unclassified,False,False,62.933,"LINESTRING (138.4094899 36.74317, 138.4089128 36.7434963)",,,,30
160701758,unclassified,False,True,19.162,"LINESTRING (138.4094899 36.74317, 138.4096645 36.7430694)",,,,30
162324069,residential,False,False,98.69200000000001,"LINESTRING (138.4094899 36.74317, 138.409345 36.743024, 138.4091282 36.7428431, 138.4090421 36.7428023, 138.4088318 36.7428868, 138.408636 36.7429781)",,,,
86205446,tertiary,False,False,40.749,"LINESTRING (138.4071264 36.744337, 138.4071887 36.7444638, 138.4072185 36.744595, 138.4072312 36.7446913)",2,,,
160701758,unclassified,False,True,61.74,"LINESTRING (138.4071264 36.744337, 138.4071641 36.7443146, 138.4071935 36.7442972, 138.407689 36.7440129)",,,,30
987089333,unclassified,False,False,214.14,"LINESTRING (138.4142469 36.7407252, 138.4139499 36.7408672, 138.4128505 36.7413393, 138.4121337 36.7416417)",,,,
160702011,residential,False,False,35.632000000000005,"LINESTRING (138.4074215 36.7456475, 138.4073076 36.7455774, 138.4071813 36.7455556, 138.4070569 36.7455348)",,,,
160702011,residential,False,True,290.087,"LINESTRING (138.4074215 36.7456475, 138.4076288 36.7457723, 138.4077573 36.7458955, 138.4078863 36.7459926, 138.4079543 36.7460401, 138.4086094 36.7464436, 138.4086727 36.7465035, 138.4087695 36.7467763, 138.4088161 36.7468503, 138.4089359 36.7469683, 138.4091469 36.7470593, 138.4093117 36.7471655, 138.4093744 36.7472274, 138.4096311 36.7474803)",,,,
160701541,tertiary,False,False,225.58999999999997,"LINESTRING (138.4138797 36.7474736, 138.413776 36.7470302, 138.4137032 36.7467062, 138.41372 36.7465724, 138.4138308 36.7457886, 138.4138765 36.7454655)",,,,
160702011,residential,False,False,185.96300000000002,"LINESTRING (138.4138797 36.7474736, 138.4135346 36.7475589, 138.4132449 36.7476535, 138.412907 36.747834, 138.4127197 36.7478906, 138.4126226 36.74792, 138.4119287 36.7480109)",,,,
160702011,residential,False,False,61.09,"LINESTRING (138.4119287 36.7480109, 138.411683 36.7479895, 138.411245 36.7479726)",,,,
160702011,residential,False,True,185.963,"LINESTRING (138.4119287 36.7480109, 138.4126226 36.74792, 138.4127197 36.7478906, 138.412907 36.747834, 138.4132449 36.7476535, 138.4135346 36.7475589, 138.4138797 36.7474736)",,,,
164650935,unclassified,False,True,113.747,"LINESTRING (138.4119287 36.7480109, 138.4118552 36.7485727, 138.4118286 36.7487472, 138.4117899 36.7489218, 138.411769 36.7490254)",,,,
160702011,residential,False,False,300.531,"LINESTRING (138.4181762 36.7421356, 138.41803 36.742478, 138.4180045 36.7429524, 138.4179079 36.7431329, 138.4176813 36.7440298, 138.4176759 36.7442706, 138.417732 36.7447823)",,,,
