osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,tunnel,access
75502414,,25,,primary,False,False,72.526,"LINESTRING (136.4514007 36.4053583, 136.4515125 36.4047123)",,,
75502414,,25,,primary,False,True,66.462,"LINESTRING (136.4514007 36.4053583, 136.4512078 36.4057182, 136.451142 36.40581, 136.45108 36.4058964)",,,
193074319,,,,unclassified,False,True,57.602,"LINESTRING (136.4514007 36.4053583, 136.4515776 36.4053975, 136.4520377 36.4054033)",,,
75502414,,25,,primary,False,False,176.226,"LINESTRING (136.451662 36.4036132, 136.4517818 36.4020313)",,,
193068324,,,,unclassified,False,False,47.31,"LINESTRING (136.451662 36.4036132, 136.4511338 36.4035961)",,,
193074222,,,,tertiary,False,True,47.433,"LINESTRING (136.451662 36.4036132, 136.4521918 36.4036249)",,,
75502414,,25,,primary,False,True,122.946,"LINESTRING (136.451662 36.4036132, 136.4515793 36.4042446, 136.4515125 36.4047123)",,,
75502414,,25,,primary,False,False,106.113,"LINESTRING (136.4517818 36.4020313, 136.4518331 36.4010779)",,,
75502414,,25,,primary,False,True,176.226,"LINESTRING (136.4517818 36.4020313, 136.451662 36.4036132)",,,
116688405,,,,tertiary,False,False,69.511,"LINESTRING (136.4517818 36.4020313, 136.451627 36.4020992, 136.4510267 36.402091)",,,
116688405,,,,tertiary,False,True,63.481,"LINESTRING (136.4487645 36.4020483, 136.4494735 36.4020648)",,,
116688406,,4,小松鶴来線,primary,False,False,195.309,"LINESTRING (136.4487645 36.4020483, 136.4488015 36.4002921)",,,
193064391,,4,小松鶴来線,primary,False,True,161.466,"LINESTRING (136.4487645 36.4020483, 136.4487128 36.4034998)",,,
193070204,,,,unclassified,False,True,66.799,"LINESTRING (136.4487645 36.4020483, 136.4480183 36.4020615)",,,
192574039,,,,tertiary,False,True,82.059,"LINESTRING (136.444847 36.4007964, 136.4444124 36.4001466)",,,
193078841,,,,tertiary,False,False,71.392,"LINESTRING (136.444847 36.4007964, 136.4441055 36.4010331)",,,
193078841,,,,tertiary,False,True,80.353,"LINESTRING (136.444847 36.4007964, 136.4456683 36.4005045)",,,
193075781,,,,unclassified,False,False,165.776,"LINESTRING (136.444847 36.4007964, 136.4451754 36.401751, 136.4453461 36.4022321)",,,
193069245,,,,unclassified,False,True,159.147,"LINESTRING (136.449328 36.404962, 136.4494252 36.4035329)",,,
193075217,,,,unclassified,False,True,31.993,"LINESTRING (136.449328 36.404962, 136.4489709 36.4049486)",,,
193075372,,,,unclassified,False,True,70.749,"LINESTRING (136.449328 36.404962, 136.4501184 36.404974)",,,
724745342,,,,unclassified,False,True,58.231,"LINESTRING (136.449328 36.404962, 136.449303 36.4054853)",,,
75502414,,25,,primary,False,False,67.329,"LINESTRING (136.4518656 36.4004682, 136.4518661 36.3998627)",,,
75502414,,25,,primary,False,True,67.858,"LINESTRING (136.4518656 36.4004682, 136.4518331 36.4010779)",,,
"[840832698, 193073021]",,,,unclassified,False,False,59.979,"LINESTRING (136.4518656 36.4004682, 136.4517481 36.4004592, 136.4512011 36.4003988)",,,
192574406,,,,tertiary,False,True,144.733,"LINESTRING (136.4528089 36.4057482, 136.4528624 36.4070491)",,,
547937132,,360,国道360号,trunk,False,False,43.613,"LINESTRING (136.4528089 36.4057482, 136.4523243 36.4057897)",,,
547937132,,360,国道360号,trunk,False,True,24.374,"LINESTRING (136.4528089 36.4057482, 136.4530803 36.4057299)",,,
193068316,,,,tertiary,False,True,43.318999999999996,"LINESTRING (136.4528089 36.4057482, 136.4528036 36.405661, 136.4527849 36.4053591)",,,
192575863,,,,residential,False,False,84.06,"LINESTRING (136.4507395 36.4003595, 136.4507894 36.3996046)",,,
193068247,,,,unclassified,False,False,41.544,"LINESTRING (136.4507395 36.4003595, 136.4512011 36.4003988)",,,
193068247,,,,unclassified,False,True,42.628,"LINESTRING (136.4507395 36.4003595, 136.4502649 36.4003272)",,,
192575863,,,,residential,False,True,84.06,"LINESTRING (136.4507894 36.3996046, 136.4507395 36.4003595)",,,
193076416,,,,tertiary,False,True,13.737,"LINESTRING (136.4507894 36.3996046, 136.450636 36.3996005)",,,
193076416,,,,tertiary,False,False,40.747,"LINESTRING (136.4507894 36.3996046, 136.4509324 36.3996087, 136.4510658 36.3996343, 136.4512309 36.3996811)",,,
192576034,,,,residential,False,False,108.206,"LINESTRING (136.4468236 36.4016412, 136.4468046 36.4006682)",,,
193068791,,,,unclassified,False,False,25.368,"LINESTRING (136.4468236 36.4016412, 136.4465445 36.401681)",,,
193068791,,,,unclassified,False,True,41.761,"LINESTRING (136.4468236 36.4016412, 136.4472898 36.4016255)",,,
192576034,,,,residential,False,True,108.206,"LINESTRING (136.4468046 36.4006682, 136.4468236 36.4016412)",,,
193077366,,,,unclassified,False,False,30.014,"LINESTRING (136.4468046 36.4006682, 136.446475 36.400718)",,,
193077366,,,,unclassified,False,True,52.27,"LINESTRING (136.4468046 36.4006682, 136.446877 36.400653, 136.447031 36.400625, 136.4473688 36.4005473)",,,
193068281,,,,unclassified,False,True,75.327,"LINESTRING (136.4475107 36.3987998, 136.4467184 36.3990283)",,,
193074943,,,,unclassified,False,False,48.912,"LINESTRING (136.4475107 36.3987998, 136.4476384 36.3992275)",,,
193076723,,,,unclassified,False,True,18.731,"LINESTRING (136.4452729 36.3991149, 136.4453372 36.3992752)",,,
1136160114,,,,residential,False,True,71.542,"LINESTRING (136.4452729 36.3991149, 136.4445713 36.3994232)",,,
193068281,,,,unclassified,False,False,75.327,"LINESTRING (136.4467184 36.3990283, 136.4475107 36.3987998)",,,
193069923,,,,unclassified,False,False,51.793,"LINESTRING (136.4467184 36.3990283, 136.4461528 36.3991268)",,,
193070429,,,,unclassified,False,False,43.557,"LINESTRING (136.4467184 36.3990283, 136.4468678 36.3994011)",,,
193072889,,,,unclassified,False,False,108.428,"LINESTRING (136.4529825 36.3989356, 136.4530584 36.3999088)",,,
193069205,,,,unclassified,False,True,47.661,"LINESTRING (136.4461528 36.3991268, 136.4463164 36.3995347)",,,
193069923,,,,unclassified,False,True,51.793,"LINESTRING (136.4461528 36.3991268, 136.4467184 36.3990283)",,,
193070666,,,,unclassified,False,False,40.511,"LINESTRING (136.4461528 36.3991268, 136.4457113 36.3992071)",,,
193069362,,,,unclassified,False,False,43.549,"LINESTRING (136.4476384 36.3992275, 136.4477779 36.3996027)",,,
193074262,,,,unclassified,False,True,71.62,"LINESTRING (136.4476384 36.3992275, 136.4468678 36.3994011)",,,
193074943,,,,unclassified,False,True,48.912,"LINESTRING (136.4476384 36.3992275, 136.4475107 36.3987998)",,,
193068067,,,,unclassified,False,True,45.415,"LINESTRING (136.4453372 36.3992752, 136.4454427 36.3996747)",,,
193070666,,,,unclassified,False,True,34.328,"LINESTRING (136.4453372 36.3992752, 136.4457113 36.3992071)",,,
193076723,,,,unclassified,False,False,18.731,"LINESTRING (136.4453372 36.3992752, 136.4452729 36.3991149)",,,
116688406,,4,小松鶴来線,primary,False,True,31.67,"LINESTRING (136.4488594 36.3994935, 136.4488116 36.3997757)",,,
193074910,,,,unclassified,False,False,55.111000000000004,"LINESTRING (136.4488594 36.3994935, 136.4485716 36.3995317, 136.4482587 36.3995996)",,,
193069142,,,,unclassified,False,False,51.538,"LINESTRING (136.4468678 36.3994011, 136.4463164 36.3995347)",,,
193070429,,,,unclassified,False,True,43.557,"LINESTRING (136.4468678 36.3994011, 136.4467184 36.3990283)",,,
193073173,,,,unclassified,False,True,43.607,"LINESTRING (136.4468678 36.3994011, 136.4470275 36.3997716)",,,
193074262,,,,unclassified,False,False,71.62,"LINESTRING (136.4468678 36.3994011, 136.4476384 36.3992275)",,,
193069897,,,,tertiary,False,False,17.665,"LINESTRING (136.4500898 36.3996312, 136.450287 36.3996245)",,,
193078841,,,,tertiary,False,False,46.685,"LINESTRING (136.4500898 36.3996312, 136.449571 36.3996748)",,,
193068211,,,,unclassified,False,False,39.137,"LINESTRING (136.448195 36.399497, 136.4477779 36.3996027)",,,
193070483,,,,unclassified,False,False,12.754,"LINESTRING (136.448195 36.399497, 136.4482587 36.3995996)",,,
193070483,,,,unclassified,False,True,12.754,"LINESTRING (136.4482587 36.3995996, 136.448195 36.399497)",,,
193076089,,,,unclassified,False,False,31.176,"LINESTRING (136.4482587 36.3995996, 136.4483101 36.3998769)",,,
193074910,,,,unclassified,False,True,55.111000000000004,"LINESTRING (136.4482587 36.3995996, 136.4485716 36.3995317, 136.4488594 36.3994935)",,,
193068211,,,,unclassified,False,True,39.137,"LINESTRING (136.4477779 36.3996027, 136.448195 36.399497)",,,
193069362,,,,unclassified,False,True,43.549,"LINESTRING (136.4477779 36.3996027, 136.4476384 36.3992275)",,,
193070753,,,,unclassified,False,True,47.306,"LINESTRING (136.4477779 36.3996027, 136.4479428 36.4000069)",,,
193076391,,,,unclassified,False,False,69.738,"LINESTRING (136.4477779 36.3996027, 136.4470275 36.3997716)",,,
193068512,,,,unclassified,False,True,80.047,"LINESTRING (136.4463164 36.3995347, 136.4454618 36.399747)",,,
193069142,,,,unclassified,False,True,51.538,"LINESTRING (136.4463164 36.3995347, 136.4468678 36.3994011)",,,
193069205,,,,unclassified,False,False,47.661,"LINESTRING (136.4463164 36.3995347, 136.4461528 36.3991268)",,,
1136160120,,,,residential,False,True,41.554,"LINESTRING (136.4463164 36.3995347, 136.446458 36.3998906)",,,
193068584,,,,tertiary,False,False,31.35,"LINESTRING (136.450287 36.3996245, 136.450636 36.3996005)",,,
193069897,,,,tertiary,False,True,17.665,"LINESTRING (136.450287 36.3996245, 136.4500898 36.3996312)",,,
193073230,,,,unclassified,False,True,78.162,"LINESTRING (136.450287 36.3996245, 136.4502649 36.4003272)",,,
193068584,,,,tertiary,False,True,31.35,"LINESTRING (136.450636 36.3996005, 136.450287 36.3996245)",,,
193076416,,,,tertiary,False,False,13.737,"LINESTRING (136.450636 36.3996005, 136.4507894 36.3996046)",,,
193078841,,,,tertiary,False,False,68.887,"LINESTRING (136.449571 36.3996748, 136.4488116 36.3997757)",,,
193078841,,,,tertiary,False,True,46.685,"LINESTRING (136.449571 36.3996748, 136.4500898 36.3996312)",,,
"[193070712, 193077215]",,,,unclassified,False,"[False, True]",66.21000000000001,"LINESTRING (136.449571 36.3996748, 136.4495522 36.4002074, 136.44955 36.40027)",,,
193069172,,,,tertiary,False,False,60.33,"LINESTRING (136.4512309 36.3996811, 136.4518661 36.3998627)",,,
193072551,,,,unclassified,False,False,79.849,"LINESTRING (136.4512309 36.3996811, 136.4512011 36.4003988)",,,
193076416,,,,tertiary,False,True,40.747,"LINESTRING (136.4512309 36.3996811, 136.4510658 36.3996343, 136.4509324 36.3996087, 136.4507894 36.3996046)",,,
193073173,,,,unclassified,False,False,43.607,"LINESTRING (136.4470275 36.3997716, 136.4468678 36.3994011)",,,
193073430,,,,unclassified,False,True,49.531,"LINESTRING (136.4470275 36.3997716, 136.4471983 36.4001953)",,,
193076391,,,,unclassified,False,True,69.738,"LINESTRING (136.4470275 36.3997716, 136.4477779 36.3996027)",,,
193068067,,,,unclassified,False,False,8.219,"LINESTRING (136.4454618 36.399747, 136.4454427 36.3996747)",,,
193068512,,,,unclassified,False,False,80.047,"LINESTRING (136.4454618 36.399747, 136.4463164 36.3995347)",,,
193070441,,,,unclassified,False,True,86.234,"LINESTRING (136.4454618 36.399747, 136.4456683 36.4005045)",,,
116688406,,4,小松鶴来線,primary,False,False,31.67,"LINESTRING (136.4488116 36.3997757, 136.4488594 36.3994935)",,,
116688406,,4,小松鶴来線,primary,False,True,57.428,"LINESTRING (136.4488116 36.3997757, 136.4488015 36.4002921)",,,
193078841,,,,tertiary,False,False,46.274,"LINESTRING (136.4488116 36.3997757, 136.4483101 36.3998769)",,,
193078841,,,,tertiary,False,True,68.887,"LINESTRING (136.4488116 36.3997757, 136.449571 36.3996748)",,,
193076089,,,,unclassified,False,True,31.176,"LINESTRING (136.4483101 36.3998769, 136.4482587 36.3995996)",,,
193078841,,,,tertiary,False,False,35.911,"LINESTRING (136.4483101 36.3998769, 136.4479428 36.4000069)",,,
193078841,,,,tertiary,False,True,46.274,"LINESTRING (136.4483101 36.3998769, 136.4488116 36.3997757)",,,
193072889,,,,unclassified,False,True,108.428,"LINESTRING (136.4530584 36.3999088, 136.4529825 36.3989356)",,,
75502414,,25,,primary,False,False,85.74600000000001,"LINESTRING (136.4530584 36.3999088, 136.453506 36.3999071, 136.4540118 36.3998518)",,,
75502414,,25,,primary,False,True,42.943,"LINESTRING (136.4530584 36.3999088, 136.4526884 36.3999051, 136.4525788 36.3999001)",,,
193070753,,,,unclassified,False,False,47.306,"LINESTRING (136.4479428 36.4000069, 136.4477779 36.3996027)",,,
193078841,,,,tertiary,False,False,69.848,"LINESTRING (136.4479428 36.4000069, 136.4471983 36.4001953)",,,
193078841,,,,tertiary,False,True,35.911,"LINESTRING (136.4479428 36.4000069, 136.4483101 36.3998769)",,,
193077382,,,,unclassified,False,True,42.623000000000005,"LINESTRING (136.4479428 36.4000069, 136.4480286 36.400235, 136.4480721 36.4003757)",,,
193073430,,,,unclassified,False,False,49.531,"LINESTRING (136.4471983 36.4001953, 136.4470275 36.3997716)",,,
193078841,,,,tertiary,False,True,69.848,"LINESTRING (136.4471983 36.4001953, 136.4479428 36.4000069)",,,
193074382,,,,unclassified,False,True,42.029,"LINESTRING (136.4471983 36.4001953, 136.4473347 36.4004638, 136.4473688 36.4005473)",,,
193078841,,,,tertiary,False,False,141.239,"LINESTRING (136.4471983 36.4001953, 136.4469996 36.4002426, 136.4463858 36.400377, 136.4456683 36.4005045)",,,
75221007,,,,tertiary,False,False,39.394,"LINESTRING (136.4540891 36.400213, 136.4541182 36.4005665)",,,
75221007,,,,tertiary,False,True,40.755,"LINESTRING (136.4540891 36.400213, 136.4540118 36.3998518)",,,
193074036,,,,unclassified,False,False,64.316,"LINESTRING (136.44955 36.40027, 136.4498123 36.4002846, 136.4502649 36.4003272)",,,
"[840832699, 193075358]",,,,unclassified,False,False,67.05,"LINESTRING (136.44955 36.40027, 136.449027 36.400291, 136.4488837 36.4002917, 136.4488015 36.4002921)",,,
"[193070712, 193077215]",,,,unclassified,False,"[False, True]",66.21000000000001,"LINESTRING (136.44955 36.40027, 136.4495522 36.4002074, 136.449571 36.3996748)",,,
193077215,,,,unclassified,False,True,199.69099999999997,"LINESTRING (136.44955 36.40027, 136.4495312 36.400721, 136.4495016 36.4013828, 136.4494735 36.4020648)",,,
116688406,,4,小松鶴来線,primary,False,False,57.428,"LINESTRING (136.4488015 36.4002921, 136.4488116 36.3997757)",,,
116688406,,4,小松鶴来線,primary,False,True,195.309,"LINESTRING (136.4488015 36.4002921, 136.4487645 36.4020483)",,,
193076196,,,,unclassified,False,False,65.957,"LINESTRING (136.4488015 36.4002921, 136.4485528 36.400314, 136.4480721 36.4003757)",,,
"[840832699, 193075358]",,,,unclassified,False,True,67.05,"LINESTRING (136.4488015 36.4002921, 136.4488837 36.4002917, 136.449027 36.400291, 136.44955 36.40027)",,,
193068247,,,,unclassified,False,False,42.628,"LINESTRING (136.4502649 36.4003272, 136.4507395 36.4003595)",,,
193073230,,,,unclassified,False,False,78.162,"LINESTRING (136.4502649 36.4003272, 136.450287 36.3996245)",,,
193074036,,,,unclassified,False,True,64.316,"LINESTRING (136.4502649 36.4003272, 136.4498123 36.4002846, 136.44955 36.40027)",,,
193078374,,,,unclassified,False,True,196.123,"LINESTRING (136.4502649 36.4003272, 136.450256 36.4004896, 136.4502413 36.4009634, 136.4502334 36.4011994, 136.4502196 36.4020905)",,,
193075580,,,,unclassified,False,False,65.788,"LINESTRING (136.4480721 36.4003757, 136.4479955 36.4003985, 136.4473688 36.4005473)",,,
193075670,,,,unclassified,False,True,187.615,"LINESTRING (136.4480721 36.4003757, 136.448088 36.400839, 136.4480183 36.4020615)",,,
193076196,,,,unclassified,False,True,65.957,"LINESTRING (136.4480721 36.4003757, 136.4485528 36.400314, 136.4488015 36.4002921)",,,
193077382,,,,unclassified,False,False,42.623000000000005,"LINESTRING (136.4480721 36.4003757, 136.4480286 36.400235, 136.4479428 36.4000069)",,,
193068247,,,,unclassified,False,True,41.544,"LINESTRING (136.4512011 36.4003988, 136.4507395 36.4003595)",,,
193072551,,,,unclassified,False,True,79.849,"LINESTRING (136.4512011 36.4003988, 136.4512309 36.3996811)",,,
193079071,,,,unclassified,False,True,188.825,"LINESTRING (136.4512011 36.4003988, 136.4510512 36.4017512, 136.4510267 36.402091)",,,
"[840832698, 193073021]",,,,unclassified,False,True,59.979,"LINESTRING (136.4512011 36.4003988, 136.4517481 36.4004592, 136.4518656 36.4004682)",,,
193070441,,,,unclassified,False,False,86.234,"LINESTRING (136.4456683 36.4005045, 136.4454618 36.399747)",,,
193073355,,,,unclassified,False,True,32.731,"LINESTRING (136.4456683 36.4005045, 136.4457462 36.4007921)",,,
193078841,,,,tertiary,False,False,80.353,"LINESTRING (136.4456683 36.4005045, 136.444847 36.4007964)",,,
193078841,,,,tertiary,False,True,141.239,"LINESTRING (136.4456683 36.4005045, 136.4463858 36.400377, 136.4469996 36.4002426, 136.4471983 36.4001953)",,,
193074263,,,,unclassified,False,True,120.859,"LINESTRING (136.4473688 36.4005473, 136.447412 36.400726, 136.4472898 36.4016255)",,,
193074382,,,,unclassified,False,False,42.029,"LINESTRING (136.4473688 36.4005473, 136.4473347 36.4004638, 136.4471983 36.4001953)",,,
193075580,,,,unclassified,False,True,65.788,"LINESTRING (136.4473688 36.4005473, 136.4479955 36.4003985, 136.4480721 36.4003757)",,,
193077366,,,,unclassified,False,False,52.27,"LINESTRING (136.4473688 36.4005473, 136.447031 36.400625, 136.446877 36.400653, 136.4468046 36.4006682)",,,
75221007,,,,tertiary,False,False,48.926,"LINESTRING (136.4541182 36.4005665, 136.4541531 36.4010056)",,,
75221007,,,,tertiary,False,True,39.394,"LINESTRING (136.4541182 36.4005665, 136.4540891 36.400213)",,,
193068972,,,,unclassified,False,False,65.745,"LINESTRING (136.446475 36.400718, 136.4457462 36.4007921)",,,
193072848,,,,unclassified,False,False,107.261,"LINESTRING (136.446475 36.400718, 136.4465445 36.401681)",,,
193077366,,,,unclassified,False,True,30.014,"LINESTRING (136.446475 36.400718, 136.4468046 36.4006682)",,,
193068972,,,,unclassified,False,True,65.745,"LINESTRING (136.4457462 36.4007921, 136.446475 36.400718)",,,
193073355,,,,unclassified,False,False,32.731,"LINESTRING (136.4457462 36.4007921, 136.4456683 36.4005045)",,,
193076554,,,,unclassified,False,False,116.602,"LINESTRING (136.4457462 36.4007921, 136.4458416 36.401317, 136.4459488 36.4018279)",,,
193069004,,,,unclassified,False,False,158.525,"LINESTRING (136.4441055 36.4010331, 136.4446024 36.4024015)",,,
193078841,,,,tertiary,False,True,71.392,"LINESTRING (136.4441055 36.4010331, 136.444847 36.4007964)",,,
193068495,,,,unclassified,False,False,45.682,"LINESTRING (136.4472898 36.4016255, 136.4472616 36.4020357)",,,
193068791,,,,unclassified,False,False,41.761,"LINESTRING (136.4472898 36.4016255, 136.4468236 36.4016412)",,,
193074263,,,,unclassified,False,False,120.859,"LINESTRING (136.4472898 36.4016255, 136.447412 36.400726, 136.4473688 36.4005473)",,,
193068791,,,,unclassified,False,True,25.368,"LINESTRING (136.4465445 36.401681, 136.4468236 36.4016412)",,,
193072848,,,,unclassified,False,True,107.261,"LINESTRING (136.4465445 36.401681, 136.446475 36.400718)",,,
193075486,,,,unclassified,False,False,64.149,"LINESTRING (136.4465445 36.401681, 136.4465598 36.4017606, 136.4459488 36.4018279)",,,
193069057,,,,unclassified,False,False,26.472,"LINESTRING (136.4459488 36.4018279, 136.4459816 36.4020645)",,,
193075486,,,,unclassified,False,True,64.149,"LINESTRING (136.4459488 36.4018279, 136.4465598 36.4017606, 136.4465445 36.401681)",,,
193076554,,,,unclassified,False,True,116.602,"LINESTRING (136.4459488 36.4018279, 136.4458416 36.401317, 136.4457462 36.4007921)",,,
193068495,,,,unclassified,False,True,45.682,"LINESTRING (136.4472616 36.4020357, 136.4472898 36.4016255)",,,
193069280,,,,unclassified,False,True,53.491,"LINESTRING (136.4472616 36.4020357, 136.4472355 36.4025163)",,,
193070468,,,,unclassified,False,True,67.784,"LINESTRING (136.4472616 36.4020357, 136.4480183 36.4020615)",,,
193070204,,,,unclassified,False,False,66.799,"LINESTRING (136.4480183 36.4020615, 136.4487645 36.4020483)",,,
193070468,,,,unclassified,False,False,67.784,"LINESTRING (136.4480183 36.4020615, 136.4472616 36.4020357)",,,
193073677,,,,unclassified,False,False,158.941,"LINESTRING (136.4480183 36.4020615, 136.447946 36.4034897)",,,
193075670,,,,unclassified,False,False,187.615,"LINESTRING (136.4480183 36.4020615, 136.448088 36.400839, 136.4480721 36.4003757)",,,
116688405,,,,tertiary,False,False,66.835,"LINESTRING (136.4502196 36.4020905, 136.4494735 36.4020648)",,,
116688405,,,,tertiary,False,True,72.234,"LINESTRING (136.4502196 36.4020905, 136.4510267 36.402091)",,,
193076496,,,,unclassified,False,False,162.993,"LINESTRING (136.4502196 36.4020905, 136.4501731 36.4028383, 136.4501591 36.4032051, 136.4501551 36.4035552)",,,
193078374,,,,unclassified,False,False,196.123,"LINESTRING (136.4502196 36.4020905, 136.4502334 36.4011994, 136.4502413 36.4009634, 136.450256 36.4004896, 136.4502649 36.4003272)",,,
193069057,,,,unclassified,False,True,26.472,"LINESTRING (136.4459816 36.4020645, 136.4459488 36.4018279)",,,
193069734,,,,unclassified,False,True,59.851,"LINESTRING (136.4459816 36.4020645, 136.4453461 36.4022321)",,,
193073030,,,,unclassified,False,False,58.027,"LINESTRING (136.4459816 36.4020645, 136.4460978 36.4025779)",,,
116688405,,,,tertiary,False,False,72.234,"LINESTRING (136.4510267 36.402091, 136.4502196 36.4020905)",,,
116688405,,,,tertiary,False,True,69.511,"LINESTRING (136.4510267 36.402091, 136.451627 36.4020992, 136.4517818 36.4020313)",,,
193077364,,,,unclassified,False,False,167.723,"LINESTRING (136.4510267 36.402091, 136.4510647 36.4027789, 136.4510719 36.403108, 136.4511338 36.4035961)",,,
193079071,,,,unclassified,False,False,188.825,"LINESTRING (136.4510267 36.402091, 136.4510512 36.4017512, 136.4512011 36.4003988)",,,
193069734,,,,unclassified,False,False,59.851,"LINESTRING (136.4453461 36.4022321, 136.4459816 36.4020645)",,,
193076961,,,,unclassified,False,False,69.173,"LINESTRING (136.4453461 36.4022321, 136.4446024 36.4024015)",,,
193075781,,,,unclassified,False,True,165.776,"LINESTRING (136.4453461 36.4022321, 136.4451754 36.401751, 136.444847 36.4007964)",,,
193078891,,,,unclassified,False,True,163.546,"LINESTRING (136.4453461 36.4022321, 136.445644 36.4030694, 136.4456676 36.4032186, 136.445602 36.4033428, 136.4456344 36.4034489, 136.445705 36.4036461)",,,
193069004,,,,unclassified,False,True,158.525,"LINESTRING (136.4446024 36.4024015, 136.4441055 36.4010331)",,,
193076961,,,,unclassified,False,True,69.173,"LINESTRING (136.4446024 36.4024015, 136.4453461 36.4022321)",,,
193077103,,,,unclassified,False,False,159.89499999999998,"LINESTRING (136.4446024 36.4024015, 136.4447459 36.4028216, 136.4448966 36.4032584, 136.4451137 36.4037788)",,,
193069119,,,,unclassified,False,True,57.947,"LINESTRING (136.4472355 36.4025163, 136.4465884 36.4025339)",,,
193069280,,,,unclassified,False,False,53.491,"LINESTRING (136.4472355 36.4025163, 136.4472616 36.4020357)",,,
193073998,,,,unclassified,False,True,104.482,"LINESTRING (136.4472355 36.4025163, 136.4471874 36.4033015, 136.4471812 36.4034549)",,,
193068209,,,,unclassified,False,True,44.179,"LINESTRING (136.4465884 36.4025339, 136.4460978 36.4025779)",,,
193069119,,,,unclassified,False,False,57.947,"LINESTRING (136.4465884 36.4025339, 136.4472355 36.4025163)",,,
193069152,,,,unclassified,False,False,107.656,"LINESTRING (136.4465884 36.4025339, 136.4466206 36.4030333, 136.446621 36.4035014)",,,
193068209,,,,unclassified,False,False,44.179,"LINESTRING (136.4460978 36.4025779, 136.4465884 36.4025339)",,,
193073030,,,,unclassified,False,True,58.027,"LINESTRING (136.4460978 36.4025779, 136.4459816 36.4020645)",,,
193074478,,,,unclassified,False,False,105.47300000000001,"LINESTRING (136.4460978 36.4025779, 136.4462089 36.403201, 136.4462654 36.4035168)",,,
116688405,,,,tertiary,False,False,63.481,"LINESTRING (136.4494735 36.4020648, 136.4487645 36.4020483)",,,
116688405,,,,tertiary,False,True,66.835,"LINESTRING (136.4494735 36.4020648, 136.4502196 36.4020905)",,,
193077215,,,,unclassified,False,False,199.691,"LINESTRING (136.4494735 36.4020648, 136.4495016 36.4013828, 136.4495312 36.400721, 136.44955 36.40027)",,,
"[193077584, 840832700]",,,,unclassified,False,True,163.303,"LINESTRING (136.4494735 36.4020648, 136.4494277 36.4034575, 136.4494252 36.4035329)",,,
193073311,,,,unclassified,False,False,50.402,"LINESTRING (136.4471812 36.4034549, 136.446621 36.4035014)",,,
193073998,,,,unclassified,False,False,104.482,"LINESTRING (136.4471812 36.4034549, 136.4471874 36.4033015, 136.4472355 36.4025163)",,,
193075529,,,,unclassified,False,True,68.58800000000001,"LINESTRING (136.4471812 36.4034549, 136.44742 36.403457, 136.447946 36.4034897)",,,
