osmid,oneway,highway,reversed,length,geometry,maxspeed,ref,lanes,name,access
220407595,False,unclassified,False,58.119,"LINESTRING (139.7435965 35.7180893, 139.743653 35.7181348, 139.7440598 35.7184522)",,,,,
1019987801,False,secondary,False,83.59,"LINESTRING (139.7435965 35.7180893, 139.7436543 35.7180411, 139.7441606 35.7176152, 139.7442414 35.7175499)",,436,2,小石川西巣鴨線,
1019987801,False,secondary,False,35.762,"LINESTRING (139.7442414 35.7175499, 139.7443234 35.7174867, 139.7444254 35.7174202, 139.7445502 35.7173494)",,436,2,小石川西巣鴨線,
1019987801,False,secondary,True,83.59,"LINESTRING (139.7442414 35.7175499, 139.7441606 35.7176152, 139.7436543 35.7180411, 139.7435965 35.7180893)",,436,2,小石川西巣鴨線,
386291074,False,secondary,False,19.245,"LINESTRING (139.7445502 35.7173494, 139.7447313 35.7172581)",40,436,4,小石川西巣鴨線,
34998482,True,tertiary,False,37.828,"LINESTRING (139.7445502 35.7173494, 139.7444778 35.7172797, 139.7444164 35.7172439, 139.7441959 35.7171877)",,,,,
1019987801,False,secondary,True,35.762,"LINESTRING (139.7445502 35.7173494, 139.7444254 35.7174202, 139.7443234 35.7174867, 139.7442414 35.7175499)",,436,2,小石川西巣鴨線,
49681877,False,residential,False,16.669,"LINESTRING (139.7477861 35.7226899, 139.7478537 35.7226904, 139.7479103 35.7227032, 139.7479629 35.7227236)",,,,,
386286317,True,primary,False,20.474999999999998,"LINESTRING (139.7477861 35.7226899, 139.747772 35.722705, 139.74765 35.7228372)",50,301,3,白山通り,
95241147,False,unclassified,False,61.955,"LINESTRING (139.744375 35.7146201, 139.7443825 35.7146418, 139.7445756 35.7148042, 139.7447365 35.7149294, 139.7448597 35.7150092)",,,,,
95241208,False,unclassified,True,66.497,"LINESTRING (139.744375 35.7146201, 139.744054 35.7147796, 139.7437474 35.7149331)",,,,,
34998567,False,tertiary,True,79.251,"LINESTRING (139.7394482 35.7201861, 139.7394869 35.7201417, 139.7396814 35.7199183, 139.7397064 35.719826, 139.7396917 35.719536)",30,,,,
95241212,False,tertiary,False,15.874,"LINESTRING (139.7394482 35.7201861, 139.7395135 35.7202317, 139.7395815 35.7202792)",,,,,
95241172,True,tertiary,False,75.94,"LINESTRING (139.7412866 35.7160779, 139.7409308 35.715874, 139.7406021 35.715681)",40,893,,,
23061358,False,unclassified,False,26.774,"LINESTRING (139.7443416 35.7225657, 139.7441333 35.7227371)",,,,,
23061358,False,unclassified,True,3.331,"LINESTRING (139.7443416 35.7225657, 139.7443678 35.7225446)",,,,,
476711944,False,unclassified,True,94.979,"LINESTRING (139.7443416 35.7225657, 139.7436839 35.721899)",,,,,
95241236,True,tertiary_link,False,27.174,"LINESTRING (139.7443523 35.717005, 139.7443516 35.7170692, 139.7443232 35.717119, 139.7442767 35.7171543, 139.7441959 35.7171877)",,,,,
131930034,False,tertiary,False,106.96199999999999,"LINESTRING (139.7443523 35.717005, 139.7437578 35.7164285, 139.7435767 35.7162785)",30,,2,,
131930034,False,tertiary,True,45.80799999999999,"LINESTRING (139.7443523 35.717005, 139.7445159 35.7171586, 139.7445698 35.7172139, 139.7447313 35.7172581)",30,,2,,
23061358,False,unclassified,False,177.19,"LINESTRING (139.7486345 35.7189834, 139.7486009 35.7190166, 139.7481831 35.7193841, 139.7480738 35.719474, 139.7477825 35.7197007, 139.7477694 35.719711, 139.7475958 35.7198581, 139.7475814 35.7198697, 139.7472653 35.7201243)",,,,,
95241211,False,tertiary,True,96.518,"LINESTRING (139.7486345 35.7189834, 139.7486929 35.7189964, 139.748702 35.7189984, 139.7488844 35.7190391, 139.7489715 35.7190585, 139.7491099 35.719085, 139.7496738 35.719186)",,,2,,
1053844877,False,unclassified,True,77.455,"LINESTRING (139.7486345 35.7189834, 139.7485892 35.718965, 139.7484074 35.7188867, 139.7483193 35.71885, 139.74804 35.7186601, 139.7479633 35.7186001, 139.7479408 35.718582)",,,,,
23061358,False,unclassified,False,38.672,"LINESTRING (139.7456611 35.7214846, 139.7455119 35.7216057, 139.7453548 35.7217277)",,,,,
23061358,False,unclassified,True,53.677,"LINESTRING (139.7456611 35.7214846, 139.7459511 35.7212225, 139.7460457 35.7211171)",,,,,
115521569,False,unclassified,True,77.74,"LINESTRING (139.7456611 35.7214846, 139.7459455 35.7217291, 139.7462492 35.7219953)",,,,,
1019987801,False,secondary,False,9.119,"LINESTRING (139.7420358 35.7190877, 139.7421147 35.7190365)",,436,2,小石川西巣鴨線,
34998222,False,tertiary,True,24.214,"LINESTRING (139.7420358 35.7190877, 139.7419447 35.7190254, 139.7418265 35.7189516)",30,,,,
1019987801,False,secondary,True,72.857,"LINESTRING (139.7420358 35.7190877, 139.7419417 35.7191608, 139.7418793 35.7192118, 139.7416472 35.719409, 139.7414711 35.7195557)",,436,2,小石川西巣鴨線,
23061358,False,unclassified,False,8.934,"LINESTRING (139.7420761 35.7232425, 139.7419825 35.7232686)",,,,,
23061358,False,unclassified,True,85.921,"LINESTRING (139.7420761 35.7232425, 139.7422624 35.7231902, 139.7429354 35.722913)",,,,,
95241212,False,tertiary,False,10.167,"LINESTRING (139.7395815 35.7202792, 139.7396668 35.7203389)",,,,,
95241212,False,tertiary,True,15.874,"LINESTRING (139.7395815 35.7202792, 139.7395135 35.7202317, 139.7394482 35.7201861)",,,,,
115521435,False,unclassified,True,23.319,"LINESTRING (139.7395815 35.7202792, 139.739537 35.7203127, 139.739392 35.7204217)",,,,,
34998617,True,unclassified,False,8.166,"LINESTRING (139.7482531 35.714944, 139.7483081 35.7150023)",30,,1,,
115754222,False,unclassified,True,26.525,"LINESTRING (139.7482531 35.714944, 139.7482135 35.7148988, 139.7480682 35.7147588)",,,,,
386291074,False,secondary,False,37.945,"LINESTRING (139.7482531 35.714944, 139.7483207 35.7148956, 139.7485708 35.7147206)",40,436,4,小石川西巣鴨線,
386291074,False,secondary,True,78.742,"LINESTRING (139.7482531 35.714944, 139.7482043 35.7149779, 139.7476015 35.7154147)",40,436,4,小石川西巣鴨線,
34998617,True,unclassified,False,102.515,"LINESTRING (139.7483081 35.7150023, 139.7483383 35.7150523, 139.7483759 35.7150877, 139.7484194 35.7151291, 139.7484174 35.7151433, 139.7483914 35.7152528, 139.7483432 35.7154555, 139.7483209 35.7155496, 139.7482914 35.7156738, 139.7482543 35.7158078, 139.7482345 35.7158792)",30,,1,,
23061358,False,unclassified,False,8.25,"LINESTRING (139.7452526 35.7218109, 139.7451884 35.7218637)",,,,,
23061358,False,unclassified,True,13.066,"LINESTRING (139.7452526 35.7218109, 139.7453548 35.7217277)",,,,,
115521361,False,unclassified,True,91.668,"LINESTRING (139.7452526 35.7218109, 139.7445348 35.7212278)",,,,,
23061358,False,unclassified,False,42.86,"LINESTRING (139.7441333 35.7227371, 139.7436932 35.7228817)",,,,,
23061358,False,unclassified,True,26.774,"LINESTRING (139.7441333 35.7227371, 139.7443416 35.7225657)",,,,,
115521304,False,unclassified,False,29.349,"LINESTRING (139.7441333 35.7227371, 139.7443729 35.7229155)",,,,,
115521304,False,unclassified,True,98.151,"LINESTRING (139.7441333 35.7227371, 139.7434673 35.7220394)",,,,,
95241232,False,unclassified,True,45.393,"LINESTRING (139.7471435 35.7157359, 139.7470864 35.7156829, 139.7470156 35.7156182, 139.7468246 35.7154205)",,,,,
386291074,False,secondary,False,48.92,"LINESTRING (139.7471435 35.7157359, 139.7472663 35.7156516, 139.7475518 35.7154467)",40,436,4,小石川西巣鴨線,
386291074,False,secondary,True,31.406,"LINESTRING (139.7471435 35.7157359, 139.7470721 35.7157838, 139.7468705 35.7159109)",40,436,4,小石川西巣鴨線,
34998363,True,tertiary,False,79.177,"LINESTRING (139.740433 35.7158021, 139.7411496 35.7162126)",40,893,,,
34998341,False,unclassified,False,55.672,"LINESTRING (139.740433 35.7158021, 139.7403896 35.7158591, 139.7401086 35.7162279)",,,,,
95241133,True,tertiary,False,46.902,"LINESTRING (139.7440416 35.7173172, 139.7441954 35.717337, 139.7442824 35.7173575, 139.7443472 35.7173717, 139.7444239 35.7173722, 139.7445502 35.7173494)",,,,,
95241183,True,tertiary_link,False,34.29,"LINESTRING (139.7440416 35.7173172, 139.744179 35.7173835, 139.7442112 35.7174153, 139.7442258 35.7174486, 139.7442289 35.7174656, 139.7442414 35.7175499)",,,,,
1053844877,False,unclassified,False,77.45500000000001,"LINESTRING (139.7479408 35.718582, 139.7479633 35.7186001, 139.74804 35.7186601, 139.7483193 35.71885, 139.7484074 35.7188867, 139.7485892 35.718965, 139.7486345 35.7189834)",,,,,
1053844878,False,residential,False,63.056,"LINESTRING (139.7479408 35.718582, 139.7479141 35.7186049, 139.7474483 35.7189841)",,,,,
386291074,False,secondary,True,19.245,"LINESTRING (139.7447313 35.7172581, 139.7445502 35.7173494)",40,436,4,小石川西巣鴨線,
131930034,False,tertiary,False,45.80799999999999,"LINESTRING (139.7447313 35.7172581, 139.7445698 35.7172139, 139.7445159 35.7171586, 139.7443523 35.717005)",30,,2,,
386291074,False,secondary,False,104.477,"LINESTRING (139.7447313 35.7172581, 139.7448746 35.7171949, 139.7455814 35.7168992, 139.745674 35.7168497, 139.745743 35.7168051)",40,436,4,小石川西巣鴨線,
34998617,True,unclassified,False,40.134,"LINESTRING (139.7481065 35.7163543, 139.7480489 35.7165976, 139.7480254 35.7166297, 139.7479477 35.7166718)",30,,1,,
131828775,True,residential,False,76.13699999999999,"LINESTRING (139.7481065 35.7163543, 139.7483079 35.7163835, 139.7485108 35.7163892, 139.7486377 35.7163913, 139.7488188 35.716397, 139.7489462 35.7164023)",,,1,,
95241181,False,unclassified,False,49.443,"LINESTRING (139.7498711 35.7151164, 139.749879 35.7150717, 139.7499418 35.7147185, 139.7499493 35.7146763)",,,,,
130443369,True,unclassified,False,51.159000000000006,"LINESTRING (139.7498711 35.7151164, 139.7495647 35.715106, 139.7493048 35.7151007)",20,,,,
131930034,False,tertiary,True,4.289,"LINESTRING (139.7427234 35.7154894, 139.7427456 35.7155235)",30,,2,,
131930034,False,tertiary,False,44.373000000000005,"LINESTRING (139.7427234 35.7154894, 139.7425398 35.7152075, 139.7424935 35.7151367)",30,,2,,
"[95241208, 1193996982]",False,unclassified,False,98.86099999999999,"LINESTRING (139.7427234 35.7154894, 139.7427767 35.7154594, 139.743245 35.7151959, 139.7436283 35.7149888)",,,,,
95241217,True,residential,False,97.852,"LINESTRING (139.745456 35.7178989, 139.7452591 35.7177167, 139.7451595 35.7176116, 139.7450488 35.7175119, 139.7448347 35.7172922, 139.7447313 35.7172581)",,,,,
1053844880,False,unclassified,False,15.418,"LINESTRING (139.7406791 35.7211012, 139.7407482 35.721228)",,,,,
220432046,False,unclassified,True,51.579,"LINESTRING (139.7406791 35.7211012, 139.7403454 35.7208438, 139.7402649 35.7207817)",,,,,
95241147,False,unclassified,False,15.734,"LINESTRING (139.7448597 35.7150092, 139.7450177 35.7150689)",,,,,
95241147,False,unclassified,True,61.955000000000005,"LINESTRING (139.7448597 35.7150092, 139.7447365 35.7149294, 139.7445756 35.7148042, 139.7443825 35.7146418, 139.744375 35.7146201)",,,,,
"[220407597, 95241157]",False,"['unclassified', 'tertiary']",False,156.40800000000002,"LINESTRING (139.7448597 35.7150092, 139.7448327 35.7150335, 139.7443162 35.715509, 139.7442448 35.7154115, 139.7441009 35.7152574, 139.7437474 35.7149331)",,,,,
95241157,False,tertiary,True,54.153000000000006,"LINESTRING (139.7448597 35.7150092, 139.7450114 35.7148525, 139.7451144 35.7147498, 139.7451973 35.7146099)",,,,,
115521530,False,unclassified,True,16.45,"LINESTRING (139.7414651 35.7176537, 139.7413633 35.7177764)",,,,,
95241161,False,unclassified,True,39.253,"LINESTRING (139.7414651 35.7176537, 139.7411936 35.7174694, 139.7411315 35.7174273)",,,,,
115521530,False,unclassified,False,87.07499999999999,"LINESTRING (139.7414651 35.7176537, 139.7418079 35.7174991, 139.7422596 35.7173542, 139.7423402 35.7173283)",,,,,
95241172,True,tertiary,False,117.675,"LINESTRING (139.7441959 35.7171877, 139.7429547 35.7168646)",40,893,,,
95241140,False,unclassified,False,38.431,"LINESTRING (139.7463213 35.7148977, 139.7466411 35.7146696)",,,,,
95241232,False,unclassified,False,73.784,"LINESTRING (139.7463213 35.7148977, 139.7468246 35.7154205)",,,,,
95241140,False,unclassified,True,115.23699999999998,"LINESTRING (139.7463213 35.7148977, 139.7461778 35.7149598, 139.7461516 35.7149652, 139.7461241 35.7149669, 139.7459753 35.7149522, 139.7459035 35.7149405, 139.7456118 35.714871, 139.7455743 35.7148623, 139.7455401 35.7148482, 139.7454931 35.7148117, 139.7453543 35.7146902, 139.7451973 35.7146099)",,,,,
692587571,False,unclassified,False,51.046,"LINESTRING (139.7397745 35.7191675, 139.7402603 35.7194024)",,,,,
34998567,False,tertiary,False,41.712,"LINESTRING (139.7397745 35.7191675, 139.7397064 35.7194185, 139.7396917 35.719536)",30,,,,
34998567,False,tertiary,True,45.091,"LINESTRING (139.7397745 35.7191675, 139.739864 35.7189591, 139.7399381 35.7188468, 139.7399715 35.7187962)",30,,,,
95241208,False,unclassified,True,12.409,"LINESTRING (139.7437474 35.7149331, 139.7436283 35.7149888)",,,,,
95241208,False,unclassified,False,66.497,"LINESTRING (139.7437474 35.7149331, 139.744054 35.7147796, 139.744375 35.7146201)",,,,,
"[95241157, 220407597]",False,"['unclassified', 'tertiary']",True,156.40800000000002,"LINESTRING (139.7437474 35.7149331, 139.7441009 35.7152574, 139.7442448 35.7154115, 139.7443162 35.715509, 139.7448327 35.7150335, 139.7448597 35.7150092)",,,,,
131828765,False,residential,False,43.547,"LINESTRING (139.7460457 35.7211171, 139.7463918 35.7213899)",,,1,,
23061358,False,unclassified,False,53.677,"LINESTRING (139.7460457 35.7211171, 139.7459511 35.7212225, 139.7456611 35.7214846)",,,,,
23061358,False,unclassified,True,53.512,"LINESTRING (139.7460457 35.7211171, 139.7462021 35.7209768, 139.7463244 35.7208787, 139.746458 35.7207716)",,,,,
34998275,True,unclassified,False,69.202,"LINESTRING (139.7411496 35.7162126, 139.7410964 35.71627, 139.7408595 35.7165256, 139.740678 35.716703)",,,,,
34998363,True,tertiary,False,79.19000000000001,"LINESTRING (139.7411496 35.7162126, 139.7417342 35.7165469, 139.741868 35.7166212)",40,893,,,
34998617,True,unclassified,False,47.759,"LINESTRING (139.7467949 35.7172358, 139.7467338 35.7172675, 139.7464405 35.7174136, 139.7463443 35.7174608)",30,,1,,
95241154,True,unclassified,False,188.31099999999998,"LINESTRING (139.7467949 35.7172358, 139.7469079 35.7177014, 139.7469445 35.7177506, 139.7471297 35.7179197, 139.7472806 35.7180573, 139.7474852 35.7182439, 139.7478816 35.7185381, 139.7479408 35.718582)",,,,,
95241157,False,tertiary,True,5.539,"LINESTRING (139.7451973 35.7146099, 139.7451986 35.7145601)",,,,,
95241140,False,unclassified,False,115.237,"LINESTRING (139.7451973 35.7146099, 139.7453543 35.7146902, 139.7454931 35.7148117, 139.7455401 35.7148482, 139.7455743 35.7148623, 139.7456118 35.714871, 139.7459035 35.7149405, 139.7459753 35.7149522, 139.7461241 35.7149669, 139.7461516 35.7149652, 139.7461778 35.7149598, 139.7463213 35.7148977)",,,,,
95241157,False,tertiary,False,54.153000000000006,"LINESTRING (139.7451973 35.7146099, 139.7451144 35.7147498, 139.7450114 35.7148525, 139.7448597 35.7150092)",,,,,
23061358,False,unclassified,False,45.45,"LINESTRING (139.7447253 35.7222568, 139.7443678 35.7225446)",,,,,
23061358,False,unclassified,True,28.293,"LINESTRING (139.7447253 35.7222568, 139.7449419 35.7220729)",,,,,
131828755,False,residential,False,78.578,"LINESTRING (139.7447253 35.7222568, 139.7453319 35.7227636)",,,1,,
220407595,False,unclassified,True,58.119,"LINESTRING (139.7440598 35.7184522, 139.743653 35.7181348, 139.7435965 35.7180893)",,,,,
1053844881,True,unclassified,False,169.507,"LINESTRING (139.7440598 35.7184522, 139.7438083 35.7185767, 139.7436856 35.7186576, 139.7435018 35.7188027, 139.7433305 35.718984, 139.7432461 35.7190902, 139.7432149 35.7191339, 139.7429716 35.7195146, 139.742914 35.7196191)",30,,1,,
1053844882,True,unclassified,False,143.42600000000002,"LINESTRING (139.7440598 35.7184522, 139.744419 35.718315, 139.7450222 35.7181835, 139.745122 35.7181515, 139.7454367 35.7179316, 139.745456 35.7178989)",30,,1,,
95241161,False,unclassified,False,39.253,"LINESTRING (139.7411315 35.7174273, 139.7411936 35.7174694, 139.7414651 35.7176537)",,,,,
95241161,False,unclassified,True,83.003,"LINESTRING (139.7411315 35.7174273, 139.7410696 35.7173885, 139.7404034 35.7169715)",,,,,
386291098,False,tertiary,False,49.522999999999996,"LINESTRING (139.7411315 35.7174273, 139.7410799 35.7174826, 139.7408004 35.7177824)",,,,,
386291098,False,tertiary,True,35.489,"LINESTRING (139.7411315 35.7174273, 139.7411636 35.7173917, 139.7413695 35.7171733)",,,,,
34998567,False,tertiary,True,19.274,"LINESTRING (139.7399715 35.7187962, 139.7400918 35.718653)",30,,,,
34998567,False,tertiary,False,45.091,"LINESTRING (139.7399715 35.7187962, 139.7399381 35.7188468, 139.739864 35.7189591, 139.7397745 35.7191675)",30,,,,
97351325,False,residential,True,90.913,"LINESTRING (139.745743 35.7168051, 139.7458 35.7168651, 139.7460449 35.7171229, 139.7463443 35.7174608)",,,,,
386291074,False,secondary,False,142.346,"LINESTRING (139.745743 35.7168051, 139.7457639 35.7167908, 139.7457875 35.7167746, 139.7459006 35.7166896, 139.7460799 35.716548, 139.74612 35.7165151, 139.7462454 35.7164125, 139.7463209 35.7163507, 139.7465976 35.7161241, 139.7466475 35.7160832, 139.7467073 35.716034, 139.7467238 35.7160208, 139.7467842 35.7159713, 139.7468705 35.7159109)",40,436,4,小石川西巣鴨線,
386291074,False,secondary,True,104.477,"LINESTRING (139.745743 35.7168051, 139.745674 35.7168497, 139.7455814 35.7168992, 139.7448746 35.7171949, 139.7447313 35.7172581)",40,436,4,小石川西巣鴨線,
34998617,True,unclassified,False,93.832,"LINESTRING (139.7463443 35.7174608, 139.745456 35.7178989)",30,,1,,
97351325,False,residential,False,90.913,"LINESTRING (139.7463443 35.7174608, 139.7460449 35.7171229, 139.7458 35.7168651, 139.745743 35.7168051)",,,,,
115993355,False,unclassified,False,13.68,"LINESTRING (139.7497765 35.7209774, 139.7496548 35.7209041)",,,,,
446658738,True,primary,False,8.568,"LINESTRING (139.7479629 35.7227236, 139.7480241 35.7226647)",50,301,3,白山通り,
49681877,False,residential,True,16.668999999999997,"LINESTRING (139.7479629 35.7227236, 139.7479103 35.7227032, 139.7478537 35.7226904, 139.7477861 35.7226899)",,,,,
115521417,False,unclassified,False,72.019,"LINESTRING (139.7423257 35.7184464, 139.7418265 35.7189516)",,,,,
115521417,False,unclassified,True,93.237,"LINESTRING (139.7423257 35.7184464, 139.7431197 35.7179102)",,,,,
115521448,False,unclassified,False,31.32,"LINESTRING (139.7423257 35.7184464, 139.7420624 35.718263)",,,,,
115521448,False,unclassified,True,45.818999999999996,"LINESTRING (139.7423257 35.7184464, 139.7426485 35.7186505, 139.7427261 35.7186996)",,,,,
115521530,False,unclassified,True,56.491,"LINESTRING (139.7428117 35.7170001, 139.742737 35.7170621, 139.7425231 35.7172396, 139.7423402 35.7173283)",,,,,
386291102,True,tertiary,False,101.057,"LINESTRING (139.7428117 35.7170001, 139.7431529 35.7170979, 139.743877 35.7172786)",40,893,,,
95241212,False,tertiary,False,21.958,"LINESTRING (139.7396668 35.7203389, 139.739856 35.720463)",,,,,
