osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry,tunnel
"[174716936, 174717029, 174716919]",2,38;242,国道38号,trunk,False,False,217.421,yes,"LINESTRING (143.3570381 42.9102112, 143.3569422 42.9102347, 143.356483 42.9103881, 143.3548104 42.9111117, 143.3547072 42.9111583)",
174717029,2,38;242,国道38号,trunk,False,True,53.762,,"LINESTRING (143.3570381 42.9102112, 143.3571801 42.910203, 143.3576964 42.9102307)",
179096077,2,15,幕別大樹線,primary,False,False,131.607,,"LINESTRING (143.3570381 42.9102112, 143.3570223 42.9101334, 143.3570256 42.9100527, 143.3571542 42.9091511, 143.3571671 42.9090338)",
179096014,,,,unclassified,False,False,99.219,,"LINESTRING (143.3585141 42.9040082, 143.3583933 42.9048961)",
179096076,,,,unclassified,False,False,73.408,,"LINESTRING (143.3585141 42.9040082, 143.3594103 42.9040781)",
179096076,,,,unclassified,False,False,41.19,,"LINESTRING (143.3594103 42.9040781, 143.3599137 42.9041135)",
179096076,,,,unclassified,False,True,73.408,,"LINESTRING (143.3594103 42.9040781, 143.3585141 42.9040082)",
179096088,,,,unclassified,False,True,100.15100000000001,,"LINESTRING (143.3594103 42.9040781, 143.3593093 42.9048775, 143.3593223 42.9049749)",
179095820,,,,unclassified,False,False,61.382,,"LINESTRING (143.3557526 42.90409, 143.3562015 42.9045334)",
179096076,,,,unclassified,False,True,41.19,,"LINESTRING (143.3599137 42.9041135, 143.3594103 42.9040781)",
179096069,,,,unclassified,False,True,166.161,,"LINESTRING (143.3599137 42.9041135, 143.3598521 42.9045846, 143.3598124 42.9048838, 143.359783 42.9051055, 143.3597162 42.9056008)",
920612596,2,15;503,幕別大樹線,primary,False,True,2.457,,"LINESTRING (143.3532638 42.9042052, 143.3532829 42.9042223)",
179096169,,,,unclassified,False,False,41.736,,"LINESTRING (143.3556155 42.9043937, 143.3552221 42.9046342)",
179095821,,,,unclassified,False,True,147.358,,"LINESTRING (143.3556155 42.9043937, 143.3561921 42.9049661, 143.3566896 42.9054601)",
179096126,,,,unclassified,False,True,14.396,,"LINESTRING (143.3526455 42.9044572, 143.352761 42.9045552)",
179096126,,,,unclassified,False,False,14.396,,"LINESTRING (143.352761 42.9045552, 143.3526455 42.9044572)",
560186552,,,,unclassified,False,False,56.367,,"LINESTRING (143.352761 42.9045552, 143.3532829 42.9042223)",
179096126,,,,unclassified,False,True,84.102,,"LINESTRING (143.352761 42.9045552, 143.3531416 42.9048922, 143.3531178 42.9052107)",
179096169,,,,unclassified,False,False,21.801,,"LINESTRING (143.3552221 42.9046342, 143.355013 42.9047566)",
179096169,,,,unclassified,False,True,41.736,,"LINESTRING (143.3552221 42.9046342, 143.3556155 42.9043937)",
179096119,,,,unclassified,False,True,33.152,,"LINESTRING (143.355013 42.9047566, 143.3549807 42.9050538)",
