osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel
52160804,2,225;270,国道225号,trunk,40,False,True,52.752,"LINESTRING (130.2951975 31.2702599, 130.2952004 31.2697855)",
52167787,,,,unclassified,,False,False,36.951,"LINESTRING (130.2951975 31.2702599, 130.2948102 31.2702889)",
52167787,,,,unclassified,,False,True,30.455,"LINESTRING (130.2951975 31.2702599, 130.2955106 31.2702016)",
52160804,2,225;270,国道225号,trunk,40,False,False,105.395,"LINESTRING (130.2951975 31.2702599, 130.2951323 31.2705738, 130.2949988 31.2709036, 130.2948689 31.2711607)",
52167786,,,,unclassified,,False,False,35.155,"LINESTRING (130.2948689 31.2711607, 130.2945164 31.2710649)",
52167786,,,,unclassified,,False,True,52.257,"LINESTRING (130.2948689 31.2711607, 130.2954171 31.2711969)",
52160804,2,225;270,国道225号,trunk,40,False,False,85.114,"LINESTRING (130.2948689 31.2711607, 130.2948445 31.2712199, 130.2945474 31.2718751)",
52160804,2,225;270,国道225号,trunk,40,False,True,105.395,"LINESTRING (130.2948689 31.2711607, 130.2949988 31.2709036, 130.2951323 31.2705738, 130.2951975 31.2702599)",
52160804,2,225;270,国道225号,trunk,40,False,True,59.817,"LINESTRING (130.2928983 31.2757649, 130.2930677 31.2752468)",
800706289,,,,tertiary,40,False,False,30.969,"LINESTRING (130.2928983 31.2757649, 130.2925884 31.2756788)",
164545129,2,225;270,国道225号,trunk,40,False,False,140.849,"LINESTRING (130.2928983 31.2757649, 130.2930049 31.2760413, 130.2931297 31.2763306, 130.2931583 31.2764491, 130.293192 31.2765883, 130.2932092 31.2768306, 130.2931746 31.2769893)",
747277932,,,,tertiary,40,False,True,58.915000000000006,"LINESTRING (130.2928983 31.2757649, 130.2930313 31.2757347, 130.2934719 31.275567)",
52160804,2,225;270,国道225号,trunk,40,False,False,52.752,"LINESTRING (130.2952004 31.2697855, 130.2951975 31.2702599)",
98447256,2,226,国道226号,trunk,40,False,False,61.469,"LINESTRING (130.2952004 31.2697855, 130.2958399 31.2697029)",
98447256,2,226,国道226号,trunk,40,False,True,55.68,"LINESTRING (130.2952004 31.2697855, 130.2946214 31.2698618)",
247976991,,,,tertiary,,False,False,50.886,"LINESTRING (130.2952004 31.2697855, 130.2952132 31.269328)",
52167789,,,,unclassified,,False,True,47.066,"LINESTRING (130.2956431 31.2683904, 130.2958499 31.268775)",
786081051,4,32,枕崎港線,primary,,False,True,64.468,"LINESTRING (130.2956431 31.2683904, 130.2950265 31.268632)",
52167788,,,,unclassified,,False,False,65.734,"LINESTRING (130.2970872 31.2695743, 130.2968996 31.2690053)",
52167788,,,,unclassified,,False,True,52.484,"LINESTRING (130.2970872 31.2695743, 130.2972443 31.2700268)",
98447256,2,226,国道226号,trunk,40,False,False,39.409,"LINESTRING (130.2970872 31.2695743, 130.2974977 31.2695243)",
98447256,2,226,国道226号,trunk,40,False,True,41.022,"LINESTRING (130.2970872 31.2695743, 130.2966588 31.2696193)",
52160811,,,市役所通り,tertiary,40,False,False,72.962,"LINESTRING (130.2961065 31.2725889, 130.2953405 31.2725452)",
52160811,,,市役所通り,tertiary,40,False,True,101.586,"LINESTRING (130.2961065 31.2725889, 130.2971729 31.2726511)",
52167789,,,,unclassified,,False,False,53.08,"LINESTRING (130.2961065 31.2725889, 130.296157 31.2721135)",
52167789,,,,unclassified,,False,True,43.208,"LINESTRING (130.2961065 31.2725889, 130.2960972 31.2729774)",
52160811,,,市役所通り,tertiary,40,False,True,4.764,"LINESTRING (130.2952904 31.2725439, 130.2953405 31.2725452)",
52167790,,,,unclassified,,False,False,54.74,"LINESTRING (130.2952904 31.2725439, 130.2953366 31.2720532)",
52160811,,,市役所通り,tertiary,40,False,False,98.21799999999999,"LINESTRING (130.2952904 31.2725439, 130.2946349 31.2725018, 130.2942598 31.2724784)",
52160804,2,225;270,国道225号,trunk,40,False,True,72.439,"LINESTRING (130.2942598 31.2724784, 130.2945474 31.2718751)",
