osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,est_width
145236063,,,,tertiary,30,False,True,78.709,"LINESTRING (139.5679857 35.7161531, 139.5679859 35.7162162, 139.5679702 35.7162667, 139.5679486 35.7163035, 139.567919 35.7163403, 139.5678629 35.7163896, 139.5678146 35.7164201, 139.5677582 35.7164505, 139.5676348 35.7165114, 139.567502 35.7165724, 139.567388 35.7165941)",
1031068171,,,,unclassified,,False,True,5.602,"LINESTRING (139.5689037 35.7158372, 139.5688467 35.7158571)",
145235448,2,,,tertiary,30,False,False,38.218,"LINESTRING (139.5591398 35.7165418, 139.5587631 35.7166986)",
145235435,2,,,tertiary,30,False,True,68.936,"LINESTRING (139.5591398 35.7165418, 139.5595214 35.7163893, 139.5598234 35.7162656)",
145235501,,,,unclassified,,False,False,48.677,"LINESTRING (139.5591398 35.7165418, 139.559112 35.7164926, 139.5589177 35.7161429)",3.0m〜5.5m
"[38748024, 148952002, 148951910]",,,,"['unclassified', 'residential']",,False,"[False, True]",165.044,"LINESTRING (139.5591398 35.7165418, 139.5591644 35.7165853, 139.5593456 35.7168735, 139.559546 35.7171879, 139.5600757 35.7173501, 139.5604079 35.7172206)",
120875200,,,,tertiary,,False,False,119.54299999999999,"LINESTRING (139.5632663 35.7160691, 139.5632243 35.7159987, 139.5627399 35.7151855, 139.5626986 35.7151466, 139.5626591 35.7151192)",
120875200,,,,tertiary,,False,True,87.52,"LINESTRING (139.5632663 35.7160691, 139.5632529 35.7160921, 139.5631792 35.7161221, 139.5628946 35.7162378, 139.5624794 35.7164066, 139.5624294 35.7164498)",
147100274,,,,residential,,False,False,60.83,"LINESTRING (139.5632663 35.7160691, 139.5634272 35.7163169, 139.5635133 35.7164114, 139.5636391 35.7165204)",
1098774675,2,,中央通り,tertiary,40,False,False,47.957,"LINESTRING (139.5662592 35.7169844, 139.5660298 35.7165954)",
147100274,,,,residential,,False,True,60.83,"LINESTRING (139.5636391 35.7165204, 139.5635133 35.7164114, 139.5634272 35.7163169, 139.5632663 35.7160691)",
149113420,,,,residential,,False,True,49.757000000000005,"LINESTRING (139.5636391 35.7165204, 139.5637154 35.7165087, 139.5638269 35.7164916, 139.5639783 35.7164765, 139.5641032 35.7164901, 139.5641763 35.7165193)",
145236998,,,扶桑通り,unclassified,,True,False,72.21,"LINESTRING (139.5688837 35.7119571, 139.5688698 35.7119328, 139.5685466 35.7113682)",
42871573,,,,residential,,False,True,90.832,"LINESTRING (139.5685466 35.7113682, 139.5676176 35.7116817)",
43761472,,,,unclassified,,True,False,41.05500000000001,"LINESTRING (139.5685466 35.7113682, 139.5683858 35.7110828, 139.568356 35.711033)",
42871573,,,,residential,,False,False,90.832,"LINESTRING (139.5676176 35.7116817, 139.5685466 35.7113682)",
42871573,,,,residential,,False,True,40.319,"LINESTRING (139.5676176 35.7116817, 139.5674221 35.7113557)",
"[145238484, 43761469]",,,,residential,,False,False,177.67700000000002,"LINESTRING (139.5676176 35.7116817, 139.5678895 35.7121603, 139.5680227 35.7123948, 139.5684505 35.7131294)",
42871573,,,,residential,,False,False,40.319,"LINESTRING (139.5674221 35.7113557, 139.5676176 35.7116817)",
145236840,2,7,五日市街道,primary,40,False,False,27.099,"LINESTRING (139.5674221 35.7113557, 139.5671458 35.7114509)",
145236840,2,7,五日市街道,primary,40,False,True,32.856,"LINESTRING (139.5674221 35.7113557, 139.5677536 35.7112338)",
145238472,,,文化会館通り,unclassified,30,True,False,96.36999999999999,"LINESTRING (139.5637934 35.7087972, 139.5639649 35.7090885, 139.564134 35.7093778, 139.5642491 35.7095809)",
372573685,,,中道通り,unclassified,30,True,False,55.297,"LINESTRING (139.5637934 35.7087972, 139.5637444 35.7088219, 139.5634782 35.7089642, 139.5632681 35.7090516)",
"[760659650, 145238403]",2,121,三鷹通り,secondary,40,False,False,104.059,"LINESTRING (139.5622818 35.7094555, 139.5622531 35.7094072, 139.5619111 35.7088258, 139.5617873 35.7086102)",
"[760659649, 760659650, 760659651]",2,121,三鷹通り,secondary,40,False,True,196.52,"LINESTRING (139.5622818 35.7094555, 139.5623097 35.7095043, 139.5627232 35.7101904, 139.5627972 35.7103132, 139.563205 35.7109896, 139.563235 35.7110443)",
59062077,,,大正通り,unclassified,,True,False,81.15100000000001,"LINESTRING (139.5647112 35.7103739, 139.5647814 35.7103634, 139.5655383 35.710092)",
145238423,,,文化会館通り,unclassified,30,True,False,202.213,"LINESTRING (139.5647112 35.7103739, 139.5647666 35.7104329, 139.5649725 35.7107995, 139.5652284 35.7112366, 139.5656766 35.712013)",
145236840,2,7,五日市街道,primary,40,False,False,61.58,"LINESTRING (139.5656766 35.712013, 139.5650802 35.7122817)",
145236840,2,7,五日市街道,primary,40,False,True,67.797,"LINESTRING (139.5656766 35.712013, 139.5661941 35.7118075, 139.5663526 35.7117476)",
145237047,,,,tertiary,30,False,False,216.65699999999998,"LINESTRING (139.5656766 35.712013, 139.565735 35.7121057, 139.5657899 35.7122041, 139.5658501 35.7123083, 139.5658997 35.7124038, 139.5661158 35.7127947, 139.5663926 35.7132856, 139.5666548 35.713748, 139.5666529 35.7137881)",
43322632,,,,tertiary,30,False,False,289.374,"LINESTRING (139.5666529 35.7137881, 139.5666631 35.713835, 139.5668204 35.7141131, 139.5669947 35.7144184, 139.5671535 35.7146941, 139.5675715 35.7154211, 139.5677153 35.7156754, 139.5679857 35.7161531)",
145237047,,,,tertiary,30,False,True,216.657,"LINESTRING (139.5666529 35.7137881, 139.5666548 35.713748, 139.5663926 35.7132856, 139.5661158 35.7127947, 139.5658997 35.7124038, 139.5658501 35.7123083, 139.5657899 35.7122041, 139.565735 35.7121057, 139.5656766 35.712013)",
145238475,,,,unclassified,,True,False,39.201,"LINESTRING (139.5666529 35.7137881, 139.5667321 35.713762, 139.5670496 35.7136449)",
381936082,2,7,五日市街道,primary,40,False,True,60.847,"LINESTRING (139.5619788 35.7131311, 139.5626365 35.7130117)",
381936082,2,7,五日市街道,primary,40,False,False,35.742000000000004,"LINESTRING (139.5619788 35.7131311, 139.5616367 35.7131913, 139.5615919 35.7131992)",
186901878,,,,unclassified,,True,False,32.538,"LINESTRING (139.5684505 35.7131294, 139.5687787 35.7130085)",
"[145238484, 43761469]",,,,residential,,False,True,177.67700000000002,"LINESTRING (139.5684505 35.7131294, 139.5680227 35.7123948, 139.5678895 35.7121603, 139.5676176 35.7116817)",
145238442,,,,unclassified,,True,False,36.142,"LINESTRING (139.5673643 35.7135275, 139.567728 35.7133917)",
145236840,2,7,五日市街道,primary,40,False,True,10.047,"LINESTRING (139.5663526 35.7117476, 139.5664522 35.7117073)",
159646845,,,,residential,,True,False,133.334,"LINESTRING (139.5663526 35.7117476, 139.5669643 35.712839)",
145236840,2,7,五日市街道,primary,40,False,False,67.797,"LINESTRING (139.5663526 35.7117476, 139.5661941 35.7118075, 139.5656766 35.712013)",
145236840,2,7,五日市街道,primary,40,False,False,58.794,"LINESTRING (139.568356 35.711033, 139.5677536 35.7112338)",
145236840,2,7,五日市街道,primary,40,False,True,57.616,"LINESTRING (139.568356 35.711033, 139.568941 35.710826)",
145237154,,,,unclassified,30,True,False,48.945,"LINESTRING (139.568356 35.711033, 139.5683373 35.7110018, 139.5681303 35.7106328)",3.0m〜5.5m
59062077,,,大正通り,unclassified,,True,False,74.746,"LINESTRING (139.5639866 35.710699, 139.5647112 35.7103739)",
"[742074904, 149113407]",,,,residential,,False,"[False, True]",214.486,"LINESTRING (139.5639866 35.710699, 139.5638077 35.7103814, 139.5640284 35.7102774, 139.5632681 35.7090516)",
149113415,,,,residential,,False,False,201.41799999999998,"LINESTRING (139.5639866 35.710699, 139.564754 35.71198, 139.5647986 35.7120257, 139.5649585 35.7122558, 139.5649958 35.7123126)",
145237164,,,NTT西久保通り,unclassified,30,False,False,31.834,"LINESTRING (139.5617382 35.7115556, 139.5620712 35.7114615)",
145237164,,,NTT西久保通り,unclassified,30,False,True,60.160000000000004,"LINESTRING (139.5617382 35.7115556, 139.5614494 35.7116469, 139.5611261 35.7117687)",
884292748,,,,residential,,True,False,197.664,"LINESTRING (139.5617382 35.7115556, 139.5614239 35.7110348, 139.560943 35.7102639, 139.5608382 35.7100937, 139.5607593 35.7099656)",3.0m〜5.5m
145237164,,,NTT西久保通り,unclassified,30,False,True,33.864,"LINESTRING (139.5611261 35.7117687, 139.5607902 35.7119042)",
43761473,,,城山通り,unclassified,,True,False,169.93900000000002,"LINESTRING (139.5611261 35.7117687, 139.5614359 35.7122779, 139.5619476 35.7130821, 139.5619788 35.7131311)",
145237164,,,NTT西久保通り,unclassified,30,False,False,60.160000000000004,"LINESTRING (139.5611261 35.7117687, 139.5614494 35.7116469, 139.5617382 35.7115556)",
34322466,,,,tertiary,30,True,False,110.779,"LINESTRING (139.567388 35.7165941, 139.566852 35.7167823, 139.5663214 35.7169596, 139.5662592 35.7169844)",
145236063,,,,tertiary,30,False,False,78.709,"LINESTRING (139.567388 35.7165941, 139.567502 35.7165724, 139.5676348 35.7165114, 139.5677582 35.7164505, 139.5678146 35.7164201, 139.5678629 35.7163896, 139.567919 35.7163403, 139.5679486 35.7163035, 139.5679702 35.7162667, 139.5679859 35.7162162, 139.5679857 35.7161531)",
33026655,2,,,tertiary,30,False,True,23.217,"LINESTRING (139.5637017 35.7147228, 139.5639349 35.7146348)",
149113406,,,,residential,,False,True,82.596,"LINESTRING (139.5637017 35.7147228, 139.5640967 35.7153928)",
33026655,2,,,tertiary,30,False,False,103.99,"LINESTRING (139.5637017 35.7147228, 139.5629855 35.7150038, 139.5627969 35.7150778, 139.5626591 35.7151192)",
149113409,,,,residential,,True,False,211.84,"LINESTRING (139.5637017 35.7147228, 139.5627188 35.7130345, 139.562699 35.7130004)",
33026655,2,,,tertiary,30,False,False,21.913,"LINESTRING (139.5641534 35.714549, 139.5639349 35.7146348)",
33026655,2,,,tertiary,30,False,True,56.414,"LINESTRING (139.5641534 35.714549, 139.564639 35.7143702, 139.5647206 35.7143363)",
779233665,2,7,五日市街道,primary,40,False,False,9.195,"LINESTRING (139.5610233 35.7132982, 139.5609236 35.7133151)",
95927759,,,,residential,,True,False,246.99200000000002,"LINESTRING (139.5610233 35.7132982, 139.5610366 35.7133344, 139.5610623 35.713404, 139.5621624 35.7153165)",
779233665,2,7,五日市街道,primary,40,False,True,40.652,"LINESTRING (139.5610233 35.7132982, 139.561359 35.713242, 139.5614643 35.7132244)",
145235435,2,,,tertiary,30,False,False,36.15,"LINESTRING (139.5621624 35.7153165, 139.5618042 35.7154618)",
145235435,2,,,tertiary,30,False,True,49.923,"LINESTRING (139.5621624 35.7153165, 139.5623977 35.7152224, 139.5624329 35.7152083, 139.5626591 35.7151192)",
381936082,2,7,五日市街道,primary,40,False,False,60.847,"LINESTRING (139.5626365 35.7130117, 139.5619788 35.7131311)",
381936082,2,7,五日市街道,primary,40,False,True,5.781,"LINESTRING (139.5626365 35.7130117, 139.562699 35.7130004)",
145237123,,,,unclassified,,True,False,181.089,"LINESTRING (139.5626365 35.7130117, 139.5626129 35.7129735, 139.5621152 35.7121669, 139.5617382 35.7115556)",3.0m〜5.5m
381936082,2,7,五日市街道,primary,40,False,False,21.091,"LINESTRING (139.5632144 35.7129069, 139.5629861 35.7129471)",
145236861,2,7,五日市街道,primary,40,False,True,57.293,"LINESTRING (139.5632144 35.7129069, 139.5634455 35.7128673, 139.5637356 35.7128123, 139.5638346 35.7127983)",
"[333682056, 95927762]",,,,residential,,True,False,201.315,"LINESTRING (139.5632144 35.7129069, 139.563235 35.7129425, 139.5633652 35.713168, 139.5641534 35.714549)",
145238536,,,大正通り,unclassified,30,True,False,43.861,"LINESTRING (139.5684562 35.7090639, 139.5688956 35.7088957)",
145238536,,,大正通り,unclassified,30,True,False,42.077,"LINESTRING (139.5680358 35.7092272, 139.5684562 35.7090639)",
742090622,,,,residential,,False,True,89.956,"LINESTRING (139.5680358 35.7092272, 139.5676233 35.7084908)",
38748024,,,,residential,,False,True,201.626,"LINESTRING (139.5624294 35.7164498, 139.5621374 35.7165612, 139.5615637 35.7167799, 139.5610453 35.7169776, 139.5605218 35.7171772, 139.5604079 35.7172206)",
120875200,,,,tertiary,,False,False,87.51999999999998,"LINESTRING (139.5624294 35.7164498, 139.5624794 35.7164066, 139.5628946 35.7162378, 139.5631792 35.7161221, 139.5632529 35.7160921, 139.5632663 35.7160691)",
1098774675,2,,中央通り,tertiary,40,False,True,16.531,"LINESTRING (139.5647206 35.7143363, 139.564792 35.7144732)",
33026655,2,,,tertiary,30,False,False,56.414,"LINESTRING (139.5647206 35.7143363, 139.564639 35.7143702, 139.5641534 35.714549)",
1098774675,2,,中央通り,tertiary,40,False,False,188.94899999999998,"LINESTRING (139.5647206 35.7143363, 139.5646925 35.7142892, 139.5638951 35.7129495, 139.5638346 35.7127983)",
1098774675,2,,中央通り,tertiary,40,False,False,16.531,"LINESTRING (139.564792 35.7144732, 139.5647206 35.7143363)",
145236905,,,,unclassified,,True,False,63.085,"LINESTRING (139.564792 35.7144732, 139.5648535 35.7144515, 139.5654308 35.7142433)",
1098774675,2,,中央通り,tertiary,40,False,True,74.194,"LINESTRING (139.564792 35.7144732, 139.5648324 35.7145454, 139.5649511 35.7147601, 139.5650355 35.7149077, 139.5651324 35.7150805)",
779233665,2,7,五日市街道,primary,40,False,False,6.899,"LINESTRING (139.5588901 35.7137117, 139.5588158 35.7137262)",
779233665,2,7,五日市街道,primary,40,False,True,40.055,"LINESTRING (139.5588901 35.7137117, 139.5593201 35.713623)",
145235459,,,,residential,,False,False,291.869,"LINESTRING (139.5588901 35.7137117, 139.5589042 35.7137469, 139.5589136 35.7137762, 139.5592421 35.7143521, 139.5592849 35.714458, 139.5602393 35.7160953)",3.0m〜5.5m
145235435,2,,,tertiary,30,False,False,42.053,"LINESTRING (139.5602393 35.7160953, 139.5598234 35.7162656)",
145235435,2,,,tertiary,30,False,True,42.983,"LINESTRING (139.5602393 35.7160953, 139.5606653 35.7159227)",
145235459,,,,residential,,False,True,291.86899999999997,"LINESTRING (139.5602393 35.7160953, 139.5592849 35.714458, 139.5592421 35.7143521, 139.5589136 35.7137762, 139.5589042 35.7137469, 139.5588901 35.7137117)",3.0m〜5.5m
38748024,,,,residential,,False,False,201.626,"LINESTRING (139.5604079 35.7172206, 139.5605218 35.7171772, 139.5610453 35.7169776, 139.5615637 35.7167799, 139.5621374 35.7165612, 139.5624294 35.7164498)",
"[38748024, 148952002, 148951910]",,,,"['residential', 'unclassified']",,False,"[False, True]",165.04399999999998,"LINESTRING (139.5604079 35.7172206, 139.5600757 35.7173501, 139.559546 35.7171879, 139.5593456 35.7168735, 139.5591644 35.7165853, 139.5591398 35.7165418)",
742069277,,,,residential,,True,False,174.941,"LINESTRING (139.5582013 35.7090567, 139.5584213 35.7093989, 139.5590979 35.7104514)",3.0m〜5.5m
145238536,,,大正通り,unclassified,30,True,False,57.751,"LINESTRING (139.5668567 35.7096417, 139.567443 35.7094341)",
145237104,,,,residential,,True,False,194.676,"LINESTRING (139.5668567 35.7096417, 139.567295 35.710413, 139.567564 35.710897, 139.5677536 35.7112338)",3.0m〜5.5m
145238493,,,,residential,,False,True,84.09,"LINESTRING (139.5662388 35.7098478, 139.5658471 35.7091617)",3.0m〜5.5m
145238536,,,大正通り,unclassified,30,True,False,23.563,"LINESTRING (139.5662388 35.7098478, 139.5664799 35.7097667)",
145237069,,,,residential,,True,False,25.941,"LINESTRING (139.5607593 35.7099656, 139.5606319 35.7097565)",3.0m〜5.5m
145238519,,,,residential,,True,False,30.701,"LINESTRING (139.5607593 35.7099656, 139.5610725 35.7098581)",3.0m〜5.5m
145237028,,,城山通り,unclassified,30,True,False,19.277,"LINESTRING (139.560034 35.7100216, 139.5601306 35.7101762)",
145238488,,,,residential,,True,False,61.507,"LINESTRING (139.560034 35.7100216, 139.5606319 35.7097565)",3.0m〜5.5m
"[145237101, 221066613]",,,,unclassified,,False,False,50.099000000000004,"LINESTRING (139.560034 35.7100216, 139.5597115 35.710168, 139.559705 35.7101713, 139.5595509 35.7102432)",3.0m〜5.5m
150303303,,,,residential,,False,True,44.38,"LINESTRING (139.5595509 35.7102432, 139.5593131 35.7098939)",
150303347,,,,residential,,False,False,46.998,"LINESTRING (139.5595509 35.7102432, 139.5590979 35.7104514)",3.0m〜5.5m
"[150303331, 221066614]",,,,residential,,False,False,229.70600000000002,"LINESTRING (139.5595509 35.7102432, 139.5601667 35.7111925, 139.5603193 35.7111371, 139.5605326 35.7114919, 139.5607902 35.7119042)",
"[145237101, 221066613]",,,,unclassified,,False,True,50.099000000000004,"LINESTRING (139.5595509 35.7102432, 139.559705 35.7101713, 139.5597115 35.710168, 139.560034 35.7100216)",3.0m〜5.5m
145236946,,,,residential,,False,False,62.16,"LINESTRING (139.5590979 35.7104514, 139.5584898 35.7107135)",3.0m〜5.5m
150303347,,,,residential,,False,True,46.998,"LINESTRING (139.5590979 35.7104514, 139.5595509 35.7102432)",3.0m〜5.5m
742069277,,,,residential,,True,False,213.673,"LINESTRING (139.5590979 35.7104514, 139.5591741 35.7105706, 139.5594829 35.7110581, 139.5596887 35.7113537, 139.5598474 35.7115793, 139.5601213 35.7119781, 139.5602312 35.712138)",3.0m〜5.5m
145237154,,,,unclassified,30,True,False,17.573,"LINESTRING (139.5680565 35.7105011, 139.5679763 35.7103571)",3.0m〜5.5m
1118302693,,,,residential,,False,True,37.067,"LINESTRING (139.5680565 35.7105011, 139.5684348 35.7103716)",
145233252,,,,residential,,True,False,28.684,"LINESTRING (139.5581507 35.7108671, 139.5579998 35.7106401)",3.0m〜5.5m
150303312,,,,residential,,False,True,35.058,"LINESTRING (139.5581507 35.7108671, 139.5584898 35.7107135)",3.0m〜5.5m
145236840,2,7,五日市街道,primary,40,False,False,32.856,"LINESTRING (139.5677536 35.7112338, 139.5674221 35.7113557)",
145236840,2,7,五日市街道,primary,40,False,True,58.794,"LINESTRING (139.5677536 35.7112338, 139.568356 35.711033)",
145236840,2,7,五日市街道,primary,40,False,False,23.69,"LINESTRING (139.5671458 35.7114509, 139.5669051 35.7115357)",
145236840,2,7,五日市街道,primary,40,False,True,27.099,"LINESTRING (139.5671458 35.7114509, 139.5674221 35.7113557)",
145237111,,,,residential,,True,False,26.671,"LINESTRING (139.5671458 35.7114509, 139.5670234 35.7112326)",3.0m〜5.5m
145237164,,,NTT西久保通り,unclassified,30,False,False,56.772,"LINESTRING (139.5602312 35.712138, 139.5607902 35.7119042)",
145237164,,,NTT西久保通り,unclassified,30,False,True,2.231,"LINESTRING (139.5602312 35.712138, 139.560214 35.7121452, 139.5602093 35.7121473)",
145235547,,,NTT西久保通り,unclassified,30,False,True,32.438,"LINESTRING (139.5592773 35.7125623, 139.5589674 35.7127099)",
145237164,,,NTT西久保通り,unclassified,30,False,False,33.446,"LINESTRING (139.5592773 35.7125623, 139.5596022 35.7124178)",
145233252,,,,residential,,True,False,102.197,"LINESTRING (139.5592773 35.7125623, 139.5591443 35.7123622, 139.5587397 35.7117535)",3.0m〜5.5m
381936082,2,7,五日市街道,primary,40,False,False,26.59,"LINESTRING (139.5629861 35.7129471, 139.562699 35.7130004)",
381936082,2,7,五日市街道,primary,40,False,True,21.091,"LINESTRING (139.5629861 35.7129471, 139.5632144 35.7129069)",
145237089,,,,residential,,False,True,62.457,"LINESTRING (139.5629861 35.7129471, 139.5629671 35.7129084, 139.5626794 35.7124438)",3.0m〜5.5m
145236905,,,,unclassified,,True,False,51.903999999999996,"LINESTRING (139.5655657 35.7141946, 139.5658179 35.7141032, 139.5660864 35.7139969)",
145237141,,,,unclassified,,False,True,233.05200000000002,"LINESTRING (139.5655657 35.7141946, 139.566087 35.715082, 139.566301 35.715471, 139.565728 35.715709, 139.5655994 35.7157581, 139.5655451 35.7157788)",3.0m〜5.5m
145237141,,,,unclassified,,False,False,233.05200000000002,"LINESTRING (139.5655451 35.7157788, 139.5655994 35.7157581, 139.565728 35.715709, 139.566301 35.715471, 139.566087 35.715082, 139.5655657 35.7141946)",3.0m〜5.5m
1098774675,2,,中央通り,tertiary,40,False,False,86.126,"LINESTRING (139.5655451 35.7157788, 139.5654323 35.715587, 139.5651558 35.7151223, 139.5651324 35.7150805)",
1098774675,2,,中央通り,tertiary,40,False,True,52.127,"LINESTRING (139.5655451 35.7157788, 139.5655789 35.7158346, 139.5657996 35.7161996)",
914140675,,,,residential,,False,True,37.767,"LINESTRING (139.5668566 35.7084039, 139.5664714 35.7085363)",3.0m〜5.5m
145238480,,,,residential,,False,True,60.916,"LINESTRING (139.5662894 35.7086339, 139.5656773 35.7088643)",3.0m〜5.5m
145238495,,,,residential,,False,False,36.319,"LINESTRING (139.5662894 35.7086339, 139.5664592 35.70893)",3.0m〜5.5m
"[760659650, 145238403]",2,121,三鷹通り,secondary,40,False,True,104.059,"LINESTRING (139.5617873 35.7086102, 139.5619111 35.7088258, 139.5622531 35.7094072, 139.5622818 35.7094555)",
145238478,,,,residential,,True,False,66.578,"LINESTRING (139.5617873 35.7086102, 139.5617264 35.7086322, 139.5611187 35.7088627)",3.0m〜5.5m
145238516,,,,residential,,True,False,53.331,"LINESTRING (139.5611187 35.7088627, 139.5605873 35.7090721)",3.0m〜5.5m
145238499,,,,residential,,False,True,101.632,"LINESTRING (139.5611187 35.7088627, 139.561234 35.7090545, 139.5613317 35.7092171, 139.5616124 35.7096841)",3.0m〜5.5m
145238480,,,,residential,,False,False,60.916,"LINESTRING (139.5656773 35.7088643, 139.5662894 35.7086339)",3.0m〜5.5m
145238493,,,,residential,,False,False,36.45,"LINESTRING (139.5656773 35.7088643, 139.5658471 35.7091617)",3.0m〜5.5m
145238493,,,,residential,,False,True,46.747,"LINESTRING (139.5656773 35.7088643, 139.5654566 35.708484)",3.0m〜5.5m
145238445,,,,residential,,True,False,61.788,"LINESTRING (139.5602614 35.709161, 139.5598679 35.7093185, 139.5596476 35.7094067)",3.0m〜5.5m
145237157,,,城山通り,unclassified,30,True,False,10.962,"LINESTRING (139.5596476 35.7094067, 139.5597028 35.7094945)",
145238499,,,,residential,,False,False,101.632,"LINESTRING (139.5616124 35.7096841, 139.5613317 35.7092171, 139.561234 35.7090545, 139.5611187 35.7088627)",3.0m〜5.5m
145238519,,,,residential,,True,False,65.567,"LINESTRING (139.5616124 35.7096841, 139.5622146 35.709478, 139.5622818 35.7094555)",3.0m〜5.5m
145237069,,,,residential,,True,False,24.905,"LINESTRING (139.5606319 35.7097565, 139.5605075 35.7095566)",3.0m〜5.5m
145238488,,,,residential,,True,False,29.451,"LINESTRING (139.5606319 35.7097565, 139.56092 35.7096323)",3.0m〜5.5m
145238458,,,,unclassified,,True,False,16.825,"LINESTRING (139.567728 35.7133917, 139.5678981 35.7133299)",
145238527,,,,residential,,False,True,230.14300000000003,"LINESTRING (139.567728 35.7133917, 139.5678247 35.7135719, 139.5680536 35.7139719, 139.5683432 35.7144728, 139.5687869 35.7152743)",3.0m〜5.5m
145238471,,,,unclassified,,True,False,31.268,"LINESTRING (139.5670496 35.7136449, 139.5673643 35.7135275)",
145238520,,,,residential,,False,True,231.1,"LINESTRING (139.5670496 35.7136449, 139.5671397 35.7138082, 139.5676556 35.7147264, 139.56811 35.7155365)",3.0m〜5.5m
145238479,,,,residential,,False,False,67.711,"LINESTRING (139.5687869 35.7152743, 139.56811 35.7155365)",3.0m〜5.5m
145238527,,,,residential,,False,False,230.143,"LINESTRING (139.5687869 35.7152743, 139.5683432 35.7144728, 139.5680536 35.7139719, 139.5678247 35.7135719, 139.567728 35.7133917)",3.0m〜5.5m
