osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge
370990091,residential,False,True,39.613,"LINESTRING (140.0979589 35.1120174, 140.0979446 35.1119814, 140.0978317 35.1118543, 140.0977994 35.1118292, 140.0977673 35.1118194, 140.097649 35.1118221)",,,,
1096682854,primary,False,True,115.98999999999998,"LINESTRING (140.0979589 35.1120174, 140.0980743 35.111977, 140.098139 35.1119543, 140.098286 35.1118884, 140.0983619 35.1118456, 140.0984271 35.1118028, 140.0985373 35.1117129, 140.0986463 35.1116141, 140.0987663 35.1114821, 140.0988863 35.1113348)",24;92,房総スカイライン,,
"[1122951200, 1122951201, 46150849]",tertiary,False,False,256.669,"LINESTRING (140.0979589 35.1120174, 140.097997 35.1120875, 140.0982245 35.1125065, 140.0984419 35.1128772, 140.0985732 35.1130857, 140.098603 35.1131204, 140.0986358 35.11315, 140.0986867 35.1131847, 140.0987375 35.1132118, 140.0987992 35.1132384, 140.0988465 35.1132538, 140.0988933 35.1132635, 140.0989742 35.1132759, 140.0990657 35.1132899, 140.0992318 35.1133154, 140.0998542 35.1134275)",,,,
1126503817,primary,False,False,56.055,"LINESTRING (140.0979589 35.1120174, 140.097836 35.1120495, 140.0975895 35.1121123, 140.0973706 35.1121675)",24;92,房総スカイライン,,
450923561,unclassified,False,True,90.241,"LINESTRING (140.0998542 35.1134275, 140.0996501 35.1142217)",,,,
46150849,tertiary,False,False,134.46599999999998,"LINESTRING (140.0998542 35.1134275, 140.1003006 35.1135162, 140.1004039 35.1135518, 140.10049 35.1135955, 140.1005695 35.1136484, 140.1006379 35.1137255, 140.100697 35.1138436, 140.1007311 35.1139544, 140.1007429 35.1140569, 140.1007554 35.1141915)",,,,
"[1122951200, 46150849, 1122951201]",tertiary,False,True,256.66900000000004,"LINESTRING (140.0998542 35.1134275, 140.0992318 35.1133154, 140.0990657 35.1132899, 140.0989742 35.1132759, 140.0988933 35.1132635, 140.0988465 35.1132538, 140.0987992 35.1132384, 140.0987375 35.1132118, 140.0986867 35.1131847, 140.0986358 35.11315, 140.098603 35.1131204, 140.0985732 35.1130857, 140.0984419 35.1128772, 140.0982245 35.1125065, 140.097997 35.1120875, 140.0979589 35.1120174)",,,,
125594461,residential,False,True,211.476,"LINESTRING (140.094625 35.109658, 140.0950328 35.1106323, 140.0949856 35.1107852, 140.0945264 35.1108561, 140.0945085 35.1108707, 140.0945054 35.1108912, 140.0945888 35.1111738)",,,,
125597533,unclassified,False,True,28.131,"LINESTRING (140.1030656 35.1097314, 140.1028194 35.1098845)",,,,
125597533,unclassified,False,False,28.131,"LINESTRING (140.1028194 35.1098845, 140.1030656 35.1097314)",,,,
