osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry,ref
295699928,2,市役所通り,tertiary,40,4,False,False,97.115,"LINESTRING (141.3654461 40.6802647, 141.3660855 40.6809911)",
295699928,2,市役所通り,tertiary,40,4,False,True,106.401,"LINESTRING (141.3654461 40.6802647, 141.36475 40.6794666)",
107131634,,,unclassified,,,False,True,123.467,"LINESTRING (141.3654461 40.6802647, 141.3653628 40.6803094, 141.364232 40.6808853)",
295699928,2,市役所通り,tertiary,40,4,False,True,71.589,"LINESTRING (141.3675367 40.682644, 141.367065 40.6821087)",
104537549,,,unclassified,40,,False,False,62.59,"LINESTRING (141.3675367 40.682644, 141.3674498 40.6826872, 141.3669318 40.6829701)",
104537549,,,unclassified,40,,False,True,65.549,"LINESTRING (141.3675367 40.682644, 141.3676176 40.6826027, 141.3681796 40.6823126)",
295699928,2,市役所通り,tertiary,40,4,False,False,68.391,"LINESTRING (141.3675367 40.682644, 141.3677647 40.6828996, 141.3680016 40.6831479)",
295699928,2,市役所通り,tertiary,40,4,False,False,31.254,"LINESTRING (141.3705905 40.6853708, 141.3709377 40.6854692)",
295699928,2,市役所通り,tertiary,40,4,False,True,37.956,"LINESTRING (141.3705905 40.6853708, 141.3701706 40.6852478)",
107129910,,,unclassified,,,False,False,78.039,"LINESTRING (141.3705905 40.6853708, 141.3705543 40.6854409, 141.3702815 40.6860323)",
295699928,2,市役所通り,tertiary,40,4,False,False,33.141,"LINESTRING (141.3713146 40.6855761, 141.3716841 40.6856777)",
295699928,2,市役所通り,tertiary,40,4,False,True,1.451,"LINESTRING (141.3713146 40.6855761, 141.3712985 40.6855715)",
107131421,,,unclassified,,,False,False,77.619,"LINESTRING (141.3713146 40.6855761, 141.3712793 40.6856462, 141.3710022 40.6862327)",
35202650,2,,tertiary,40,,False,True,51.19,"LINESTRING (141.3637633 40.6786181, 141.3635503 40.6787829, 141.3633173 40.6789295)",
295699926,2,市役所通り,tertiary,40,4,False,False,30.597,"LINESTRING (141.3637633 40.6786181, 141.3635719 40.6785405, 141.3635478 40.6785307, 141.3634361 40.6785008)",
295699928,2,市役所通り,tertiary,40,4,False,False,56.236999999999995,"LINESTRING (141.3637633 40.6786181, 141.3639594 40.6786988, 141.3641132 40.6787803, 141.3642329 40.6788775, 141.3642819 40.6789262)",
31020691,2,,tertiary,40,4,False,False,63.135,"LINESTRING (141.3685924 40.6837926, 141.3679816 40.684121)",
295699928,2,市役所通り,tertiary,40,4,False,False,125.104,"LINESTRING (141.3685924 40.6837926, 141.3694324 40.68472)",
295699928,2,市役所通り,tertiary,40,4,False,True,87.298,"LINESTRING (141.3685924 40.6837926, 141.3680016 40.6831479)",
24303741,2,,tertiary,40,4,False,True,148.922,"LINESTRING (141.3685924 40.6837926, 141.3695427 40.6832855, 141.3700379 40.6830231)",
24303741,2,,tertiary,40,4,False,False,66.932,"LINESTRING (141.3705285 40.6810768, 141.3709826 40.6815705)",
24303741,2,,tertiary,40,4,False,True,65.734,"LINESTRING (141.3705285 40.6810768, 141.3701164 40.680575)",
38081758,,,unclassified,40,,False,False,103.773,"LINESTRING (141.3705285 40.6810768, 141.3715511 40.6805576)",
104537549,,,unclassified,40,,False,False,92.134,"LINESTRING (141.3705285 40.6810768, 141.3696305 40.6815488)",
773036826,2,中央通り,primary,40,4,False,True,112.732,"LINESTRING (141.3683429 40.687407, 141.3681425 40.6873068, 141.3679089 40.6871793, 141.3676737 40.6870247, 141.3674768 40.6868775, 141.3673289 40.6867526)",10
31020715,2,,tertiary,40,4,False,False,49.791,"LINESTRING (141.3635038 40.6800665, 141.3640073 40.6798326)",
31068100,2,,unclassified,40,4,False,False,109.819,"LINESTRING (141.3635038 40.6800665, 141.3635352 40.6801018, 141.364232 40.6808853)",
31068100,2,,unclassified,40,4,False,False,70.223,"LINESTRING (141.3663418 40.6832656, 141.3668029 40.6837915)",
31068100,2,,unclassified,40,4,False,True,71.123,"LINESTRING (141.3663418 40.6832656, 141.3658382 40.6827525)",
104537549,,,unclassified,40,,False,True,59.622,"LINESTRING (141.3663418 40.6832656, 141.3669318 40.6829701)",
104537549,,,unclassified,40,,False,False,67.125,"LINESTRING (141.3663418 40.6832656, 141.3658004 40.6835482, 141.3656893 40.6836113)",
31068100,2,,unclassified,40,4,False,False,90.029,"LINESTRING (141.3681966 40.6853716, 141.3688049 40.686037)",
31068116,2,,unclassified,40,4,False,False,63.337,"LINESTRING (141.3681966 40.6853716, 141.3688154 40.6850487)",
31068116,2,,unclassified,40,4,False,True,63.875,"LINESTRING (141.3681966 40.6853716, 141.3675747 40.6856996)",
31068100,2,,unclassified,40,4,False,True,124.106,"LINESTRING (141.3681966 40.6853716, 141.3674389 40.6845128, 141.3673799 40.6844431)",
31068116,2,,unclassified,40,4,False,False,82.973,"LINESTRING (141.3667745 40.6861339, 141.3675747 40.6856996)",
773036826,2,中央通り,primary,40,4,False,True,81.526,"LINESTRING (141.3667745 40.6861339, 141.3662475 40.6855192)",10
773036826,2,中央通り,primary,40,4,False,False,83.232,"LINESTRING (141.3667745 40.6861339, 141.3669876 40.6863907, 141.3671847 40.6866108, 141.3673289 40.6867526)",10
295699928,2,市役所通り,tertiary,40,4,False,True,125.104,"LINESTRING (141.3694324 40.68472, 141.3685924 40.6837926)",
31068116,2,,unclassified,40,4,False,False,148.566,"LINESTRING (141.3694324 40.68472, 141.3695293 40.6846671, 141.37038 40.6842273, 141.370875 40.6839532)",
31068116,2,,unclassified,40,4,False,True,63.602999999999994,"LINESTRING (141.3694324 40.68472, 141.3693583 40.6847656, 141.3688154 40.6850487)",
295699928,2,市役所通り,tertiary,40,4,False,False,87.29700000000001,"LINESTRING (141.3694324 40.68472, 141.3695323 40.6848347, 141.3696888 40.6849899, 141.3698186 40.6850945, 141.3700011 40.6851867, 141.3701706 40.6852478)",
31068116,2,,unclassified,40,4,False,True,76.667,"LINESTRING (141.374146 40.6822083, 141.3734031 40.6826058)",
245203754,2,Bバリ通り,tertiary,40,4,False,False,93.289,"LINESTRING (141.374146 40.6822083, 141.3740703 40.6813713)",
245203754,2,Bバリ通り,tertiary,40,4,False,True,136.861,"LINESTRING (141.374146 40.6822083, 141.3742153 40.6829489, 141.3742001 40.6829946, 141.3738732 40.6833596)",
245203754,2,Bバリ通り,tertiary,40,4,False,True,65.808,"LINESTRING (141.3721002 40.6857859, 141.3720521 40.6863766)",
245203754,2,Bバリ通り,tertiary,40,4,False,False,41.626000000000005,"LINESTRING (141.3721002 40.6857859, 141.3721233 40.685544, 141.3721958 40.6854242)",
295699928,2,市役所通り,tertiary,40,4,False,True,37.096999999999994,"LINESTRING (141.3721002 40.6857859, 141.371907 40.6857391, 141.3716841 40.6856777)",
245203754,2,Bバリ通り,tertiary,40,4,False,False,19.734,"LINESTRING (141.3722841 40.685269, 141.3723886 40.6851102)",
245203754,2,Bバリ通り,tertiary,40,4,False,True,18.795,"LINESTRING (141.3722841 40.685269, 141.3721958 40.6854242)",
38081906,,,tertiary,,,False,False,76.881,"LINESTRING (141.3722841 40.685269, 141.3722251 40.6852206, 141.3717078 40.6847334)",
31068116,2,,unclassified,40,4,False,False,99.256,"LINESTRING (141.3724375 40.6831163, 141.3734031 40.6826058)",
31068116,2,,unclassified,40,4,False,True,54.373,"LINESTRING (141.3724375 40.6831163, 141.3719159 40.6834038)",
31068156,2,,unclassified,40,4,False,True,33.523,"LINESTRING (141.3724375 40.6831163, 141.3726677 40.6833621)",
32121670,2,,unclassified,40,4,False,False,123.954,"LINESTRING (141.3724375 40.6831163, 141.3715794 40.6822112)",
24303741,2,,tertiary,40,4,False,True,87.224,"LINESTRING (141.3715794 40.6822112, 141.3709826 40.6815705)",
32121670,2,,unclassified,40,4,False,True,123.954,"LINESTRING (141.3715794 40.6822112, 141.3724375 40.6831163)",
107130084,,,unclassified,,,False,True,101.231,"LINESTRING (141.3715794 40.6822112, 141.3725679 40.6816946)",
24303741,2,,tertiary,40,4,False,False,158.27,"LINESTRING (141.3715794 40.6822112, 141.3714232 40.6822995, 141.3700379 40.6830231)",
107132056,,,unclassified,,,False,False,60.809,"LINESTRING (141.3750804 40.6838433, 141.3749915 40.6833006)",
