osmid,oneway,highway,reversed,length,geometry,ref,name,lanes,bridge
115386591,False,residential,False,128.193,"LINESTRING (136.9368781 34.8908489, 136.9369423 34.8910628, 136.9371539 34.8918845, 136.9371893 34.8918861, 136.9372668 34.8918895)",,,,
115385428,False,residential,True,47.158,"LINESTRING (136.9316636 34.8916, 136.9316639 34.8920241)",,,,
115386473,False,residential,False,62.194,"LINESTRING (136.9316636 34.8916, 136.9320726 34.8915546, 136.9321284 34.8913386)",,,,
115386890,False,tertiary,False,22.829,"LINESTRING (136.9408184 34.891034, 136.9405685 34.8910224)",,,,
115385104,False,tertiary,False,47.303,"LINESTRING (136.9408184 34.891034, 136.9408135 34.8910901, 136.9407811 34.8914583)",,,,
115386890,False,tertiary,True,69.793,"LINESTRING (136.9408184 34.891034, 136.9409208 34.8910319, 136.9410337 34.8910192, 136.9411323 34.8909983, 136.9415584 34.8908875)",,,,
115383629,False,residential,False,48.089,"LINESTRING (136.9419264 34.8904268, 136.9417156 34.8900304)",,,,
115383629,False,residential,True,39.518,"LINESTRING (136.9419264 34.8904268, 136.9420815 34.890714, 136.942099 34.8907527)",,,,
674071967,False,unclassified,False,69.268,"LINESTRING (136.9317985 34.8979269, 136.9325558 34.8979746)",,,,
115384799,False,residential,False,57.572,"LINESTRING (136.9317985 34.8979269, 136.9317982 34.8978977, 136.9317894 34.8974092)",,,,
115382319,False,secondary,False,106.79299999999999,"LINESTRING (136.933164 34.8953443, 136.9331269 34.8952076, 136.9330726 34.895072, 136.9328213 34.8945431, 136.9327802 34.8944384)",262,衣浦西港線,,
115382319,False,secondary,True,92.558,"LINESTRING (136.933164 34.8953443, 136.9331811 34.895496, 136.9332047 34.896107, 136.9332178 34.8961749)",262,衣浦西港線,,
115385126,False,residential,False,52.999,"LINESTRING (136.933164 34.8953443, 136.9330899 34.8953449, 136.9325868 34.8953965)",,,,
115385126,False,residential,True,123.691,"LINESTRING (136.933164 34.8953443, 136.9332436 34.8953452, 136.9338658 34.8952679, 136.9340576 34.8952709, 136.934161 34.8952799, 136.9343411 34.8952783, 136.9345125 34.8952768)",,,,
115382613,False,residential,False,21.805,"LINESTRING (136.932569 34.8981704, 136.9325558 34.8979746)",,,,
428003065,False,residential,True,38.492000000000004,"LINESTRING (136.932569 34.8981704, 136.932946 34.8980703, 136.9329686 34.8980601)",,,,
115382512,False,residential,False,6.051,"LINESTRING (136.9321241 34.8944017, 136.9320982 34.8943516)",,,,
115383930,True,secondary,False,62.402,"LINESTRING (136.9321241 34.8944017, 136.9326033 34.8942614, 136.9327686 34.8942133)",112,半田停車場線,2,
115387058,False,unclassified,True,59.373999999999995,"LINESTRING (136.9340609 34.8971809, 136.9343246 34.8970736, 136.9346724 34.8970088)",,,,
80951002,False,tertiary,False,8.592,"LINESTRING (136.9370328 34.8960816, 136.9369395 34.8960923)",,,,
"[115386472, 642914137, 115382871]",True,secondary,False,97.65899999999999,"LINESTRING (136.9370328 34.8960816, 136.9370467 34.8959609, 136.9371041 34.8953063, 136.9371142 34.8952059)",265,碧南半田常滑線,,yes
115386591,False,residential,True,128.193,"LINESTRING (136.9372668 34.8918895, 136.9371893 34.8918861, 136.9371539 34.8918845, 136.9369423 34.8910628, 136.9368781 34.8908489)",,,,
405959799,True,secondary,False,68.703,"LINESTRING (136.9372668 34.8918895, 136.9372445 34.8921255, 136.9372277 34.8925064)",265,碧南半田常滑線,,
115383223,False,residential,False,22.996,"LINESTRING (136.9317186 34.8952206, 136.931716 34.8950138)",,,,
115383223,False,residential,True,30.173,"LINESTRING (136.9317186 34.8952206, 136.9317297 34.8954918)",,,,
405959799,True,secondary,False,54.232,"LINESTRING (136.9373859 34.8898295, 136.9373911 34.8903172)",265,碧南半田常滑線,,
115386422,False,unclassified,False,88.798,"LINESTRING (136.9373859 34.8898295, 136.9373154 34.8898559, 136.9364984 34.8901578)",,,,
115380426,False,residential,False,32.982,"LINESTRING (136.9332899 34.8916378, 136.9332711 34.8916462, 136.9331758 34.8916623, 136.9329361 34.8916946)",,,,
115380426,False,residential,True,125.99199999999999,"LINESTRING (136.9332899 34.8916378, 136.9333096 34.8916286, 136.933746 34.891543, 136.9344243 34.8914622, 136.9344579 34.8914606, 136.9346485 34.8914513)",,,,
115383545,False,residential,False,112.191,"LINESTRING (136.9332899 34.8916378, 136.9332105 34.8914054, 136.9331944 34.8912996, 136.9331907 34.891275, 136.933173 34.8910971, 136.9331602 34.8908975, 136.93313 34.8906687, 136.933123 34.8906416)",,,,
115383545,False,residential,True,119.372,"LINESTRING (136.9332899 34.8916378, 136.9333606 34.8918628, 136.9335045 34.8921992, 136.9336175 34.8924636, 136.9336698 34.8926345, 136.9336997 34.8926486)",,,,
115385303,False,residential,False,47.348,"LINESTRING (136.9339022 34.8896572, 136.9334021 34.8897714)",,,,
115382154,False,residential,True,41.951,"LINESTRING (136.9339022 34.8896572, 136.9339568 34.8898361, 136.9339701 34.8899484, 136.9339759 34.8899978, 136.9339968 34.8900229)",,,,
115385303,False,residential,True,97.41,"LINESTRING (136.9339022 34.8896572, 136.9344002 34.8895371, 136.9349187 34.8893893)",,,,
115384946,False,unclassified,True,5.504,"LINESTRING (136.9368395 34.894925, 136.9368602 34.8949715)",,,,
115381648,False,residential,False,51.143,"LINESTRING (136.9368395 34.894925, 136.936679 34.89497, 136.9363673 34.895048, 136.9363037 34.89506)",,,,
115386657,False,residential,False,66.368,"LINESTRING (136.9368395 34.894925, 136.9367336 34.8945868, 136.9366733 34.8943662, 136.9366689 34.8943449)",,,,
115382319,False,secondary,False,92.558,"LINESTRING (136.9332178 34.8961749, 136.9332047 34.896107, 136.9331811 34.895496, 136.933164 34.8953443)",262,衣浦西港線,,
115382319,False,secondary,True,115.97800000000001,"LINESTRING (136.9332178 34.8961749, 136.9332381 34.8962574, 136.9332618 34.896378, 136.9333341 34.8966082, 136.9333837 34.8967274, 136.9333926 34.896748, 136.9335779 34.8971728)",262,衣浦西港線,,
115382437,False,residential,False,34.37,"LINESTRING (136.9332178 34.8961749, 136.9331249 34.8961864, 136.932842 34.8961856)",,,,
628203437,False,tertiary,True,122.441,"LINESTRING (136.9332178 34.8961749, 136.9333454 34.8961619, 136.9345593 34.8961523)",,,,
115386574,False,unclassified,False,61.709,"LINESTRING (136.934915 34.8979648, 136.9347685 34.897423)",,,,
115384226,False,unclassified,False,85.31,"LINESTRING (136.934915 34.8979648, 136.934474 34.8980709, 136.9340442 34.8982384)",,,,
"[115385417, 115386753]",False,"['unclassified', 'residential']","[False, True]",166.526,"LINESTRING (136.934915 34.8979648, 136.9352476 34.8978872, 136.935233 34.8975609, 136.9352441 34.8969296, 136.9352416 34.8966735)",,,,
115386472,True,secondary,False,173.245,"LINESTRING (136.9371813 34.8944644, 136.9372782 34.8930509, 136.937294 34.8929092)",265,碧南半田常滑線,,
115387024,False,tertiary,True,271.832,"LINESTRING (136.9371813 34.8944644, 136.9372487 34.8944677, 136.9382118 34.8945154, 136.9382706 34.8944933, 136.9383046 34.8944498, 136.9383439 34.8940572, 136.9383579 34.8939198, 136.9384343 34.8930255, 136.9384398 34.8929608)",,,,
115382437,False,residential,False,98.69,"LINESTRING (136.932842 34.8961856, 136.9321952 34.8961873, 136.9318225 34.8962007, 136.9317603 34.8962029)",,,,
115382437,False,residential,True,34.37,"LINESTRING (136.932842 34.8961856, 136.9331249 34.8961864, 136.9332178 34.8961749)",,,,
115382613,False,residential,True,127.676,"LINESTRING (136.932842 34.8961856, 136.932723 34.8967355, 136.9326708 34.8969748, 136.9326299 34.8971624, 136.9326155 34.897318)",,,,
115383223,False,residential,False,30.173,"LINESTRING (136.9317297 34.8954918, 136.9317186 34.8952206)",,,,
115383223,False,residential,True,79.15100000000001,"LINESTRING (136.9317297 34.8954918, 136.9317642 34.8961648, 136.9317603 34.8962029)",,,,
115385126,False,residential,True,78.903,"LINESTRING (136.9317297 34.8954918, 136.932526 34.8954073, 136.9325868 34.8953965)",,,,
115386890,False,tertiary,False,8.505,"LINESTRING (136.9385219 34.8909129, 136.9384289 34.8909073)",,,,
115386061,False,residential,False,46.178999999999995,"LINESTRING (136.9385219 34.8909129, 136.9385211 34.8909716, 136.9384957 34.8912867, 136.9384872 34.8913269)",,,,
115386890,False,tertiary,True,88.99799999999999,"LINESTRING (136.9385219 34.8909129, 136.9385864 34.8909163, 136.9394956 34.8909652)",,,,
115383672,False,residential,False,37.174,"LINESTRING (136.9384714 34.8902604, 136.938098 34.8903944)",,,,
115383672,False,residential,True,33.137,"LINESTRING (136.9384714 34.8902604, 136.9388016 34.8901361)",,,,
427224120,False,residential,True,24.366,"LINESTRING (136.9384714 34.8902604, 136.9384621 34.8904794)",,,,
115386311,False,residential,True,20.059,"LINESTRING (136.9375157 34.8897815, 136.9375987 34.8897493, 136.9377143 34.889704)",,,,
115383223,False,residential,True,22.996,"LINESTRING (136.931716 34.8950138, 136.9317186 34.8952206)",,,,
207525427,False,residential,True,48.241,"LINESTRING (136.931716 34.8950138, 136.9317491 34.8949614, 136.931824 34.8949148, 136.9321305 34.8947553)",,,,
115387024,False,tertiary,False,271.83200000000005,"LINESTRING (136.9384398 34.8929608, 136.9384343 34.8930255, 136.9383579 34.8939198, 136.9383439 34.8940572, 136.9383046 34.8944498, 136.9382706 34.8944933, 136.9382118 34.8945154, 136.9372487 34.8944677, 136.9371813 34.8944644)",,,,
628194268,True,tertiary,False,202.123,"LINESTRING (136.9384398 34.8929608, 136.9387307 34.8929768, 136.9391506 34.8929998, 136.9391712 34.8930011, 136.9392696 34.8930069, 136.9393991 34.8930152, 136.939997 34.8930534, 136.9405477 34.8930835, 136.9406504 34.8930891)",,,,
207525430,False,residential,False,175.736,"LINESTRING (136.935313 34.8930463, 136.9353197 34.8929739, 136.9352995 34.8927835, 136.9352712 34.8923386, 136.9352674 34.8920207, 136.9352341 34.8914681)",,,,
207525430,False,residential,True,29.866999999999997,"LINESTRING (136.935313 34.8930463, 136.9353312 34.8932408, 136.9353335 34.8933143)",,,,
619994950,False,residential,True,91.23100000000001,"LINESTRING (136.935313 34.8930463, 136.9354094 34.8930282, 136.9356093 34.8929722, 136.936187 34.8928008, 136.9362407 34.8927569)",,,,
115382319,False,secondary,False,25.128999999999998,"LINESTRING (136.9327802 34.8944384, 136.932765 34.8943484, 136.9327686 34.8942133)",262,衣浦西港線,,
115382319,False,secondary,True,106.79299999999999,"LINESTRING (136.9327802 34.8944384, 136.9328213 34.8945431, 136.9330726 34.895072, 136.9331269 34.8952076, 136.933164 34.8953443)",262,衣浦西港線,,
207525427,False,residential,False,68.99399999999999,"LINESTRING (136.9327802 34.8944384, 136.932712 34.8944696, 136.9325655 34.8945365, 136.932293 34.8946776, 136.9321629 34.8947441, 136.9321305 34.8947553)",,,,
115382527,False,unclassified,False,60.922,"LINESTRING (136.9349152 34.8899336, 136.9349521 34.8897566, 136.9349187 34.8893893)",,,,
115382527,False,unclassified,True,65.393,"LINESTRING (136.9349152 34.8899336, 136.9348177 34.8904389, 136.9348042 34.8905146)",,,,
427224119,False,residential,False,84.533,"LINESTRING (136.9349152 34.8899336, 136.9348324 34.8899274, 136.9339968 34.8900229)",,,,
115386890,False,tertiary,True,8.505,"LINESTRING (136.9384289 34.8909073, 136.9385219 34.8909129)",,,,
115386890,False,tertiary,False,88.003,"LINESTRING (136.9384289 34.8909073, 136.9375627 34.8908608, 136.9374661 34.8908556)",,,,
427224120,False,residential,False,47.67700000000001,"LINESTRING (136.9384289 34.8909073, 136.9384322 34.8908565, 136.9384621 34.8904794)",,,,
427224120,False,residential,False,24.366,"LINESTRING (136.9384621 34.8904794, 136.9384714 34.8902604)",,,,
427224121,False,residential,False,46.778,"LINESTRING (136.9384621 34.8904794, 136.9379505 34.8904497)",,,,
427224121,False,residential,True,97.259,"LINESTRING (136.9384621 34.8904794, 136.9395268 34.8905281)",,,,
427224120,False,residential,True,47.67700000000001,"LINESTRING (136.9384621 34.8904794, 136.9384322 34.8908565, 136.9384289 34.8909073)",,,,
115382869,False,residential,False,35.475,"LINESTRING (136.9406266 34.8905863, 136.9406608 34.8902685)",,,,
427224121,False,residential,False,100.518,"LINESTRING (136.9406266 34.8905863, 136.9395268 34.8905281)",,,,
115382869,False,residential,True,48.781,"LINESTRING (136.9406266 34.8905863, 136.9405747 34.8909681, 136.9405685 34.8910224)",,,,
115386469,False,residential,False,18.024,"LINESTRING (136.9397456 34.8902021, 136.9395483 34.8901929)",,,,
115386469,False,residential,True,83.799,"LINESTRING (136.9397456 34.8902021, 136.9406608 34.8902685)",,,,
428692960,False,residential,True,42.337,"LINESTRING (136.9397456 34.8902021, 136.9394845 34.8898873)",,,,
427224122,False,residential,False,159.94000000000003,"LINESTRING (136.9397456 34.8902021, 136.9398289 34.8901563, 136.9406762 34.8898358, 136.9409336 34.8897385, 136.9407606 34.8894095)",,,,
115383672,False,residential,False,91.586,"LINESTRING (136.9407606 34.8894095, 136.9404986 34.8895079, 136.9398448 34.8897473)",,,,
427224122,False,residential,True,159.94,"LINESTRING (136.9407606 34.8894095, 136.9409336 34.8897385, 136.9406762 34.8898358, 136.9398289 34.8901563, 136.9397456 34.8902021)",,,,
115383672,False,residential,False,68.154,"LINESTRING (136.9394845 34.8898873, 136.9388016 34.8901361)",,,,
115383672,False,residential,True,36.363,"LINESTRING (136.9394845 34.8898873, 136.9398448 34.8897473)",,,,
428692960,False,residential,False,42.337,"LINESTRING (136.9394845 34.8898873, 136.9397456 34.8902021)",,,,
115382034,False,residential,True,44.555,"LINESTRING (136.939563 34.88942, 136.9398448 34.8897473)",,,,
115384799,False,residential,False,34.712,"LINESTRING (136.9317735 34.8967935, 136.9317655 34.8964814)",,,,
115384799,False,residential,True,30.926,"LINESTRING (136.9317735 34.8967935, 136.9317775 34.8970716)",,,,
428003058,False,residential,False,38.232,"LINESTRING (136.9317735 34.8967935, 136.9321926 34.8967857)",,,,
115384799,False,residential,True,34.712,"LINESTRING (136.9317655 34.8964814, 136.9317735 34.8967935)",,,,
115384799,False,residential,False,31.011000000000003,"LINESTRING (136.9317655 34.8964814, 136.931755 34.8962432, 136.9317603 34.8962029)",,,,
428003058,False,residential,True,123.50399999999999,"LINESTRING (136.9317655 34.8964814, 136.9324693 34.8964798, 136.9324781 34.8967789, 136.9321926 34.8967857)",,,,
115384799,False,residential,False,37.555,"LINESTRING (136.9317894 34.8974092, 136.9317775 34.8970716)",,,,
115384799,False,residential,True,57.572,"LINESTRING (136.9317894 34.8974092, 136.9317982 34.8978977, 136.9317985 34.8979269)",,,,
428003061,False,residential,False,75.07499999999999,"LINESTRING (136.9317894 34.8974092, 136.932203 34.8974053, 136.932199 34.8970694)",,,,
428003058,False,residential,True,38.232,"LINESTRING (136.9321926 34.8967857, 136.9317735 34.8967935)",,,,
428003061,False,residential,True,31.551,"LINESTRING (136.9321926 34.8967857, 136.932199 34.8970694)",,,,
428003058,False,residential,False,123.50399999999999,"LINESTRING (136.9321926 34.8967857, 136.9324781 34.8967789, 136.9324693 34.8964798, 136.9317655 34.8964814)",,,,
428003061,False,residential,False,31.551,"LINESTRING (136.932199 34.8970694, 136.9321926 34.8967857)",,,,
428003063,False,residential,False,38.442,"LINESTRING (136.932199 34.8970694, 136.9317775 34.8970716)",,,,
428003061,False,residential,True,75.07499999999999,"LINESTRING (136.932199 34.8970694, 136.932203 34.8974053, 136.9317894 34.8974092)",,,,
115384799,False,residential,False,30.926,"LINESTRING (136.9317775 34.8970716, 136.9317735 34.8967935)",,,,
115384799,False,residential,True,37.555,"LINESTRING (136.9317775 34.8970716, 136.9317894 34.8974092)",,,,
428003063,False,residential,True,38.442,"LINESTRING (136.9317775 34.8970716, 136.932199 34.8970694)",,,,
115385428,False,residential,True,7.644,"LINESTRING (136.9317436 34.8921363, 136.9318265 34.8921464)",,,,
115385428,False,residential,False,14.756,"LINESTRING (136.9317436 34.8921363, 136.9317261 34.8921276, 136.9316735 34.8920508, 136.9316639 34.8920241)",,,,
428036710,False,residential,True,86.92800000000001,"LINESTRING (136.9315822 34.8928403, 136.9316099 34.892887, 136.9320031 34.8935417)",,,,
115380748,False,residential,True,75.054,"LINESTRING (136.9329124 34.8926768, 136.9329572 34.8927244, 136.9329781 34.8927275, 136.9331482 34.8927449, 136.933242 34.8927482, 136.9334403 34.8927392, 136.9336549 34.8927262, 136.9337038 34.8927213)",,,,
115382319,False,secondary,False,49.716,"LINESTRING (136.9329124 34.8926768, 136.9329219 34.8926041, 136.9329689 34.8922321)",262,衣浦西港線,,
115382319,False,secondary,True,78.71000000000001,"LINESTRING (136.9329124 34.8926768, 136.9329014 34.8927737, 136.9328888 34.8928941, 136.9328472 34.8932783, 136.9328377 34.893382)",262,衣浦西港線,,
115382537,True,tertiary,False,50.175,"LINESTRING (136.9329124 34.8926768, 136.9328299 34.8926591, 136.9327699 34.8926476, 136.9325304 34.8926287, 136.9323678 34.8926259)",,,,
115382319,False,secondary,False,42.02,"LINESTRING (136.9329361 34.8916946, 136.9329045 34.8913176)",262,衣浦西港線,,
115380426,False,residential,True,32.982000000000006,"LINESTRING (136.9329361 34.8916946, 136.9331758 34.8916623, 136.9332711 34.8916462, 136.9332899 34.8916378)",,,,
115382319,False,secondary,True,59.975,"LINESTRING (136.9329361 34.8916946, 136.9329606 34.8918775, 136.9329789 34.8921267, 136.9329689 34.8922321)",262,衣浦西港線,,
625884905,False,tertiary,True,62.544,"LINESTRING (136.931573 34.8907841, 136.9320048 34.8906968, 136.9322319 34.8906306)",,,,
115386657,False,residential,False,55.41,"LINESTRING (136.9366689 34.8943449, 136.9366652 34.8943269, 136.9366114 34.8941287, 136.9365293 34.89386)",,,,
115386657,False,residential,True,66.368,"LINESTRING (136.9366689 34.8943449, 136.9366733 34.8943662, 136.9367336 34.8945868, 136.9368395 34.894925)",,,,
428691991,False,residential,False,43.369,"LINESTRING (136.9366689 34.8943449, 136.9366389 34.8943484, 136.9363532 34.8943925, 136.9362 34.8944089)",,,,
428691991,False,residential,True,39.866,"LINESTRING (136.9366689 34.8943449, 136.9366982 34.8943414, 136.9370075 34.8942684, 136.93709 34.8942495)",,,,
405959799,True,secondary,False,116.176,"LINESTRING (136.93709 34.8942495, 136.9370057 34.895292)",265,碧南半田常滑線,,
428691991,False,residential,False,39.866,"LINESTRING (136.93709 34.8942495, 136.9370075 34.8942684, 136.9366982 34.8943414, 136.9366689 34.8943449)",,,,
428691991,False,residential,False,12.009,"LINESTRING (136.9362 34.8944089, 136.9360696 34.8944239)",,,,
619978446,False,residential,True,73.014,"LINESTRING (136.9362 34.8944089, 136.9363037 34.89506)",,,,
428691991,False,residential,True,43.369,"LINESTRING (136.9362 34.8944089, 136.9363532 34.8943925, 136.9366389 34.8943484, 136.9366689 34.8943449)",,,,
115386657,False,residential,False,2.502,"LINESTRING (136.9365293 34.89386, 136.9365225 34.8938382)",,,,
428691993,False,residential,False,49.169,"LINESTRING (136.9365293 34.89386, 136.9360067 34.8939686)",,,,
115386657,False,residential,True,55.41,"LINESTRING (136.9365293 34.89386, 136.9366114 34.8941287, 136.9366652 34.8943269, 136.9366689 34.8943449)",,,,
207525430,False,residential,True,52.01,"LINESTRING (136.9354407 34.8940244, 136.9355145 34.8944882)",,,,
428691993,False,residential,True,51.993,"LINESTRING (136.9354407 34.8940244, 136.9360067 34.8939686)",,,,
207525430,False,residential,False,69.373,"LINESTRING (136.9354407 34.8940244, 136.9353444 34.8934892, 136.9353398 34.8934064)",,,,
428691993,False,residential,False,51.993,"LINESTRING (136.9360067 34.8939686, 136.9354407 34.8940244)",,,,
428691993,False,residential,True,49.169,"LINESTRING (136.9360067 34.8939686, 136.9365293 34.89386)",,,,
619978447,False,residential,True,50.951,"LINESTRING (136.9360067 34.8939686, 136.9360696 34.8944239)",,,,
619978447,False,residential,False,59.257999999999996,"LINESTRING (136.9360067 34.8939686, 136.9359701 34.8937372, 136.9359454 34.8934383)",,,,
115386657,False,residential,False,52.359,"LINESTRING (136.9365225 34.8938382, 136.9364091 34.8933766)",,,,
115386657,False,residential,True,2.502,"LINESTRING (136.9365225 34.8938382, 136.9365293 34.89386)",,,,
428691994,False,residential,True,57.458,"LINESTRING (136.9365225 34.8938382, 136.9370303 34.8937303, 136.937132 34.8937075)",,,,
405959799,True,secondary,False,60.389,"LINESTRING (136.937132 34.8937075, 136.93709 34.8942495)",265,碧南半田常滑線,,
428691994,False,residential,False,57.458,"LINESTRING (136.937132 34.8937075, 136.9370303 34.8937303, 136.9365225 34.8938382)",,,,
115383252,False,residential,False,37.324,"LINESTRING (136.9395268 34.8905281, 136.9395483 34.8901929)",,,,
427224121,False,residential,False,97.259,"LINESTRING (136.9395268 34.8905281, 136.9384621 34.8904794)",,,,
427224121,False,residential,True,100.518,"LINESTRING (136.9395268 34.8905281, 136.9406266 34.8905863)",,,,
115383252,False,residential,True,48.687,"LINESTRING (136.9395268 34.8905281, 136.939522 34.8905948, 136.9394994 34.8909096, 136.9394956 34.8909652)",,,,
115386472,True,secondary,False,82.678,"LINESTRING (136.9371142 34.8952059, 136.9371813 34.8944644)",265,碧南半田常滑線,,
115384727,False,unclassified,False,435.47,"LINESTRING (136.9371142 34.8952059, 136.9371838 34.8951759, 136.9372585 34.8951437, 136.937322 34.8951114, 136.9374864 34.8950248, 136.9375717 34.8949814, 136.9376672 34.8949352, 136.9377702 34.8948906, 136.9378762 34.89485, 136.9379856 34.8948152, 136.9381102 34.8947821, 136.9382309 34.8947576, 136.9383525 34.8947397, 136.938486 34.8947288, 136.9388391 34.894724, 136.9398409 34.8947156, 136.9402714 34.8947027, 136.9417464 34.8945957)",,,,
619978446,False,residential,False,30.619,"LINESTRING (136.9365932 34.8955718, 136.9363749 34.8953626)",,,,
115382845,False,residential,False,48.821,"LINESTRING (136.9365932 34.8955718, 136.936926 34.895348, 136.9370057 34.895292)",,,,
115382845,False,residential,True,56.581999999999994,"LINESTRING (136.9365932 34.8955718, 136.9365086 34.8956354, 136.9363715 34.8957934, 136.936344 34.8958158, 136.9362316 34.8959808)",,,,
619978446,False,residential,True,30.619,"LINESTRING (136.9363749 34.8953626, 136.9365932 34.8955718)",,,,
641353072,False,residential,False,62.05,"LINESTRING (136.9363749 34.8953626, 136.9368602 34.8949715)",,,,
619978446,False,residential,False,34.515,"LINESTRING (136.9363749 34.8953626, 136.9363564 34.8953391, 136.9363037 34.89506)",,,,
115384946,False,unclassified,False,5.504,"LINESTRING (136.9368602 34.8949715, 136.9368395 34.894925)",,,,
115384946,False,unclassified,True,8.449,"LINESTRING (136.9368602 34.8949715, 136.9369032 34.8950388)",,,,
641353072,False,residential,True,62.05,"LINESTRING (136.9368602 34.8949715, 136.9363749 34.8953626)",,,,
405959799,True,secondary,False,35.207,"LINESTRING (136.9372277 34.8925064, 136.9372132 34.8927064, 136.9371959 34.8928218)",265,碧南半田常滑線,,
619994950,False,residential,False,39.303,"LINESTRING (136.9372277 34.8925064, 136.9371464 34.8925045, 136.9371141 34.8925044, 136.9368158 34.8925931)",,,,
115386422,False,unclassified,False,38.7,"LINESTRING (136.9364984 34.8901578, 136.9361101 34.8902981)",,,,
115386422,False,unclassified,True,88.798,"LINESTRING (136.9364984 34.8901578, 136.9373154 34.8898559, 136.9373859 34.8898295)",,,,
428692958,False,residential,True,41.861999999999995,"LINESTRING (136.9364984 34.8901578, 136.9366511 34.8904417, 136.9366835 34.8905023)",,,,
115383629,False,residential,False,32.876000000000005,"LINESTRING (136.9422056 34.8910351, 136.9421165 34.8907936, 136.942099 34.8907527)",,,,
115384727,False,unclassified,True,435.46999999999997,"LINESTRING (136.9417464 34.8945957, 136.9402714 34.8947027, 136.9398409 34.8947156, 136.9388391 34.894724, 136.938486 34.8947288, 136.9383525 34.8947397, 136.9382309 34.8947576, 136.9381102 34.8947821, 136.9379856 34.8948152, 136.9378762 34.89485, 136.9377702 34.8948906, 136.9376672 34.8949352, 136.9375717 34.8949814, 136.9374864 34.8950248, 136.937322 34.8951114, 136.9372585 34.8951437, 136.9371838 34.8951759, 136.9371142 34.8952059)",,,,
428700467,False,unclassified,True,65.34100000000001,"LINESTRING (136.9417464 34.8945957, 136.941815 34.8945171, 136.9418723 34.8944769, 136.9419583 34.894429, 136.9422612 34.8943144, 136.9423399 34.8942867)",,,,
428700467,False,unclassified,False,65.341,"LINESTRING (136.9423399 34.8942867, 136.9422612 34.8943144, 136.9419583 34.894429, 136.9418723 34.8944769, 136.941815 34.8945171, 136.9417464 34.8945957)",,,,
115385539,False,residential,False,177.96,"LINESTRING (136.9368158 34.8925931, 136.9364696 34.8912168, 136.9364238 34.8910745, 136.9364008 34.8910304)",,,,
115385539,False,residential,True,31.769,"LINESTRING (136.9368158 34.8925931, 136.9368714 34.8928134, 136.9368856 34.892873)",,,,
619994950,False,residential,False,55.55,"LINESTRING (136.9368158 34.8925931, 136.9367726 34.8926096, 136.9364472 34.8927017, 136.9362407 34.8927569)",,,,
619994950,False,residential,True,39.303000000000004,"LINESTRING (136.9368158 34.8925931, 136.9371141 34.8925044, 136.9371464 34.8925045, 136.9372277 34.8925064)",,,,
428691996,False,residential,False,145.6,"LINESTRING (136.9350858 34.8948453, 136.9350823 34.8948241, 136.9350522 34.8946436, 136.9349597 34.8941544, 136.9349016 34.893843, 136.9348751 34.893707, 136.9348372 34.8936218, 136.9348092 34.8935585)",,,,
115380828,False,residential,False,92.642,"LINESTRING (136.9337007 34.8929521, 136.9336329 34.8929636, 136.9329337 34.8933491, 136.9328377 34.893382)",,,,
115380828,False,residential,True,53.013999999999996,"LINESTRING (136.9337007 34.8929521, 136.9337568 34.8929409, 136.934205 34.892719)",,,,
115387428,False,residential,False,25.86,"LINESTRING (136.9337007 34.8929521, 136.9337161 34.8928991, 136.9337038 34.8927213)",,,,
115387428,False,residential,True,92.776,"LINESTRING (136.9337007 34.8929521, 136.9336879 34.8930118, 136.9339985 34.8936625, 136.9340305 34.8937327)",,,,
428003065,False,residential,False,38.492000000000004,"LINESTRING (136.9329686 34.8980601, 136.932946 34.8980703, 136.932569 34.8981704)",,,,
"[428003065, 628203436]",False,residential,"[False, True]",59.790000000000006,"LINESTRING (136.9329686 34.8980601, 136.9333527 34.8979402, 136.9332644 34.8977531)",,,,
115386311,False,residential,True,77.943,"LINESTRING (136.9377143 34.889704, 136.938494 34.8894171)",,,,
573636503,False,residential,True,32.921,"LINESTRING (136.9377143 34.889704, 136.937864 34.8899734)",,,,
115386311,False,residential,False,20.059,"LINESTRING (136.9377143 34.889704, 136.9375987 34.8897493, 136.9375157 34.8897815)",,,,
115385303,False,residential,True,47.348,"LINESTRING (136.9334021 34.8897714, 136.9339022 34.8896572)",,,,
573636504,False,residential,False,42.031,"LINESTRING (136.9334021 34.8897714, 136.933277 34.8894076)",,,,
115385303,False,residential,False,45.522,"LINESTRING (136.9334021 34.8897714, 136.9332632 34.8898052, 136.9329746 34.8898802, 136.9329233 34.8898837)",,,,
573636504,False,residential,True,42.031,"LINESTRING (136.933277 34.8894076, 136.9334021 34.8897714)",,,,
428691991,False,residential,False,51.129,"LINESTRING (136.9360696 34.8944239, 136.9355145 34.8944882)",,,,
428691991,False,residential,True,12.009,"LINESTRING (136.9360696 34.8944239, 136.9362 34.8944089)",,,,
619978447,False,residential,False,50.951,"LINESTRING (136.9360696 34.8944239, 136.9360067 34.8939686)",,,,
619978447,False,residential,False,42.844,"LINESTRING (136.9359454 34.8934383, 136.9364091 34.8933766)",,,,
619978449,False,residential,False,7.365,"LINESTRING (136.9359454 34.8934383, 136.9359362 34.8933725)",,,,
619978447,False,residential,True,59.257999999999996,"LINESTRING (136.9359454 34.8934383, 136.9359701 34.8937372, 136.9360067 34.8939686)",,,,
115386657,False,residential,True,52.359,"LINESTRING (136.9364091 34.8933766, 136.9365225 34.8938382)",,,,
