osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
69201155,226,柿木津和野停車場線,secondary,False,False,188.155,"LINESTRING (131.7745489 34.4730137, 131.7746281 34.4729654, 131.7747045 34.4729185, 131.7747524 34.4728614, 131.7748418 34.4727011, 131.7753125 34.4718565, 131.7753585 34.4717689, 131.7753858 34.4716537, 131.7755605 34.4716464)",,
69201161,,,tertiary,False,True,284.832,"LINESTRING (131.7745489 34.4730137, 131.7744859 34.4728908, 131.7744517 34.472823, 131.7744408 34.4728015, 131.7741709 34.4721477, 131.7741427 34.4720998, 131.7740098 34.471813, 131.7735136 34.470798, 131.7734523 34.4706188)",,
"[69201160, 69201162, 69201164]",13,萩津和野線,primary,False,False,58.856,"LINESTRING (131.7729005 34.4656375, 131.7728904 34.46567, 131.7727853 34.4660689, 131.7727817 34.4661564)",yes,30
"[113542553, 113542026, 113542649, 113542671, 687743833, 113543293, 687743838]",,,"['residential', 'unclassified']",False,"[False, True]",321.991,"LINESTRING (131.7729005 34.4656375, 131.7729644 34.4656538, 131.7731255 34.4657132, 131.7734493 34.4658072, 131.7739568 34.4659851, 131.7741108 34.4660449, 131.7747074 34.4662718, 131.7747612 34.4662923, 131.7751117 34.4664282, 131.7754239 34.4665362, 131.7756004 34.4665858, 131.7755418 34.4670022, 131.7755297 34.4670564)",yes,
69201161,,,tertiary,False,False,247.916,"LINESTRING (131.7727817 34.4661564, 131.7727518 34.4662251, 131.7727375 34.46632, 131.7726458 34.4678189, 131.772642 34.4680499, 131.7726704 34.4681814, 131.7727469 34.4683665)",,
69201162,13,萩津和野線,primary,False,False,215.702,"LINESTRING (131.7727817 34.4661564, 131.7728916 34.4662694, 131.7733839 34.4669727, 131.7739463 34.4678139, 131.7739653 34.46783)",,30
"[69201160, 69201162, 69201164]",13,萩津和野線,primary,False,True,58.856,"LINESTRING (131.7727817 34.4661564, 131.7727853 34.4660689, 131.7728904 34.46567, 131.7729005 34.4656375)",yes,30
69201161,,,tertiary,False,False,63.426,"LINESTRING (131.7727469 34.4683665, 131.7729414 34.4689139)",,
69201161,,,tertiary,False,True,247.916,"LINESTRING (131.7727469 34.4683665, 131.7726704 34.4681814, 131.772642 34.4680499, 131.7726458 34.4678189, 131.7727375 34.46632, 131.7727518 34.4662251, 131.7727817 34.4661564)",,
"[113542885, 113542863]",,,unclassified,False,"[False, True]",126.628,"LINESTRING (131.7727469 34.4683665, 131.7733363 34.468108, 131.7739209 34.4678496, 131.7739653 34.46783)",,
69201161,,,tertiary,False,False,60.897,"LINESTRING (131.7729414 34.4689139, 131.7731251 34.4694402)",,
69201161,,,tertiary,False,True,63.426,"LINESTRING (131.7729414 34.4689139, 131.7727469 34.4683665)",,
310153357,,,residential,False,False,35.556,"LINESTRING (131.7729414 34.4689139, 131.7725671 34.4689977)",,
69201161,,,tertiary,False,True,60.897,"LINESTRING (131.7731251 34.4694402, 131.7729414 34.4689139)",,
69201161,,,tertiary,False,False,86.26,"LINESTRING (131.7731251 34.4694402, 131.7733262 34.4701552, 131.7733322 34.4701764, 131.7733316 34.4701964)",,
"[113542155, 113543100]",,,"['unclassified', 'residential']",False,"[False, True]",80.689,"LINESTRING (131.7731251 34.4694402, 131.7727144 34.4695388, 131.7723424 34.4696286, 131.7722802 34.4696436)",,
"[113542849, 113542558]",,,unclassified,False,True,155.716,"LINESTRING (131.7731251 34.4694402, 131.7732937 34.4693997, 131.773698 34.4693026, 131.7739123 34.4692511, 131.7747532 34.469041)",,
69201161,,,tertiary,False,False,48.254,"LINESTRING (131.7733316 34.4701964, 131.7734523 34.4706188)",,
69201161,,,tertiary,False,True,86.26,"LINESTRING (131.7733316 34.4701964, 131.7733322 34.4701764, 131.7733262 34.4701552, 131.7731251 34.4694402)",,
113543539,,,unclassified,False,False,39.843999999999994,"LINESTRING (131.7733316 34.4701964, 131.773281 34.4702042, 131.7729755 34.4702511, 131.7729373 34.4702569, 131.7729052 34.470265)",,
113543539,,,unclassified,False,True,98.23700000000001,"LINESTRING (131.7733316 34.4701964, 131.773392 34.4701859, 131.7743802 34.4700143)",,
69201161,,,tertiary,False,True,48.254,"LINESTRING (131.7734523 34.4706188, 131.7733316 34.4701964)",,
69201161,,,tertiary,False,False,284.83200000000005,"LINESTRING (131.7734523 34.4706188, 131.7735136 34.470798, 131.7740098 34.471813, 131.7741427 34.4720998, 131.7741709 34.4721477, 131.7744408 34.4728015, 131.7744517 34.472823, 131.7744859 34.4728908, 131.7745489 34.4730137)",,
113542203,,,unclassified,False,True,34.592,"LINESTRING (131.7734523 34.4706188, 131.7734991 34.470608, 131.7738158 34.4705353)",,
69201162,13,萩津和野線,primary,False,False,152.99,"LINESTRING (131.7739653 34.46783, 131.7739938 34.4678524, 131.7747532 34.469041)",,30
69201162,13,萩津和野線,primary,False,True,215.702,"LINESTRING (131.7739653 34.46783, 131.7739463 34.4678139, 131.7733839 34.4669727, 131.7728916 34.4662694, 131.7727817 34.4661564)",,30
113541760,,,unclassified,False,True,94.261,"LINESTRING (131.7739653 34.46783, 131.7739984 34.4678154, 131.7748712 34.467429)",,
"[113542885, 113542863]",,,unclassified,False,"[False, True]",126.628,"LINESTRING (131.7739653 34.46783, 131.7739209 34.4678496, 131.7733363 34.468108, 131.7727469 34.4683665)",,
69201162,13,萩津和野線,primary,False,True,120.628,"LINESTRING (131.7753614 34.470003, 131.7747532 34.469041)",,30
113542757,13,萩津和野線,primary,False,True,85.264,"LINESTRING (131.7753614 34.470003, 131.7757896 34.4706837)",,
113541658,,,residential,False,False,67.163,"LINESTRING (131.7753614 34.470003, 131.7760014 34.4697671, 131.7760313 34.4697587)",,
"[113543555, 113543500]",,,unclassified,False,True,153.813,"LINESTRING (131.7753614 34.470003, 131.7749634 34.4701572, 131.7745587 34.4703081, 131.7741678 34.4704496, 131.7738158 34.4705353)",,
113542757,13,萩津和野線,primary,False,False,85.264,"LINESTRING (131.7757896 34.4706837, 131.7753614 34.470003)",,
113542883,,,residential,False,False,58.69,"LINESTRING (131.7757896 34.4706837, 131.776379 34.4704776)",,
113543629,13,萩津和野線,primary,False,True,10.794,"LINESTRING (131.7757896 34.4706837, 131.7756881 34.4707329)",,
69201155,226,柿木津和野停車場線,secondary,False,True,188.155,"LINESTRING (131.7755605 34.4716464, 131.7753858 34.4716537, 131.7753585 34.4717689, 131.7753125 34.4718565, 131.7748418 34.4727011, 131.7747524 34.4728614, 131.7747045 34.4729185, 131.7746281 34.4729654, 131.7745489 34.4730137)",,
