osmid,highway,oneway,reversed,length,bridge,geometry,ref,name,maxspeed,lanes,tunnel
588844059,unclassified,False,True,83.411,,"LINESTRING (130.3043084 31.8159836, 130.3047275 31.8153234)",,,,,
113910514,tertiary,False,False,1.546,,"LINESTRING (130.3075872 31.8149798, 130.307593 31.8149668)",,,,,
113910514,tertiary,False,True,59.238,,"LINESTRING (130.3075872 31.8149798, 130.3073705 31.8154797)",,,,,
113912475,unclassified,False,True,66.009,,"LINESTRING (130.3075872 31.8149798, 130.3069275 31.8147845)",,,,,
113909344,primary,False,False,30.689,,"LINESTRING (130.3083363 31.8125263, 130.3086448 31.8126126)",36,川内郡山線,,,
113909344,primary,False,True,72.013,,"LINESTRING (130.3083363 31.8125263, 130.3076124 31.8123238)",36,川内郡山線,,,
403250903,unclassified,False,True,118.727,,"LINESTRING (130.3083363 31.8125263, 130.3077443 31.8134681)",,,,,
113904760,unclassified,False,True,73.206,,"LINESTRING (130.3008118 31.8170469, 130.3014978 31.8173529)",,,,,
113912988,unclassified,False,False,58.405,,"LINESTRING (130.3008118 31.8170469, 130.3005096 31.8175051)",,,,,
113917163,unclassified,False,False,67.233,,"LINESTRING (130.3008118 31.8170469, 130.3011725 31.8165257)",,,,,
113917550,unclassified,False,True,69.397,,"LINESTRING (130.3008118 31.8170469, 130.3001554 31.8167669)",,,,,
113912131,residential,True,False,61.116,,"LINESTRING (130.304666 31.8174639, 130.305251 31.8176984)",,,,,
1184806783,trunk,False,False,82.747,,"LINESTRING (130.304666 31.8174639, 130.30506 31.8167993)",3,国道3号,50,2,
1184806784,residential,True,False,49.168,,"LINESTRING (130.304666 31.8174639, 130.3042134 31.8172457)",,,,,
113912849,tertiary,False,True,156.426,,"LINESTRING (130.2989334 31.8172627, 130.2997124 31.8160214)",,,,,
588843142,unclassified,True,False,43.188,,"LINESTRING (130.2989334 31.8172627, 130.2990101 31.8172396, 130.2990712 31.8171739, 130.29912 31.8170839, 130.2991904 31.8169613)",,,,,
113908749,unclassified,False,False,110.71,,"LINESTRING (130.3058125 31.8136983, 130.3052485 31.814571)",,,,,
113908749,unclassified,False,True,105.897,,"LINESTRING (130.3058125 31.8136983, 130.3063328 31.8128548)",,,,,
113916223,tertiary,False,False,88.401,,"LINESTRING (130.3058125 31.8136983, 130.3066551 31.8140438)",,,,,
113916223,tertiary,False,True,58.759,,"LINESTRING (130.3058125 31.8136983, 130.3052514 31.8134705)",,,,,
113908617,unclassified,False,False,83.281,,"LINESTRING (130.3076507 31.8171527, 130.3072347 31.817813)",,,,,
113918310,unclassified,False,False,92.242,,"LINESTRING (130.3076507 31.8171527, 130.3067921 31.8167579)",,,,,
113905620,unclassified,False,True,49.84,,"LINESTRING (130.3076507 31.8171527, 130.3076622 31.8171275, 130.3077975 31.8167223)",,,,,
113918440,unclassified,True,False,57.903,,"LINESTRING (130.2993863 31.8164429, 130.2990872 31.8168974)",,,,,
400760689,unclassified,False,True,10.228,,"LINESTRING (130.2993863 31.8164429, 130.2994823 31.8164854)",,,,,yes
854907333,trunk,True,False,96.504,,"LINESTRING (130.3077681 31.8104367, 130.3076416 31.8095755)",3,国道3号,50,2,
854907338,unclassified,False,True,12.238,,"LINESTRING (130.3077681 31.8104367, 130.3076396 31.8104504)",,,,,
300808025,secondary,True,False,108.46100000000001,,"LINESTRING (130.3077681 31.8104367, 130.3077653 31.8100195, 130.3077358 31.8095999, 130.3077312 31.8094621)",313,一般県道313号 荒川川内線,,,
113916493,tertiary,False,False,47.147,,"LINESTRING (130.2999546 31.8156507, 130.2997124 31.8160214)",,,,,
113916493,tertiary,False,True,69.919,,"LINESTRING (130.2999546 31.8156507, 130.3002698 31.8150818)",,,,,
113907372,unclassified,False,True,96.031,,"LINESTRING (130.2999546 31.8156507, 130.2996672 31.8155181, 130.2992972 31.8150239)",,,,,
113912929,unclassified,False,True,61.677,,"LINESTRING (130.2999546 31.8156507, 130.300302 31.8158186, 130.3005448 31.8158793)",,,,,
403250901,residential,True,False,58.159,,"LINESTRING (130.3058711 31.8153981, 130.3064306 31.8156161)",,,,,
1184806788,trunk,False,True,74.203,,"LINESTRING (130.3058711 31.8153981, 130.3055247 31.815997)",3,国道3号,50,2,
1184806795,trunk,False,False,55.533,,"LINESTRING (130.3058711 31.8153981, 130.3061306 31.81495)",3,国道3号,50,2,
113904760,unclassified,False,False,73.206,,"LINESTRING (130.3014978 31.8173529, 130.3008118 31.8170469)",,,,,
588844052,tertiary,False,False,43.369,,"LINESTRING (130.3014978 31.8173529, 130.3012815 31.8176969)",,,,,
588844052,tertiary,False,True,67.527,,"LINESTRING (130.3014978 31.8173529, 130.3018048 31.8168045)",,,,,
113909344,primary,False,False,49.222,,"LINESTRING (130.3086448 31.8126126, 130.3091396 31.812751)",36,川内郡山線,,,
113909344,primary,False,True,30.689,,"LINESTRING (130.3086448 31.8126126, 130.3083363 31.8125263)",36,川内郡山線,,,
113910514,tertiary,False,True,124.152,,"LINESTRING (130.3086448 31.8126126, 130.3081759 31.8136556)",,,,,
368249597,residential,False,False,81.114,,"LINESTRING (130.3057132 31.8178996, 130.3060444 31.8172266)",,,,,
1184806782,residential,False,False,49.068,,"LINESTRING (130.3057132 31.8178996, 130.305251 31.8176984)",,,,,
113906750,unclassified,False,False,45.007,,"LINESTRING (130.3017597 31.8148069, 130.3015379 31.8151651)",,,,,
113906750,unclassified,False,True,46.268,,"LINESTRING (130.3017597 31.8148069, 130.301988 31.8144388)",,,,,
113909766,residential,False,False,110.6,,"LINESTRING (130.3017597 31.8148069, 130.3027911 31.8152772)",,,,,
113909766,residential,False,True,109.266,,"LINESTRING (130.3017597 31.8148069, 130.3007459 31.8143342)",,,,,
113905397,unclassified,False,False,67.308,,"LINESTRING (130.3018048 31.8168045, 130.3011725 31.8165257)",,,,,
113905397,unclassified,False,True,56.077,,"LINESTRING (130.3018048 31.8168045, 130.3023306 31.8170384)",,,,,
588844052,tertiary,False,False,67.527,,"LINESTRING (130.3018048 31.8168045, 130.3014978 31.8173529)",,,,,
588844052,tertiary,False,True,97.862,,"LINESTRING (130.3018048 31.8168045, 130.3023006 31.8160318)",,,,,
113912258,unclassified,False,False,59.048,,"LINESTRING (130.3072477 31.8142482, 130.3078267 31.814448)",,,,,
113912258,unclassified,False,True,60.431,,"LINESTRING (130.3072477 31.8142482, 130.3066551 31.8140438)",,,,,
403250903,unclassified,False,False,98.622,,"LINESTRING (130.3072477 31.8142482, 130.3077443 31.8134681)",,,,,
1031554920,unclassified,False,True,66.87,,"LINESTRING (130.3072477 31.8142482, 130.3069275 31.8147845)",,,,,
113912166,unclassified,True,False,30.275,,"LINESTRING (130.3050672 31.8157954, 130.3052072 31.8155505)",,,,,
113916223,tertiary,False,False,58.759,,"LINESTRING (130.3052514 31.8134705, 130.3058125 31.8136983)",,,,,
113916223,tertiary,False,True,55.873,,"LINESTRING (130.3052514 31.8134705, 130.3047183 31.8132531)",,,,,
588844061,unclassified,False,True,109.347,,"LINESTRING (130.3052514 31.8134705, 130.3047029 31.8143364)",,,,,
"[403245714, 588844061]",unclassified,False,False,109.441,,"LINESTRING (130.3052514 31.8134705, 130.305507 31.8130693, 130.3053339 31.8125622)",,,,,
113911580,primary,False,False,107.678,,"LINESTRING (130.3025568 31.8156375, 130.3035561 31.816103)",43,川内串木野線,,,
113911580,primary,False,True,109.672,,"LINESTRING (130.3025568 31.8156375, 130.3015379 31.8151651)",43,川内串木野線,,,
588844052,tertiary,False,False,50.083,,"LINESTRING (130.3025568 31.8156375, 130.3023006 31.8160318)",,,,,
588844052,tertiary,False,True,45.773,,"LINESTRING (130.3025568 31.8156375, 130.3027911 31.8152772)",,,,,
113905397,unclassified,False,False,73.865,,"LINESTRING (130.30389 31.8177249, 130.303196 31.8174191)",,,,,
113915396,unclassified,False,False,45.038,,"LINESTRING (130.30389 31.8177249, 130.3041327 31.8173763)",,,,,
113906766,unclassified,False,False,71.067,,"LINESTRING (130.308877 31.8133499, 130.3091396 31.812751)",,,,,
113906766,unclassified,False,True,53.743,,"LINESTRING (130.308877 31.8133499, 130.3086784 31.8138028)",,,,,
113904371,tertiary,False,True,91.473,,"LINESTRING (130.3032088 31.8146155, 130.3036717 31.813893)",,,,,
588844052,tertiary,False,False,37.861,,"LINESTRING (130.3032088 31.8146155, 130.3030083 31.8149103)",,,,,
588844054,unclassified,False,False,110.636,,"LINESTRING (130.3032088 31.8146155, 130.3021797 31.8141409)",,,,,
113912542,tertiary,False,True,126.981,,"LINESTRING (130.3026447 31.8133233, 130.3013882 31.8137283)",,,,,
113912686,tertiary,False,False,75.67,,"LINESTRING (130.3026447 31.8133233, 130.3034148 31.8131366)",,,,,
113906750,unclassified,False,False,101.843,,"LINESTRING (130.3026447 31.8133233, 130.3026468 31.8133884, 130.3021797 31.8141409)",,,,,
113911580,primary,False,False,17.894,,"LINESTRING (130.3013706 31.8150897, 130.3015379 31.8151651)",43,川内串木野線,,,
113911580,primary,False,True,90.344,,"LINESTRING (130.3013706 31.8150897, 130.3005273 31.8147068)",43,川内串木野線,,,
113912682,unclassified,False,False,49.662,,"LINESTRING (130.3013706 31.8150897, 130.3011166 31.8154807)",,,,,
113908262,unclassified,False,True,87.921,,"LINESTRING (130.3071613 31.8132147, 130.3063328 31.8128548)",,,,,
113916930,trunk,False,True,103.861,,"LINESTRING (130.3071613 31.8132147, 130.3066551 31.8140438)",3,国道3号,50,2,
1184806796,unclassified,False,False,61.876,,"LINESTRING (130.3071613 31.8132147, 130.3077443 31.8134681)",,,,,
1184806797,trunk,False,False,108.59400000000001,,"LINESTRING (130.3071613 31.8132147, 130.3075439 31.8125887, 130.3076124 31.8123238)",3,国道3号,50,2,
"[113904373, 113912431]",unclassified,False,False,23.752000000000002,yes,"LINESTRING (130.3083557 31.8170405, 130.3085527 31.8170195, 130.308601 31.8170377)",,,,,
556901460,residential,False,False,69.31099999999999,,"LINESTRING (130.3083557 31.8170405, 130.3083371 31.8169766, 130.3082457 31.816871, 130.3078667 31.8165915)",,,,,
113907539,unclassified,False,False,110.469,,"LINESTRING (130.3041618 31.8141268, 130.3047183 31.8132531)",,,,,
113916828,unclassified,False,False,33.28,,"LINESTRING (130.3041618 31.8141268, 130.3044795 31.814256)",,,,,
113916828,unclassified,False,True,53.113,,"LINESTRING (130.3041618 31.8141268, 130.3037259 31.8139163, 130.3036717 31.813893)",,,,,
113911807,unclassified,False,True,66.896,,"LINESTRING (130.3092642 31.8172483, 130.308601 31.8170377)",,,,,
113917935,unclassified,False,True,67.25,,"LINESTRING (130.3092642 31.8172483, 130.3089205 31.8177779)",,,,,
113917483,unclassified,True,False,59.674,,"LINESTRING (130.2991904 31.8169613, 130.2994823 31.8164854)",,,,,
400760688,unclassified,False,True,12.065,,"LINESTRING (130.2991904 31.8169613, 130.2990872 31.8168974)",,,,,yes
113908225,unclassified,False,False,70.429,,"LINESTRING (130.2991904 31.8169613, 130.2993876 31.8171545, 130.2994936 31.8172162, 130.2997743 31.8173394)",,,,,
113904635,unclassified,False,False,70.885,,"LINESTRING (130.3001554 31.8167669, 130.2994823 31.8164854)",,,,,
113914230,unclassified,False,False,58.771,,"LINESTRING (130.3001554 31.8167669, 130.3003532 31.8162658)",,,,,
113917214,unclassified,False,True,73.138,,"LINESTRING (130.3001554 31.8167669, 130.2997743 31.8173394)",,,,,
113917550,unclassified,False,False,69.397,,"LINESTRING (130.3001554 31.8167669, 130.3008118 31.8170469)",,,,,
113905397,unclassified,False,False,41.168,,"LINESTRING (130.303196 31.8174191, 130.3028098 31.8172477)",,,,,
113905397,unclassified,False,True,73.865,,"LINESTRING (130.303196 31.8174191, 130.30389 31.8177249)",,,,,
403245716,unclassified,False,True,52.5,,"LINESTRING (130.303196 31.8174191, 130.3035634 31.8170649)",,,,,
403245716,unclassified,False,False,68.709,,"LINESTRING (130.303196 31.8174191, 130.3029783 31.8176627, 130.3027212 31.8178855)",,,,,
113908193,unclassified,False,True,58.8,,"LINESTRING (130.3061306 31.81495, 130.3066866 31.8151875)",,,,,
113916828,unclassified,False,True,46.863,,"LINESTRING (130.3061306 31.81495, 130.3056879 31.81476)",,,,,
1184806794,trunk,False,False,45.813,,"LINESTRING (130.3061306 31.81495, 130.3063446 31.8145803)",3,国道3号,50,2,
1184806795,trunk,False,True,55.533,,"LINESTRING (130.3061306 31.81495, 130.3058711 31.8153981)",3,国道3号,50,2,
113905397,unclassified,False,False,56.077,,"LINESTRING (130.3023306 31.8170384, 130.3018048 31.8168045)",,,,,
113905397,unclassified,False,True,50.909,,"LINESTRING (130.3023306 31.8170384, 130.3028098 31.8172477)",,,,,
113907853,unclassified,False,True,59.678,,"LINESTRING (130.3023306 31.8170384, 130.3019691 31.8174785)",,,,,
113913880,unclassified,False,False,98.528,,"LINESTRING (130.3023306 31.8170384, 130.3028203 31.8162561)",,,,,
113914643,tertiary,False,True,34.902,,"LINESTRING (130.3012815 31.8176969, 130.3016246 31.8178132)",,,,,
113918233,tertiary,False,False,75.988,,"LINESTRING (130.3012815 31.8176969, 130.3005096 31.8175051)",,,,,
588844052,tertiary,False,True,43.369,,"LINESTRING (130.3012815 31.8176969, 130.3014978 31.8173529)",,,,,
113908193,unclassified,False,False,31.576,,"LINESTRING (130.3076691 31.8156072, 130.3073705 31.8154797)",,,,,
"[113908610, 113906851]",unclassified,False,False,21.36,yes,"LINESTRING (130.3076691 31.8156072, 130.3078355 31.815691, 130.3078638 31.8157048)",,,,,
553450035,residential,True,False,64.908,,"LINESTRING (130.3076691 31.8156072, 130.3079418 31.8154616, 130.3081824 31.8152285)",,,20,1,
113912475,unclassified,False,False,66.009,,"LINESTRING (130.3069275 31.8147845, 130.3075872 31.8149798)",,,,,
113916355,unclassified,False,False,59.574,,"LINESTRING (130.3069275 31.8147845, 130.3063446 31.8145803)",,,,,
1031554920,unclassified,False,False,66.87,,"LINESTRING (130.3069275 31.8147845, 130.3072477 31.8142482)",,,,,
1031554920,unclassified,False,True,50.261,,"LINESTRING (130.3069275 31.8147845, 130.3066866 31.8151875)",,,,,
403250903,unclassified,False,False,118.727,,"LINESTRING (130.3077443 31.8134681, 130.3083363 31.8125263)",,,,,
403250903,unclassified,False,True,98.622,,"LINESTRING (130.3077443 31.8134681, 130.3072477 31.8142482)",,,,,
1184806796,unclassified,False,False,45.802,,"LINESTRING (130.3077443 31.8134681, 130.3081759 31.8136556)",,,,,
1184806796,unclassified,False,True,61.876,,"LINESTRING (130.3077443 31.8134681, 130.3071613 31.8132147)",,,,,
113907539,unclassified,False,True,110.469,,"LINESTRING (130.3047183 31.8132531, 130.3041618 31.8141268)",,,,,
113916223,tertiary,False,False,55.873,,"LINESTRING (130.3047183 31.8132531, 130.3052514 31.8134705)",,,,,
113916223,tertiary,False,True,77.501,,"LINESTRING (130.3047183 31.8132531, 130.3039778 31.8129534)",,,,,
113912015,unclassified,False,False,98.438,,"LINESTRING (130.3056221 31.8170434, 130.3060739 31.8162457)",,,,,
113912015,unclassified,False,True,80.834,,"LINESTRING (130.3056221 31.8170434, 130.305251 31.8176984)",,,,,
113917766,secondary,False,False,59.645,,"LINESTRING (130.3056221 31.8170434, 130.30506 31.8167993)",394,山崎川内線,40,,
113917766,secondary,False,True,44.800999999999995,,"LINESTRING (130.3056221 31.8170434, 130.305681 31.817069, 130.3060444 31.8172266)",394,山崎川内線,40,,
113911341,unclassified,False,False,41.695,,"LINESTRING (130.3060739 31.8162457, 130.3064633 31.8164221)",,,,,
113912015,unclassified,False,False,77.699,,"LINESTRING (130.3060739 31.8162457, 130.3064306 31.8156161)",,,,,
113912015,unclassified,False,True,98.438,,"LINESTRING (130.3060739 31.8162457, 130.3056221 31.8170434)",,,,,
113906750,unclassified,False,True,45.007,,"LINESTRING (130.3015379 31.8151651, 130.3017597 31.8148069)",,,,,
113911580,primary,False,False,109.672,,"LINESTRING (130.3015379 31.8151651, 130.3025568 31.8156375)",43,川内串木野線,,,
113911580,primary,False,True,17.894,,"LINESTRING (130.3015379 31.8151651, 130.3013706 31.8150897)",43,川内串木野線,,,
113911252,unclassified,False,True,109.741,,"LINESTRING (130.3030083 31.8149103, 130.301988 31.8144388)",,,,,
588844052,tertiary,False,False,45.669,,"LINESTRING (130.3030083 31.8149103, 130.3027911 31.8152772)",,,,,
588844052,tertiary,False,True,37.861,,"LINESTRING (130.3030083 31.8149103, 130.3032088 31.8146155)",,,,,
113912303,tertiary,False,False,56.965,,"LINESTRING (130.3034148 31.8131366, 130.3039778 31.8129534)",,,,,
113912686,tertiary,False,True,75.67,,"LINESTRING (130.3034148 31.8131366, 130.3026447 31.8133233)",,,,,
113913125,tertiary,False,True,87.541,,"LINESTRING (130.3034148 31.8131366, 130.3036717 31.813893)",,,,,
113909344,primary,False,False,72.013,,"LINESTRING (130.3076124 31.8123238, 130.3083363 31.8125263)",36,川内郡山線,,,
113917552,tertiary,False,True,148.941,,"LINESTRING (130.3076124 31.8123238, 130.3072205 31.8122117, 130.3070131 31.8121495, 130.3067724 31.8121705, 130.3064633 31.812261, 130.3061154 31.8123774)",,,,,
"[854907336, 854907337, 854907331]",trunk,True,False,212.783,yes,"LINESTRING (130.3076124 31.8123238, 130.307745 31.812093, 130.3077544 31.811847, 130.3077518 31.8113813, 130.3077488 31.8108479, 130.3077681 31.8104367)",3,国道3号,50,3,
1184806797,trunk,False,True,108.59400000000001,,"LINESTRING (130.3076124 31.8123238, 130.3075439 31.8125887, 130.3071613 31.8132147)",3,国道3号,50,2,
400760688,unclassified,False,False,12.065,,"LINESTRING (130.2990872 31.8168974, 130.2991904 31.8169613)",,,,,yes
588843143,unclassified,True,False,44.648,,"LINESTRING (130.2990872 31.8168974, 130.2989776 31.8170528, 130.2989206 31.817167, 130.2989334 31.8172627)",,,,,
113915051,unclassified,False,False,91.485,,"LINESTRING (130.3002698 31.8150818, 130.3011166 31.8154807)",,,,,
113916493,tertiary,False,False,69.919,,"LINESTRING (130.3002698 31.8150818, 130.2999546 31.8156507)",,,,,
113916493,tertiary,False,True,48.278,,"LINESTRING (130.3002698 31.8150818, 130.3005273 31.8147068)",,,,,
113913187,unclassified,False,False,101.64,,"LINESTRING (130.3002698 31.8150818, 130.2997877 31.8148979, 130.2996447 31.814866, 130.2995193 31.8148937, 130.2992972 31.8150239)",,,,,
113915051,unclassified,False,True,61.788,,"LINESTRING (130.3043861 31.8169585, 130.303828 31.8166689)",,,,,
113915396,unclassified,False,True,35.863,,"LINESTRING (130.3043861 31.8169585, 130.3042134 31.8172457)",,,,,
113908193,unclassified,False,False,58.8,,"LINESTRING (130.3066866 31.8151875, 130.3061306 31.81495)",,,,,
113908193,unclassified,False,True,72.329,,"LINESTRING (130.3066866 31.8151875, 130.3073705 31.8154797)",,,,,
1031554920,unclassified,False,False,50.261,,"LINESTRING (130.3066866 31.8151875, 130.3069275 31.8147845)",,,,,
1031554920,unclassified,False,True,53.445,,"LINESTRING (130.3066866 31.8151875, 130.3064306 31.8156161)",,,,,
113905397,unclassified,False,False,82.593,,"LINESTRING (130.3011725 31.8165257, 130.3003954 31.8161856)",,,,,
113905397,unclassified,False,True,67.308,,"LINESTRING (130.3011725 31.8165257, 130.3018048 31.8168045)",,,,,
113917163,unclassified,False,True,67.233,,"LINESTRING (130.3011725 31.8165257, 130.3008118 31.8170469)",,,,,
113917163,unclassified,False,False,99.137,,"LINESTRING (130.3011725 31.8165257, 130.3013909 31.8161008, 130.3016121 31.8157164)",,,,,
113909766,residential,False,False,52.858,,"LINESTRING (130.3027911 31.8152772, 130.3032819 31.8155053)",,,,,
113909766,residential,False,True,110.6,,"LINESTRING (130.3027911 31.8152772, 130.3017597 31.8148069)",,,,,
588844052,tertiary,False,False,45.773,,"LINESTRING (130.3027911 31.8152772, 130.3025568 31.8156375)",,,,,
588844052,tertiary,False,True,45.669,,"LINESTRING (130.3027911 31.8152772, 130.3030083 31.8149103)",,,,,
113913880,unclassified,False,True,98.528,,"LINESTRING (130.3028203 31.8162561, 130.3023306 31.8170384)",,,,,
113915051,unclassified,False,False,53.249,,"LINESTRING (130.3028203 31.8162561, 130.3033269 31.8164659)",,,,,
113915051,unclassified,False,True,55.076,,"LINESTRING (130.3028203 31.8162561, 130.3023006 31.8160318)",,,,,
113916544,unclassified,False,True,108.778,,"LINESTRING (130.3009754 31.8139734, 130.301988 31.8144388)",,,,,
113917947,tertiary,False,True,45.605,,"LINESTRING (130.3009754 31.8139734, 130.3007459 31.8143342)",,,,,
113912542,tertiary,False,False,48.811,,"LINESTRING (130.3009754 31.8139734, 130.3010412 31.8138957, 130.3011177 31.8138318, 130.3013882 31.8137283)",,,,,
113905397,unclassified,False,False,50.909,,"LINESTRING (130.3028098 31.8172477, 130.3023306 31.8170384)",,,,,
113905397,unclassified,False,True,41.168,,"LINESTRING (130.3028098 31.8172477, 130.303196 31.8174191)",,,,,
113911456,unclassified,False,False,99.722,,"LINESTRING (130.3028098 31.8172477, 130.3033269 31.8164659)",,,,,
113908749,unclassified,False,False,97.072,,"LINESTRING (130.3052485 31.814571, 130.3047275 31.8153234)",,,,,
113908749,unclassified,False,True,110.71,,"LINESTRING (130.3052485 31.814571, 130.3058125 31.8136983)",,,,,
113916828,unclassified,False,False,46.534,,"LINESTRING (130.3052485 31.814571, 130.3056879 31.81476)",,,,,
113916828,unclassified,False,True,57.777,,"LINESTRING (130.3052485 31.814571, 130.3047029 31.8143364)",,,,,
113913119,trunk,False,False,9.786,,"LINESTRING (130.3076416 31.8095755, 130.307539 31.8095875)",3,国道3号,,,
307911826,trunk,False,True,15.404,,"LINESTRING (130.3076416 31.8095755, 130.3076894 31.8095354, 130.3077312 31.8094621)",3,国道3号,,,
113911761,unclassified,False,False,59.974,,"LINESTRING (130.3003532 31.8162658, 130.2997663 31.8160604)",,,,,
113913767,unclassified,False,True,9.769,,"LINESTRING (130.3003532 31.8162658, 130.3003954 31.8161856)",,,,,
113914230,unclassified,False,True,58.771,,"LINESTRING (130.3003532 31.8162658, 130.3001554 31.8167669)",,,,,
113904890,unclassified,False,False,49.443,,"LINESTRING (130.3019691 31.8174785, 130.3016246 31.8178132)",,,,,
113905610,unclassified,False,True,84.25,,"LINESTRING (130.3019691 31.8174785, 130.3027212 31.8178855)",,,,,
113907853,unclassified,False,False,59.678,,"LINESTRING (130.3019691 31.8174785, 130.3023306 31.8170384)",,,,,
113904438,unclassified,False,False,29.899,,"LINESTRING (130.3078267 31.814448, 130.3081257 31.814536)",,,,,
113910514,tertiary,False,False,94.086,,"LINESTRING (130.3078267 31.814448, 130.3081759 31.8136556)",,,,,
113910514,tertiary,False,True,61.77,,"LINESTRING (130.3078267 31.814448, 130.307593 31.8149668)",,,,,
113912258,unclassified,False,True,59.048,,"LINESTRING (130.3078267 31.814448, 130.3072477 31.8142482)",,,,,
113912258,unclassified,False,False,60.431,,"LINESTRING (130.3066551 31.8140438, 130.3072477 31.8142482)",,,,,
113916223,tertiary,False,True,88.401,,"LINESTRING (130.3066551 31.8140438, 130.3058125 31.8136983)",,,,,
113916930,trunk,False,False,103.861,,"LINESTRING (130.3066551 31.8140438, 130.3071613 31.8132147)",3,国道3号,50,2,
1184806794,trunk,False,True,40.036,,"LINESTRING (130.3066551 31.8140438, 130.3064686 31.8143671)",3,国道3号,50,2,
113910241,unclassified,False,False,83.412,,"LINESTRING (130.303706 31.8148474, 130.3032819 31.8155053)",,,,,
588844065,unclassified,True,False,53.591,,"LINESTRING (130.303706 31.8148474, 130.3032088 31.8146155)",,,,,
113913767,unclassified,False,False,36.869,,"LINESTRING (130.3005448 31.8158793, 130.3003954 31.8161856)",,,,,
113912929,unclassified,False,False,61.677,,"LINESTRING (130.3005448 31.8158793, 130.300302 31.8158186, 130.2999546 31.8156507)",,,,,
113918262,unclassified,False,False,76.424,,"LINESTRING (130.3005448 31.8158793, 130.3007546 31.8158508, 130.3008646 31.8158242, 130.3009598 31.8157469, 130.3011166 31.8154807)",,,,,
113904697,unclassified,False,True,50.223,,"LINESTRING (130.3081759 31.8136556, 130.3086784 31.8138028)",,,,,
113910514,tertiary,False,False,124.152,,"LINESTRING (130.3081759 31.8136556, 130.3086448 31.8126126)",,,,,
113910514,tertiary,False,True,94.086,,"LINESTRING (130.3081759 31.8136556, 130.3078267 31.814448)",,,,,
1184806796,unclassified,False,True,45.802,,"LINESTRING (130.3081759 31.8136556, 130.3077443 31.8134681)",,,,,
113911456,unclassified,False,False,46.333,,"LINESTRING (130.3035561 31.816103, 130.3037894 31.8157365)",,,,,
113911456,unclassified,False,True,45.797,,"LINESTRING (130.3035561 31.816103, 130.3033269 31.8164659)",,,,,
113911580,primary,False,False,54.54,,"LINESTRING (130.3035561 31.816103, 130.3040614 31.8163401)",43,川内串木野線,,,
113911580,primary,False,True,107.678,,"LINESTRING (130.3035561 31.816103, 130.3025568 31.8156375)",43,川内串木野線,,,
