osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,bridge,maxspeed
33634382,unclassified,False,True,96.189,"LINESTRING (134.5816942 34.1372356, 134.5808964 34.1366768)",,,,,
33634382,unclassified,False,False,206.83499999999998,"LINESTRING (134.5816942 34.1372356, 134.5822805 34.1377589, 134.5825129 34.1379851, 134.5827429 34.1382089, 134.5829228 34.1384122, 134.5830589 34.1385938, 134.5830934 34.1386154, 134.5831369 34.1386559)",,,,,
142992364,residential,False,False,243.224,"LINESTRING (134.5816942 34.1372356, 134.5836294 34.1371157, 134.5843295 34.1370719)",,,,,
33634438,unclassified,False,False,40.935,"LINESTRING (134.5842757 34.1421046, 134.584719 34.1421348)",,,,,
33634382,unclassified,False,False,190.142,"LINESTRING (134.5842757 34.1421046, 134.5843253 34.1422524, 134.5844739 34.142519, 134.5846604 34.1428356, 134.5848447 34.1430716, 134.5850027 34.1432278, 134.5852001 34.1433839, 134.5853667 34.1435289)",,,,,
33634382,unclassified,False,True,103.553,"LINESTRING (134.5842757 34.1421046, 134.5841251 34.1414846, 134.5840812 34.1413212, 134.5840756 34.1411898)",,,,,
26583314,tertiary,False,False,25.026,"LINESTRING (134.5853667 34.1435289, 134.5856375 34.1435495)",2,,,,
33634382,unclassified,False,False,80.6,"LINESTRING (134.5853667 34.1435289, 134.5857705 34.1440231, 134.5858635 34.1441257)",,,,,
33634382,unclassified,False,True,190.14199999999997,"LINESTRING (134.5853667 34.1435289, 134.5852001 34.1433839, 134.5850027 34.1432278, 134.5848447 34.1430716, 134.5846604 34.1428356, 134.5844739 34.142519, 134.5843253 34.1422524, 134.5842757 34.1421046)",,,,,
33634389,unclassified,False,True,26.848,"LINESTRING (134.5849446 34.1352637, 134.5848271 34.1354847)",,,,,
"[142992459, 33634390]","['unclassified', 'residential']",False,True,136.11599999999999,"LINESTRING (134.5849446 34.1352637, 134.585139 34.1354026, 134.5852818 34.1354918, 134.585484 34.135618, 134.58569 34.13579, 134.5858134 34.1358857, 134.5859588 34.1360105, 134.5859426 34.1361079)",,,,,
24412977,trunk,False,False,69.825,"LINESTRING (134.5866416 34.1365186, 134.5866168 34.136504, 134.5860228 34.1361553)",2,28,国道28号,,50
33634423,unclassified,False,False,53.387,"LINESTRING (134.5861252 34.1435867, 134.5859466 34.1440435)",,,,,
26583314,tertiary,False,True,45.072,"LINESTRING (134.5861252 34.1435867, 134.585956 34.1435738, 134.5856375 34.1435495)",2,,,,
33634423,unclassified,False,True,6.892,"LINESTRING (134.5858635 34.1441257, 134.5859291 34.1440958)",,,,,
33634382,unclassified,False,True,80.6,"LINESTRING (134.5858635 34.1441257, 134.5857705 34.1440231, 134.5853667 34.1435289)",,,,,
24553773,secondary,False,False,130.57999999999998,"LINESTRING (134.5781301 34.1377525, 134.5780728 34.1383047, 134.5781687 34.1389197)",2,220,川内大代線,,
142992023,unclassified,False,False,382.61,"LINESTRING (134.5781301 34.1377525, 134.578253 34.137864, 134.578872 34.138216, 134.579163 34.138385, 134.579441 34.13856, 134.57957 34.138648, 134.579306 34.139078, 134.579008 34.139546, 134.578276 34.138999, 134.5781687 34.1389197)",,,,,
24553773,secondary,False,True,47.744,"LINESTRING (134.5781301 34.1377525, 134.5781752 34.1373686, 134.5782003 34.1373302)",2,220,川内大代線,,
33634445,secondary,False,False,17.614,"LINESTRING (134.5766627 34.1424095, 134.5765338 34.1425266)",2,220,川内大代線,,
"[33634443, 33634445]",secondary,False,True,268.457,"LINESTRING (134.5766627 34.1424095, 134.5767154 34.142363, 134.577042 34.1420071, 134.5771492 34.1418804, 134.577211 34.1418074, 134.5774584 34.1414831, 134.5779098 34.1409889, 134.5783812 34.1404606)","['1', '2']",220,川内大代線,,
33634445,secondary,False,True,17.614,"LINESTRING (134.5765338 34.1425266, 134.5766627 34.1424095)",2,220,川内大代線,,
24223451,trunk,True,False,197.60000000000002,"LINESTRING (134.5765338 34.1425266, 134.577234 34.1437471, 134.5774506 34.1441335)",3,11,吉野川バイパス,,
25448560,trunk,True,False,142.065,"LINESTRING (134.5776012 34.1440307, 134.5769342 34.1428785)",3,11,吉野川バイパス,,
93063587,primary,True,False,17.965,"LINESTRING (134.5776012 34.1440307, 134.5774506 34.1441335)",4,40,徳島空港線,,
142992342,residential,False,False,104.142,"LINESTRING (134.5862054 34.1352312, 134.5861009 34.1358176, 134.5860228 34.1361553)",,,,,
142992480,unclassified,False,False,71.766,"LINESTRING (134.5806327 34.1355089, 134.581379 34.1353219)",,,,,
142992480,unclassified,False,True,100.576,"LINESTRING (134.5806327 34.1355089, 134.5802604 34.1355937, 134.5801233 34.1356329, 134.5798883 34.1357001, 134.5798715 34.1357049, 134.5795925 34.1357847)",,,,,
"[370801275, 370801268]",residential,False,False,133.657,"LINESTRING (134.5806327 34.1355089, 134.5807025 34.1355735, 134.5815405 34.1363876, 134.5815956 34.136392)",,,,yes,
33634382,unclassified,False,False,155.72,"LINESTRING (134.5795925 34.1357847, 134.5796736 34.1358385, 134.5799628 34.1360244, 134.5808964 34.1366768)",,,,,
33634382,unclassified,False,True,40.519000000000005,"LINESTRING (134.5795925 34.1357847, 134.5794124 34.1357778, 134.5792947 34.1357384, 134.5791813 34.1356809)",,,,,
142992480,unclassified,False,False,100.576,"LINESTRING (134.5795925 34.1357847, 134.5798715 34.1357049, 134.5798883 34.1357001, 134.5801233 34.1356329, 134.5802604 34.1355937, 134.5806327 34.1355089)",,,,,
142992187,residential,False,True,32.064,"LINESTRING (134.5838514 34.1359017, 134.5841328 34.1360717)",,,,,
142992478,unclassified,False,False,285.382,"LINESTRING (134.5838514 34.1359017, 134.58358 34.13599, 134.583125 34.136103, 134.582319 34.136317, 134.581785 34.136452, 134.581182 34.136599, 134.5808964 34.1366768)",,,,,
370801280,residential,False,True,47.561,"LINESTRING (134.5838514 34.1359017, 134.5835587 34.1357436, 134.5834202 34.135666)",,,,,
24412977,trunk,False,False,123.866,"LINESTRING (134.5859426 34.1361079, 134.5848271 34.1354847)",2,28,国道28号,,50
24412977,trunk,False,True,9.07,"LINESTRING (134.5859426 34.1361079, 134.5860228 34.1361553)",2,28,国道28号,,50
"[142992459, 33634390]","['residential', 'unclassified']",False,False,136.116,"LINESTRING (134.5859426 34.1361079, 134.5859588 34.1360105, 134.5858134 34.1358857, 134.58569 34.13579, 134.585484 34.135618, 134.5852818 34.1354918, 134.585139 34.1354026, 134.5849446 34.1352637)",,,,,
24412977,trunk,False,False,9.07,"LINESTRING (134.5860228 34.1361553, 134.5859426 34.1361079)",2,28,国道28号,,50
24412977,trunk,False,True,69.825,"LINESTRING (134.5860228 34.1361553, 134.5866168 34.136504, 134.5866416 34.1365186)",2,28,国道28号,,50
142992342,residential,False,True,104.142,"LINESTRING (134.5860228 34.1361553, 134.5861009 34.1358176, 134.5862054 34.1352312)",,,,,
142992187,residential,False,False,33.904,"LINESTRING (134.5844304 34.1362514, 134.5841328 34.1360717)",,,,,
142992456,unclassified,False,False,3.788,"LINESTRING (134.5844304 34.1362514, 134.5844229 34.1362849)",,,,,
142992416,unclassified,False,True,30.957,"LINESTRING (134.5844304 34.1362514, 134.584472 34.136159, 134.584549 34.136018, 134.5845595 34.1359945)",,,,,
33634382,unclassified,False,False,96.189,"LINESTRING (134.5808964 34.1366768, 134.5816942 34.1372356)",,,,,
33634382,unclassified,False,True,155.72,"LINESTRING (134.5808964 34.1366768, 134.5799628 34.1360244, 134.5796736 34.1358385, 134.5795925 34.1357847)",,,,,
142992478,unclassified,False,True,285.382,"LINESTRING (134.5808964 34.1366768, 134.581182 34.136599, 134.581785 34.136452, 134.582319 34.136317, 134.583125 34.136103, 134.58358 34.13599, 134.5838514 34.1359017)",,,,,
142992364,residential,False,True,243.224,"LINESTRING (134.5843295 34.1370719, 134.5836294 34.1371157, 134.5816942 34.1372356)",,,,,
142992456,unclassified,False,True,70.259,"LINESTRING (134.5843295 34.1370719, 134.5843664 34.1369702, 134.5843938 34.1367339, 134.5843972 34.1366493, 134.5844006 34.1365649, 134.5844005 34.1364457)",,,,,
142992484,unclassified,False,False,225.09099999999998,"LINESTRING (134.5843295 34.1370719, 134.5843212 34.137402, 134.5842872 34.1376219, 134.5842479 34.1378779, 134.5842229 34.1379135, 134.584162 34.1380001, 134.5841129 34.1380357, 134.5840317 34.138098, 134.5839045 34.1381721, 134.5835772 34.13838, 134.5831369 34.1386559)",,,,,
24553773,secondary,False,True,5.604,"LINESTRING (134.5782003 34.1373302, 134.57823 34.1372862)",2,220,川内大代線,,
24553773,secondary,False,False,47.744,"LINESTRING (134.5782003 34.1373302, 134.5781752 34.1373686, 134.5781301 34.1377525)",2,220,川内大代線,,
142992025,residential,False,False,637.117,"LINESTRING (134.5782003 34.1373302, 134.579062 34.13772, 134.579563 34.137997, 134.580105 34.138358, 134.58062 34.138758, 134.581554 34.139619, 134.581737 34.139799, 134.582075 34.140205, 134.58228 34.140498, 134.582536 34.140943, 134.58274 34.141457)",,,,,
33634382,unclassified,False,False,55.56999999999999,"LINESTRING (134.5831369 34.1386559, 134.583151 34.1388844, 134.583208 34.1390587, 134.5832416 34.1391447)",,,,,
33634382,unclassified,False,True,206.835,"LINESTRING (134.5831369 34.1386559, 134.5830934 34.1386154, 134.5830589 34.1385938, 134.5829228 34.1384122, 134.5827429 34.1382089, 134.5825129 34.1379851, 134.5822805 34.1377589, 134.5816942 34.1372356)",,,,,
142992484,unclassified,False,True,225.091,"LINESTRING (134.5831369 34.1386559, 134.5835772 34.13838, 134.5839045 34.1381721, 134.5840317 34.138098, 134.5841129 34.1380357, 134.584162 34.1380001, 134.5842229 34.1379135, 134.5842479 34.1378779, 134.5842872 34.1376219, 134.5843212 34.137402, 134.5843295 34.1370719)",,,,,
24553773,secondary,False,False,79.617,"LINESTRING (134.5781687 34.1389197, 134.5782815 34.1396296)",2,220,川内大代線,,
24553773,secondary,False,True,130.57999999999998,"LINESTRING (134.5781687 34.1389197, 134.5780728 34.1383047, 134.5781301 34.1377525)",2,220,川内大代線,,
142992023,unclassified,False,True,382.61,"LINESTRING (134.5781687 34.1389197, 134.578276 34.138999, 134.579008 34.139546, 134.579306 34.139078, 134.57957 34.138648, 134.579441 34.13856, 134.579163 34.138385, 134.578872 34.138216, 134.578253 34.137864, 134.5781301 34.1377525)",,,,,
33634382,unclassified,False,False,121.359,"LINESTRING (134.5832416 34.1391447, 134.583638 34.1401518, 134.5836467 34.1401832)",,,,,
33634382,unclassified,False,True,55.57,"LINESTRING (134.5832416 34.1391447, 134.583208 34.1390587, 134.583151 34.1388844, 134.5831369 34.1386559)",,,,,
24553773,secondary,False,True,79.617,"LINESTRING (134.5782815 34.1396296, 134.5781687 34.1389197)",2,220,川内大代線,,
24553773,secondary,False,False,92.98,"LINESTRING (134.5782815 34.1396296, 134.5783753 34.1402129, 134.5783812 34.1404606)",2,220,川内大代線,,
33634382,unclassified,False,False,120.513,"LINESTRING (134.5836467 34.1401832, 134.5837995 34.1407982, 134.5838558 34.1408449, 134.584025 34.141114, 134.5840756 34.1411898)",,,,,
33634382,unclassified,False,True,121.359,"LINESTRING (134.5836467 34.1401832, 134.583638 34.1401518, 134.5832416 34.1391447)",,,,,
142992033,residential,False,True,82.40899999999999,"LINESTRING (134.5836467 34.1401832, 134.5839284 34.1402102, 134.5841433 34.1402292, 134.5843789 34.1402743, 134.5845295 34.1403006)",,,,,
142992025,residential,False,True,637.1170000000001,"LINESTRING (134.58274 34.141457, 134.582536 34.140943, 134.58228 34.140498, 134.582075 34.140205, 134.581737 34.139799, 134.581554 34.139619, 134.58062 34.138758, 134.580105 34.138358, 134.579563 34.137997, 134.579062 34.13772, 134.5782003 34.1373302)",,,,,
142992438,residential,False,True,164.984,"LINESTRING (134.58274 34.141457, 134.582495 34.141565, 134.582285 34.141682, 134.581635 34.142016, 134.5811914 34.1422013)",,,,,
33634425,tertiary,False,False,71.90700000000001,"LINESTRING (134.5811914 34.1422013, 134.5812846 34.1423344, 134.5815087 34.142791)",2,,,,
33634425,tertiary,False,True,344.75800000000004,"LINESTRING (134.5811914 34.1422013, 134.5810919 34.142105, 134.5809061 34.1419128, 134.5807931 34.1417458, 134.5804684 34.1414008, 134.5800647 34.1409033, 134.5799813 34.1408162, 134.579876 34.1407435, 134.5796654 34.1406636, 134.5794943 34.14062, 134.5790862 34.1405547, 134.5783812 34.1404606)",2,,,,
"[142992290, 182532372, 142992343]","['residential', 'unclassified']",False,"[False, True]",229.30700000000002,"LINESTRING (134.5811914 34.1422013, 134.5809793 34.1423023, 134.580666 34.142517, 134.58005 34.143069, 134.5798485 34.1432449, 134.5793799 34.1433804, 134.5793819 34.1434252, 134.5794394 34.1434813)",,,,,
142992438,residential,False,False,164.98399999999998,"LINESTRING (134.5811914 34.1422013, 134.581635 34.142016, 134.582285 34.141682, 134.582495 34.141565, 134.58274 34.141457)",,,,,
25354618,primary,True,False,18.541,"LINESTRING (134.5774506 34.1441335, 134.577651 34.1441163)",4,40,徳島空港線,,
25448560,trunk,True,False,57.827,"LINESTRING (134.5769342 34.1428785, 134.5768273 34.1426938, 134.5766627 34.1424095)",3,11,吉野川バイパス,,
355182527,residential,False,True,185.89299999999997,"LINESTRING (134.5769342 34.1428785, 134.5770123 34.1428512, 134.577045 34.1428389, 134.5771156 34.1428389, 134.5784504 34.1436218, 134.5784911 34.1436252, 134.5785346 34.143624, 134.578574 34.1436173, 134.5786402 34.1436045)",,,,,
24553773,secondary,False,False,7.077,"LINESTRING (134.5786402 34.1436045, 134.5786421 34.1436275, 134.5786454 34.143668)",2,220,川内大代線,,
24553773,secondary,False,True,350.39799999999997,"LINESTRING (134.5786402 34.1436045, 134.5785851 34.1429384, 134.5784476 34.141285, 134.5783812 34.1404606)",2,220,川内大代線,,
355182527,residential,False,False,185.89300000000003,"LINESTRING (134.5786402 34.1436045, 134.578574 34.1436173, 134.5785346 34.143624, 134.5784911 34.1436252, 134.5784504 34.1436218, 134.5771156 34.1428389, 134.577045 34.1428389, 134.5770123 34.1428512, 134.5769342 34.1428785)",,,,,
33634423,unclassified,False,False,6.034,"LINESTRING (134.5859466 34.1440435, 134.5859291 34.1440958)",,,,,
33634423,unclassified,False,True,53.387,"LINESTRING (134.5859466 34.1440435, 134.5861252 34.1435867)",,,,,
370510722,residential,False,True,33.295,"LINESTRING (134.5859466 34.1440435, 134.5863083 34.1440502)",,,,,
370510722,residential,False,False,33.295,"LINESTRING (134.5863083 34.1440502, 134.5859466 34.1440435)",,,,,
33634423,unclassified,False,False,6.892,"LINESTRING (134.5859291 34.1440958, 134.5858635 34.1441257)",,,,,
33634423,unclassified,False,True,6.034,"LINESTRING (134.5859291 34.1440958, 134.5859466 34.1440435)",,,,,
33634438,unclassified,False,True,11.506,"LINESTRING (134.5848436 34.1421433, 134.584719 34.1421348)",,,,,
370550379,residential,False,True,25.242,"LINESTRING (134.5848436 34.1421433, 134.5848319 34.1423701)",,,,,
33634438,unclassified,False,False,47.577,"LINESTRING (134.5848436 34.1421433, 134.584853 34.1421438, 134.5851705 34.1421663, 134.5853587 34.1421796)",,,,,
370550379,residential,False,False,25.242,"LINESTRING (134.5848319 34.1423701, 134.5848436 34.1421433)",,,,,
370550380,residential,False,False,115.71000000000001,"LINESTRING (134.5852287 34.142849, 134.5856595 34.1428661, 134.5856375 34.1435495)",,,,,
26583314,tertiary,False,True,25.026,"LINESTRING (134.5856375 34.1435495, 134.5853667 34.1435289)",2,,,,
26583314,tertiary,False,False,45.072,"LINESTRING (134.5856375 34.1435495, 134.585956 34.1435738, 134.5861252 34.1435867)",2,,,,
370550380,residential,False,True,115.71000000000001,"LINESTRING (134.5856375 34.1435495, 134.5856595 34.1428661, 134.5852287 34.142849)",,,,,
142992033,residential,False,False,82.409,"LINESTRING (134.5845295 34.1403006, 134.5843789 34.1402743, 134.5841433 34.1402292, 134.5839284 34.1402102, 134.5836467 34.1401832)",,,,,
142992033,residential,False,True,175.381,"LINESTRING (134.5845295 34.1403006, 134.5846315 34.1403184, 134.5848741 34.1403762, 134.58548 34.1405207, 134.5857785 34.1405814, 134.5861536 34.1406603, 134.586326 34.1406965, 134.5863707 34.1407059)",,,,,
370660008,residential,False,False,106.497,"LINESTRING (134.5845295 34.1403006, 134.5841909 34.1410503, 134.5841389 34.1411732, 134.5841502 34.1411987)",,,,,
370660001,residential,False,False,78.274,"LINESTRING (134.5863707 34.1407059, 134.5860981 34.1413727)",,,,,
142992033,residential,False,False,175.381,"LINESTRING (134.5863707 34.1407059, 134.586326 34.1406965, 134.5861536 34.1406603, 134.5857785 34.1405814, 134.58548 34.1405207, 134.5848741 34.1403762, 134.5846315 34.1403184, 134.5845295 34.1403006)",,,,,
370660011,residential,False,False,6.937,"LINESTRING (134.5840756 34.1411898, 134.5841502 34.1411987)",,,,,
33634382,unclassified,False,False,103.553,"LINESTRING (134.5840756 34.1411898, 134.5840812 34.1413212, 134.5841251 34.1414846, 134.5842757 34.1421046)",,,,,
33634382,unclassified,False,True,120.513,"LINESTRING (134.5840756 34.1411898, 134.584025 34.141114, 134.5838558 34.1408449, 134.5837995 34.1407982, 134.5836467 34.1401832)",,,,,
370660011,residential,False,True,6.937,"LINESTRING (134.5841502 34.1411987, 134.5840756 34.1411898)",,,,,
370660008,residential,False,True,106.497,"LINESTRING (134.5841502 34.1411987, 134.5841389 34.1411732, 134.5841909 34.1410503, 134.5845295 34.1403006)",,,,,
370660011,residential,False,False,85.637,"LINESTRING (134.5841502 34.1411987, 134.584176 34.1411978, 134.5844309 34.1412276, 134.5846445 34.1411681, 134.5849568 34.1412885, 134.5850306 34.1413077)",,,,,
370660003,residential,False,True,81.13499999999999,"LINESTRING (134.5850306 34.1413077, 134.5847399 34.1416167, 134.5848148 34.141949)",,,,,
370660011,residential,False,True,85.63699999999999,"LINESTRING (134.5850306 34.1413077, 134.5849568 34.1412885, 134.5846445 34.1411681, 134.5844309 34.1412276, 134.584176 34.1411978, 134.5841502 34.1411987)",,,,,
370660012,residential,False,True,98.654,"LINESTRING (134.5850306 34.1413077, 134.5853784 34.1413062, 134.5854215 34.1413102, 134.5854581 34.1413136, 134.5860981 34.1413727)",,,,,
370660001,residential,False,True,78.274,"LINESTRING (134.5860981 34.1413727, 134.5863707 34.1407059)",,,,,
370660012,residential,False,False,98.65400000000001,"LINESTRING (134.5860981 34.1413727, 134.5854581 34.1413136, 134.5854215 34.1413102, 134.5853784 34.1413062, 134.5850306 34.1413077)",,,,,
370660012,residential,False,True,23.005,"LINESTRING (134.5860981 34.1413727, 134.5861179 34.1413745, 134.5861199 34.1415649)",,,,,
25354775,primary,False,False,51.09,"LINESTRING (134.5866727 34.1415228, 134.5861199 34.1415649)",2,40,徳島空港線,,
25354775,primary,False,True,51.09,"LINESTRING (134.5861199 34.1415649, 134.5866727 34.1415228)",2,40,徳島空港線,,
"[25354776, 93063586, 25448566, 25354775]",primary,False,False,447.952,"LINESTRING (134.5861199 34.1415649, 134.585596 34.1416048, 134.58523 34.141653, 134.5848275 34.1417312, 134.582812 34.14238, 134.5815087 34.142791)",2,40,徳島空港線,yes,
370660012,residential,False,False,23.005,"LINESTRING (134.5861199 34.1415649, 134.5861179 34.1413745, 134.5860981 34.1413727)",,,,,
"[370659997, 370659999]",residential,False,False,73.33999999999999,"LINESTRING (134.5858256 34.1416578, 134.5853683 34.1421108, 134.5853587 34.1421796)",,,,yes,
370660007,residential,False,False,17.9,"LINESTRING (134.5849439 34.1418286, 134.5848148 34.141949)",,,,,
370660007,residential,False,True,17.9,"LINESTRING (134.5848148 34.141949, 134.5849439 34.1418286)",,,,,
370660003,residential,False,False,81.13499999999999,"LINESTRING (134.5848148 34.141949, 134.5847399 34.1416167, 134.5850306 34.1413077)",,,,,
"[370660002, 370660007]",residential,False,"[False, True]",24.056,"LINESTRING (134.5848148 34.141949, 134.5847177 34.1420395, 134.5847177 34.1420722, 134.584719 34.1421348)",,,,yes,
33634438,unclassified,False,False,11.506,"LINESTRING (134.584719 34.1421348, 134.5848436 34.1421433)",,,,,
33634438,unclassified,False,True,40.935,"LINESTRING (134.584719 34.1421348, 134.5842757 34.1421046)",,,,,
"[370660002, 370660007]",residential,False,"[False, True]",24.055999999999997,"LINESTRING (134.584719 34.1421348, 134.5847177 34.1420722, 134.5847177 34.1420395, 134.5848148 34.141949)",,,,yes,
33634438,unclassified,False,True,47.577,"LINESTRING (134.5853587 34.1421796, 134.5851705 34.1421663, 134.584853 34.1421438, 134.5848436 34.1421433)",,,,,
"[370659997, 370659999]",residential,False,True,73.33999999999999,"LINESTRING (134.5853587 34.1421796, 134.5853683 34.1421108, 134.5858256 34.1416578)",,,,yes,
142992416,unclassified,False,False,30.957,"LINESTRING (134.5845595 34.1359945, 134.584549 34.136018, 134.584472 34.136159, 134.5844304 34.1362514)",,,,,
142992416,unclassified,False,True,61.834,"LINESTRING (134.5845595 34.1359945, 134.584614 34.135873, 134.5848271 34.1354847)",,,,,
370700538,residential,False,False,148.321,"LINESTRING (134.5845595 34.1359945, 134.5853981 34.1364199, 134.5857861 34.1368286)",,,,,
142992187,residential,False,False,32.064,"LINESTRING (134.5841328 34.1360717, 134.5838514 34.1359017)",,,,,
142992187,residential,False,True,33.904,"LINESTRING (134.5841328 34.1360717, 134.5844304 34.1362514)",,,,,
"[370700536, 370700529, 370700530]",residential,False,"[False, True]",62.302,"LINESTRING (134.5841328 34.1360717, 134.5841361 34.1361245, 134.5842024 34.1364625, 134.5843341 34.1364477, 134.5844005 34.1364457)",,,,yes,
142992456,unclassified,False,True,3.788,"LINESTRING (134.5844229 34.1362849, 134.5844304 34.1362514)",,,,,
370700531,residential,False,True,5.541,"LINESTRING (134.5844229 34.1362849, 134.5843641 34.1362956)",,,,yes,
142992456,unclassified,False,False,18.055,"LINESTRING (134.5844229 34.1362849, 134.5844026 34.1363758, 134.5844005 34.1364258, 134.5844005 34.1364457)",,,,,
370700531,residential,False,False,5.541,"LINESTRING (134.5843641 34.1362956, 134.5844229 34.1362849)",,,,yes,
142992456,unclassified,False,False,70.259,"LINESTRING (134.5844005 34.1364457, 134.5844006 34.1365649, 134.5843972 34.1366493, 134.5843938 34.1367339, 134.5843664 34.1369702, 134.5843295 34.1370719)",,,,,
142992456,unclassified,False,True,18.055,"LINESTRING (134.5844005 34.1364457, 134.5844005 34.1364258, 134.5844026 34.1363758, 134.5844229 34.1362849)",,,,,
"[370700536, 370700529, 370700530]",residential,False,"[False, True]",62.302,"LINESTRING (134.5844005 34.1364457, 134.5843341 34.1364477, 134.5842024 34.1364625, 134.5841361 34.1361245, 134.5841328 34.1360717)",,,,yes,
370700538,residential,False,True,148.321,"LINESTRING (134.5857861 34.1368286, 134.5853981 34.1364199, 134.5845595 34.1359945)",,,,,
370801278,residential,False,True,34.734,"LINESTRING (134.5838108 34.1352673, 134.5837461 34.1353091, 134.5835291 34.1354749)",,,,,
370801280,residential,False,False,72.82300000000001,"LINESTRING (134.5827584 34.1353072, 134.5830598 34.1354642, 134.5834202 34.135666)",,,,,
142992480,unclassified,False,True,71.766,"LINESTRING (134.581379 34.1353219, 134.5806327 34.1355089)",,,,,
370801278,residential,False,True,23.495,"LINESTRING (134.5835291 34.1354749, 134.5834202 34.135666)",,,,,
370801278,residential,False,False,34.734,"LINESTRING (134.5835291 34.1354749, 134.5837461 34.1353091, 134.5838108 34.1352673)",,,,,
370801278,residential,False,False,23.495,"LINESTRING (134.5834202 34.135666, 134.5835291 34.1354749)",,,,,
370801280,residential,False,False,47.561,"LINESTRING (134.5834202 34.135666, 134.5835587 34.1357436, 134.5838514 34.1359017)",,,,,
