osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,junction,bridge
124299799,60,国分霧島線,primary,40,False,False,12.59,"LINESTRING (130.764651 31.737153, 130.7647214 31.7372491)",2,,,
124305974,,,unclassified,,False,True,82.098,"LINESTRING (130.764651 31.737153, 130.763783 31.73714)",,,,
124302054,,,unclassified,,False,True,74.806,"LINESTRING (130.7667945 31.7372016, 130.7666684 31.7371245, 130.766319 31.736909, 130.7662252 31.7368441, 130.7661482 31.7368173)",,,,
124312173,,,unclassified,,False,True,90.76899999999999,"LINESTRING (130.7667945 31.7372016, 130.7669368 31.7373395, 130.7671129 31.7374739, 130.7672749 31.7376351, 130.7673328 31.7376881, 130.7674392 31.7378042)",,,,
124299799,60,国分霧島線,primary,40,False,True,12.59,"LINESTRING (130.7647214 31.7372491, 130.764651 31.737153)",2,,,
124299858,60,国分霧島線,primary,40,False,True,40.396,"LINESTRING (130.7647214 31.7372491, 130.7649583 31.7375514)",2,,,
124300851,472,日当山敷根線,secondary,40,False,False,30.399,"LINESTRING (130.7647214 31.7372491, 130.7649896 31.7370984)",,,,
124299610,471,北永野田小浜線,secondary,40,False,True,42.565000000000005,"LINESTRING (130.7647214 31.7372491, 130.764659 31.737275, 130.7643408 31.7374527)",,,,
124304650,,,unclassified,,False,False,95.333,"LINESTRING (130.759578 31.73728, 130.7595891 31.7381373)",,,,
124307922,,,unclassified,,False,False,29.282,"LINESTRING (130.759578 31.73728, 130.759665 31.737102, 130.7597269 31.737055)",,,,
124308026,,,tertiary,,False,False,87.52,"LINESTRING (130.7681703 31.7373216, 130.7674392 31.7378042)",,,,
124308026,,,tertiary,,False,True,87.52,"LINESTRING (130.7674392 31.7378042, 130.7681703 31.7373216)",,,,
124308026,,,tertiary,,False,False,86.05600000000001,"LINESTRING (130.7674392 31.7378042, 130.7668876 31.7381683, 130.7667203 31.7382787)",,,,
124312173,,,unclassified,,False,False,90.76899999999999,"LINESTRING (130.7674392 31.7378042, 130.7673328 31.7376881, 130.7672749 31.7376351, 130.7671129 31.7374739, 130.7669368 31.7373395, 130.7667945 31.7372016)",,,,
124299610,471,北永野田小浜線,secondary,40,False,False,3.662,"LINESTRING (130.7635845 31.73786, 130.7636167 31.7378417)",,,,
124299610,471,北永野田小浜線,secondary,40,False,True,137.178,"LINESTRING (130.7635845 31.73786, 130.7634961 31.7379019, 130.7634027 31.7379399, 130.7633147 31.7379797, 130.7632006 31.738019, 130.763005 31.7380921, 130.7626321 31.7382008, 130.7624954 31.7382343, 130.7622281 31.7382814)",,,,
547556438,,,unclassified,,False,True,76.49,"LINESTRING (130.7635845 31.73786, 130.7636627 31.7378878, 130.7637567 31.7379213, 130.7637911 31.7379295, 130.7639131 31.7379583, 130.7640849 31.7379933, 130.7643658 31.7380238)",,,,
124299689,471,北永野田小浜線,secondary,40,False,True,28.514,"LINESTRING (130.7592879 31.7381254, 130.7595891 31.7381373)",,,,
124299627,471,北永野田小浜線,secondary,40,False,False,27.182,"LINESTRING (130.7595891 31.7381373, 130.7598763 31.7381472)",,,,
124299689,471,北永野田小浜線,secondary,40,False,False,28.514,"LINESTRING (130.7595891 31.7381373, 130.7592879 31.7381254)",,,,
124304650,,,unclassified,,False,True,95.333,"LINESTRING (130.7595891 31.7381373, 130.759578 31.73728)",,,,
124299627,471,北永野田小浜線,secondary,40,False,True,27.182,"LINESTRING (130.7598763 31.7381472, 130.7595891 31.7381373)",,,,
124299682,471,北永野田小浜線,secondary,40,False,True,76.274,"LINESTRING (130.7598763 31.7381472, 130.7600421 31.7381592, 130.7606796 31.7382088)",,,,
124309541,,,tertiary,,False,False,87.206,"LINESTRING (130.7598763 31.7381472, 130.759902 31.7376706, 130.7598833 31.7374661, 130.7598464 31.737369)",,,,
124312020,,,tertiary,,False,False,156.599,"LINESTRING (130.7598763 31.7381472, 130.759802 31.738555, 130.759795 31.738628, 130.759736 31.738882, 130.759657 31.73931, 130.759619 31.739538)",,,,
124299618,471,北永野田小浜線,secondary,40,False,True,33.161,"LINESTRING (130.7606796 31.7382088, 130.7610286 31.7382378)",,,,
124304846,,,unclassified,,False,False,138.716,"LINESTRING (130.7606796 31.7382088, 130.7615871 31.7372287)",,,,
124299682,471,北永野田小浜線,secondary,40,False,False,76.274,"LINESTRING (130.7606796 31.7382088, 130.7600421 31.7381592, 130.7598763 31.7381472)",,,,
124299618,471,北永野田小浜線,secondary,40,False,False,33.161,"LINESTRING (130.7610286 31.7382378, 130.7606796 31.7382088)",,,,
124299706,471,北永野田小浜線,secondary,40,False,True,76.515,"LINESTRING (130.7610286 31.7382378, 130.7613147 31.7382565, 130.7616369 31.7382803, 130.7618352 31.7382918)",,,,
124310267,,,unclassified,,False,False,135.61599999999999,"LINESTRING (130.7610286 31.7382378, 130.760823 31.738921, 130.760817 31.739, 130.7610863 31.7393701)",1,,,
124299610,471,北永野田小浜線,secondary,40,False,False,137.178,"LINESTRING (130.7622281 31.7382814, 130.7624954 31.7382343, 130.7626321 31.7382008, 130.763005 31.7380921, 130.7632006 31.738019, 130.7633147 31.7379797, 130.7634027 31.7379399, 130.7634961 31.7379019, 130.7635845 31.73786)",,,,
124299706,471,北永野田小浜線,secondary,40,False,False,37.183,"LINESTRING (130.7622281 31.7382814, 130.7620766 31.738289, 130.7618352 31.7382918)",,,,
124313619,,,unclassified,,True,False,33.749,"LINESTRING (130.7652565 31.738555, 130.7649001 31.7385392)",,permissive,,
421448494,,,unclassified,,False,False,48.465,"LINESTRING (130.7652565 31.738555, 130.76527 31.7381193)",,,,
124309509,,,unclassified,,False,True,66.547,"LINESTRING (130.7652565 31.738555, 130.765218 31.738741, 130.765172 31.738887, 130.7650905 31.739136)",,,,
124299793,60,国分霧島線,primary,40,False,True,23.979,"LINESTRING (130.7657978 31.7386171, 130.7659251 31.7388036)",2,,,
124299858,60,国分霧島線,primary,40,False,False,84.23,"LINESTRING (130.7657978 31.7386171, 130.7652925 31.7379933)",2,,,
124308626,,,unclassified,,True,False,51.679,"LINESTRING (130.7657978 31.7386171, 130.765469 31.738572, 130.7652565 31.738555)",,,,
547381836,,,unclassified,,False,False,204.675,"LINESTRING (130.7657978 31.7386171, 130.765862 31.7384268, 130.7658968 31.7378373, 130.765904 31.7374707, 130.7659623 31.7372899, 130.7660178 31.7371508, 130.7661482 31.7368173)",,,,
124313458,,,unclassified,,False,False,75.237,"LINESTRING (130.7684017 31.7388303, 130.7677397 31.7392056)",,,,
421448499,,,unclassified,,True,False,82.55600000000001,"LINESTRING (130.7684017 31.7388303, 130.768265 31.739009, 130.768132 31.739253, 130.768066 31.739338, 130.7680032 31.7393942, 130.7679535 31.7394632)",,,,
431600945,,,unclassified,,False,True,75.67,"LINESTRING (130.7684017 31.7388303, 130.7681181 31.7383686, 130.7680026 31.7382428)",,,,
124299793,60,国分霧島線,primary,40,False,False,23.979,"LINESTRING (130.7659251 31.7388036, 130.7657978 31.7386171)",2,,,
124299825,60,国分霧島線,primary,40,False,True,56.8,"LINESTRING (130.7659251 31.7388036, 130.7662813 31.7392149)",2,,,
124308026,,,tertiary,,False,True,95.192,"LINESTRING (130.7659251 31.7388036, 130.7667203 31.7382787)",,,,
124310035,,,tertiary,,False,False,86.032,"LINESTRING (130.7659251 31.7388036, 130.7658377 31.7388627, 130.7652049 31.7392763)",,,,
124299825,60,国分霧島線,primary,40,False,False,56.8,"LINESTRING (130.7662813 31.7392149, 130.7659251 31.7388036)",2,,,
421448491,,,unclassified,,True,False,91.832,"LINESTRING (130.7662813 31.7392149, 130.7670867 31.7387535)",,,,
124299873,60,国分霧島線,primary,40,False,True,76.547,"LINESTRING (130.7662813 31.7392149, 130.766338 31.7392959, 130.7667021 31.739777, 130.7667161 31.7397955)",2,,,
124305383,,,unclassified,,False,True,48.754000000000005,"LINESTRING (130.7610863 31.7393701, 130.7612755 31.7396151, 130.7613297 31.7396439, 130.761435 31.7396278)",,,,
124307881,,,unclassified,,False,True,178.698,"LINESTRING (130.7610863 31.7393701, 130.7602484 31.7398155, 130.760167 31.7398772, 130.7599886 31.7399805, 130.7594942 31.740233)",,,,
124310267,,,unclassified,,False,True,135.61599999999999,"LINESTRING (130.7610863 31.7393701, 130.760817 31.739, 130.760823 31.738921, 130.7610286 31.7382378)",1,,,
"[124310218, 124307594]",,,tertiary,,False,False,133.426,"LINESTRING (130.7652049 31.7392763, 130.7648763 31.7394534, 130.7644295 31.7396544, 130.7639678 31.7398512)",,,,
124309509,,,unclassified,,False,False,19.933,"LINESTRING (130.7652049 31.7392763, 130.7650838 31.7391565, 130.7650905 31.739136)",,,,
124310035,,,tertiary,,False,True,86.032,"LINESTRING (130.7652049 31.7392763, 130.7658377 31.7388627, 130.7659251 31.7388036)",,,,
124304845,,,unclassified,,False,False,35.061,"LINESTRING (130.7679535 31.7394632, 130.7677397 31.7392056)",,,,
124312132,,,unclassified,,True,False,121.964,"LINESTRING (130.7679535 31.7394632, 130.7678829 31.7395306, 130.7677524 31.7396145, 130.7675896 31.7397604, 130.7674756 31.739922, 130.7673837 31.7400469, 130.7672785 31.7401637, 130.7671147 31.740283)",,,,
124309633,,,tertiary,,False,False,63.56999999999999,"LINESTRING (130.759619 31.739538, 130.759611 31.739586, 130.759532 31.739964, 130.7595145 31.7401025)",,,,
124312020,,,tertiary,,False,True,156.59900000000002,"LINESTRING (130.759619 31.739538, 130.759657 31.73931, 130.759736 31.738882, 130.759795 31.738628, 130.759802 31.738555, 130.7598763 31.7381472)",,,,
124308402,,,tertiary,,False,False,34.838,"LINESTRING (130.7639678 31.7398512, 130.7640833 31.7399853, 130.7641695 31.7401128)",,,,
124309538,,,tertiary,,False,False,204.235,"LINESTRING (130.7639678 31.7398512, 130.763608 31.7400243, 130.7620881 31.7407557)",,,,
"[124310218, 124307594]",,,tertiary,,False,True,133.426,"LINESTRING (130.7639678 31.7398512, 130.7644295 31.7396544, 130.7648763 31.7394534, 130.7652049 31.7392763)",,,,
547381834,,,unclassified,,False,True,51.986000000000004,"LINESTRING (130.7639678 31.7398512, 130.7638688 31.7397288, 130.7637794 31.7396424, 130.763671 31.73953, 130.763631 31.7394824)",,,,
124305383,,,unclassified,,False,False,48.754000000000005,"LINESTRING (130.761435 31.7396278, 130.7613297 31.7396439, 130.7612755 31.7396151, 130.7610863 31.7393701)",,,,
428170358,,,tertiary,,False,False,30.152,"LINESTRING (130.761435 31.7396278, 130.7614437 31.739779, 130.7614831 31.739894)",,,,
428170358,,,tertiary,,False,True,154.617,"LINESTRING (130.761435 31.7396278, 130.7614352 31.7395038, 130.7615007 31.7391788, 130.7616387 31.7387153, 130.7617176 31.7384702, 130.7617661 31.7383968, 130.7618352 31.7382918)",,,,
124301809,,,unclassified,,False,True,246.37199999999999,"LINESTRING (130.7641695 31.7401128, 130.7641142 31.740264, 130.7640367 31.7404433, 130.7640259 31.7405005, 130.7640343 31.7405919, 130.7640241 31.7406362, 130.7639889 31.7407351, 130.7639422 31.7408259, 130.7638535 31.7409368, 130.763718 31.741085, 130.7636803 31.74117, 130.7636814 31.7412791, 130.7636847 31.7414259, 130.7636714 31.7414927, 130.7635714 31.7417041, 130.7634715 31.7419159, 130.7633613 31.7421762)",,,,
124308402,,,tertiary,,False,True,34.838,"LINESTRING (130.7641695 31.7401128, 130.7640833 31.7399853, 130.7639678 31.7398512)",,,,
417755362,,,tertiary,,False,False,97.35300000000001,"LINESTRING (130.7641695 31.7401128, 130.7643106 31.7401599, 130.7645866 31.7402562, 130.7648273 31.7403465, 130.7650184 31.7404067, 130.7651275 31.7404308)",,,,
124306238,,,tertiary,,False,False,71.986,"LINESTRING (130.7594942 31.740233, 130.7594317 31.7408782)",,,,
124309633,,,tertiary,,False,True,14.637,"LINESTRING (130.7594942 31.740233, 130.7595145 31.7401025)",,,,
124307881,,,unclassified,,False,False,178.698,"LINESTRING (130.7594942 31.740233, 130.7599886 31.7399805, 130.760167 31.7398772, 130.7602484 31.7398155, 130.7610863 31.7393701)",,,,
124299854,60,国分霧島線,primary,40,False,True,69.403,"LINESTRING (130.7671147 31.740283, 130.7672738 31.7404841, 130.7675206 31.740803)",2,,,
124299873,60,国分霧島線,primary,40,False,False,66.025,"LINESTRING (130.7671147 31.740283, 130.7669176 31.7400412, 130.7667161 31.7397955)",2,,,
417755363,,,unclassified,,False,True,172.898,"LINESTRING (130.7671147 31.740283, 130.7670711 31.7403405, 130.7667738 31.7404519, 130.7664164 31.7404639, 130.766277 31.7404771, 130.7662298 31.7404616, 130.7661828 31.7404347, 130.7660786 31.7404299, 130.7660094 31.7404489, 130.7656696 31.7405572, 130.7655033 31.7405873, 130.7654325 31.7405181)",,,,
"[124306573, 428170358]",,,tertiary,,False,True,111.651,"LINESTRING (130.7620881 31.7407557, 130.7615831 31.740052, 130.7615279 31.7399751, 130.7614831 31.739894)",,,,
124308543,,,tertiary,,False,True,200.357,"LINESTRING (130.7620881 31.7407557, 130.7611978 31.741212, 130.7602835 31.7416997)",,,,
124309538,,,tertiary,,False,True,204.235,"LINESTRING (130.7620881 31.7407557, 130.763608 31.7400243, 130.7639678 31.7398512)",,,,
124310265,,,tertiary,,False,False,170.059,"LINESTRING (130.7620881 31.7407557, 130.762702 31.741565, 130.762899 31.741784, 130.7631409 31.7419892)",,,,
124299821,60,国分霧島線,primary,40,False,False,44.381,"LINESTRING (130.7675206 31.740803, 130.7677702 31.741141)",2,,,
124299854,60,国分霧島線,primary,40,False,False,69.403,"LINESTRING (130.7675206 31.740803, 130.7672738 31.7404841, 130.7671147 31.740283)",2,,,
124311234,,,tertiary,,False,False,52.625,"LINESTRING (130.7675206 31.740803, 130.767282 31.740933, 130.767137 31.741012, 130.7670542 31.7410611)",,,,
124305311,,,tertiary,,False,False,9.851,"LINESTRING (130.7594317 31.7408782, 130.7594248 31.7409666)",,,,
124306238,,,tertiary,,False,True,71.986,"LINESTRING (130.7594317 31.7408782, 130.7594942 31.740233)",,,,
124310271,,,tertiary,,False,False,128.611,"LINESTRING (130.7594317 31.7408782, 130.759657 31.740899, 130.75971 31.740939, 130.7602835 31.7416997)",,,,
124305505,,,tertiary,,False,False,17.68,"LINESTRING (130.76634 31.741474, 130.766182 31.741559)",,,,
124311035,,,unclassified,,False,False,262.337,"LINESTRING (130.76634 31.741474, 130.7665598 31.7417714, 130.7667829 31.742122, 130.7668932 31.7422702, 130.7671702 31.742642, 130.7671747 31.7426467, 130.7672583 31.7427563, 130.7674312 31.7429797, 130.7677961 31.7434811)",,,,
124311234,,,tertiary,,False,True,63.958,"LINESTRING (130.76634 31.741474, 130.766813 31.741204, 130.7669005 31.7411521)",,,,
124305505,,,tertiary,,False,True,17.68,"LINESTRING (130.766182 31.741559, 130.76634 31.741474)",,,,
124313505,,,tertiary,,False,False,108.703,"LINESTRING (130.766182 31.741559, 130.7652943 31.7421801)",,,,
124303391,,,unclassified,,False,True,141.58100000000002,"LINESTRING (130.766182 31.741559, 130.766175 31.741794, 130.766182 31.741886, 130.7662707 31.7421478, 130.7663225 31.7422675, 130.7663305 31.7423538, 130.7663337 31.7423889, 130.7663366 31.7426599, 130.7663573 31.7428121)",,,,
124306462,,,unclassified,,False,False,97.022,"LINESTRING (130.7602835 31.7416997, 130.7608141 31.7424465)",,,,
124308232,,,tertiary,,False,False,100.848,"LINESTRING (130.7602835 31.7416997, 130.7595396 31.7420921, 130.7593879 31.7421909)",,,,
124308543,,,tertiary,,False,False,200.357,"LINESTRING (130.7602835 31.7416997, 130.7611978 31.741212, 130.7620881 31.7407557)",,,,
124310271,,,tertiary,,False,True,128.611,"LINESTRING (130.7602835 31.7416997, 130.75971 31.740939, 130.759657 31.740899, 130.7594317 31.7408782)",,,,
124299821,60,国分霧島線,primary,40,False,True,84.42599999999999,"LINESTRING (130.768245 31.741784, 130.7679968 31.7414479, 130.7679523 31.7413876, 130.7677702 31.741141)",2,,,
124312847,,,tertiary,,False,True,94.458,"LINESTRING (130.758245 31.7422061, 130.7587688 31.7422428, 130.7592082 31.7422373, 130.7592406 31.7422289)",,,,
124305126,,,unclassified,,False,True,20.491,"LINESTRING (130.7633613 31.7421762, 130.7632967 31.7423521)",,,,
124310265,,,tertiary,,False,True,29.441,"LINESTRING (130.7633613 31.7421762, 130.7631409 31.7419892)",,,,
124301809,,,unclassified,,False,False,246.372,"LINESTRING (130.7633613 31.7421762, 130.7634715 31.7419159, 130.7635714 31.7417041, 130.7636714 31.7414927, 130.7636847 31.7414259, 130.7636814 31.7412791, 130.7636803 31.74117, 130.763718 31.741085, 130.7638535 31.7409368, 130.7639422 31.7408259, 130.7639889 31.7407351, 130.7640241 31.7406362, 130.7640343 31.7405919, 130.7640259 31.7405005, 130.7640367 31.7404433, 130.7641142 31.740264, 130.7641695 31.7401128)",,,,
124310176,,,tertiary,,False,False,82.396,"LINESTRING (130.7633613 31.7421762, 130.7637455 31.7425591, 130.7639382 31.7427312)",,,,
124305126,,,unclassified,,False,False,20.491,"LINESTRING (130.7632967 31.7423521, 130.7633613 31.7421762)",,,,
124301498,,,unclassified,,False,True,18.476999999999997,"LINESTRING (130.7632967 31.7423521, 130.7632067 31.7423721, 130.7631122 31.7424056)",,,,
124313681,,,unclassified,,False,False,103.313,"LINESTRING (130.7632967 31.7423521, 130.7632604 31.7426381, 130.7632756 31.7430505, 130.7632608 31.743176, 130.7632705 31.7432332, 130.7633167 31.743255)",,,,
124306462,,,unclassified,,False,True,97.022,"LINESTRING (130.7608141 31.7424465, 130.7602835 31.7416997)",,,,
124301498,,,unclassified,,False,False,222.293,"LINESTRING (130.7608141 31.7424465, 130.7609503 31.7424482, 130.7611373 31.7424551, 130.7612714 31.7424551, 130.761628 31.742568, 130.761786 31.742591, 130.762253 31.742585, 130.762675 31.742512, 130.7631122 31.7424056)",,,,
417755360,,,unclassified,,False,False,143.638,"LINESTRING (130.7608141 31.7424465, 130.7604353 31.7424582, 130.7600813 31.7423944, 130.7596977 31.7423282, 130.759451 31.742294, 130.7593879 31.7421909)",,,,
124313505,,,tertiary,,False,True,28.869,"LINESTRING (130.7641867 31.7429549, 130.7644225 31.74279)",,,,
124307534,,,tertiary,,False,True,36.632000000000005,"LINESTRING (130.7641867 31.7429549, 130.7640297 31.7430578, 130.7638995 31.7431745)",,,,
124309793,,,tertiary,,False,False,115.199,"LINESTRING (130.7641867 31.7429549, 130.7644967 31.7432756, 130.7649306 31.7437749)",,,,
124310176,,,tertiary,,False,True,34.219,"LINESTRING (130.7641867 31.7429549, 130.7640142 31.7427991, 130.7639382 31.7427312)",,,,
124307534,,,tertiary,,False,False,36.632000000000005,"LINESTRING (130.7638995 31.7431745, 130.7640297 31.7430578, 130.7641867 31.7429549)",,,,
431600944,,,unclassified,,True,False,131.878,"LINESTRING (130.7638995 31.7431745, 130.7636925 31.7432485, 130.763581 31.7432199, 130.763469 31.7432368, 130.7634257 31.7432949, 130.7633993 31.7433303, 130.7634472 31.7433995, 130.763679 31.7435378, 130.7637562 31.7435378, 130.7638302 31.7434762, 130.7639107 31.7433684, 130.7639347 31.7432848)",,,circular,
124313681,,,unclassified,,False,True,103.31299999999999,"LINESTRING (130.7633167 31.743255, 130.7632705 31.7432332, 130.7632608 31.743176, 130.7632756 31.7430505, 130.7632604 31.7426381, 130.7632967 31.7423521)",,,,
124300871,472,日当山敷根線,secondary,40,False,True,122.684,"LINESTRING (130.7677961 31.7434811, 130.7674848 31.7436555, 130.7672932 31.7437628, 130.7671441 31.7438463, 130.7667127 31.7440881)",,,,
124311035,,,unclassified,,False,True,262.337,"LINESTRING (130.7677961 31.7434811, 130.7674312 31.7429797, 130.7672583 31.7427563, 130.7671747 31.7426467, 130.7671702 31.742642, 130.7668932 31.7422702, 130.7667829 31.742122, 130.7665598 31.7417714, 130.76634 31.741474)",,,,
124305767,,,tertiary,,False,False,40.914,"LINESTRING (130.7621153 31.7437563, 130.7624908 31.7439391)",,,,
124312147,,,tertiary,,False,True,103.678,"LINESTRING (130.7621153 31.7437563, 130.761806 31.744221, 130.761576 31.7445681)",,,,
"[124312195, 417755355]",,,unclassified,,False,"[False, True]",297.598,"LINESTRING (130.7621153 31.7437563, 130.761944 31.743678, 130.760421 31.742918, 130.75996 31.742675, 130.7598092 31.7425769, 130.7596828 31.7425157, 130.759546 31.7425008, 130.759415 31.7425309, 130.7593795 31.7425309)",,,,
124309811,,,tertiary,,False,True,168.811,"LINESTRING (130.7600154 31.7438309, 130.761576 31.7445681)",,,,
"[124307865, 124311514, 124311292, 124305311]",,天神跨線橋,tertiary,40,False,"[False, True]",348.153,"LINESTRING (130.7600154 31.7438309, 130.7599201 31.7437579, 130.7596636 31.7436287, 130.7595237 31.7434953, 130.7593912 31.7433407, 130.7593142 31.7431887, 130.7592618 31.7429948, 130.7592862 31.7422906, 130.7593296 31.7418576, 130.759398 31.741311, 130.7594248 31.7409666)",,,,yes
124313101,,,unclassified,,False,False,89.849,"LINESTRING (130.7600154 31.7438309, 130.759864 31.744098, 130.759838 31.744125, 130.759819 31.744137, 130.7597902 31.7441668, 130.759739 31.7441919, 130.7595815 31.7441355, 130.7593511 31.7440304)",,,,
417755358,,,unclassified,,False,False,177.46399999999997,"LINESTRING (130.7600154 31.7438309, 130.7600838 31.7437525, 130.759967 31.7436923, 130.7596662 31.7435268, 130.7594857 31.7433251, 130.7593476 31.7430843, 130.7593441 31.7429489, 130.7593441 31.7426961, 130.7593795 31.7425309)",,,,
"[124307914, 417755357]",,,unclassified,,False,False,176.62800000000001,"LINESTRING (130.7593511 31.7440304, 130.7594396 31.743541, 130.7593086 31.7433813, 130.7592338 31.7432225, 130.7591871 31.7430199, 130.7591825 31.7426744, 130.7592 31.7424995)",,,,
124311205,,,unclassified,,False,False,60.403,"LINESTRING (130.7593511 31.7440304, 130.7593343 31.7441777, 130.7593113 31.744424, 130.7593356 31.7445707)",,,,
124313101,,,unclassified,,False,True,89.84899999999999,"LINESTRING (130.7593511 31.7440304, 130.7595815 31.7441355, 130.759739 31.7441919, 130.7597902 31.7441668, 130.759819 31.744137, 130.759838 31.744125, 130.759864 31.744098, 130.7600154 31.7438309)",,,,
124300871,472,日当山敷根線,secondary,40,False,True,132.843,"LINESTRING (130.7667127 31.7440881, 130.7655396 31.7447454)",,,,
124300871,472,日当山敷根線,secondary,40,False,False,122.684,"LINESTRING (130.7667127 31.7440881, 130.7671441 31.7438463, 130.7672932 31.7437628, 130.7674848 31.7436555, 130.7677961 31.7434811)",,,,
124303391,,,unclassified,,False,False,146.988,"LINESTRING (130.7667127 31.7440881, 130.7666978 31.7439155, 130.766684 31.7437944, 130.7666651 31.7436818, 130.7666281 31.743583, 130.76655 31.743346, 130.7664325 31.7431302, 130.7663865 31.7430084, 130.7663778 31.7429454, 130.7663744 31.7429232, 130.7663573 31.7428121)",,,,
124309008,,,unclassified,,False,True,89.345,"LINESTRING (130.7667127 31.7440881, 130.7667351 31.7441787, 130.7667574 31.7442377, 130.7667897 31.7442802, 130.766821 31.744321, 130.7668606 31.7443814, 130.766939 31.744501, 130.7671535 31.7447921)",,,,
124305047,,,unclassified,,False,False,174.174,"LINESTRING (130.763264 31.7443094, 130.7648255 31.7451402)",,,,
124305537,,,tertiary,,False,True,107.65,"LINESTRING (130.763264 31.7443094, 130.7626733 31.745137)",,,,
124305767,,,tertiary,,False,True,50.106,"LINESTRING (130.763264 31.7443094, 130.7628011 31.7440901)",,,,
448910762,,,unclassified,,True,False,99.17699999999999,"LINESTRING (130.763264 31.7443094, 130.7633472 31.7442097, 130.7633705 31.7441283, 130.7633495 31.7440548, 130.7632655 31.7440072, 130.7630973 31.7439317, 130.7630016 31.743892, 130.7629619 31.7438979, 130.7629082 31.7439396, 130.7628638 31.7440072, 130.7628011 31.7440901)",,,,
124311186,,,unclassified,,False,False,60.036,"LINESTRING (130.7593356 31.7445707, 130.759367 31.744794, 130.759386 31.744941, 130.759426 31.745071, 130.759446 31.745099)",,,,
124311205,,,unclassified,,False,True,60.403000000000006,"LINESTRING (130.7593356 31.7445707, 130.7593113 31.744424, 130.7593343 31.7441777, 130.7593511 31.7440304)",,,,
124311354,,,unclassified,,False,False,68.855,"LINESTRING (130.7593356 31.7445707, 130.759432 31.7446288, 130.759544 31.744676, 130.7599566 31.7448928)",,,,
124309811,,,tertiary,,False,False,168.811,"LINESTRING (130.761576 31.7445681, 130.7600154 31.7438309)",,,,
124307570,,,tertiary,,False,True,121.535,"LINESTRING (130.761576 31.7445681, 130.762246 31.744924, 130.7626733 31.745137)",,,,
124310085,,,unclassified,,False,False,108.348,"LINESTRING (130.761576 31.7445681, 130.7612909 31.7449752, 130.7609782 31.7453993)",,,,
124312147,,,tertiary,,False,False,103.678,"LINESTRING (130.761576 31.7445681, 130.761806 31.744221, 130.7621153 31.7437563)",,,,
